county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,262,8,124,130
Yoakum,PRECINCT 202,"Member, State BoE, Dist 15",,REP,Jay Johnson,261,8,123,130
Yoakum,PRECINCT 202,"State Representative, Dist 88",,REP,Ken King,269,8,125,136
Yoakum,PRECINCT 202,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,263,8,125,130
Yoakum,PRECINCT 202,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,130,2,61,67
Yoakum,PRECINCT 202,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,133,6,64,63
Yoakum,PRECINCT 202,"Dist Judge, 121st Judicial Dist",,REP,John A. Trey Didway,259,8,121,130
Yoakum,PRECINCT 202,Sheriff,,REP,Charles D. Charlie Higgs,82,4,38,40
Yoakum,PRECINCT 202,Sheriff,,REP,David Bryant,201,6,93,102
Yoakum,PRECINCT 202,County Tax Assessor-Collector,,REP,Jan Parrish,275,8,126,141
Yoakum,PRECINCT 202,County Chair,,REP,Ann Saxon,265,8,124,133
Yoakum,PRECINCT 202,Proposition 1,,REP,Yes,239,9,109,121
Yoakum,PRECINCT 202,Proposition 1,,REP,No,44,1,21,22
Yoakum,PRECINCT 202,Proposition 2,,REP,Yes,247,8,115,124
Yoakum,PRECINCT 202,Proposition 2,,REP,No,34,2,14,18
Yoakum,PRECINCT 202,Proposition 3,,REP,Yes,266,10,121,135
Yoakum,PRECINCT 202,Proposition 3,,REP,No,17,0,10,7
Yoakum,PRECINCT 202,Proposition 4,,REP,Yes,267,10,124,133
Yoakum,PRECINCT 202,Proposition 4,,REP,No,15,0,7,8
Yoakum,PRECINCT 202,Proposition 5,,REP,Yes,249,7,117,125
Yoakum,PRECINCT 202,Proposition 5,,REP,No,31,2,14,15
Yoakum,PRECINCT 202,Proposition 6,,REP,Yes,274,10,128,136
Yoakum,PRECINCT 202,Proposition 6,,REP,No,8,0,3,5
Yoakum,PRECINCT 202,Proposition 7,,REP,Yes,278,10,130,138
Yoakum,PRECINCT 202,Proposition 7,,REP,No,2,0,1,1
Yoakum,PRECINCT 202,Proposition 8,,REP,Yes,276,10,130,136
Yoakum,PRECINCT 202,Proposition 8,,REP,No,4,0,1,3
Yoakum,PRECINCT 202,Proposition 9,,REP,Yes,268,10,123,135
Yoakum,PRECINCT 202,Proposition 9,,REP,No,11,0,7,4
Yoakum,PRECINCT 202,Proposition 10,,REP,Yes,262,8,120,134
Yoakum,PRECINCT 202,Proposition 10,,REP,No,17,1,10,6
Yoakum,PRECINCT 202,President,,DEM,Tom Steyer,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Amy Klobuchar,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Marianne Williamson,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Deval Patrick,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Joseph R. Biden,5,0,0,5
Yoakum,PRECINCT 202,President,,DEM,Robby Wells,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Michael Bennet,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Julian Castro,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,John K. Delaney,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Michael R. Bloomberg,5,1,1,3
Yoakum,PRECINCT 202,President,,DEM,Pete Buttigieg,1,0,1,0
Yoakum,PRECINCT 202,President,,DEM,Cory Booker,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Elizabeth Warren,2,0,0,2
Yoakum,PRECINCT 202,President,,DEM,Andrew Yang,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Roque Rocky De La Fuente,0,0,0,0
Yoakum,PRECINCT 202,President,,DEM,Bernie Sanders,5,0,2,3
Yoakum,PRECINCT 202,President,,DEM,Tulsi Gabbard,1,0,1,0
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Chris Bell,1,0,1,0
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Michael Cooper,4,1,1,2
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Sema Hernandez,3,0,1,2
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Amanda K. Edwards,4,0,1,3
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,0,1
Yoakum,PRECINCT 202,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Yoakum,PRECINCT 202,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,0,1
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Annie Mama Garcia,3,0,0,3
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Mary MJ Hegar,0,0,0,0
Yoakum,PRECINCT 202,U.S. Senate,,DEM,Royce West,1,0,1,0
Yoakum,PRECINCT 202,U.S. House,19,DEM,Tom Watson,17,1,5,11
Yoakum,PRECINCT 202,Railroad Commissioner,,DEM,Kelly Stone,6,0,2,4
Yoakum,PRECINCT 202,Railroad Commissioner,,DEM,Mark Watson,4,1,1,2
Yoakum,PRECINCT 202,Railroad Commissioner,,DEM,Roberto R. Beto Alonzo,4,0,1,3
Yoakum,PRECINCT 202,Railroad Commissioner,,DEM,Chrysta Castaneda,5,0,1,4
Yoakum,PRECINCT 202,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,9,0,3,6
Yoakum,PRECINCT 202,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,10,1,2,7
Yoakum,PRECINCT 202,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,7,0,2,5
Yoakum,PRECINCT 202,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,11,1,3,7
Yoakum,PRECINCT 202,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,7,0,3,4
Yoakum,PRECINCT 202,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,11,1,2,8
Yoakum,PRECINCT 202,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,3,1,1,1
Yoakum,PRECINCT 202,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,15,0,4,11
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,6,0,1,5
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,10,1,2,7
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,2,0,2,0
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,7,0,3,4
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,11,1,2,8
Yoakum,PRECINCT 202,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,18,1,5,12
Yoakum,PRECINCT 202,"Member, State BoE, Dist 15",,DEM,John Betancourt,18,1,5,12
Yoakum,PRECINCT 202,Proposition #1,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #1,,DEM,No,2,0,1,1
Yoakum,PRECINCT 202,Proposition #2,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #2,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #3,,DEM,Yes,19,1,5,13
Yoakum,PRECINCT 202,Proposition #3,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #4,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #4,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #5,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #5,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #6,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #6,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #7,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #7,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #8,,DEM,Yes,19,1,5,13
Yoakum,PRECINCT 202,Proposition #8,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #9,,DEM,Yes,18,1,5,12
Yoakum,PRECINCT 202,Proposition #9,,DEM,No,1,0,1,0
Yoakum,PRECINCT 202,Proposition #10,,DEM,Yes,17,1,5,11
Yoakum,PRECINCT 202,Proposition #10,,DEM,No,2,0,1,1
Yoakum,PRECINCT 202,Proposition #11,,DEM,Yes,16,1,5,10
Yoakum,PRECINCT 202,Proposition #11,,DEM,No,3,0,1,2
Yoakum,PRECINCT 303,Registered Voters,,,,560,,,
Yoakum,PRECINCT 303,Ballots Cast,,,,146,3,64,79
Yoakum,PRECINCT 303,Ballots Cast,,REP,,137,2,61,74
Yoakum,PRECINCT 303,Ballots Cast,,DEM,,9,1,3,5
Yoakum,PRECINCT 303,President,,REP,Joe Walsh,3,0,1,2
Yoakum,PRECINCT 303,President,,REP,Bill Weld,1,0,1,0
Yoakum,PRECINCT 303,President,,REP,Matthew John Matern,0,0,0,0
Yoakum,PRECINCT 303,President,,REP,Bob Ely,1,0,0,1
Yoakum,PRECINCT 303,President,,REP,Donald J. Trump,120,2,54,64
Yoakum,PRECINCT 303,President,,REP,Zoltan G. Istvan,0,0,0,0
Yoakum,PRECINCT 303,President,,REP,Roque Rocky DeLa Fuente Guerra,2,0,2,0
Yoakum,PRECINCT 303,President,,REP,Uncommitted,8,0,2,6
Yoakum,PRECINCT 303,U.S. Senate,,REP,John Anthony Castro,24,0,9,15
Yoakum,PRECINCT 303,U.S. Senate,,REP,John Cornyn,79,1,39,39
Yoakum,PRECINCT 303,U.S. Senate,,REP,Dwayne Stovall,13,0,5,8
Yoakum,PRECINCT 303,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Yoakum,PRECINCT 303,U.S. Senate,,REP,Mark Yancey,13,1,5,7
Yoakum,PRECINCT 303,U.S. House,19,REP,Vance W. Boyd,15,0,4,11
Yoakum,PRECINCT 303,U.S. House,19,REP,Jodey C. Arrington,117,2,55,60
Yoakum,PRECINCT 303,Railroad Commissioner,,REP,James Jim Wright,66,0,26,40
Yoakum,PRECINCT 303,Railroad Commissioner,,REP,Ryan Sitton,58,2,30,26
Yoakum,PRECINCT 303,"Chief Justice, Supreme Court",,REP,Nathan Hecht,108,0,49,59
Yoakum,PRECINCT 303,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,110,0,47,63
Yoakum,PRECINCT 303,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,114,0,50,64
Yoakum,PRECINCT 303,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,112,0,48,64
Yoakum,PRECINCT 303,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,56,0,22,34
Yoakum,PRECINCT 303,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,63,1,33,29
Yoakum,PRECINCT 303,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,111,0,48,63
Yoakum,PRECINCT 303,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,113,0,50,63
Yoakum,PRECINCT 303,"Member, State BoE, Dist 15",,REP,Jay Johnson,113,0,50,63
Yoakum,PRECINCT 303,"State Representative, Dist 88",,REP,Ken King,115,0,50,65
Yoakum,PRECINCT 303,"Chief Justice, 7th Ct of App Dist",,REP,Brian Quinn,114,0,51,63
Yoakum,PRECINCT 303,"Justice, 7th Ct of App Dist, Pl 4",,REP,Steven Denny,52,0,24,28
Yoakum,PRECINCT 303,"Justice, 7th Ct of App Dist, Pl 4",,REP,Larry Doss,64,1,29,34
Yoakum,PRECINCT 303,"Dist Judge, 121st Judicial Dist",,REP,John A. Trey Didway,117,0,53,64
Yoakum,PRECINCT 303,Sheriff,,REP,Charles D. Charlie Higgs,50,1,25,24
Yoakum,PRECINCT 303,Sheriff,,REP,David Bryant,83,1,35,47
Yoakum,PRECINCT 303,County Tax Assessor-Collector,,REP,Jan Parrish,128,0,56,72
Yoakum,PRECINCT 303,County Commissioner Pct 3,,REP,Tommy Box,130,0,59,71
Yoakum,PRECINCT 303,County Chair,,REP,Ann Saxon,123,0,53,70
Yoakum,PRECINCT 303,Proposition 1,,REP,Yes,109,2,46,61
Yoakum,PRECINCT 303,Proposition 1,,REP,No,26,0,14,12
Yoakum,PRECINCT 303,Proposition 2,,REP,Yes,100,2,41,57
Yoakum,PRECINCT 303,Proposition 2,,REP,No,33,0,17,16
Yoakum,PRECINCT 303,Proposition 3,,REP,Yes,107,2,45,60
Yoakum,PRECINCT 303,Proposition 3,,REP,No,25,0,14,11
Yoakum,PRECINCT 303,Proposition 4,,REP,Yes,117,2,53,62
Yoakum,PRECINCT 303,Proposition 4,,REP,No,16,0,7,9
Yoakum,PRECINCT 303,Proposition 5,,REP,Yes,109,2,45,62
Yoakum,PRECINCT 303,Proposition 5,,REP,No,24,0,15,9
Yoakum,PRECINCT 303,Proposition 6,,REP,Yes,123,2,53,68
Yoakum,PRECINCT 303,Proposition 6,,REP,No,11,0,7,4
Yoakum,PRECINCT 303,Proposition 7,,REP,Yes,127,2,55,70
Yoakum,PRECINCT 303,Proposition 7,,REP,No,4,0,4,0
Yoakum,PRECINCT 303,Proposition 8,,REP,Yes,122,2,54,66
Yoakum,PRECINCT 303,Proposition 8,,REP,No,5,0,4,1
Yoakum,PRECINCT 303,Proposition 9,,REP,Yes,115,2,49,64
Yoakum,PRECINCT 303,Proposition 9,,REP,No,18,0,11,7
Yoakum,PRECINCT 303,Proposition 10,,REP,Yes,116,2,52,62
Yoakum,PRECINCT 303,Proposition 10,,REP,No,18,0,8,10
Yoakum,PRECINCT 303,President,,DEM,Tom Steyer,0,0,0,0
