county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Sutton,Precinct 101,Registered Voters,,,,556,,,
Sutton,Precinct 101,Ballots Cast,,,,338,20,262,56
Sutton,Precinct 101,Ballots Cast Blank,,,,0,0,0,0
Sutton,Precinct 101,President,,REP,Donald J Trump,228,7,180,41
Sutton,Precinct 101,President,,DEM,Joseph R Biden,100,13,77,10
Sutton,Precinct 101,President,,LIB,Jo Jorgensen,4,0,1,3
Sutton,Precinct 101,President,,GRN,Howie Hawkins,0,0,0,0
Sutton,Precinct 101,President,,,Write-ins,1,0,0,1
Sutton,Precinct 101,U.S. Senate,,REP,John Cornyn,219,7,172,40
Sutton,Precinct 101,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",97,12,74,11
Sutton,Precinct 101,U.S. Senate,,LIB,Kerry Douglas McKennon,3,0,1,2
Sutton,Precinct 101,U.S. Senate,,GRN,David B. Collins,3,0,2,1
Sutton,Precinct 101,U.S. Senate,,,Write-ins,0,0,0,0
Sutton,Precinct 101,U.S. House,23,REP,Tony Gonzales,226,7,178,41
Sutton,Precinct 101,U.S. House,23,DEM,Gina Ortiz Jones,96,12,71,13
Sutton,Precinct 101,U.S. House,23,LIB,Beto Villela,5,0,3,2
Sutton,Precinct 101,Railroad Commissioner,,REP,"James ""Jim""Wright",211,6,167,38
Sutton,Precinct 101,Railroad Commissioner,,DEM,Chrysta Castaneda,107,13,81,13
Sutton,Precinct 101,Railroad Commissioner,,LIB,Matt Sterett,5,0,3,2
Sutton,Precinct 101,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,1,1
Sutton,Precinct 101,State Senator,28,REP,Charles Perry,289,11,226,52
Sutton,Precinct 101,State Representative,53,REP,Andrew S Murr,213,8,166,39
Sutton,Precinct 101,State Senator,53,DEM,Joe P. Herrera,118,11,90,17
Sutton,Precinct 201,Registered Voters,,,,589,,,
Sutton,Precinct 201,Ballots Cast,,,,405,19,337,49
Sutton,Precinct 201,Ballots Cast Blank,,,,0,0,0,0
Sutton,Precinct 201,President,,REP,Donald J Trump,346,11,300,35
Sutton,Precinct 201,President,,DEM,Joseph R Biden,53,7,34,12
Sutton,Precinct 201,President,,LIB,Jo Jorgensen,2,0,1,1
Sutton,Precinct 201,President,,GRN,Howie Hawkins,1,0,1,0
Sutton,Precinct 201,President,,,Write-ins,1,0,0,1
Sutton,Precinct 201,U.S. Senate,,REP,John Cornyn,344,11,299,34
Sutton,Precinct 201,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",51,8,31,12
Sutton,Precinct 201,U.S. Senate,,LIB,Kerry Douglas McKennon,4,0,1,3
Sutton,Precinct 201,U.S. Senate,,GRN,David B. Collins,1,0,1,0
Sutton,Precinct 201,U.S. Senate,,,Write-ins,0,0,0,0
Sutton,Precinct 201,U.S. House,23,REP,Tony Gonzales,354,13,305,36
Sutton,Precinct 201,U.S. House,23,DEM,Gina Ortiz Jones,48,6,31,11
Sutton,Precinct 201,U.S. House,23,LIB,Beto Villela,2,0,0,2
Sutton,Precinct 201,Railroad Commissioner,,REP,"James ""Jim""Wright",347,12,302,33
Sutton,Precinct 201,Railroad Commissioner,,DEM,Chrysta Castaneda,49,6,30,13
Sutton,Precinct 201,Railroad Commissioner,,LIB,Matt Sterett,2,0,0,2
Sutton,Precinct 201,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,1,1,0
Sutton,Precinct 201,State Senator,28,REP,Charles Perry,382,17,320,45
Sutton,Precinct 201,State Representative,53,REP,Andrew S Murr,350,14,300,36
Sutton,Precinct 201,State Senator,53,DEM,Joe P. Herrera,45,5,27,13
Sutton,Precinct 301,Registered Voters,,,,744,,,
Sutton,Precinct 301,Ballots Cast,,,,531,19,442,70
Sutton,Precinct 301,Ballots Cast Blank,,,,1,0,1,0
Sutton,Precinct 301,President,,REP,Donald J Trump,430,8,369,53
Sutton,Precinct 301,President,,DEM,Joseph R Biden,95,11,69,15
Sutton,Precinct 301,President,,LIB,Jo Jorgensen,1,0,0,1
Sutton,Precinct 301,President,,GRN,Howie Hawkins,3,0,2,1
Sutton,Precinct 301,President,,,Write-ins,0,0,0,0
Sutton,Precinct 301,U.S. Senate,,REP,John Cornyn,428,8,366,54
Sutton,Precinct 301,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",89,11,65,13
Sutton,Precinct 301,U.S. Senate,,LIB,Kerry Douglas McKennon,3,0,3,0
Sutton,Precinct 301,U.S. Senate,,GRN,David B. Collins,2,0,1,1
Sutton,Precinct 301,U.S. Senate,,,Write-ins,2,0,1,1
Sutton,Precinct 301,U.S. House,23,REP,Tony Gonzales,432,7,371,54
Sutton,Precinct 301,U.S. House,23,DEM,Gina Ortiz Jones,84,11,59,14
Sutton,Precinct 301,U.S. House,23,LIB,Beto Villela,6,1,3,2
Sutton,Precinct 301,Railroad Commissioner,,REP,"James ""Jim""Wright",422,7,362,53
Sutton,Precinct 301,Railroad Commissioner,,DEM,Chrysta Castaneda,91,11,67,13
Sutton,Precinct 301,Railroad Commissioner,,LIB,Matt Sterett,4,1,1,2
Sutton,Precinct 301,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,1,0
Sutton,Precinct 301,State Senator,28,REP,Charles Perry,486,9,413,64
Sutton,Precinct 301,State Representative,53,REP,Andrew S Murr,432,8,371,53
Sutton,Precinct 301,State Senator,53,DEM,Joe P. Herrera,92,11,65,16
Sutton,Precinct 401,Registered Voters,,,,551,,,
Sutton,Precinct 401,Ballots Cast,,,,295,24,219,52
Sutton,Precinct 401,Ballots Cast Blank,,,,0,0,0,0
Sutton,Precinct 401,President,,REP,Donald J Trump,218,3,175,40
