county,precinct,office,district,party,candidate,votes,early_voting,election_day
Denton,1000,President,,REP,Donald J. Trump/ Michael R. Pence,1842,1582,260
Denton,1000,President,,DEM,Joseph R. Biden/ Kamala D. Harris,429,382,47
Denton,1000,President,,LBT,Jo Jorgensen/ Jeremy ''Spike'' Cohen,28,24,4
Denton,1000,President,,GRE,Howie Hawkins/ Angela Walker,5,4,1
Denton,1000,President,,,Abram Loeb/Jennifer Jairala,0,0,0
Denton,1000,President,,,Brian Carroll / Amar Patel,1,1,0
Denton,1000,President,,,Gloria La Riva / Leonard Peltier,0,0,0
Denton,1000,President,,,Jesse Cuellar / Jimmy Monreal,0,0,0
Denton,1000,President,,,Kasey Wells / Rachel Wells,0,0,0
Denton,1000,President,,,President R. Boddie / Eric C. Stoneham,0,0,0
Denton,1000,President,,,Robert Morrow / Anne Beckett,0,0,0
Denton,1000,President,,,Todd Cella / Tim Cella,0,0,0
Denton,1000,President,,,Tom Hoefling / Andy Prior,0,0,0
Denton,1000,U.S. Senate,,REP,John Cornyn,1832,1573,259
Denton,1000,U.S. Senate,,DEM,Mary ''MJ'' Hegar,388,350,38
Denton,1000,U.S. Senate,,LBT,Kerry Douglas McKennon,46,40,6
Denton,1000,U.S. Senate,,GRE,David B. Collins,15,12,3
Denton,1000,U.S. Senate,,,Ricardo Turullols-Bonilla,0,0,0
Denton,1000,U.S. House,26,REP,Michael C. Burgess,1857,1601,256
Denton,1000,U.S. House,26,DEM,Carol H. Iannuzzi,371,335,36
Denton,1000,U.S. House,26,LBT,Mark Boler,46,34,12
Denton,1000,Railroad Commissioner,,REP,James ''Jim'' Wright,1808,1554,254
Denton,1000,Railroad Commissioner,,DEM,Chrysta Castañeda,380,345,35
Denton,1000,Railroad Commissioner,,LBT,Matt Sterett,55,44,11
Denton,1000,Railroad Commissioner,,GRE,Katija ''Kat'' Gruene,21,17,4
Denton,1000,"Chief Justice, Supreme Court",,,Nathan Hecht,1820,1570,250
Denton,1000,"Chief Justice, Supreme Court",,,Amy Clark Meachum,401,361,40
Denton,1000,"Chief Justice, Supreme Court",,,Mark Ash,46,34,12
Denton,1000,"Justice, Supreme Court, Place 6, Unexpired Term",,,Jane Bland,1855,1599,256
Denton,1000,"Justice, Supreme Court, Place 6, Unexpired Term",,,Kathy Cheng,400,356,44
Denton,1000,"Justice, Supreme Court, Place 7",,,Jeff Boyd,1816,1566,250
Denton,1000,"Justice, Supreme Court, Place 7",,,Staci Williams,394,353,41
Denton,1000,"Justice, Supreme Court, Place 7",,,William Bryan Strange III,49,38,11
Denton,1000,"Justice, Supreme Court, Place 8",,,Brett Busby,1823,1571,252
Denton,1000,"Justice, Supreme Court, Place 8",,,Gisela D. Triana,382,341,41
Denton,1000,"Justice, Supreme Court, Place 8",,,Tom Oxford,51,42,9
Denton,1000,"Judge, Court of Criminal Appeals, Place 3",,,Bert Richardson,1839,1584,255
Denton,1000,"Judge, Court of Criminal Appeals, Place 3",,,Elizabeth Davis Frizell,408,363,45
Denton,1000,"Judge, Court of Criminal Appeals, Place 4",,,Kevin Patrick Yeary,1845,1587,258
Denton,1000,"Judge, Court of Criminal Appeals, Place 4",,,Tina Clinton,396,357,39
Denton,1000,"Judge, Court of Criminal Appeals, Place 9",,,David Newell,1847,1593,254
Denton,1000,"Judge, Court of Criminal Appeals, Place 9",,,Brandon Birmingham,392,348,44
Denton,1000,"Member, State Board of Education, District 14",,,Sue Melton-Malone,1829,1575,254
Denton,1000,"Member, State Board of Education, District 14",,,Greg Alvord,405,359,46
Denton,1000,State Representative,64,REP,Lynn Stucky,1878,1615,263
Denton,1000,State Representative,64,DEM,Angela Brewer,381,338,43
Denton,1000,"Justice, 2nd Court of Appeals District, Place 2",,,Dana Womack,1913,1653,260
Denton,1000,"Justice, 2nd Court of Appeals District, Place 6, Unexpired Term",,,Mike Wallach,1843,1585,258
Denton,1000,"Justice, 2nd Court of Appeals District, Place 6, Unexpired Term",,,Delonia A. Watson,389,350,39
Denton,1000,"Justice, 2nd Court of Appeals District, Place 7",,,Brian Walker,1917,1652,265
Denton,1000,"District Judge, 16th Judicial District",,,Sherry Shipman,1912,1647,265
Denton,1000,"District Judge, 362nd Judicial District",,,Bruce McFarling,1907,1639,268
Denton,1000,"District Judge, 393rd Judicial District",,,Doug Robison,1899,1634,265
Denton,1000,"District Judge, 431st Judicial District",,,Jim Johnson,1810,1558,252
Denton,1000,"District Judge, 431st Judicial District",,,Diana Weitzel,406,361,45
Denton,1000,"District Judge, 442nd Judicial District",,,Tiffany Haertling,1906,1641,265
Denton,1000,"District Judge, 462nd Judicial District",,,Lee Ann Breading,1902,1636,266
Denton,1000,Sheriff,,,Tracy Murphree,1933,1664,269
Denton,1000,Sheriff,,,Freyja Odinsdottir,41,37,4
Denton,1000,Tax Assessor-Collector,,,Michelle French,1954,1681,273
