county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Brooks,1,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Brooks,1,President,,Donald J. Trump,REP,2,0,4,6
Brooks,1,President,,Zoltan G. Istvan,REP,0,0,0,0
Brooks,1,President,,Bill Weld,REP,0,0,0,0
Brooks,1,President,,Uncommitted,REP,0,0,0,0
Brooks,1,President,,Under Votes,REP,0,0,0,0
Brooks,1,President,,Over Votes,REP,0,0,0,0
Brooks,1,President,,Unresolved write-in votes,REP,0,0,0,0
Brooks,1,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Brooks,1,U.S. Senate,,Dwayne Stovall,REP,0,0,0,0
Brooks,1,U.S. Senate,,John Anthony Castro,REP,1,0,3,4
Brooks,1,U.S. Senate,,John Cornyn,REP,1,0,1,2
Brooks,1,U.S. Senate,,Mark Yancey,REP,0,0,0,0
Brooks,1,U.S. Senate,,Under Votes,REP,0,0,0,0
Brooks,1,U.S. Senate,,Over Votes,REP,0,0,0,0
Brooks,1,U.S. Senate,,Unresolved write-in votes,REP,0,0,0,0
Brooks,1,U.S. House,15,Monica De La Cruz Hernandez,REP,2,0,3,5
Brooks,1,U.S. House,15,Tim Westley,REP,0,0,1,1
Brooks,1,U.S. House,15,Ryan Krause,REP,0,0,0,0
Brooks,1,U.S. House,15,Under Votes,REP,0,0,0,0
Brooks,1,U.S. House,15,Over Votes,REP,0,0,0,0
Brooks,1,U.S. House,15,Unresolved write-in votes,REP,0,0,0,0
Brooks,1,Railroad Commissioner,,"James ""Jim"" Wright",REP,1,0,3,4
Brooks,1,Railroad Commissioner,,Ryan Sitton,REP,1,0,1,2
Brooks,1,Railroad Commissioner,,Under Votes,REP,0,0,0,0
Brooks,1,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Brooks,1,Railroad Commissioner,,Unresolved write-in votes,REP,0,0,0,0
Brooks,1,State Senate,20,Judy Cutright,REP,2,0,4,6
Brooks,1,State Senate,20,Under Votes,REP,0,0,0,0
Brooks,1,State Senate,20,Over Votes,REP,0,0,0,0
Brooks,1,State Senate,20,Unresolved write-in votes,REP,0,0,0,0
Brooks,1,State Representative,31,Marian Knowlton,REP,2,0,4,6
Brooks,1,State Representative,31,Under Votes,REP,0,0,0,0
Brooks,1,State Representative,31,Over Votes,REP,0,0,0,0
Brooks,1,State Representative,31,Unresolved write-in votes,REP,0,0,0,0
Brooks,2,President,,Bernie Sanders,DEM,37,7,25,69
Brooks,2,President,,Michael R. Bloomberg,DEM,40,3,34,77
Brooks,2,President,,Robby Wells,DEM,0,0,1,1
Brooks,2,President,,Julian Castro,DEM,0,0,4,4
Brooks,2,President,,Michael Bennet,DEM,1,0,2,3
Brooks,2,President,,John K. Delaney,DEM,1,0,1,2
Brooks,2,President,,Pete Buttigieg,DEM,0,0,4,4
Brooks,2,President,,Marianne Williamson,DEM,1,0,1,2
Brooks,2,President,,Joseph R. Biden,DEM,60,4,14,78
Brooks,2,President,,Tulsi Gabbard,DEM,2,0,0,2
Brooks,2,President,,Amy Klobuchar,DEM,2,0,7,9
Brooks,2,President,,Tom Steyer,DEM,6,0,0,6
Brooks,2,President,,Cory Booker,DEM,0,0,0,0
Brooks,2,President,,"Roque ""Rocky"" De La Fuente",DEM,4,0,0,4
Brooks,2,President,,Deval Patrick,DEM,0,0,0,0
Brooks,2,President,,Elizabeth Warren,DEM,6,3,3,12
Brooks,2,President,,Andrew Yang,DEM,0,0,0,0
Brooks,2,President,,Under Votes,DEM,27,0,19,46
Brooks,2,President,,Over Votes,DEM,1,0,2,3
Brooks,2,President,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,2,U.S. Senate,,Amanda K. Edwards,DEM,11,1,8,20
Brooks,2,U.S. Senate,,Chris Bell,DEM,9,1,4,14
Brooks,2,U.S. Senate,,D. R. Hunter,DEM,3,1,8,12
Brooks,2,U.S. Senate,,Jack Daniel Foster Jr.,DEM,2,0,2,4
Brooks,2,U.S. Senate,,Michael Cooper,DEM,5,1,2,8
Brooks,2,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,68,1,27,96
Brooks,2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,0,0,3
Brooks,2,U.S. Senate,,Royce West,DEM,9,2,1,12
Brooks,2,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,26,5,18,49
Brooks,2,U.S. Senate,,Victor Hugo Harris,DEM,1,1,3,5
Brooks,2,U.S. Senate,,Sema Hernandez,DEM,9,1,13,23
Brooks,2,U.S. Senate,,Adrian Ocegueda,DEM,2,1,4,7
Brooks,2,U.S. Senate,,Under Votes,DEM,39,2,27,68
Brooks,2,U.S. Senate,,Over Votes,DEM,1,0,0,1
Brooks,2,U.S. Senate,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,2,U.S. House,15,Vicente Gonzalez,DEM,137,17,87,241
Brooks,2,U.S. House,15,Under Votes,DEM,51,0,30,81
Brooks,2,U.S. House,15,Over Votes,DEM,0,0,0,0
Brooks,2,U.S. House,15,Unresolved write-in votes,DEM,0,0,0,0
Brooks,2,Railroad Commissioner,,Kelly Stone,DEM,12,2,14,28
Brooks,2,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,85,7,47,139
Brooks,2,Railroad Commissioner,,Chrysta Castaneda,DEM,38,4,26,68
Brooks,2,Railroad Commissioner,,Mark Watson,DEM,15,2,5,22
Brooks,2,Railroad Commissioner,,Under Votes,DEM,37,2,25,64
Brooks,2,Railroad Commissioner,,Over Votes,DEM,1,0,0,1
Brooks,2,Railroad Commissioner,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,2,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,144,15,96,255
Brooks,2,State Senate,20,Under Votes,DEM,44,2,21,67
Brooks,2,State Senate,20,Over Votes,DEM,0,0,0,0
Brooks,2,State Senate,20,Unresolved write-in votes,DEM,0,0,0,0
Brooks,2,State Representative,31,Ryan Guillen,DEM,128,15,92,235
Brooks,2,State Representative,31,Under Votes,DEM,60,2,25,87
Brooks,2,State Representative,31,Over Votes,DEM,0,0,0,0
Brooks,2,State Representative,31,Unresolved write-in votes,DEM,0,0,0,0
Brooks,2,President,,Joe Walsh,REP,0,0,0,0
Brooks,2,President,,Matthew John Matern,REP,0,0,0,0
Brooks,2,President,,Bob Ely,REP,1,0,0,1
Brooks,2,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Brooks,2,President,,Donald J. Trump,REP,16,0,10,26
Brooks,2,President,,Zoltan G. Istvan,REP,0,0,0,0
Brooks,2,President,,Bill Weld,REP,0,0,0,0
Brooks,2,President,,Uncommitted,REP,0,0,0,0
Brooks,2,President,,Under Votes,REP,0,0,0,0
Brooks,2,President,,Over Votes,REP,2,0,0,2
Brooks,2,President,,Unresolved write-in votes,REP,0,0,0,0
Brooks,2,U.S. Senate,,Virgil Bierschwale,REP,0,0,1,1
Brooks,2,U.S. Senate,,Dwayne Stovall,REP,0,0,0,0
Brooks,2,U.S. Senate,,John Anthony Castro,REP,4,0,0,4
Brooks,2,U.S. Senate,,John Cornyn,REP,9,0,5,14
Brooks,2,U.S. Senate,,Mark Yancey,REP,1,0,2,3
Brooks,2,U.S. Senate,,Under Votes,REP,5,0,2,7
Brooks,2,U.S. Senate,,Over Votes,REP,0,0,0,0
Brooks,2,U.S. Senate,,Unresolved write-in votes,REP,0,0,0,0
Brooks,2,U.S. House,15,Monica De La Cruz Hernandez,REP,9,0,4,13
Brooks,2,U.S. House,15,Tim Westley,REP,2,0,0,2
Brooks,2,U.S. House,15,Ryan Krause,REP,4,0,4,8
Brooks,2,U.S. House,15,Under Votes,REP,4,0,2,6
Brooks,2,U.S. House,15,Over Votes,REP,0,0,0,0
Brooks,2,U.S. House,15,Unresolved write-in votes,REP,0,0,0,0
Brooks,2,Railroad Commissioner,,"James ""Jim"" Wright",REP,15,0,6,21
Brooks,2,Railroad Commissioner,,Ryan Sitton,REP,1,0,2,3
Brooks,2,Railroad Commissioner,,Under Votes,REP,3,0,2,5
Brooks,2,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Brooks,2,Railroad Commissioner,,Unresolved write-in votes,REP,0,0,0,0
Brooks,2,State Senate,20,Judy Cutright,REP,11,0,7,18
Brooks,2,State Senate,20,Under Votes,REP,8,0,3,11
Brooks,2,State Senate,20,Over Votes,REP,0,0,0,0
Brooks,2,State Senate,20,Unresolved write-in votes,REP,0,0,0,0
Brooks,2,State Representative,31,Marian Knowlton,REP,11,0,7,18
Brooks,2,State Representative,31,Under Votes,REP,8,0,3,11
Brooks,2,State Representative,31,Over Votes,REP,0,0,0,0
Brooks,2,State Representative,31,Unresolved write-in votes,REP,0,0,0,0
Brooks,3,President,,Bernie Sanders,DEM,70,6,67,143
Brooks,3,President,,Michael R. Bloomberg,DEM,51,8,74,133
Brooks,3,President,,Robby Wells,DEM,3,0,3,6
Brooks,3,President,,Julian Castro,DEM,5,0,8,13
Brooks,3,President,,Michael Bennet,DEM,4,0,3,7
Brooks,3,President,,John K. Delaney,DEM,1,0,2,3
Brooks,3,President,,Pete Buttigieg,DEM,3,3,7,13
Brooks,3,President,,Marianne Williamson,DEM,2,0,3,5
Brooks,3,President,,Joseph R. Biden,DEM,46,7,22,75
Brooks,3,President,,Tulsi Gabbard,DEM,7,0,4,11
Brooks,3,President,,Amy Klobuchar,DEM,0,0,2,2
Brooks,3,President,,Tom Steyer,DEM,1,0,2,3
Brooks,3,President,,Cory Booker,DEM,1,0,0,1
Brooks,3,President,,"Roque ""Rocky"" De La Fuente",DEM,4,1,18,23
Brooks,3,President,,Deval Patrick,DEM,0,0,1,1
Brooks,3,President,,Elizabeth Warren,DEM,8,2,14,24
Brooks,3,President,,Andrew Yang,DEM,0,0,3,3
Brooks,3,President,,Under Votes,DEM,36,3,57,96
Brooks,3,President,,Over Votes,DEM,2,0,1,3
Brooks,3,President,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,3,U.S. Senate,,Amanda K. Edwards,DEM,15,1,29,45
Brooks,3,U.S. Senate,,Chris Bell,DEM,8,1,13,22
Brooks,3,U.S. Senate,,D. R. Hunter,DEM,13,1,8,22
Brooks,3,U.S. Senate,,Jack Daniel Foster Jr.,DEM,5,1,4,10
Brooks,3,U.S. Senate,,Michael Cooper,DEM,8,0,9,17
Brooks,3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,76,9,56,141
Brooks,3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,1,9,13
Brooks,3,U.S. Senate,,Royce West,DEM,7,0,6,13
Brooks,3,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,15,5,39,59
Brooks,3,U.S. Senate,,Victor Hugo Harris,DEM,4,0,5,9
Brooks,3,U.S. Senate,,Sema Hernandez,DEM,17,3,18,38
Brooks,3,U.S. Senate,,Adrian Ocegueda,DEM,4,1,3,8
Brooks,3,U.S. Senate,,Under Votes,DEM,69,6,91,166
Brooks,3,U.S. Senate,,Over Votes,DEM,0,1,1,2
Brooks,3,U.S. Senate,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,3,U.S. House,15,Vicente Gonzalez,DEM,162,22,192,376
Brooks,3,U.S. House,15,Under Votes,DEM,82,8,99,189
Brooks,3,U.S. House,15,Over Votes,DEM,0,0,0,0
Brooks,3,U.S. House,15,Unresolved write-in votes,DEM,0,0,0,0
Brooks,3,Railroad Commissioner,,Kelly Stone,DEM,31,0,26,57
Brooks,3,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,78,16,122,216
Brooks,3,Railroad Commissioner,,Chrysta Castaneda,DEM,50,10,48,108
Brooks,3,Railroad Commissioner,,Mark Watson,DEM,17,0,9,26
Brooks,3,Railroad Commissioner,,Under Votes,DEM,67,4,86,157
Brooks,3,Railroad Commissioner,,Over Votes,DEM,1,0,0,1
Brooks,3,Railroad Commissioner,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,3,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,174,24,190,388
Brooks,3,State Senate,20,Under Votes,DEM,70,6,101,177
Brooks,3,State Senate,20,Over Votes,DEM,0,0,0,0
Brooks,3,State Senate,20,Unresolved write-in votes,DEM,0,0,0,0
Brooks,3,State Representative,31,Ryan Guillen,DEM,161,22,192,375
Brooks,3,State Representative,31,Under Votes,DEM,83,8,99,190
Brooks,3,State Representative,31,Over Votes,DEM,0,0,0,0
Brooks,3,State Representative,31,Unresolved write-in votes,DEM,0,0,0,0
Brooks,3,President,,Joe Walsh,REP,0,0,1,1
Brooks,3,President,,Matthew John Matern,REP,0,0,0,0
Brooks,3,President,,Bob Ely,REP,0,0,0,0
Brooks,3,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Brooks,3,President,,Donald J. Trump,REP,6,0,11,17
Brooks,3,President,,Zoltan G. Istvan,REP,0,0,0,0
Brooks,3,President,,Bill Weld,REP,0,0,0,0
Brooks,3,President,,Uncommitted,REP,0,0,0,0
Brooks,3,President,,Under Votes,REP,0,0,1,1
Brooks,3,President,,Over Votes,REP,0,0,0,0
Brooks,3,President,,Unresolved write-in votes,REP,0,0,0,0
Brooks,3,U.S. Senate,,Virgil Bierschwale,REP,0,0,2,2
Brooks,3,U.S. Senate,,Dwayne Stovall,REP,0,0,1,1
Brooks,3,U.S. Senate,,John Anthony Castro,REP,0,0,2,2
Brooks,3,U.S. Senate,,John Cornyn,REP,5,0,4,9
Brooks,3,U.S. Senate,,Mark Yancey,REP,0,0,2,2
Brooks,3,U.S. Senate,,Under Votes,REP,1,0,2,3
Brooks,3,U.S. Senate,,Over Votes,REP,0,0,0,0
Brooks,3,U.S. Senate,,Unresolved write-in votes,REP,0,0,0,0
Brooks,3,U.S. House,15,Monica De La Cruz Hernandez,REP,2,0,3,5
Brooks,3,U.S. House,15,Tim Westley,REP,2,0,7,9
Brooks,3,U.S. House,15,Ryan Krause,REP,1,0,3,4
Brooks,3,U.S. House,15,Under Votes,REP,1,0,0,1
Brooks,3,U.S. House,15,Over Votes,REP,0,0,0,0
Brooks,3,U.S. House,15,Unresolved write-in votes,REP,0,0,0,0
Brooks,3,Railroad Commissioner,,"James ""Jim"" Wright",REP,4,0,9,13
Brooks,3,Railroad Commissioner,,Ryan Sitton,REP,1,0,2,3
Brooks,3,Railroad Commissioner,,Under Votes,REP,1,0,2,3
Brooks,3,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Brooks,3,Railroad Commissioner,,Unresolved write-in votes,REP,0,0,0,0
Brooks,3,State Senate,20,Judy Cutright,REP,4,0,9,13
Brooks,3,State Senate,20,Under Votes,REP,2,0,4,6
Brooks,3,State Senate,20,Over Votes,REP,0,0,0,0
Brooks,3,State Senate,20,Unresolved write-in votes,REP,0,0,0,0
Brooks,3,State Representative,31,Marian Knowlton,REP,4,0,9,13
Brooks,3,State Representative,31,Under Votes,REP,2,0,4,6
Brooks,3,State Representative,31,Over Votes,REP,0,0,0,0
Brooks,3,State Representative,31,Unresolved write-in votes,REP,0,0,0,0
Brooks,4,President,,Bernie Sanders,DEM,31,5,33,69
Brooks,4,President,,Michael R. Bloomberg,DEM,36,18,49,103
Brooks,4,President,,Robby Wells,DEM,1,0,2,3
Brooks,4,President,,Julian Castro,DEM,4,0,8,12
Brooks,4,President,,Michael Bennet,DEM,3,0,0,3
Brooks,4,President,,John K. Delaney,DEM,2,0,1,3
Brooks,4,President,,Pete Buttigieg,DEM,2,1,3,6
Brooks,4,President,,Marianne Williamson,DEM,0,0,0,0
Brooks,4,President,,Joseph R. Biden,DEM,47,2,27,76
Brooks,4,President,,Tulsi Gabbard,DEM,1,0,3,4
Brooks,4,President,,Amy Klobuchar,DEM,1,0,6,7
Brooks,4,President,,Tom Steyer,DEM,0,0,1,1
Brooks,4,President,,Cory Booker,DEM,0,0,1,1
Brooks,4,President,,"Roque ""Rocky"" De La Fuente",DEM,3,1,7,11
Brooks,4,President,,Deval Patrick,DEM,0,0,0,0
Brooks,4,President,,Elizabeth Warren,DEM,3,1,8,12
Brooks,4,President,,Andrew Yang,DEM,0,0,0,0
Brooks,4,President,,Under Votes,DEM,9,0,18,27
Brooks,4,President,,Over Votes,DEM,3,0,0,3
Brooks,4,President,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,4,U.S. Senate,,Amanda K. Edwards,DEM,10,1,7,18
Brooks,4,U.S. Senate,,Chris Bell,DEM,5,0,9,14
Brooks,4,U.S. Senate,,D. R. Hunter,DEM,6,2,7,15
Brooks,4,U.S. Senate,,Jack Daniel Foster Jr.,DEM,2,0,1,3
Brooks,4,U.S. Senate,,Michael Cooper,DEM,2,0,8,10
Brooks,4,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,55,11,56,122
Brooks,4,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,4,8,15
Brooks,4,U.S. Senate,,Royce West,DEM,2,1,4,7
Brooks,4,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,25,4,18,47
Brooks,4,U.S. Senate,,Victor Hugo Harris,DEM,0,0,5,5
Brooks,4,U.S. Senate,,Sema Hernandez,DEM,13,3,13,29
Brooks,4,U.S. Senate,,Adrian Ocegueda,DEM,1,0,3,4
Brooks,4,U.S. Senate,,Under Votes,DEM,19,2,28,49
Brooks,4,U.S. Senate,,Over Votes,DEM,3,0,0,3
Brooks,4,U.S. Senate,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,4,U.S. House,15,Vicente Gonzalez,DEM,110,26,119,255
Brooks,4,U.S. House,15,Under Votes,DEM,36,2,48,86
Brooks,4,U.S. House,15,Over Votes,DEM,0,0,0,0
Brooks,4,U.S. House,15,Unresolved write-in votes,DEM,0,0,0,0
Brooks,4,Railroad Commissioner,,Kelly Stone,DEM,7,2,22,31
Brooks,4,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,80,20,71,171
Brooks,4,Railroad Commissioner,,Chrysta Castaneda,DEM,28,5,35,68
Brooks,4,Railroad Commissioner,,Mark Watson,DEM,9,0,14,23
Brooks,4,Railroad Commissioner,,Under Votes,DEM,21,1,25,47
Brooks,4,Railroad Commissioner,,Over Votes,DEM,1,0,0,1
Brooks,4,Railroad Commissioner,,Unresolved write-in votes,DEM,0,0,0,0
Brooks,4,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,115,28,122,265
Brooks,4,State Senate,20,Under Votes,DEM,31,0,45,76
Brooks,4,State Senate,20,Over Votes,DEM,0,0,0,0
Brooks,4,State Senate,20,Unresolved write-in votes,DEM,0,0,0,0
Brooks,4,State Representative,31,Ryan Guillen,DEM,111,27,121,259
Brooks,4,State Representative,31,Under Votes,DEM,35,1,46,82
Brooks,4,State Representative,31,Over Votes,DEM,0,0,0,0
Brooks,4,State Representative,31,Unresolved write-in votes,DEM,0,0,0,0
Brooks,4,President,,Joe Walsh,REP,0,0,0,0
Brooks,4,President,,Matthew John Matern,REP,0,0,0,0
Brooks,4,President,,Bob Ely,REP,0,0,0,0
Brooks,4,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Brooks,4,President,,Donald J. Trump,REP,14,0,6,20
Brooks,4,President,,Zoltan G. Istvan,REP,0,0,0,0
Brooks,4,President,,Bill Weld,REP,0,0,0,0
Brooks,4,President,,Uncommitted,REP,0,0,1,1
Brooks,4,President,,Under Votes,REP,0,0,0,0
Brooks,4,President,,Over Votes,REP,0,0,0,0
Brooks,4,President,,Unresolved write-in votes,REP,0,0,0,0
Brooks,4,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Brooks,4,U.S. Senate,,Dwayne Stovall,REP,1,0,1,2
Brooks,4,U.S. Senate,,John Anthony Castro,REP,3,0,2,5
Brooks,4,U.S. Senate,,John Cornyn,REP,9,0,4,13
Brooks,4,U.S. Senate,,Mark Yancey,REP,1,0,0,1
Brooks,4,U.S. Senate,,Under Votes,REP,0,0,0,0
Brooks,4,U.S. Senate,,Over Votes,REP,0,0,0,0
Brooks,4,U.S. Senate,,Unresolved write-in votes,REP,0,0,0,0
Brooks,4,U.S. House,15,Monica De La Cruz Hernandez,REP,4,0,4,8
Brooks,4,U.S. House,15,Tim Westley,REP,8,0,3,11
Brooks,4,U.S. House,15,Ryan Krause,REP,2,0,0,2
Brooks,4,U.S. House,15,Under Votes,REP,0,0,0,0
Brooks,4,U.S. House,15,Over Votes,REP,0,0,0,0
Brooks,4,U.S. House,15,Unresolved write-in votes,REP,0,0,0,0
Brooks,4,Railroad Commissioner,,"James ""Jim"" Wright",REP,11,0,4,15
Brooks,4,Railroad Commissioner,,Ryan Sitton,REP,2,0,2,4
Brooks,4,Railroad Commissioner,,Under Votes,REP,1,0,1,2
Brooks,4,Railroad Commissioner,,Over Votes,REP,0,0,0,0
Brooks,4,Railroad Commissioner,,Unresolved write-in votes,REP,0,0,0,0
Brooks,4,State Senate,20,Judy Cutright,REP,13,0,7,20
Brooks,4,State Senate,20,Under Votes,REP,1,0,0,1
Brooks,4,State Senate,20,Over Votes,REP,0,0,0,0
Brooks,4,State Senate,20,Unresolved write-in votes,REP,0,0,0,0
Brooks,4,State Representative,31,Marian Knowlton,REP,12,0,7,19
Brooks,4,State Representative,31,Under Votes,REP,2,0,0,2
Brooks,4,State Representative,31,Over Votes,REP,0,0,0,0
Brooks,4,State Representative,31,Unresolved write-in votes,REP,0,0,0,0
