county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Johnson,2,President,,DEM,ELIZABETH WARREN,16,16,1,46
Johnson,2,President,,DEM,TULSI GABBARD,0,0,0,46
Johnson,2,President,,DEM,PETE BUTTIGIEG,0,4,2,23
Johnson,2,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",1,0,0,6
Johnson,2,President,,DEM,AMY KLOBUCHAR,1,2,3,44
Johnson,2,President,,DEM,MICHAEL R. BLOOMBERG,12,16,9,54
Johnson,2,President,,DEM,JOHN K. DELANEY,0,0,0,1
Johnson,2,President,,DEM,CORY BOOKER,0,0,0,12
Johnson,2,President,,DEM,MARIANNE WILLIAMSON,0,0,0,16
Johnson,2,President,,DEM,JOSEPH R. BIDEN,78,24,3,9
Johnson,2,President,,DEM,BERNIE SANDERS,47,31,7,9
Johnson,2,President,,DEM,ROBBY WELLS,0,0,0,2
Johnson,2,President,,DEM,DEVAL PATRICK,0,0,0,11
Johnson,2,President,,DEM,MICHAEL BENNET,0,0,0,1
Johnson,2,President,,DEM,JULIAN CASTRO,0,0,0,18
Johnson,2,President,,DEM,ANDREW YANG,0,1,0,30
Johnson,2,U.S. Senate,,DEM,VICTOR HUGO HARRIS,9,3,1,41
Johnson,2,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,21,12,1,5
Johnson,2,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",3,0,0,5
Johnson,2,U.S. Senate,,DEM,AMANDA K. EDWARDS,13,4,0,29
Johnson,2,U.S. Senate,,DEM,MICHAEL COOPER,9,2,0,10
Johnson,2,U.S. Senate,,DEM,CHRIS BELL,8,5,3,8
Johnson,2,U.S. Senate,,DEM,ADRIAN OCEGUEDA,0,1,0,4
Johnson,2,U.S. Senate,,DEM,MARY (MJ) HEGAR,35,47,8,4
Johnson,2,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",11,4,1,12
Johnson,2,U.S. Senate,,DEM,ROYCE WEST,19,9,9,16
Johnson,2,U.S. Senate,,DEM,D. R. HUNTER,2,0,0,6
Johnson,2,U.S. Senate,,DEM,SEMA HERNANDEZ,9,2,1,2
Johnson,2,U.S. House,25,DEM,HEIDI SLOAN,61,34,10,7
Johnson,2,U.S. House,25,DEM,JULIE OLIVER,67,50,13,15
Johnson,2,Railroad Commissioner,,DEM,MARK WATSON,28,18,6,5
Johnson,2,Railroad Commissioner,,DEM,KELLY STONE,33,27,7,10
Johnson,2,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",41,14,4,24
Johnson,2,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,28,25,6,9
Johnson,2,State Senate,22,DEM,ROBERT VICK,115,77,23,0
Johnson,2,State Representative,58,DEM,CINDY ROCHA,118,73,23,0
Johnson,3,President,,DEM,TOM STEYER,2,4,0,4
Johnson,3,President,,DEM,ELIZABETH WARREN,12,29,5,3
Johnson,3,President,,DEM,TULSI GABBARD,3,1,0,1
Johnson,3,President,,DEM,PETE BUTTIGIEG,0,8,2,0
Johnson,3,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",1,0,0,2
Johnson,3,President,,DEM,AMY KLOBUCHAR,2,6,1,2
Johnson,3,President,,DEM,MICHAEL R. BLOOMBERG,16,18,10,0
Johnson,3,President,,DEM,JOHN K. DELANEY,0,0,0,3
Johnson,3,President,,DEM,CORY BOOKER,0,0,0,0
Johnson,3,President,,DEM,MARIANNE WILLIAMSON,0,0,0,2
Johnson,3,President,,DEM,JOSEPH R. BIDEN,90,28,9,2
Johnson,3,President,,DEM,BERNIE SANDERS,48,38,5,0
Johnson,3,President,,DEM,ROBBY WELLS,0,0,0,0
Johnson,3,President,,DEM,DEVAL PATRICK,0,0,0,0
Johnson,3,President,,DEM,MICHAEL BENNET,0,0,1,0
Johnson,3,President,,DEM,JULIAN CASTRO,0,1,0,0
Johnson,3,President,,DEM,ANDREW YANG,0,0,0,4
Johnson,3,U.S. Senate,,DEM,VICTOR HUGO HARRIS,6,8,0,0
Johnson,3,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,17,15,1,0
Johnson,3,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",10,2,0,1
Johnson,3,U.S. Senate,,DEM,AMANDA K. EDWARDS,29,15,3,0
Johnson,3,U.S. Senate,,DEM,MICHAEL COOPER,12,2,1,2
Johnson,3,U.S. Senate,,DEM,CHRIS BELL,15,4,4,0
Johnson,3,U.S. Senate,,DEM,ADRIAN OCEGUEDA,5,1,0,0
Johnson,3,U.S. Senate,,DEM,MARY (MJ) HEGAR,26,45,11,0
Johnson,3,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",9,7,3,2
Johnson,3,U.S. Senate,,DEM,ROYCE WEST,17,20,5,0
Johnson,3,U.S. Senate,,DEM,D. R. HUNTER,0,1,0,0
Johnson,3,U.S. Senate,,DEM,SEMA HERNANDEZ,7,2,1,0
Johnson,3,U.S. House,25,DEM,HEIDI SLOAN,60,32,6,0
Johnson,3,U.S. House,25,DEM,JULIE OLIVER,85,84,19,0
Johnson,3,Railroad Commissioner,,DEM,MARK WATSON,38,15,6,0
Johnson,3,Railroad Commissioner,,DEM,KELLY STONE,49,42,8,3
Johnson,3,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",31,24,7,0
Johnson,3,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,27,35,3,2
Johnson,3,State Senate,22,DEM,ROBERT VICK,125,106,24,6
Johnson,3,State Representative,58,DEM,CINDY ROCHA,129,107,22,10
Johnson,4,President,,DEM,TOM STEYER,1,2,0,21
Johnson,4,President,,DEM,ELIZABETH WARREN,27,16,3,25
Johnson,4,President,,DEM,TULSI GABBARD,3,0,0,2
Johnson,4,President,,DEM,PETE BUTTIGIEG,1,17,3,29
Johnson,4,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0,24
Johnson,4,President,,DEM,AMY KLOBUCHAR,0,6,3,2
Johnson,4,President,,DEM,MICHAEL R. BLOOMBERG,27,26,18,9
Johnson,4,President,,DEM,JOHN K. DELANEY,0,0,0,9
Johnson,4,President,,DEM,CORY BOOKER,0,0,0,7
Johnson,4,President,,DEM,MARIANNE WILLIAMSON,0,0,0,3
Johnson,4,President,,DEM,JOSEPH R. BIDEN,95,29,3,0
Johnson,4,President,,DEM,BERNIE SANDERS,106,56,4,9
Johnson,4,President,,DEM,ROBBY WELLS,0,0,0,0
Johnson,4,President,,DEM,DEVAL PATRICK,0,0,0,14
Johnson,4,President,,DEM,MICHAEL BENNET,0,0,0,7
Johnson,4,President,,DEM,JULIAN CASTRO,0,0,0,16
Johnson,4,President,,DEM,ANDREW YANG,0,0,0,3
Johnson,4,U.S. Senate,,DEM,VICTOR HUGO HARRIS,11,5,1,3
Johnson,4,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,34,15,4,4
Johnson,4,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",6,2,1,0
Johnson,4,U.S. Senate,,DEM,AMANDA K. EDWARDS,31,19,1,3
Johnson,4,U.S. Senate,,DEM,MICHAEL COOPER,11,2,4,3
Johnson,4,U.S. Senate,,DEM,CHRIS BELL,19,8,4,0
Johnson,4,U.S. Senate,,DEM,ADRIAN OCEGUEDA,2,2,0,6
Johnson,4,U.S. Senate,,DEM,MARY (MJ) HEGAR,47,51,8,6
Johnson,4,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",25,13,3,6
Johnson,4,U.S. Senate,,DEM,ROYCE WEST,24,23,8,3
Johnson,4,U.S. Senate,,DEM,D. R. HUNTER,3,1,1,2
Johnson,4,U.S. Senate,,DEM,SEMA HERNANDEZ,23,4,0,6
Johnson,4,U.S. House,25,DEM,HEIDI SLOAN,86,61,9,0
Johnson,4,U.S. House,25,DEM,JULIE OLIVER,141,79,24,17
Johnson,4,Railroad Commissioner,,DEM,MARK WATSON,37,28,7,18
Johnson,4,Railroad Commissioner,,DEM,KELLY STONE,79,51,10,2
Johnson,4,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",53,21,2,0
Johnson,4,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,56,42,14,1
Johnson,4,State Senate,22,DEM,ROBERT VICK,199,131,34,1
Johnson,4,State Representative,58,DEM,CINDY ROCHA,203,132,33,0
Johnson,5,President,,DEM,TOM STEYER,1,1,2,0
Johnson,5,President,,DEM,ELIZABETH WARREN,14,9,0,0
Johnson,5,President,,DEM,TULSI GABBARD,1,0,0,1
Johnson,5,President,,DEM,PETE BUTTIGIEG,0,24,1,0
Johnson,5,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0,0
Johnson,5,President,,DEM,AMY KLOBUCHAR,1,9,3,0
Johnson,5,President,,DEM,MICHAEL R. BLOOMBERG,11,19,11,0
Johnson,5,President,,DEM,JOHN K. DELANEY,0,0,0,0
Johnson,5,President,,DEM,CORY BOOKER,0,0,0,0
Johnson,5,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Johnson,5,President,,DEM,JOSEPH R. BIDEN,69,27,2,0
Johnson,5,President,,DEM,BERNIE SANDERS,40,41,5,0
Johnson,5,President,,DEM,ROBBY WELLS,0,0,0,0
Johnson,5,President,,DEM,DEVAL PATRICK,0,0,0,0
Johnson,5,President,,DEM,MICHAEL BENNET,0,0,0,0
Johnson,5,President,,DEM,JULIAN CASTRO,0,0,0,1
Johnson,5,President,,DEM,ANDREW YANG,1,1,0,0
Johnson,5,U.S. Senate,,DEM,VICTOR HUGO HARRIS,6,4,0,0
Johnson,5,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,15,11,2,0
Johnson,5,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",5,1,1,0
Johnson,5,U.S. Senate,,DEM,AMANDA K. EDWARDS,11,13,3,0
Johnson,5,U.S. Senate,,DEM,MICHAEL COOPER,3,1,0,0
Johnson,5,U.S. Senate,,DEM,CHRIS BELL,8,6,0,0
Johnson,5,U.S. Senate,,DEM,ADRIAN OCEGUEDA,4,0,0,0
Johnson,5,U.S. Senate,,DEM,MARY (MJ) HEGAR,26,44,10,0
Johnson,5,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",19,8,0,0
Johnson,5,U.S. Senate,,DEM,ROYCE WEST,18,21,5,0
Johnson,5,U.S. Senate,,DEM,D. R. HUNTER,0,1,1,0
Johnson,5,U.S. Senate,,DEM,SEMA HERNANDEZ,10,6,0,0
Johnson,5,U.S. House,25,DEM,HEIDI SLOAN,49,30,6,0
Johnson,5,U.S. House,25,DEM,JULIE OLIVER,75,77,16,0
Johnson,5,Railroad Commissioner,,DEM,MARK WATSON,27,19,4,0
Johnson,5,Railroad Commissioner,,DEM,KELLY STONE,34,36,9,1
Johnson,5,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",25,16,1,6
Johnson,5,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,31,37,4,9
Johnson,5,State Senate,22,DEM,ROBERT VICK,110,95,18,9
Johnson,5,State Representative,58,DEM,CINDY ROCHA,108,99,15,13
Johnson,6,President,,DEM,TOM STEYER,0,0,0,2
Johnson,6,President,,DEM,ELIZABETH WARREN,2,3,1,15
Johnson,6,President,,DEM,TULSI GABBARD,0,0,0,6
Johnson,6,President,,DEM,PETE BUTTIGIEG,0,0,2,2
Johnson,6,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0,3
Johnson,6,President,,DEM,AMY KLOBUCHAR,0,1,1,7
Johnson,6,President,,DEM,MICHAEL R. BLOOMBERG,0,4,1,4
Johnson,6,President,,DEM,JOHN K. DELANEY,0,0,0,3
Johnson,6,President,,DEM,CORY BOOKER,0,0,0,0
Johnson,6,President,,DEM,MARIANNE WILLIAMSON,0,0,0,1
Johnson,6,President,,DEM,JOSEPH R. BIDEN,10,9,0,1
Johnson,6,President,,DEM,BERNIE SANDERS,2,1,2,2
Johnson,6,President,,DEM,ROBBY WELLS,0,0,0,6
Johnson,6,President,,DEM,DEVAL PATRICK,0,0,0,8
Johnson,6,President,,DEM,MICHAEL BENNET,0,0,0,0
Johnson,6,President,,DEM,JULIAN CASTRO,0,0,0,4
Johnson,6,President,,DEM,ANDREW YANG,0,0,0,1
Johnson,6,U.S. Senate,,DEM,VICTOR HUGO HARRIS,0,2,0,4
Johnson,6,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,2,2,2,2
Johnson,6,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",0,0,0,0
Johnson,6,U.S. Senate,,DEM,AMANDA K. EDWARDS,1,0,0,1
Johnson,6,U.S. Senate,,DEM,MICHAEL COOPER,0,0,0,3
Johnson,6,U.S. Senate,,DEM,CHRIS BELL,1,1,0,1
Johnson,6,U.S. Senate,,DEM,ADRIAN OCEGUEDA,0,0,0,2
Johnson,6,U.S. Senate,,DEM,MARY (MJ) HEGAR,8,5,5,0
Johnson,6,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",1,2,0,0
Johnson,6,U.S. Senate,,DEM,ROYCE WEST,0,4,0,1
Johnson,6,U.S. Senate,,DEM,D. R. HUNTER,0,0,0,0
Johnson,6,U.S. Senate,,DEM,SEMA HERNANDEZ,0,0,0,6
Johnson,6,U.S. House,25,DEM,HEIDI SLOAN,5,4,1,2
Johnson,6,U.S. House,25,DEM,JULIE OLIVER,7,11,6,0
Johnson,6,Railroad Commissioner,,DEM,MARK WATSON,2,2,1,11
Johnson,6,Railroad Commissioner,,DEM,KELLY STONE,6,5,2,37
Johnson,6,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",1,1,0,44
Johnson,6,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,4,7,3,71
Johnson,6,State Senate,22,DEM,ROBERT VICK,12,14,6,41
Johnson,6,State Representative,58,DEM,CINDY ROCHA,12,14,5,5
Johnson,7,President,,DEM,TOM STEYER,2,8,0,81
Johnson,7,President,,DEM,ELIZABETH WARREN,20,23,1,75
Johnson,7,President,,DEM,TULSI GABBARD,2,0,0,13
Johnson,7,President,,DEM,PETE BUTTIGIEG,1,23,5,34
Johnson,7,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,1,0,34
Johnson,7,President,,DEM,AMY KLOBUCHAR,0,11,4,36
Johnson,7,President,,DEM,MICHAEL R. BLOOMBERG,29,42,10,29
Johnson,7,President,,DEM,JOHN K. DELANEY,0,0,0,4
Johnson,7,President,,DEM,CORY BOOKER,2,0,0,10
Johnson,7,President,,DEM,MARIANNE WILLIAMSON,0,0,0,8
Johnson,7,President,,DEM,JOSEPH R. BIDEN,119,57,9,24
Johnson,7,President,,DEM,BERNIE SANDERS,51,62,1,37
Johnson,7,President,,DEM,ROBBY WELLS,0,0,0,63
Johnson,7,President,,DEM,DEVAL PATRICK,0,0,0,12
Johnson,7,President,,DEM,MICHAEL BENNET,0,0,0,20
Johnson,7,President,,DEM,JULIAN CASTRO,0,0,0,43
Johnson,7,President,,DEM,ANDREW YANG,0,0,0,14
Johnson,7,U.S. Senate,,DEM,VICTOR HUGO HARRIS,8,3,0,4
Johnson,7,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,19,12,2,12
Johnson,7,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",5,4,0,10
Johnson,7,U.S. Senate,,DEM,AMANDA K. EDWARDS,22,18,2,9
Johnson,7,U.S. Senate,,DEM,MICHAEL COOPER,13,7,1,29
Johnson,7,U.S. Senate,,DEM,CHRIS BELL,19,17,4,8
Johnson,7,U.S. Senate,,DEM,ADRIAN OCEGUEDA,5,1,0,9
Johnson,7,U.S. Senate,,DEM,MARY (MJ) HEGAR,43,87,5,12
Johnson,7,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",14,10,2,26
Johnson,7,U.S. Senate,,DEM,ROYCE WEST,40,39,10,8
Johnson,7,U.S. Senate,,DEM,D. R. HUNTER,3,2,0,25
Johnson,7,U.S. Senate,,DEM,SEMA HERNANDEZ,8,9,0,37
Johnson,7,U.S. House,25,DEM,HEIDI SLOAN,80,69,8,8
Johnson,7,U.S. House,25,DEM,JULIE OLIVER,108,129,15,0
Johnson,7,Railroad Commissioner,,DEM,MARK WATSON,39,42,9,0
Johnson,7,Railroad Commissioner,,DEM,KELLY STONE,56,54,3,0
Johnson,7,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",41,31,3,0
Johnson,7,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,47,58,8,0
Johnson,7,State Senate,22,DEM,ROBERT VICK,166,169,21,0
Johnson,7,State Representative,58,DEM,CINDY ROCHA,166,176,21,0
Johnson,8,President,,DEM,TOM STEYER,3,5,1,2
Johnson,8,President,,DEM,ELIZABETH WARREN,20,31,3,0
Johnson,8,President,,DEM,TULSI GABBARD,2,0,0,0
Johnson,8,President,,DEM,PETE BUTTIGIEG,0,21,3,0
Johnson,8,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0,0
Johnson,8,President,,DEM,AMY KLOBUCHAR,0,6,0,0
Johnson,8,President,,DEM,MICHAEL R. BLOOMBERG,30,39,6,0
Johnson,8,President,,DEM,JOHN K. DELANEY,1,1,0,0
Johnson,8,President,,DEM,CORY BOOKER,0,1,0,0
Johnson,8,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Johnson,8,President,,DEM,JOSEPH R. BIDEN,184,71,10,0
Johnson,8,President,,DEM,BERNIE SANDERS,114,82,2,0
Johnson,8,President,,DEM,ROBBY WELLS,0,0,0,0
Johnson,8,President,,DEM,DEVAL PATRICK,0,0,0,0
Johnson,8,President,,DEM,MICHAEL BENNET,2,0,0,0
Johnson,8,President,,DEM,JULIAN CASTRO,2,0,0,1
Johnson,8,President,,DEM,ANDREW YANG,0,1,0,0
Johnson,8,U.S. Senate,,DEM,VICTOR HUGO HARRIS,17,7,0,0
Johnson,8,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,40,26,4,0
Johnson,8,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",6,7,1,1
Johnson,8,U.S. Senate,,DEM,AMANDA K. EDWARDS,43,31,2,0
Johnson,8,U.S. Senate,,DEM,MICHAEL COOPER,25,12,3,0
Johnson,8,U.S. Senate,,DEM,CHRIS BELL,16,14,1,0
Johnson,8,U.S. Senate,,DEM,ADRIAN OCEGUEDA,7,3,0,0
Johnson,8,U.S. Senate,,DEM,MARY (MJ) HEGAR,48,57,10,0
Johnson,8,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",33,17,0,0
Johnson,8,U.S. Senate,,DEM,ROYCE WEST,72,60,4,0
Johnson,8,U.S. Senate,,DEM,D. R. HUNTER,4,2,1,0
Johnson,8,U.S. Senate,,DEM,SEMA HERNANDEZ,19,4,0,0
Johnson,8,U.S. House,25,DEM,HEIDI SLOAN,140,97,7,0
Johnson,8,U.S. House,25,DEM,JULIE OLIVER,166,130,16,0
Johnson,8,Railroad Commissioner,,DEM,MARK WATSON,49,46,7,0
Johnson,8,Railroad Commissioner,,DEM,KELLY STONE,87,57,8,0
Johnson,8,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",109,59,1,0
Johnson,8,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,67,62,9,0
Johnson,8,State Senate,22,DEM,ROBERT VICK,272,208,24,2
Johnson,8,State Representative,58,DEM,CINDY ROCHA,267,207,24,1
Johnson,9,President,,DEM,TOM STEYER,1,0,0,0
Johnson,9,President,,DEM,ELIZABETH WARREN,0,1,0,1
Johnson,9,President,,DEM,TULSI GABBARD,0,0,0,0
Johnson,9,President,,DEM,PETE BUTTIGIEG,0,2,0,0
Johnson,9,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0,1
Johnson,9,President,,DEM,AMY KLOBUCHAR,0,2,0,0
Johnson,9,President,,DEM,MICHAEL R. BLOOMBERG,2,11,0,0
Johnson,9,President,,DEM,JOHN K. DELANEY,0,0,0,0
Johnson,9,President,,DEM,CORY BOOKER,0,0,0,0
Johnson,9,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Johnson,9,President,,DEM,JOSEPH R. BIDEN,15,1,1,0
Johnson,9,President,,DEM,BERNIE SANDERS,8,2,2,1
Johnson,9,President,,DEM,ROBBY WELLS,0,0,0,0
Johnson,9,President,,DEM,DEVAL PATRICK,0,0,0,0
Johnson,9,President,,DEM,MICHAEL BENNET,0,1,0,0
Johnson,9,President,,DEM,JULIAN CASTRO,0,0,0,0
Johnson,9,President,,DEM,ANDREW YANG,0,0,0,0
Johnson,9,U.S. Senate,,DEM,VICTOR HUGO HARRIS,4,0,0,0
Johnson,9,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,2,2,0,0
Johnson,9,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",0,0,0,0
Johnson,9,U.S. Senate,,DEM,AMANDA K. EDWARDS,2,4,2,0
Johnson,9,U.S. Senate,,DEM,MICHAEL COOPER,1,1,0,0
Johnson,9,U.S. Senate,,DEM,CHRIS BELL,1,1,1,0
Johnson,9,U.S. Senate,,DEM,ADRIAN OCEGUEDA,0,0,0,0
Johnson,9,U.S. Senate,,DEM,MARY (MJ) HEGAR,5,10,0,0
Johnson,9,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",3,1,0,0
Johnson,9,U.S. Senate,,DEM,ROYCE WEST,3,1,0,1
Johnson,9,U.S. Senate,,DEM,D. R. HUNTER,1,0,0,0
Johnson,9,U.S. Senate,,DEM,SEMA HERNANDEZ,1,0,0,0
Johnson,9,U.S. House,25,DEM,HEIDI SLOAN,8,7,0,0
Johnson,9,U.S. House,25,DEM,JULIE OLIVER,13,13,2,0
Johnson,9,Railroad Commissioner,,DEM,MARK WATSON,11,7,0,0
Johnson,9,Railroad Commissioner,,DEM,KELLY STONE,6,5,1,0
Johnson,9,Railroad Commissioner,,DEM,"ROBERTO R. ""BETO"" ALONZO",4,3,0,0
Johnson,9,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,3,5,1,0
Johnson,9,State Senate,22,DEM,ROBERT VICK,19,19,2,0
Johnson,9,State Representative,58,DEM,CINDY ROCHA,20,18,2,0
Johnson,10,President,,DEM,TOM STEYER,1,2,0,0
Johnson,10,President,,DEM,ELIZABETH WARREN,7,5,0,0
Johnson,10,President,,DEM,TULSI GABBARD,0,3,0,0
Johnson,10,President,,DEM,PETE BUTTIGIEG,0,7,2,0
Johnson,10,President,,DEM,"ROQUE ""ROCKY"" DE LA FUENTE",0,0,0,0
Johnson,10,President,,DEM,AMY KLOBUCHAR,1,2,0,0
Johnson,10,President,,DEM,MICHAEL R. BLOOMBERG,19,11,4,0
Johnson,10,President,,DEM,JOHN K. DELANEY,0,0,0,0
Johnson,10,President,,DEM,CORY BOOKER,1,0,0,0
Johnson,10,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Johnson,10,President,,DEM,JOSEPH R. BIDEN,71,25,4,0
Johnson,10,President,,DEM,BERNIE SANDERS,32,31,0,0
Johnson,10,President,,DEM,ROBBY WELLS,0,0,0,1
Johnson,10,President,,DEM,DEVAL PATRICK,0,0,0,0
Johnson,10,President,,DEM,MICHAEL BENNET,0,0,0,0
Johnson,10,President,,DEM,JULIAN CASTRO,1,0,0,0
Johnson,10,President,,DEM,ANDREW YANG,0,0,0,0
Johnson,10,U.S. Senate,,DEM,VICTOR HUGO HARRIS,7,4,0,0
Johnson,10,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,14,10,1,0
Johnson,10,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",2,2,0,0
Johnson,10,U.S. Senate,,DEM,AMANDA K. EDWARDS,17,4,0,0
Johnson,10,U.S. Senate,,DEM,MICHAEL COOPER,5,4,0,0
Johnson,10,U.S. Senate,,DEM,CHRIS BELL,4,3,0,0
Johnson,10,U.S. Senate,,DEM,ADRIAN OCEGUEDA,2,2,0,0
Johnson,10,U.S. Senate,,DEM,MARY (MJ) HEGAR,29,28,2,0
Johnson,10,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",12,5,0,0
Johnson,10,U.S. Senate,,DEM,ROYCE WEST,27,14,3,0
Johnson,10,U.S. Senate,,DEM,D. R. HUNTER,1,1,0,15
Johnson,10,U.S. Senate,,DEM,SEMA HERNANDEZ,6,4,1,105
Johnson,10,U.S. House,25,DEM,HEIDI SLOAN,59,31,5,127
Johnson,10,U.S. House,25,DEM,JULIE OLIVER,60,42,2,127
Johnson,10,Railroad Commissioner,,DEM,MARK WATSON,21,13,1,98
Johnson,10,Railroad Commissioner,,DEM,KELLY STONE,36,23,2,19
