county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Madison,101,"Justice, Supreme Court, Place 7",,REP,Undervotes,0,43,58,101
Madison,101,"Justice, Supreme Court, Place 7",,REP,Overvotes,0,0,0,0
Madison,101,"Justice, Supreme Court, Place 8",,REP,Brett Busby,11,204,185,400
Madison,101,"Justice, Supreme Court, Place 8",,REP,Cast Votes:,11,204,185,400
Madison,101,"Justice, Supreme Court, Place 8",,REP,Undervotes,0,41,59,100
Madison,101,"Justice, Supreme Court, Place 8",,REP,Overvotes,0,0,0,0
Madison,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,9,138,131,278
Madison,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,2,70,62,134
Madison,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Cast Votes:,11,208,193,412
Madison,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Undervotes,0,37,51,88
Madison,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Overvotes,0,0,0,0
Madison,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,11,197,184,392
Madison,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Cast Votes:,11,197,184,392
Madison,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Undervotes,0,48,60,108
Madison,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Overvotes,0,0,0,0
Madison,101,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,11,199,186,396
Madison,101,"Judge, Court of Criminal Appeals, Place 9",,REP,Undervotes,0,46,58,104
Madison,101,"Judge, Court of Criminal Appeals, Place 9",,REP,Overvotes,0,0,0,0
Madison,101,"Member, State Board of Education, District 10",,REP,Tom Maynard,11,201,188,400
Madison,101,"Member, State Board of Education, District 10",,REP,Cast Votes:,11,201,188,400
Madison,101,"Member, State Board of Education, District 10",,REP,Undervotes,0,44,56,100
Madison,101,"Member, State Board of Education, District 10",,REP,Overvotes,0,0,0,0
Madison,101,"State Representative, District 57",,REP,Trent Ashby,11,224,217,452
Madison,101,"State Representative, District 57",,REP,Cast Votes:,11,224,217,452
Madison,101,"State Representative, District 57",,REP,Undervotes,0,21,27,48
Madison,101,"State Representative, District 57",,REP,Overvotes,0,0,0,0
Madison,101,"Justice, 10th Court of Appeals District, Place 2",,REP,Matt Johnson,11,205,188,404
Madison,101,"Justice, 10th Court of Appeals District, Place 2",,REP,Cast Votes:,11,205,188,404
Madison,101,"Justice, 10th Court of Appeals District, Place 2",,REP,Undervotes,0,40,56,96
Madison,101,"Justice, 10th Court of Appeals District, Place 2",,REP,Overvotes,0,0,0,0
Madison,101,"Justice, 10th Court of Appeals District, Place 3",,REP,John E. Neill,11,201,186,398
Madison,101,"Justice, 10th Court of Appeals District, Place 3",,REP,Cast Votes:,11,201,186,398
Madison,101,"Justice, 10th Court of Appeals District, Place 3",,REP,Undervotes,0,44,58,102
Madison,101,"Justice, 10th Court of Appeals District, Place 3",,REP,Overvotes,0,0,0,0
Madison,101,"District Judge, 12th Judicial District",,REP,David W. Moorman,11,206,189,406
Madison,101,"District Judge, 12th Judicial District",,REP,Undervotes,0,39,55,94
Madison,101,"District Judge, 12th Judicial District",,REP,Overvotes,0,0,0,0
Madison,101,Sheriff,,REP,Les Neeley,0,22,27,49
Madison,101,Sheriff,,REP,Bobby Adams,8,109,103,220
Madison,101,Sheriff,,REP,Billy J Reeves,3,88,76,167
Madison,101,Sheriff,,REP,Jon Stubblefield,0,25,30,55
Madison,101,Sheriff,,REP,Cast Votes:,11,244,236,491
Madison,101,Sheriff,,REP,Undervotes,0,1,8,9
Madison,101,Sheriff,,REP,Overvotes,0,0,0,0
Madison,101,County Tax Assessor-Collector,,REP,Karen M. Lane,11,181,169,361
Madison,101,County Tax Assessor-Collector,,REP,Shanah D. Grisham,0,61,65,126
Madison,101,County Tax Assessor-Collector,,REP,Cast Votes:,11,242,234,487
Madison,101,County Tax Assessor-Collector,,REP,Undervotes,0,3,10,13
Madison,101,County Tax Assessor-Collector,,REP,Overvotes,0,0,0,0
Madison,101,"County Commissioner, Precinct 1",,REP,Ricky Driskell,9,160,145,314
Madison,101,"County Commissioner, Precinct 1",,REP,Matt Post,2,82,86,170
Madison,101,"County Commissioner, Precinct 1",,REP,Cast Votes:,11,242,231,484
Madison,101,"County Commissioner, Precinct 1",,REP,Undervotes,0,3,13,16
Madison,101,"County Commissioner, Precinct 1",,REP,Overvotes,0,0,0,0
Madison,101,"Constable, Precinct No. 1",,REP,Jim Jackson,11,221,196,428
Madison,101,"Constable, Precinct No. 1",,REP,Undervotes,0,24,48,72
Madison,101,"Constable, Precinct No. 1",,REP,Overvotes,0,0,0,0
Madison,101,County Chairman,,REP,Kevin Counsil,11,218,202,431
Madison,101,County Chairman,,REP,Cast Votes:,11,218,202,431
Madison,101,County Chairman,,REP,Undervotes,0,27,42,69
Madison,101,County Chairman,,REP,Overvotes,0,0,0,0
Madison,101,Proposition #1,,DEM,Yes,11,21,34,66
Madison,101,Proposition #1,,DEM,No,0,0,2,2
Madison,101,Proposition #1,,DEM,Cast Votes:,11,21,36,68
Madison,101,Proposition #1,,DEM,Undervotes,0,2,5,7
Madison,101,Proposition #1,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #2,,DEM,Yes,11,19,34,64
Madison,101,Proposition #2,,DEM,No,0,0,2,2
Madison,101,Proposition #2,,DEM,Cast Votes:,11,19,36,66
Madison,101,Proposition #2,,DEM,Undervotes,0,4,5,9
Madison,101,Proposition #2,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #3,,DEM,Yes,11,18,35,64
Madison,101,Proposition #3,,DEM,No,0,0,2,2
Madison,101,Proposition #3,,DEM,Undervotes,0,5,4,9
Madison,101,Proposition #3,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #4,,DEM,Yes,11,18,34,63
Madison,101,Proposition #4,,DEM,No,0,0,2,2
Madison,101,Proposition #4,,DEM,Cast Votes:,11,18,36,65
Madison,101,Proposition #4,,DEM,Undervotes,0,5,5,10
Madison,101,Proposition #4,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #5,,DEM,Yes,11,18,33,62
Madison,101,Proposition #5,,DEM,No,0,0,2,2
Madison,101,Proposition #5,,DEM,Cast Votes:,11,18,35,64
Madison,101,Proposition #5,,DEM,Undervotes,0,5,6,11
Madison,101,Proposition #5,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #6,,DEM,Yes,11,19,35,65
Madison,101,Proposition #6,,DEM,No,0,0,2,2
Madison,101,Proposition #6,,DEM,Cast Votes:,11,19,37,67
Madison,101,Proposition #6,,DEM,Undervotes,0,4,4,8
Madison,101,Proposition #6,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #7,,DEM,Yes,11,18,34,63
Madison,101,Proposition #7,,DEM,No,0,0,2,2
Madison,101,Proposition #7,,DEM,Undervotes,0,5,5,10
Madison,101,Proposition #7,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #8,,DEM,Yes,11,19,32,62
Madison,101,Proposition #8,,DEM,No,0,0,2,2
Madison,101,Proposition #8,,DEM,Cast Votes:,11,19,34,64
Madison,101,Proposition #8,,DEM,Undervotes,0,4,7,11
Madison,101,Proposition #8,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #9,,DEM,Yes,11,20,34,65
Madison,101,Proposition #9,,DEM,No,0,0,2,2
Madison,101,Proposition #9,,DEM,Cast Votes:,11,20,36,67
Madison,101,Proposition #9,,DEM,Undervotes,0,3,5,8
Madison,101,Proposition #9,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #10,,DEM,Yes,11,20,33,64
Madison,101,Proposition #10,,DEM,No,0,0,3,3
Madison,101,Proposition #10,,DEM,Cast Votes:,11,20,36,67
Madison,101,Proposition #10,,DEM,Undervotes,0,3,5,8
Madison,101,Proposition #10,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition #11,,DEM,Yes,11,19,33,63
Madison,101,Proposition #11,,DEM,No,0,0,4,4
Madison,101,Proposition #11,,DEM,Undervotes,0,4,4,8
Madison,101,Proposition #11,,DEM,Overvotes,0,0,0,0
Madison,101,Proposition 1,,REP,Yes,10,219,220,449
Madison,101,Proposition 1,,REP,No,1,24,23,48
Madison,101,Proposition 1,,REP,Cast Votes:,11,243,243,497
Madison,101,Proposition 1,,REP,Undervotes,0,2,1,3
Madison,101,Proposition 1,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 2,,REP,Yes,11,210,203,424
Madison,101,Proposition 2,,REP,No,0,28,40,68
Madison,101,Proposition 2,,REP,Cast Votes:,11,238,243,492
Madison,101,Proposition 2,,REP,Undervotes,0,7,1,8
Madison,101,Proposition 2,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 3,,REP,Yes,11,219,223,453
Madison,101,Proposition 3,,REP,No,0,17,17,34
Madison,101,Proposition 3,,REP,Cast Votes:,11,236,240,487
Madison,101,Proposition 3,,REP,Undervotes,0,9,4,13
Madison,101,Proposition 3,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 4,,REP,Yes,11,233,218,462
Madison,101,Proposition 4,,REP,No,0,9,19,28
Madison,101,Proposition 4,,REP,Undervotes,0,3,7,10
Madison,101,Proposition 4,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 5,,REP,Yes,10,228,217,455
Madison,101,Proposition 5,,REP,No,1,12,24,37
Madison,101,Proposition 5,,REP,Cast Votes:,11,240,241,492
Madison,101,Proposition 5,,REP,Undervotes,0,5,3,8
Madison,101,Proposition 5,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 6,,REP,Yes,11,225,226,462
Madison,101,Proposition 6,,REP,No,0,12,11,23
Madison,101,Proposition 6,,REP,Cast Votes:,11,237,237,485
Madison,101,Proposition 6,,REP,Undervotes,0,8,7,15
Madison,101,Proposition 6,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 7,,REP,Yes,11,237,238,486
Madison,101,Proposition 7,,REP,No,0,2,3,5
Madison,101,Proposition 7,,REP,Cast Votes:,11,239,241,491
Madison,101,Proposition 7,,REP,Undervotes,0,6,3,9
Madison,101,Proposition 7,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 8,,REP,Yes,11,233,231,475
Madison,101,Proposition 8,,REP,No,0,5,6,11
Madison,101,Proposition 8,,REP,Undervotes,0,7,7,14
Madison,101,Proposition 8,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 9,,REP,Yes,11,232,225,468
Madison,101,Proposition 9,,REP,No,0,8,11,19
Madison,101,Proposition 9,,REP,Cast Votes:,11,240,236,487
Madison,101,Proposition 9,,REP,Undervotes,0,5,8,13
Madison,101,Proposition 9,,REP,Overvotes,0,0,0,0
Madison,101,Proposition 10,,REP,Yes,10,221,215,446
Madison,101,Proposition 10,,REP,No,0,17,19,36
Madison,101,Proposition 10,,REP,Cast Votes:,10,238,234,482
Madison,101,Proposition 10,,REP,Undervotes,1,7,10,18
Madison,101,Proposition 10,,REP,Overvotes,0,0,0,0
Madison,202,President,,DEM,Pete Buttigieg,1,2,0,3
Madison,202,President,,DEM,Andrew Yang,0,0,1,1
Madison,202,President,,DEM,Robby Wells,0,0,0,0
Madison,202,President,,DEM,Tulsi Gabbard,0,0,0,0
Madison,202,President,,DEM,Tom Steyer,0,0,0,0
Madison,202,President,,DEM,John K. Delaney,0,1,0,1
Madison,202,President,,DEM,Deval Patrick,1,0,0,1
Madison,202,President,,DEM,Bernie Sanders,7,3,10,20
Madison,202,President,,DEM,Julián Castro,0,0,0,0
Madison,202,President,,DEM,Joseph R. Biden,8,7,27,42
Madison,202,President,,DEM,Michael R. Bloomberg,0,1,6,7
Madison,202,President,,DEM,Cory Booker,0,0,0,0
Madison,202,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Madison,202,President,,DEM,Marianne Williamson,0,1,0,1
Madison,202,President,,DEM,Amy Klobuchar,0,1,0,1
Madison,202,President,,DEM,Michael Bennet,0,0,0,0
Madison,202,President,,DEM,Elizabeth Warren,0,1,0,1
Madison,202,Ballots Cast,,DEM,,17,17,44,78
Madison,202,President,,DEM,Undervotes,0,1,2,3
Madison,202,President,,DEM,Overvotes,1,0,0,1
Madison,202,United States Senator,,DEM,Chris Bell,5,5,7,17
Madison,202,United States Senator,,DEM,Sema Hernandez,2,1,1,4
Madison,202,United States Senator,,DEM,"Annie ""Mamá"" Garcia",1,0,5,6
Madison,202,United States Senator,,DEM,Adrian Ocegueda,0,0,1,1
Madison,202,United States Senator,,DEM,"Mary ""MJ"" Hegar",2,1,4,7
Madison,202,United States Senator,,DEM,Cristina Tzintzun Ramirez,0,2,0,2
Madison,202,United States Senator,,DEM,Victor Hugo Harris,0,0,3,3
Madison,202,United States Senator,,DEM,Jack Daniel Foster Jr,2,1,2,5
Madison,202,United States Senator,,DEM,Royce West,1,2,1,4
Madison,202,United States Senator,,DEM,Amanda K. Edwards,2,3,1,6
Madison,202,United States Senator,,DEM,D. R. Hunter,0,0,0,0
Madison,202,United States Senator,,DEM,Michael Cooper,1,1,4,6
Madison,202,United States Senator,,DEM,Undervotes,1,2,17,20
Madison,202,United States Senator,,DEM,Overvotes,1,0,0,1
Madison,202,"United States Representative, District No. 8",,DEM,Elizabeth Hernandez,5,5,13,23
Madison,202,"United States Representative, District No. 8",,DEM,Laura Jones,12,8,19,39
Madison,202,"United States Representative, District No. 8",,DEM,Cast Votes:,17,13,32,62
Madison,202,"United States Representative, District No. 8",,DEM,Undervotes,1,5,14,20
Madison,202,"United States Representative, District No. 8",,DEM,Overvotes,0,0,0,0
Madison,202,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",7,3,17,27
Madison,202,Railroad Commissioner,,DEM,Kelly Stone,4,6,4,14
Madison,202,Railroad Commissioner,,DEM,Mark Watson,5,5,6,16
Madison,202,Railroad Commissioner,,DEM,Chrysta Castañeda,1,1,3,5
Madison,202,Railroad Commissioner,,DEM,Cast Votes:,17,15,30,62
Madison,202,Railroad Commissioner,,DEM,Undervotes,1,3,16,20
Madison,202,Railroad Commissioner,,DEM,Overvotes,0,0,0,0
Madison,202,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,13,10,25,48
Madison,202,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,3,4,7,14
Madison,202,"Chief Justice, Supreme Court",,DEM,Undervotes,2,4,14,20
Madison,202,"Chief Justice, Supreme Court",,DEM,Overvotes,0,0,0,0
Madison,202,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,4,6,7,17
Madison,202,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,13,8,22,43
Madison,202,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Cast Votes:,17,14,29,60
Madison,202,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Undervotes,1,4,17,22
Madison,202,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Overvotes,0,0,0,0
Madison,202,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,14,11,24,49
Madison,202,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,3,4,6,13
Madison,202,"Justice, Supreme Court, Place 7",,DEM,Cast Votes:,17,15,30,62
Madison,202,"Justice, Supreme Court, Place 7",,DEM,Undervotes,1,3,16,20
Madison,202,"Justice, Supreme Court, Place 7",,DEM,Overvotes,0,0,0,0
Madison,202,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,13,7,17,37
Madison,202,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,3,5,13,21
Madison,202,"Justice, Supreme Court, Place 8",,DEM,Cast Votes:,16,12,30,58
Madison,202,"Justice, Supreme Court, Place 8",,DEM,Undervotes,2,6,16,24
Madison,202,"Justice, Supreme Court, Place 8",,DEM,Overvotes,0,0,0,0
Madison,202,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,8,8,19,35
Madison,202,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,1,0,5,6
Madison,202,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,7,6,6,19
Madison,202,"Judge, Court of Criminal Appeals, Place 3",,DEM,Undervotes,2,4,16,22
Madison,202,"Judge, Court of Criminal Appeals, Place 3",,DEM,Overvotes,0,0,0,0
Madison,202,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,7,7,6,20
Madison,202,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,9,8,24,41
Madison,202,"Judge, Court of Criminal Appeals, Place 4",,DEM,Cast Votes:,16,15,30,61
Madison,202,"Judge, Court of Criminal Appeals, Place 4",,DEM,Undervotes,2,3,16,21
Madison,202,"Judge, Court of Criminal Appeals, Place 4",,DEM,Overvotes,0,0,0,0
Madison,202,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,16,11,27,54
Madison,202,"Judge, Court of Criminal Appeals, Place 9",,DEM,Cast Votes:,16,11,27,54
Madison,202,"Judge, Court of Criminal Appeals, Place 9",,DEM,Undervotes,2,7,19,28
Madison,202,"Judge, Court of Criminal Appeals, Place 9",,DEM,Overvotes,0,0,0,0
Madison,202,"Member, State Board of Education, District 10",,DEM,Stephen Wyman,2,5,10,17
Madison,202,"Member, State Board of Education, District 10",,DEM,Marsha Burnett-Webster,14,10,20,44
Madison,202,"Member, State Board of Education, District 10",,DEM,Cast Votes:,16,15,30,61
Madison,202,"Member, State Board of Education, District 10",,DEM,Undervotes,2,3,16,21
Madison,202,"Member, State Board of Education, District 10",,DEM,Overvotes,0,0,0,0
Madison,202,"State Representative, District 57",,DEM,Jason Rogers,16,11,26,53
Madison,202,"State Representative, District 57",,DEM,Undervotes,2,7,20,29
Madison,202,"State Representative, District 57",,DEM,Overvotes,0,0,0,0
Madison,202,President,,REP,Donald J. Trump,26,261,260,547
Madison,202,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,0,1,2
Madison,202,President,,REP,Zoltan G. Istvan,0,0,0,0
Madison,202,President,,REP,Bob Ely,0,0,1,1
Madison,202,President,,REP,Joe Walsh,0,0,1,1
