county,precinct,office,district,party,candidate,election_day,early_voting,votes
Hardeman,1,U.S. House,13,REP,Elaine Hays,11,5,16
Hardeman,1,U.S. House,13,REP,Monique Worthy,0,0,0
Hardeman,1,U.S. House,13,REP,Vance Snider II,3,6,9
Hardeman,1,U.S. House,13,REP,Asusena Resendiz,0,0,0
Hardeman,1,U.S. House,13,REP,Jason Fogelsong,0,0,0
Hardeman,1,U.S. House,13,REP,Jamie Culley,1,0,1
Hardeman,1,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,1,2
Hardeman,1,U.S. House,13,REP,Chris Ekstrom,22,13,35
Hardeman,1,U.S. House,13,REP,Diane Knowlton,1,2,3
Hardeman,1,U.S. House,13,REP,Mark Neese,1,1,2
Hardeman,1,U.S. House,13,REP,Josh Winegarner,45,30,75
Hardeman,1,U.S. House,13,REP,Ronny Jackson,22,4,26
Hardeman,2,U.S. House,13,REP,Matt McArthur,3,2,5
Hardeman,2,U.S. House,13,REP,Richard Herman,1,1,2
Hardeman,2,U.S. House,13,REP,Lee Harvey,7,1,8
Hardeman,2,U.S. House,13,REP,Elaine Hays,9,2,11
Hardeman,2,U.S. House,13,REP,Monique Worthy,0,0,0
Hardeman,2,U.S. House,13,REP,Vance Snider II,4,4,8
Hardeman,2,U.S. House,13,REP,Asusena Resendiz,0,0,0
Hardeman,2,U.S. House,13,REP,Jason Fogelsong,1,0,1
Hardeman,2,U.S. House,13,REP,Jamie Culley,0,0,0
Hardeman,2,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,0,1
Hardeman,2,U.S. House,13,REP,Chris Ekstrom,9,9,18
Hardeman,2,U.S. House,13,REP,Diane Knowlton,0,0,0
Hardeman,2,U.S. House,13,REP,Mark Neese,3,1,4
Hardeman,2,U.S. House,13,REP,Josh Winegarner,33,19,52
Hardeman,2,U.S. House,13,REP,Ronny Jackson,9,10,19
Hardeman,3,U.S. House,13,REP,Matt McArthur,4,3,7
Hardeman,3,U.S. House,13,REP,Richard Herman,1,0,1
Hardeman,3,U.S. House,13,REP,Lee Harvey,1,4,5
Hardeman,3,U.S. House,13,REP,Elaine Hays,10,9,19
Hardeman,3,U.S. House,13,REP,Monique Worthy,1,0,1
Hardeman,3,U.S. House,13,REP,Vance Snider II,5,0,5
Hardeman,3,U.S. House,13,REP,Asusena Resendiz,0,0,0
Hardeman,3,U.S. House,13,REP,Jason Fogelsong,1,1,2
Hardeman,3,U.S. House,13,REP,Jamie Culley,1,0,1
Hardeman,3,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,1,2
Hardeman,3,U.S. House,13,REP,Chris Ekstrom,13,6,19
Hardeman,3,U.S. House,13,REP,Diane Knowlton,0,0,0
Hardeman,3,U.S. House,13,REP,Mark Neese,0,0,0
Hardeman,3,U.S. House,13,REP,Josh Winegarner,38,15,53
Hardeman,3,U.S. House,13,REP,Ronny Jackson,8,5,13
Hardeman,4,U.S. House,13,REP,Matt McArthur,5,6,11
Hardeman,4,U.S. House,13,REP,Richard Herman,2,2,4
Hardeman,4,U.S. House,13,REP,Lee Harvey,4,0,4
Hardeman,4,U.S. House,13,REP,Elaine Hays,9,4,13
Hardeman,4,U.S. House,13,REP,Monique Worthy,0,1,1
Hardeman,4,U.S. House,13,REP,Vance Snider II,9,7,16
Hardeman,4,U.S. House,13,REP,Asusena Resendiz,0,2,2
Hardeman,4,U.S. House,13,REP,Jason Fogelsong,0,0,0
Hardeman,4,U.S. House,13,REP,Jamie Culley,0,0,0
Hardeman,4,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0
Hardeman,4,U.S. House,13,REP,Chris Ekstrom,18,11,29
Hardeman,4,U.S. House,13,REP,Diane Knowlton,1,1,2
Hardeman,4,U.S. House,13,REP,Mark Neese,4,0,4
Hardeman,4,U.S. House,13,REP,Josh Winegarner,42,22,64
Hardeman,4,U.S. House,13,REP,Ronny Jackson,20,8,28
Hardeman,1,Railroad Commissioner,,REP,Ryan Sitton,46,25,71
Hardeman,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",64,29,93
Hardeman,2,Railroad Commissioner,,REP,Ryan Sitton,31,14,45
Hardeman,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",45,29,74
Hardeman,3,Railroad Commissioner,,REP,Ryan Sitton,23,20,43
Hardeman,3,Railroad Commissioner,,REP,"James ""Jim"" Wright",42,15,57
Hardeman,4,Railroad Commissioner,,REP,Ryan Sitton,33,17,50
Hardeman,4,Railroad Commissioner,,REP,"James ""Jim"" Wright",65,37,102
Hardeman,1,State Senate,28,REP,Charles Perry,110,60,170
Hardeman,2,State Senate,28,REP,Charles Perry,67,42,109
Hardeman,3,State Senate,28,REP,Charles Perry,71,34,105
Hardeman,4,State Senate,28,REP,Charles Perry,102,60,162
Hardeman,1,State Representative,68,REP,Drew Springer,110,65,175
Hardeman,2,State Representative,68,REP,Drew Springer,69,45,114
Hardeman,3,State Representative,68,REP,Drew Springer,70,37,107
Hardeman,4,State Representative,68,REP,Drew Springer,103,57,160
Hardeman,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Hardeman,1,President,,DEM,Michael R. Bloomberg,3,1,4
Hardeman,1,President,,DEM,John K. Delaney,0,0,0
Hardeman,1,President,,DEM,Cory Booker,1,0,1
Hardeman,1,President,,DEM,Andrew Yang,0,0,0
Hardeman,1,President,,DEM,Tulsi Gabbard,0,0,0
Hardeman,1,President,,DEM,Joseph R. Biden,9,3,12
Hardeman,1,President,,DEM,Robby Wells,0,0,0
Hardeman,1,President,,DEM,Julian Castro,0,0,0
Hardeman,1,President,,DEM,Amy Klobuchar,0,2,2
Hardeman,1,President,,DEM,Tom Steyer,0,1,1
Hardeman,1,President,,DEM,Elizabeth Warren,2,0,2
Hardeman,1,President,,DEM,Michael Bennet,0,0,0
Hardeman,1,President,,DEM,Marianne Williamson,0,0,0
Hardeman,1,President,,DEM,Bernie Sanders,5,1,6
Hardeman,1,President,,DEM,Pete Buttigieg,0,0,0
Hardeman,1,President,,DEM,Deval Patrick,0,0,0
Hardeman,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Hardeman,2,President,,DEM,Michael R. Bloomberg,2,1,3
Hardeman,2,President,,DEM,John K. Delaney,0,0,0
Hardeman,2,President,,DEM,Cory Booker,1,0,1
Hardeman,2,President,,DEM,Andrew Yang,0,0,0
Hardeman,2,President,,DEM,Tulsi Gabbard,0,0,0
Hardeman,2,President,,DEM,Joseph R. Biden,5,7,12
Hardeman,2,President,,DEM,Robby Wells,0,0,0
Hardeman,2,President,,DEM,Julian Castro,0,0,0
Hardeman,2,President,,DEM,Amy Klobuchar,0,2,2
Hardeman,2,President,,DEM,Tom Steyer,0,3,3
Hardeman,2,President,,DEM,Elizabeth Warren,0,0,0
Hardeman,2,President,,DEM,Michael Bennet,0,0,0
Hardeman,2,President,,DEM,Marianne Williamson,0,0,0
Hardeman,2,President,,DEM,Bernie Sanders,1,0,1
Hardeman,2,President,,DEM,Pete Buttigieg,1,1,2
Hardeman,2,President,,DEM,Deval Patrick,1,0,1
Hardeman,3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Hardeman,3,President,,DEM,Michael R. Bloomberg,4,2,6
Hardeman,3,President,,DEM,John K. Delaney,0,0,0
Hardeman,3,President,,DEM,Cory Booker,0,0,0
Hardeman,3,President,,DEM,Andrew Yang,0,0,0
Hardeman,3,President,,DEM,Tulsi Gabbard,0,0,0
Hardeman,3,President,,DEM,Joseph R. Biden,9,0,9
Hardeman,3,President,,DEM,Robby Wells,0,0,0
Hardeman,3,President,,DEM,Julian Castro,0,0,0
Hardeman,3,President,,DEM,Amy Klobuchar,0,0,0
Hardeman,3,President,,DEM,Tom Steyer,0,0,0
Hardeman,3,President,,DEM,Elizabeth Warren,1,0,1
Hardeman,3,President,,DEM,Michael Bennet,0,0,0
Hardeman,3,President,,DEM,Marianne Williamson,0,0,0
Hardeman,3,President,,DEM,Bernie Sanders,4,4,8
Hardeman,3,President,,DEM,Pete Buttigieg,0,3,3
Hardeman,3,President,,DEM,Deval Patrick,0,1,1
Hardeman,4,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Hardeman,4,President,,DEM,Michael R. Bloomberg,2,4,6
Hardeman,4,President,,DEM,John K. Delaney,0,0,0
Hardeman,4,President,,DEM,Cory Booker,0,0,0
Hardeman,4,President,,DEM,Andrew Yang,0,0,0
Hardeman,4,President,,DEM,Tulsi Gabbard,1,0,1
Hardeman,4,President,,DEM,Joseph R. Biden,21,5,26
Hardeman,4,President,,DEM,Robby Wells,0,0,0
Hardeman,4,President,,DEM,Julian Castro,0,0,0
Hardeman,4,President,,DEM,Amy Klobuchar,0,3,3
Hardeman,4,President,,DEM,Tom Steyer,0,0,0
Hardeman,4,President,,DEM,Elizabeth Warren,0,0,0
Hardeman,4,President,,DEM,Michael Bennet,0,0,0
Hardeman,4,President,,DEM,Marianne Williamson,0,0,0
Hardeman,4,President,,DEM,Bernie Sanders,2,3,5
Hardeman,4,President,,DEM,Pete Buttigieg,0,1,1
Hardeman,4,President,,DEM,Deval Patrick,0,0,0
Hardeman,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,1
Hardeman,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,2,4
Hardeman,1,U.S. Senate,,DEM,Sema Hernandez,0,0,0
Hardeman,1,U.S. Senate,,DEM,Michael Cooper,3,0,3
Hardeman,1,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Hardeman,1,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",3,0,3
Hardeman,1,U.S. Senate,,DEM,Jack Daniel Foster Jr,2,0,2
Hardeman,1,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0
Hardeman,1,U.S. Senate,,DEM,Chris Bell,4,1,5
Hardeman,1,U.S. Senate,,DEM,Royce West,1,1,2
Hardeman,1,U.S. Senate,,DEM,D.R. Hunter,0,0,0
Hardeman,1,U.S. Senate,,DEM,Amanda K. Edwards,1,3,4
Hardeman,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,2
Hardeman,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,6,8
Hardeman,2,U.S. Senate,,DEM,Sema Hernandez,0,0,0
Hardeman,2,U.S. Senate,,DEM,Michael Cooper,1,1,2
Hardeman,2,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Hardeman,2,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,1,1
Hardeman,2,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,0,1
Hardeman,2,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0
Hardeman,2,U.S. Senate,,DEM,Chris Bell,2,1,3
Hardeman,2,U.S. Senate,,DEM,Royce West,0,1,1
Hardeman,2,U.S. Senate,,DEM,D.R. Hunter,0,0,0
Hardeman,2,U.S. Senate,,DEM,Amanda K. Edwards,1,2,3
Hardeman,3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,0,3
Hardeman,3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",3,0,3
Hardeman,3,U.S. Senate,,DEM,Sema Hernandez,0,3,3
Hardeman,3,U.S. Senate,,DEM,Michael Cooper,0,0,0
Hardeman,3,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Hardeman,3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,1,3
Hardeman,3,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0
Hardeman,3,U.S. Senate,,DEM,Victor Hugo Harris,0,1,1
Hardeman,3,U.S. Senate,,DEM,Chris Bell,1,1,2
Hardeman,3,U.S. Senate,,DEM,Royce West,2,0,2
Hardeman,3,U.S. Senate,,DEM,D.R. Hunter,0,0,0
Hardeman,3,U.S. Senate,,DEM,Amanda K. Edwards,2,2,4
Hardeman,4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,1,2
Hardeman,4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",6,2,8
Hardeman,4,U.S. Senate,,DEM,Sema Hernandez,1,0,1
Hardeman,4,U.S. Senate,,DEM,Michael Cooper,0,1,1
Hardeman,4,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0
Hardeman,4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",2,0,2
Hardeman,4,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,1,2
Hardeman,4,U.S. Senate,,DEM,Victor Hugo Harris,2,0,2
Hardeman,4,U.S. Senate,,DEM,Chris Bell,7,2,9
Hardeman,4,U.S. Senate,,DEM,Royce West,0,0,0
Hardeman,4,U.S. Senate,,DEM,D.R. Hunter,1,0,1
Hardeman,4,U.S. Senate,,DEM,Amanda K. Edwards,2,4,6
Hardeman,1,U.S. House,13,DEM,Timothy W. Gassaway,10,1,11
Hardeman,1,U.S. House,13,DEM,Gus Trujillo,3,1,4
Hardeman,1,U.S. House,13,DEM,Greg Sagan,3,5,8
Hardeman,2,U.S. House,13,DEM,Timothy W. Gassaway,3,2,5
Hardeman,2,U.S. House,13,DEM,Gus Trujillo,3,3,6
Hardeman,2,U.S. House,13,DEM,Greg Sagan,2,7,9
Hardeman,3,U.S. House,13,DEM,Timothy W. Gassaway,3,1,4
Hardeman,3,U.S. House,13,DEM,Gus Trujillo,4,3,7
Hardeman,3,U.S. House,13,DEM,Greg Sagan,5,4,9
Hardeman,4,U.S. House,13,DEM,Timothy W. Gassaway,8,4,12
Hardeman,4,U.S. House,13,DEM,Gus Trujillo,6,2,8
Hardeman,4,U.S. House,13,DEM,Greg Sagan,8,3,11
Hardeman,1,Railroad Commissioner,,DEM,Chrysta Castaneda,2,1,3
Hardeman,1,Railroad Commissioner,,DEM,Kelly Stone,4,2,6
Hardeman,1,Railroad Commissioner,,DEM,"Robert R. ""Beto"" Alonzo",3,2,5
Hardeman,1,Railroad Commissioner,,DEM,Mark Watson,9,2,11
Hardeman,2,Railroad Commissioner,,DEM,Chrysta Castaneda,1,3,4
Hardeman,2,Railroad Commissioner,,DEM,Kelly Stone,3,3,6
Hardeman,2,Railroad Commissioner,,DEM,"Robert R. ""Beto"" Alonzo",2,1,3
Hardeman,2,Railroad Commissioner,,DEM,Mark Watson,3,5,8
Hardeman,3,Railroad Commissioner,,DEM,Chrysta Castaneda,4,4,8
Hardeman,3,Railroad Commissioner,,DEM,Kelly Stone,3,1,4
Hardeman,3,Railroad Commissioner,,DEM,"Robert R. ""Beto"" Alonzo",2,2,4
Hardeman,3,Railroad Commissioner,,DEM,Mark Watson,3,1,4
Hardeman,4,Railroad Commissioner,,DEM,Chrysta Castaneda,9,1,10
Hardeman,4,Railroad Commissioner,,DEM,Kelly Stone,8,1,9
Hardeman,4,Railroad Commissioner,,DEM,"Robert R. ""Beto"" Alonzo",2,0,2
Hardeman,4,Railroad Commissioner,,DEM,Mark Watson,4,6,10
Hardeman,1,State Representative,68,DEM,Patsy Ledbetter,16,6,22
Hardeman,2,State Representative,68,DEM,Patsy Ledbetter,8,11,19
Hardeman,3,State Representative,68,DEM,Patsy Ledbetter,9,5,14
Hardeman,4,State Representative,68,DEM,Patsy Ledbetter,24,10,34
