county,precinct,office,district,candidate,party,early_voting,election_day,votes
Webb,PCT 401,Ballots Cast,,,,595,126,721
Webb,PCT 401,President,,Donald J. Trump / Michael R. Pence,REP,192,47,239
Webb,PCT 401,President,,Joseph R. Biden / Kamala D. Harris,DEM,374,72,446
Webb,PCT 401,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,3,2,5
Webb,PCT 401,President,,Howie Hawkins / Angela Walker,GRN,6,0,6
Webb,PCT 401,President,,Write-In,,3,0,3
Webb,PCT 401,President,,Overvotes,,1,2,3
Webb,PCT 401,President,,Undervotes,,16,3,19
Webb,PCT 401,U.S. Senate,,John Cornyn,REP,134,47,181
Webb,PCT 401,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,381,69,450
Webb,PCT 401,U.S. Senate,,Kerry Douglas McKennon,LIB,11,2,13
Webb,PCT 401,U.S. Senate,,David B. Collins,GRN,15,3,18
Webb,PCT 401,U.S. Senate,,Write-In,,0,0,0
Webb,PCT 401,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 401,U.S. Senate,,Undervotes,,54,5,59
Webb,PCT 401,U.S. House,28,Sandra Whitten,REP,109,26,135
Webb,PCT 401,U.S. House,28,Henry Cuellar,DEM,420,90,510
Webb,PCT 401,U.S. House,28,Bekah Congdon,LIB,26,7,33
Webb,PCT 401,U.S. House,28,Overvotes,,0,0,0
Webb,PCT 401,U.S. House,28,Undervotes,,40,3,43
Webb,PCT 401,Railroad Commissioner,,"James ""Jim"" Wright",REP,126,33,159
Webb,PCT 401,Railroad Commissioner,,Chrysta Castaneda,DEM,378,75,453
Webb,PCT 401,Railroad Commissioner,,Matt Sterett,LIB,11,3,14
Webb,PCT 401,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,10,2,12
Webb,PCT 401,Railroad Commissioner,,Overvotes,,1,0,1
Webb,PCT 401,Railroad Commissioner,,Undervotes,,69,13,82
Webb,PCT 401,State Senate,21,Frank Pomeroy,REP,93,22,115
Webb,PCT 401,State Senate,21,Judith Zaffirini,DEM,431,92,523
Webb,PCT 401,State Senate,21,Overvotes,,1,0,1
Webb,PCT 401,State Senate,21,Undervotes,,70,12,82
Webb,PCT 401,State Representative,42,Richard Pena Raymond,DEM,419,85,504
Webb,PCT 401,State Representative,42,Overvotes,,0,0,0
Webb,PCT 401,State Representative,42,Undervotes,,176,41,217
Webb,PCT 402,Ballots Cast,,,,614,173,787
Webb,PCT 402,President,,Donald J. Trump / Michael R. Pence,REP,161,56,217
Webb,PCT 402,President,,Joseph R. Biden / Kamala D. Harris,DEM,420,107,527
Webb,PCT 402,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,9,2,11
Webb,PCT 402,President,,Howie Hawkins / Angela Walker,GRN,4,0,4
Webb,PCT 402,President,,Write-In,,1,1,2
Webb,PCT 402,President,,Overvotes,,2,1,3
Webb,PCT 402,President,,Undervotes,,17,6,23
Webb,PCT 402,U.S. Senate,,John Cornyn,REP,129,41,170
Webb,PCT 402,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,402,104,506
Webb,PCT 402,U.S. Senate,,Kerry Douglas McKennon,LIB,10,6,16
Webb,PCT 402,U.S. Senate,,David B. Collins,GRN,12,9,21
Webb,PCT 402,U.S. Senate,,Write-In,,0,0,0
Webb,PCT 402,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 402,U.S. Senate,,Undervotes,,61,13,74
Webb,PCT 402,U.S. House,28,Sandra Whitten,REP,105,42,147
Webb,PCT 402,U.S. House,28,Henry Cuellar,DEM,448,114,562
Webb,PCT 402,U.S. House,28,Bekah Congdon,LIB,25,9,34
Webb,PCT 402,U.S. House,28,Overvotes,,0,0,0
Webb,PCT 402,U.S. House,28,Undervotes,,36,8,44
Webb,PCT 402,Railroad Commissioner,,"James ""Jim"" Wright",REP,114,48,162
Webb,PCT 402,Railroad Commissioner,,Chrysta Castaneda,DEM,409,102,511
Webb,PCT 402,Railroad Commissioner,,Matt Sterett,LIB,10,7,17
Webb,PCT 402,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,12,4,16
Webb,PCT 402,Railroad Commissioner,,Overvotes,,1,0,1
Webb,PCT 402,Railroad Commissioner,,Undervotes,,68,12,80
Webb,PCT 402,State Senate,21,Frank Pomeroy,REP,99,37,136
Webb,PCT 402,State Senate,21,Judith Zaffirini,DEM,456,118,574
Webb,PCT 402,State Senate,21,Overvotes,,1,0,1
Webb,PCT 402,State Senate,21,Undervotes,,58,18,76
Webb,PCT 402,State Representative,42,Richard Pena Raymond,DEM,440,126,566
Webb,PCT 402,State Representative,42,Overvotes,,0,0,0
Webb,PCT 402,State Representative,42,Undervotes,,174,47,221
Webb,PCT 403,Ballots Cast,,,,494,115,609
Webb,PCT 403,President,,Donald J. Trump / Michael R. Pence,REP,152,38,190
Webb,PCT 403,President,,Joseph R. Biden / Kamala D. Harris,DEM,311,75,386
Webb,PCT 403,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,4,1,5
Webb,PCT 403,President,,Howie Hawkins / Angela Walker,GRN,1,0,1
Webb,PCT 403,President,,Write-In,,1,0,1
Webb,PCT 403,President,,Overvotes,,1,0,1
Webb,PCT 403,President,,Undervotes,,24,1,25
Webb,PCT 403,U.S. Senate,,John Cornyn,REP,102,26,128
Webb,PCT 403,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,307,80,387
Webb,PCT 403,U.S. Senate,,Kerry Douglas McKennon,LIB,10,1,11
Webb,PCT 403,U.S. Senate,,David B. Collins,GRN,15,2,17
Webb,PCT 403,U.S. Senate,,Write-In,,1,0,1
Webb,PCT 403,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 403,U.S. Senate,,Undervotes,,59,6,65
Webb,PCT 403,U.S. House,28,Sandra Whitten,REP,82,17,99
Webb,PCT 403,U.S. House,28,Henry Cuellar,DEM,353,87,440
Webb,PCT 403,U.S. House,28,Bekah Congdon,LIB,9,8,17
Webb,PCT 403,U.S. House,28,Overvotes,,0,0,0
Webb,PCT 403,U.S. House,28,Undervotes,,50,3,53
Webb,PCT 403,Railroad Commissioner,,"James ""Jim"" Wright",REP,101,27,128
Webb,PCT 403,Railroad Commissioner,,Chrysta Castaneda,DEM,314,75,389
Webb,PCT 403,Railroad Commissioner,,Matt Sterett,LIB,9,0,9
Webb,PCT 403,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,6,2,8
Webb,PCT 403,Railroad Commissioner,,Overvotes,,0,0,0
Webb,PCT 403,Railroad Commissioner,,Undervotes,,64,11,75
Webb,PCT 403,State Senate,21,Frank Pomeroy,REP,73,16,89
Webb,PCT 403,State Senate,21,Judith Zaffirini,DEM,372,90,462
Webb,PCT 403,State Senate,21,Overvotes,,0,0,0
Webb,PCT 403,State Senate,21,Undervotes,,49,9,58
Webb,PCT 403,State Representative,42,Richard Pena Raymond,DEM,349,80,429
Webb,PCT 403,State Representative,42,Overvotes,,0,0,0
Webb,PCT 403,State Representative,42,Undervotes,,145,35,180
Webb,PCT 404,Ballots Cast,,,,586,231,817
Webb,PCT 404,President,,Donald J. Trump / Michael R. Pence,REP,159,77,236
Webb,PCT 404,President,,Joseph R. Biden / Kamala D. Harris,DEM,410,151,561
Webb,PCT 404,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,1,0,1
Webb,PCT 404,President,,Howie Hawkins / Angela Walker,GRN,1,0,1
Webb,PCT 404,President,,Write-In,,1,0,1
Webb,PCT 404,President,,Overvotes,,1,2,3
Webb,PCT 404,President,,Undervotes,,13,1,14
Webb,PCT 404,U.S. Senate,,John Cornyn,REP,122,46,168
Webb,PCT 404,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,409,155,564
Webb,PCT 404,U.S. Senate,,Kerry Douglas McKennon,LIB,13,9,22
Webb,PCT 404,U.S. Senate,,David B. Collins,GRN,12,7,19
Webb,PCT 404,U.S. Senate,,Write-In,,1,1,2
Webb,PCT 404,U.S. Senate,,Overvotes,,0,1,1
Webb,PCT 404,U.S. Senate,,Undervotes,,29,12,41
Webb,PCT 404,U.S. House,28,Sandra Whitten,REP,105,40,145
Webb,PCT 404,U.S. House,28,Henry Cuellar,DEM,438,171,609
Webb,PCT 404,U.S. House,28,Bekah Congdon,LIB,23,11,34
Webb,PCT 404,U.S. House,28,Overvotes,,1,1,2
Webb,PCT 404,U.S. House,28,Undervotes,,19,8,27
Webb,PCT 404,Railroad Commissioner,,"James ""Jim"" Wright",REP,99,52,151
Webb,PCT 404,Railroad Commissioner,,Chrysta Castaneda,DEM,432,156,588
Webb,PCT 404,Railroad Commissioner,,Matt Sterett,LIB,11,3,14
Webb,PCT 404,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,9,3,12
Webb,PCT 404,Railroad Commissioner,,Overvotes,,1,2,3
Webb,PCT 404,Railroad Commissioner,,Undervotes,,34,15,49
Webb,PCT 404,State Senate,21,Frank Pomeroy,REP,95,37,132
Webb,PCT 404,State Senate,21,Judith Zaffirini,DEM,458,185,643
Webb,PCT 404,State Senate,21,Overvotes,,0,0,0
Webb,PCT 404,State Senate,21,Undervotes,,33,9,42
Webb,PCT 404,State Representative,42,Richard Pena Raymond,DEM,444,187,631
Webb,PCT 404,State Representative,42,Overvotes,,0,0,0
Webb,PCT 404,State Representative,42,Undervotes,,142,44,186
Webb,PCT 405,Ballots Cast,,,,622,242,864
Webb,PCT 405,President,,Donald J. Trump / Michael R. Pence,REP,200,84,284
Webb,PCT 405,President,,Joseph R. Biden / Kamala D. Harris,DEM,407,151,558
Webb,PCT 405,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,3,3,6
Webb,PCT 405,President,,Howie Hawkins / Angela Walker,GRN,4,0,4
Webb,PCT 405,President,,Write-In,,0,1,1
Webb,PCT 405,President,,Overvotes,,0,0,0
Webb,PCT 405,President,,Undervotes,,8,3,11
Webb,PCT 405,U.S. Senate,,John Cornyn,REP,175,62,237
Webb,PCT 405,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,397,146,543
Webb,PCT 405,U.S. Senate,,Kerry Douglas McKennon,LIB,13,4,17
Webb,PCT 405,U.S. Senate,,David B. Collins,GRN,5,12,17
Webb,PCT 405,U.S. Senate,,Write-In,,3,1,4
Webb,PCT 405,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 405,U.S. Senate,,Undervotes,,29,17,46
Webb,PCT 405,U.S. House,28,Sandra Whitten,REP,126,42,168
Webb,PCT 405,U.S. House,28,Henry Cuellar,DEM,454,177,631
Webb,PCT 405,U.S. House,28,Bekah Congdon,LIB,24,13,37
Webb,PCT 405,U.S. House,28,Overvotes,,1,1,2
Webb,PCT 405,U.S. House,28,Undervotes,,17,9,26
Webb,PCT 405,Railroad Commissioner,,"James ""Jim"" Wright",REP,147,55,202
Webb,PCT 405,Railroad Commissioner,,Chrysta Castaneda,DEM,417,151,568
Webb,PCT 405,Railroad Commissioner,,Matt Sterett,LIB,10,7,17
Webb,PCT 405,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,16,6,22
Webb,PCT 405,Railroad Commissioner,,Overvotes,,1,0,1
Webb,PCT 405,Railroad Commissioner,,Undervotes,,31,23,54
Webb,PCT 405,State Senate,21,Frank Pomeroy,REP,122,47,169
Webb,PCT 405,State Senate,21,Judith Zaffirini,DEM,467,183,650
Webb,PCT 405,State Senate,21,Overvotes,,0,0,0
Webb,PCT 405,State Senate,21,Undervotes,,33,12,45
Webb,PCT 405,State Representative,42,Richard Pena Raymond,DEM,475,174,649
Webb,PCT 405,State Representative,42,Overvotes,,0,0,0
Webb,PCT 405,State Representative,42,Undervotes,,147,68,215
Webb,PCT 406,Ballots Cast,,,,328,101,429
Webb,PCT 406,President,,Donald J. Trump / Michael R. Pence,REP,90,44,134
Webb,PCT 406,President,,Joseph R. Biden / Kamala D. Harris,DEM,231,52,283
Webb,PCT 406,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,1,2,3
Webb,PCT 406,President,,Howie Hawkins / Angela Walker,GRN,0,1,1
Webb,PCT 406,President,,Write-In,,1,0,1
Webb,PCT 406,President,,Overvotes,,0,0,0
Webb,PCT 406,President,,Undervotes,,5,2,7
Webb,PCT 406,U.S. Senate,,John Cornyn,REP,71,33,104
Webb,PCT 406,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,217,58,275
Webb,PCT 406,U.S. Senate,,Kerry Douglas McKennon,LIB,7,1,8
Webb,PCT 406,U.S. Senate,,David B. Collins,GRN,9,2,11
Webb,PCT 406,U.S. Senate,,Write-In,,0,0,0
Webb,PCT 406,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 406,U.S. Senate,,Undervotes,,24,7,31
Webb,PCT 406,U.S. House,28,Sandra Whitten,REP,48,24,72
Webb,PCT 406,U.S. House,28,Henry Cuellar,DEM,249,73,322
Webb,PCT 406,U.S. House,28,Bekah Congdon,LIB,17,1,18
Webb,PCT 406,U.S. House,28,Overvotes,,0,0,0
Webb,PCT 406,U.S. House,28,Undervotes,,14,3,17
Webb,PCT 406,Railroad Commissioner,,"James ""Jim"" Wright",REP,68,24,92
Webb,PCT 406,Railroad Commissioner,,Chrysta Castaneda,DEM,220,67,287
Webb,PCT 406,Railroad Commissioner,,Matt Sterett,LIB,10,2,12
Webb,PCT 406,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,5,1,6
Webb,PCT 406,Railroad Commissioner,,Overvotes,,0,0,0
Webb,PCT 406,Railroad Commissioner,,Undervotes,,25,7,32
Webb,PCT 406,State Senate,21,Frank Pomeroy,REP,49,22,71
Webb,PCT 406,State Senate,21,Judith Zaffirini,DEM,255,73,328
Webb,PCT 406,State Senate,21,Overvotes,,0,0,0
Webb,PCT 406,State Senate,21,Undervotes,,24,6,30
Webb,PCT 406,State Representative,42,Richard Pena Raymond,DEM,247,73,320
Webb,PCT 406,State Representative,42,Overvotes,,0,0,0
Webb,PCT 406,State Representative,42,Undervotes,,81,28,109
Webb,PCT 407,Ballots Cast,,,,192,67,259
Webb,PCT 407,President,,Donald J. Trump / Michael R. Pence,REP,62,29,91
Webb,PCT 407,President,,Joseph R. Biden / Kamala D. Harris,DEM,121,38,159
Webb,PCT 407,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,3,0,3
Webb,PCT 407,President,,Howie Hawkins / Angela Walker,GRN,1,0,1
Webb,PCT 407,President,,Write-In,,0,0,0
Webb,PCT 407,President,,Overvotes,,1,0,1
Webb,PCT 407,President,,Undervotes,,4,0,4
Webb,PCT 407,U.S. Senate,,John Cornyn,REP,52,19,71
Webb,PCT 407,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,114,38,152
Webb,PCT 407,U.S. Senate,,Kerry Douglas McKennon,LIB,8,4,12
Webb,PCT 407,U.S. Senate,,David B. Collins,GRN,5,2,7
Webb,PCT 407,U.S. Senate,,Write-In,,0,0,0
Webb,PCT 407,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 407,U.S. Senate,,Undervotes,,13,4,17
Webb,PCT 407,U.S. House,28,Sandra Whitten,REP,50,10,60
Webb,PCT 407,U.S. House,28,Henry Cuellar,DEM,127,54,181
Webb,PCT 407,U.S. House,28,Bekah Congdon,LIB,9,2,11
Webb,PCT 407,U.S. House,28,Overvotes,,0,0,0
Webb,PCT 407,U.S. House,28,Undervotes,,6,1,7
Webb,PCT 407,Railroad Commissioner,,"James ""Jim"" Wright",REP,52,17,69
Webb,PCT 407,Railroad Commissioner,,Chrysta Castaneda,DEM,114,39,153
Webb,PCT 407,Railroad Commissioner,,Matt Sterett,LIB,4,3,7
Webb,PCT 407,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,5,3,8
Webb,PCT 407,Railroad Commissioner,,Overvotes,,5,0,5
Webb,PCT 407,Railroad Commissioner,,Undervotes,,12,5,17
Webb,PCT 407,State Senate,21,Frank Pomeroy,REP,49,14,63
Webb,PCT 407,State Senate,21,Judith Zaffirini,DEM,130,47,177
Webb,PCT 407,State Senate,21,Overvotes,,0,0,0
Webb,PCT 407,State Senate,21,Undervotes,,13,6,19
Webb,PCT 407,State Representative,42,Richard Pena Raymond,DEM,139,51,190
Webb,PCT 407,State Representative,42,Overvotes,,0,0,0
Webb,PCT 407,State Representative,42,Undervotes,,53,16,69
Webb,PCT 308,Ballots Cast,,,,476,75,551
Webb,PCT 308,President,,Donald J. Trump / Michael R. Pence,REP,189,40,229
Webb,PCT 308,President,,Joseph R. Biden / Kamala D. Harris,DEM,272,33,305
Webb,PCT 308,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,5,1,6
Webb,PCT 308,President,,Howie Hawkins / Angela Walker,GRN,2,0,2
Webb,PCT 308,President,,Write-In,,1,0,1
Webb,PCT 308,President,,Overvotes,,0,0,0
Webb,PCT 308,President,,Undervotes,,7,1,8
Webb,PCT 308,U.S. Senate,,John Cornyn,REP,175,32,207
Webb,PCT 308,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,268,36,304
Webb,PCT 308,U.S. Senate,,Kerry Douglas McKennon,LIB,11,4,15
Webb,PCT 308,U.S. Senate,,David B. Collins,GRN,3,0,3
Webb,PCT 308,U.S. Senate,,Write-In,,2,0,2
Webb,PCT 308,U.S. Senate,,Overvotes,,0,0,0
Webb,PCT 308,U.S. Senate,,Undervotes,,17,3,20
Webb,PCT 308,U.S. House,28,Sandra Whitten,REP,111,19,130
Webb,PCT 308,U.S. House,28,Henry Cuellar,DEM,335,52,387
Webb,PCT 308,U.S. House,28,Bekah Congdon,LIB,17,3,20
Webb,PCT 308,U.S. House,28,Overvotes,,0,0,0
Webb,PCT 308,U.S. House,28,Undervotes,,13,1,14
Webb,PCT 308,Railroad Commissioner,,"James ""Jim"" Wright",REP,153,27,180
Webb,PCT 308,Railroad Commissioner,,Chrysta Castaneda,DEM,290,39,329
Webb,PCT 308,Railroad Commissioner,,Matt Sterett,LIB,9,3,12
Webb,PCT 308,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,5,2,7
Webb,PCT 308,Railroad Commissioner,,Overvotes,,0,0,0
Webb,PCT 308,Railroad Commissioner,,Undervotes,,19,4,23
Webb,PCT 308,State Senate,21,Frank Pomeroy,REP,133,15,148
Webb,PCT 308,State Senate,21,Judith Zaffirini,DEM,325,56,381
Webb,PCT 308,State Senate,21,Overvotes,,0,0,0
Webb,PCT 308,State Senate,21,Undervotes,,18,4,22
Webb,PCT 308,State Representative,42,Richard Pena Raymond,DEM,348,55,403
Webb,PCT 308,State Representative,42,Overvotes,,0,0,0
Webb,PCT 308,State Representative,42,Undervotes,,128,20,148
Webb,PCT 309,Ballots Cast,,,,1487,293,1780
Webb,PCT 309,President,,Donald J. Trump / Michael R. Pence,REP,421,133,554
Webb,PCT 309,President,,Joseph R. Biden / Kamala D. Harris,DEM,1030,153,1183
Webb,PCT 309,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,10,3,13
Webb,PCT 309,President,,Howie Hawkins / Angela Walker,GRN,6,2,8
Webb,PCT 309,President,,Write-In,,3,0,3
Webb,PCT 309,President,,Overvotes,,0,2,2
Webb,PCT 309,President,,Undervotes,,17,0,17
