county,precinct,office,district,candidate,party,votes,early_voting,election_day
Gaines,3,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,9,4,5
Gaines,3,Railroad Commissioner,,Mark Watson,DEM,15,4,11
Gaines,3,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,14,4,10
Gaines,3,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,26,10,16
Gaines,3,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,18,9,9
Gaines,3,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,23,6,17
Gaines,3,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,20,7,13
Gaines,3,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,21,8,13
Gaines,3,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,25,8,17
Gaines,3,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,15,7,8
Gaines,3,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,19,6,13
Gaines,3,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,22,9,13
Gaines,3,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0
Gaines,3,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,25,11,14
Gaines,3,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,16,4,12
Gaines,3,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,42,14,28
Gaines,3,"Member, State Board of Education",15,John Betancourt,DEM,40,14,26
Gaines,3,State Representative,83,James Barrick,DEM,21,9,12
Gaines,3,State Representative,83,Addison Perry-Franks,DEM,18,5,13
Gaines,3,County Chairman,,Ray Savage,DEM,39,12,27
Gaines,3,Proposition #1,,Yes,DEM,44,16,28
Gaines,3,Proposition #1,,No,DEM,3,1,2
Gaines,3,Proposition #2,,Yes,DEM,40,15,25
Gaines,3,Proposition #2,,No,DEM,6,2,4
Gaines,3,Proposition #3,,Yes,DEM,45,17,28
Gaines,3,Proposition #3,,No,DEM,2,0,2
Gaines,3,Proposition #4,,Yes,DEM,43,17,26
Gaines,3,Proposition #4,,No,DEM,3,0,3
Gaines,3,Proposition #5,,Yes,DEM,43,16,27
Gaines,3,Proposition #5,,No,DEM,2,0,2
Gaines,3,Proposition #6,,Yes,DEM,46,17,29
Gaines,3,Proposition #6,,No,DEM,1,0,1
Gaines,3,Proposition #7,,Yes,DEM,41,16,25
Gaines,3,Proposition #7,,No,DEM,6,1,5
Gaines,3,Proposition #8,,Yes,DEM,40,15,25
Gaines,3,Proposition #8,,No,DEM,5,0,5
Gaines,3,Proposition #9,,Yes,DEM,43,16,27
Gaines,3,Proposition #9,,No,DEM,3,0,3
Gaines,3,Proposition #10,,Yes,DEM,41,15,26
Gaines,3,Proposition #10,,No,DEM,4,1,3
Gaines,3,Proposition #11,,Yes,DEM,33,13,20
Gaines,3,Proposition #11,,No,DEM,10,2,8
Gaines,4,President,,Cory Booker,DEM,1,1,0
Gaines,4,Registered Voters,,,,1629,,
Gaines,4,President,,"Roque ""Rocky"" De La Fuente",DEM,2,0,2
Gaines,4,President,,Julián Castro,DEM,2,0,2
Gaines,4,President,,Tulsi Gabbard,DEM,0,0,0
Gaines,4,President,,Marianne Williamson,DEM,0,0,0
Gaines,4,President,,Michael R. Bloomberg,DEM,6,3,3
Gaines,4,President,,Amy Klobuchar,DEM,1,1,0
Gaines,4,President,,John K. Delaney,DEM,0,0,0
Gaines,4,President,,Bernie Sanders,DEM,6,1,5
Gaines,4,President,,Tom Steyer,DEM,0,0,0
Gaines,4,President,,Andrew Yang,DEM,0,0,0
Gaines,4,President,,Deval Patrick,DEM,0,0,0
Gaines,4,President,,Joseph R. Biden,DEM,10,4,6
Gaines,4,President,,Michael Bennet,DEM,0,0,0
Gaines,4,President,,Pete Buttigieg,DEM,2,2,0
Gaines,4,President,,Robby Wells,DEM,0,0,0
Gaines,4,President,,Elizabeth Warren,DEM,3,2,1
Gaines,4,U.S. Senate,,"Annie ""Mamá"" Garcia",DEM,6,2,4
Gaines,4,U.S. Senate,,Victor Hugo Harris,DEM,2,1,1
Gaines,4,U.S. Senate,,Chris Bell,DEM,4,2,2
Gaines,4,U.S. Senate,,Michael Cooper,DEM,3,2,1
Gaines,4,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,5,3,2
Gaines,4,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,2,0,2
Gaines,4,U.S. Senate,,Sema Hernandez,DEM,3,0,3
Gaines,4,U.S. Senate,,Jack Daniel Foster Jr,DEM,3,1,2
Gaines,4,U.S. Senate,,Amanda K. Edwards,DEM,1,1,0
Gaines,4,U.S. Senate,,Adrian Ocegueda,DEM,1,1,0
Gaines,4,U.S. Senate,,Royce West,DEM,1,0,1
Gaines,4,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Gaines,4,U.S. House,19,Tom Watson,DEM,26,12,14
Gaines,4,Railroad Commissioner,,Kelly Stone,DEM,5,4,1
Gaines,4,Railroad Commissioner,,Chrysta Castañeda,DEM,9,3,6
Gaines,4,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,10,4,6
Gaines,4,Railroad Commissioner,,Mark Watson,DEM,4,2,2
Gaines,4,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,5,2,3
Gaines,4,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,23,11,12
Gaines,4,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,9,4,5
Gaines,4,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,20,9,11
Gaines,4,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,7,5,2
Gaines,4,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,20,8,12
Gaines,4,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,21,7,14
Gaines,4,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,8,6,2
Gaines,4,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,6,4,2
Gaines,4,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,21,8,13
Gaines,4,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,2,1,1
Gaines,4,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,20,10,10
Gaines,4,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,9,3,6
Gaines,4,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,26,13,13
Gaines,4,"Member, State Board of Education",15,John Betancourt,DEM,25,12,13
Gaines,4,State Representative,83,James Barrick,DEM,13,5,8
Gaines,4,State Representative,83,Addison Perry-Franks,DEM,16,7,9
Gaines,4,County Chairman,,Ray Savage,DEM,28,13,15
Gaines,4,Proposition #1,,Yes,DEM,28,12,16
Gaines,4,Proposition #1,,No,DEM,4,2,2
Gaines,4,Proposition #2,,Yes,DEM,31,13,18
Gaines,4,Proposition #2,,No,DEM,1,1,0
Gaines,4,Proposition #3,,Yes,DEM,31,13,18
Gaines,4,Proposition #3,,No,DEM,0,0,0
Gaines,4,Proposition #4,,Yes,DEM,31,13,18
Gaines,4,Proposition #4,,No,DEM,1,1,0
Gaines,4,Proposition #5,,Yes,DEM,31,14,17
Gaines,4,Proposition #5,,No,DEM,1,0,1
Gaines,4,Proposition #6,,Yes,DEM,29,14,15
Gaines,4,Proposition #6,,No,DEM,2,0,2
Gaines,4,Proposition #7,,Yes,DEM,29,13,16
Gaines,4,Proposition #7,,No,DEM,3,1,2
Gaines,4,Proposition #8,,Yes,DEM,29,13,16
Gaines,4,Proposition #8,,No,DEM,3,1,2
Gaines,4,Proposition #9,,Yes,DEM,29,13,16
Gaines,4,Proposition #9,,No,DEM,3,1,2
Gaines,4,Proposition #10,,Yes,DEM,29,13,16
Gaines,4,Proposition #10,,No,DEM,2,1,1
Gaines,4,Proposition #11,,Yes,DEM,29,14,15
Gaines,4,Proposition #11,,No,DEM,3,0,3
Gaines,5,President,,Cory Booker,DEM,0,0,0
Gaines,5,Registered Voters,,,,221,,
Gaines,5,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gaines,5,President,,Julián Castro,DEM,0,0,0
Gaines,5,President,,Tulsi Gabbard,DEM,1,0,1
Gaines,5,President,,Marianne Williamson,DEM,0,0,0
Gaines,5,President,,Michael R. Bloomberg,DEM,1,0,1
Gaines,5,President,,Amy Klobuchar,DEM,0,0,0
Gaines,5,President,,John K. Delaney,DEM,0,0,0
Gaines,5,President,,Bernie Sanders,DEM,5,0,5
Gaines,5,President,,Tom Steyer,DEM,0,0,0
Gaines,5,President,,Andrew Yang,DEM,0,0,0
Gaines,5,President,,Deval Patrick,DEM,0,0,0
Gaines,5,President,,Joseph R. Biden,DEM,1,0,1
Gaines,5,President,,Michael Bennet,DEM,0,0,0
Gaines,5,President,,Pete Buttigieg,DEM,0,0,0
Gaines,5,President,,Robby Wells,DEM,0,0,0
Gaines,5,President,,Elizabeth Warren,DEM,0,0,0
Gaines,5,U.S. Senate,,"Annie ""Mamá"" Garcia",DEM,1,0,1
Gaines,5,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Gaines,5,U.S. Senate,,Chris Bell,DEM,0,0,0
Gaines,5,U.S. Senate,,Michael Cooper,DEM,1,0,1
Gaines,5,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,0,3
Gaines,5,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,1
Gaines,5,U.S. Senate,,Sema Hernandez,DEM,1,0,1
Gaines,5,U.S. Senate,,Jack Daniel Foster Jr,DEM,1,0,1
Gaines,5,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0
Gaines,5,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Gaines,5,U.S. Senate,,Royce West,DEM,0,0,0
Gaines,5,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Gaines,5,U.S. House,19,Tom Watson,DEM,7,0,7
Gaines,5,Railroad Commissioner,,Kelly Stone,DEM,4,0,4
Gaines,5,Railroad Commissioner,,Chrysta Castañeda,DEM,0,0,0
Gaines,5,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,0,1
Gaines,5,Railroad Commissioner,,Mark Watson,DEM,2,0,2
Gaines,5,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,3,0,3
Gaines,5,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,4,0,4
Gaines,5,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,2,0,2
Gaines,5,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,5,0,5
Gaines,5,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,4,0,4
Gaines,5,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,3,0,3
Gaines,5,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,6,0,6
Gaines,5,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,1,0,1
Gaines,5,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,3,0,3
Gaines,5,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,4,0,4
Gaines,5,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0
Gaines,5,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,5,0,5
Gaines,5,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,2,0,2
Gaines,5,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,6,0,6
Gaines,5,"Member, State Board of Education",15,John Betancourt,DEM,6,0,6
Gaines,5,State Representative,83,James Barrick,DEM,4,0,4
Gaines,5,State Representative,83,Addison Perry-Franks,DEM,2,0,2
Gaines,5,County Chairman,,Ray Savage,DEM,6,0,6
Gaines,5,Proposition #1,,Yes,DEM,6,0,6
Gaines,5,Proposition #1,,No,DEM,2,0,2
Gaines,5,Proposition #2,,Yes,DEM,7,0,7
Gaines,5,Proposition #2,,No,DEM,1,0,1
Gaines,5,Proposition #3,,Yes,DEM,7,0,7
Gaines,5,Proposition #3,,No,DEM,1,0,1
Gaines,5,Proposition #4,,Yes,DEM,7,0,7
Gaines,5,Proposition #4,,No,DEM,1,0,1
Gaines,5,Proposition #5,,Yes,DEM,7,0,7
Gaines,5,Proposition #5,,No,DEM,1,0,1
Gaines,5,Proposition #6,,Yes,DEM,7,0,7
Gaines,5,Proposition #6,,No,DEM,0,0,0
Gaines,5,Proposition #7,,Yes,DEM,6,0,6
Gaines,5,Proposition #7,,No,DEM,2,0,2
Gaines,5,Proposition #8,,Yes,DEM,7,0,7
Gaines,5,Proposition #8,,No,DEM,1,0,1
Gaines,5,Proposition #9,,Yes,DEM,7,0,7
Gaines,5,Proposition #9,,No,DEM,1,0,1
Gaines,5,Proposition #10,,Yes,DEM,6,0,6
Gaines,5,Proposition #10,,No,DEM,2,0,2
Gaines,5,Proposition #11,,Yes,DEM,8,0,8
Gaines,5,Proposition #11,,No,DEM,0,0,0
Gaines,6,President,,Cory Booker,DEM,0,0,0
Gaines,6,Registered Voters,,,,373,,
Gaines,6,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gaines,6,President,,Julián Castro,DEM,0,0,0
Gaines,6,President,,Tulsi Gabbard,DEM,0,0,0
Gaines,6,President,,Marianne Williamson,DEM,0,0,0
Gaines,6,President,,Michael R. Bloomberg,DEM,0,0,0
Gaines,6,President,,Amy Klobuchar,DEM,0,0,0
Gaines,6,President,,John K. Delaney,DEM,0,0,0
Gaines,6,President,,Bernie Sanders,DEM,2,1,1
Gaines,6,President,,Tom Steyer,DEM,0,0,0
Gaines,6,President,,Andrew Yang,DEM,0,0,0
Gaines,6,President,,Deval Patrick,DEM,0,0,0
Gaines,6,President,,Joseph R. Biden,DEM,3,0,3
Gaines,6,President,,Michael Bennet,DEM,0,0,0
Gaines,6,President,,Pete Buttigieg,DEM,0,0,0
Gaines,6,President,,Robby Wells,DEM,0,0,0
Gaines,6,President,,Elizabeth Warren,DEM,0,0,0
Gaines,6,U.S. Senate,,"Annie ""Mamá"" Garcia",DEM,1,1,0
Gaines,6,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Gaines,6,U.S. Senate,,Chris Bell,DEM,1,0,1
Gaines,6,U.S. Senate,,Michael Cooper,DEM,1,0,1
Gaines,6,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0
Gaines,6,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0
Gaines,6,U.S. Senate,,Sema Hernandez,DEM,0,0,0
Gaines,6,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Gaines,6,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0
Gaines,6,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Gaines,6,U.S. Senate,,Royce West,DEM,1,0,1
Gaines,6,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Gaines,6,U.S. House,19,Tom Watson,DEM,4,1,3
Gaines,6,Railroad Commissioner,,Kelly Stone,DEM,1,0,1
Gaines,6,Railroad Commissioner,,Chrysta Castañeda,DEM,1,1,0
Gaines,6,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,0,1
Gaines,6,Railroad Commissioner,,Mark Watson,DEM,2,0,2
Gaines,6,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,4,0,4
Gaines,6,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,1,1,0
Gaines,6,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,4,0,4
Gaines,6,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,1,1,0
Gaines,6,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,1,0,1
Gaines,6,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,4,1,3
Gaines,6,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,1,1,0
Gaines,6,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,4,0,4
Gaines,6,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,3,0,3
Gaines,6,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,2,1,1
Gaines,6,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0
Gaines,6,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,4,1,3
Gaines,6,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,1,0,1
Gaines,6,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,5,1,4
Gaines,6,"Member, State Board of Education",15,John Betancourt,DEM,5,1,4
Gaines,6,State Representative,83,James Barrick,DEM,2,0,2
Gaines,6,State Representative,83,Addison Perry-Franks,DEM,3,1,2
Gaines,6,County Chairman,,Ray Savage,DEM,5,1,4
Gaines,6,Proposition #1,,Yes,DEM,4,1,3
Gaines,6,Proposition #1,,No,DEM,1,0,1
Gaines,6,Proposition #2,,Yes,DEM,4,1,3
Gaines,6,Proposition #2,,No,DEM,1,0,1
Gaines,6,Proposition #3,,Yes,DEM,4,1,3
Gaines,6,Proposition #3,,No,DEM,1,0,1
Gaines,6,Proposition #4,,Yes,DEM,4,1,3
Gaines,6,Proposition #4,,No,DEM,1,0,1
Gaines,6,Proposition #5,,Yes,DEM,4,1,3
Gaines,6,Proposition #5,,No,DEM,1,0,1
Gaines,6,Proposition #6,,Yes,DEM,4,1,3
Gaines,6,Proposition #6,,No,DEM,1,0,1
Gaines,6,Proposition #7,,Yes,DEM,4,1,3
Gaines,6,Proposition #7,,No,DEM,1,0,1
Gaines,6,Proposition #8,,Yes,DEM,4,1,3
Gaines,6,Proposition #8,,No,DEM,1,0,1
Gaines,6,Proposition #9,,Yes,DEM,4,1,3
Gaines,6,Proposition #9,,No,DEM,1,0,1
Gaines,6,Proposition #10,,Yes,DEM,4,1,3
Gaines,6,Proposition #10,,No,DEM,1,0,1
Gaines,6,Proposition #11,,Yes,DEM,4,1,3
Gaines,6,Proposition #11,,No,DEM,1,0,1
Gaines,7,President,,Cory Booker,DEM,0,0,0
Gaines,7,Registered Voters,,,,676,,
Gaines,7,President,,"Roque ""Rocky"" De La Fuente",DEM,1,0,1
Gaines,7,President,,Julián Castro,DEM,2,1,1
Gaines,7,President,,Tulsi Gabbard,DEM,0,0,0
Gaines,7,President,,Marianne Williamson,DEM,0,0,0
Gaines,7,President,,Michael R. Bloomberg,DEM,4,0,4
Gaines,7,President,,Amy Klobuchar,DEM,0,0,0
Gaines,7,President,,John K. Delaney,DEM,0,0,0
Gaines,7,President,,Bernie Sanders,DEM,5,1,4
Gaines,7,President,,Tom Steyer,DEM,0,0,0
Gaines,7,President,,Andrew Yang,DEM,0,0,0
Gaines,7,President,,Deval Patrick,DEM,0,0,0
Gaines,7,President,,Joseph R. Biden,DEM,4,1,3
Gaines,7,President,,Michael Bennet,DEM,0,0,0
Gaines,7,President,,Pete Buttigieg,DEM,0,0,0
Gaines,7,President,,Robby Wells,DEM,0,0,0
Gaines,7,President,,Elizabeth Warren,DEM,2,1,1
Gaines,7,U.S. Senate,,"Annie ""Mamá"" Garcia",DEM,6,1,5
Gaines,7,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Gaines,7,U.S. Senate,,Chris Bell,DEM,0,0,0
Gaines,7,U.S. Senate,,Michael Cooper,DEM,1,0,1
Gaines,7,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0
Gaines,7,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,3,1,2
Gaines,7,U.S. Senate,,Sema Hernandez,DEM,7,2,5
Gaines,7,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Gaines,7,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0
Gaines,7,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Gaines,7,U.S. Senate,,Royce West,DEM,0,0,0
Gaines,7,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Gaines,7,U.S. House,19,Tom Watson,DEM,14,3,11
Gaines,7,Railroad Commissioner,,Kelly Stone,DEM,1,0,1
Gaines,7,Railroad Commissioner,,Chrysta Castañeda,DEM,8,2,6
