county,precinct,office,district,candidate,party,early_voting,election_day,votes
Gillespie,"1, 8, 12",President,,Julian Castro,DEM,0,0,0
Gillespie,"2, 4, 9, 10, 13",President,,Julian Castro,DEM,0,0,0
Gillespie,"3, 7",President,,Julian Castro,DEM,0,1,1
Gillespie,5,President,,Julian Castro,DEM,0,0,0
Gillespie,6,President,,Julian Castro,DEM,0,0,0
Gillespie,15,President,,Julian Castro,DEM,0,0,0
Gillespie,"1, 8, 12",President,,Tulsi Gabbard,DEM,0,1,1
Gillespie,"2, 4, 9, 10, 13",President,,Tulsi Gabbard,DEM,0,1,1
Gillespie,"3, 7",President,,Tulsi Gabbard,DEM,0,0,0
Gillespie,5,President,,Tulsi Gabbard,DEM,0,0,0
Gillespie,6,President,,Tulsi Gabbard,DEM,0,0,0
Gillespie,15,President,,Tulsi Gabbard,DEM,0,0,0
Gillespie,"1, 8, 12",President,,Robby Wells,DEM,0,0,0
Gillespie,"2, 4, 9, 10, 13",President,,Robby Wells,DEM,0,0,0
Gillespie,"3, 7",President,,Robby Wells,DEM,0,1,1
Gillespie,5,President,,Robby Wells,DEM,0,0,0
Gillespie,6,President,,Robby Wells,DEM,0,0,0
Gillespie,15,President,,Robby Wells,DEM,0,0,0
Gillespie,"1, 8, 12",President,,Elizabeth Warren,DEM,10,26,36
Gillespie,"2, 4, 9, 10, 13",President,,Elizabeth Warren,DEM,12,33,45
Gillespie,"3, 7",President,,Elizabeth Warren,DEM,11,10,21
Gillespie,5,President,,Elizabeth Warren,DEM,4,4,8
Gillespie,6,President,,Elizabeth Warren,DEM,0,3,3
Gillespie,15,President,,Elizabeth Warren,DEM,4,4,8
Gillespie,"1, 8, 12",President,,Tom Steyer,DEM,0,1,1
Gillespie,"2, 4, 9, 10, 13",President,,Tom Steyer,DEM,0,0,0
Gillespie,"3, 7",President,,Tom Steyer,DEM,0,0,0
Gillespie,5,President,,Tom Steyer,DEM,0,0,0
Gillespie,6,President,,Tom Steyer,DEM,0,1,1
Gillespie,15,President,,Tom Steyer,DEM,2,0,2
Gillespie,"1, 8, 12",President,,Amy Klobuchar,DEM,12,1,13
Gillespie,"2, 4, 9, 10, 13",President,,Amy Klobuchar,DEM,16,1,17
Gillespie,"3, 7",President,,Amy Klobuchar,DEM,10,1,11
Gillespie,5,President,,Amy Klobuchar,DEM,2,0,2
Gillespie,6,President,,Amy Klobuchar,DEM,0,0,0
Gillespie,15,President,,Amy Klobuchar,DEM,0,0,0
Gillespie,"1, 8, 12",President,,Andrew Yang,DEM,2,0,2
Gillespie,"2, 4, 9, 10, 13",President,,Andrew Yang,DEM,0,1,1
Gillespie,"3, 7",President,,Andrew Yang,DEM,0,0,0
Gillespie,5,President,,Andrew Yang,DEM,0,0,0
Gillespie,6,President,,Andrew Yang,DEM,0,0,0
Gillespie,15,President,,Andrew Yang,DEM,0,0,0
Gillespie,"1, 8, 12",President,,Marianne Williamson,DEM,0,0,0
Gillespie,"2, 4, 9, 10, 13",President,,Marianne Williamson,DEM,0,1,1
Gillespie,"3, 7",President,,Marianne Williamson,DEM,0,0,0
Gillespie,5,President,,Marianne Williamson,DEM,0,0,0
Gillespie,6,President,,Marianne Williamson,DEM,0,0,0
Gillespie,15,President,,Marianne Williamson,DEM,0,0,0
Gillespie,"1, 8, 12",President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gillespie,"2, 4, 9, 10, 13",President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gillespie,"3, 7",President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gillespie,5,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gillespie,6,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gillespie,15,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Gillespie,"1, 8, 12",President,,John K. Delaney,DEM,0,0,0
Gillespie,"2, 4, 9, 10, 13",President,,John K. Delaney,DEM,0,0,0
Gillespie,"3, 7",President,,John K. Delaney,DEM,0,0,0
