county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Wichita,Precinct 101,Ballots Cast,,,,,,,223
Wichita,Precinct 101,President,,Donald J. Trump / Michael R. Pence,,8,142,29,179
Wichita,Precinct 101,President,,Joseph R. Biden / Kamala D. Harris,,3,29,6,38
Wichita,Precinct 101,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",,0,0,1,1
Wichita,Precinct 101,President,,Howie Hawkins / Angela Walker,,0,4,0,4
Wichita,Precinct 101,President,,Brian Carrol (W),,0,0,0,0
Wichita,Precinct 101,President,,Brian Carroll (W),,0,0,0,0
Wichita,Precinct 101,President,,Brian T. Carrolll (W),,0,0,0,0
Wichita,Precinct 101,President,,Over Votes,,0,0,0,0
Wichita,Precinct 101,President,,Under Votes,,0,1,0,1
Wichita,Precinct 101,U.S. Senate,,John Cornyn,,9,142,29,180
Wichita,Precinct 101,U.S. Senate,,"Mary ""MJ"" Hegar",,2,28,6,36
Wichita,Precinct 101,U.S. Senate,,Kerry Douglas McKennon,,0,1,1,2
Wichita,Precinct 101,U.S. Senate,,David B. Collins,,0,1,0,1
Wichita,Precinct 101,U.S. Senate,,Over Votes,,0,0,0,0
Wichita,Precinct 101,U.S. Senate,,Under Votes,,0,4,0,4
Wichita,Precinct 101,U.S. House,13,Ronny Jackson,,8,142,30,180
Wichita,Precinct 101,U.S. House,13,Gus Trujillo,,3,27,5,35
Wichita,Precinct 101,U.S. House,13,Jack B. Westbrook,,0,3,1,4
Wichita,Precinct 101,U.S. House,13,Over Votes,,0,0,0,0
Wichita,Precinct 101,U.S. House,13,Under Votes,,0,4,0,4
Wichita,Precinct 101,Railroad Commissioner,,"James ""Jim"" Wright",,8,135,29,172
Wichita,Precinct 101,Railroad Commissioner,,Chrysta Castaneda,,2,30,5,37
Wichita,Precinct 101,Railroad Commissioner,,Matt Sterett,,0,4,1,5
Wichita,Precinct 101,Railroad Commissioner,,"Katija ""Kat"" Gruene",,1,2,1,4
Wichita,Precinct 101,Railroad Commissioner,,Over Votes,,0,0,0,0
Wichita,Precinct 101,Railroad Commissioner,,Under Votes,,0,5,0,5
Wichita,Precinct 101,State Representative,69,James Frank,,9,152,34,195
Wichita,Precinct 101,State Representative,69,Over Votes,,0,0,0,0
Wichita,Precinct 101,State Representative,69,Under Votes,,2,24,2,28
Wichita,Precinct 102,Ballots Cast,,,,,,,658
Wichita,Precinct 102,President,,Donald J. Trump / Michael R. Pence,,32,356,68,456
Wichita,Precinct 102,President,,Joseph R. Biden / Kamala D. Harris,,23,130,24,177
Wichita,Precinct 102,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",,0,7,6,13
Wichita,Precinct 102,President,,Howie Hawkins / Angela Walker,,0,1,0,1
Wichita,Precinct 102,President,,Brian Carrol (W),,0,0,0,0
Wichita,Precinct 102,President,,Brian Carroll (W),,0,0,0,0
Wichita,Precinct 102,President,,Brian T. Carrolll (W),,0,0,0,0
Wichita,Precinct 102,President,,Over Votes,,0,0,0,0
Wichita,Precinct 102,President,,Under Votes,,3,7,1,11
Wichita,Precinct 102,U.S. Senate,,John Cornyn,,36,376,70,482
Wichita,Precinct 102,U.S. Senate,,"Mary ""MJ"" Hegar",,21,115,25,161
Wichita,Precinct 102,U.S. Senate,,Kerry Douglas McKennon,,0,5,2,7
Wichita,Precinct 102,U.S. Senate,,David B. Collins,,0,0,0,0
Wichita,Precinct 102,U.S. Senate,,Over Votes,,0,0,0,0
Wichita,Precinct 102,U.S. Senate,,Under Votes,,1,5,2,8
Wichita,Precinct 102,U.S. House,13,Ronny Jackson,,33,368,72,473
