county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Crane,Precinct 1,Registered Voters,,,,0,,,
Crane,Precinct 1,Ballots Cast,,,,469,135,314,20
Crane,Precinct 1,Ballots Cast - Blank,,,,0,0,0,0
Crane,Precinct 1,President,,REP,Donald J. Trump / Michael R. Pence,405,111,279,15
Crane,Precinct 1,President,,DEM,Joseph R. Biden / Kamala D. Harris,54,19,31,4
Crane,Precinct 1,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",4,2,2,0
Crane,Precinct 1,President,,GRN,Howie Hawkins / Angela Walker,2,1,1,0
Crane,Precinct 1,President,,,Write-In Totals,1,0,1,0
Crane,Precinct 1,President,,,Write-In: President R. Boddie/ Eric C. Stoneham,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Brian Carroll/ Amar Patel,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Todd Cella/ Tim Cella,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Jesse Cuellar/ Jimmy Monreal,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Tom Hoefling/ Andy Prior,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Gloria La Riva/ Leonard Peltier,1,0,1,0
Crane,Precinct 1,President,,,Write-In: Abram Loeb/ Jennifer Jairala,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Robert Morrow/ Anne Beckett,0,0,0,0
Crane,Precinct 1,President,,,Write-In: Kasey Wells/ Rachel Wells,0,0,0,0
Crane,Precinct 1,President,,,Not Assigned,0,0,0,0
Crane,Precinct 1,U.S. Senate,,REP,John Cornyn,400,110,275,15
Crane,Precinct 1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",52,18,31,3
Crane,Precinct 1,U.S. Senate,,LBT,LIB Kerry Douglas McKennon,6,4,2,0
Crane,Precinct 1,U.S. Senate,,GRN,David B. Collins,3,1,2,0
Crane,Precinct 1,U.S. Senate,,,Write-In Totals,0,0,0,0
Crane,Precinct 1,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Crane,Precinct 1,U.S. Senate,,,Not Assigned,0,0,0,0
Crane,Precinct 1,U.S. House,23,REP,Tony Gonzales,395,111,271,13
Crane,Precinct 1,U.S. House,23,DEM,Gina Ortiz Jones,58,20,33,5
Crane,Precinct 1,U.S. House,23,LBT,LIB Beto Villela,5,2,3,0
Crane,Precinct 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",391,113,263,15
Crane,Precinct 1,Railroad Commissioner,,DEM,Chrysta Castaneda,53,17,33,3
Crane,Precinct 1,Railroad Commissioner,,LBT,LIB Matt Sterett,8,2,6,0
Crane,Precinct 1,Railroad Commissioner,,GRN," Katija ""Kat"" Gruene",1,0,1,0
Crane,Precinct 1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,390,112,264,14
Crane,Precinct 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,63,20,39,4
Crane,Precinct 1,"Chief Justice, Supreme Court",,LBT,LIB Mark Ash,7,1,6,0
Crane,Precinct 1,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,402,114,273,15
Crane,Precinct 1,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,55,19,33,3
Crane,Precinct 1,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,399,116,270,13
Crane,Precinct 1,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,54,16,33,5
Crane,Precinct 1,"Justice, Supreme Court, Pl 7",,LBT,LIB William Bryan Strange III,6,1,5,0
Crane,Precinct 1,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,387,112,262,13
Crane,Precinct 1,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,58,20,34,4
Crane,Precinct 1,"Justice, Supreme Court, Pl 8",,LBT,LIB Tom Oxford,8,1,7,0
Crane,Precinct 1,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,394,114,265,15
Crane,Precinct 1,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,60,19,39,2
Crane,Precinct 1,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,400,116,271,13
Crane,Precinct 1,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,56,16,36,4
Crane,Precinct 1,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,400,117,269,14
Crane,Precinct 1,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,54,16,35,3
Crane,Precinct 1,"Member, State BoE, Dist 1",,REP,Jennifer Ivey,389,109,266,14
Crane,Precinct 1,"Member, State BoE, Dist 1",,DEM,Georgina Perez,67,24,40,3
Crane,Precinct 1,State Senate,28,REP,Charles Perry,435,126,292,17
Crane,Precinct 1,State Representative,82,REP,Tom Craddick,438,124,298,16
Crane,Precinct 1,"Chief Justice, 8 Ct of App Dist",,REP,Jeff Alley,388,110,261,17
Crane,Precinct 1,"Chief Justice, 8 Ct of App Dist",,DEM,Yvonne Rodriguez,65,22,42,1
Crane,Precinct 1,"Dist Attorney, 109 Judicial Dist",,REP,Amanda Navarette,438,127,295,16
Crane,Precinct 1,"School Board Trustee, Pct 2 Crane ISD",,,Henry Bernard,42,16,25,1
Crane,Precinct 1,"School Board Trustee, Pct 2 Crane ISD",,,Sally K. Dodd,121,33,81,7
Crane,Precinct 1,"School Board Trustee, Pct 2 Crane ISD",,,Fernando Morado,100,34,66,0
Crane,Precinct 1,"School Board Trustee, Pct 2 Crane ISD",,,Mark Pahl,88,20,64,4
Crane,Precinct 2,Registered Voters,,,,0,,,
Crane,Precinct 2,Ballots Cast,,,,388,111,256,21
Crane,Precinct 2,Ballots Cast - Blank,,,,0,0,0,0
Crane,Precinct 2,President,,REP,Donald J. Trump / Michael R. Pence,313,83,215,15
Crane,Precinct 2,President,,DEM,Joseph R. Biden / Kamala D. Harris,71,26,39,6
Crane,Precinct 2,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",2,1,1,0
Crane,Precinct 2,President,,GRN,Howie Hawkins / Angela Walker,1,1,0,0
Crane,Precinct 2,President,,,Write-In Totals,0,0,0,0
Crane,Precinct 2,President,,,Write-In: President R. Boddie/ Eric C. Stoneham,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Brian Carroll/ Amar Patel,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Todd Cella/ Tim Cella,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Jesse Cuellar/ Jimmy Monreal,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Tom Hoefling/ Andy Prior,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Gloria La Riva/ Leonard Peltier,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Abram Loeb/ Jennifer Jairala,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Robert Morrow/ Anne Beckett,0,0,0,0
Crane,Precinct 2,President,,,Write-In: Kasey Wells/ Rachel Wells,0,0,0,0
Crane,Precinct 2,President,,,Not Assigned,0,0,0,0
Crane,Precinct 2,U.S. Senate,,REP,John Cornyn,308,81,211,16
Crane,Precinct 2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",63,22,37,4
Crane,Precinct 2,U.S. Senate,,LBT,LIB Kerry Douglas McKennon,5,2,3,0
Crane,Precinct 2,U.S. Senate,,GRN,David B. Collins,3,3,0,0
Crane,Precinct 2,U.S. Senate,,,Write-In Totals,0,0,0,0
Crane,Precinct 2,U.S. Senate,,,Write-In: Ricardo Turullols-Bonilla,0,0,0,0
Crane,Precinct 2,U.S. Senate,,,Not Assigned,0,0,0,0
Crane,Precinct 2,U.S. House,23,REP,Tony Gonzales,297,74,209,14
Crane,Precinct 2,U.S. House,23,DEM,Gina Ortiz Jones,74,28,41,5
Crane,Precinct 2,U.S. House,23,LBT,LIB Beto Villela,9,6,2,1
Crane,Precinct 2,Railroad Commissioner,,REP,"James ""Jim"" Wright",303,79,209,15
Crane,Precinct 2,Railroad Commissioner,,DEM,Chrysta Castaneda,64,24,36,4
Crane,Precinct 2,Railroad Commissioner,,LBT,LIB Matt Sterett,8,2,5,1
Crane,Precinct 2,Railroad Commissioner,,GRN," Katija ""Kat"" Gruene",2,2,0,0
Crane,Precinct 2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,304,78,212,14
Crane,Precinct 2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,72,28,38,6
Crane,Precinct 2,"Chief Justice, Supreme Court",,LBT,LIB Mark Ash,6,2,4,0
Crane,Precinct 2,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,312,83,215,14
Crane,Precinct 2,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,69,24,40,5
Crane,Precinct 2,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,306,82,210,14
Crane,Precinct 2,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,70,24,40,6
Crane,Precinct 2,"Justice, Supreme Court, Pl 7",,LBT,LIB William Bryan Strange III,6,2,4,0
Crane,Precinct 2,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,306,82,211,13
Crane,Precinct 2,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,70,24,41,5
Crane,Precinct 2,"Justice, Supreme Court, Pl 8",,LBT,LIB Tom Oxford,6,2,2,2
Crane,Precinct 2,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,310,85,210,15
Crane,Precinct 2,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,72,23,44,5
Crane,Precinct 2,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,306,83,208,15
Crane,Precinct 2,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,72,25,42,5
Crane,Precinct 2,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,313,85,214,14
Crane,Precinct 2,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,66,22,38,6
Crane,Precinct 2,"Member, State BoE, Dist 1",,REP,Jennifer Ivey,311,86,211,14
Crane,Precinct 2,"Member, State BoE, Dist 1",,DEM,Georgina Perez,69,21,43,5
Crane,Precinct 2,State Senate,28,REP,Charles Perry,357,103,237,17
Crane,Precinct 2,State Representative,82,REP,Tom Craddick,358,101,240,17
Crane,Precinct 2,"Chief Justice, 8 Ct of App Dist",,REP,Jeff Alley,308,83,209,16
Crane,Precinct 2,"Chief Justice, 8 Ct of App Dist",,DEM,Yvonne Rodriguez,73,24,45,4
Crane,Precinct 2,"Dist Attorney, 109 Judicial Dist",,REP,Amanda Navarette,358,101,240,17
Crane,Precinct 3,Registered Voters,,,,0,,,
Crane,Precinct 3,Ballots Cast,,,,341,87,233,21
Crane,Precinct 3,Ballots Cast - Blank,,,,0,0,0,0
Crane,Precinct 3,President,,REP,Donald J. Trump / Michael R. Pence,270,78,180,12
Crane,Precinct 3,President,,DEM,Joseph R. Biden / Kamala D. Harris,67,9,49,9
Crane,Precinct 3,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",2,0,2,0
Crane,Precinct 3,President,,GRN,Howie Hawkins / Angela Walker,0,0,0,0
Crane,Precinct 3,President,,,Write-In Totals,0,0,0,0
Crane,Precinct 3,President,,,Write-In: President R. Boddie/ Eric C. Stoneham,0,0,0,0
Crane,Precinct 3,President,,,Write-In: Brian Carroll/ Amar Patel,0,0,0,0
Crane,Precinct 3,President,,,Write-In: Todd Cella/ Tim Cella,0,0,0,0
Crane,Precinct 3,President,,,Write-In: Jesse Cuellar/ Jimmy Monreal,0,0,0,0
Crane,Precinct 3,President,,,Write-In: Tom Hoefling/ Andy Prior,0,0,0,0
Crane,Precinct 3,President,,,Write-In: Gloria La Riva/ Leonard Peltier,0,0,0,0
