county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Falls,104,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,104,U.S. Senate,,,Undervotes,2,0,0,2
Falls,104,U.S. Senate,,,Overvotes,0,0,0,0
Falls,104,U.S. House,17,REP,Pete Sessions,43,206,193,442
Falls,104,U.S. House,17,DEM,Rick Kennedy,20,28,15,63
Falls,104,U.S. House,17,LIB,Ted Brown,0,3,3,6
Falls,104,U.S. House,17,,Undervotes,4,0,0,4
Falls,104,U.S. House,17,,Overvotes,0,0,0,0
Falls,104,Railroad Commissioner,,REP,"James ""Jim""Wright",43,206,192,441
Falls,104,Railroad Commissioner,,DEM,Chrysta Castaneda,17,27,11,55
Falls,104,Railroad Commissioner,,LIB,Matt Sterett,1,2,6,9
Falls,104,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,2,0,3
Falls,104,Railroad Commissioner,,,Undervotes,5,0,2,7
Falls,104,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,104,State Senate,22,REP,Brian Birdwell,46,209,192,447
Falls,104,State Senate,22,DEM,Robert Vick,19,27,19,65
Falls,104,State Senate,22,,Undervotes,2,1,0,3
Falls,104,State Senate,22,,Overvotes,0,0,0,0
Falls,104,State Representative,12,REP,Kyle Kacal,49,217,205,471
Falls,104,State Representative,12,,Undervotes,18,20,6,44
Falls,104,State Representative,12,,Overvotes,0,0,0,0
Falls,105,President,,REP,Donald J Trump,45,184,86,315
Falls,105,President,,DEM,Joseph R Biden,35,132,50,217
Falls,105,President,,LIB,Jo Jorgensen,0,2,1,3
Falls,105,President,,GRN,Howie Hawkins,0,0,0,0
Falls,105,President,,,Abram Loeb (W),0,0,0,0
Falls,105,President,,,Brian Carroll (W),0,0,0,0
Falls,105,President,,,Gloria La Riva (W),0,0,0,0
Falls,105,President,,,Jesse Cuellar (W),0,0,0,0
Falls,105,President,,,Kasey Wells (W),0,0,0,0
Falls,105,President,,,President R. Boddie (W),0,0,0,0
Falls,105,President,,,Robert Morrow (W),0,0,0,0
Falls,105,President,,,Todd Cella (W),0,0,0,0
Falls,105,President,,,Tom Hoefling (W),0,0,0,0
Falls,105,President,,,Undervotes,0,0,2,2
Falls,105,President,,,Overvotes,2,0,0,2
Falls,105,U.S. Senate,,REP,John Cornyn,44,180,86,310
Falls,105,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",33,130,41,204
Falls,105,U.S. Senate,,LIB,Kerry Douglas McKennon,1,6,1,8
Falls,105,U.S. Senate,,GRN,David B. Collins,0,0,1,1
Falls,105,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,105,U.S. Senate,,,Undervotes,4,2,10,16
Falls,105,U.S. Senate,,,Overvotes,0,0,0,0
Falls,105,U.S. House,17,REP,Pete Sessions,44,182,87,313
Falls,105,U.S. House,17,DEM,Rick Kennedy,34,132,39,205
Falls,105,U.S. House,17,LIB,Ted Brown,1,3,4,8
Falls,105,U.S. House,17,,Undervotes,3,1,9,13
Falls,105,U.S. House,17,,Overvotes,0,0,0,0
Falls,105,Railroad Commissioner,,REP,"James ""Jim""Wright",45,180,87,312
Falls,105,Railroad Commissioner,,DEM,Chrysta Castaneda,30,128,41,199
Falls,105,Railroad Commissioner,,LIB,Matt Sterett,1,4,3,8
Falls,105,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,1,2
Falls,105,Railroad Commissioner,,,Undervotes,6,5,7,18
Falls,105,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,105,State Senate,22,REP,Brian Birdwell,49,183,89,321
Falls,105,State Senate,22,DEM,Robert Vick,29,130,42,201
Falls,105,State Senate,22,,Undervotes,4,5,8,17
Falls,105,State Senate,22,,Overvotes,0,0,0,0
Falls,105,State Representative,12,REP,Kyle Kacal,62,222,108,392
Falls,105,State Representative,12,,Undervotes,20,96,31,147
Falls,105,State Representative,12,,Overvotes,0,0,0,0
Falls,201,President,,REP,Donald J Trump,20,182,131,333
Falls,201,President,,DEM,Joseph R Biden,14,37,24,75
Falls,201,President,,LIB,Jo Jorgensen,0,0,0,0
Falls,201,President,,GRN,Howie Hawkins,0,1,0,1
Falls,201,President,,,Abram Loeb (W),0,0,0,0
Falls,201,President,,,Brian Carroll (W),0,0,0,0
Falls,201,President,,,Gloria La Riva (W),0,0,0,0
Falls,201,President,,,Jesse Cuellar (W),0,0,0,0
Falls,201,President,,,Kasey Wells (W),0,0,0,0
Falls,201,President,,,President R. Boddie (W),0,0,0,0
Falls,201,President,,,Robert Morrow (W),0,0,0,0
Falls,201,President,,,Todd Cella (W),0,0,0,0
Falls,201,President,,,Tom Hoefling (W),0,0,0,0
Falls,201,President,,,Undervotes,0,1,0,1
Falls,201,President,,,Overvotes,0,0,0,0
Falls,201,U.S. Senate,,REP,John Cornyn,21,182,131,334
Falls,201,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",13,35,19,67
Falls,201,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,1,1
Falls,201,U.S. Senate,,GRN,David B. Collins,0,1,1,2
Falls,201,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,201,U.S. Senate,,,Undervotes,0,2,3,5
Falls,201,U.S. Senate,,,Overvotes,0,1,0,1
Falls,201,U.S. House,17,REP,Pete Sessions,21,181,135,337
Falls,201,U.S. House,17,DEM,Rick Kennedy,12,35,19,66
Falls,201,U.S. House,17,LIB,Ted Brown,0,1,0,1
Falls,201,U.S. House,17,,Undervotes,1,4,1,6
Falls,201,U.S. House,17,,Overvotes,0,0,0,0
Falls,201,Railroad Commissioner,,REP,"James ""Jim""Wright",21,180,128,329
Falls,201,Railroad Commissioner,,DEM,Chrysta Castaneda,12,31,22,65
Falls,201,Railroad Commissioner,,LIB,Matt Sterett,0,2,1,3
Falls,201,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,2,2,4
Falls,201,Railroad Commissioner,,,Undervotes,1,6,2,9
Falls,201,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,201,State Senate,22,REP,Brian Birdwell,21,181,133,335
Falls,201,State Senate,22,DEM,Robert Vick,12,33,22,67
Falls,201,State Senate,22,,Undervotes,1,7,0,8
Falls,201,State Senate,22,,Overvotes,0,0,0,0
Falls,201,State Representative,12,REP,Kyle Kacal,31,190,137,358
Falls,201,State Representative,12,,Undervotes,3,31,18,52
Falls,201,State Representative,12,,Overvotes,0,0,0,0
Falls,203,President,,REP,Donald J Trump,4,25,4,33
Falls,203,President,,DEM,Joseph R Biden,48,131,74,253
Falls,203,President,,LIB,Jo Jorgensen,0,1,0,1
Falls,203,President,,GRN,Howie Hawkins,0,1,1,2
Falls,203,President,,,Abram Loeb (W),0,0,0,0
Falls,203,President,,,Brian Carroll (W),0,0,0,0
Falls,203,President,,,Gloria La Riva (W),0,0,0,0
Falls,203,President,,,Jesse Cuellar (W),0,0,0,0
Falls,203,President,,,Kasey Wells (W),0,0,0,0
Falls,203,President,,,President R. Boddie (W),0,0,0,0
Falls,203,President,,,Robert Morrow (W),0,0,0,0
Falls,203,President,,,Todd Cella (W),0,0,0,0
Falls,203,President,,,Tom Hoefling (W),0,0,0,0
Falls,203,President,,,Undervotes,1,2,0,3
Falls,203,President,,,Overvotes,1,0,0,1
Falls,203,U.S. Senate,,REP,John Cornyn,4,24,11,39
Falls,203,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",47,126,67,240
Falls,203,U.S. Senate,,LIB,Kerry Douglas McKennon,0,4,0,4
Falls,203,U.S. Senate,,GRN,David B. Collins,0,1,1,2
Falls,203,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,203,U.S. Senate,,,Undervotes,2,5,0,7
Falls,203,U.S. Senate,,,Overvotes,1,0,0,1
Falls,203,U.S. House,17,REP,Pete Sessions,3,24,9,36
Falls,203,U.S. House,17,DEM,Rick Kennedy,49,126,68,243
Falls,203,U.S. House,17,LIB,Ted Brown,0,7,2,9
Falls,203,U.S. House,17,,Undervotes,2,3,0,5
Falls,203,U.S. House,17,,Overvotes,0,0,0,0
Falls,203,Railroad Commissioner,,REP,"James ""Jim""Wright",3,22,8,33
Falls,203,Railroad Commissioner,,DEM,Chrysta Castaneda,48,124,68,240
Falls,203,Railroad Commissioner,,LIB,Matt Sterett,0,2,1,3
Falls,203,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,6,1,7
Falls,203,Railroad Commissioner,,,Undervotes,3,6,1,10
Falls,203,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,203,State Senate,22,REP,Brian Birdwell,4,23,8,35
Falls,203,State Senate,22,DEM,Robert Vick,49,131,71,251
Falls,203,State Senate,22,,Undervotes,1,5,0,6
Falls,203,State Senate,22,,Overvotes,0,1,0,1
Falls,203,State Representative,12,REP,Kyle Kacal,11,56,34,101
Falls,203,State Representative,12,,Undervotes,43,104,45,192
Falls,203,State Representative,12,,Overvotes,0,0,0,0
Falls,204,President,,REP,Donald J Trump,9,82,35,126
Falls,204,President,,DEM,Joseph R Biden,44,221,80,345
Falls,204,President,,LIB,Jo Jorgensen,0,0,1,1
Falls,204,President,,GRN,Howie Hawkins,0,1,0,1
Falls,204,President,,,Abram Loeb (W),0,0,0,0
Falls,204,President,,,Brian Carroll (W),0,0,0,0
Falls,204,President,,,Gloria La Riva (W),0,0,0,0
Falls,204,President,,,Jesse Cuellar (W),0,0,0,0
Falls,204,President,,,Kasey Wells (W),0,0,0,0
Falls,204,President,,,President R. Boddie (W),0,0,0,0
Falls,204,President,,,Robert Morrow (W),0,0,0,0
Falls,204,President,,,Todd Cella (W),0,0,0,0
Falls,204,President,,,Tom Hoefling (W),0,0,0,0
Falls,204,President,,,Undervotes,0,1,0,1
Falls,204,President,,,Overvotes,2,0,0,2
Falls,204,U.S. Senate,,REP,John Cornyn,11,89,31,131
Falls,204,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",44,208,77,329
Falls,204,U.S. Senate,,LIB,Kerry Douglas McKennon,0,1,2,3
Falls,204,U.S. Senate,,GRN,David B. Collins,0,0,1,1
Falls,204,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,204,U.S. Senate,,,Undervotes,0,7,5,12
Falls,204,U.S. Senate,,,Overvotes,0,0,0,0
Falls,204,U.S. House,17,REP,Pete Sessions,9,89,31,129
Falls,204,U.S. House,17,DEM,Rick Kennedy,45,204,78,327
Falls,204,U.S. House,17,LIB,Ted Brown,0,3,2,5
Falls,204,U.S. House,17,,Undervotes,1,9,5,15
Falls,204,U.S. House,17,,Overvotes,0,0,0,0
Falls,204,Railroad Commissioner,,REP,"James ""Jim""Wright",10,81,27,118
Falls,204,Railroad Commissioner,,DEM,Chrysta Castaneda,43,204,78,325
Falls,204,Railroad Commissioner,,LIB,Matt Sterett,1,1,1,3
Falls,204,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,3,4,7
Falls,204,Railroad Commissioner,,,Undervotes,1,16,6,23
Falls,204,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,204,State Senate,22,REP,Brian Birdwell,10,82,32,124
Falls,204,State Senate,22,DEM,Robert Vick,43,209,75,327
Falls,204,State Senate,22,,Undervotes,2,14,9,25
Falls,204,State Senate,22,,Overvotes,0,0,0,0
Falls,204,State Representative,12,REP,Kyle Kacal,20,145,56,221
Falls,204,State Representative,12,,Undervotes,32,160,60,255
Falls,204,State Representative,12,,Overvotes,0,0,0,0
Falls,301,President,,REP,Donald J Trump,21,199,144,364
Falls,301,President,,DEM,Joseph R Biden,12,28,18,58
Falls,301,President,,LIB,Jo Jorgensen,1,2,1,4
Falls,301,President,,GRN,Howie Hawkins,0,1,0,1
Falls,301,President,,,Abram Loeb (W),0,0,0,0
Falls,301,President,,,Brian Carroll (W),0,0,0,0
Falls,301,President,,,Gloria La Riva (W),0,0,0,0
Falls,301,President,,,Jesse Cuellar (W),0,0,0,0
Falls,301,President,,,Kasey Wells (W),0,0,0,0
Falls,301,President,,,President R. Boddie (W),0,0,0,0
Falls,301,President,,,Robert Morrow (W),0,0,0,0
Falls,301,President,,,Todd Cella (W),0,0,0,0
Falls,301,President,,,Tom Hoefling (W),0,0,0,0
Falls,301,President,,,Undervotes,0,0,0,0
Falls,301,President,,,Overvotes,0,0,0,0
Falls,301,U.S. Senate,,REP,John Cornyn,24,198,128,350
Falls,301,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",10,25,24,59
Falls,301,U.S. Senate,,LIB,Kerry Douglas McKennon,0,4,4,8
Falls,301,U.S. Senate,,GRN,David B. Collins,0,0,2,2
Falls,301,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,301,U.S. Senate,,,Undervotes,0,3,5,8
Falls,301,U.S. Senate,,,Overvotes,0,0,0,0
Falls,301,U.S. House,17,REP,Pete Sessions,24,198,133,355
Falls,301,U.S. House,17,DEM,Rick Kennedy,8,26,19,53
Falls,301,U.S. House,17,LIB,Ted Brown,1,3,2,6
Falls,301,U.S. House,17,,Undervotes,1,3,9,13
Falls,301,U.S. House,17,,Overvotes,0,0,0,0
Falls,301,Railroad Commissioner,,REP,"James ""Jim""Wright",21,194,126,341
Falls,301,Railroad Commissioner,,DEM,Chrysta Castaneda,9,22,22,53
Falls,301,Railroad Commissioner,,LIB,Matt Sterett,2,5,2,9
Falls,301,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,2,0,3
Falls,301,Railroad Commissioner,,,Undervotes,1,7,13,21
Falls,301,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,301,State Senate,22,REP,Brian Birdwell,24,199,134,357
Falls,301,State Senate,22,DEM,Robert Vick,9,22,20,51
Falls,301,State Senate,22,,Undervotes,1,9,9,19
Falls,301,State Senate,22,,Overvotes,0,0,0,0
Falls,301,State Representative,12,REP,Kyle Kacal,24,202,137,363
Falls,301,State Representative,12,,Undervotes,10,28,26,64
Falls,301,State Representative,12,,Overvotes,0,0,0,0
Falls,302,President,,REP,Donald J Trump,12,80,34,126
Falls,302,President,,DEM,Joseph R Biden,8,40,13,61
Falls,302,President,,LIB,Jo Jorgensen,0,0,1,1
Falls,302,President,,GRN,Howie Hawkins,0,0,0,0
Falls,302,President,,,Abram Loeb (W),0,0,0,0
Falls,302,President,,,Brian Carroll (W),0,0,0,0
Falls,302,President,,,Gloria La Riva (W),0,0,0,0
Falls,302,President,,,Jesse Cuellar (W),0,0,0,0
Falls,302,President,,,Kasey Wells (W),0,0,0,0
Falls,302,President,,,President R. Boddie (W),0,0,0,0
Falls,302,President,,,Robert Morrow (W),0,0,0,0
Falls,302,President,,,Todd Cella (W),0,0,0,0
Falls,302,President,,,Tom Hoefling (W),0,0,0,0
Falls,302,President,,,Undervotes,0,2,1,3
Falls,302,President,,,Overvotes,1,1,0,2
Falls,302,U.S. Senate,,REP,John Cornyn,14,80,35,129
Falls,302,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",7,38,13,58
Falls,302,U.S. Senate,,LIB,Kerry Douglas McKennon,0,1,1,2
Falls,302,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Falls,302,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,302,U.S. Senate,,,Undervotes,0,3,0,3
Falls,302,U.S. Senate,,,Overvotes,0,1,0,1
Falls,302,U.S. House,17,REP,Pete Sessions,13,80,33,126
Falls,302,U.S. House,17,DEM,Rick Kennedy,7,38,12,57
Falls,302,U.S. House,17,LIB,Ted Brown,0,4,3,7
Falls,302,U.S. House,17,,Undervotes,1,1,1,3
Falls,302,U.S. House,17,,Overvotes,0,0,0,0
Falls,302,Railroad Commissioner,,REP,"James ""Jim""Wright",12,78,32,122
Falls,302,Railroad Commissioner,,DEM,Chrysta Castaneda,8,38,13,59
Falls,302,Railroad Commissioner,,LIB,Matt Sterett,0,3,2,5
Falls,302,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,0,1
Falls,302,Railroad Commissioner,,,Undervotes,1,3,2,6
Falls,302,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,302,State Senate,22,REP,Brian Birdwell,12,84,36,132
Falls,302,State Senate,22,DEM,Robert Vick,8,35,13,56
Falls,302,State Senate,22,,Undervotes,1,4,0,5
Falls,302,State Senate,22,,Overvotes,0,0,0,0
Falls,302,State Representative,12,REP,Kyle Kacal,13,94,41,148
Falls,302,State Representative,12,,Undervotes,8,29,8,45
Falls,302,State Representative,12,,Overvotes,0,0,0,0
Falls,303,President,,REP,Donald J Trump,14,132,272,418
Falls,303,President,,DEM,Joseph R Biden,1,23,16,40
Falls,303,President,,LIB,Jo Jorgensen,0,1,0,1
Falls,303,President,,GRN,Howie Hawkins,0,1,0,1
Falls,303,President,,,Abram Loeb (W),0,0,0,0
Falls,303,President,,,Brian Carroll (W),0,0,0,0
Falls,303,President,,,Gloria La Riva (W),0,0,0,0
Falls,303,President,,,Jesse Cuellar (W),0,0,0,0
Falls,303,President,,,Kasey Wells (W),0,0,0,0
Falls,303,President,,,President R. Boddie (W),0,0,0,0
Falls,303,President,,,Robert Morrow (W),0,0,0,0
Falls,303,President,,,Todd Cella (W),0,0,0,0
Falls,303,President,,,Tom Hoefling (W),0,0,0,0
Falls,303,President,,,Undervotes,0,0,1,1
Falls,303,President,,,Overvotes,0,0,0,0
Falls,303,U.S. Senate,,REP,John Cornyn,15,134,266,415
Falls,303,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,22,16,38
Falls,303,U.S. Senate,,LIB,Kerry Douglas McKennon,0,1,0,1
Falls,303,U.S. Senate,,GRN,David B. Collins,0,0,2,2
Falls,303,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,303,U.S. Senate,,,Undervotes,0,0,5,5
Falls,303,U.S. Senate,,,Overvotes,0,0,0,0
Falls,303,U.S. House,17,REP,Pete Sessions,15,131,270,416
Falls,303,U.S. House,17,DEM,Rick Kennedy,0,20,12,32
Falls,303,U.S. House,17,LIB,Ted Brown,0,3,2,5
Falls,303,U.S. House,17,,Undervotes,0,3,5,8
Falls,303,U.S. House,17,,Overvotes,0,0,0,0
Falls,303,Railroad Commissioner,,REP,"James ""Jim""Wright",15,130,267,412
Falls,303,Railroad Commissioner,,DEM,Chrysta Castaneda,0,15,8,23
Falls,303,Railroad Commissioner,,LIB,Matt Sterett,0,3,4,7
Falls,303,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,3,1,4
Falls,303,Railroad Commissioner,,,Undervotes,0,6,9,15
Falls,303,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,303,State Senate,22,REP,Brian Birdwell,15,134,267,416
Falls,303,State Senate,22,DEM,Robert Vick,0,19,11,30
Falls,303,State Senate,22,,Undervotes,0,4,11,15
Falls,303,State Senate,22,,Overvotes,0,0,0,0
Falls,303,State Representative,12,REP,Kyle Kacal,15,139,269,423
Falls,303,State Representative,12,,Undervotes,0,18,20,38
Falls,303,State Representative,12,,Overvotes,0,0,0,0
Falls,304,President,,REP,Donald J Trump,39,172,274,485
Falls,304,President,,DEM,Joseph R Biden,32,52,105,189
Falls,304,President,,LIB,Jo Jorgensen,1,2,0,3
Falls,304,President,,GRN,Howie Hawkins,0,0,1,1
Falls,304,President,,,Abram Loeb (W),0,0,0,0
Falls,304,President,,,Brian Carroll (W),0,0,0,0
Falls,304,President,,,Gloria La Riva (W),0,0,0,0
Falls,304,President,,,Jesse Cuellar (W),0,0,0,0
Falls,304,President,,,Kasey Wells (W),0,0,0,0
Falls,304,President,,,President R. Boddie (W),0,0,0,0
Falls,304,President,,,Robert Morrow (W),0,0,0,0
Falls,304,President,,,Todd Cella (W),0,0,0,0
Falls,304,President,,,Tom Hoefling (W),0,0,0,0
Falls,304,President,,,Undervotes,1,0,0,1
Falls,304,President,,,Overvotes,0,0,0,0
Falls,304,U.S. Senate,,REP,John Cornyn,42,168,270,480
Falls,304,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",25,53,91,169
Falls,304,U.S. Senate,,LIB,Kerry Douglas McKennon,4,3,2,9
Falls,304,U.S. Senate,,GRN,David B. Collins,0,0,2,2
Falls,304,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,304,U.S. Senate,,,Undervotes,2,2,15,19
Falls,304,U.S. Senate,,,Overvotes,0,0,0,0
Falls,304,U.S. House,17,REP,Pete Sessions,42,168,266,476
Falls,304,U.S. House,17,DEM,Rick Kennedy,27,49,91,167
Falls,304,U.S. House,17,LIB,Ted Brown,2,4,6,12
Falls,304,U.S. House,17,,Undervotes,2,5,17,24
Falls,304,U.S. House,17,,Overvotes,0,0,0,0
Falls,304,Railroad Commissioner,,REP,"James ""Jim""Wright",39,163,259,461
Falls,304,Railroad Commissioner,,DEM,Chrysta Castaneda,29,48,91,168
Falls,304,Railroad Commissioner,,LIB,Matt Sterett,1,5,1,7
Falls,304,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,5,5
Falls,304,Railroad Commissioner,,,Undervotes,4,10,24,38
Falls,304,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,304,State Senate,22,REP,Brian Birdwell,42,167,254,463
Falls,304,State Senate,22,DEM,Robert Vick,28,49,94,171
Falls,304,State Senate,22,,Undervotes,3,10,32,45
Falls,304,State Senate,22,,Overvotes,0,0,0,0
Falls,304,State Representative,12,REP,Kyle Kacal,51,175,285,511
Falls,304,State Representative,12,,Undervotes,22,51,95,168
Falls,304,State Representative,12,,Overvotes,0,0,0,0
Falls,403,President,,REP,Donald J Trump,36,292,203,531
Falls,403,President,,DEM,Joseph R Biden,24,88,77,189
Falls,403,President,,LIB,Jo Jorgensen,1,5,3,9
Falls,403,President,,GRN,Howie Hawkins,0,2,0,2
Falls,403,President,,,Abram Loeb (W),0,0,0,0
Falls,403,President,,,Brian Carroll (W),0,0,0,0
Falls,403,President,,,Gloria La Riva (W),0,0,0,0
Falls,403,President,,,Jesse Cuellar (W),0,0,0,0
Falls,403,President,,,Kasey Wells (W),0,0,0,0
Falls,403,President,,,President R. Boddie (W),0,0,0,0
Falls,403,President,,,Robert Morrow (W),0,0,0,0
Falls,403,President,,,Todd Cella (W),0,0,0,0
Falls,403,President,,,Tom Hoefling (W),0,0,0,0
Falls,403,President,,,Undervotes,2,0,1,3
Falls,403,President,,,Overvotes,0,0,0,0
Falls,403,U.S. Senate,,REP,John Cornyn,40,292,202,534
Falls,403,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",23,82,70,175
Falls,403,U.S. Senate,,LIB,Kerry Douglas McKennon,0,6,4,10
Falls,403,U.S. Senate,,GRN,David B. Collins,0,2,0,2
Falls,403,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
Falls,403,U.S. Senate,,,Undervotes,0,5,6,11
Falls,403,U.S. Senate,,,Overvotes,0,0,2,2
Falls,403,U.S. House,17,REP,Pete Sessions,38,296,201,535
Falls,403,U.S. House,17,DEM,Rick Kennedy,23,80,69,172
Falls,403,U.S. House,17,LIB,Ted Brown,1,5,5,11
Falls,403,U.S. House,17,,Undervotes,1,6,9,16
Falls,403,U.S. House,17,,Overvotes,0,0,0,0
Falls,403,Railroad Commissioner,,REP,"James ""Jim""Wright",36,289,195,520
Falls,403,Railroad Commissioner,,DEM,Chrysta Castaneda,21,78,76,175
Falls,403,Railroad Commissioner,,LIB,Matt Sterett,3,10,1,14
Falls,403,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,2,2,4
Falls,403,Railroad Commissioner,,,Undervotes,3,8,10,21
Falls,403,Railroad Commissioner,,,Overvotes,0,0,0,0
Falls,403,State Senate,22,REP,Brian Birdwell,39,295,201,535
Falls,403,State Senate,22,DEM,Robert Vick,24,86,73,183
Falls,403,State Senate,22,,Undervotes,0,6,10,16
Falls,403,State Senate,22,,Overvotes,0,0,0,0
Falls,403,State Representative,12,REP,Kyle Kacal,44,331,223,598
Falls,403,State Representative,12,,Undervotes,19,56,61,136
