county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Henderson,1A,Registered Voters,,,,2256,,,
Henderson,1A,Ballots Cast,,,,1323,86,1000,237
Henderson,1A,Ballots Cast Blank,,,,0,0,0,0
Henderson,1A,President,,REP,Donald J. Trump / Michael R. Pence,1107,51,840,216
Henderson,1A,President,,DEM,Joseph R. Biden / Kamala D. Harris,198,30,150,18
Henderson,1A,President,,LBT,"Jo Jorgensen / Jeremy ""Spike"" Cohen",8,0,6,2
Henderson,1A,President,,GRE,Howie Hawkins / Angela Walker,2,1,0,1
Henderson,1A,President,,,Write-in,1,0,1,0
Henderson,1A,President,,,OVER VOTES,4,4,0,0
Henderson,1A,President,,,UNDER VOTES,3,0,3,0
Henderson,1A,U.S. Senate,,REP,John Cornyn,1077,50,826,201
Henderson,1A,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",199,27,149,23
Henderson,1A,U.S. Senate,,LBT,Kerry Douglas McKennon,24,4,14,6
Henderson,1A,U.S. Senate,,GRE,David B. Collins,6,1,3,2
Henderson,1A,U.S. Senate,,,Write-in,0,0,0,0
Henderson,1A,U.S. Senate,,,OVER VOTES,2,2,0,0
Henderson,1A,U.S. Senate,,,UNDER VOTES,15,2,8,5
Henderson,1A,U.S. House,5,REP,Lance Gooden,1083,47,832,204
Henderson,1A,U.S. House,5,DEM,Carolyn Salter,197,32,144,21
Henderson,1A,U.S. House,5,LBT,Kevin A. Hale,25,2,16,7
Henderson,1A,U.S. House,5,,OVER VOTES,0,0,0,0
Henderson,1A,U.S. House,5,,UNDER VOTES,18,5,8,5
Henderson,1A,Railroad Commissioner,,REP,"James ""Jim"" Wright",1080,51,823,206
Henderson,1A,Railroad Commissioner,,DEM,Chrysta Castaneda,187,27,142,18
Henderson,1A,Railroad Commissioner,,LBT,Matt Sterett,23,2,15,6
Henderson,1A,Railroad Commissioner,,GRE,"Katija ""Kat"" Gruene",4,2,2,0
Henderson,1A,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Henderson,1A,Railroad Commissioner,,,UNDER VOTES,29,4,18,7
Henderson,1A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1072,51,814,207
Henderson,1A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,200,30,150,20
Henderson,1A,"Chief Justice, Supreme Court",,LBT,Mark Ash,30,3,21,6
Henderson,1A,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Henderson,1A,"Chief Justice, Supreme Court",,,UNDER VOTES,21,2,15,4
Henderson,1A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,1102,52,835,215
Henderson,1A,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,198,31,150,17
