county,precinct,office,district,candidate,party,votes,early_voting,election_day
Martin,2,Proposition #11,,Yes,DEM,8,1,7
Martin,2,Proposition #11,,No,DEM,2,1,1
Martin,3,Registered Voters,,,,321,,
Martin,3,President,,Deval Patrick,DEM,0,0,0
Martin,3,President,,Joseph R. Biden,DEM,3,1,2
Martin,3,President,,Pete Buttigieg,DEM,0,0,0
Martin,3,President,,Amy Klobuchar,DEM,1,1,0
Martin,3,President,,Julin Castro,DEM,0,0,0
Martin,3,President,,Marianne Williamson,DEM,0,0,0
Martin,3,President,,Bernie Sanders,DEM,4,2,2
Martin,3,President,,Andrew Yang,DEM,0,0,0
Martin,3,President,,John K. Delaney,DEM,0,0,0
Martin,3,President,,Robby Wells,DEM,0,0,0
Martin,3,President,,Tulsi Gabbard,DEM,0,0,0
Martin,3,President,,Michael Bennet,DEM,0,0,0
Martin,3,President,,Elizabeth Warren,DEM,2,2,0
Martin,3,President,,Michael R. Bloomberg,DEM,1,0,1
Martin,3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Martin,3,President,,Cory Booker,DEM,0,0,0
Martin,3,President,,Tom Steyer,DEM,0,0,0
Martin,3,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Martin,3,U.S. Senate,,Michael Cooper,DEM,0,0,0
Martin,3,U.S. Senate,,Sema Hernandez,DEM,3,2,1
Martin,3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,1,0
Martin,3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,1,2
Martin,3,U.S. Senate,,Amanda K. Edwards,DEM,1,0,1
Martin,3,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Martin,3,U.S. Senate,,Chris Bell,DEM,0,0,0
Martin,3,U.S. Senate,,Royce West,DEM,0,0,0
Martin,3,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Martin,3,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Martin,3,U.S. Senate,,"Annie ""Mam"" Garcia",DEM,0,0,0
Martin,3,U.S. House,11,Jon Mark Hogg,DEM,8,4,4
Martin,3,Railroad Commissioner,,Mark Watson,DEM,2,1,1
Martin,3,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,1,1
Martin,3,Railroad Commissioner,,Kelly Stone,DEM,0,0,0
Martin,3,Railroad Commissioner,,Chrysta Castaeda,DEM,5,3,2
Martin,3,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,8,4,4
Martin,3,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,1,1,0
Martin,3,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,7,4,3
Martin,3,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,1,0,1
Martin,3,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,1,0,1
Martin,3,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,8,5,3
Martin,3,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,6,3,3
Martin,3,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,3,2,1
Martin,3,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,1,0,1
Martin,3,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,0,0,0
Martin,3,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,8,5,3
Martin,3,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,8,4,4
Martin,3,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,1,1,0
Martin,3,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,6,3,3
Martin,3,"Member, State Board of Education",15,John Betancourt,DEM,9,5,4
Martin,3,Proposition #1,,Yes,DEM,10,6,4
Martin,3,Proposition #1,,No,DEM,1,0,1
Martin,3,Proposition #2,,Yes,DEM,9,5,4
Martin,3,Proposition #2,,No,DEM,2,1,1
Martin,3,Proposition #3,,Yes,DEM,11,6,5
Martin,3,Proposition #3,,No,DEM,0,0,0
Martin,3,Proposition #4,,Yes,DEM,10,6,4
Martin,3,Proposition #4,,No,DEM,1,0,1
Martin,3,Proposition #5,,Yes,DEM,11,6,5
Martin,3,Proposition #5,,No,DEM,0,0,0
Martin,3,Proposition #6,,Yes,DEM,11,6,5
Martin,3,Proposition #6,,No,DEM,0,0,0
Martin,3,Proposition #7,,Yes,DEM,11,6,5
Martin,3,Proposition #7,,No,DEM,0,0,0
Martin,3,Proposition #8,,Yes,DEM,11,6,5
Martin,3,Proposition #8,,No,DEM,0,0,0
Martin,3,Proposition #9,,Yes,DEM,11,6,5
Martin,3,Proposition #9,,No,DEM,0,0,0
Martin,3,Proposition #10,,Yes,DEM,10,6,4
Martin,3,Proposition #10,,No,DEM,1,0,1
Martin,3,Proposition #11,,Yes,DEM,8,4,4
Martin,3,Proposition #11,,No,DEM,3,2,1
Martin,4,Registered Voters,,,,230,,
Martin,4,President,,Deval Patrick,DEM,0,0,0
Martin,4,President,,Joseph R. Biden,DEM,2,0,2
Martin,4,President,,Pete Buttigieg,DEM,5,5,0
Martin,4,President,,Amy Klobuchar,DEM,0,0,0
Martin,4,President,,Julin Castro,DEM,0,0,0
Martin,4,President,,Marianne Williamson,DEM,0,0,0
Martin,4,President,,Bernie Sanders,DEM,1,1,0
Martin,4,President,,Andrew Yang,DEM,0,0,0
Martin,4,President,,John K. Delaney,DEM,0,0,0
Martin,4,President,,Robby Wells,DEM,0,0,0
Martin,4,President,,Tulsi Gabbard,DEM,0,0,0
Martin,4,President,,Michael Bennet,DEM,0,0,0
Martin,4,President,,Elizabeth Warren,DEM,0,0,0
Martin,4,President,,Michael R. Bloomberg,DEM,2,2,0
Martin,4,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Martin,4,President,,Cory Booker,DEM,1,1,0
Martin,4,President,,Tom Steyer,DEM,0,0,0
Martin,4,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Martin,4,U.S. Senate,,Michael Cooper,DEM,1,1,0
Martin,4,U.S. Senate,,Sema Hernandez,DEM,1,1,0
Martin,4,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,1
Martin,4,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,3,0
Martin,4,U.S. Senate,,Amanda K. Edwards,DEM,1,1,0
Martin,4,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Martin,4,U.S. Senate,,Chris Bell,DEM,1,1,0
Martin,4,U.S. Senate,,Royce West,DEM,0,0,0
Martin,4,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Martin,4,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Martin,4,U.S. Senate,,"Annie ""Mam"" Garcia",DEM,0,0,0
Martin,4,U.S. House,11,Jon Mark Hogg,DEM,8,6,2
Martin,4,Railroad Commissioner,,Mark Watson,DEM,1,1,0
Martin,4,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,1,1
Martin,4,Railroad Commissioner,,Kelly Stone,DEM,2,2,0
Martin,4,Railroad Commissioner,,Chrysta Castaeda,DEM,3,3,0
Martin,4,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,8,7,1
Martin,4,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,0,0,0
Martin,4,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,7,6,1
Martin,4,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,1,1,0
Martin,4,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,3,3,0
Martin,4,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,5,4,1
Martin,4,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,6,5,1
Martin,4,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,2,2,0
Martin,4,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0
Martin,4,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,4,4,0
Martin,4,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,5,4,1
Martin,4,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,7,6,1
Martin,4,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,1,1,0
Martin,4,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,8,7,1
Martin,4,"Member, State Board of Education",15,John Betancourt,DEM,7,6,1
Martin,4,Proposition #1,,Yes,DEM,8,6,2
Martin,4,Proposition #1,,No,DEM,3,3,0
Martin,4,Proposition #2,,Yes,DEM,10,8,2
Martin,4,Proposition #2,,No,DEM,1,1,0
Martin,4,Proposition #3,,Yes,DEM,10,8,2
Martin,4,Proposition #3,,No,DEM,1,1,0
Martin,4,Proposition #4,,Yes,DEM,10,8,2
Martin,4,Proposition #4,,No,DEM,1,1,0
Martin,4,Proposition #5,,Yes,DEM,10,9,1
Martin,4,Proposition #5,,No,DEM,1,0,1
Martin,4,Proposition #6,,Yes,DEM,10,9,1
Martin,4,Proposition #6,,No,DEM,1,0,1
Martin,4,Proposition #7,,Yes,DEM,10,8,2
Martin,4,Proposition #7,,No,DEM,1,1,0
Martin,4,Proposition #8,,Yes,DEM,10,8,2
Martin,4,Proposition #8,,No,DEM,1,1,0
Martin,4,Proposition #9,,Yes,DEM,10,8,2
Martin,4,Proposition #9,,No,DEM,1,1,0
Martin,4,Proposition #10,,Yes,DEM,10,8,2
Martin,4,Proposition #10,,No,DEM,1,1,0
Martin,4,Proposition #11,,Yes,DEM,10,8,2
Martin,4,Proposition #11,,No,DEM,1,1,0
Martin,3A,Registered Voters,,,,98,,
Martin,3A,President,,Deval Patrick,DEM,0,0,0
Martin,3A,President,,Joseph R. Biden,DEM,4,0,4
Martin,3A,President,,Pete Buttigieg,DEM,0,0,0
Martin,3A,President,,Amy Klobuchar,DEM,0,0,0
Martin,3A,President,,Julin Castro,DEM,0,0,0
Martin,3A,President,,Marianne Williamson,DEM,0,0,0
Martin,3A,President,,Bernie Sanders,DEM,1,0,1
Martin,3A,President,,Andrew Yang,DEM,0,0,0
Martin,3A,President,,John K. Delaney,DEM,0,0,0
Martin,3A,President,,Robby Wells,DEM,0,0,0
Martin,3A,President,,Tulsi Gabbard,DEM,0,0,0
Martin,3A,President,,Michael Bennet,DEM,0,0,0
Martin,3A,President,,Elizabeth Warren,DEM,1,1,0
Martin,3A,President,,Michael R. Bloomberg,DEM,0,0,0
Martin,3A,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Martin,3A,President,,Cory Booker,DEM,0,0,0
Martin,3A,President,,Tom Steyer,DEM,0,0,0
Martin,3A,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Martin,3A,U.S. Senate,,Michael Cooper,DEM,0,0,0
Martin,3A,U.S. Senate,,Sema Hernandez,DEM,2,0,2
Martin,3A,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,2,1,1
Martin,3A,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,0,1
Martin,3A,U.S. Senate,,Amanda K. Edwards,DEM,1,0,1
Martin,3A,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Martin,3A,U.S. Senate,,Chris Bell,DEM,0,0,0
Martin,3A,U.S. Senate,,Royce West,DEM,0,0,0
Martin,3A,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Martin,3A,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Martin,3A,U.S. Senate,,"Annie ""Mam"" Garcia",DEM,0,0,0
Martin,3A,U.S. House,11,Jon Mark Hogg,DEM,5,0,5
Martin,3A,Railroad Commissioner,,Mark Watson,DEM,0,0,0
Martin,3A,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,0,2
Martin,3A,Railroad Commissioner,,Kelly Stone,DEM,1,0,1
Martin,3A,Railroad Commissioner,,Chrysta Castaeda,DEM,3,1,2
Martin,3A,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,5,1,4
Martin,3A,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,1,0,1
Martin,3A,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,5,1,4
Martin,3A,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,1,0,1
Martin,3A,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,3,1,2
Martin,3A,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,3,0,3
Martin,3A,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,5,0,5
Martin,3A,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,1,1,0
Martin,3A,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,1,0,1
Martin,3A,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,1,1,0
Martin,3A,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,4,0,4
Martin,3A,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,5,1,4
Martin,3A,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,1,0,1
Martin,3A,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,5,0,5
Martin,3A,"Member, State Board of Education",15,John Betancourt,DEM,5,0,5
Martin,3A,Proposition #1,,Yes,DEM,6,1,5
Martin,3A,Proposition #1,,No,DEM,0,0,0
Martin,3A,Proposition #2,,Yes,DEM,5,1,4
Martin,3A,Proposition #2,,No,DEM,1,0,1
Martin,3A,Proposition #3,,Yes,DEM,6,1,5
Martin,3A,Proposition #3,,No,DEM,0,0,0
Martin,3A,Proposition #4,,Yes,DEM,6,1,5
Martin,3A,Proposition #4,,No,DEM,0,0,0
Martin,3A,Proposition #5,,Yes,DEM,6,1,5
Martin,3A,Proposition #5,,No,DEM,0,0,0
Martin,3A,Proposition #6,,Yes,DEM,6,1,5
Martin,3A,Proposition #6,,No,DEM,0,0,0
Martin,3A,Proposition #7,,Yes,DEM,5,1,4
Martin,3A,Proposition #7,,No,DEM,1,0,1
Martin,3A,Proposition #8,,Yes,DEM,6,1,5
Martin,3A,Proposition #8,,No,DEM,0,0,0
Martin,3A,Proposition #9,,Yes,DEM,6,1,5
Martin,3A,Proposition #9,,No,DEM,0,0,0
Martin,3A,Proposition #10,,Yes,DEM,6,1,5
Martin,3A,Proposition #10,,No,DEM,0,0,0
Martin,3A,Proposition #11,,Yes,DEM,3,1,2
Martin,3A,Proposition #11,,No,DEM,3,0,3
Martin,4A,Registered Voters,,,,63,,
Martin,4A,President,,Deval Patrick,DEM,0,0,0
Martin,4A,President,,Joseph R. Biden,DEM,0,0,0
Martin,4A,President,,Pete Buttigieg,DEM,0,0,0
Martin,4A,President,,Amy Klobuchar,DEM,0,0,0
Martin,4A,President,,Julin Castro,DEM,0,0,0
Martin,4A,President,,Marianne Williamson,DEM,0,0,0
Martin,4A,President,,Bernie Sanders,DEM,0,0,0
Martin,4A,President,,Andrew Yang,DEM,0,0,0
Martin,4A,President,,John K. Delaney,DEM,0,0,0
Martin,4A,President,,Robby Wells,DEM,0,0,0
Martin,4A,President,,Tulsi Gabbard,DEM,0,0,0
Martin,4A,President,,Michael Bennet,DEM,0,0,0
Martin,4A,President,,Elizabeth Warren,DEM,0,0,0
Martin,4A,President,,Michael R. Bloomberg,DEM,0,0,0
Martin,4A,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Martin,4A,President,,Cory Booker,DEM,0,0,0
Martin,4A,President,,Tom Steyer,DEM,0,0,0
Martin,4A,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Martin,4A,U.S. Senate,,Michael Cooper,DEM,0,0,0
Martin,4A,U.S. Senate,,Sema Hernandez,DEM,0,0,0
Martin,4A,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0
Martin,4A,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0
Martin,4A,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0
Martin,4A,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Martin,4A,U.S. Senate,,Chris Bell,DEM,0,0,0
Martin,4A,U.S. Senate,,Royce West,DEM,0,0,0
Martin,4A,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Martin,4A,U.S. Senate,,D.R. Hunter,DEM,0,0,0
Martin,4A,U.S. Senate,,"Annie ""Mam"" Garcia",DEM,0,0,0
Martin,4A,U.S. House,11,Jon Mark Hogg,DEM,0,0,0
Martin,4A,Railroad Commissioner,,Mark Watson,DEM,0,0,0
Martin,4A,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0
Martin,4A,Railroad Commissioner,,Kelly Stone,DEM,0,0,0
Martin,4A,Railroad Commissioner,,Chrysta Castaeda,DEM,0,0,0
Martin,4A,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,0,0,0
Martin,4A,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,0,0,0
Martin,4A,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,0,0,0
Martin,4A,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,0,0,0
Martin,4A,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,0,0,0
Martin,4A,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,0,0,0
Martin,4A,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,0,0,0
Martin,4A,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,0,0,0
Martin,4A,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0
Martin,4A,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,0,0,0
Martin,4A,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,0,0,0
Martin,4A,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,0,0,0
Martin,4A,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,0,0,0
Martin,4A,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,0,0,0
