county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Erath,PRECINCT NO. 10,REGISTERED VOTERS,,,REGISTERED VOTERS,1154,0,0,0
Erath,PRECINCT NO. 11,REGISTERED VOTERS,,,REGISTERED VOTERS,566,0,0,0
Erath,PRECINCT NO. 12,REGISTERED VOTERS,,,REGISTERED VOTERS,1196,0,0,0
Erath,PRECINCT NO. 18,REGISTERED VOTERS,,,REGISTERED VOTERS,1797,0,0,0
Erath,PRECINCT NO. 19,REGISTERED VOTERS,,,REGISTERED VOTERS,1412,0,0,0
Erath,PRECINCT NO. 20,REGISTERED VOTERS,,,REGISTERED VOTERS,1289,0,0,0
Erath,PRECINCT NO. 21,REGISTERED VOTERS,,,REGISTERED VOTERS,1465,0,0,0
Erath,PRECINCT NO. 23,REGISTERED VOTERS,,,REGISTERED VOTERS,550,0,0,0
Erath,PRECINCT NO. 24,REGISTERED VOTERS,,,REGISTERED VOTERS,777,0,0,0
Erath,PRECINCT NO. 25,REGISTERED VOTERS,,,REGISTERED VOTERS,759,0,0,0
Erath,PRECINCT NO. 30,REGISTERED VOTERS,,,REGISTERED VOTERS,633,0,0,0
Erath,PRECINCT NO. 31,REGISTERED VOTERS,,,REGISTERED VOTERS,1219,0,0,0
Erath,PRECINCT NO. 32,REGISTERED VOTERS,,,REGISTERED VOTERS,1713,0,0,0
Erath,PRECINCT NO. 33,REGISTERED VOTERS,,,REGISTERED VOTERS,974,0,0,0
Erath,PRECINCT NO. 34,REGISTERED VOTERS,,,REGISTERED VOTERS,1125,0,0,0
Erath,PRECINCT NO. 35,REGISTERED VOTERS,,,REGISTERED VOTERS,194,0,0,0
Erath,PRECINCT NO. 41,REGISTERED VOTERS,,,REGISTERED VOTERS,702,0,0,0
Erath,PRECINCT NO. 44,REGISTERED VOTERS,,,REGISTERED VOTERS,1969,0,0,0
Erath,PRECINCT NO. 45,REGISTERED VOTERS,,,REGISTERED VOTERS,1546,0,0,0
Erath,PRECINCT NO. 46,REGISTERED VOTERS,,,REGISTERED VOTERS,772,0,0,0
Erath,PRECINCT NO. 47,REGISTERED VOTERS,,,REGISTERED VOTERS,1160,0,0,0
Erath,PRECINCT NO. 10,BALLOTS CAST,,,BALLOTS CAST,319,15,184,120
Erath,PRECINCT NO. 11,BALLOTS CAST,,,BALLOTS CAST,141,8,68,65
Erath,PRECINCT NO. 12,BALLOTS CAST,,,BALLOTS CAST,582,29,367,186
Erath,PRECINCT NO. 18,BALLOTS CAST,,,BALLOTS CAST,750,26,447,277
Erath,PRECINCT NO. 19,BALLOTS CAST,,,BALLOTS CAST,559,27,316,216
Erath,PRECINCT NO. 20,BALLOTS CAST,,,BALLOTS CAST,436,25,219,192
Erath,PRECINCT NO. 21,BALLOTS CAST,,,BALLOTS CAST,469,18,243,208
Erath,PRECINCT NO. 23,BALLOTS CAST,,,BALLOTS CAST,187,12,91,84
Erath,PRECINCT NO. 24,BALLOTS CAST,,,BALLOTS CAST,344,19,219,106
Erath,PRECINCT NO. 25,BALLOTS CAST,,,BALLOTS CAST,365,24,157,184
Erath,PRECINCT NO. 30,BALLOTS CAST,,,BALLOTS CAST,267,21,96,150
Erath,PRECINCT NO. 31,BALLOTS CAST,,,BALLOTS CAST,494,31,200,263
Erath,PRECINCT NO. 32,BALLOTS CAST,,,BALLOTS CAST,609,38,353,218
Erath,PRECINCT NO. 33,BALLOTS CAST,,,BALLOTS CAST,263,11,130,122
Erath,PRECINCT NO. 34,BALLOTS CAST,,,BALLOTS CAST,495,20,192,283
Erath,PRECINCT NO. 35,BALLOTS CAST,,,BALLOTS CAST,21,1,5,15
Erath,PRECINCT NO. 41,BALLOTS CAST,,,BALLOTS CAST,329,20,121,188
Erath,PRECINCT NO. 44,BALLOTS CAST,,,BALLOTS CAST,904,48,440,416
Erath,PRECINCT NO. 45,BALLOTS CAST,,,BALLOTS CAST,533,35,290,208
Erath,PRECINCT NO. 46,BALLOTS CAST,,,BALLOTS CAST,206,7,115,84
Erath,PRECINCT NO. 47,BALLOTS CAST,,,BALLOTS CAST,414,23,219,172
Erath,PRECINCT NO. 10,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,261,10,169,82
Erath,PRECINCT NO. 11,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,109,6,59,44
Erath,PRECINCT NO. 12,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,528,27,340,161
Erath,PRECINCT NO. 18,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,672,23,415,234
Erath,PRECINCT NO. 19,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,516,21,305,190
Erath,PRECINCT NO. 20,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,387,19,204,164
Erath,PRECINCT NO. 21,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,414,16,225,173
Erath,PRECINCT NO. 23,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,161,9,86,66
Erath,PRECINCT NO. 24,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,298,14,193,91
Erath,PRECINCT NO. 25,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,344,20,148,176
Erath,PRECINCT NO. 30,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,241,18,91,132
Erath,PRECINCT NO. 31,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,440,28,181,231
Erath,PRECINCT NO. 32,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,539,35,320,184
Erath,PRECINCT NO. 33,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,166,9,87,70
Erath,PRECINCT NO. 34,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,434,15,173,246
Erath,PRECINCT NO. 35,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,7,0,1,6
Erath,PRECINCT NO. 41,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,295,19,114,162
Erath,PRECINCT NO. 44,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,822,35,417,370
Erath,PRECINCT NO. 45,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,427,27,249,151
Erath,PRECINCT NO. 46,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,172,6,103,63
Erath,PRECINCT NO. 47,BALLOTS CAST,,REP,BALLOTS CAST - Republican Party,340,20,188,132
Erath,PRECINCT NO. 10,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,58,5,15,38
Erath,PRECINCT NO. 11,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,32,2,9,21
Erath,PRECINCT NO. 12,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,54,2,27,25
Erath,PRECINCT NO. 18,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,78,3,32,43
Erath,PRECINCT NO. 19,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,43,6,11,26
Erath,PRECINCT NO. 20,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,49,6,15,28
Erath,PRECINCT NO. 21,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,55,2,18,35
Erath,PRECINCT NO. 23,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,26,3,5,18
Erath,PRECINCT NO. 24,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,46,5,26,15
Erath,PRECINCT NO. 25,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,21,4,9,8
Erath,PRECINCT NO. 30,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,26,3,5,18
Erath,PRECINCT NO. 31,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,54,3,19,32
Erath,PRECINCT NO. 32,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,70,3,33,34
Erath,PRECINCT NO. 33,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,97,2,43,52
Erath,PRECINCT NO. 34,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,61,5,19,37
Erath,PRECINCT NO. 35,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic Party,14,1,4,9
