county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Potter,121,Registered Voters,,,,,,,2039
Potter,121,President,,DEM,Tom Steyer,0,0,0,0
Potter,121,President,,DEM,Tulsi Gabbard,0,0,0,0
Potter,121,President,,DEM,Andrew Yang,0,0,0,0
Potter,121,President,,DEM,Julián Castro,0,0,1,1
Potter,121,President,,DEM,John K. Delaney,0,0,0,0
Potter,121,President,,DEM,Michael Bennet,0,0,0,0
Potter,121,President,,DEM,Bernie Sanders,0,12,26,38
Potter,121,President,,DEM,Marianne Williamson,1,0,0,1
Potter,121,President,,DEM,Michael R. Bloomberg,1,5,10,16
Potter,121,President,,DEM,Amy Klobuchar,1,1,1,3
Potter,121,President,,DEM,Deval Patrick,0,0,0,0
Potter,121,President,,DEM,Cory Booker,0,0,0,0
Potter,121,President,,DEM,Joseph R. Biden,2,8,39,49
Potter,121,President,,DEM,Robby Wells,0,0,1,1
Potter,121,President,,DEM,Pete Buttigieg,2,2,2,6
Potter,121,President,,DEM,Elizabeth Warren,0,5,3,8
Potter,121,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Potter,121,President,,DEM,Ballots Cast,7,33,83,123
Potter,121,President,,DEM,Undervotes,0,0,1,1
Potter,121,President,,DEM,Overvotes,0,0,0,0
Potter,121,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",1,3,11,15
Potter,121,U.S. Senate,,DEM,Royce West,0,2,4,6
Potter,121,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,9,7,18
Potter,121,U.S. Senate,,DEM,Sema Hernandez,0,1,9,10
Potter,121,U.S. Senate,,DEM,Amanda K. Edwards,1,5,7,13
Potter,121,U.S. Senate,,DEM,Jack Daniel Foster Jr.,1,2,2,5
Potter,121,U.S. Senate,,DEM,Victor Hugo Harris,0,0,7,7
Potter,121,U.S. Senate,,DEM,Chris Bell,0,8,13,21
Potter,121,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Potter,121,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,6,7
Potter,121,U.S. Senate,,DEM,D. R. Hunter,0,0,1,1
Potter,121,U.S. Senate,,DEM,Michael Cooper,0,1,5,6
Potter,121,U.S. Senate,,DEM,Ballots Cast,6,31,72,109
Potter,121,U.S. Senate,,DEM,Undervotes,1,2,12,15
Potter,121,U.S. Senate,,DEM,Overvotes,0,0,0,0
Potter,121,"United States Representative, District 13",,DEM,Greg Sagan,5,16,20,41
Potter,121,"United States Representative, District 13",,DEM,Gus Trujillo,1,11,33,45
Potter,121,"United States Representative, District 13",,DEM,Timothy W. Gassaway,1,4,17,22
Potter,121,"United States Representative, District 13",,DEM,Ballots Cast,7,31,70,108
Potter,121,"United States Representative, District 13",,DEM,Undervotes,0,2,14,16
Potter,121,"United States Representative, District 13",,DEM,Overvotes,0,0,0,0
Potter,121,Railroad Commissioner,,DEM,Mark Watson,2,6,12,20
Potter,121,Railroad Commissioner,,DEM,Kelly Stone,2,8,12,22
Potter,121,Railroad Commissioner,,DEM,Chrysta Castañeda,3,11,22,36
Potter,121,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,4,20,24
Potter,121,Railroad Commissioner,,DEM,Ballots Cast,7,29,66,102
Potter,121,Railroad Commissioner,,DEM,Undervotes,0,4,18,22
Potter,121,Railroad Commissioner,,DEM,Overvotes,0,0,0,0
Potter,121,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,7,19,26
Potter,121,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,7,23,48,78
Potter,121,"Chief Justice, Supreme Court",,DEM,Ballots Cast,7,30,67,104
Potter,121,"Chief Justice, Supreme Court",,DEM,Undervotes,0,3,17,20
Potter,121,"Chief Justice, Supreme Court",,DEM,Overvotes,0,0,0,0
Potter,121,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,4,25,55,84
Potter,121,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Larry Praeger,3,5,13,21
Potter,121,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Ballots Cast,7,30,68,105
Potter,121,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Undervotes,0,3,16,19
Potter,121,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Overvotes,0,0,0,0
Potter,121,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,6,24,39,69
Potter,121,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,1,7,29,37
Potter,121,"Justice, Supreme Court, Place 7",,DEM,Ballots Cast,7,31,68,106
Potter,121,"Justice, Supreme Court, Place 7",,DEM,Undervotes,0,2,16,18
Potter,121,"Justice, Supreme Court, Place 7",,DEM,Overvotes,0,0,0,0
Potter,121,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,4,11,19,34
Potter,121,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,3,18,49,70
Potter,121,"Justice, Supreme Court, Place 8",,DEM,Ballots Cast,7,29,68,104
Potter,121,"Justice, Supreme Court, Place 8",,DEM,Undervotes,0,4,16,20
Potter,121,"Justice, Supreme Court, Place 8",,DEM,Overvotes,0,0,0,0
Potter,121,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,4,10,14
Potter,121,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,2,5,13,20
Potter,121,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,5,21,45,71
Potter,121,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,7,30,68,105
Potter,121,"Judge, Court of Criminal Appeals, Place 3",,DEM,Undervotes,0,3,16,19
Potter,121,"Judge, Court of Criminal Appeals, Place 3",,DEM,Overvotes,0,0,0,0
Potter,121,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,5,20,50,75
Potter,121,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,2,8,18,28
Potter,121,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,7,28,68,103
Potter,121,"Judge, Court of Criminal Appeals, Place 4",,DEM,Undervotes,0,5,16,21
Potter,121,"Judge, Court of Criminal Appeals, Place 4",,DEM,Overvotes,0,0,0,0
Potter,121,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,6,28,58,92
Potter,121,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,6,28,58,92
Potter,121,"Judge, Court of Criminal Appeals, Place 9",,DEM,Undervotes,1,5,26,32
Potter,121,"Judge, Court of Criminal Appeals, Place 9",,DEM,Overvotes,0,0,0,0
Potter,121,"Member, State Board of Education, District 15",,DEM,John Betancourt,7,27,62,96
Potter,121,"Member, State Board of Education, District 15",,DEM,Ballots Cast,7,27,62,96
Potter,121,"Member, State Board of Education, District 15",,DEM,Undervotes,0,6,22,28
Potter,121,"Member, State Board of Education, District 15",,DEM,Overvotes,0,0,0,0
Potter,121,County Attorney,,DEM,Ryan Patrick Brown,6,27,59,92
Potter,121,County Attorney,,DEM,Ballots Cast,6,27,59,92
Potter,121,County Attorney,,DEM,Undervotes,1,6,25,32
Potter,121,County Attorney,,DEM,Overvotes,0,0,0,0
Potter,121,County Chairman,,DEM,Steve Land,6,27,58,91
Potter,121,County Chairman,,DEM,Ballots Cast,6,27,58,91
Potter,121,County Chairman,,DEM,Undervotes,1,6,26,33
Potter,121,County Chairman,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 1,,DEM,Yes,7,32,74,113
Potter,121,Proposition 1,,DEM,No,0,1,8,9
Potter,121,Proposition 1,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 1,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 1,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 2,,DEM,Yes,7,32,76,115
Potter,121,Proposition 2,,DEM,No,0,1,4,5
Potter,121,Proposition 2,,DEM,Ballots Cast,7,33,80,120
Potter,121,Proposition 2,,DEM,Undervotes,0,0,4,4
Potter,121,Proposition 2,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 3,,DEM,Yes,7,33,81,121
Potter,121,Proposition 3,,DEM,No,0,0,1,1
Potter,121,Proposition 3,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 3,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 3,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 4,,DEM,Yes,7,32,80,119
Potter,121,Proposition 4,,DEM,No,0,1,2,3
Potter,121,Proposition 4,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 4,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 4,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 5,,DEM,Yes,7,33,80,120
Potter,121,Proposition 5,,DEM,No,0,0,2,2
Potter,121,Proposition 5,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 5,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 5,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 6,,DEM,Yes,7,33,80,120
Potter,121,Proposition 6,,DEM,No,0,0,2,2
Potter,121,Proposition 6,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 6,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 6,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 7,,DEM,Yes,7,32,74,113
Potter,121,Proposition 7,,DEM,No,0,1,8,9
Potter,121,Proposition 7,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 7,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 7,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 8,,DEM,Yes,7,32,81,120
Potter,121,Proposition 8,,DEM,No,0,0,1,1
Potter,121,Proposition 8,,DEM,Ballots Cast,7,32,82,121
Potter,121,Proposition 8,,DEM,Undervotes,0,1,2,3
Potter,121,Proposition 8,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 9,,DEM,Yes,7,33,81,121
Potter,121,Proposition 9,,DEM,No,0,0,1,1
Potter,121,Proposition 9,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 9,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 9,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 10,,DEM,Yes,7,33,78,118
Potter,121,Proposition 10,,DEM,No,0,0,4,4
Potter,121,Proposition 10,,DEM,Ballots Cast,7,33,82,122
Potter,121,Proposition 10,,DEM,Undervotes,0,0,2,2
Potter,121,Proposition 10,,DEM,Overvotes,0,0,0,0
Potter,121,Proposition 11,,DEM,Yes,6,32,76,114
Potter,121,Proposition 11,,DEM,No,1,1,5,7
Potter,121,Proposition 11,,DEM,Ballots Cast,7,33,81,121
Potter,121,Proposition 11,,DEM,Undervotes,0,0,3,3
Potter,121,Proposition 11,,DEM,Overvotes,0,0,0,0
Potter,122,President,,DEM,Tom Steyer,1,0,0,1
Potter,122,President,,DEM,Tulsi Gabbard,0,1,0,1
Potter,122,President,,DEM,Andrew Yang,0,0,1,1
Potter,122,President,,DEM,Julián Castro,0,1,1,2
Potter,122,President,,DEM,John K. Delaney,0,0,1,1
