county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Fisher,1,Railroad Commissioner,,DEM,Kelly Stone,0,3,1,4
Fisher,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,0,1,4
Fisher,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,4,0,7,11
Fisher,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,4,9,7,20
Fisher,1,Justice Supreme Court Place 6,,DEM,Larry Praeger,4,6,10,20
Fisher,1,Justice Supreme Court Place 6,,DEM,KathyCheng,3,3,4,10
Fisher,1,Justice Supreme Court Place 7,,DEM,Brandy Voss,5,6,8,19
Fisher,1,Justice Supreme Court Place 7,,DEM,Staci Williams,1,3,6,10
Fisher,1,Justice Supreme Court Place 8,,DEM,Gisela D. Triana,3,4,4,11
Fisher,1,Justice Supreme Court Place 8,,DEM,Peter Kelly,4,5,10,19
Fisher,1,judge Court of Criminal Appeals Pl 3,,DEM,Willaim Pieratt Demond,1,0,2,3
Fisher,1,judge Court of Criminal Appeals Pl 3,,DEM,Elizabeth Davis Frizell,3,8,7,18
Fisher,1,judge Court of Criminal Appeals Pl 3,,DEM,Dan Wood,3,8,7,18
Fisher,1,judge Court of Criminal Appeals Pl 4,,DEM,Tina Clinton,2,7,8,17
Fisher,1,judge Court of Criminal Appeals Pl 4,,DEM,Steven Miears,5,1,6,12
Fisher,1,judge Court of Criminal Appeals Pl 9,,DEM,Brandon Birmingham,7,8,9,24
Fisher,1,"Member, State BoE, Disctrict 15",,DEM,John Betancourt,7,8,10,25
Fisher,1,State Representative,68,DEM,Patsy Ledbetter,7,8,13,28
Fisher,1,County Attorney,,DEM,Michael Hall,5,8,11,24
Fisher,1,Proposition #1,,DEM,Yes,7,10,11,28
Fisher,1,Proposition #1,,DEM,No,1,0,4,5
Fisher,1,Proposition #2,,DEM,Yes,5,10,11,26
Fisher,1,Proposition #2,,DEM,No,3,0,4,7
Fisher,1,Proposition #3,,DEM,Yes,7,9,14,30
Fisher,1,Proposition #3,,DEM,No,1,0,1,2
Fisher,1,Proposition #4,,DEM,Yes,6,9,13,28
Fisher,1,Proposition #4,,DEM,No,2,0,2,4
Fisher,1,Proposition #5,,DEM,Yes,7,9,14,30
Fisher,1,Proposition #5,,DEM,No,1,0,1,2
Fisher,1,Proposition #6,,DEM,Yes,7,10,15,32
Fisher,1,Proposition #6,,DEM,No,1,0,0,1
Fisher,1,Proposition #7,,DEM,Yes,6,10,11,27
Fisher,1,Proposition #7,,DEM,No,2,0,4,6
Fisher,1,Proposition #8,,DEM,Yes,6,10,13,29
Fisher,1,Proposition #8,,DEM,No,2,0,2,4
Fisher,1,Proposition #9,,DEM,Yes,7,10,14,31
Fisher,1,Proposition #9,,DEM,No,1,0,1,2
Fisher,1,Proposition #10,,DEM,Yes,7,10,13,30
Fisher,1,Proposition #10,,DEM,No,2,0,2,4
Fisher,1,Proposition #11 ,,DEM,Yes,6,10,15,31
Fisher,1,Proposition #11 ,,DEM,No,2,0,0,2
Fisher,4,President ,,DEM,Tom Steyer,1,0,0,1
Fisher,4,President,,DEM,Deval Patrick,0,0,0,0
Fisher,4,President,,DEM,Andrew Yang,0,0,0,0
Fisher,4,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Fisher,4,President,,DEM,Micheal Bennet,0,0,0,0
Fisher,4,President,,DEM,John K. Delaney,0,0,0,0
Fisher,4,President,,DEM,Julian Castro,0,0,0,0
Fisher,4,President,,DEM,Robby Wells,0,0,0,0
Fisher,4,President,,DEM,Micheal Bloomberg,2,1,2,5
Fisher,4,President,,DEM,Marriane Williamson,0,0,0,0
Fisher,4,President,,DEM,Bernie Sanders,0,2,3,5
Fisher,4,President,,DEM,Cory Booker,0,0,0,0
Fisher,4,President,,DEM,Joseph R. Biden,4,2,14,20
Fisher,4,President,,DEM,Pete Buttigieg,1,0,0,1
Fisher,4,President,,DEM,Tulsi Gubbard,1,0,0,1
Fisher,4,President,,DEM,Amy Klobuchar,3,0,0,3
Fisher,4,President,,DEM,Elizabeth Warren,0,0,3,3
Fisher,4,U.S. Senate,,DEM,D.R. Hunter,2,0,1,3
Fisher,4,U.S. Senate,,DEM,Victor Hugo Harris,0,0,2,2
Fisher,4,U.S. Senate,,DEM,Chris Bell,1,0,3,4
Fisher,4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,1,1,3
Fisher,4,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,1,1
Fisher,4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,4,6
Fisher,4,U.S. Senate,,DEM,Michal Cooper,1,0,0,1
Fisher,4,U.S. Senate,,DEM,Amanda K. Edwards,0,0,3,3
Fisher,4,U.S. Senate,,DEM,Mary (MJ) Hegar,4,2,3,9
Fisher,4,U.S. Senate,,DEM,Sema Hernandez,0,0,1,1
Fisher,4,U.S. Senate,,DEM,Royce West,0,2,0,2
Fisher,4,U.S. Senate,,DEM,Adrain Ocegueda,0,0,2,2
Fisher,4,U.S. House,19,DEM,Tom Watson,9,5,16,30
Fisher,4,Railroad Commissioner,,DEM,Chrysta Castaneda,3,0,5,8
Fisher,4,Railroad Commissioner,,DEM,Mark Watson,5,2,6,13
Fisher,4,Railroad Commissioner,,DEM,Kelly Stone,3,2,3,8
Fisher,4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,1,5,6
Fisher,4,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,6,2,6,14
Fisher,4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,6,3,14,23
Fisher,4,Justice Supreme Court Place 6,,DEM,Larry Praeger,6,2,4,12
Fisher,4,Justice Supreme Court Place 6,,DEM,KathyCheng,3,3,14,20
Fisher,4,Justice Supreme Court Place 7,,DEM,Brandy Voss,3,5,6,14
Fisher,4,Justice Supreme Court Place 7,,DEM,Staci Williams,6,0,12,18
Fisher,4,Justice Supreme Court Place 8,,DEM,Gisela D. Triana,5,3,11,19
Fisher,4,Justice Supreme Court Place 8,,DEM,Peter Kelly,4,2,6,12
Fisher,4,judge Court of Criminal Appeals Pl 3,,DEM,Willaim Pieratt Demond,0,0,2,2
Fisher,4,judge Court of Criminal Appeals Pl 3,,DEM,Elizabeth Davis Frizell,8,3,14,25
Fisher,4,judge Court of Criminal Appeals Pl 3,,DEM,Dan Wood,2,2,2,6
Fisher,4,judge Court of Criminal Appeals Pl 4,,DEM,Tina Clinton,8,2,13,23
Fisher,4,judge Court of Criminal Appeals Pl 4,,DEM,Steven Miears,2,2,5,9
Fisher,4,judge Court of Criminal Appeals Pl 9,,DEM,Brandon Birmingham,10,4,15,29
Fisher,4,"Member, State BoE, Disctrict 15",,DEM,John Betancourt,9,5,16,30
Fisher,4,State Representative,68,DEM,Patsy Ledbetter,10,5,17,32
Fisher,4,County Attorney,,DEM,Michael Hall,11,1,17,29
Fisher,4,Proposition #1,,DEM,Yes,10,5,18,33
Fisher,4,Proposition #1,,DEM,No,0,0,2,2
Fisher,4,Proposition #2,,DEM,Yes,9,5,19,33
Fisher,4,Proposition #2,,DEM,No,2,0,1,3
Fisher,4,Proposition #3,,DEM,Yes,12,5,19,36
Fisher,4,Proposition #3,,DEM,No,0,0,1,1
Fisher,4,Proposition #4,,DEM,Yes,12,5,18,35
Fisher,4,Proposition #4,,DEM,No,0,0,2,2
Fisher,4,Proposition #5,,DEM,Yes,11,5,18,34
Fisher,4,Proposition #5,,DEM,No,0,0,1,1
Fisher,4,Proposition #6,,DEM,Yes,11,5,16,32
Fisher,4,Proposition #6,,DEM,No,0,0,3,3
Fisher,4,Proposition #7,,DEM,Yes,10,5,15,30
Fisher,4,Proposition #7,,DEM,No,2,0,3,5
Fisher,4,Proposition #8,,DEM,Yes,12,5,16,33
Fisher,4,Proposition #8,,DEM,No,0,0,2,2
Fisher,4,Proposition #9,,DEM,Yes,12,5,17,34
Fisher,4,Proposition #9,,DEM,No,0,0,2,2
Fisher,4,Proposition #10,,DEM,Yes,12,5,18,35
Fisher,4,Proposition #10,,DEM,No,0,0,1,1
Fisher,4,Proposition #11 ,,DEM,Yes,12,3,14,29
Fisher,4,Proposition #11 ,,DEM,No,0,2,3,5
Fisher,10,President ,,DEM,Tom Steyer,0,0,2,2
Fisher,10,President,,DEM,Deval Patrick,0,0,0,0
Fisher,10,President,,DEM,Andrew Yang,0,0,0,0
Fisher,10,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Fisher,10,President,,DEM,Micheal Bennet,0,0,0,0
Fisher,10,President,,DEM,John K. Delaney,0,0,0,0
Fisher,10,President,,DEM,Julian Castro,0,0,0,0
Fisher,10,President,,DEM,Robby Wells,0,0,0,0
Fisher,10,President,,DEM,Micheal Bloomberg,2,2,0,4
Fisher,10,President,,DEM,Marriane Williamson,0,0,0,0
Fisher,10,President,,DEM,Bernie Sanders,4,1,1,6
Fisher,10,President,,DEM,Cory Booker,0,0,0,0
Fisher,10,President,,DEM,Joseph R. Biden,0,2,19,21
Fisher,10,President,,DEM,Pete Buttigieg,0,0,0,0
Fisher,10,President,,DEM,Tulsi Gubbard,0,0,0,0
Fisher,10,President,,DEM,Amy Klobuchar,2,0,0,2
Fisher,10,President,,DEM,Elizabeth Warren,0,0,1,1
Fisher,10,U.S. Senate,,DEM,D.R. Hunter,1,0,1,2
Fisher,10,U.S. Senate,,DEM,Victor Hugo Harris,0,0,3,3
Fisher,10,U.S. Senate,,DEM,Chris Bell,0,0,2,2
Fisher,10,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,2,1,4
Fisher,10,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,1,2,3
Fisher,10,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,3,3
Fisher,10,U.S. Senate,,DEM,Michal Cooper,0,0,1,1
Fisher,10,U.S. Senate,,DEM,Amanda K. Edwards,0,0,2,2
Fisher,10,U.S. Senate,,DEM,Mary (MJ) Hegar,1,2,3,6
Fisher,10,U.S. Senate,,DEM,Sema Hernandez,1,0,2,3
Fisher,10,U.S. Senate,,DEM,Royce West,2,0,2,4
Fisher,10,U.S. Senate,,DEM,Adrain Ocegueda,1,0,0,1
Fisher,10,U.S. House,19,DEM,Tom Watson,8,5,17,30
Fisher,10,Railroad Commissioner,,DEM,Chrysta Castaneda,3,3,6,12
Fisher,10,Railroad Commissioner,,DEM,Mark Watson,1,1,12,14
Fisher,10,Railroad Commissioner,,DEM,Kelly Stone,1,1,1,3
Fisher,10,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,1,2,6
Fisher,10,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,2,2,11,15
Fisher,10,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,6,3,11,20
Fisher,10,Justice Supreme Court Place 6,,DEM,Larry Praeger,3,2,12,17
Fisher,10,Justice Supreme Court Place 6,,DEM,KathyCheng,5,4,9,18
Fisher,10,Justice Supreme Court Place 7,,DEM,Brandy Voss,0,0,13,13
Fisher,10,Justice Supreme Court Place 7,,DEM,Staci Williams,8,6,8,22
Fisher,10,Justice Supreme Court Place 8,,DEM,Gisela D. Triana,6,3,6,15
Fisher,10,Justice Supreme Court Place 8,,DEM,Peter Kelly,2,2,15,19
Fisher,10,judge Court of Criminal Appeals Pl 3,,DEM,Willaim Pieratt Demond,0,1,2,3
Fisher,10,judge Court of Criminal Appeals Pl 3,,DEM,Elizabeth Davis Frizell,6,4,14,24
Fisher,10,judge Court of Criminal Appeals Pl 3,,DEM,Dan Wood,2,1,6,9
Fisher,10,judge Court of Criminal Appeals Pl 4,,DEM,Tina Clinton,6,3,14,23
Fisher,10,judge Court of Criminal Appeals Pl 4,,DEM,Steven Miears,2,3,7,12
Fisher,10,judge Court of Criminal Appeals Pl 9,,DEM,Brandon Birmingham,8,8,18,34
Fisher,10,"Member, State BoE, Disctrict 15",,DEM,John Betancourt,8,5,19,32
Fisher,10,State Representative,68,DEM,Patsy Ledbetter,8,5,21,34
Fisher,10,County Attorney,,DEM,Michael Hall,5,5,15,25
Fisher,10,Proposition #1,,DEM,Yes,8,5,23,36
Fisher,10,Proposition #1,,DEM,No,0,0,0,0
Fisher,10,Proposition #2,,DEM,Yes,8,5,20,33
Fisher,10,Proposition #2,,DEM,No,0,0,3,3
Fisher,10,Proposition #3,,DEM,Yes,8,5,22,35
Fisher,10,Proposition #3,,DEM,No,0,0,1,1
Fisher,10,Proposition #4,,DEM,Yes,7,5,22,34
Fisher,10,Proposition #4,,DEM,No,1,0,1,2
Fisher,10,Proposition #5,,DEM,Yes,8,5,20,33
Fisher,10,Proposition #5,,DEM,No,0,0,2,2
Fisher,10,Proposition #6,,DEM,Yes,8,5,21,34
Fisher,10,Proposition #6,,DEM,No,0,0,2,2
Fisher,10,Proposition #7,,DEM,Yes,8,5,19,32
Fisher,10,Proposition #7,,DEM,No,0,0,3,3
Fisher,10,Proposition #8,,DEM,Yes,7,5,23,35
Fisher,10,Proposition #8,,DEM,No,1,0,0,1
Fisher,10,Proposition #9,,DEM,Yes,8,5,22,35
Fisher,10,Proposition #9,,DEM,No,0,0,1,1
Fisher,10,Proposition #10,,DEM,Yes,8,5,20,33
Fisher,10,Proposition #10,,DEM,No,0,0,3,3
Fisher,10,Proposition #11 ,,DEM,Yes,7,5,21,33
Fisher,10,Proposition #11 ,,DEM,No,1,0,2,3
Fisher,12,President ,,DEM,Tom Steyer,0,2,0,2
Fisher,12,President,,DEM,Deval Patrick,0,0,0,0
Fisher,12,President,,DEM,Andrew Yang,0,0,0,0
Fisher,12,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Fisher,12,President,,DEM,Micheal Bennet,0,0,0,0
Fisher,12,President,,DEM,John K. Delaney,0,0,0,0
Fisher,12,President,,DEM,Julian Castro,0,0,0,0
Fisher,12,President,,DEM,Robby Wells,0,0,0,0
Fisher,12,President,,DEM,Micheal Bloomberg,0,0,4,4
Fisher,12,President,,DEM,Marriane Williamson,0,0,0,0
Fisher,12,President,,DEM,Bernie Sanders,6,1,7,14
Fisher,12,President,,DEM,Cory Booker,0,0,0,0
Fisher,12,President,,DEM,Joseph R. Biden,3,7,17,27
Fisher,12,President,,DEM,Pete Buttigieg,2,0,0,2
Fisher,12,President,,DEM,Tulsi Gubbard,0,0,1,1
Fisher,12,President,,DEM,Amy Klobuchar,0,0,0,0
Fisher,12,President,,DEM,Elizabeth Warren,2,0,2,4
Fisher,12,U.S. Senate,,DEM,D.R. Hunter,4,1,1,6
Fisher,12,U.S. Senate,,DEM,Victor Hugo Harris,0,0,5,5
Fisher,12,U.S. Senate,,DEM,Chris Bell,0,0,2,2
Fisher,12,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,1,6,11
Fisher,12,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",1,0,1,2
Fisher,12,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,0,4,5
Fisher,12,U.S. Senate,,DEM,Michal Cooper,2,0,0,2
Fisher,12,U.S. Senate,,DEM,Amanda K. Edwards,0,2,1,3
Fisher,12,U.S. Senate,,DEM,Mary (MJ) Hegar,0,1,2,3
Fisher,12,U.S. Senate,,DEM,Sema Hernandez,0,1,1,2
Fisher,12,U.S. Senate,,DEM,Royce West,0,2,2,4
Fisher,12,U.S. Senate,,DEM,Adrain Ocegueda,0,0,0,0
Fisher,12,U.S. House,19,DEM,Tom Watson,9,6,23,38
Fisher,12,Railroad Commissioner,,DEM,Chrysta Castaneda,2,3,7,12
Fisher,12,Railroad Commissioner,,DEM,Mark Watson,7,0,13,20
Fisher,12,Railroad Commissioner,,DEM,Kelly Stone,0,2,7,9
Fisher,12,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,2,1,6
Fisher,12,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,6,4,10,20
Fisher,12,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,6,3,16,25
Fisher,12,Justice Supreme Court Place 6,,DEM,Larry Praeger,5,6,17,28
Fisher,12,Justice Supreme Court Place 6,,DEM,KathyCheng,6,2,9,17
Fisher,12,Justice Supreme Court Place 7,,DEM,Brandy Voss,8,6,5,19
Fisher,12,Justice Supreme Court Place 7,,DEM,Staci Williams,2,2,20,24
Fisher,12,Justice Supreme Court Place 8,,DEM,Gisela D. Triana,4,0,11,15
Fisher,12,Justice Supreme Court Place 8,,DEM,Peter Kelly,7,8,14,29
Fisher,12,judge Court of Criminal Appeals Pl 3,,DEM,Willaim Pieratt Demond,2,3,4,9
Fisher,12,judge Court of Criminal Appeals Pl 3,,DEM,Elizabeth Davis Frizell,4,4,15,23
Fisher,12,judge Court of Criminal Appeals Pl 3,,DEM,Dan Wood,4,1,7,12
Fisher,12,judge Court of Criminal Appeals Pl 4,,DEM,Tina Clinton,5,6,16,27
Fisher,12,judge Court of Criminal Appeals Pl 4,,DEM,Steven Miears,5,2,10,17
Fisher,12,judge Court of Criminal Appeals Pl 9,,DEM,Brandon Birmingham,8,6,24,38
Fisher,12,"Member, State BoE, Disctrict 15",,DEM,John Betancourt,8,6,24,38
Fisher,12,State Representative,68,DEM,Patsy Ledbetter,8,6,25,39
Fisher,12,County Attorney,,DEM,Michael Hall,10,9,22,41
Fisher,12,Proposition #1,,DEM,Yes,12,9,27,48
Fisher,12,Proposition #1,,DEM,No,0,1,3,4
Fisher,12,Proposition #2,,DEM,Yes,12,7,27,46
Fisher,12,Proposition #2,,DEM,No,0,3,3,6
Fisher,12,Proposition #3,,DEM,Yes,11,7,29,47
Fisher,12,Proposition #3,,DEM,No,0,3,1,4
Fisher,12,Proposition #4,,DEM,Yes,11,7,25,43
Fisher,12,Proposition #4,,DEM,No,0,3,4,7
Fisher,12,Proposition #5,,DEM,Yes,11,7,29,47
Fisher,12,Proposition #5,,DEM,No,0,2,1,3
Fisher,12,Proposition #6,,DEM,Yes,12,9,27,48
Fisher,12,Proposition #6,,DEM,No,0,0,2,2
Fisher,12,Proposition #7,,DEM,Yes,11,7,26,44
Fisher,12,Proposition #7,,DEM,No,0,2,2,4
Fisher,12,Proposition #8,,DEM,Yes,11,7,26,44
Fisher,12,Proposition #8,,DEM,No,0,3,3,6
Fisher,12,Proposition #9,,DEM,Yes,11,7,27,45
Fisher,12,Proposition #9,,DEM,No,0,3,2,5
Fisher,12,Proposition #10,,DEM,Yes,10,7,26,43
Fisher,12,Proposition #10,,DEM,No,1,3,4,8
Fisher,12,Proposition #11 ,,DEM,Yes,11,9,25,45
Fisher,12,Proposition #11 ,,DEM,No,0,0,3,3
Fisher,1,President,,REP,Bob Ely,0,0,0,0
Fisher,1,President,,REP,Matthew John Matern,1,0,0,0
Fisher,1,President,,REP,Zoltan G. Istvan,0,0,0,0
Fisher,1,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Fisher,1,President,,REP,Joe Walsh,0,0,0,0
Fisher,1,President,,REP,Bill Weld,0,1,0,1
Fisher,1,President,,REP,Donald J. Trump,15,86,109,195
Fisher,1,President,,REP,Uncommited,0,4,1,5
Fisher,1,U.S. Senate,,REP,John Cornyn,17,65,66,131
Fisher,1,U.S. Senate,,REP,Dwayne Stovall,0,11,17,28
Fisher,1,U.S. Senate,,REP,Virgil Bierschwale,0,1,0,1
Fisher,1,U.S. Senate,,REP,John Anthony Castro,0,2,2,4
Fisher,1,U.S. Senate,,REP,Mark Yancey,0,1,7,8
Fisher,1,U.S. House,19,REP,Jodey C. Arrington,17,78,86,164
Fisher,1,U.S. House,19,REP,Vance W. Boyd,0,5,13,18
Fisher,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",13,60,61,121
Fisher,1,railroad Commissioner,,REP,Ryan Sitton,4,13,26,39
Fisher,1,Chief Justice Supreme Court,,REP,Nathan Hecht,16,67,83,150
Fisher,1,Justice Supreme Court Place 6,,REP,Jane Bland,16,65,82,147
Fisher,1,Justice Supreme Court Place 7,,REP,Jeff Boyd,16,67,81,148
Fisher,1,"Justice Supreme Court, Place 8",,REP,Brett Busby,16,67,81,148
Fisher,1,Judge Court of Criminal Appeals Pl 3,,REP,Gina Parker,12,50,44,94
Fisher,1,Judge Court of Criminal Appeals Pl 3,,REP,Bert Richardson,5,25,40,65
Fisher,1,Judge Court of Criminal Appeals Pl 4,,REP,Kevin Patrick Yeary,16,66,79,145
Fisher,1,Judge Court of Criminal Appeals Pl 9,,REP,David Newell,16,66,80,146
Fisher,1,"Member, State BoE District 15",,REP,Jay Johnson,16,65,78,143
Fisher,1,State Senate,28,REP,Charles Perry,16,69,83,152
Fisher,1,State Representative,68,REP,Drew Springer,16,68,82,150
Fisher,1,11th Court of Appeals District Pl 2,,REP,Bruce Williams,13,56,67,123
Fisher,1,11th Court of Appeals District Pl 2,,REP,Frank Hunold,4,11,18,29
Fisher,1,11th Court of Appeals District Pl 3,,REP,W. Stacy Trotter,16,66,79,145
Fisher,1,District Judge 32nd Judicial District,,REP,Glen Harrison,16,79,83,162
Fisher,1,District Attorney 32nd Judicial District,,REP,Ricky Nolan Thompson,16,64,85,149
Fisher,1,"Sheriff, Unexpired Term",,REP,Allan Arnwine,16,79,92,171
Fisher,1,County Tax Assesor,,REP,Jonnye Lu Gibson,16,77,93,170
Fisher,1,County Commissioner Precinct No. 1,,REP,Dakota Rasberry,7,51,50,101
Fisher,1,County Commissioner Precinct No. 1,,REP,Gordon Pippin,10,40,63,103
Fisher,1,County Chair,,REP,Johnnie Howell,16,71,88,159
Fisher,1,Proposition #1,,REP,yes,13,77,86,163
Fisher,1,Proposition #1,,REP,no,4,6,14,20
Fisher,1,Proposition #2,,REP,yes,17,73,91,164
Fisher,1,Proposition #2,,REP,no,0,11,13,24
Fisher,1,Proposition #3,,REP,yes,16,79,92,171
Fisher,1,Proposition #3,,REP,no,1,2,8,10
Fisher,1,Proposition #4,,REP,yes,15,75,96,171
Fisher,1,Proposition #4,,REP,no,1,7,3,10
Fisher,1,Proposition #5,,REP,yes,15,73,87,160
Fisher,1,Proposition #5,,REP,no,1,7,12,19
Fisher,1,Proposition #6,,REP,yes,17,75,92,167
Fisher,1,Proposition #6,,REP,no,0,5,7,12
Fisher,1,Proposition #7,,REP,yes,17,84,101,185
Fisher,1,Proposition #7,,REP,no,0,0,1,1
Fisher,1,Proposition #8,,REP,yes,16,79,100,179
Fisher,1,Proposition #8,,REP,no,0,1,1,2
Fisher,1,Proposition #9,,REP,yes,15,75,96,171
Fisher,1,Proposition #9,,REP,no,0,5,6,11
Fisher,1,Proposition #10,,REP,yes,15,78,91,169
Fisher,1,Proposition #10,,REP,no,1,5,11,16
Fisher,4,President,,REP,Bob Ely,0,0,0,0
Fisher,4,President,,REP,Matthew John Matern,0,0,0,0
Fisher,4,President,,REP,Zoltan G. Istvan,0,0,0,0
Fisher,4,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Fisher,4,President,,REP,Joe Walsh,0,1,1,2
Fisher,4,President,,REP,Bill Weld,0,0,0,0
Fisher,4,President,,REP,Donald J. Trump,1,44,99,143
Fisher,4,President,,REP,Uncommited,0,1,1,2
Fisher,4,U.S. Senate,,REP,John Cornyn,1,41,61,102
Fisher,4,U.S. Senate,,REP,Dwayne Stovall,0,0,20,20
Fisher,4,U.S. Senate,,REP,Virgil Bierschwale,0,1,0,1
Fisher,4,U.S. Senate,,REP,John Anthony Castro,0,0,3,3
Fisher,4,U.S. Senate,,REP,Mark Yancey,0,0,6,6
Fisher,4,U.S. House,19,REP,Jodey C. Arrington,1,42,82,124
Fisher,4,U.S. House,19,REP,Vance W. Boyd,0,4,9,13
Fisher,4,Railroad Commissioner,,REP,"James ""Jim"" Wright",1,26,64,90
Fisher,4,railroad Commissioner,,REP,Ryan Sitton,0,13,25,38
Fisher,4,Chief Justice Supreme Court,,REP,Nathan Hecht,1,32,75,107
Fisher,4,Justice Supreme Court Place 6,,REP,Jane Bland,1,31,75,106
Fisher,4,Justice Supreme Court Place 7,,REP,Jeff Boyd,1,33,75,108
Fisher,4,"Justice Supreme Court, Place 8",,REP,Brett Busby,1,32,75,107
Fisher,4,Judge Court of Criminal Appeals Pl 3,,REP,Gina Parker,1,23,54,77
Fisher,4,Judge Court of Criminal Appeals Pl 3,,REP,Bert Richardson,0,12,31,43
Fisher,4,Judge Court of Criminal Appeals Pl 4,,REP,Kevin Patrick Yeary,1,33,75,108
Fisher,4,Judge Court of Criminal Appeals Pl 9,,REP,David Newell,1,32,74,106
Fisher,4,"Member, State BoE District 15",,REP,Jay Johnson,1,31,74,105
Fisher,4,State Senate,28,REP,Charles Perry,1,34,77,111
Fisher,4,State Representative,68,REP,Drew Springer,1,35,78,113
Fisher,4,11th Court of Appeals District Pl 2,,REP,Bruce Williams,1,30,63,93
Fisher,4,11th Court of Appeals District Pl 2,,REP,Frank Hunold,0,2,17,19
Fisher,4,11th Court of Appeals District Pl 3,,REP,W. Stacy Trotter,1,33,73,106
Fisher,4,District Judge 32nd Judicial District,,REP,Glen Harrison,1,35,80,115
Fisher,4,District Attorney 32nd Judicial District,,REP,Ricky Nolan Thompson,1,35,78,113
Fisher,4,"Sheriff, Unexpired Term",,REP,Allan Arnwine,1,38,87,125
Fisher,4,County Tax Assesor,,REP,Jonnye Lu Gibson,1,37,87,124
Fisher,4,County Chair,,REP,Johnnie Howell,1,37,86,123
Fisher,4,Proposition #1,,REP,yes,1,37,86,123
