county,precinct,office,district,party,candidate,votes,early_voting,mail,election_day
Lynn,Precinct 3/10,U.S. Senate,,LIB,Kerry Douglas McKennon,3,0,0,3
Lynn,Precinct 3/10,U.S. Senate,,GRN,David B. Collins,2,0,0,2
Lynn,Precinct 3/10,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 3/10,U.S. Senate,,,Over Votes,1,0,0,1
Lynn,Precinct 3/10,U.S. Senate,,,Under Votes,9,1,1,7
Lynn,Precinct 3/10,U.S. House,19,REP,Jodey C. Arrington,250,109,8,133
Lynn,Precinct 3/10,U.S. House,19,DEM,Tom Watson,64,16,8,40
Lynn,Precinct 3/10,U.S. House,19,,Over Votes,1,0,0,1
Lynn,Precinct 3/10,U.S. House,19,,Under Votes,9,2,0,7
Lynn,Precinct 3/10,Railroad Commissioner,,REP,"James ""Jim""Wright",231,101,7,123
Lynn,Precinct 3/10,Railroad Commissioner,,DEM,Chrysta Castaneda,69,18,8,43
Lynn,Precinct 3/10,Railroad Commissioner,,LIB,Matt Sterett,7,1,0,6
Lynn,Precinct 3/10,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,2,0,0
Lynn,Precinct 3/10,Railroad Commissioner,,REP,Over Votes,2,1,0,1
Lynn,Precinct 3/10,Railroad Commissioner,,,Under Votes,13,4,1,8
Lynn,Precinct 3/10,State Senator,28,REP,Charles Perry,267,110,11,146
Lynn,Precinct 3/10,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 3/10,State Senator,28,,Under Votes,57,17,5,35
Lynn,Precinct 3/10,State Representative,83,REP,Dustin Burrows,239,104,8,127
Lynn,Precinct 3/10,State Representative,83,DEM,Addison Perry-Franks,70,18,8,44
Lynn,Precinct 3/10,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 3/10,State Representative,83,,Under Votes,15,5,0,10
Lynn,Precinct 4/11,Registered Voters,,,,778,,,
Lynn,Precinct 4/11,Ballots Cast,,,,607,241,10,356
Lynn,Precinct 4/11,President,,REP,Donald J Trump,542,222,7,313
Lynn,Precinct 4/11,President,,DEM,Joseph R Biden,55,15,3,37
Lynn,Precinct 4/11,President,,LIB,Jo Jorgensen,3,2,0,1
Lynn,Precinct 4/11,President,,GRN,Howie Hawkins,0,0,0,0
Lynn,Precinct 4/11,President,,,Write-In,0,0,0,0
Lynn,Precinct 4/11,President,,,Over Votes,0,0,0,0
Lynn,Precinct 4/11,President,,,Under Votes,5,2,0,3
Lynn,Precinct 4/11,U.S. Senate,,REP,John Cornyn,536,219,7,310
Lynn,Precinct 4/11,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",54,15,3,36
Lynn,Precinct 4/11,U.S. Senate,,LIB,Kerry Douglas McKennon,8,6,0,2
Lynn,Precinct 4/11,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Lynn,Precinct 4/11,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 4/11,U.S. Senate,,,Over Votes,1,0,0,1
Lynn,Precinct 4/11,U.S. Senate,,,Under Votes,5,1,0,4
Lynn,Precinct 4/11,U.S. House,19,REP,Jodey C. Arrington,555,228,8,319
Lynn,Precinct 4/11,U.S. House,19,DEM,Tom Watson,47,12,2,33
Lynn,Precinct 4/11,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 4/11,U.S. House,19,,Under Votes,3,1,0,2
Lynn,Precinct 4/11,Railroad Commissioner,,REP,"James ""Jim""Wright",534,218,8,308
Lynn,Precinct 4/11,Railroad Commissioner,,DEM,Chrysta Castaneda,52,12,2,38
Lynn,Precinct 4/11,Railroad Commissioner,,LIB,Matt Sterett,9,7,0,2
Lynn,Precinct 4/11,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,0,1
Lynn,Precinct 4/11,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Lynn,Precinct 4/11,Railroad Commissioner,,,Under Votes,9,4,0,5
Lynn,Precinct 4/11,State Senator,28,REP,Charles Perry,566,225,10,331
Lynn,Precinct 4/11,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 4/11,State Senator,28,,Under Votes,35,16,0,19
Lynn,Precinct 4/11,State Representative,83,REP,Dustin Burrows,546,224,8,314
Lynn,Precinct 4/11,State Representative,83,DEM,Addison Perry-Franks,51,13,2,36
Lynn,Precinct 4/11,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 4/11,State Representative,83,,Under Votes,9,4,0,5
Lynn,Precinct 6,Registered Voters,,,,417,,,
Lynn,Precinct 6,Ballots Cast,,,,241,163,14,64
Lynn,Precinct 6,President,,REP,Donald J Trump,177,124,9,44
Lynn,Precinct 6,President,,DEM,Joseph R Biden,63,38,5,20
Lynn,Precinct 6,President,,LIB,Jo Jorgensen,0,0,0,0
Lynn,Precinct 6,President,,GRN,Howie Hawkins,0,0,0,0
Lynn,Precinct 6,President,,,Write-In,0,0,0,0
Lynn,Precinct 6,President,,,Over Votes,0,0,0,0
Lynn,Precinct 6,President,,,Under Votes,1,1,0,0
Lynn,Precinct 6,U.S. Senate,,REP,John Cornyn,176,125,9,42
Lynn,Precinct 6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",57,35,4,18
Lynn,Precinct 6,U.S. Senate,,LIB,Kerry Douglas McKennon,2,2,0,0
Lynn,Precinct 6,U.S. Senate,,GRN,David B. Collins,2,1,0,1
Lynn,Precinct 6,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 6,U.S. Senate,,,Over Votes,0,0,0,0
Lynn,Precinct 6,U.S. Senate,,,Under Votes,4,0,1,3
Lynn,Precinct 6,U.S. House,19,REP,Jodey C. Arrington,186,129,10,47
Lynn,Precinct 6,U.S. House,19,DEM,Tom Watson,51,38,4,14
Lynn,Precinct 6,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 6,U.S. House,19,,Under Votes,4,1,0,3
Lynn,Precinct 6,Railroad Commissioner,,REP,"James ""Jim""Wright",172,123,8,41
Lynn,Precinct 6,Railroad Commissioner,,DEM,Chrysta Castaneda,58,38,4,16
Lynn,Precinct 6,Railroad Commissioner,,LIB,Matt Sterett,1,0,0,1
Lynn,Precinct 6,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Lynn,Precinct 6,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Lynn,Precinct 6,Railroad Commissioner,,,Under Votes,10,2,2,6
Lynn,Precinct 6,State Senator,28,REP,Charles Perry,185,128,8,49
Lynn,Precinct 6,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 6,State Senator,28,,Under Votes,55,34,6,15
Lynn,Precinct 6,State Representative,83,REP,Dustin Burrows,175,126,8,41
Lynn,Precinct 6,State Representative,83,DEM,Addison Perry-Franks,56,33,4,19
Lynn,Precinct 6,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 6,State Representative,83,,Under Votes,10,4,2,4
Lynn,Precinct 7,Registered Voters,,,,46,,,
Lynn,Precinct 7,Ballots Cast,,,,36,22,5,9
Lynn,Precinct 7,President,,REP,Donald J Trump,35,21,5,9
Lynn,Precinct 7,President,,DEM,Joseph R Biden,0,0,0,0
Lynn,Precinct 7,President,,LIB,Jo Jorgensen,0,0,0,0
Lynn,Precinct 7,President,,GRN,Howie Hawkins,0,0,0,0
Lynn,Precinct 7,President,,,Write-In,0,0,0,0
Lynn,Precinct 7,President,,,Over Votes,1,1,0,0
Lynn,Precinct 7,President,,,Under Votes,0,0,0,0
Lynn,Precinct 7,U.S. Senate,,REP,John Cornyn,33,19,5,9
Lynn,Precinct 7,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1,1,0,0
Lynn,Precinct 7,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Lynn,Precinct 7,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Lynn,Precinct 7,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 7,U.S. Senate,,,Over Votes,0,0,0,0
Lynn,Precinct 7,U.S. Senate,,,Under Votes,2,2,0,0
Lynn,Precinct 7,U.S. House,19,REP,Jodey C. Arrington,34,20,5,9
Lynn,Precinct 7,U.S. House,19,DEM,Tom Watson,0,0,0,0
Lynn,Precinct 7,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 7,U.S. House,19,,Under Votes,2,2,0,0
Lynn,Precinct 7,Railroad Commissioner,,REP,"James ""Jim""Wright",34,20,5,9
Lynn,Precinct 7,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Lynn,Precinct 7,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Lynn,Precinct 7,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Lynn,Precinct 7,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Lynn,Precinct 7,Railroad Commissioner,,,Under Votes,2,2,0,0
Lynn,Precinct 7,State Senator,28,REP,Charles Perry,32,18,5,9
Lynn,Precinct 7,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 7,State Senator,28,,Under Votes,4,4,0,0
Lynn,Precinct 7,State Representative,83,REP,Dustin Burrows,34,20,5,9
Lynn,Precinct 7,State Representative,83,DEM,Addison Perry-Franks,0,0,0,0
Lynn,Precinct 7,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 7,State Representative,83,,Under Votes,2,2,0,0
Lynn,Precinct 9,Registered Voters,,,,401,,,
Lynn,Precinct 9,Ballots Cast,,,,262,181,18,63
Lynn,Precinct 9,President,,REP,Donald J Trump,224,156,14,54
Lynn,Precinct 9,President,,DEM,Joseph R Biden,36,24,3,9
Lynn,Precinct 9,President,,LIB,Jo Jorgensen,1,1,0,0
Lynn,Precinct 9,President,,GRN,Howie Hawkins,0,0,0,0
Lynn,Precinct 9,President,,,Write-In,0,0,0,0
Lynn,Precinct 9,President,,,Over Votes,0,0,0,0
Lynn,Precinct 9,President,,,Under Votes,1,0,1,0
Lynn,Precinct 9,U.S. Senate,,REP,John Cornyn,225,154,15,56
Lynn,Precinct 9,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",31,23,2,6
Lynn,Precinct 9,U.S. Senate,,LIB,Kerry Douglas McKennon,2,2,0,0
Lynn,Precinct 9,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Lynn,Precinct 9,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 9,U.S. Senate,,,Over Votes,0,0,0,0
Lynn,Precinct 9,U.S. Senate,,,Under Votes,4,2,1,1
Lynn,Precinct 9,U.S. House,19,REP,Jodey C. Arrington,233,162,15,56
Lynn,Precinct 9,U.S. House,19,DEM,Tom Watson,25,17,2,6
Lynn,Precinct 9,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 9,U.S. House,19,,Under Votes,4,2,1,1
Lynn,Precinct 9,Railroad Commissioner,,REP,"James ""Jim""Wright",220,153,14,53
Lynn,Precinct 9,Railroad Commissioner,,DEM,Chrysta Castaneda,27,19,2,6
Lynn,Precinct 9,Railroad Commissioner,,LIB,Matt Sterett,2,0,0,2
Lynn,Precinct 9,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Lynn,Precinct 9,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Lynn,Precinct 9,Railroad Commissioner,,,Under Votes,13,9,2,2
Lynn,Precinct 9,State Senator,28,REP,Charles Perry,230,159,15,56
Lynn,Precinct 9,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 9,State Senator,28,,Under Votes,32,22,3,7
Lynn,Precinct 9,State Representative,83,REP,Dustin Burrows,219,151,13,55
Lynn,Precinct 9,State Representative,83,DEM,Addison Perry-Franks,28,19,2,7
Lynn,Precinct 9,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 9,State Representative,83,,Under Votes,15,11,3,1
Lynn,Precinct 12,Registered Voters,,,,253,,,
Lynn,Precinct 12,Ballots Cast,,,,111,66,10,35
Lynn,Precinct 12,President,,REP,Donald J Trump,79,48,9,22
Lynn,Precinct 12,President,,DEM,Joseph R Biden,31,17,1,13
Lynn,Precinct 12,President,,LIB,Jo Jorgensen,0,0,0,0
Lynn,Precinct 12,President,,GRN,Howie Hawkins,1,1,0,0
Lynn,Precinct 12,President,,,Write-In,0,0,0,0
Lynn,Precinct 12,President,,,Over Votes,0,0,0,0
Lynn,Precinct 12,President,,,Under Votes,0,0,0,0
Lynn,Precinct 12,U.S. Senate,,REP,John Cornyn,77,49,9,19
Lynn,Precinct 12,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",28,15,1,12
Lynn,Precinct 12,U.S. Senate,,LIB,Kerry Douglas McKennon,3,1,0,2
Lynn,Precinct 12,U.S. Senate,,GRN,David B. Collins,2,0,0,2
Lynn,Precinct 12,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 12,U.S. Senate,,,Over Votes,0,0,0,0
Lynn,Precinct 12,U.S. Senate,,,Under Votes,0,0,0,0
Lynn,Precinct 12,U.S. House,19,REP,Jodey C. Arrington,81,49,10,22
Lynn,Precinct 12,U.S. House,19,DEM,Tom Watson,28,15,0,13
Lynn,Precinct 12,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 12,U.S. House,19,,Under Votes,1,1,0,0
Lynn,Precinct 12,Railroad Commissioner,,REP,"James ""Jim""Wright",71,46,8,17
Lynn,Precinct 12,Railroad Commissioner,,DEM,Chrysta Castaneda,29,17,1,11
Lynn,Precinct 12,Railroad Commissioner,,LIB,Matt Sterett,6,2,0,4
Lynn,Precinct 12,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,0,2
Lynn,Precinct 12,Railroad Commissioner,,REP,Over Votes,1,0,0,1
Lynn,Precinct 12,Railroad Commissioner,,,Under Votes,2,1,1,0
Lynn,Precinct 12,State Senator,28,REP,Charles Perry,88,50,10,28
Lynn,Precinct 12,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 12,State Senator,28,,Under Votes,22,15,0,7
Lynn,Precinct 12,State Representative,83,REP,Dustin Burrows,78,48,10,20
Lynn,Precinct 12,State Representative,83,DEM,Addison Perry-Franks,29,16,0,13
Lynn,Precinct 12,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 12,State Representative,83,,Under Votes,3,1,0,2
Lynn,Precinct 13,Registered Voters,,,,146,,,
Lynn,Precinct 13,Ballots Cast,,,,90,55,8,27
Lynn,Precinct 13,President,,REP,Donald J Trump,79,49,7,23
Lynn,Precinct 13,President,,DEM,Joseph R Biden,11,6,1,4
Lynn,Precinct 13,President,,LIB,Jo Jorgensen,0,0,0,0
Lynn,Precinct 13,President,,GRN,Howie Hawkins,0,0,0,0
Lynn,Precinct 13,President,,,Write-In,0,0,0,0
Lynn,Precinct 13,President,,,Over Votes,0,0,0,0
Lynn,Precinct 13,President,,,Under Votes,0,0,0,0
Lynn,Precinct 13,U.S. Senate,,REP,John Cornyn,78,49,7,22
Lynn,Precinct 13,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",11,6,1,4
Lynn,Precinct 13,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Lynn,Precinct 13,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Lynn,Precinct 13,U.S. Senate,,,Write-In,1,0,0,1
Lynn,Precinct 13,U.S. Senate,,,Over Votes,0,0,0,0
Lynn,Precinct 13,U.S. Senate,,,Under Votes,0,0,0,0
Lynn,Precinct 13,U.S. House,19,REP,Jodey C. Arrington,82,49,7,26
Lynn,Precinct 13,U.S. House,19,DEM,Tom Watson,8,6,1,1
Lynn,Precinct 13,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 13,U.S. House,19,,Under Votes,0,0,0,0
Lynn,Precinct 13,Railroad Commissioner,,REP,"James ""Jim""Wright",80,48,7,25
Lynn,Precinct 13,Railroad Commissioner,,DEM,Chrysta Castaneda,8,6,1,1
Lynn,Precinct 13,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Lynn,Precinct 13,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Lynn,Precinct 13,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Lynn,Precinct 13,Railroad Commissioner,,,Under Votes,2,1,0,1
Lynn,Precinct 13,State Senator,28,REP,Charles Perry,80,48,7,25
Lynn,Precinct 13,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 13,State Senator,28,,Under Votes,10,7,1,2
Lynn,Precinct 13,State Representative,83,REP,Dustin Burrows,78,47,7,24
Lynn,Precinct 13,State Representative,83,DEM,Addison Perry-Franks,9,6,1,2
Lynn,Precinct 13,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 13,State Representative,83,,Under Votes,3,2,0,1
Lynn,Precinct 14,Registered Voters,,,,439,,,
Lynn,Precinct 14,Ballots Cast,,,,147,84,15,48
Lynn,Precinct 14,President,,REP,Donald J Trump,76,46,4,26
Lynn,Precinct 14,President,,DEM,Joseph R Biden,67,36,11,20
Lynn,Precinct 14,President,,LIB,Jo Jorgensen,1,1,0,0
Lynn,Precinct 14,President,,GRN,Howie Hawkins,0,0,0,0
Lynn,Precinct 14,President,,,Write-In,0,0,0,0
Lynn,Precinct 14,President,,,Over Votes,0,0,0,0
Lynn,Precinct 14,President,,,Under Votes,3,1,0,2
Lynn,Precinct 14,U.S. Senate,,REP,John Cornyn,74,43,4,27
Lynn,Precinct 14,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",63,37,11,15
Lynn,Precinct 14,U.S. Senate,,LIB,Kerry Douglas McKennon,1,1,0,0
Lynn,Precinct 14,U.S. Senate,,GRN,David B. Collins,1,0,0,1
Lynn,Precinct 14,U.S. Senate,,,Write-In,0,0,0,0
Lynn,Precinct 14,U.S. Senate,,,Over Votes,0,0,0,0
Lynn,Precinct 14,U.S. Senate,,,Under Votes,8,3,0,5
Lynn,Precinct 14,U.S. House,19,REP,Jodey C. Arrington,86,50,5,31
Lynn,Precinct 14,U.S. House,19,DEM,Tom Watson,58,33,10,15
Lynn,Precinct 14,U.S. House,19,,Over Votes,0,0,0,0
Lynn,Precinct 14,U.S. House,19,,Under Votes,3,1,0,2
Lynn,Precinct 14,Railroad Commissioner,,REP,"James ""Jim""Wright",74,42,5,27
Lynn,Precinct 14,Railroad Commissioner,,DEM,Chrysta Castaneda,64,37,9,18
Lynn,Precinct 14,Railroad Commissioner,,LIB,Matt Sterett,1,1,0,0
Lynn,Precinct 14,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,1,0,0
Lynn,Precinct 14,Railroad Commissioner,,REP,Over Votes,1,0,0,1
Lynn,Precinct 14,Railroad Commissioner,,,Under Votes,6,3,1,2
Lynn,Precinct 14,State Senator,28,REP,Charles Perry,98,57,7,34
Lynn,Precinct 14,State Senator,28,,Over Votes,0,0,0,0
Lynn,Precinct 14,State Senator,28,,Under Votes,49,27,8,14
Lynn,Precinct 14,State Representative,83,REP,Dustin Burrows,77,45,3,29
Lynn,Precinct 14,State Representative,83,DEM,Addison Perry-Franks,62,34,11,17
Lynn,Precinct 14,State Representative,83,,Over Votes,0,0,0,0
Lynn,Precinct 14,State Representative,83,,Under Votes,8,5,1,2
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
