county,precinct,office,district,party,candidate,early_voting,election_day,votes
Throckmorton,1,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,0,1,1
Throckmorton,1,"CHIEF JUSTICE, SUPREME COURT",,DEM,JERRY ZIMMERER,1,1,2
Throckmorton,2,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,1,0,1
Throckmorton,2,"CHIEF JUSTICE, SUPREME COURT",,DEM,JERRY ZIMMERER,0,1,1
Throckmorton,3,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,0,1,1
Throckmorton,3,"CHIEF JUSTICE, SUPREME COURT",,DEM,JERRY ZIMMERER,1,1,2
Throckmorton,4005,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,1,2,3
Throckmorton,4005,"CHIEF JUSTICE, SUPREME COURT",,DEM,JERRY ZIMMERER,0,2,2
Throckmorton,4006,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,4,0,4
Throckmorton,1,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,0,1,1
Throckmorton,1,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,PETER KELLY,0,1,1
Throckmorton,2,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,1,0,1
Throckmorton,2,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,PETER KELLY,0,1,1
Throckmorton,3,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,1,2,3
Throckmorton,4005,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,0,1,1
Throckmorton,4005,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,PETER KELLY,0,3,3
Throckmorton,4006,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,3,0,3
Throckmorton,4006,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,PETER KELLY,1,0,1
Throckmorton,1,President,,DEM,BERNIE SANDERS,0,1,1
Throckmorton,1,President,,DEM,JOSEPH R. BIDEN,0,1,1
Throckmorton,1,President,,DEM,MICHAEL R. BLOOMBERG,1,0,1
Throckmorton,2,President,,DEM,JOSEPH R. BIDEN,0,2,2
Throckmorton,2,President,,DEM,MICHAEL R. BLOOMBERG,1,0,1
Throckmorton,3,President,,DEM,BERNIE SANDERS,0,2,2
Throckmorton,3,President,,DEM,JOSEPH R. BIDEN,0,4,4
Throckmorton,3,President,,DEM,MICHAEL R. BLOOMBERG,1,1,2
Throckmorton,4005,President,,DEM,JOSEPH R. BIDEN,2,6,8
Throckmorton,4006,President,,DEM,BERNIE SANDERS,1,0,1
Throckmorton,4006,President,,DEM,JOSEPH R. BIDEN,3,0,3
Throckmorton,1,U.S. Senate,,DEM,"ANNIE ""MAMÁ"" GARCIA",1,0,1
Throckmorton,1,U.S. Senate,,DEM,CHRIS BELL,0,1,1
Throckmorton,1,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,0,1,1
Throckmorton,2,U.S. Senate,,DEM,CHRIS BELL,1,0,1
Throckmorton,2,U.S. Senate,,DEM,ROYCE WEST,0,1,1
Throckmorton,3,U.S. Senate,,DEM,AMANDA K. EDWARDS,1,1,2
Throckmorton,3,U.S. Senate,,DEM,"MARY ""MJ"" HEGAR",0,1,1
Throckmorton,4005,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,0,4,4
Throckmorton,4006,U.S. Senate,,DEM,CRISTINA TZINTZUN RAMIREZ,2,0,2
Throckmorton,4006,U.S. Senate,,DEM,"MARY ""MJ"" HEGAR",1,0,1
Throckmorton,4006,U.S. Senate,,DEM,ROYCE WEST,1,0,1
Throckmorton,1,U.S. House,19,DEM,TOM WATSON,1,1,2
Throckmorton,2,U.S. House,19,DEM,TOM WATSON,1,1,2
Throckmorton,3,U.S. House,19,DEM,TOM WATSON,1,2,3
Throckmorton,4005,U.S. House,19,DEM,TOM WATSON,2,4,6
Throckmorton,4006,U.S. House,19,DEM,TOM WATSON,4,0,4
Throckmorton,1,State Representative,68,DEM,PATSY LEDBETTER,0,1,1
Throckmorton,2,State Representative,68,DEM,PATSY LEDBETTER,1,1,2
Throckmorton,3,State Representative,68,DEM,PATSY LEDBETTER,1,2,3
Throckmorton,4005,State Representative,68,DEM,PATSY LEDBETTER,1,4,5
Throckmorton,4006,State Representative,68,DEM,PATSY LEDBETTER,4,0,4
Throckmorton,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,STEVEN MIEARS,0,1,1
Throckmorton,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,0,1,1
Throckmorton,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,STEVEN MIEARS,1,1,2
Throckmorton,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,STEVEN MIEARS,1,0,1
Throckmorton,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,0,2,2
Throckmorton,4005,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,STEVEN MIEARS,0,2,2
Throckmorton,4005,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,0,2,2
Throckmorton,4006,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,4,0,4
Throckmorton,1,"DISTRICT ATTORNEY, 39TH JUDICIAL DISTRICT",,DEM,MIKE FOUTS,1,1,2
