county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Matagorda,Precinct 1 - A,President,,REP,Joe Walsh,0,7,6,13
Matagorda,Precinct 1 - A,President,,REP,Bob Ely,0,1,0,1
Matagorda,Precinct 1 - A,President,,REP,Donald J. Trump,42,442,219,703
Matagorda,Precinct 1 - A,President,,REP,Zoltan G. Istvan,0,0,0,0
Matagorda,Precinct 1 - A,President,,REP,Matthew John Matern,0,0,1,1
Matagorda,Precinct 1 - A,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,4,1,5
Matagorda,Precinct 1 - A,President,,REP,Bill Weld,0,1,1,2
Matagorda,Precinct 1 - A,President,,REP,Uncommitted,1,11,11,23
Matagorda,Precinct 1 - A,President,,REP,Ballots Cast,43,466,239,748
Matagorda,Precinct 1 - A,U.S. Senate,,REP,Virgil Bierschwale,0,9,3,12
Matagorda,Precinct 1 - A,U.S. Senate,,REP,John Cornyn,34,313,146,493
Matagorda,Precinct 1 - A,U.S. Senate,,REP,John Anthony Castro,0,23,22,45
Matagorda,Precinct 1 - A,U.S. Senate,,REP,Dwayne Stovall,4,89,39,132
Matagorda,Precinct 1 - A,U.S. Senate,,REP,Mark Yancey,3,15,16,34
Matagorda,Precinct 1 - A,U.S. Senate,,REP,Ballots Cast,41,449,226,716
Matagorda,Precinct 1 - A,U.S. House,27,REP,Michael Cloud,35,416,216,667
Matagorda,Precinct 1 - A,U.S. House,27,REP,Ballots Cast,35,416,216,667
Matagorda,Precinct 1 - A,Railroad Commissioner,,REP,"James ""Jim"" Wright",27,285,149,461
Matagorda,Precinct 1 - A,Railroad Commissioner,,REP,Ryan Sitton,6,136,62,204
Matagorda,Precinct 1 - A,Railroad Commissioner,,REP,Ballots Cast,33,421,211,665
Matagorda,Precinct 1 - A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,30,399,204,633
Matagorda,Precinct 1 - A,"Chief Justice, Supreme Court",,REP,Ballots Cast,30,399,204,633
Matagorda,Precinct 1 - A,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,29,379,195,603
Matagorda,Precinct 1 - A,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Ballots Cast,29,379,195,603
Matagorda,Precinct 1 - A,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,30,384,197,611
Matagorda,Precinct 1 - A,"Justice, Supreme Court, Place 7",,REP,Ballots Cast,30,384,197,611
Matagorda,Precinct 1 - A,"Justice, Supreme Court, Place 8",,REP,Brett Busby,28,388,198,614
Matagorda,Precinct 1 - A,"Justice, Supreme Court, Place 8",,REP,Ballots Cast,28,388,198,614
Matagorda,Precinct 1 - A,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,15,193,120,328
Matagorda,Precinct 1 - A,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,18,208,86,312
