county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Lee,201,President,,R,Bill Weld,0,1,1,2
Lee,201,President,,R,Bob Ely,0,0,0,0
Lee,201,President,,R,Donald J. Trump,3,104,141,248
Lee,201,President,,R,Joe Walsh,0,1,0,1
Lee,201,President,,R,Matthew John Matern,0,0,1,1
Lee,201,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,201,President,,R,Uncommitted,1,4,5,10
Lee,201,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,202,President,,D,Amy Klobuchar,0,0,0,0
Lee,202,President,,D,Andrew Yang,0,0,1,1
Lee,202,President,,D,Bernie Sanders,1,8,10,19
Lee,202,President,,D,Cory Booker,0,0,0,0
Lee,202,President,,D,Deval Patrick,0,0,0,0
Lee,202,President,,D,Elizabeth Warren,0,1,5,6
Lee,202,President,,D,John K. Delaney,0,0,0,0
Lee,202,President,,D,Joseph R. Biden,6,6,24,36
Lee,202,President,,D,Juli·n Castro,0,0,0,0
Lee,202,President,,D,Marianne Williamson,0,0,0,0
Lee,202,President,,D,Michael Bennet,0,0,0,0
Lee,202,President,,D,Michael R. Bloomberg,2,4,8,14
Lee,202,President,,D,Pete Buttigieg,0,2,0,2
Lee,202,President,,D,Robby Wells,1,0,0,1
Lee,202,President,,D,Roque De La Fuente,0,0,0,0
Lee,202,President,,D,Tom Steyer,0,0,0,0
Lee,202,President,,D,Tulsi Gabbard,0,0,0,0
Lee,202,President,,R,Bill Weld,0,0,0,0
Lee,202,President,,R,Bob Ely,0,1,0,1
Lee,202,President,,R,Donald J. Trump,21,286,233,540
Lee,202,President,,R,Joe Walsh,0,0,1,1
Lee,202,President,,R,Matthew John Matern,0,0,1,1
Lee,202,President,,R,R DeLa Fuente Guerra,0,0,1,1
Lee,202,President,,R,Uncommitted,3,10,8,21
Lee,202,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,203,President,,D,Amy Klobuchar,0,0,0,0
Lee,203,President,,D,Andrew Yang,0,0,0,0
Lee,203,President,,D,Bernie Sanders,1,4,1,6
Lee,203,President,,D,Cory Booker,0,0,0,0
Lee,203,President,,D,Deval Patrick,0,0,0,0
Lee,203,President,,D,Elizabeth Warren,0,0,3,3
Lee,203,President,,D,John K. Delaney,0,0,0,0
Lee,203,President,,D,Joseph R. Biden,2,1,10,13
Lee,203,President,,D,Juli·n Castro,0,0,0,0
Lee,203,President,,D,Marianne Williamson,0,0,0,0
Lee,203,President,,D,Michael Bennet,0,0,0,0
Lee,203,President,,D,Michael R. Bloomberg,0,1,5,6
Lee,203,President,,D,Pete Buttigieg,0,0,0,0
Lee,203,President,,D,Robby Wells,0,0,0,0
Lee,203,President,,D,Roque De La Fuente,0,0,0,0
Lee,203,President,,D,Tom Steyer,0,0,1,1
Lee,203,President,,D,Tulsi Gabbard,0,0,0,0
Lee,203,President,,R,Bill Weld,0,0,0,0
Lee,203,President,,R,Bob Ely,0,1,0,1
Lee,203,President,,R,Donald J. Trump,4,68,61,133
Lee,203,President,,R,Joe Walsh,0,1,1,2
Lee,203,President,,R,Matthew John Matern,0,0,0,0
Lee,203,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,203,President,,R,Uncommitted,0,1,5,6
Lee,203,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,301,President,,D,Amy Klobuchar,0,0,0,0
Lee,301,President,,D,Andrew Yang,0,0,0,0
Lee,301,President,,D,Bernie Sanders,0,0,0,0
Lee,301,President,,D,Cory Booker,0,0,0,0
Lee,301,President,,D,Deval Patrick,0,0,0,0
Lee,301,President,,D,Elizabeth Warren,0,1,1,2
Lee,301,President,,D,John K. Delaney,0,0,0,0
Lee,301,President,,D,Joseph R. Biden,0,0,5,5
Lee,301,President,,D,Juli·n Castro,0,0,0,0
Lee,301,President,,D,Marianne Williamson,0,0,0,0
Lee,301,President,,D,Michael Bennet,0,0,0,0
Lee,301,President,,D,Michael R. Bloomberg,0,0,0,0
Lee,301,President,,D,Pete Buttigieg,0,0,0,0
Lee,301,President,,D,Robby Wells,0,0,0,0
Lee,301,President,,D,Roque De La Fuente,0,0,0,0
Lee,301,President,,D,Tom Steyer,0,0,0,0
Lee,301,President,,D,Tulsi Gabbard,0,0,0,0
Lee,301,President,,R,Bill Weld,0,0,0,0
Lee,301,President,,R,Bob Ely,0,0,0,0
Lee,301,President,,R,Donald J. Trump,1,13,33,47
Lee,301,President,,R,Joe Walsh,0,0,0,0
Lee,301,President,,R,Matthew John Matern,0,0,0,0
Lee,301,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,301,President,,R,Uncommitted,0,0,1,1
Lee,301,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,302,President,,D,Amy Klobuchar,0,2,0,2
Lee,302,President,,D,Andrew Yang,0,0,0,0
Lee,302,President,,D,Bernie Sanders,1,2,13,16
Lee,302,President,,D,Cory Booker,0,0,0,0
Lee,302,President,,D,Deval Patrick,0,0,0,0
Lee,302,President,,D,Elizabeth Warren,0,0,9,9
Lee,302,President,,D,John K. Delaney,0,0,0,0
Lee,302,President,,D,Joseph R. Biden,6,11,29,46
Lee,302,President,,D,Juli·n Castro,0,0,0,0
Lee,302,President,,D,Marianne Williamson,0,0,0,0
Lee,302,President,,D,Michael Bennet,0,0,0,0
Lee,302,President,,D,Michael R. Bloomberg,5,3,6,14
Lee,302,President,,D,Pete Buttigieg,0,3,1,4
Lee,302,President,,D,Robby Wells,0,0,0,0
Lee,302,President,,D,Roque De La Fuente,0,0,0,0
Lee,302,President,,D,Tom Steyer,1,1,0,2
Lee,302,President,,D,Tulsi Gabbard,0,0,0,0
Lee,302,President,,R,Bill Weld,0,0,3,3
Lee,302,President,,R,Bob Ely,0,0,0,0
Lee,302,President,,R,Donald J. Trump,19,136,200,355
Lee,302,President,,R,Joe Walsh,0,1,1,2
Lee,302,President,,R,Matthew John Matern,0,0,0,0
Lee,302,President,,R,R DeLa Fuente Guerra,0,0,3,3
Lee,302,President,,R,Uncommitted,0,4,4,8
Lee,302,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,303,President,,D,Amy Klobuchar,1,2,0,3
Lee,303,President,,D,Andrew Yang,0,0,0,0
Lee,303,President,,D,Bernie Sanders,1,9,16,26
Lee,303,President,,D,Cory Booker,0,0,0,0
Lee,303,President,,D,Deval Patrick,0,0,0,0
Lee,303,President,,D,Elizabeth Warren,4,2,12,18
Lee,303,President,,D,John K. Delaney,0,0,0,0
Lee,303,President,,D,Joseph R. Biden,3,0,44,47
Lee,303,President,,D,Juli·n Castro,0,0,0,0
Lee,303,President,,D,Marianne Williamson,0,0,0,0
Lee,303,President,,D,Michael Bennet,0,0,0,0
Lee,303,President,,D,Michael R. Bloomberg,0,1,8,9
Lee,303,President,,D,Pete Buttigieg,1,3,1,5
Lee,303,President,,D,Robby Wells,0,0,0,0
Lee,303,President,,D,Roque De La Fuente,0,0,0,0
Lee,303,President,,D,Tom Steyer,0,0,0,0
Lee,303,President,,D,Tulsi Gabbard,0,0,0,0
Lee,303,President,,R,Bill Weld,0,2,1,3
Lee,303,President,,R,Bob Ely,0,0,0,0
Lee,303,President,,R,Donald J. Trump,9,36,197,242
Lee,303,President,,R,Joe Walsh,0,1,0,1
Lee,303,President,,R,Matthew John Matern,0,0,0,0
Lee,303,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,303,President,,R,Uncommitted,0,0,6,6
Lee,303,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,304,President,,D,Amy Klobuchar,1,1,0,2
Lee,304,President,,D,Andrew Yang,0,0,0,0
Lee,304,President,,D,Bernie Sanders,0,1,5,6
Lee,304,President,,D,Cory Booker,0,0,0,0
Lee,304,President,,D,Deval Patrick,0,0,0,0
Lee,304,President,,D,Elizabeth Warren,0,0,2,2
Lee,304,President,,D,John K. Delaney,0,0,0,0
Lee,304,President,,D,Joseph R. Biden,0,0,5,5
Lee,304,President,,D,Juli·n Castro,0,0,0,0
Lee,304,President,,D,Marianne Williamson,0,0,0,0
Lee,304,President,,D,Michael Bennet,0,0,0,0
Lee,304,President,,D,Michael R. Bloomberg,2,1,2,5
Lee,304,President,,D,Pete Buttigieg,0,0,0,0
Lee,304,President,,D,Robby Wells,0,0,0,0
Lee,304,President,,D,Roque De La Fuente,0,0,0,0
Lee,304,President,,D,Tom Steyer,0,0,0,0
Lee,304,President,,D,Tulsi Gabbard,0,0,0,0
Lee,304,President,,R,Bill Weld,0,0,1,1
Lee,304,President,,R,Bob Ely,0,0,0,0
Lee,304,President,,R,Donald J. Trump,4,20,41,65
Lee,304,President,,R,Joe Walsh,0,0,1,1
Lee,304,President,,R,Matthew John Matern,0,0,0,0
Lee,304,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,304,President,,R,Uncommitted,0,0,1,1
Lee,304,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,401,President,,D,Amy Klobuchar,0,1,0,1
Lee,401,President,,D,Andrew Yang,0,0,0,0
Lee,401,President,,D,Bernie Sanders,2,2,3,7
Lee,401,President,,D,Cory Booker,0,0,0,0
Lee,401,President,,D,Deval Patrick,0,0,0,0
Lee,401,President,,D,Elizabeth Warren,1,1,1,3
Lee,401,President,,D,John K. Delaney,1,0,0,1
Lee,401,President,,D,Joseph R. Biden,5,0,18,23
Lee,401,President,,D,Juli·n Castro,0,0,0,0
Lee,401,President,,D,Marianne Williamson,0,0,0,0
Lee,401,President,,D,Michael Bennet,0,0,0,0
Lee,401,President,,D,Michael R. Bloomberg,2,3,3,8
Lee,401,President,,D,Pete Buttigieg,1,0,0,1
Lee,401,President,,D,Robby Wells,0,0,0,0
Lee,401,President,,D,Roque De La Fuente,0,0,0,0
Lee,401,President,,D,Tom Steyer,0,0,0,0
Lee,401,President,,D,Tulsi Gabbard,0,0,0,0
Lee,401,President,,R,Bill Weld,0,0,0,0
Lee,401,President,,R,Bob Ely,0,0,0,0
Lee,401,President,,R,Donald J. Trump,7,42,131,180
Lee,401,President,,R,Joe Walsh,0,0,0,0
Lee,401,President,,R,Matthew John Matern,0,0,0,0
Lee,401,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,401,President,,R,Uncommitted,0,3,1,4
Lee,401,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,402,President,,D,Amy Klobuchar,0,0,0,0
Lee,402,President,,D,Andrew Yang,0,0,0,0
Lee,402,President,,D,Bernie Sanders,2,3,2,7
Lee,402,President,,D,Cory Booker,0,0,0,0
Lee,402,President,,D,Deval Patrick,0,0,0,0
Lee,402,President,,D,Elizabeth Warren,0,0,0,0
Lee,402,President,,D,John K. Delaney,0,0,0,0
Lee,402,President,,D,Joseph R. Biden,4,1,14,19
Lee,402,President,,D,Juli·n Castro,0,0,0,0
Lee,402,President,,D,Marianne Williamson,0,0,0,0
Lee,402,President,,D,Michael Bennet,0,0,0,0
Lee,402,President,,D,Michael R. Bloomberg,2,0,0,2
Lee,402,President,,D,Pete Buttigieg,0,0,0,0
Lee,402,President,,D,Robby Wells,0,0,0,0
Lee,402,President,,D,Roque De La Fuente,0,0,0,0
Lee,402,President,,D,Tom Steyer,0,1,0,1
Lee,402,President,,D,Tulsi Gabbard,0,0,0,0
Lee,402,President,,R,Bill Weld,0,0,0,0
Lee,402,President,,R,Bob Ely,0,0,0,0
Lee,402,President,,R,Donald J. Trump,1,13,16,30
Lee,402,President,,R,Joe Walsh,0,0,0,0
Lee,402,President,,R,Matthew John Matern,0,0,0,0
Lee,402,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,402,President,,R,Uncommitted,0,0,2,2
Lee,402,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,403,President,,D,Amy Klobuchar,0,0,0,0
Lee,403,President,,D,Andrew Yang,0,0,0,0
Lee,403,President,,D,Bernie Sanders,1,2,1,4
Lee,403,President,,D,Cory Booker,0,0,0,0
Lee,403,President,,D,Deval Patrick,0,0,0,0
Lee,403,President,,D,Elizabeth Warren,0,0,0,0
Lee,403,President,,D,John K. Delaney,0,0,0,0
Lee,403,President,,D,Joseph R. Biden,7,4,6,17
Lee,403,President,,D,Juli·n Castro,0,0,0,0
Lee,403,President,,D,Marianne Williamson,0,0,0,0
Lee,403,President,,D,Michael Bennet,0,0,0,0
Lee,403,President,,D,Michael R. Bloomberg,1,0,0,1
Lee,403,President,,D,Pete Buttigieg,0,0,0,0
Lee,403,President,,D,Robby Wells,0,0,0,0
Lee,403,President,,D,Roque De La Fuente,0,0,0,0
Lee,403,President,,D,Tom Steyer,0,0,0,0
Lee,403,President,,D,Tulsi Gabbard,0,0,0,0
Lee,403,President,,R,Bill Weld,0,0,1,1
Lee,403,President,,R,Bob Ely,0,0,0,0
Lee,403,President,,R,Donald J. Trump,3,26,73,102
Lee,403,President,,R,Joe Walsh,0,0,0,0
Lee,403,President,,R,Matthew John Matern,0,0,0,0
Lee,403,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,403,President,,R,Uncommitted,0,1,2,3
Lee,403,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,404,President,,D,Amy Klobuchar,1,0,0,1
Lee,404,President,,D,Andrew Yang,0,0,0,0
Lee,404,President,,D,Bernie Sanders,1,6,12,19
Lee,404,President,,D,Cory Booker,0,0,0,0
Lee,404,President,,D,Deval Patrick,0,0,0,0
Lee,404,President,,D,Elizabeth Warren,0,0,0,0
Lee,404,President,,D,John K. Delaney,0,0,0,0
Lee,404,President,,D,Joseph R. Biden,1,2,28,31
Lee,404,President,,D,Juli·n Castro,0,0,0,0
Lee,404,President,,D,Marianne Williamson,0,0,0,0
Lee,404,President,,D,Michael Bennet,0,0,1,1
Lee,404,President,,D,Michael R. Bloomberg,4,1,4,9
Lee,404,President,,D,Pete Buttigieg,1,2,2,5
Lee,404,President,,D,Robby Wells,0,0,0,0
Lee,404,President,,D,Roque De La Fuente,0,1,0,1
Lee,404,President,,D,Tom Steyer,0,0,1,1
Lee,404,President,,D,Tulsi Gabbard,0,0,0,0
Lee,404,President,,R,Bill Weld,0,0,1,1
Lee,404,President,,R,Bob Ely,0,0,1,1
Lee,404,President,,R,Donald J. Trump,4,73,120,197
Lee,404,President,,R,Joe Walsh,0,1,2,3
Lee,404,President,,R,Matthew John Matern,0,0,0,0
Lee,404,President,,R,R DeLa Fuente Guerra,0,2,1,3
Lee,404,President,,R,Uncommitted,1,3,3,7
Lee,404,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,405,President,,D,Amy Klobuchar,0,0,0,0
Lee,405,President,,D,Andrew Yang,0,0,0,0
Lee,405,President,,D,Bernie Sanders,0,6,9,15
Lee,405,President,,D,Cory Booker,0,0,0,0
Lee,405,President,,D,Deval Patrick,0,0,0,0
Lee,405,President,,D,Elizabeth Warren,0,2,1,3
Lee,405,President,,D,John K. Delaney,0,0,0,0
Lee,405,President,,D,Joseph R. Biden,3,0,9,12
Lee,405,President,,D,Juli·n Castro,0,0,0,0
Lee,405,President,,D,Marianne Williamson,0,0,0,0
Lee,405,President,,D,Michael Bennet,0,0,0,0
Lee,405,President,,D,Michael R. Bloomberg,2,3,6,11
Lee,405,President,,D,Pete Buttigieg,0,1,0,1
Lee,405,President,,D,Robby Wells,0,0,0,0
Lee,405,President,,D,Roque De La Fuente,0,0,0,0
Lee,405,President,,D,Tom Steyer,0,0,0,0
Lee,405,President,,D,Tulsi Gabbard,0,0,0,0
Lee,405,President,,R,Bill Weld,0,1,0,1
Lee,405,President,,R,Bob Ely,0,0,0,0
Lee,405,President,,R,Donald J. Trump,13,70,79,162
Lee,405,President,,R,Joe Walsh,0,1,0,1
Lee,405,President,,R,Matthew John Matern,0,0,0,0
Lee,405,President,,R,R DeLa Fuente Guerra,0,0,0,0
Lee,405,President,,R,Uncommitted,0,3,3,6
Lee,405,President,,R,Zoltan G. Istvan,0,0,0,0
Lee,101,Railroad Commissioner,,D,Chrysta CastaÒeda,0,2,9,11
Lee,101,Railroad Commissioner,,D,Kelly Stone,0,4,9,13
Lee,101,Railroad Commissioner,,D,Mark Watson,6,5,13,24
Lee,101,Railroad Commissioner,,D,Roberto R. Alonzo,7,10,23,40
Lee,101,Railroad Commissioner,,R,James 'Jim' Wright,14,107,102,223
Lee,101,Railroad Commissioner,,R,Ryan Sitton,7,64,63,134
Lee,102,Railroad Commissioner,,D,Chrysta CastaÒeda,1,1,4,6
Lee,102,Railroad Commissioner,,D,Kelly Stone,2,1,1,4
Lee,102,Railroad Commissioner,,D,Mark Watson,0,1,6,7
Lee,102,Railroad Commissioner,,D,Roberto R. Alonzo,3,6,6,15
Lee,102,Railroad Commissioner,,R,James 'Jim' Wright,0,13,7,20
Lee,102,Railroad Commissioner,,R,Ryan Sitton,2,13,10,25
Lee,103,Railroad Commissioner,,D,Chrysta CastaÒeda,0,1,2,3
Lee,103,Railroad Commissioner,,D,Kelly Stone,0,0,0,0
Lee,103,Railroad Commissioner,,D,Mark Watson,0,0,1,1
Lee,103,Railroad Commissioner,,D,Roberto R. Alonzo,0,0,1,1
Lee,103,Railroad Commissioner,,R,James 'Jim' Wright,5,7,16,28
Lee,103,Railroad Commissioner,,R,Ryan Sitton,2,16,20,38
Lee,201,Railroad Commissioner,,D,Chrysta CastaÒeda,0,0,2,2
Lee,201,Railroad Commissioner,,D,Kelly Stone,0,1,3,4
Lee,201,Railroad Commissioner,,D,Mark Watson,0,1,1,2
Lee,201,Railroad Commissioner,,D,Roberto R. Alonzo,2,2,2,6
Lee,201,Railroad Commissioner,,R,James 'Jim' Wright,3,52,74,129
Lee,201,Railroad Commissioner,,R,Ryan Sitton,0,41,50,91
Lee,202,Railroad Commissioner,,D,Chrysta CastaÒeda,0,3,11,14
Lee,202,Railroad Commissioner,,D,Kelly Stone,1,4,8,13
Lee,202,Railroad Commissioner,,D,Mark Watson,3,4,2,9
Lee,202,Railroad Commissioner,,D,Roberto R. Alonzo,2,9,18,29
Lee,202,Railroad Commissioner,,R,James 'Jim' Wright,15,173,125,313
Lee,202,Railroad Commissioner,,R,Ryan Sitton,9,70,72,151
Lee,203,Railroad Commissioner,,D,Chrysta CastaÒeda,2,2,3,7
Lee,203,Railroad Commissioner,,D,Kelly Stone,0,0,3,3
Lee,203,Railroad Commissioner,,D,Mark Watson,0,3,7,10
Lee,203,Railroad Commissioner,,D,Roberto R. Alonzo,0,0,3,3
Lee,203,Railroad Commissioner,,R,James 'Jim' Wright,3,33,29,65
Lee,203,Railroad Commissioner,,R,Ryan Sitton,1,26,25,52
Lee,301,Railroad Commissioner,,D,Chrysta CastaÒeda,0,0,1,1
Lee,301,Railroad Commissioner,,D,Kelly Stone,0,0,1,1
Lee,301,Railroad Commissioner,,D,Mark Watson,0,0,0,0
Lee,301,Railroad Commissioner,,D,Roberto R. Alonzo,0,0,1,1
Lee,301,Railroad Commissioner,,R,James 'Jim' Wright,1,6,12,19
Lee,301,Railroad Commissioner,,R,Ryan Sitton,0,5,11,16
Lee,302,Railroad Commissioner,,D,Chrysta CastaÒeda,6,4,8,18
Lee,302,Railroad Commissioner,,D,Kelly Stone,0,5,17,22
Lee,302,Railroad Commissioner,,D,Mark Watson,5,1,12,18
Lee,302,Railroad Commissioner,,D,Roberto R. Alonzo,2,8,13,23
Lee,302,Railroad Commissioner,,R,James 'Jim' Wright,8,72,114,194
Lee,302,Railroad Commissioner,,R,Ryan Sitton,8,41,67,116
Lee,303,Railroad Commissioner,,D,Chrysta CastaÒeda,3,5,17,25
Lee,303,Railroad Commissioner,,D,Kelly Stone,3,2,14,19
Lee,303,Railroad Commissioner,,D,Mark Watson,1,2,13,16
Lee,303,Railroad Commissioner,,D,Roberto R. Alonzo,1,6,27,34
Lee,303,Railroad Commissioner,,R,James 'Jim' Wright,2,19,104,125
Lee,303,Railroad Commissioner,,R,Ryan Sitton,6,12,69,87
Lee,304,Railroad Commissioner,,D,Chrysta CastaÒeda,0,0,3,3
Lee,304,Railroad Commissioner,,D,Kelly Stone,2,3,2,7
Lee,304,Railroad Commissioner,,D,Mark Watson,1,0,2,3
Lee,304,Railroad Commissioner,,D,Roberto R. Alonzo,0,0,2,2
Lee,304,Railroad Commissioner,,R,James 'Jim' Wright,4,9,22,35
Lee,304,Railroad Commissioner,,R,Ryan Sitton,0,7,19,26
Lee,401,Railroad Commissioner,,D,Chrysta CastaÒeda,2,2,2,6
Lee,401,Railroad Commissioner,,D,Kelly Stone,2,2,7,11
Lee,401,Railroad Commissioner,,D,Mark Watson,4,1,4,9
Lee,401,Railroad Commissioner,,D,Roberto R. Alonzo,2,2,6,10
Lee,401,Railroad Commissioner,,R,James 'Jim' Wright,6,21,55,82
Lee,401,Railroad Commissioner,,R,Ryan Sitton,1,19,59,79
Lee,402,Railroad Commissioner,,D,Chrysta CastaÒeda,0,0,2,2
Lee,402,Railroad Commissioner,,D,Kelly Stone,2,1,1,4
Lee,402,Railroad Commissioner,,D,Mark Watson,2,2,1,5
Lee,402,Railroad Commissioner,,D,Roberto R. Alonzo,2,1,7,10
Lee,402,Railroad Commissioner,,R,James 'Jim' Wright,0,3,14,17
Lee,402,Railroad Commissioner,,R,Ryan Sitton,0,6,3,9
Lee,403,Railroad Commissioner,,D,Chrysta CastaÒeda,6,0,1,7
Lee,403,Railroad Commissioner,,D,Kelly Stone,2,1,0,3
Lee,403,Railroad Commissioner,,D,Mark Watson,0,4,5,9
Lee,403,Railroad Commissioner,,D,Roberto R. Alonzo,0,1,2,3
Lee,403,Railroad Commissioner,,R,James 'Jim' Wright,2,15,39,56
Lee,403,Railroad Commissioner,,R,Ryan Sitton,0,7,27,34
Lee,404,Railroad Commissioner,,D,Chrysta CastaÒeda,0,3,9,12
Lee,404,Railroad Commissioner,,D,Kelly Stone,1,2,9,12
Lee,404,Railroad Commissioner,,D,Mark Watson,3,4,10,17
Lee,404,Railroad Commissioner,,D,Roberto R. Alonzo,4,0,13,17
Lee,404,Railroad Commissioner,,R,James 'Jim' Wright,2,35,73,110
Lee,404,Railroad Commissioner,,R,Ryan Sitton,1,31,33,65
Lee,405,Railroad Commissioner,,D,Chrysta CastaÒeda,2,1,3,6
Lee,405,Railroad Commissioner,,D,Kelly Stone,0,4,5,9
Lee,405,Railroad Commissioner,,D,Mark Watson,3,1,3,7
Lee,405,Railroad Commissioner,,D,Roberto R. Alonzo,0,1,8,9
Lee,405,Railroad Commissioner,,R,James 'Jim' Wright,5,41,47,93
Lee,405,Railroad Commissioner,,R,Ryan Sitton,7,17,19,43
Lee,101,State Representative,17,D,Madeline Eden,12,19,49,80
Lee,101,State Representative,17,R,John P. Cyrier,19,169,163,351
