county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Briscoe,Precinct #1 - Silverton Library,Registered Voters,,,,148,0,0,0
Briscoe,Precinct #2 - Hope Center,Registered Voters,,,,254,0,0,0
Briscoe,Precinct #3 - Pioneer Room HSB,Registered Voters,,,,251,0,0,0
Briscoe,Precinct #4 - FBC,Registered Voters,,,,300,0,0,0
Briscoe,Precinct #6 - Hope Center,Registered Voters,,,,74,0,0,0
Briscoe,Precinct #1 - Silverton Library,Ballots Cast,,,,100,20,47,33
Briscoe,Precinct #2 - Hope Center,Ballots Cast,,,,173,14,54,105
Briscoe,Precinct #3 - Pioneer Room HSB,Ballots Cast,,,,180,22,104,54
Briscoe,Precinct #4 - FBC,Ballots Cast,,,,230,38,137,55
Briscoe,Precinct #6 - Hope Center,Ballots Cast,,,,46,4,15,27
Briscoe,Precinct #1 - Silverton Library,President,,REP,Donald J. Trump / Michael R. Penc,84,16,42,26
Briscoe,Precinct #2 - Hope Center,President,,REP,Donald J. Trump / Michael R. Penc,154,11,47,96
Briscoe,Precinct #3 - Pioneer Room HSB,President,,REP,Donald J. Trump / Michael R. Penc,158,16,98,44
Briscoe,Precinct #4 - FBC,President,,REP,Donald J. Trump / Michael R. Penc,203,28,124,51
Briscoe,Precinct #6 - Hope Center,President,,REP,Donald J. Trump / Michael R. Penc,40,1,13,26
Briscoe,Precinct #1 - Silverton Library,President,,DEM,Joseph R. Biden / Kamala D. Harri,14,2,5,7
Briscoe,Precinct #2 - Hope Center,President,,DEM,Joseph R. Biden / Kamala D. Harri,17,3,7,7
Briscoe,Precinct #3 - Pioneer Room HSB,President,,DEM,Joseph R. Biden / Kamala D. Harri,17,4,5,8
Briscoe,Precinct #4 - FBC,President,,DEM,Joseph R. Biden / Kamala D. Harri,25,10,11,4
Briscoe,Precinct #6 - Hope Center,President,,DEM,Joseph R. Biden / Kamala D. Harri,5,3,2,0
Briscoe,Precinct #1 - Silverton Library,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",1,1,0,0
Briscoe,Precinct #2 - Hope Center,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",0,0,0,0
Briscoe,Precinct #3 - Pioneer Room HSB,President,,LIB,"Jo Jorgensen / Jeremy ""Spike"" Coh",5,2,1,2
