county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Shackelford,Precinct 101,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Pete Buttigieg,DEM,0,0,1,1
Shackelford,Precinct 101,President,,Amy Klobuchar,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Elizabeth Warren,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Tom Steyer,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Marianne Williamson,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Joseph R. Biden,DEM,1,0,8,9
Shackelford,Precinct 101,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 101,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 101,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 101,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 101,U.S. Senate,,Chris Bell,DEM,0,0,3,3
Shackelford,Precinct 101,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,1,1
Shackelford,Precinct 101,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 101,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,1,1
Shackelford,Precinct 101,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Shackelford,Precinct 101,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 101,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,1,0,1
Shackelford,Precinct 101,U.S. Senate,,Sema Hernandez,DEM,0,0,1,1
Shackelford,Precinct 101,U.S. Senate,,Royce West,DEM,2,0,2,4
Shackelford,Precinct 101,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 101,U.S. Senate,,Michael Cooper,DEM,1,0,1,2
Shackelford,Precinct 101,U.S. Senate,,Amanda K. Edwards,DEM,0,0,1,1
Shackelford,Precinct 101,U.S. House,19,Tom Watson,DEM,3,1,10,14
Shackelford,Precinct 101,Railroad Commissioner,,Kelly Stone,DEM,0,0,3,3
Shackelford,Precinct 101,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,2,2
Shackelford,Precinct 101,Railroad Commissioner,,Mark Watson,DEM,2,0,2,4
Shackelford,Precinct 101,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,1,2,3
Shackelford,Precinct 202,Ballots Cast,,,,,,,232
Shackelford,Precinct 202,President,,Donald J. Trump,REP,7,101,106,214
Shackelford,Precinct 202,President,,Zoltan G. Istvan,REP,0,0,0,0
Shackelford,Precinct 202,President,,Bob Ely,REP,0,0,0,0
Shackelford,Precinct 202,President,,Joe Walsh,REP,0,0,0,0
Shackelford,Precinct 202,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Shackelford,Precinct 202,President,,Matthew John Matern,REP,0,0,0,0
Shackelford,Precinct 202,President,,Bill Weld,REP,0,0,0,0
Shackelford,Precinct 202,President,,Uncommitted,REP,1,1,0,2
Shackelford,Precinct 202,U.S. Senate,,John Cornyn,REP,6,78,85,169
Shackelford,Precinct 202,U.S. Senate,,John Anthony Castro,REP,0,4,1,5
Shackelford,Precinct 202,U.S. Senate,,Dwayne Stovall,REP,1,11,12,24
Shackelford,Precinct 202,U.S. Senate,,Mark Yancey,REP,0,1,1,2
Shackelford,Precinct 202,U.S. Senate,,Virgil Bierschwale,REP,0,1,1,2
Shackelford,Precinct 202,U.S. House,19,Jodey C. Arrington,REP,6,91,96,193
Shackelford,Precinct 202,U.S. House,19,Vance W. Boyd,REP,1,10,6,17
Shackelford,Precinct 202,Railroad Commissioner,,"James ""Jim"" Wright",REP,6,58,59,123
Shackelford,Precinct 202,Railroad Commissioner,,Ryan Sitton,REP,1,28,41,70
Shackelford,Precinct 202,State Senate,28,Charles Perry,REP,5,81,96,182
Shackelford,Precinct 202,State House,60,Glenn Rogers,REP,5,49,60,114
Shackelford,Precinct 202,State House,60,Christopher M. Perricone,REP,0,5,2,7
Shackelford,Precinct 202,State House,60,Kellye Sorelle,REP,0,1,3,4
Shackelford,Precinct 202,State House,60,Jon Francis,REP,2,45,41,88
Shackelford,Precinct 202,President,,Michael R. Bloomberg,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Cory Booker,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Michael Bennet,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Julian Castro,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Bernie Sanders,DEM,0,0,2,2
Shackelford,Precinct 202,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Pete Buttigieg,DEM,1,0,0,1
Shackelford,Precinct 202,President,,Amy Klobuchar,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Elizabeth Warren,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Tom Steyer,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Marianne Williamson,DEM,0,1,0,1
Shackelford,Precinct 202,President,,Joseph R. Biden,DEM,1,0,7,8
Shackelford,Precinct 202,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 202,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 202,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 202,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,Chris Bell,DEM,0,0,1,1
Shackelford,Precinct 202,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,1,2
Shackelford,Precinct 202,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,0,0,1
Shackelford,Precinct 202,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,2,2
Shackelford,Precinct 202,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,Royce West,DEM,0,0,2,2
Shackelford,Precinct 202,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Shackelford,Precinct 202,U.S. Senate,,Amanda K. Edwards,DEM,0,0,2,2
Shackelford,Precinct 202,U.S. House,19,Tom Watson,DEM,2,0,8,10
Shackelford,Precinct 202,Railroad Commissioner,,Kelly Stone,DEM,0,0,2,2
Shackelford,Precinct 202,Railroad Commissioner,,Chrysta Castaneda,DEM,1,0,2,3
Shackelford,Precinct 202,Railroad Commissioner,,Mark Watson,DEM,1,0,2,3
Shackelford,Precinct 202,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0,0
Shackelford,Precinct 303,Ballots Cast,,,,,,,80
Shackelford,Precinct 303,President,,Donald J. Trump,REP,11,22,40,73
Shackelford,Precinct 303,President,,Zoltan G. Istvan,REP,0,1,0,1
Shackelford,Precinct 303,President,,Bob Ely,REP,0,0,0,0
Shackelford,Precinct 303,President,,Joe Walsh,REP,0,0,1,1
Shackelford,Precinct 303,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Shackelford,Precinct 303,President,,Matthew John Matern,REP,0,0,0,0
Shackelford,Precinct 303,President,,Bill Weld,REP,0,0,0,0
Shackelford,Precinct 303,President,,Uncommitted,REP,0,0,1,1
Shackelford,Precinct 303,U.S. Senate,,John Cornyn,REP,11,19,36,66
Shackelford,Precinct 303,U.S. Senate,,John Anthony Castro,REP,0,0,1,1
Shackelford,Precinct 303,U.S. Senate,,Dwayne Stovall,REP,0,1,1,2
Shackelford,Precinct 303,U.S. Senate,,Mark Yancey,REP,0,2,2,4
Shackelford,Precinct 303,U.S. Senate,,Virgil Bierschwale,REP,0,0,1,1
Shackelford,Precinct 303,U.S. House,19,Jodey C. Arrington,REP,10,22,34,66
Shackelford,Precinct 303,U.S. House,19,Vance W. Boyd,REP,1,1,8,10
Shackelford,Precinct 303,Railroad Commissioner,,"James ""Jim"" Wright",REP,10,13,30,53
Shackelford,Precinct 303,Railroad Commissioner,,Ryan Sitton,REP,0,7,6,13
Shackelford,Precinct 303,State Senate,28,Charles Perry,REP,11,21,36,68
Shackelford,Precinct 303,State House,60,Glenn Rogers,REP,7,13,34,54
Shackelford,Precinct 303,State House,60,Christopher M. Perricone,REP,0,0,1,1
Shackelford,Precinct 303,State House,60,Kellye Sorelle,REP,0,1,0,1
Shackelford,Precinct 303,State House,60,Jon Francis,REP,5,9,5,19
Shackelford,Precinct 303,President,,Michael R. Bloomberg,DEM,0,0,1,1
Shackelford,Precinct 303,President,,Cory Booker,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Michael Bennet,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Julian Castro,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Bernie Sanders,DEM,0,1,0,1
Shackelford,Precinct 303,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Pete Buttigieg,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Amy Klobuchar,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Elizabeth Warren,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Tom Steyer,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Marianne Williamson,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Joseph R. Biden,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 303,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 303,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 303,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Chris Bell,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,D. R. Hunter,DEM,0,0,1,1
Shackelford,Precinct 303,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,1,0,1
Shackelford,Precinct 303,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Royce West,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0
Shackelford,Precinct 303,U.S. House,19,Tom Watson,DEM,0,1,0,1
Shackelford,Precinct 303,Railroad Commissioner,,Kelly Stone,DEM,0,0,0,0
Shackelford,Precinct 303,Railroad Commissioner,,Chrysta Castaneda,DEM,0,1,0,1
Shackelford,Precinct 303,Railroad Commissioner,,Mark Watson,DEM,0,0,1,1
Shackelford,Precinct 303,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0,0
Shackelford,Precinct 307,Ballots Cast,,,,,,,111
Shackelford,Precinct 307,President,,Donald J. Trump,REP,4,45,51,100
Shackelford,Precinct 307,President,,Zoltan G. Istvan,REP,0,0,0,0
Shackelford,Precinct 307,President,,Bob Ely,REP,0,0,0,0
Shackelford,Precinct 307,President,,Joe Walsh,REP,0,1,0,1
Shackelford,Precinct 307,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Shackelford,Precinct 307,President,,Matthew John Matern,REP,0,0,0,0
Shackelford,Precinct 307,President,,Bill Weld,REP,0,0,0,0
Shackelford,Precinct 307,President,,Uncommitted,REP,1,1,2,4
Shackelford,Precinct 307,U.S. Senate,,John Cornyn,REP,2,35,45,82
Shackelford,Precinct 307,U.S. Senate,,John Anthony Castro,REP,1,1,0,2
Shackelford,Precinct 307,U.S. Senate,,Dwayne Stovall,REP,0,7,6,13
Shackelford,Precinct 307,U.S. Senate,,Mark Yancey,REP,2,2,0,4
Shackelford,Precinct 307,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Shackelford,Precinct 307,U.S. House,19,Jodey C. Arrington,REP,4,43,45,92
Shackelford,Precinct 307,U.S. House,19,Vance W. Boyd,REP,0,1,7,8
Shackelford,Precinct 307,Railroad Commissioner,,"James ""Jim"" Wright",REP,3,27,36,66
Shackelford,Precinct 307,Railroad Commissioner,,Ryan Sitton,REP,1,16,11,28
Shackelford,Precinct 307,State Senate,28,Charles Perry,REP,4,37,46,87
Shackelford,Precinct 307,State House,60,Glenn Rogers,REP,2,20,36,58
Shackelford,Precinct 307,State House,60,Christopher M. Perricone,REP,0,0,0,0
Shackelford,Precinct 307,State House,60,Kellye Sorelle,REP,0,2,1,3
Shackelford,Precinct 307,State House,60,Jon Francis,REP,2,24,16,42
Shackelford,Precinct 307,President,,Michael R. Bloomberg,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Cory Booker,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Michael Bennet,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Julian Castro,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Bernie Sanders,DEM,0,0,1,1
Shackelford,Precinct 307,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Pete Buttigieg,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Amy Klobuchar,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Elizabeth Warren,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Tom Steyer,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Marianne Williamson,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Joseph R. Biden,DEM,0,0,4,4
Shackelford,Precinct 307,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 307,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 307,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 307,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Chris Bell,DEM,0,0,1,1
Shackelford,Precinct 307,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,1,1
Shackelford,Precinct 307,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Royce West,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0
Shackelford,Precinct 307,U.S. House,19,Tom Watson,DEM,0,0,3,3
Shackelford,Precinct 307,Railroad Commissioner,,Kelly Stone,DEM,0,0,2,2
Shackelford,Precinct 307,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0,0
Shackelford,Precinct 307,Railroad Commissioner,,Mark Watson,DEM,0,0,0,0
Shackelford,Precinct 307,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,1,1
Shackelford,Precinct 404,Ballots Cast,,,,,,,10
Shackelford,Precinct 404,President,,Donald J. Trump,REP,2,1,6,9
Shackelford,Precinct 404,President,,Zoltan G. Istvan,REP,0,0,0,0
Shackelford,Precinct 404,President,,Bob Ely,REP,0,0,0,0
Shackelford,Precinct 404,President,,Joe Walsh,REP,0,0,0,0
Shackelford,Precinct 404,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Shackelford,Precinct 404,President,,Matthew John Matern,REP,0,0,0,0
Shackelford,Precinct 404,President,,Bill Weld,REP,0,1,0,1
Shackelford,Precinct 404,President,,Uncommitted,REP,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,John Cornyn,REP,2,2,3,7
Shackelford,Precinct 404,U.S. Senate,,John Anthony Castro,REP,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Dwayne Stovall,REP,0,0,3,3
Shackelford,Precinct 404,U.S. Senate,,Mark Yancey,REP,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Shackelford,Precinct 404,U.S. House,19,Jodey C. Arrington,REP,2,2,6,10
Shackelford,Precinct 404,U.S. House,19,Vance W. Boyd,REP,0,0,0,0
Shackelford,Precinct 404,Railroad Commissioner,,"James ""Jim"" Wright",REP,2,1,3,6
Shackelford,Precinct 404,Railroad Commissioner,,Ryan Sitton,REP,0,1,2,3
Shackelford,Precinct 404,State Senate,28,Charles Perry,REP,2,2,5,9
Shackelford,Precinct 404,State House,60,Glenn Rogers,REP,2,2,2,6
Shackelford,Precinct 404,State House,60,Christopher M. Perricone,REP,0,0,0,0
Shackelford,Precinct 404,State House,60,Kellye Sorelle,REP,0,0,0,0
Shackelford,Precinct 404,State House,60,Jon Francis,REP,0,0,4,4
Shackelford,Precinct 404,President,,Michael R. Bloomberg,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Cory Booker,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Michael Bennet,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Julian Castro,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Bernie Sanders,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Pete Buttigieg,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Amy Klobuchar,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Elizabeth Warren,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Tom Steyer,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Marianne Williamson,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Joseph R. Biden,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 404,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 404,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 404,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Chris Bell,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Royce West,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0
Shackelford,Precinct 404,U.S. House,19,Tom Watson,DEM,0,0,0,0
Shackelford,Precinct 404,Railroad Commissioner,,Kelly Stone,DEM,0,0,0,0
Shackelford,Precinct 404,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0,0
Shackelford,Precinct 404,Railroad Commissioner,,Mark Watson,DEM,0,0,0,0
Shackelford,Precinct 404,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0,0
Shackelford,Precinct 405,Ballots Cast,,,,,,,54
Shackelford,Precinct 405,President,,Donald J. Trump,REP,2,1,39,42
Shackelford,Precinct 405,President,,Zoltan G. Istvan,REP,0,0,0,0
Shackelford,Precinct 405,President,,Bob Ely,REP,0,0,1,1
Shackelford,Precinct 405,President,,Joe Walsh,REP,0,0,0,0
Shackelford,Precinct 405,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Shackelford,Precinct 405,President,,Matthew John Matern,REP,0,0,0,0
Shackelford,Precinct 405,President,,Bill Weld,REP,0,0,0,0
Shackelford,Precinct 405,President,,Uncommitted,REP,0,0,1,1
Shackelford,Precinct 405,U.S. Senate,,John Cornyn,REP,2,1,31,34
Shackelford,Precinct 405,U.S. Senate,,John Anthony Castro,REP,0,0,4,4
Shackelford,Precinct 405,U.S. Senate,,Dwayne Stovall,REP,0,0,1,1
Shackelford,Precinct 405,U.S. Senate,,Mark Yancey,REP,0,0,1,1
Shackelford,Precinct 405,U.S. Senate,,Virgil Bierschwale,REP,0,0,0,0
Shackelford,Precinct 405,U.S. House,19,Jodey C. Arrington,REP,2,1,39,42
Shackelford,Precinct 405,U.S. House,19,Vance W. Boyd,REP,0,0,1,1
Shackelford,Precinct 405,Railroad Commissioner,,"James ""Jim"" Wright",REP,2,1,30,33
Shackelford,Precinct 405,Railroad Commissioner,,Ryan Sitton,REP,0,0,7,7
Shackelford,Precinct 405,State Senate,28,Charles Perry,REP,2,1,35,38
Shackelford,Precinct 405,State House,60,Glenn Rogers,REP,0,1,17,18
Shackelford,Precinct 405,State House,60,Christopher M. Perricone,REP,0,0,0,0
Shackelford,Precinct 405,State House,60,Kellye Sorelle,REP,2,0,4,6
Shackelford,Precinct 405,State House,60,Jon Francis,REP,0,0,18,18
Shackelford,Precinct 405,President,,Michael R. Bloomberg,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Cory Booker,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Michael Bennet,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Julian Castro,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Bernie Sanders,DEM,0,0,3,3
Shackelford,Precinct 405,President,,Deval Patrick,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Pete Buttigieg,DEM,0,0,1,1
Shackelford,Precinct 405,President,,Amy Klobuchar,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Tulsi Gabbard,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Elizabeth Warren,DEM,0,1,1,2
Shackelford,Precinct 405,President,,Tom Steyer,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Marianne Williamson,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Joseph R. Biden,DEM,0,0,4,4
Shackelford,Precinct 405,President,,Robby Wells,DEM,0,0,0,0
Shackelford,Precinct 405,President,,Andrew Yang,DEM,0,0,0,0
Shackelford,Precinct 405,President,,John K. Delaney,DEM,0,0,0,0
Shackelford,Precinct 405,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,Chris Bell,DEM,0,0,2,2
Shackelford,Precinct 405,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,1,1
Shackelford,Precinct 405,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,2,2
Shackelford,Precinct 405,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,2,2
Shackelford,Precinct 405,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,Royce West,DEM,0,1,2,3
Shackelford,Precinct 405,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,Michael Cooper,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0
Shackelford,Precinct 405,U.S. House,19,Tom Watson,DEM,0,1,7,8
Shackelford,Precinct 405,Railroad Commissioner,,Kelly Stone,DEM,0,0,3,3
Shackelford,Precinct 405,Railroad Commissioner,,Chrysta Castaneda,DEM,0,1,2,3
Shackelford,Precinct 405,Railroad Commissioner,,Mark Watson,DEM,0,0,3,3
Shackelford,Precinct 405,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,1,1
Shackelford,Precinct 406,Ballots Cast,,,,,,,101
