county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Concho,102,U.S. Senate,,Kerry Douglas McKennon,LIB,0,3,0,3
Concho,102,U.S. Senate,,David B. Collins,GRN,0,1,0,1
Concho,102,U.S. Senate,,Undervotes,,0,0,1,1
Concho,102,U.S. Senate,,Overvotes,,0,0,0,0
Concho,102,U.S. House,11,August Pfluger,REP,3,32,28,63
Concho,102,U.S. House,11,Jon Mark Hogg,DEM,5,5,3,13
Concho,102,U.S. House,11,Wacey Alpha Cody,LIB,0,1,0,1
Concho,102,U.S. House,11,Undervotes,,0,0,2,2
Concho,102,U.S. House,11,Overvotes,,0,0,0,0
Concho,102,Railroad Commissioner,,"James ""Jim"" Wright",REP,3,30,28,61
Concho,102,Railroad Commissioner,,Chrysta Castaneda,DEM,4,5,3,12
Concho,102,Railroad Commissioner,,Matt Sterett,LIB,0,3,0,3
Concho,102,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Concho,102,Railroad Commissioner,,Undervotes,,1,0,2,3
Concho,102,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,102,State Senate,28,Charles Perry,REP,4,33,30,67
Concho,102,State Senate,28,Undervotes,,4,5,3,12
Concho,102,State Senate,28,Overvotes,,0,0,0,0
Concho,102,State Representative,72,Drew Darby,REP,6,33,30,69
Concho,102,State Representative,72,Undervotes,,2,5,3,10
Concho,102,State Representative,72,Overvotes,,0,0,0,0
Concho,203,President,,Donald J. Trump / Michael R. Pence,REP,15,51,43,109
Concho,203,President,,Joseph R. Biden / Kamala D. Harris,DEM,1,2,0,3
Concho,203,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Concho,203,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Concho,203,President,,Undervotes,,0,3,0,3
Concho,203,President,,Overvotes,,0,0,0,0
Concho,203,U.S. Senate,,John Cornyn,REP,16,52,39,107
Concho,203,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,2,2,4
Concho,203,U.S. Senate,,Kerry Douglas McKennon,LIB,0,2,1,3
Concho,203,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Concho,203,U.S. Senate,,Undervotes,,0,0,1,1
Concho,203,U.S. Senate,,Overvotes,,0,0,0,0
Concho,203,U.S. House,11,August Pfluger,REP,16,52,40,108
Concho,203,U.S. House,11,Jon Mark Hogg,DEM,0,2,1,3
Concho,203,U.S. House,11,Wacey Alpha Cody,LIB,0,2,0,2
Concho,203,U.S. House,11,Undervotes,,0,0,2,2
Concho,203,U.S. House,11,Overvotes,,0,0,0,0
Concho,203,Railroad Commissioner,,"James ""Jim"" Wright",REP,15,54,40,109
Concho,203,Railroad Commissioner,,Chrysta Castaneda,DEM,1,1,2,4
Concho,203,Railroad Commissioner,,Matt Sterett,LIB,0,0,0,0
Concho,203,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Concho,203,Railroad Commissioner,,Undervotes,,0,1,1,2
Concho,203,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,203,State Senate,28,Charles Perry,REP,13,56,41,110
Concho,203,State Senate,28,Undervotes,,3,0,2,5
Concho,203,State Senate,28,Overvotes,,0,0,0,0
Concho,203,State Representative,72,Drew Darby,REP,13,54,40,107
Concho,203,State Representative,72,Undervotes,,3,2,3,8
Concho,203,State Representative,72,Overvotes,,0,0,0,0
Concho,204,President,,Donald J. Trump / Michael R. Pence,REP,8,15,50,73
Concho,204,President,,Joseph R. Biden / Kamala D. Harris,DEM,2,4,10,16
Concho,204,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,1,0,1
Concho,204,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Concho,204,President,,Undervotes,,0,0,0,0
Concho,204,President,,Overvotes,,0,0,0,0
Concho,204,U.S. Senate,,John Cornyn,REP,9,15,47,71
Concho,204,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,5,9,15
Concho,204,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,0,0
Concho,204,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Concho,204,U.S. Senate,,Undervotes,,0,0,4,4
Concho,204,U.S. Senate,,Overvotes,,0,0,0,0
Concho,204,U.S. House,11,August Pfluger,REP,8,15,49,72
Concho,204,U.S. House,11,Jon Mark Hogg,DEM,2,5,9,16
Concho,204,U.S. House,11,Wacey Alpha Cody,LIB,0,0,0,0
Concho,204,U.S. House,11,Undervotes,,0,0,2,2
Concho,204,U.S. House,11,Overvotes,,0,0,0,0
Concho,204,Railroad Commissioner,,"James ""Jim"" Wright",REP,8,15,46,69
Concho,204,Railroad Commissioner,,Chrysta Castaneda,DEM,2,4,8,14
Concho,204,Railroad Commissioner,,Matt Sterett,LIB,0,0,0,0
Concho,204,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,1,1,2
Concho,204,Railroad Commissioner,,Undervotes,,0,0,5,5
Concho,204,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,204,State Senate,28,Charles Perry,REP,8,15,47,70
Concho,204,State Senate,28,Undervotes,,2,5,13,20
Concho,204,State Senate,28,Overvotes,,0,0,0,0
Concho,204,State Representative,72,Drew Darby,REP,9,18,48,75
Concho,204,State Representative,72,Undervotes,,1,2,12,15
Concho,204,State Representative,72,Overvotes,,0,0,0,0
Concho,205,President,,Donald J. Trump / Michael R. Pence,REP,13,46,43,102
Concho,205,President,,Joseph R. Biden / Kamala D. Harris,DEM,6,7,7,20
Concho,205,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,1,0,0,1
Concho,205,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Concho,205,President,,Undervotes,,0,0,1,1
Concho,205,President,,Overvotes,,0,0,0,0
Concho,205,U.S. Senate,,John Cornyn,REP,14,45,40,99
Concho,205,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,4,7,8,19
Concho,205,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,1,1
Concho,205,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Concho,205,U.S. Senate,,Undervotes,,2,1,2,5
Concho,205,U.S. Senate,,Overvotes,,0,0,0,0
Concho,205,U.S. House,11,August Pfluger,REP,16,43,42,101
Concho,205,U.S. House,11,Jon Mark Hogg,DEM,3,6,7,16
Concho,205,U.S. House,11,Wacey Alpha Cody,LIB,0,1,1,2
Concho,205,U.S. House,11,Undervotes,,1,3,1,5
Concho,205,U.S. House,11,Overvotes,,0,0,0,0
Concho,205,Railroad Commissioner,,"James ""Jim"" Wright",REP,12,45,38,95
Concho,205,Railroad Commissioner,,Chrysta Castaneda,DEM,6,6,6,18
Concho,205,Railroad Commissioner,,Matt Sterett,LIB,0,0,2,2
Concho,205,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,2,2
Concho,205,Railroad Commissioner,,Undervotes,,2,2,3,7
Concho,205,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,205,State Senate,28,Charles Perry,REP,12,47,40,99
Concho,205,State Senate,28,Undervotes,,8,6,11,25
Concho,205,State Senate,28,Overvotes,,0,0,0,0
Concho,205,State Representative,72,Drew Darby,REP,16,46,41,103
Concho,205,State Representative,72,Undervotes,,4,7,10,21
Concho,205,State Representative,72,Overvotes,,0,0,0,0
Concho,306,President,,Donald J. Trump / Michael R. Pence,REP,22,65,87,174
Concho,306,President,,Joseph R. Biden / Kamala D. Harris,DEM,21,19,21,61
Concho,306,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Concho,306,President,,Howie Hawkins / Angela Walker,GRN,0,1,0,1
Concho,306,President,,Undervotes,,1,0,0,1
Concho,306,President,,Overvotes,,0,0,0,0
Concho,306,U.S. Senate,,John Cornyn,REP,25,66,82,173
Concho,306,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,18,16,18,52
Concho,306,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,1,1
Concho,306,U.S. Senate,,David B. Collins,GRN,0,0,1,1
Concho,306,U.S. Senate,,Undervotes,,1,3,6,10
Concho,306,U.S. Senate,,Overvotes,,0,0,0,0
Concho,306,U.S. House,11,August Pfluger,REP,24,69,89,182
Concho,306,U.S. House,11,Jon Mark Hogg,DEM,18,13,16,47
Concho,306,U.S. House,11,Wacey Alpha Cody,LIB,1,1,1,3
Concho,306,U.S. House,11,Undervotes,,1,2,2,5
Concho,306,U.S. House,11,Overvotes,,0,0,0,0
Concho,306,Railroad Commissioner,,"James ""Jim"" Wright",REP,24,62,80,166
Concho,306,Railroad Commissioner,,Chrysta Castaneda,DEM,17,17,22,56
Concho,306,Railroad Commissioner,,Matt Sterett,LIB,1,0,0,1
Concho,306,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,1,0,1
Concho,306,Railroad Commissioner,,Undervotes,,2,5,6,13
Concho,306,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,306,State Senate,28,Charles Perry,REP,23,70,97,190
Concho,306,State Senate,28,Undervotes,,21,15,11,47
Concho,306,State Senate,28,Overvotes,,0,0,0,0
Concho,306,State Representative,72,Drew Darby,REP,27,70,98,195
Concho,306,State Representative,72,Undervotes,,17,15,10,42
Concho,306,State Representative,72,Overvotes,,0,0,0,0
Concho,407,President,,Donald J. Trump / Michael R. Pence,REP,3,33,44,80
Concho,407,President,,Joseph R. Biden / Kamala D. Harris,DEM,0,0,1,1
Concho,407,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Concho,407,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Concho,407,President,,Undervotes,,0,0,0,0
Concho,407,President,,Overvotes,,0,0,0,0
Concho,407,U.S. Senate,,John Cornyn,REP,3,33,44,80
Concho,407,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,0,0,1,1
Concho,407,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,0,0
Concho,407,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Concho,407,U.S. Senate,,Undervotes,,0,0,0,0
Concho,407,U.S. Senate,,Overvotes,,0,0,0,0
Concho,407,U.S. House,11,August Pfluger,REP,3,33,44,80
Concho,407,U.S. House,11,Jon Mark Hogg,DEM,0,0,0,0
Concho,407,U.S. House,11,Wacey Alpha Cody,LIB,0,0,0,0
Concho,407,U.S. House,11,Undervotes,,0,0,1,1
Concho,407,U.S. House,11,Overvotes,,0,0,0,0
Concho,407,Railroad Commissioner,,"James ""Jim"" Wright",REP,3,33,42,78
Concho,407,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0,0
Concho,407,Railroad Commissioner,,Matt Sterett,LIB,0,0,1,1
Concho,407,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,1,1
Concho,407,Railroad Commissioner,,Undervotes,,0,0,1,1
Concho,407,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,407,State Senate,28,Charles Perry,REP,3,32,45,80
Concho,407,State Senate,28,Undervotes,,0,1,0,1
Concho,407,State Senate,28,Overvotes,,0,0,0,0
Concho,407,State Representative,72,Drew Darby,REP,3,32,43,78
Concho,407,State Representative,72,Undervotes,,0,1,2,3
Concho,407,State Representative,72,Overvotes,,0,0,0,0
Concho,408,President,,Donald J. Trump / Michael R. Pence,REP,21,73,76,170
Concho,408,President,,Joseph R. Biden / Kamala D. Harris,DEM,6,24,16,46
Concho,408,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,3,0,3
Concho,408,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Concho,408,President,,Undervotes,,0,1,1,2
Concho,408,President,,Overvotes,,0,0,0,0
Concho,408,U.S. Senate,,John Cornyn,REP,20,72,72,164
Concho,408,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,6,22,18,46
Concho,408,U.S. Senate,,Kerry Douglas McKennon,LIB,0,4,0,4
Concho,408,U.S. Senate,,David B. Collins,GRN,0,1,0,1
Concho,408,U.S. Senate,,Undervotes,,1,2,3,6
Concho,408,U.S. Senate,,Overvotes,,0,0,0,0
Concho,408,U.S. House,11,August Pfluger,REP,20,73,75,168
Concho,408,U.S. House,11,Jon Mark Hogg,DEM,5,22,14,41
Concho,408,U.S. House,11,Wacey Alpha Cody,LIB,0,3,0,3
Concho,408,U.S. House,11,Undervotes,,2,3,4,9
Concho,408,U.S. House,11,Overvotes,,0,0,0,0
Concho,408,Railroad Commissioner,,"James ""Jim"" Wright",REP,20,73,72,165
Concho,408,Railroad Commissioner,,Chrysta Castaneda,DEM,4,23,16,43
Concho,408,Railroad Commissioner,,Matt Sterett,LIB,1,3,1,5
Concho,408,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Concho,408,Railroad Commissioner,,Undervotes,,2,2,4,8
Concho,408,Railroad Commissioner,,Overvotes,,0,0,0,0
Concho,408,State Senate,28,Charles Perry,REP,21,86,82,189
Concho,408,State Senate,28,Undervotes,,6,15,11,32
Concho,408,State Senate,28,Overvotes,,0,0,0,0
Concho,408,State Representative,72,Drew Darby,REP,21,82,84,187
Concho,408,State Representative,72,Undervotes,,6,19,9,34
Concho,408,State Representative,72,Overvotes,,0,0,0,0
