county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Hale,101,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,16,6,9,1
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,2,1,1,0
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Kathy Cheng,13,4,8,1
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Larry Praeger,4,2,2,0
Hale,101,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 7",,DEM,Under Votes,1,0,1,0
Hale,101,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,10,5,5,0
Hale,101,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,8,2,5,1
Hale,101,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 8",,DEM,Under Votes,2,1,1,0
Hale,101,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,2,0,2,0
Hale,101,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,15,6,8,1
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,2,1,1,0
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,2,1,1,0
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,1,1,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,14,4,9,1
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,2,1,1,0
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,4,3,1,0
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,13,3,9,1
Hale,101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,3,1,2,0
Hale,101,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,16,6,9,1
Hale,101,"Member, State Board of Education",15,DEM,Over Votes,0,0,0,0
Hale,101,"Member, State Board of Education",15,DEM,Under Votes,2,1,1,0
Hale,101,"Member, State Board of Education",15,DEM,John Betancourt,17,6,10,1
Hale,101,Registered Voters,,,,489,,,
Hale,101,Ballots Cast,,REP,,66,,,
Hale,101,Ballots Cast,,DEM,,19,,,
Hale,101,President,,REP,Over Votes,0,0,0,0
Hale,101,President,,REP,Under Votes,1,1,0,0
Hale,101,President,,REP,Donald J. Trump,63,27,31,5
Hale,101,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Hale,101,President,,REP,Joe Walsh,0,0,0,0
Hale,101,President,,REP,Bob Ely,0,0,0,0
Hale,101,President,,REP,Matthew John Matern,0,0,0,0
Hale,101,President,,REP,Zoltan G. Istvan,0,0,0,0
Hale,101,President,,REP,Bill Weld,0,0,0,0
Hale,101,President,,REP,Uncommitted,2,1,1,0
Hale,101,U.S. Senate,,REP,Over Votes,0,0,0,0
Hale,101,U.S. Senate,,REP,Under Votes,7,4,3,0
Hale,101,U.S. Senate,,REP,Dwayne Stovall,16,8,8,0
Hale,101,U.S. Senate,,REP,Virgil Bierschwale,2,2,0,0
Hale,101,U.S. Senate,,REP,John Anthony Castro,6,2,3,1
Hale,101,U.S. Senate,,REP,John Cornyn,34,13,17,4
Hale,101,U.S. Senate,,REP,Mark Yancey,1,0,1,0
Hale,101,U.S. House,19,REP,Over Votes,0,0,0,0
Hale,101,U.S. House,19,REP,Under Votes,0,0,0,0
Hale,101,U.S. House,19,REP,Jodey C. Arrington,59,27,27,5
Hale,101,U.S. House,19,REP,Vance W. Boyd,7,2,5,0
Hale,101,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Hale,101,Railroad Commissioner,,REP,Under Votes,6,5,1,0
Hale,101,Railroad Commissioner,,REP,"James ""Jim"" Wright",32,15,16,1
Hale,101,Railroad Commissioner,,REP,Ryan Sitton,28,9,15,4
Hale,101,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
Hale,101,"Chief Justice, Supreme Court",,REP,Under Votes,7,4,3,0
Hale,101,"Chief Justice, Supreme Court",,REP,Nathan Hecht,59,25,29,5
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Under Votes,8,4,4,0
Hale,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jane Bland,58,25,28,5
Hale,101,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 7",,REP,Under Votes,11,5,6,0
Hale,101,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,55,24,26,5
Hale,101,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Hale,101,"Justice, Supreme Court, Place 8",,REP,Under Votes,10,4,6,0
Hale,101,"Justice, Supreme Court, Place 8",,REP,Brett Busby,56,25,26,5
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,9,6,3,0
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,36,18,17,1
Hale,101,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,21,5,12,4
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,8,4,4,0
Hale,101,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,58,25,28,5
Hale,101,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
Hale,101,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,9,5,4,0
Hale,101,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,57,24,28,5
Hale,101,"Member, State Board of Education",15,REP,Over Votes,0,0,0,0
Hale,101,"Member, State Board of Education",15,REP,Under Votes,10,5,5,0
Hale,101,"Member, State Board of Education",15,REP,Jay Johnson,56,24,27,5
Hale,101,State Senate,28,REP,Over Votes,0,0,0,0
Hale,101,State Senate,28,REP,Under Votes,8,4,4,0
Hale,101,State Senate,28,REP,Charles Perry,58,25,28,5
Hale,101,State Representative,88,REP,Over Votes,0,0,0,0
Hale,101,State Representative,88,REP,Under Votes,11,6,5,0
Hale,101,State Representative,88,REP,Ken King,55,23,27,5
Hale,101,"Chief Justice, 7th Court of Appeals District",,REP,Over Votes,0,0,0,0
Hale,101,"Chief Justice, 7th Court of Appeals District",,REP,Under Votes,10,5,5,0
Hale,101,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,56,24,27,5
Hale,101,"Justice, 7th Court of Appeals District, Place 4",,REP,Over Votes,0,0,0,0
Hale,101,"Justice, 7th Court of Appeals District, Place 4",,REP,Under Votes,9,5,4,0
Hale,101,"Justice, 7th Court of Appeals District, Place 4",,REP,Larry Doss,42,17,22,3
Hale,101,"Justice, 7th Court of Appeals District, Place 4",,REP,Steven Denny,15,7,6,2
Hale,101,"District Attorney, 64th Judicial District",,REP,Over Votes,0,0,0,0
Hale,101,"District Attorney, 64th Judicial District",,REP,Under Votes,15,6,6,3
Hale,101,"District Attorney, 64th Judicial District",,REP,Wally Hatch,51,23,26,2
Hale,101,County Attorney,,REP,Over Votes,0,0,0,0
Hale,101,County Attorney,,REP,Under Votes,7,2,3,2
Hale,101,County Attorney,,REP,Jim Tirey,59,27,29,3
Hale,101,Sheriff,,REP,Over Votes,0,0,0,0
Hale,101,Sheriff,,REP,Under Votes,7,2,3,2
Hale,101,Sheriff,,REP,David Cochran,59,27,29,3
Hale,101,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
Hale,101,County Tax Assessor-Collector,,REP,Under Votes,5,1,2,2
Hale,101,County Tax Assessor-Collector,,REP,Roland Nash,61,28,30,3
Hale,101,"County Commissioner, Precinct 1",,REP,Over Votes,0,0,0,0
Hale,101,"County Commissioner, Precinct 1",,REP,Under Votes,2,0,2,0
Hale,101,"County Commissioner, Precinct 1",,REP,Brent Ramsower,47,21,21,5
Hale,101,"County Commissioner, Precinct 1",,REP,Harold King,17,8,9,0
Hale,101,"Constable, Precinct No. 1",,REP,Over Votes,0,0,0,0
Hale,101,"Constable, Precinct No. 1",,REP,Under Votes,6,1,4,1
Hale,101,"Constable, Precinct No. 1",,REP,Tommy Baker,60,28,28,4
Hale,101,County Chairman,,REP,Over Votes,0,0,0,0
Hale,101,County Chairman,,REP,Under Votes,11,4,6,1
Hale,101,County Chairman,,REP,Kenna Hatch,55,25,26,4
Hale,101,Proposition #1,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #1,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #1,,DEM,Yes,18,7,10,1
Hale,101,Proposition #1,,DEM,No,0,0,0,0
Hale,101,Proposition #2,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #2,,DEM,Under Votes,2,0,2,0
Hale,101,Proposition #2,,DEM,Yes,15,5,9,1
Hale,101,Proposition #2,,DEM,No,2,2,0,0
Hale,101,Proposition #3,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #3,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #3,,DEM,Yes,18,7,10,1
Hale,101,Proposition #3,,DEM,No,0,0,0,0
Hale,101,Proposition #4,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #4,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #4,,DEM,Yes,17,7,9,1
Hale,101,Proposition #4,,DEM,No,1,0,1,0
Hale,101,Proposition #5,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #5,,DEM,Under Votes,2,0,2,0
Hale,101,Proposition #5,,DEM,Yes,17,7,9,1
Hale,101,Proposition #5,,DEM,No,0,0,0,0
Hale,101,Proposition #6,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #6,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #6,,DEM,Yes,18,7,10,1
Hale,101,Proposition #6,,DEM,No,0,0,0,0
Hale,101,Proposition #7,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #7,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #7,,DEM,Yes,17,6,10,1
Hale,101,Proposition #7,,DEM,No,1,1,0,0
Hale,101,Proposition #8,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #8,,DEM,Under Votes,3,0,3,0
Hale,101,Proposition #8,,DEM,Yes,16,7,8,1
Hale,101,Proposition #8,,DEM,No,0,0,0,0
Hale,101,Proposition #9,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #9,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #9,,DEM,Yes,18,7,10,1
Hale,101,Proposition #9,,DEM,No,0,0,0,0
Hale,101,Proposition #10,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #10,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #10,,DEM,Yes,16,5,10,1
Hale,101,Proposition #10,,DEM,No,2,2,0,0
Hale,101,Proposition #11,,DEM,Over Votes,0,0,0,0
Hale,101,Proposition #11,,DEM,Under Votes,1,0,1,0
Hale,101,Proposition #11,,DEM,Yes,18,7,10,1
Hale,101,Proposition #11,,DEM,No,0,0,0,0
Hale,101,Proposition 1,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 1,,REP,Under Votes,3,3,0,0
Hale,101,Proposition 1,,REP,Yes,57,26,27,4
Hale,101,Proposition 1,,REP,No,6,0,5,1
Hale,101,Proposition 2,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 2,,REP,Under Votes,0,0,0,0
Hale,101,Proposition 2,,REP,Yes,56,26,25,5
Hale,101,Proposition 2,,REP,No,10,3,7,0
Hale,101,Proposition 3,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 3,,REP,Under Votes,2,1,1,0
Hale,101,Proposition 3,,REP,Yes,60,25,30,5
Hale,101,Proposition 3,,REP,No,4,3,1,0
Hale,101,Proposition 4,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 4,,REP,Under Votes,3,2,1,0
Hale,101,Proposition 4,,REP,Yes,58,25,28,5
Hale,101,Proposition 4,,REP,No,5,2,3,0
Hale,101,Proposition 5,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 5,,REP,Under Votes,2,1,1,0
Hale,101,Proposition 5,,REP,Yes,59,26,30,3
Hale,101,Proposition 5,,REP,No,5,2,1,2
Hale,101,Proposition 6,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 6,,REP,Under Votes,1,1,0,0
Hale,101,Proposition 6,,REP,Yes,59,26,28,5
Hale,101,Proposition 6,,REP,No,6,2,4,0
Hale,101,Proposition 7,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 7,,REP,Under Votes,3,3,0,0
Hale,101,Proposition 7,,REP,Yes,63,26,32,5
Hale,101,Proposition 7,,REP,No,0,0,0,0
Hale,101,Proposition 8,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 8,,REP,Under Votes,1,1,0,0
Hale,101,Proposition 8,,REP,Yes,65,28,32,5
Hale,101,Proposition 8,,REP,No,0,0,0,0
Hale,101,Proposition 9,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 9,,REP,Under Votes,3,1,2,0
Hale,101,Proposition 9,,REP,Yes,58,27,26,5
Hale,101,Proposition 9,,REP,No,5,1,4,0
Hale,101,Proposition 10,,REP,Over Votes,0,0,0,0
Hale,101,Proposition 10,,REP,Under Votes,1,1,0,0
Hale,101,Proposition 10,,REP,Yes,64,28,31,5
Hale,101,Proposition 10,,REP,No,1,0,1,0
Hale,102,Registered Voters,,,,170,,,
Hale,102,Ballots Cast,,REP,,12,,,
Hale,102,Ballots Cast,,DEM,,6,,,
Hale,102,President,,DEM,Over Votes,0,0,0,0
Hale,102,President,,DEM,Under Votes,0,0,0,0
Hale,102,President,,DEM,Amy Klobuchar,0,0,0,0
Hale,102,President,,DEM,Deval Patrick,0,0,0,0
Hale,102,President,,DEM,Julin Castro,0,0,0,0
Hale,102,President,,DEM,Andrew Yang,0,0,0,0
Hale,102,President,,DEM,Joseph R. Biden,1,0,1,0
Hale,102,President,,DEM,Bernie Sanders,4,1,1,2
Hale,102,President,,DEM,Michael Bennet,0,0,0,0
Hale,102,President,,DEM,Tulsi Gabbard,0,0,0,0
Hale,102,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Hale,102,President,,DEM,Marianne Williamson,0,0,0,0
Hale,102,President,,DEM,Tom Steyer,0,0,0,0
Hale,102,President,,DEM,Michael R. Bloomberg,1,1,0,0
Hale,102,President,,DEM,Pete Buttigieg,0,0,0,0
Hale,102,President,,DEM,Cory Booker,0,0,0,0
Hale,102,President,,DEM,Robby Wells,0,0,0,0
Hale,102,President,,DEM,Elizabeth Warren,0,0,0,0
Hale,102,President,,DEM,John K. Delaney,0,0,0,0
Hale,102,U.S. Senate,,DEM,Over Votes,0,0,0,0
Hale,102,U.S. Senate,,DEM,Under Votes,1,1,0,0
Hale,102,U.S. Senate,,DEM,Adrian Ocegueda,1,0,0,1
Hale,102,U.S. Senate,,DEM,Royce West,0,0,0,0
Hale,102,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Hale,102,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,0,0,1
Hale,102,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Hale,102,U.S. Senate,,DEM,"Annie ""Mam"" Garcia",1,1,0,0
Hale,102,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Hale,102,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,0,2,0
Hale,102,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Hale,102,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Hale,102,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Hale,102,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Hale,102,U.S. House,19,DEM,Over Votes,0,0,0,0
Hale,102,U.S. House,19,DEM,Under Votes,1,1,0,0
Hale,102,U.S. House,19,DEM,Tom Watson,5,1,2,2
Hale,102,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Hale,102,Railroad Commissioner,,DEM,Under Votes,0,0,0,0
Hale,102,Railroad Commissioner,,DEM,Mark Watson,3,0,2,1
Hale,102,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",1,1,0,0
Hale,102,Railroad Commissioner,,DEM,Kelly Stone,0,0,0,0
Hale,102,Railroad Commissioner,,DEM,Chrysta Castaeda,2,1,0,1
Hale,102,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Hale,102,"Chief Justice, Supreme Court",,DEM,Under Votes,0,0,0,0
Hale,102,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,0,0,0
Hale,102,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,6,2,2,2
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Kathy Cheng,5,2,1,2
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Larry Praeger,1,0,1,0
Hale,102,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 7",,DEM,Under Votes,1,1,0,0
Hale,102,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,3,0,2,1
Hale,102,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,2,1,0,1
Hale,102,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 8",,DEM,Under Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,2,1,0,1
Hale,102,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,4,1,2,1
Hale,102,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,1,0,1,0
Hale,102,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,0,0,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,5,2,1,2
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,0,0,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,1,1,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,5,1,2,2
Hale,102,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,1,1,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,5,1,2,2
Hale,102,"Member, State Board of Education",15,DEM,Over Votes,0,0,0,0
Hale,102,"Member, State Board of Education",15,DEM,Under Votes,1,1,0,0
Hale,102,"Member, State Board of Education",15,DEM,John Betancourt,5,1,2,2
Hale,102,President,,REP,Donald J. Trump,12,6,4,2
Hale,102,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Hale,102,President,,REP,Joe Walsh,0,0,0,0
Hale,102,President,,REP,Bob Ely,0,0,0,0
Hale,102,President,,REP,Matthew John Matern,0,0,0,0
Hale,102,President,,REP,Zoltan G. Istvan,0,0,0,0
Hale,102,President,,REP,Bill Weld,0,0,0,0
Hale,102,President,,REP,Uncommitted,0,0,0,0
Hale,102,U.S. Senate,,REP,Over Votes,0,0,0,0
Hale,102,U.S. Senate,,REP,Under Votes,1,1,0,0
Hale,102,U.S. Senate,,REP,Dwayne Stovall,0,0,0,0
Hale,102,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Hale,102,U.S. Senate,,REP,John Anthony Castro,2,2,0,0
Hale,102,U.S. Senate,,REP,John Cornyn,9,3,4,2
Hale,102,U.S. Senate,,REP,Mark Yancey,0,0,0,0
Hale,102,U.S. House,19,REP,Over Votes,0,0,0,0
Hale,102,U.S. House,19,REP,Under Votes,0,0,0,0
Hale,102,U.S. House,19,REP,Jodey C. Arrington,12,6,4,2
Hale,102,U.S. House,19,REP,Vance W. Boyd,0,0,0,0
Hale,102,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Hale,102,Railroad Commissioner,,REP,Under Votes,1,1,0,0
Hale,102,Railroad Commissioner,,REP,"James ""Jim"" Wright",5,1,4,0
Hale,102,Railroad Commissioner,,REP,Ryan Sitton,6,4,0,2
Hale,102,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
Hale,102,"Chief Justice, Supreme Court",,REP,Under Votes,1,1,0,0
Hale,102,"Chief Justice, Supreme Court",,REP,Nathan Hecht,11,5,4,2
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Over Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Under Votes,1,1,0,0
Hale,102,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jane Bland,11,5,4,2
Hale,102,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 7",,REP,Under Votes,1,1,0,0
Hale,102,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,11,5,4,2
Hale,102,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Hale,102,"Justice, Supreme Court, Place 8",,REP,Under Votes,1,1,0,0
Hale,102,"Justice, Supreme Court, Place 8",,REP,Brett Busby,11,5,4,2
Hale,102,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,8,3,3,2
Hale,102,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,4,3,1,0
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,1,1,0,0
Hale,102,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,11,5,4,2
Hale,102,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,11,5,4,2
Hale,102,"Member, State Board of Education",15,REP,Over Votes,0,0,0,0
Hale,102,"Member, State Board of Education",15,REP,Under Votes,1,1,0,0
Hale,102,"Member, State Board of Education",15,REP,Jay Johnson,11,5,4,2
Hale,102,State Senate,28,REP,Over Votes,0,0,0,0
Hale,102,State Senate,28,REP,Under Votes,1,1,0,0
Hale,102,State Senate,28,REP,Charles Perry,11,5,4,2
Hale,102,State Representative,88,REP,Over Votes,0,0,0,0
Hale,102,State Representative,88,REP,Under Votes,1,1,0,0
Hale,102,State Representative,88,REP,Ken King,11,5,4,2
Hale,102,"Chief Justice, 7th Court of Appeals District",,REP,Over Votes,0,0,0,0
Hale,102,"Chief Justice, 7th Court of Appeals District",,REP,Under Votes,1,1,0,0
Hale,102,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,11,5,4,2
Hale,102,"Justice, 7th Court of Appeals District, Place 4",,REP,Over Votes,0,0,0,0
Hale,102,"Justice, 7th Court of Appeals District, Place 4",,REP,Under Votes,3,1,0,2
Hale,102,"Justice, 7th Court of Appeals District, Place 4",,REP,Larry Doss,7,3,4,0
Hale,102,"Justice, 7th Court of Appeals District, Place 4",,REP,Steven Denny,2,2,0,0
Hale,102,"District Attorney, 64th Judicial District",,REP,Over Votes,0,0,0,0
Hale,102,"District Attorney, 64th Judicial District",,REP,Under Votes,1,1,0,0
Hale,102,"District Attorney, 64th Judicial District",,REP,Wally Hatch,11,5,4,2
Hale,102,County Attorney,,REP,Over Votes,0,0,0,0
Hale,102,County Attorney,,REP,Under Votes,1,1,0,0
Hale,102,County Attorney,,REP,Jim Tirey,11,5,4,2
