county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Young,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
Young,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,161,82,55,24
Young,5,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,718,338,279,101
Young,5,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
Young,5,"Justice, Supreme Court, Place 7",,REP,Under Votes,161,80,57,24
Young,5,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,718,340,277,101
Young,5,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Young,5,"Justice, Supreme Court, Place 8",,REP,Under Votes,166,84,57,25
Young,5,"Justice, Supreme Court, Place 8",,REP,Brett Busby,713,336,277,100
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,405,189,158,58
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,166,78,60,28
Young,5,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,308,153,116,39
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,182,93,56,33
Young,5,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,697,327,278,92
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,182,92,58,32
Young,5,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,697,328,276,93
Young,5,"Member, State Board of Education",15,REP,Over Votes,0,0,0,0
Young,5,"Member, State Board of Education",15,REP,Under Votes,186,90,63,33
Young,5,"Member, State Board of Education",15,REP,Jay Johnson,693,330,271,92
Young,5,State Representative,68,REP,Over Votes,0,0,0,0
Young,5,State Representative,68,REP,Under Votes,122,60,42,20
Young,5,State Representative,68,REP,Drew Springer,757,360,292,105
Young,5,"Justice, 2nd Court of Appeals District, Place 2",,REP,Over Votes,0,0,0,0
Young,5,"Justice, 2nd Court of Appeals District, Place 2",,REP,Under Votes,175,87,61,27
Young,5,"Justice, 2nd Court of Appeals District, Place 2",,REP,Dana Womack,704,333,273,98
Young,5,"Justice, 2nd Court of Appeals District, Place 6",,REP,Over Votes,0,0,0,0
Young,5,"Justice, 2nd Court of Appeals District, Place 6",,REP,Under Votes,177,90,58,29
Young,5,"Justice, 2nd Court of Appeals District, Place 6",,REP,Mike Wallach,702,330,276,96
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Brian Walker,393,185,156,52
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,John P. Chupp,89,43,35,11
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Over Votes,1,0,0,1
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Under Votes,204,89,77,38
Young,5,"Justice, 2nd Court of Appeals District, Place 7",,REP,Elizabeth Beach,192,103,66,23
Young,5,"District Judge, 90th Judicial District",,REP,Over Votes,0,0,0,0
Young,5,"District Judge, 90th Judicial District",,REP,Under Votes,99,46,36,17
Young,5,"District Judge, 90th Judicial District",,REP,Stephen Bristow,780,374,298,108
Young,5,"District Attorney, 90th Judicial District",,REP,Over Votes,0,0,0,0
Young,5,"District Attorney, 90th Judicial District",,REP,Under Votes,115,52,47,16
Young,5,"District Attorney, 90th Judicial District",,REP,Dee Peavy,764,368,287,109
Young,5,County Attorney,,REP,Over Votes,0,0,0,0
Young,5,County Attorney,,REP,Under Votes,162,81,56,25
Young,5,County Attorney,,REP,Christopher D. Baran,717,339,278,100
Young,5,Sheriff,,REP,Over Votes,0,0,0,0
Young,5,Sheriff,,REP,Under Votes,19,5,9,5
Young,5,Sheriff,,REP,Travis Babcock,695,348,247,100
Young,5,Sheriff,,REP,Tim Bay,120,49,55,16
Young,5,Sheriff,,REP,Charlie Parker,45,18,23,4
Young,5,County Tax Assessor-Collector,,REP,Stephanie Crail,247,112,98,37
Young,5,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
Young,5,County Tax Assessor-Collector,,REP,Under Votes,56,19,21,16
Young,5,County Tax Assessor-Collector,,REP,Christy Centers,576,289,215,72
Young,5,"Constable, Precinct 1",,REP,Over Votes,0,0,0,0
Young,5,"Constable, Precinct 1",,REP,Under Votes,102,47,37,18
Young,5,"Constable, Precinct 1",,REP,Tommy Martin,777,373,297,107
Young,5,County Chairman,,REP,Over Votes,0,0,0,0
Young,5,County Chairman,,REP,Under Votes,120,60,36,24
Young,5,County Chairman,,REP,Kyle Zohn Milam,759,360,298,101
Young,5,Proposition #1,,DEM,Yes,111,41,50,20
Young,5,Proposition #1,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #1,,DEM,Under Votes,4,0,2,2
Young,5,Proposition #1,,DEM,No,16,5,8,3
Young,5,Proposition #2,,DEM,Yes,113,43,51,19
Young,5,Proposition #2,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #2,,DEM,Under Votes,4,0,2,2
Young,5,Proposition #2,,DEM,No,14,3,7,4
Young,5,Proposition #3,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #3,,DEM,Under Votes,5,0,3,2
Young,5,Proposition #3,,DEM,Yes,121,45,53,23
Young,5,Proposition #3,,DEM,No,5,1,4,0
Young,5,Proposition #4,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #4,,DEM,Under Votes,5,0,3,2
Young,5,Proposition #4,,DEM,Yes,113,42,52,19
Young,5,Proposition #4,,DEM,No,13,4,5,4
Young,5,Proposition #5,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #5,,DEM,Under Votes,4,0,2,2
Young,5,Proposition #5,,DEM,Yes,117,44,50,23
Young,5,Proposition #5,,DEM,No,10,2,8,0
Young,5,Proposition #6,,DEM,Yes,118,44,51,23
Young,5,Proposition #6,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #6,,DEM,Under Votes,6,0,4,2
Young,5,Proposition #6,,DEM,No,7,2,5,0
Young,5,Proposition #7,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #7,,DEM,Under Votes,5,0,3,2
Young,5,Proposition #7,,DEM,Yes,112,43,49,20
Young,5,Proposition #7,,DEM,No,14,3,8,3
Young,5,Proposition #8,,DEM,Yes,116,45,51,20
Young,5,Proposition #8,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #8,,DEM,Under Votes,5,0,2,3
Young,5,Proposition #8,,DEM,No,10,1,7,2
Young,5,Proposition #9,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #9,,DEM,Under Votes,6,0,3,3
Young,5,Proposition #9,,DEM,Yes,117,44,52,21
Young,5,Proposition #9,,DEM,No,8,2,5,1
Young,5,Proposition #10,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #10,,DEM,Under Votes,6,0,3,3
Young,5,Proposition #10,,DEM,Yes,116,45,49,22
Young,5,Proposition #10,,DEM,No,9,1,8,0
Young,5,Proposition #11,,DEM,Yes,112,43,49,20
Young,5,Proposition #11,,DEM,Over Votes,0,0,0,0
Young,5,Proposition #11,,DEM,Under Votes,12,1,7,4
Young,5,Proposition #11,,DEM,No,7,2,4,1
Young,5,Proposition 1,,REP,Over Votes,0,0,0,0
Young,5,Proposition 1,,REP,Under Votes,13,7,4,2
Young,5,Proposition 1,,REP,Yes,770,367,299,104
Young,5,Proposition 1,,REP,No,96,46,31,19
Young,5,Proposition 2,,REP,Yes,742,351,282,109
Young,5,Proposition 2,,REP,Over Votes,1,0,0,1
Young,5,Proposition 2,,REP,Under Votes,21,10,8,3
Young,5,Proposition 2,,REP,No,115,59,44,12
Young,5,Proposition 3,,REP,Over Votes,0,0,0,0
Young,5,Proposition 3,,REP,Under Votes,24,14,9,1
Young,5,Proposition 3,,REP,Yes,777,361,296,120
Young,5,Proposition 3,,REP,No,78,45,29,4
Young,5,Proposition 4,,REP,Over Votes,0,0,0,0
Young,5,Proposition 4,,REP,Under Votes,22,15,5,2
Young,5,Proposition 4,,REP,Yes,811,384,310,117
Young,5,Proposition 4,,REP,No,46,21,19,6
Young,5,Proposition 5,,REP,Over Votes,0,0,0,0
Young,5,Proposition 5,,REP,Under Votes,24,14,8,2
Young,5,Proposition 5,,REP,Yes,765,359,293,113
Young,5,Proposition 5,,REP,No,90,47,33,10
Young,5,Proposition 6,,REP,Yes,807,386,301,120
Young,5,Proposition 6,,REP,Over Votes,0,0,0,0
Young,5,Proposition 6,,REP,Under Votes,28,18,9,1
Young,5,Proposition 6,,REP,No,44,16,24,4
Young,5,Proposition 7,,REP,Yes,845,402,323,120
Young,5,Proposition 7,,REP,Over Votes,0,0,0,0
Young,5,Proposition 7,,REP,Under Votes,19,12,6,1
Young,5,Proposition 7,,REP,No,15,6,5,4
Young,5,Proposition 8,,REP,Yes,849,404,322,123
Young,5,Proposition 8,,REP,Over Votes,0,0,0,0
Young,5,Proposition 8,,REP,Under Votes,23,14,8,1
Young,5,Proposition 8,,REP,No,7,2,4,1
Young,5,Proposition 9,,REP,Over Votes,0,0,0,0
Young,5,Proposition 9,,REP,Under Votes,26,16,6,4
Young,5,Proposition 9,,REP,Yes,816,386,314,116
Young,5,Proposition 9,,REP,No,37,18,14,5
Young,5,Proposition 10,,REP,Over Votes,0,0,0,0
Young,5,Proposition 10,,REP,Under Votes,30,17,10,3
Young,5,Proposition 10,,REP,Yes,787,378,301,108
Young,5,Proposition 10,,REP,No,62,25,23,14
Young,6,President,,DEM,Tulsi Gabbard,0,0,0,0
Young,6,President,,DEM,Bernie Sanders,1,0,1,0
Young,6,President,,DEM,Andrew Yang,0,0,0,0
Young,6,President,,DEM,Robby Wells,0,0,0,0
Young,6,President,,DEM,Elizabeth Warren,0,0,0,0
Young,6,President,,DEM,John K. Delaney,0,0,0,0
Young,6,President,,DEM,Cory Booker,0,0,0,0
Young,6,President,,DEM,Joseph R. Biden,2,2,0,0
Young,6,President,,DEM,Julin Castro,0,0,0,0
Young,6,President,,DEM,Amy Klobuchar,1,0,0,1
Young,6,Ballots Cast,,REP,,83,,,
Young,6,Ballots Cast,,DEM,,4,,,
Young,6,President,,DEM,Over Votes,0,0,0,0
Young,6,President,,DEM,Under Votes,0,0,0,0
Young,6,President,,DEM,Pete Buttigieg,0,0,0,0
Young,6,President,,DEM,Deval Patrick,0,0,0,0
Young,6,President,,DEM,Michael Bennet,0,0,0,0
Young,6,President,,DEM,Tom Steyer,0,0,0,0
Young,6,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Young,6,President,,DEM,Michael R. Bloomberg,0,0,0,0
Young,6,President,,DEM,Marianne Williamson,0,0,0,0
Young,6,U.S. Senate,,DEM,Sema Hernandez,1,0,1,0
Young,6,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
Young,6,U.S. Senate,,DEM,Royce West,0,0,0,0
Young,6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Young,6,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Young,6,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Young,6,U.S. Senate,,DEM,Michael Cooper,2,2,0,0
Young,6,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Young,6,U.S. Senate,,DEM,Over Votes,0,0,0,0
Young,6,U.S. Senate,,DEM,Under Votes,1,0,0,1
Young,6,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Young,6,U.S. Senate,,DEM,"Annie ""Mam"" Garcia",0,0,0,0
Young,6,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Young,6,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,0,0
Young,6,U.S. House,19,DEM,Over Votes,0,0,0,0
Young,6,U.S. House,19,DEM,Under Votes,1,0,0,1
Young,6,U.S. House,19,DEM,Tom Watson,3,2,1,0
Young,6,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Young,6,Railroad Commissioner,,DEM,Under Votes,1,0,0,1
Young,6,Railroad Commissioner,,DEM,Mark Watson,2,1,1,0
Young,6,Railroad Commissioner,,DEM,Chrysta Castaeda,0,0,0,0
Young,6,Railroad Commissioner,,DEM,Kelly Stone,1,1,0,0
Young,6,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",0,0,0,0
Young,6,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,0,0,0,0
Young,6,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Young,6,"Chief Justice, Supreme Court",,DEM,Under Votes,1,0,0,1
Young,6,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,3,2,1,0
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Under Votes,1,0,0,1
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Larry Praeger,0,0,0,0
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,DEM,Kathy Cheng,3,2,1,0
Young,6,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,2,2,0,0
Young,6,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 7",,DEM,Under Votes,1,0,0,1
Young,6,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,1,0,1,0
Young,6,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,0,0,0,0
Young,6,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 8",,DEM,Under Votes,1,0,0,1
Young,6,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,3,2,1,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,1,0,0,1
Young,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,2,2,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,1,0,1,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,1,0,0,1
Young,6,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,2,2,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,1,0,1,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,1,0,0,1
Young,6,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,3,2,1,0
Young,6,"Member, State Board of Education",15,DEM,Over Votes,0,0,0,0
Young,6,"Member, State Board of Education",15,DEM,Under Votes,1,0,0,1
Young,6,"Member, State Board of Education",15,DEM,John Betancourt,3,2,1,0
Young,6,State Representative,68,DEM,Over Votes,0,0,0,0
Young,6,State Representative,68,DEM,Under Votes,1,0,0,1
Young,6,State Representative,68,DEM,Patsy Ledbetter,3,2,1,0
Young,6,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,DEM,Over Votes,0,0,0,0
Young,6,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,DEM,Under Votes,1,0,0,1
Young,6,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",,DEM,Delonia A. Watson,3,2,1,0
Young,6,President,,REP,Donald J. Trump,79,31,43,5
Young,6,President,,REP,Matthew John Matern,0,0,0,0
Young,6,President,,REP,Joe Walsh,1,1,0,0
Young,6,Ballots Cast,,REP,,83,,,
Young,6,Ballots Cast,,DEM,,4,,,
Young,6,President,,REP,Over Votes,0,0,0,0
Young,6,President,,REP,Under Votes,0,0,0,0
Young,6,President,,REP,Zoltan G. Istvan,0,0,0,0
Young,6,President,,REP,Bob Ely,0,0,0,0
Young,6,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Young,6,President,,REP,Bill Weld,1,0,0,1
Young,6,President,,REP,Uncommitted,2,1,1,0
Young,6,U.S. Senate,,REP,Mark Yancey,10,5,5,0
Young,6,U.S. Senate,,REP,Over Votes,0,0,0,0
Young,6,U.S. Senate,,REP,Under Votes,2,0,1,1
Young,6,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Young,6,U.S. Senate,,REP,Dwayne Stovall,11,7,4,0
Young,6,U.S. Senate,,REP,John Cornyn,58,21,34,3
Young,6,U.S. Senate,,REP,John Anthony Castro,2,0,0,2
Young,6,U.S. House,19,REP,Over Votes,0,0,0,0
Young,6,U.S. House,19,REP,Under Votes,5,1,3,1
Young,6,U.S. House,19,REP,Vance W. Boyd,22,8,14,0
Young,6,U.S. House,19,REP,Jodey C. Arrington,56,24,27,5
Young,6,Railroad Commissioner,,REP,Ryan Sitton,39,16,22,1
Young,6,Railroad Commissioner,,REP,Over Votes,0,0,0,0
Young,6,Railroad Commissioner,,REP,Under Votes,8,2,6,0
Young,6,Railroad Commissioner,,REP,"James ""Jim"" Wright",36,15,16,5
Young,6,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
Young,6,"Chief Justice, Supreme Court",,REP,Under Votes,9,3,6,0
Young,6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,74,30,38,6
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Under Votes,10,3,7,0
Young,6,"Justice, Supreme Court, Place 6 Unexpired Term",,REP,Jane Bland,73,30,37,6
Young,6,"Justice, Supreme Court, Place 7",,REP,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 7",,REP,Under Votes,12,3,9,0
Young,6,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,71,30,35,6
Young,6,"Justice, Supreme Court, Place 8",,REP,Over Votes,0,0,0,0
Young,6,"Justice, Supreme Court, Place 8",,REP,Under Votes,12,3,9,0
Young,6,"Justice, Supreme Court, Place 8",,REP,Brett Busby,71,30,35,6
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,38,19,15,4
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Under Votes,9,3,6,0
Young,6,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,36,11,23,2
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Under Votes,13,4,8,1
Young,6,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,70,29,36,5
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,Over Votes,0,0,0,0
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,Under Votes,13,4,8,1
Young,6,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,70,29,36,5
Young,6,"Member, State Board of Education",15,REP,Over Votes,0,0,0,0
Young,6,"Member, State Board of Education",15,REP,Under Votes,12,3,8,1
Young,6,"Member, State Board of Education",15,REP,Jay Johnson,71,30,36,5
Young,6,State Representative,68,REP,Over Votes,0,0,0,0
Young,6,State Representative,68,REP,Under Votes,10,1,8,1
Young,6,State Representative,68,REP,Drew Springer,73,32,36,5
