county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional,limited
Kleberg,Precinct 12,President,,LIB,Jo Jorgensen,9,1,7,1,0,0
Kleberg,Precinct 12,President,,GRN,Howie Hawkins,1,0,1,0,0,0
Kleberg,Precinct 12,President,,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 12,President,,,Under Votes,3,0,2,1,0,0
Kleberg,Precinct 12,U.S. Senate,,REP,John Cornyn,591,92,457,42,0,0
Kleberg,Precinct 12,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",298,39,199,60,0,0
Kleberg,Precinct 12,U.S. Senate,,LIB,Kerry Douglas McKennon,17,8,9,0,0,0
Kleberg,Precinct 12,U.S. Senate,,GRN,David B. Collins,7,2,5,0,0,0
Kleberg,Precinct 12,U.S. Senate,,,Over Votes,1,1,0,0,0,0
Kleberg,Precinct 12,U.S. Senate,,,Under Votes,18,4,13,1,0,0
Kleberg,Precinct 12,U.S. House,34,REP,Rey Gonzalez,557,92,431,34,0,0
Kleberg,Precinct 12,U.S. House,34,DEM,Filemon B. Vela,333,47,219,67,0,0
Kleberg,Precinct 12,U.S. House,34,LIB,Anthony Cristo,17,3,14,0,0,0
Kleberg,Precinct 12,U.S. House,34,IND,Chris B. Royal,3,0,3,0,0,0
Kleberg,Precinct 12,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 12,U.S. House,34,,Under Votes,22,4,16,2,0,0
Kleberg,Precinct 12,Railroad Commissioner,,REP,"James ""Jim"" Wright",541,86,418,37,0,0
Kleberg,Precinct 12,Railroad Commissioner,,DEM,Chrysta Castaneda,334,46,231,57,0,0
Kleberg,Precinct 12,Railroad Commissioner,,LIB,Matt Sterett,15,3,10,2,0,0
Kleberg,Precinct 12,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,3,7,1,0,0
Kleberg,Precinct 12,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 12,Railroad Commissioner,,,Under Votes,31,8,17,6,0,0
Kleberg,Precinct 12,State Senate,27,REP,Vanessa Tijerina,522,83,401,38,0,0
Kleberg,Precinct 12,State Senate,27,DEM,Eddie Lucio Jr.,372,54,259,59,0,0
Kleberg,Precinct 12,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 12,State Senate,27,,Under Votes,38,9,23,6,0,0
Kleberg,Precinct 12,State Representative,43,REP,J M Lozano,749,123,552,74,0,0
Kleberg,Precinct 12,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 12,State Representative,43,,Under Votes,183,23,131,29,0,0
Kleberg,Precinct 13,Registered Voters,,,,1373,,,,,
Kleberg,Precinct 13,Ballots Cast,,,,856,148,568,138,2,0
Kleberg,Precinct 13,President,,REP,Donald J. Trump,372,86,259,27,0,0
Kleberg,Precinct 13,President,,DEM,Joseph R. Biden,466,57,299,109,1,0
Kleberg,Precinct 13,President,,LIB,Jo Jorgensen,3,2,1,0,0,0
Kleberg,Precinct 13,President,,GRN,Howie Hawkins,4,1,2,1,0,0
Kleberg,Precinct 13,President,,,Over Votes,2,1,0,1,0,0
Kleberg,Precinct 13,President,,,Under Votes,8,1,6,0,1,0
Kleberg,Precinct 13,U.S. Senate,,REP,John Cornyn,380,84,265,31,0,0
Kleberg,Precinct 13,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",439,53,280,105,1,0
Kleberg,Precinct 13,U.S. Senate,,LIB,Kerry Douglas McKennon,8,4,4,0,0,0
Kleberg,Precinct 13,U.S. Senate,,GRN,David B. Collins,10,3,7,0,0,0
Kleberg,Precinct 13,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 13,U.S. Senate,,,Under Votes,18,4,12,1,1,0
Kleberg,Precinct 13,U.S. House,34,REP,Rey Gonzalez,358,84,243,31,0,0
Kleberg,Precinct 13,U.S. House,34,DEM,Filemon B. Vela,461,53,302,105,1,0
Kleberg,Precinct 13,U.S. House,34,LIB,Anthony Cristo,4,1,3,0,0,0
Kleberg,Precinct 13,U.S. House,34,IND,Chris B. Royal,7,3,4,0,0,0
Kleberg,Precinct 13,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 13,U.S. House,34,,Under Votes,26,7,16,2,1,0
Kleberg,Precinct 13,Railroad Commissioner,,REP,"James ""Jim"" Wright",355,83,242,30,0,0
Kleberg,Precinct 13,Railroad Commissioner,,DEM,Chrysta Castaneda,448,48,293,106,1,0
Kleberg,Precinct 13,Railroad Commissioner,,LIB,Matt Sterett,4,2,2,0,0,0
Kleberg,Precinct 13,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",12,4,7,0,1,0
Kleberg,Precinct 13,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 13,Railroad Commissioner,,,Under Votes,37,11,24,2,0,0
Kleberg,Precinct 13,State Senate,27,REP,Vanessa Tijerina,336,75,229,31,1,0
Kleberg,Precinct 13,State Senate,27,DEM,Eddie Lucio Jr.,478,65,312,101,0,0
Kleberg,Precinct 13,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 13,State Senate,27,,Under Votes,42,8,27,6,1,0
Kleberg,Precinct 13,State Representative,43,REP,J M Lozano,608,112,418,77,1,0
Kleberg,Precinct 13,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 13,State Representative,43,,Under Votes,248,36,150,61,1,0
Kleberg,Precinct 14,Registered Voters,,,,513,,,,,
Kleberg,Precinct 14,Ballots Cast,,,,284,42,192,50,0,0
Kleberg,Precinct 14,President,,REP,Donald J. Trump,125,20,95,10,0,0
Kleberg,Precinct 14,President,,DEM,Joseph R. Biden,155,22,94,39,0,0
Kleberg,Precinct 14,President,,LIB,Jo Jorgensen,1,0,0,1,0,0
Kleberg,Precinct 14,President,,GRN,Howie Hawkins,0,0,0,0,0,0
Kleberg,Precinct 14,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 14,President,,,Under Votes,2,0,2,0,0,0
Kleberg,Precinct 14,U.S. Senate,,REP,John Cornyn,122,17,92,13,0,0
Kleberg,Precinct 14,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",139,18,85,36,0,0
Kleberg,Precinct 14,U.S. Senate,,LIB,Kerry Douglas McKennon,6,3,2,1,0,0
Kleberg,Precinct 14,U.S. Senate,,GRN,David B. Collins,4,0,4,0,0,0
Kleberg,Precinct 14,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 14,U.S. Senate,,,Under Votes,13,4,9,0,0,0
Kleberg,Precinct 14,U.S. House,34,REP,Rey Gonzalez,116,16,89,11,0,0
Kleberg,Precinct 14,U.S. House,34,DEM,Filemon B. Vela,150,21,92,37,0,0
Kleberg,Precinct 14,U.S. House,34,LIB,Anthony Cristo,3,1,0,2,0,0
Kleberg,Precinct 14,U.S. House,34,IND,Chris B. Royal,2,0,2,0,0,0
Kleberg,Precinct 14,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 14,U.S. House,34,,Under Votes,13,4,9,0,0,0
Kleberg,Precinct 14,Railroad Commissioner,,REP,"James ""Jim"" Wright",118,17,91,10,0,0
Kleberg,Precinct 14,Railroad Commissioner,,DEM,Chrysta Castaneda,146,18,90,38,0,0
Kleberg,Precinct 14,Railroad Commissioner,,LIB,Matt Sterett,4,2,1,1,0,0
Kleberg,Precinct 14,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,1,1,0,0,0
Kleberg,Precinct 14,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 14,Railroad Commissioner,,,Under Votes,14,4,9,1,0,0
Kleberg,Precinct 14,State Senate,27,REP,Vanessa Tijerina,105,14,81,10,0,0
Kleberg,Precinct 14,State Senate,27,DEM,Eddie Lucio Jr.,159,23,99,37,0,0
Kleberg,Precinct 14,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 14,State Senate,27,,Under Votes,20,5,12,3,0,0
Kleberg,Precinct 14,State Representative,43,REP,J M Lozano,211,34,147,30,0,0
Kleberg,Precinct 14,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 14,State Representative,43,,Under Votes,73,8,45,20,0,0
Kleberg,Precinct 21,Registered Voters,,,,430,,,,,
Kleberg,Precinct 21,Ballots Cast,,,,187,31,131,24,1,0
Kleberg,Precinct 21,President,,REP,Donald J. Trump,52,17,33,1,1,0
Kleberg,Precinct 21,President,,DEM,Joseph R. Biden,129,14,94,21,0,0
Kleberg,Precinct 21,President,,LIB,Jo Jorgensen,0,0,0,0,0,0
Kleberg,Precinct 21,President,,GRN,Howie Hawkins,2,0,2,0,0,0
Kleberg,Precinct 21,President,,,Over Votes,2,0,0,2,0,0
Kleberg,Precinct 21,President,,,Under Votes,2,0,2,0,0,0
Kleberg,Precinct 21,U.S. Senate,,REP,John Cornyn,52,15,34,2,1,0
Kleberg,Precinct 21,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",122,13,88,21,0,0
Kleberg,Precinct 21,U.S. Senate,,LIB,Kerry Douglas McKennon,2,1,1,0,0,0
Kleberg,Precinct 21,U.S. Senate,,GRN,David B. Collins,4,0,4,0,0,0
Kleberg,Precinct 21,U.S. Senate,,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 21,U.S. Senate,,,Under Votes,6,2,4,0,0,0
Kleberg,Precinct 21,U.S. House,34,REP,Rey Gonzalez,48,15,31,1,1,0
Kleberg,Precinct 21,U.S. House,34,DEM,Filemon B. Vela,130,14,93,23,0,0
Kleberg,Precinct 21,U.S. House,34,LIB,Anthony Cristo,3,0,3,0,0,0
Kleberg,Precinct 21,U.S. House,34,IND,Chris B. Royal,2,0,2,0,0,0
Kleberg,Precinct 21,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 21,U.S. House,34,,Under Votes,4,2,2,0,0,0
Kleberg,Precinct 21,Railroad Commissioner,,REP,"James ""Jim"" Wright",47,12,32,2,1,0
Kleberg,Precinct 21,Railroad Commissioner,,DEM,Chrysta Castaneda,134,18,94,22,0,0
Kleberg,Precinct 21,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0,0,0
Kleberg,Precinct 21,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,2,0,0,0
Kleberg,Precinct 21,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 21,Railroad Commissioner,,,Under Votes,4,1,3,0,0,0
Kleberg,Precinct 21,State Senate,27,REP,Vanessa Tijerina,41,11,27,2,1,0
Kleberg,Precinct 21,State Senate,27,DEM,Eddie Lucio Jr.,139,16,102,21,0,0
Kleberg,Precinct 21,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 21,State Senate,27,,Under Votes,7,4,2,1,0,0
Kleberg,Precinct 21,State Representative,43,REP,J M Lozano,120,27,83,9,1,0
Kleberg,Precinct 21,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 21,State Representative,43,,Under Votes,67,4,48,15,0,0
Kleberg,Precinct 22,Registered Voters,,,,955,,,,,
Kleberg,Precinct 22,Ballots Cast,,,,547,93,387,61,6,0
Kleberg,Precinct 22,President,,REP,Donald J. Trump,268,61,188,17,2,0
Kleberg,Precinct 22,President,,DEM,Joseph R. Biden,265,29,190,43,3,0
Kleberg,Precinct 22,President,,LIB,Jo Jorgensen,5,0,4,1,0,0
Kleberg,Precinct 22,President,,GRN,Howie Hawkins,3,1,2,0,0,0
Kleberg,Precinct 22,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 22,President,,,Under Votes,5,2,2,0,1,0
Kleberg,Precinct 22,U.S. Senate,,REP,John Cornyn,263,52,190,20,1,0
Kleberg,Precinct 22,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",249,31,177,38,3,0
Kleberg,Precinct 22,U.S. Senate,,LIB,Kerry Douglas McKennon,4,1,3,0,0,0
Kleberg,Precinct 22,U.S. Senate,,GRN,David B. Collins,8,2,6,0,0,0
Kleberg,Precinct 22,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 22,U.S. Senate,,,Under Votes,23,7,11,3,2,0
Kleberg,Precinct 22,U.S. House,34,REP,Rey Gonzalez,255,54,182,18,1,0
Kleberg,Precinct 22,U.S. House,34,DEM,Filemon B. Vela,257,27,191,37,2,0
Kleberg,Precinct 22,U.S. House,34,LIB,Anthony Cristo,6,1,3,1,1,0
Kleberg,Precinct 22,U.S. House,34,IND,Chris B. Royal,7,2,3,2,0,0
Kleberg,Precinct 22,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 22,U.S. House,34,,Under Votes,22,9,8,3,2,0
Kleberg,Precinct 22,Railroad Commissioner,,REP,"James ""Jim"" Wright",250,54,179,16,1,0
Kleberg,Precinct 22,Railroad Commissioner,,DEM,Chrysta Castaneda,258,29,187,39,3,0
Kleberg,Precinct 22,Railroad Commissioner,,LIB,Matt Sterett,6,1,4,1,0,0
Kleberg,Precinct 22,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",6,1,4,1,0,0
Kleberg,Precinct 22,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 22,Railroad Commissioner,,,Under Votes,27,8,13,4,2,0
Kleberg,Precinct 22,State Senate,27,REP,Vanessa Tijerina,239,48,170,20,1,0
Kleberg,Precinct 22,State Senate,27,DEM,Eddie Lucio Jr.,273,35,199,36,3,0
Kleberg,Precinct 22,State Senate,27,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 22,State Senate,27,,Under Votes,34,10,18,4,2,0
Kleberg,Precinct 22,State Representative,43,REP,J M Lozano,400,74,295,29,2,0
Kleberg,Precinct 22,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 22,State Representative,43,,Under Votes,147,19,92,32,4,0
Kleberg,Precinct 23,Registered Voters,,,,1299,,,,,
Kleberg,Precinct 23,Ballots Cast,,,,692,139,446,106,1,0
Kleberg,Precinct 23,President,,REP,Donald J. Trump,283,63,196,24,0,0
Kleberg,Precinct 23,President,,DEM,Joseph R. Biden,399,76,241,81,1,0
Kleberg,Precinct 23,President,,LIB,Jo Jorgensen,5,0,5,0,0,0
Kleberg,Precinct 23,President,,GRN,Howie Hawkins,0,0,0,0,0,0
Kleberg,Precinct 23,President,,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 23,President,,,Under Votes,3,0,2,1,0,0
Kleberg,Precinct 23,U.S. Senate,,REP,John Cornyn,279,58,194,27,0,0
Kleberg,Precinct 23,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",379,69,231,78,1,0
Kleberg,Precinct 23,U.S. Senate,,LIB,Kerry Douglas McKennon,12,7,5,0,0,0
Kleberg,Precinct 23,U.S. Senate,,GRN,David B. Collins,6,0,6,0,0,0
Kleberg,Precinct 23,U.S. Senate,,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 23,U.S. Senate,,,Under Votes,14,5,9,0,0,0
Kleberg,Precinct 23,U.S. House,34,REP,Rey Gonzalez,259,54,181,24,0,0
Kleberg,Precinct 23,U.S. House,34,DEM,Filemon B. Vela,397,74,241,81,1,0
Kleberg,Precinct 23,U.S. House,34,LIB,Anthony Cristo,11,6,5,0,0,0
Kleberg,Precinct 23,U.S. House,34,IND,Chris B. Royal,5,0,5,0,0,0
Kleberg,Precinct 23,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 23,U.S. House,34,,Under Votes,20,5,14,1,0,0
Kleberg,Precinct 23,Railroad Commissioner,,REP,"James ""Jim"" Wright",251,53,178,20,0,0
Kleberg,Precinct 23,Railroad Commissioner,,DEM,Chrysta Castaneda,399,76,237,85,1,0
Kleberg,Precinct 23,Railroad Commissioner,,LIB,Matt Sterett,11,2,9,0,0,0
Kleberg,Precinct 23,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,1,4,0,0,0
Kleberg,Precinct 23,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 23,Railroad Commissioner,,,Under Votes,26,7,18,1,0,0
Kleberg,Precinct 23,State Senate,27,REP,Vanessa Tijerina,242,52,169,21,0,0
Kleberg,Precinct 23,State Senate,27,DEM,Eddie Lucio Jr.,413,78,255,79,1,0
Kleberg,Precinct 23,State Senate,27,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 23,State Senate,27,,Under Votes,36,9,21,6,0,0
Kleberg,Precinct 23,State Representative,43,REP,J M Lozano,474,98,320,55,1,0
Kleberg,Precinct 23,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 23,State Representative,43,,Under Votes,218,41,126,51,0,0
Kleberg,Precinct 24,Registered Voters,,,,1336,,,,,
Kleberg,Precinct 24,Ballots Cast,,,,764,165,506,92,1,0
Kleberg,Precinct 24,President,,REP,Donald J. Trump,339,77,232,29,1,0
Kleberg,Precinct 24,President,,DEM,Joseph R. Biden,407,85,260,62,0,0
Kleberg,Precinct 24,President,,LIB,Jo Jorgensen,10,1,8,1,0,0
Kleberg,Precinct 24,President,,GRN,Howie Hawkins,3,2,1,0,0,0
Kleberg,Precinct 24,President,,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 24,President,,,Under Votes,3,0,3,0,0,0
Kleberg,Precinct 24,U.S. Senate,,REP,John Cornyn,330,71,234,24,1,0
Kleberg,Precinct 24,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",388,76,246,66,0,0
Kleberg,Precinct 24,U.S. Senate,,LIB,Kerry Douglas McKennon,11,3,8,0,0,0
Kleberg,Precinct 24,U.S. Senate,,GRN,David B. Collins,4,2,2,0,0,0
Kleberg,Precinct 24,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 24,U.S. Senate,,,Under Votes,31,13,16,2,0,0
Kleberg,Precinct 24,U.S. House,34,REP,Rey Gonzalez,319,69,227,22,1,0
Kleberg,Precinct 24,U.S. House,34,DEM,Filemon B. Vela,381,77,239,65,0,0
Kleberg,Precinct 24,U.S. House,34,LIB,Anthony Cristo,15,2,13,0,0,0
Kleberg,Precinct 24,U.S. House,34,IND,Chris B. Royal,4,1,3,0,0,0
Kleberg,Precinct 24,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 24,U.S. House,34,,Under Votes,45,16,24,5,0,0
Kleberg,Precinct 24,Railroad Commissioner,,REP,"James ""Jim"" Wright",316,72,221,22,1,0
Kleberg,Precinct 24,Railroad Commissioner,,DEM,Chrysta Castaneda,380,71,245,64,0,0
Kleberg,Precinct 24,Railroad Commissioner,,LIB,Matt Sterett,14,5,9,0,0,0
Kleberg,Precinct 24,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",10,2,7,1,0,0
Kleberg,Precinct 24,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 24,Railroad Commissioner,,,Under Votes,44,15,24,5,0,0
Kleberg,Precinct 24,State Senate,27,REP,Vanessa Tijerina,285,60,202,22,1,0
Kleberg,Precinct 24,State Senate,27,DEM,Eddie Lucio Jr.,423,84,278,61,0,0
Kleberg,Precinct 24,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 24,State Senate,27,,Under Votes,56,21,26,9,0,0
Kleberg,Precinct 24,State Representative,43,REP,J M Lozano,554,124,380,49,1,0
Kleberg,Precinct 24,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 24,State Representative,43,,Under Votes,210,41,126,43,0,0
Kleberg,Precinct 31,Registered Voters,,,,1448,,,,,
Kleberg,Precinct 31,Ballots Cast,,,,921,168,641,107,5,0
Kleberg,Precinct 31,President,,REP,Donald J. Trump,523,105,378,39,1,0
Kleberg,Precinct 31,President,,DEM,Joseph R. Biden,373,58,247,64,4,0
Kleberg,Precinct 31,President,,LIB,Jo Jorgensen,10,2,6,2,0,0
Kleberg,Precinct 31,President,,GRN,Howie Hawkins,3,0,2,1,0,0
Kleberg,Precinct 31,President,,,Over Votes,1,0,0,1,0,0
Kleberg,Precinct 31,President,,,Under Votes,7,1,6,0,0,0
Kleberg,Precinct 31,U.S. Senate,,REP,John Cornyn,515,100,374,40,1,0
Kleberg,Precinct 31,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",365,60,237,64,4,0
Kleberg,Precinct 31,U.S. Senate,,LIB,Kerry Douglas McKennon,18,3,14,1,0,0
Kleberg,Precinct 31,U.S. Senate,,GRN,David B. Collins,1,0,1,0,0,0
Kleberg,Precinct 31,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 31,U.S. Senate,,,Under Votes,21,5,14,2,0,0
Kleberg,Precinct 31,U.S. House,34,REP,Rey Gonzalez,511,102,369,39,1,0
Kleberg,Precinct 31,U.S. House,34,DEM,Filemon B. Vela,361,52,239,66,4,0
Kleberg,Precinct 31,U.S. House,34,LIB,Anthony Cristo,11,2,9,0,0,0
Kleberg,Precinct 31,U.S. House,34,IND,Chris B. Royal,15,5,9,1,0,0
Kleberg,Precinct 31,U.S. House,34,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 31,U.S. House,34,,Under Votes,23,7,15,1,0,0
Kleberg,Precinct 31,Railroad Commissioner,,REP,"James ""Jim"" Wright",508,99,370,38,1,0
Kleberg,Precinct 31,Railroad Commissioner,,DEM,Chrysta Castaneda,360,56,237,63,4,0
Kleberg,Precinct 31,Railroad Commissioner,,LIB,Matt Sterett,15,2,10,3,0,0
Kleberg,Precinct 31,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",10,4,5,1,0,0
Kleberg,Precinct 31,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 31,Railroad Commissioner,,,Under Votes,28,7,19,2,0,0
Kleberg,Precinct 31,State Senate,27,REP,Vanessa Tijerina,448,80,332,35,1,0
Kleberg,Precinct 31,State Senate,27,DEM,Eddie Lucio Jr.,424,74,283,63,4,0
Kleberg,Precinct 31,State Senate,27,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 31,State Senate,27,,Under Votes,49,14,26,9,0,0
Kleberg,Precinct 31,State Representative,43,REP,J M Lozano,727,146,503,77,1,0
Kleberg,Precinct 31,State Representative,43,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 31,State Representative,43,,Under Votes,194,22,138,30,4,0
Kleberg,Precinct 32,Registered Voters,,,,1200,,,,,
Kleberg,Precinct 32,Ballots Cast,,,,709,126,507,70,6,0
Kleberg,Precinct 32,President,,REP,Donald J. Trump,350,60,277,11,2,0
Kleberg,Precinct 32,President,,DEM,Joseph R. Biden,345,62,221,58,4,0
Kleberg,Precinct 32,President,,LIB,Jo Jorgensen,6,1,5,0,0,0
Kleberg,Precinct 32,President,,GRN,Howie Hawkins,2,1,1,0,0,0
Kleberg,Precinct 32,President,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 32,President,,,Under Votes,6,2,3,1,0,0
Kleberg,Precinct 32,U.S. Senate,,REP,John Cornyn,348,61,275,11,1,0
Kleberg,Precinct 32,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",329,59,211,56,3,0
Kleberg,Precinct 32,U.S. Senate,,LIB,Kerry Douglas McKennon,12,4,7,0,1,0
Kleberg,Precinct 32,U.S. Senate,,GRN,David B. Collins,3,0,3,0,0,0
Kleberg,Precinct 32,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Kleberg,Precinct 32,U.S. Senate,,,Under Votes,17,2,11,3,1,0
Kleberg,Precinct 32,U.S. House,34,REP,Rey Gonzalez,326,54,260,11,1,0
Kleberg,Precinct 32,U.S. House,34,DEM,Filemon B. Vela,345,65,221,54,5,0
Kleberg,Precinct 32,U.S. House,34,LIB,Anthony Cristo,9,4,5,0,0,0
Kleberg,Precinct 32,U.S. House,34,IND,Chris B. Royal,8,1,6,1,0,0
Kleberg,Precinct 32,U.S. House,34,,Over Votes,1,0,1,0,0,0
Kleberg,Precinct 32,U.S. House,34,,Under Votes,20,2,14,4,0,0
Kleberg,Precinct 32,Railroad Commissioner,,REP,"James ""Jim"" Wright",332,52,266,11,3,0
Kleberg,Precinct 32,Railroad Commissioner,,DEM,Chrysta Castaneda,337,65,216,55,1,0
Kleberg,Precinct 32,Railroad Commissioner,,LIB,Matt Sterett,7,2,4,0,1,0
Kleberg,Precinct 32,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",10,3,5,1,1,0
