county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Briscoe,Precinct 1,Registered Voters,,,Registered Voters,158,0,0,0
Briscoe,Precinct 2,Registered Voters,,,Registered Voters,254,0,0,0
Briscoe,Precinct 3,Registered Voters,,,Registered Voters,249,0,0,0
Briscoe,Precinct 4,Registered Voters,,,Registered Voters,291,0,0,0
Briscoe,Precinct 6,Registered Voters,,,Registered Voters,72,0,0,0
Briscoe,Precinct 1,Ballots Cast,,,Ballots Cast,77,48,23,6
Briscoe,Precinct 2,Ballots Cast,,,Ballots Cast,122,86,28,8
Briscoe,Precinct 3,Ballots Cast,,,Ballots Cast,139,70,57,12
Briscoe,Precinct 4,Ballots Cast,,,Ballots Cast,189,102,59,28
Briscoe,Precinct 6,Ballots Cast,,,Ballots Cast,25,23,0,2
Briscoe,Precinct 1,Ballots Cast,,REP,Ballots Cast,73,48,19,6
Briscoe,Precinct 2,Ballots Cast,,REP,Ballots Cast,112,78,28,6
Briscoe,Precinct 3,Ballots Cast,,REP,Ballots Cast,134,67,57,10
Briscoe,Precinct 4,Ballots Cast,,REP,Ballots Cast,173,92,57,24
Briscoe,Precinct 6,Ballots Cast,,REP,Ballots Cast,23,23,0,0
Briscoe,Precinct 1,Ballots Cast,,DEM,Ballots Cast,4,0,4,0
Briscoe,Precinct 2,Ballots Cast,,DEM,Ballots Cast,10,8,0,2
Briscoe,Precinct 3,Ballots Cast,,DEM,Ballots Cast,5,3,0,2
Briscoe,Precinct 4,Ballots Cast,,DEM,Ballots Cast,16,10,2,4
Briscoe,Precinct 6,Ballots Cast,,DEM,Ballots Cast,2,0,0,2
Briscoe,Precinct 1,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Briscoe,Precinct 2,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Briscoe,Precinct 3,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Briscoe,Precinct 4,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,1,1,0,0
Briscoe,Precinct 6,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Briscoe,Precinct 1,President,,REP,Joe Walsh,2,1,1,0
Briscoe,Precinct 2,President,,REP,Joe Walsh,3,3,0,0
Briscoe,Precinct 3,President,,REP,Joe Walsh,3,2,1,0
Briscoe,Precinct 4,President,,REP,Joe Walsh,1,0,1,0
Briscoe,Precinct 6,President,,REP,Joe Walsh,0,0,0,0
Briscoe,Precinct 1,President,,REP,Bill Weld,0,0,0,0
Briscoe,Precinct 2,President,,REP,Bill Weld,0,0,0,0
Briscoe,Precinct 3,President,,REP,Bill Weld,1,1,0,0
Briscoe,Precinct 4,President,,REP,Bill Weld,1,1,0,0
Briscoe,Precinct 6,President,,REP,Bill Weld,0,0,0,0
Briscoe,Precinct 1,President,,REP,Bob Ely,0,0,0,0
Briscoe,Precinct 2,President,,REP,Bob Ely,0,0,0,0
Briscoe,Precinct 3,President,,REP,Bob Ely,0,0,0,0
Briscoe,Precinct 4,President,,REP,Bob Ely,0,0,0,0
Briscoe,Precinct 6,President,,REP,Bob Ely,0,0,0,0
Briscoe,Precinct 1,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",2,2,0,0
Briscoe,Precinct 2,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Briscoe,Precinct 3,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,1,0,0
Briscoe,Precinct 4,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",2,2,0,0
Briscoe,Precinct 6,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Briscoe,Precinct 1,President,,REP,Zoltan G. Istvan,0,0,0,0
Briscoe,Precinct 2,President,,REP,Zoltan G. Istvan,0,0,0,0
Briscoe,Precinct 3,President,,REP,Zoltan G. Istvan,0,0,0,0
Briscoe,Precinct 4,President,,REP,Zoltan G. Istvan,0,0,0,0
Briscoe,Precinct 6,President,,REP,Zoltan G. Istvan,0,0,0,0
Briscoe,Precinct 1,President,,REP,Donald J. Trump,64,42,17,5
Briscoe,Precinct 2,President,,REP,Donald J. Trump,107,74,27,6
Briscoe,Precinct 3,President,,REP,Donald J. Trump,120,56,54,10
Briscoe,Precinct 4,President,,REP,Donald J. Trump,158,84,51,23
Briscoe,Precinct 6,President,,REP,Donald J. Trump,21,21,0,0
Briscoe,Precinct 1,President,,REP,Matthew John Matern,0,0,0,0
Briscoe,Precinct 2,President,,REP,Matthew John Matern,0,0,0,0
Briscoe,Precinct 3,President,,REP,Matthew John Matern,0,0,0,0
Briscoe,Precinct 4,President,,REP,Matthew John Matern,0,0,0,0
Briscoe,Precinct 6,President,,REP,Matthew John Matern,0,0,0,0
Briscoe,Precinct 1,President,,REP,Uncommitted,4,2,1,1
Briscoe,Precinct 2,President,,REP,Uncommitted,2,1,1,0
Briscoe,Precinct 3,President,,REP,Uncommitted,8,7,1,0
Briscoe,Precinct 4,President,,REP,Uncommitted,11,5,5,1
Briscoe,Precinct 6,President,,REP,Uncommitted,0,0,0,0
Briscoe,Precinct 1,U.S. Senate,,REP,John Cornyn,48,32,12,4
Briscoe,Precinct 2,U.S. Senate,,REP,John Cornyn,82,55,21,6
Briscoe,Precinct 3,U.S. Senate,,REP,John Cornyn,95,37,49,9
Briscoe,Precinct 4,U.S. Senate,,REP,John Cornyn,121,59,45,17
Briscoe,Precinct 6,U.S. Senate,,REP,John Cornyn,15,15,0,0
Briscoe,Precinct 1,U.S. Senate,,REP,Virgil Bierschwale,2,1,1,0
Briscoe,Precinct 2,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Briscoe,Precinct 3,U.S. Senate,,REP,Virgil Bierschwale,2,1,1,0
Briscoe,Precinct 4,U.S. Senate,,REP,Virgil Bierschwale,2,2,0,0
Briscoe,Precinct 6,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Briscoe,Precinct 1,U.S. Senate,,REP,John Anthony Castro,4,3,1,0
Briscoe,Precinct 2,U.S. Senate,,REP,John Anthony Castro,7,6,1,0
Briscoe,Precinct 3,U.S. Senate,,REP,John Anthony Castro,4,4,0,0
Briscoe,Precinct 4,U.S. Senate,,REP,John Anthony Castro,7,5,2,0
Briscoe,Precinct 6,U.S. Senate,,REP,John Anthony Castro,0,0,0,0
Briscoe,Precinct 1,U.S. Senate,,REP,Dwayne Stovall,3,2,0,1
Briscoe,Precinct 2,U.S. Senate,,REP,Dwayne Stovall,11,7,4,0
Briscoe,Precinct 3,U.S. Senate,,REP,Dwayne Stovall,13,8,4,1
Briscoe,Precinct 4,U.S. Senate,,REP,Dwayne Stovall,23,15,7,1
Briscoe,Precinct 6,U.S. Senate,,REP,Dwayne Stovall,4,4,0,0
Briscoe,Precinct 1,U.S. Senate,,REP,Mark Yancey,6,4,2,0
Briscoe,Precinct 2,U.S. Senate,,REP,Mark Yancey,4,3,1,0
Briscoe,Precinct 3,U.S. Senate,,REP,Mark Yancey,14,13,1,0
Briscoe,Precinct 4,U.S. Senate,,REP,Mark Yancey,8,6,2,0
Briscoe,Precinct 6,U.S. Senate,,REP,Mark Yancey,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Vance Snider II,1,1,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Vance Snider II,4,3,1,0
Briscoe,Precinct 3,U.S. House,13,REP,Vance Snider II,10,7,2,1
Briscoe,Precinct 4,U.S. House,13,REP,Vance Snider II,10,7,3,0
Briscoe,Precinct 6,U.S. House,13,REP,Vance Snider II,1,1,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Matt McArthur,4,2,2,0
Briscoe,Precinct 2,U.S. House,13,REP,Matt McArthur,6,4,1,1
Briscoe,Precinct 3,U.S. House,13,REP,Matt McArthur,3,2,1,0
Briscoe,Precinct 4,U.S. House,13,REP,Matt McArthur,6,3,0,3
Briscoe,Precinct 6,U.S. House,13,REP,Matt McArthur,1,1,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Elaine Hays,3,2,1,0
Briscoe,Precinct 2,U.S. House,13,REP,Elaine Hays,3,0,0,3
Briscoe,Precinct 3,U.S. House,13,REP,Elaine Hays,5,3,2,0
Briscoe,Precinct 4,U.S. House,13,REP,Elaine Hays,9,8,1,0
Briscoe,Precinct 6,U.S. House,13,REP,Elaine Hays,1,1,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Jason Foglesong,1,1,0,0
Briscoe,Precinct 3,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Briscoe,Precinct 4,U.S. House,13,REP,Jason Foglesong,2,0,0,2
Briscoe,Precinct 6,U.S. House,13,REP,Jason Foglesong,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Chris Ekstrom,8,3,2,3
Briscoe,Precinct 2,U.S. House,13,REP,Chris Ekstrom,16,12,4,0
Briscoe,Precinct 3,U.S. House,13,REP,Chris Ekstrom,22,10,11,1
Briscoe,Precinct 4,U.S. House,13,REP,Chris Ekstrom,23,10,10,3
Briscoe,Precinct 6,U.S. House,13,REP,Chris Ekstrom,3,3,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Ronny Jackson,7,7,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Ronny Jackson,15,7,7,1
Briscoe,Precinct 3,U.S. House,13,REP,Ronny Jackson,17,8,9,0
Briscoe,Precinct 4,U.S. House,13,REP,Ronny Jackson,10,4,3,3
Briscoe,Precinct 6,U.S. House,13,REP,Ronny Jackson,2,2,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Josh Winegarner,32,23,7,2
Briscoe,Precinct 2,U.S. House,13,REP,Josh Winegarner,50,38,12,0
Briscoe,Precinct 3,U.S. House,13,REP,Josh Winegarner,56,22,28,6
Briscoe,Precinct 4,U.S. House,13,REP,Josh Winegarner,89,46,33,10
Briscoe,Precinct 6,U.S. House,13,REP,Josh Winegarner,8,8,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Asusena Resendiz,1,1,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Asusena Resendiz,1,1,0,0
Briscoe,Precinct 3,U.S. House,13,REP,Asusena Resendiz,1,1,0,0
Briscoe,Precinct 4,U.S. House,13,REP,Asusena Resendiz,3,3,0,0
Briscoe,Precinct 6,U.S. House,13,REP,Asusena Resendiz,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Diane Knowlton,1,1,0,0
Briscoe,Precinct 3,U.S. House,13,REP,Diane Knowlton,1,1,0,0
Briscoe,Precinct 4,U.S. House,13,REP,Diane Knowlton,2,0,2,0
Briscoe,Precinct 6,U.S. House,13,REP,Diane Knowlton,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,0,1,0
Briscoe,Precinct 2,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Briscoe,Precinct 3,U.S. House,13,REP,"Catherine ""I Swear"" Carr",1,1,0,0
Briscoe,Precinct 4,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Briscoe,Precinct 6,U.S. House,13,REP,"Catherine ""I Swear"" Carr",0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Lee Harvey,1,1,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Lee Harvey,3,2,1,0
Briscoe,Precinct 3,U.S. House,13,REP,Lee Harvey,1,1,0,0
Briscoe,Precinct 4,U.S. House,13,REP,Lee Harvey,4,3,1,0
Briscoe,Precinct 6,U.S. House,13,REP,Lee Harvey,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Richard Herman,2,0,2,0
Briscoe,Precinct 2,U.S. House,13,REP,Richard Herman,0,0,0,0
Briscoe,Precinct 3,U.S. House,13,REP,Richard Herman,2,1,1,0
Briscoe,Precinct 4,U.S. House,13,REP,Richard Herman,1,0,1,0
Briscoe,Precinct 6,U.S. House,13,REP,Richard Herman,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Monique Worthy,0,0,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Monique Worthy,1,1,0,0
Briscoe,Precinct 3,U.S. House,13,REP,Monique Worthy,2,0,1,1
Briscoe,Precinct 4,U.S. House,13,REP,Monique Worthy,3,1,1,1
Briscoe,Precinct 6,U.S. House,13,REP,Monique Worthy,1,1,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Jamie Culley,0,0,0,0
Briscoe,Precinct 2,U.S. House,13,REP,Jamie Culley,4,4,0,0
Briscoe,Precinct 3,U.S. House,13,REP,Jamie Culley,1,1,0,0
Briscoe,Precinct 4,U.S. House,13,REP,Jamie Culley,0,0,0,0
Briscoe,Precinct 6,U.S. House,13,REP,Jamie Culley,0,0,0,0
Briscoe,Precinct 1,U.S. House,13,REP,Mark Neese,4,2,2,0
Briscoe,Precinct 2,U.S. House,13,REP,Mark Neese,1,0,1,0
Briscoe,Precinct 3,U.S. House,13,REP,Mark Neese,6,6,0,0
Briscoe,Precinct 4,U.S. House,13,REP,Mark Neese,3,3,0,0
Briscoe,Precinct 6,U.S. House,13,REP,Mark Neese,0,0,0,0
Briscoe,Precinct 1,Railroad Commissioner,,REP,Ryan Sitton,22,14,3,5
Briscoe,Precinct 2,Railroad Commissioner,,REP,Ryan Sitton,42,24,14,4
Briscoe,Precinct 3,Railroad Commissioner,,REP,Ryan Sitton,53,26,24,3
Briscoe,Precinct 4,Railroad Commissioner,,REP,Ryan Sitton,79,42,29,8
Briscoe,Precinct 6,Railroad Commissioner,,REP,Ryan Sitton,12,12,0,0
Briscoe,Precinct 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",33,20,12,1
Briscoe,Precinct 2,Railroad Commissioner,,REP,"James ""Jim"" Wright",49,38,10,1
Briscoe,Precinct 3,Railroad Commissioner,,REP,"James ""Jim"" Wright",64,32,27,5
Briscoe,Precinct 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",67,40,19,8
Briscoe,Precinct 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",5,5,0,0
