county,precinct,office,district,candidate,party,election_day,absentee,early_voting,votes
Concho,102,President,,Overvotes,REP,0,0,0,0
Concho,102,U S Senate,,John Cornyn,REP,16,3,8,27
Concho,102,U S Senate,,John Anthony Castro,REP,3,0,0,3
Concho,102,U S Senate,,Virgil Bierschwale,REP,1,0,0,1
Concho,102,U S Senate,,Dwayne Stovall,REP,4,0,5,9
Concho,102,U S Senate,,Mark Yancey,REP,2,0,0,2
Concho,102,U S Senate,,Undervotes,REP,5,0,2,7
Concho,102,U S Senate,,Overvotes,REP,0,0,0,0
Concho,102,U S House,11,Ned Luscombe,REP,0,0,1,1
Concho,102,U S House,11,Gene Barber,REP,0,0,0,0
Concho,102,U S House,11,Robert Tucker,REP,3,0,0,3
Concho,102,U S House,11,J. D. Faircloth,REP,1,0,0,1
Concho,102,U S House,11,J. Ross Lacy,REP,1,0,0,1
Concho,102,U S House,11,Wesley W. Virdell,REP,2,1,4,7
Concho,102,U S House,11,Casey Gray,REP,1,0,0,1
Concho,102,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,102,U S House,11,Brandon Batch,REP,0,0,1,1
Concho,102,U S House,11,August Pfluger,REP,19,2,8,29
Concho,102,U S House,11,Undervotes,REP,4,0,1,5
Concho,102,U S House,11,Overvotes,REP,0,0,0,0
Concho,102,Railroad Commissioner,,"James ""Jim"" Wright",REP,15,2,6,23
Concho,102,Railroad Commissioner,,Ryan Sitton,REP,10,0,6,16
Concho,102,Railroad Commissioner,,Undervotes,REP,6,1,3,10
Concho,102,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,102,State Senate,28,Charles Perry,REP,24,3,13,40
Concho,102,State Senate,28,Undervotes,REP,7,0,2,9
Concho,102,State Senate,28,Overvotes,REP,0,0,0,0
Concho,102,State House,72,Lynette Lucas,REP,2,0,0,2
Concho,102,State House,72,Drew Darby,REP,22,3,14,39
Concho,102,State House,72,Undervotes,REP,7,0,1,8
Concho,102,State House,72,Overvotes,REP,0,0,0,0
Concho,203,President,,Matthew John Matern,REP,0,0,0,0
Concho,203,President,,Joe Walsh,REP,0,0,0,0
Concho,203,President,,Bill Weld,REP,0,0,0,0
Concho,203,President,,Zoltan G. Istvan,REP,0,0,0,0
Concho,203,President,,Donald J. Trump,REP,43,12,15,70
Concho,203,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Concho,203,President,,Bob Ely,REP,0,0,0,0
Concho,203,President,,Uncommitted,REP,0,0,4,4
Concho,203,President,,Undervotes,REP,0,2,0,2
Concho,203,President,,Overvotes,REP,0,0,0,0
Concho,203,U S Senate,,John Cornyn,REP,36,12,14,62
Concho,203,U S Senate,,John Anthony Castro,REP,0,0,0,0
Concho,203,U S Senate,,Virgil Bierschwale,REP,0,0,0,0
Concho,203,U S Senate,,Dwayne Stovall,REP,2,0,3,5
Concho,203,U S Senate,,Mark Yancey,REP,1,0,1,2
Concho,203,U S Senate,,Undervotes,REP,4,2,1,7
Concho,203,U S Senate,,Overvotes,REP,0,0,0,0
Concho,203,U S House,11,Ned Luscombe,REP,7,0,0,7
Concho,203,U S House,11,Gene Barber,REP,0,0,0,0
Concho,203,U S House,11,Robert Tucker,REP,0,0,3,3
Concho,203,U S House,11,J. D. Faircloth,REP,1,0,2,3
Concho,203,U S House,11,J. Ross Lacy,REP,4,0,0,4
Concho,203,U S House,11,Wesley W. Virdell,REP,2,0,1,3
Concho,203,U S House,11,Casey Gray,REP,1,1,0,2
Concho,203,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,203,U S House,11,Brandon Batch,REP,1,0,0,1
Concho,203,U S House,11,August Pfluger,REP,19,12,13,44
Concho,203,U S House,11,Undervotes,REP,8,1,0,9
Concho,203,U S House,11,Overvotes,REP,0,0,0,0
Concho,203,Railroad Commissioner,,"James ""Jim"" Wright",REP,18,10,11,39
Concho,203,Railroad Commissioner,,Ryan Sitton,REP,17,1,6,24
Concho,203,Railroad Commissioner,,Undervotes,REP,8,3,2,13
Concho,203,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,203,State Senate,28,Charles Perry,REP,36,10,18,64
Concho,203,State Senate,28,Undervotes,REP,7,4,1,12
Concho,203,State Senate,28,Overvotes,REP,0,0,0,0
Concho,203,State House,72,Lynette Lucas,REP,2,3,2,7
Concho,203,State House,72,Drew Darby,REP,41,9,17,67
Concho,203,State House,72,Undervotes,REP,0,2,0,2
Concho,203,State House,72,Overvotes,REP,0,0,0,0
Concho,204,President,,Matthew John Matern,REP,1,0,0,1
Concho,204,President,,Joe Walsh,REP,2,0,0,2
Concho,204,President,,Bill Weld,REP,0,0,0,0
Concho,204,President,,Zoltan G. Istvan,REP,0,0,0,0
Concho,204,President,,Donald J. Trump,REP,32,2,5,39
Concho,204,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0,0,1
Concho,204,President,,Bob Ely,REP,0,0,0,0
Concho,204,President,,Uncommitted,REP,7,0,0,7
Concho,204,President,,Undervotes,REP,0,0,0,0
Concho,204,President,,Overvotes,REP,0,0,0,0
Concho,204,U S Senate,,John Cornyn,REP,28,2,5,35
Concho,204,U S Senate,,John Anthony Castro,REP,5,0,0,5
Concho,204,U S Senate,,Virgil Bierschwale,REP,2,0,0,2
Concho,204,U S Senate,,Dwayne Stovall,REP,0,0,0,0
Concho,204,U S Senate,,Mark Yancey,REP,3,0,0,3
Concho,204,U S Senate,,Undervotes,REP,5,0,0,5
Concho,204,U S Senate,,Overvotes,REP,0,0,0,0
Concho,204,U S House,11,Ned Luscombe,REP,4,0,0,4
Concho,204,U S House,11,Gene Barber,REP,0,0,0,0
Concho,204,U S House,11,Robert Tucker,REP,1,0,1,2
Concho,204,U S House,11,J. D. Faircloth,REP,2,0,0,2
Concho,204,U S House,11,J. Ross Lacy,REP,1,0,0,1
Concho,204,U S House,11,Wesley W. Virdell,REP,0,0,0,0
Concho,204,U S House,11,Casey Gray,REP,1,0,0,1
Concho,204,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,204,U S House,11,Brandon Batch,REP,0,1,0,1
Concho,204,U S House,11,August Pfluger,REP,27,1,3,31
Concho,204,U S House,11,Undervotes,REP,7,0,1,8
Concho,204,U S House,11,Overvotes,REP,0,0,0,0
Concho,204,Railroad Commissioner,,"James ""Jim"" Wright",REP,24,1,3,28
Concho,204,Railroad Commissioner,,Ryan Sitton,REP,7,0,1,8
Concho,204,Railroad Commissioner,,Undervotes,REP,12,1,1,14
Concho,204,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,204,State Senate,28,Charles Perry,REP,31,1,5,37
Concho,204,State Senate,28,Undervotes,REP,12,1,0,13
Concho,204,State Senate,28,Overvotes,REP,0,0,0,0
Concho,204,State House,72,Lynette Lucas,REP,5,0,1,6
Concho,204,State House,72,Drew Darby,REP,36,2,4,42
Concho,204,State House,72,Undervotes,REP,2,0,0,2
Concho,204,State House,72,Overvotes,REP,0,0,0,0
Concho,205,President,,Matthew John Matern,REP,0,0,0,0
Concho,205,President,,Joe Walsh,REP,0,0,1,1
Concho,205,President,,Bill Weld,REP,0,0,0,0
Concho,205,President,,Zoltan G. Istvan,REP,0,0,0,0
Concho,205,President,,Donald J. Trump,REP,41,5,11,57
Concho,205,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,3,0,0,3
Concho,205,President,,Bob Ely,REP,0,0,0,0
Concho,205,President,,Uncommitted,REP,5,1,1,7
Concho,205,President,,Undervotes,REP,1,0,1,2
Concho,205,President,,Overvotes,REP,0,1,0,1
Concho,205,U S Senate,,John Cornyn,REP,32,5,7,44
Concho,205,U S Senate,,John Anthony Castro,REP,7,0,0,7
Concho,205,U S Senate,,Virgil Bierschwale,REP,1,0,1,2
Concho,205,U S Senate,,Dwayne Stovall,REP,6,0,5,11
Concho,205,U S Senate,,Mark Yancey,REP,2,0,0,2
Concho,205,U S Senate,,Undervotes,REP,2,2,1,5
Concho,205,U S Senate,,Overvotes,REP,0,0,0,0
Concho,205,U S House,11,Ned Luscombe,REP,6,0,0,6
Concho,205,U S House,11,Gene Barber,REP,2,0,1,3
Concho,205,U S House,11,Robert Tucker,REP,4,0,0,4
Concho,205,U S House,11,J. D. Faircloth,REP,2,0,0,2
Concho,205,U S House,11,J. Ross Lacy,REP,1,0,1,2
Concho,205,U S House,11,Wesley W. Virdell,REP,2,0,4,6
Concho,205,U S House,11,Casey Gray,REP,0,0,0,0
Concho,205,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,205,U S House,11,Brandon Batch,REP,0,0,0,0
Concho,205,U S House,11,August Pfluger,REP,29,7,7,43
Concho,205,U S House,11,Undervotes,REP,4,0,1,5
Concho,205,U S House,11,Overvotes,REP,0,0,0,0
Concho,205,Railroad Commissioner,,"James ""Jim"" Wright",REP,31,3,4,38
Concho,205,Railroad Commissioner,,Ryan Sitton,REP,9,2,4,15
Concho,205,Railroad Commissioner,,Undervotes,REP,10,2,6,18
Concho,205,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,205,State Senate,28,Charles Perry,REP,41,4,9,54
Concho,205,State Senate,28,Undervotes,REP,9,3,5,17
Concho,205,State Senate,28,Overvotes,REP,0,0,0,0
Concho,205,State House,72,Lynette Lucas,REP,9,0,4,13
Concho,205,State House,72,Drew Darby,REP,39,7,8,54
Concho,205,State House,72,Undervotes,REP,2,0,2,4
Concho,205,State House,72,Overvotes,REP,0,0,0,0
Concho,306,President,,Matthew John Matern,REP,2,0,0,2
Concho,306,President,,Joe Walsh,REP,2,0,0,2
Concho,306,President,,Bill Weld,REP,1,0,0,1
Concho,306,President,,Zoltan G. Istvan,REP,1,0,0,1
Concho,306,President,,Donald J. Trump,REP,96,17,27,140
Concho,306,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,6,2,0,8
Concho,306,President,,Bob Ely,REP,0,0,0,0
Concho,306,President,,Uncommitted,REP,16,5,0,21
Concho,306,President,,Undervotes,REP,3,0,0,3
Concho,306,President,,Overvotes,REP,0,0,0,0
Concho,306,U S Senate,,John Cornyn,REP,59,18,17,94
Concho,306,U S Senate,,John Anthony Castro,REP,26,3,1,30
Concho,306,U S Senate,,Virgil Bierschwale,REP,1,0,2,3
Concho,306,U S Senate,,Dwayne Stovall,REP,16,3,5,24
Concho,306,U S Senate,,Mark Yancey,REP,7,0,1,8
Concho,306,U S Senate,,Undervotes,REP,18,0,1,19
Concho,306,U S Senate,,Overvotes,REP,0,0,0,0
Concho,306,U S House,11,Ned Luscombe,REP,8,0,0,8
Concho,306,U S House,11,Gene Barber,REP,6,0,0,6
Concho,306,U S House,11,Robert Tucker,REP,9,0,0,9
Concho,306,U S House,11,J. D. Faircloth,REP,5,0,3,8
Concho,306,U S House,11,J. Ross Lacy,REP,2,0,1,3
Concho,306,U S House,11,Wesley W. Virdell,REP,12,0,3,15
Concho,306,U S House,11,Casey Gray,REP,5,0,1,6
Concho,306,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,306,U S House,11,Brandon Batch,REP,5,1,4,10
Concho,306,U S House,11,August Pfluger,REP,55,22,15,92
Concho,306,U S House,11,Undervotes,REP,20,1,0,21
Concho,306,U S House,11,Overvotes,REP,0,0,0,0
Concho,306,Railroad Commissioner,,"James ""Jim"" Wright",REP,71,11,27,109
Concho,306,Railroad Commissioner,,Ryan Sitton,REP,27,5,0,32
Concho,306,Railroad Commissioner,,Undervotes,REP,29,8,0,37
Concho,306,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,306,State Senate,28,Charles Perry,REP,98,15,25,138
Concho,306,State Senate,28,Undervotes,REP,29,9,2,40
Concho,306,State Senate,28,Overvotes,REP,0,0,0,0
Concho,306,State House,72,Lynette Lucas,REP,23,0,2,25
Concho,306,State House,72,Drew Darby,REP,93,22,24,139
Concho,306,State House,72,Undervotes,REP,11,2,1,14
Concho,306,State House,72,Overvotes,REP,0,0,0,0
Concho,407,President,,Matthew John Matern,REP,0,0,0,0
Concho,407,President,,Joe Walsh,REP,0,0,0,0
Concho,407,President,,Bill Weld,REP,0,0,0,0
Concho,407,President,,Zoltan G. Istvan,REP,0,0,0,0
Concho,407,President,,Donald J. Trump,REP,34,6,6,46
Concho,407,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Concho,407,President,,Bob Ely,REP,0,0,0,0
Concho,407,President,,Uncommitted,REP,0,0,0,0
Concho,407,President,,Undervotes,REP,0,0,0,0
Concho,407,President,,Overvotes,REP,0,0,0,0
Concho,407,U S Senate,,John Cornyn,REP,26,5,5,36
Concho,407,U S Senate,,John Anthony Castro,REP,0,0,0,0
Concho,407,U S Senate,,Virgil Bierschwale,REP,0,0,0,0
Concho,407,U S Senate,,Dwayne Stovall,REP,6,1,0,7
Concho,407,U S Senate,,Mark Yancey,REP,0,0,0,0
Concho,407,U S Senate,,Undervotes,REP,2,0,1,3
Concho,407,U S Senate,,Overvotes,REP,0,0,0,0
Concho,407,U S House,11,Ned Luscombe,REP,1,0,0,1
Concho,407,U S House,11,Gene Barber,REP,1,0,0,1
Concho,407,U S House,11,Robert Tucker,REP,0,0,0,0
Concho,407,U S House,11,J. D. Faircloth,REP,1,0,1,2
Concho,407,U S House,11,J. Ross Lacy,REP,0,0,0,0
Concho,407,U S House,11,Wesley W. Virdell,REP,6,0,0,6
Concho,407,U S House,11,Casey Gray,REP,1,0,0,1
Concho,407,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,407,U S House,11,Brandon Batch,REP,1,0,0,1
Concho,407,U S House,11,August Pfluger,REP,18,6,4,28
Concho,407,U S House,11,Undervotes,REP,5,0,1,6
Concho,407,U S House,11,Overvotes,REP,0,0,0,0
Concho,407,Railroad Commissioner,,"James ""Jim"" Wright",REP,19,2,3,24
Concho,407,Railroad Commissioner,,Ryan Sitton,REP,6,2,1,9
Concho,407,Railroad Commissioner,,Undervotes,REP,9,2,2,13
Concho,407,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,407,State Senate,28,Charles Perry,REP,29,6,5,40
Concho,407,State Senate,28,Undervotes,REP,5,0,1,6
Concho,407,State Senate,28,Overvotes,REP,0,0,0,0
Concho,407,State House,72,Lynette Lucas,REP,4,1,1,6
Concho,407,State House,72,Drew Darby,REP,28,5,5,38
Concho,407,State House,72,Undervotes,REP,2,0,0,2
Concho,407,State House,72,Overvotes,REP,0,0,0,0
Concho,408,President,,Matthew John Matern,REP,1,0,0,1
Concho,408,President,,Joe Walsh,REP,1,0,0,1
Concho,408,President,,Bill Weld,REP,0,0,1,1
Concho,408,President,,Zoltan G. Istvan,REP,0,0,0,0
Concho,408,President,,Donald J. Trump,REP,83,13,16,112
Concho,408,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0,0,1
Concho,408,President,,Bob Ely,REP,0,0,0,0
Concho,408,President,,Uncommitted,REP,8,0,1,9
Concho,408,President,,Undervotes,REP,1,0,1,2
Concho,408,President,,Overvotes,REP,0,0,0,0
Concho,408,U S Senate,,John Cornyn,REP,63,13,15,91
Concho,408,U S Senate,,John Anthony Castro,REP,6,0,1,7
Concho,408,U S Senate,,Virgil Bierschwale,REP,2,0,0,2
Concho,408,U S Senate,,Dwayne Stovall,REP,8,0,0,8
Concho,408,U S Senate,,Mark Yancey,REP,2,0,2,4
Concho,408,U S Senate,,Undervotes,REP,14,0,1,15
Concho,408,U S Senate,,Overvotes,REP,0,0,0,0
Concho,408,U S House,11,Ned Luscombe,REP,5,0,0,5
Concho,408,U S House,11,Gene Barber,REP,3,0,0,3
Concho,408,U S House,11,Robert Tucker,REP,3,0,0,3
Concho,408,U S House,11,J. D. Faircloth,REP,5,0,1,6
Concho,408,U S House,11,J. Ross Lacy,REP,1,0,1,2
Concho,408,U S House,11,Wesley W. Virdell,REP,17,1,1,19
Concho,408,U S House,11,Casey Gray,REP,3,0,0,3
Concho,408,U S House,11,Jamie Berryhill,REP,0,0,0,0
Concho,408,U S House,11,Brandon Batch,REP,5,0,0,5
Concho,408,U S House,11,August Pfluger,REP,43,12,15,70
Concho,408,U S House,11,Undervotes,REP,10,0,1,11
Concho,408,U S House,11,Overvotes,REP,0,0,0,0
Concho,408,Railroad Commissioner,,"James ""Jim"" Wright",REP,56,9,11,76
Concho,408,Railroad Commissioner,,Ryan Sitton,REP,19,4,3,26
Concho,408,Railroad Commissioner,,Undervotes,REP,20,0,5,25
Concho,408,Railroad Commissioner,,Overvotes,REP,0,0,0,0
Concho,408,State Senate,28,Charles Perry,REP,80,12,17,109
Concho,408,State Senate,28,Undervotes,REP,15,1,2,18
Concho,408,State Senate,28,Overvotes,REP,0,0,0,0
Concho,408,State House,72,Lynette Lucas,REP,10,0,2,12
Concho,408,State House,72,Drew Darby,REP,76,13,16,105
Concho,408,State House,72,Undervotes,REP,9,0,1,10
Concho,408,State House,72,Overvotes,REP,0,0,0,0
Concho,101,President,,Michael R. Bloomberg,DEM,0,0,0,0
Concho,101,President,,Bernie Sanders,DEM,1,1,4,6
Concho,101,President,,Michael Bennet,DEM,0,0,0,0
Concho,101,President,,Elizabeth Warren,DEM,1,0,0,1
Concho,101,President,,John K. Delaney,DEM,0,0,0,0
Concho,101,President,,Deval Patrick,DEM,0,0,0,0
Concho,101,President,,Amy Klobuchar,DEM,0,0,0,0
Concho,101,President,,Marianne Williamson,DEM,0,0,0,0
Concho,101,President,,Andrew Yang,DEM,0,0,0,0
Concho,101,President,,Julian Castro,DEM,0,0,0,0
Concho,101,President,,Tom Steyer,DEM,0,0,0,0
Concho,101,President,,Joseph R. Biden,DEM,2,1,3,6
Concho,101,President,,Robby Wells,DEM,0,0,0,0
Concho,101,President,,Tulsi Gabbard,DEM,0,0,0,0
Concho,101,President,,Pete Buttigieg,DEM,0,0,2,2
Concho,101,President,,Cory Booker,DEM,0,0,0,0
Concho,101,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Concho,101,President,,Undervotes,DEM,0,0,0,0
Concho,101,President,,Overvotes,DEM,0,0,0,0
Concho,101,U S Senate,,Royce West,DEM,0,0,1,1
Concho,101,U S Senate,,Sema Hernandez,DEM,0,0,0,0
Concho,101,U S Senate,,Cristina Tzintzun Ramirez,DEM,1,0,3,4
Concho,101,U S Senate,,"Annie ""Mama"" Garcia ",DEM,1,0,1,2
Concho,101,U S Senate,,D. R. Hunter,DEM,0,1,0,1
Concho,101,U S Senate,,Adrian Ocegueda,DEM,0,0,0,0
Concho,101,U S Senate,,Amanda K. Edwards,DEM,0,0,1,1
Concho,101,U S Senate,,Michael Cooper,DEM,1,0,1,2
Concho,101,U S Senate,,Victor Hugo Harris,DEM,0,0,0,0
Concho,101,U S Senate,,"Mary ""MJ"" Hegar",DEM,0,0,2,2
Concho,101,U S Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Concho,101,U S Senate,,Chris Bell,DEM,0,0,0,0
Concho,101,U S Senate,,Undervotes,DEM,1,1,0,2
Concho,101,U S Senate,,Overvotes,DEM,0,0,0,0
Concho,101,U S House,11,Jon Mark Hogg,DEM,3,0,9,12
Concho,101,U S House,11,Undervotes,DEM,1,2,0,3
Concho,101,U S House,11,Overvotes,DEM,0,0,0,0
Concho,101,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,0,3,4
Concho,101,Railroad Commissioner,,Kelly Stone,DEM,0,1,2,3
Concho,101,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,1,1
Concho,101,Railroad Commissioner,,Mark Watson,DEM,2,0,2,4
Concho,101,Railroad Commissioner,,Undervotes,DEM,1,1,1,3
Concho,101,Railroad Commissioner,,Overvotes,DEM,0,0,0,0
Concho,102,President,,Michael R. Bloomberg,DEM,0,1,0,1
Concho,102,President,,Bernie Sanders,DEM,0,0,0,0
Concho,102,President,,Michael Bennet,DEM,0,0,0,0
Concho,102,President,,Elizabeth Warren,DEM,0,0,0,0
Concho,102,President,,John K. Delaney,DEM,0,0,0,0
Concho,102,President,,Deval Patrick,DEM,0,0,0,0
Concho,102,President,,Amy Klobuchar,DEM,0,0,0,0
Concho,102,President,,Marianne Williamson,DEM,0,0,0,0
Concho,102,President,,Andrew Yang,DEM,0,0,0,0
Concho,102,President,,Julian Castro,DEM,0,0,0,0
Concho,102,President,,Tom Steyer,DEM,0,0,0,0
Concho,102,President,,Joseph R. Biden,DEM,3,0,0,3
Concho,102,President,,Robby Wells,DEM,0,0,0,0
Concho,102,President,,Tulsi Gabbard,DEM,0,0,0,0
Concho,102,President,,Pete Buttigieg,DEM,0,0,0,0
Concho,102,President,,Cory Booker,DEM,0,0,0,0
Concho,102,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Concho,102,President,,Undervotes,DEM,0,0,0,0
Concho,102,President,,Overvotes,DEM,0,0,0,0
Concho,102,U S Senate,,Royce West,DEM,0,0,0,0
Concho,102,U S Senate,,Sema Hernandez,DEM,1,0,0,1
Concho,102,U S Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Concho,102,U S Senate,,"Annie ""Mama"" Garcia ",DEM,1,0,0,1
Concho,102,U S Senate,,D. R. Hunter,DEM,0,0,0,0
Concho,102,U S Senate,,Adrian Ocegueda,DEM,0,0,0,0
Concho,102,U S Senate,,Amanda K. Edwards,DEM,0,0,0,0
Concho,102,U S Senate,,Michael Cooper,DEM,0,0,0,0
Concho,102,U S Senate,,Victor Hugo Harris,DEM,0,1,0,1
Concho,102,U S Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0,0
Concho,102,U S Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Concho,102,U S Senate,,Chris Bell,DEM,0,0,0,0
Concho,102,U S Senate,,Undervotes,DEM,1,0,0,1
Concho,102,U S Senate,,Overvotes,DEM,0,0,0,0
Concho,102,U S House,11,Jon Mark Hogg,DEM,1,1,0,2
Concho,102,U S House,11,Undervotes,DEM,2,0,0,2
Concho,102,U S House,11,Overvotes,DEM,0,0,0,0
Concho,102,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,1,0,2
Concho,102,Railroad Commissioner,,Kelly Stone,DEM,0,0,0,0
Concho,102,Railroad Commissioner,,Chrysta Castaneda,DEM,1,0,0,1
Concho,102,Railroad Commissioner,,Mark Watson,DEM,0,0,0,0
Concho,102,Railroad Commissioner,,Undervotes,DEM,1,0,0,1
Concho,102,Railroad Commissioner,,Overvotes,DEM,0,0,0,0
Concho,203,President,,Michael R. Bloomberg,DEM,0,0,0,0
Concho,203,President,,Bernie Sanders,DEM,0,0,1,1
Concho,203,President,,Michael Bennet,DEM,0,0,0,0
Concho,203,President,,Elizabeth Warren,DEM,0,0,0,0
Concho,203,President,,John K. Delaney,DEM,0,0,0,0
Concho,203,President,,Deval Patrick,DEM,0,0,0,0
Concho,203,President,,Amy Klobuchar,DEM,0,0,0,0
Concho,203,President,,Marianne Williamson,DEM,0,0,0,0
Concho,203,President,,Andrew Yang,DEM,0,0,0,0
Concho,203,President,,Julian Castro,DEM,0,0,0,0
Concho,203,President,,Tom Steyer,DEM,0,0,0,0
Concho,203,President,,Joseph R. Biden,DEM,0,0,1,1
Concho,203,President,,Robby Wells,DEM,0,0,0,0
Concho,203,President,,Tulsi Gabbard,DEM,0,0,0,0
Concho,203,President,,Pete Buttigieg,DEM,0,0,0,0
Concho,203,President,,Cory Booker,DEM,0,0,0,0
Concho,203,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0,0
Concho,203,President,,Undervotes,DEM,0,0,0,0
Concho,203,President,,Overvotes,DEM,0,0,0,0
Concho,203,U S Senate,,Royce West,DEM,0,0,0,0
Concho,203,U S Senate,,Sema Hernandez,DEM,0,0,0,0
Concho,203,U S Senate,,Cristina Tzintzun Ramirez,DEM,0,0,1,1
Concho,203,U S Senate,,"Annie ""Mama"" Garcia ",DEM,0,0,0,0
Concho,203,U S Senate,,D. R. Hunter,DEM,0,0,0,0
Concho,203,U S Senate,,Adrian Ocegueda,DEM,0,0,0,0
Concho,203,U S Senate,,Amanda K. Edwards,DEM,0,0,0,0
Concho,203,U S Senate,,Michael Cooper,DEM,0,0,0,0
Concho,203,U S Senate,,Victor Hugo Harris,DEM,0,0,0,0
Concho,203,U S Senate,,"Mary ""MJ"" Hegar",DEM,0,0,1,1
Concho,203,U S Senate,,Jack Daniel Foster Jr,DEM,0,0,0,0
Concho,203,U S Senate,,Chris Bell,DEM,0,0,0,0
Concho,203,U S Senate,,Undervotes,DEM,0,0,0,0
Concho,203,U S Senate,,Overvotes,DEM,0,0,0,0
Concho,203,U S House,11,Jon Mark Hogg,DEM,0,0,1,1
Concho,203,U S House,11,Undervotes,DEM,0,0,1,1
Concho,203,U S House,11,Overvotes,DEM,0,0,0,0
