county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Castro,Precinct 201,U.S. Senate,,LIB,Kerry Douglas McKennon,0,2,1,3
Castro,Precinct 201,U.S. Senate,,GRN,David B. Collins,0,1,1,2
Castro,Precinct 201,U.S. Senate,,,Over Votes,0,0,0,0
Castro,Precinct 201,U.S. Senate,,,Under Votes,1,3,21,25
Castro,Precinct 201,U.S. House,19,,Jodey C. Arrington,12,87,69,168
Castro,Precinct 201,U.S. House,19,,Tom Watson,9,47,38,94
Castro,Precinct 201,U.S. House,19,,Joe Burnes,0,4,1,5
Castro,Precinct 201,U.S. House,19,,Over Votes,0,0,0,0
Castro,Precinct 201,U.S. House,19,,Under Votes,1,3,24,28
Castro,Precinct 201,Railroad Commissioner,,REP,"James ""Jim"" Wright",11,85,64,160
Castro,Precinct 201,Railroad Commissioner,,DEM,Chrysta Castaneda,10,50,39,99
Castro,Precinct 201,Railroad Commissioner,,LIB,Matt Sterett,0,3,3,6
Castro,Precinct 201,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,1,1
Castro,Precinct 201,Railroad Commissioner,,,Over Votes,0,0,0,0
Castro,Precinct 201,Railroad Commissioner,,,Under Votes,1,3,25,29
Castro,Precinct 201,State Representative,88,,Ken King,13,110,80,203
Castro,Precinct 201,State Representative,88,,Over Votes,0,0,0,0
Castro,Precinct 201,State Representative,88,,Under Votes,9,31,52,92
Castro,Precinct 206,Ballots Cast,,,,,,,100
Castro,Precinct 206,President,,REP,Donald J Trump,2,41,43,86
Castro,Precinct 206,President,,DEM,Joseph R Biden,1,7,6,14
Castro,Precinct 206,President,,LIB,Jo Jorgensen,0,0,0,0
Castro,Precinct 206,President,,GRN,Howie Hawkins,0,0,0,0
Castro,Precinct 206,President,,,Over Votes,0,0,0,0
Castro,Precinct 206,President,,,Under Votes,0,0,0,0
Castro,Precinct 206,U.S. Senate,,REP,John Cornyn,2,41,44,87
Castro,Precinct 206,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1,7,3,11
Castro,Precinct 206,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Castro,Precinct 206,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Castro,Precinct 206,U.S. Senate,,,Over Votes,0,0,0,0
Castro,Precinct 206,U.S. Senate,,,Under Votes,0,0,2,2
Castro,Precinct 206,U.S. House,19,,Jodey C. Arrington,2,41,42,85
Castro,Precinct 206,U.S. House,19,,Tom Watson,1,6,2,9
Castro,Precinct 206,U.S. House,19,,Joe Burnes,0,0,0,0
Castro,Precinct 206,U.S. House,19,,Over Votes,0,0,0,0
Castro,Precinct 206,U.S. House,19,,Under Votes,0,1,5,6
Castro,Precinct 206,Railroad Commissioner,,REP,"James ""Jim"" Wright",2,40,42,84
Castro,Precinct 206,Railroad Commissioner,,DEM,Chrysta Castaneda,1,7,2,10
Castro,Precinct 206,Railroad Commissioner,,LIB,Matt Sterett,0,0,1,1
Castro,Precinct 206,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,0,1
Castro,Precinct 206,Railroad Commissioner,,,Over Votes,0,0,0,0
Castro,Precinct 206,Railroad Commissioner,,,Under Votes,0,0,4,4
Castro,Precinct 206,State Representative,88,,Ken King,1,42,43,86
Castro,Precinct 206,State Representative,88,,Over Votes,0,0,0,0
Castro,Precinct 206,State Representative,88,,Under Votes,2,6,6,14
Castro,Precinct 301,Ballots Cast,,,,,,,557
Castro,Precinct 301,President,,REP,Donald J Trump,31,295,109,435
Castro,Precinct 301,President,,DEM,Joseph R Biden,18,73,27,118
Castro,Precinct 301,President,,LIB,Jo Jorgensen,0,0,2,2
Castro,Precinct 301,President,,GRN,Howie Hawkins,0,0,0,0
Castro,Precinct 301,President,,,Over Votes,0,0,0,0
Castro,Precinct 301,President,,,Under Votes,0,2,0,2
Castro,Precinct 301,U.S. Senate,,REP,John Cornyn,31,294,105,430
Castro,Precinct 301,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",15,66,27,108
Castro,Precinct 301,U.S. Senate,,LIB,Kerry Douglas McKennon,0,3,4,7
Castro,Precinct 301,U.S. Senate,,GRN,David B. Collins,1,2,0,3
Castro,Precinct 301,U.S. Senate,,,Over Votes,0,0,0,0
Castro,Precinct 301,U.S. Senate,,,Under Votes,2,5,2,9
Castro,Precinct 301,U.S. House,19,,Jodey C. Arrington,32,304,110,446
Castro,Precinct 301,U.S. House,19,,Tom Watson,14,63,20,97
Castro,Precinct 301,U.S. House,19,,Joe Burnes,1,0,4,5
Castro,Precinct 301,U.S. House,19,,Over Votes,0,0,0,0
Castro,Precinct 301,U.S. House,19,,Under Votes,2,3,4,9
Castro,Precinct 301,Railroad Commissioner,,REP,"James ""Jim"" Wright",31,294,106,431
Castro,Precinct 301,Railroad Commissioner,,DEM,Chrysta Castaneda,13,61,25,99
Castro,Precinct 301,Railroad Commissioner,,LIB,Matt Sterett,0,4,3,7
Castro,Precinct 301,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Castro,Precinct 301,Railroad Commissioner,,,Over Votes,0,0,0,0
Castro,Precinct 301,Railroad Commissioner,,,Under Votes,5,11,4,20
Castro,Precinct 301,State Representative,88,,Ken King,37,319,127,483
Castro,Precinct 301,State Representative,88,,Over Votes,0,0,0,0
Castro,Precinct 301,State Representative,88,,Under Votes,12,51,11,74
Castro,Precinct 307,Ballots Cast,,,,,,,118
Castro,Precinct 307,President,,REP,Donald J Trump,3,61,38,102
Castro,Precinct 307,President,,DEM,Joseph R Biden,4,3,5,12
Castro,Precinct 307,President,,LIB,Jo Jorgensen,0,0,1,1
Castro,Precinct 307,President,,GRN,Howie Hawkins,0,0,2,2
Castro,Precinct 307,President,,,Over Votes,0,0,0,0
Castro,Precinct 307,President,,,Under Votes,0,1,0,1
Castro,Precinct 307,U.S. Senate,,REP,John Cornyn,3,65,36,104
Castro,Precinct 307,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",4,0,5,9
Castro,Precinct 307,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,1,1
Castro,Precinct 307,U.S. Senate,,GRN,David B. Collins,0,0,2,2
Castro,Precinct 307,U.S. Senate,,,Over Votes,0,0,0,0
Castro,Precinct 307,U.S. Senate,,,Under Votes,0,0,2,2
Castro,Precinct 307,U.S. House,19,,Jodey C. Arrington,3,63,37,103
Castro,Precinct 307,U.S. House,19,,Tom Watson,3,0,6,9
Castro,Precinct 307,U.S. House,19,,Joe Burnes,0,1,3,4
Castro,Precinct 307,U.S. House,19,,Over Votes,0,0,0,0
Castro,Precinct 307,U.S. House,19,,Under Votes,1,1,0,2
Castro,Precinct 307,Railroad Commissioner,,REP,"James ""Jim"" Wright",3,61,36,100
Castro,Precinct 307,Railroad Commissioner,,DEM,Chrysta Castaneda,3,1,8,12
Castro,Precinct 307,Railroad Commissioner,,LIB,Matt Sterett,0,2,1,3
Castro,Precinct 307,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Castro,Precinct 307,Railroad Commissioner,,,Over Votes,0,0,0,0
Castro,Precinct 307,Railroad Commissioner,,,Under Votes,1,1,1,3
Castro,Precinct 307,State Representative,88,,Ken King,4,63,43,110
Castro,Precinct 307,State Representative,88,,Over Votes,0,0,0,0
Castro,Precinct 307,State Representative,88,,Under Votes,3,2,3,8
Castro,Precinct 401,Ballots Cast,,,,,,,214
Castro,Precinct 401,President,,REP,Donald J Trump,4,72,54,130
Castro,Precinct 401,President,,DEM,Joseph R Biden,5,46,24,75
Castro,Precinct 401,President,,LIB,Jo Jorgensen,0,0,2,2
Castro,Precinct 401,President,,GRN,Howie Hawkins,0,1,2,3
Castro,Precinct 401,President,,,Over Votes,0,0,0,0
Castro,Precinct 401,President,,,Under Votes,0,2,2,4
Castro,Precinct 401,U.S. Senate,,REP,John Cornyn,6,77,53,136
Castro,Precinct 401,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",3,39,24,66
Castro,Precinct 401,U.S. Senate,,LIB,Kerry Douglas McKennon,0,2,3,5
Castro,Precinct 401,U.S. Senate,,GRN,David B. Collins,0,2,2,4
Castro,Precinct 401,U.S. Senate,,,Over Votes,0,0,0,0
Castro,Precinct 401,U.S. Senate,,,Under Votes,0,1,2,3
Castro,Precinct 401,U.S. House,19,,Jodey C. Arrington,4,74,55,133
Castro,Precinct 401,U.S. House,19,,Tom Watson,3,41,25,69
Castro,Precinct 401,U.S. House,19,,Joe Burnes,0,3,3,6
Castro,Precinct 401,U.S. House,19,,Over Votes,0,0,0,0
Castro,Precinct 401,U.S. House,19,,Under Votes,2,3,1,6
Castro,Precinct 401,Railroad Commissioner,,REP,"James ""Jim"" Wright",4,72,54,130
Castro,Precinct 401,Railroad Commissioner,,DEM,Chrysta Castaneda,5,43,24,72
Castro,Precinct 401,Railroad Commissioner,,LIB,Matt Sterett,0,0,3,3
Castro,Precinct 401,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,2,3
Castro,Precinct 401,Railroad Commissioner,,,Over Votes,0,0,0,0
Castro,Precinct 401,Railroad Commissioner,,,Under Votes,0,5,1,6
Castro,Precinct 401,State Representative,88,,Ken King,6,89,70,165
Castro,Precinct 401,State Representative,88,,Over Votes,0,0,0,0
Castro,Precinct 401,State Representative,88,,Under Votes,3,32,14,49
Castro,Precinct 408,Ballots Cast,,,,,,,473
Castro,Precinct 408,President,,REP,Donald J Trump,11,144,297,452
Castro,Precinct 408,President,,DEM,Joseph R Biden,5,9,4,18
Castro,Precinct 408,President,,LIB,Jo Jorgensen,1,0,0,1
Castro,Precinct 408,President,,GRN,Howie Hawkins,0,0,1,1
Castro,Precinct 408,President,,,Over Votes,0,0,0,0
Castro,Precinct 408,President,,,Under Votes,1,0,0,1
Castro,Precinct 408,U.S. Senate,,REP,John Cornyn,12,143,288,443
Castro,Precinct 408,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",6,9,7,22
Castro,Precinct 408,U.S. Senate,,LIB,Kerry Douglas McKennon,0,1,3,4
Castro,Precinct 408,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Castro,Precinct 408,U.S. Senate,,,Over Votes,0,0,0,0
Castro,Precinct 408,U.S. Senate,,,Under Votes,0,0,4,4
Castro,Precinct 408,U.S. House,19,,Jodey C. Arrington,14,143,294,451
Castro,Precinct 408,U.S. House,19,,Tom Watson,4,9,1,14
Castro,Precinct 408,U.S. House,19,,Joe Burnes,0,0,0,0
Castro,Precinct 408,U.S. House,19,,Over Votes,0,0,0,0
Castro,Precinct 408,U.S. House,19,,Under Votes,0,1,7,8
Castro,Precinct 408,Railroad Commissioner,,REP,"James ""Jim"" Wright",15,140,285,440
Castro,Precinct 408,Railroad Commissioner,,DEM,Chrysta Castaneda,3,9,5,17
Castro,Precinct 408,Railroad Commissioner,,LIB,Matt Sterett,0,2,1,3
Castro,Precinct 408,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Castro,Precinct 408,Railroad Commissioner,,,Over Votes,0,0,0,0
Castro,Precinct 408,Railroad Commissioner,,,Under Votes,0,2,11,13
Castro,Precinct 408,State Representative,88,,Ken King,12,143,290,445
Castro,Precinct 408,State Representative,88,,Over Votes,0,0,0,0
Castro,Precinct 408,State Representative,88,,Under Votes,6,10,12,28
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,,,
