county,precinct,office,district,party,candidate,votes,early_votes,election_day
Waller,,Registered Voters,,,,770,,
Waller,101 - 01,President,,REP,Donald J. Trump Mike Pence,522,463,59
Waller,101 - 01,President,,DEM,Joseph R. Biden Kamala D. Harris,117,98,19
Waller,101 - 01,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",4,4,0
Waller,101 - 01,President,,GRN,Howie Hawkins Angela Walker,1,1,0
Waller,101 - 01,President,,"",ABRAM LOEB/ JENNIFER JAIRALA,0,0,0
Waller,101 - 01,President,,"",BRIAN CARROLL/ AMAR PATEL,0,0,0
Waller,101 - 01,President,,"",GLORIA LA RIVA/ LEONARD PELTIER,0,0,0
Waller,101 - 01,President,,"",JESSE CUELLAR/ JIMMY MONREAL,0,0,0
Waller,101 - 01,President,,"",KASEY WELLS/ RACHEL WELLS,0,0,0
Waller,101 - 01,President,,"",PRESIDENT R. BODDIE/ ERIC S. STONEHAM,0,0,0
Waller,101 - 01,President,,"",ROBERT MORROW/ ANNE BECKETT,0,0,0
Waller,101 - 01,President,,"",TODD CELLA/ TIM CELLA,0,0,0
Waller,101 - 01,President,,"",TOM HOEFLING/ ANDY PRIOR,0,0,0
Waller,101 - 01,President,,"",Rejected write-ins,0,0,0
Waller,101 - 01,President,,"",Unassigned write-ins,0,0,0
Waller,101 - 01,U.S. Senate,,REP,John Cornyn,519,464,55
Waller,101 - 01,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",109,88,21
Waller,101 - 01,U.S. Senate,,LIB,Kerry Douglas McKennon,9,8,1
Waller,101 - 01,U.S. Senate,,GRN,David B. Collins,2,1,1
Waller,101 - 01,U.S. Senate,,"",RICARDO TURULLOLS-BONILLA,0,0,0
Waller,101 - 01,U.S. Senate,,"",Rejected write-ins,0,0,0
Waller,101 - 01,U.S. Senate,,"",Unassigned write-ins,0,0,0
Waller,101 - 01,U.S. House,10,REP,Michael McCaul,518,463,55
Waller,101 - 01,U.S. House,10,DEM,Mike Siegel,103,83,20
Waller,101 - 01,U.S. House,10,LIB,Roy Eriksen,12,10,2
Waller,101 - 01,Railroad Commissioner,,REP,"James ""Jim"" Wright",514,460,54
Waller,101 - 01,Railroad Commissioner,,DEM,Chrysta Castaeda,107,87,20
Waller,101 - 01,Railroad Commissioner,,LIB,Matt Sterett,10,10,0
Waller,101 - 01,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",3,2,1
Waller,101 - 01,"Chief Justice, Supreme Court",,REP,Nathan Hecht,515,462,53
Waller,101 - 01,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,103,84,19
Waller,101 - 01,"Chief Justice, Supreme Court",,LIB,Mark Ash,13,11,2
Waller,101 - 01,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,526,471,55
Waller,101 - 01,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,105,86,19
Waller,101 - 01,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,508,454,54
Waller,101 - 01,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,113,93,20
Waller,101 - 01,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,5,5,0
Waller,101 - 01,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,516,461,55
Waller,101 - 01,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,106,88,18
Waller,101 - 01,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,6,5,1
Waller,101 - 01,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,517,464,53
Waller,101 - 01,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,112,90,22
Waller,101 - 01,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,521,465,56
Waller,101 - 01,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,108,89,19
Waller,101 - 01,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,522,468,54
Waller,101 - 01,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,104,85,19
Waller,101 - 01,"Member, State Board of Education, District No. 10",,REP,Tom Maynard,502,450,52
Waller,101 - 01,"Member, State Board of Education, District No. 10",,DEM,Marsha Burnett-Webster,107,86,21
Waller,101 - 01,"Member, State Board of Education, District No. 10",,LIB,Trip Siebold,14,12,2
Waller,101 - 01,State Senate,18,REP,Lois W. Kolkhorst,521,467,54
Waller,101 - 01,State Senate,18,DEM,Michael Antalan,104,84,20
Waller,101 - 01,State Representative,3,REP,Cecil Bell Jr,524,466,58
Waller,101 - 01,State Representative,3,DEM,Martin Shupp,100,84,16
Waller,101 - 01,"Chief Justice, 14th Court of Appeals District",,REP,Tracy Elizabeth Christopher,522,466,56
Waller,101 - 01,"Chief Justice, 14th Court of Appeals District",,DEM,Jane Robinson,97,80,17
Waller,101 - 01,"Justice, 1st Court of Appeals District, Place No. 3",,REP,Russell Lloyd,521,464,57
Waller,101 - 01,"Justice, 1st Court of Appeals District, Place No. 3",,DEM,Veronica Rivas-Molloy,101,83,18
Waller,101 - 01,"Justice, 1st Court of Appeals District, Place No. 5",,REP,Terry Adams,522,467,55
Waller,101 - 01,"Justice, 1st Court of Appeals District, Place No. 5",,DEM,Amparo Monique Guerra,100,82,18
Waller,101 - 01,"Justice, 14th Court of Appeals District, Place No. 7",,REP,Ken Wise,513,458,55
Waller,101 - 01,"Justice, 14th Court of Appeals District, Place No. 7",,DEM,"Tamika ""Tami"" Craft",105,87,18
Waller,101 - 01,"District Judge, 506th Judicial District",,REP,Gary W. Chaney,555,486,69
Waller,101 - 01,Sheriff,,REP,Troy Guidry,528,464,64
Waller,101 - 01,Sheriff,,DEM,Cedric D. Watson,96,83,13
Waller,101 - 01,County Tax Assessor-Collector,,REP,Ellen Contreras Shelburne,545,475,70
Waller,101 - 01,"County Commissioner, Precinct No. 1",,REP,John Allen Amsler,527,470,57
Waller,101 - 01,"County Commissioner, Precinct No. 1",,DEM,Mildred Jefferson,95,77,18
Waller,101 - 01,"Constable, Precinct No. 1",,REP,Bo Hashaw,553,483,70
Waller,101 - 01,"Trustee, Position 4 Hempstead ISD",,"",Stephanie Bush,404,348,56
Waller,101 - 01,"Trustee, Position 4 Hempstead ISD",,"",Shari Griswold,96,86,10
Waller,101 - 01,"Trustee, Position 7 Hempstead ISD",,"",Walter Pete Pendleton,207,180,27
Waller,101 - 01,"Trustee, Position 7 Hempstead ISD",,"",Connie Wawarofsky,316,274,42
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Ryan Kasperek,90,74,16
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Glen Trahan,74,63,11
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Brian L. Davis,102,88,14
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Brenda Bundick,127,115,12
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Sherry Whiteley,66,58,8
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Jason Tharp,29,26,3
Waller,101 - 01,Board of Emergency Services Commissioners,,"",Tommy Davis,150,130,20
Waller,101 - 01,Waller-Harris Emergency Services District No. 200 Proposition A,,"",For,288,246,42
Waller,101 - 01,Waller-Harris Emergency Services District No. 200 Proposition A,,"",Against,277,251,26
Waller,,Registered Voters,,,,1014,,
Waller,101 - 02,President,,REP,Donald J. Trump Mike Pence,371,335,36
Waller,101 - 02,President,,DEM,Joseph R. Biden Kamala D. Harris,312,261,51
Waller,101 - 02,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",4,2,2
Waller,101 - 02,President,,GRN,Howie Hawkins Angela Walker,4,2,2
Waller,101 - 02,President,,"",ABRAM LOEB/ JENNIFER JAIRALA,0,0,0
Waller,101 - 02,President,,"",BRIAN CARROLL/ AMAR PATEL,0,0,0
Waller,101 - 02,President,,"",GLORIA LA RIVA/ LEONARD PELTIER,0,0,0
Waller,101 - 02,President,,"",JESSE CUELLAR/ JIMMY MONREAL,0,0,0
Waller,101 - 02,President,,"",KASEY WELLS/ RACHEL WELLS,0,0,0
Waller,101 - 02,President,,"",PRESIDENT R. BODDIE/ ERIC S. STONEHAM,0,0,0
Waller,101 - 02,President,,"",ROBERT MORROW/ ANNE BECKETT,0,0,0
Waller,101 - 02,President,,"",TODD CELLA/ TIM CELLA,0,0,0
Waller,101 - 02,President,,"",TOM HOEFLING/ ANDY PRIOR,0,0,0
Waller,101 - 02,President,,"",Rejected write-ins,1,1,0
Waller,101 - 02,President,,"",Unassigned write-ins,0,0,0
Waller,101 - 02,U.S. Senate,,REP,John Cornyn,377,338,39
Waller,101 - 02,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",284,243,41
Waller,101 - 02,U.S. Senate,,LIB,Kerry Douglas McKennon,13,8,5
Waller,101 - 02,U.S. Senate,,GRN,David B. Collins,2,2,0
Waller,101 - 02,U.S. Senate,,"",RICARDO TURULLOLS-BONILLA,0,0,0
Waller,101 - 02,U.S. Senate,,"",Rejected write-ins,0,0,0
Waller,101 - 02,U.S. Senate,,"",Unassigned write-ins,0,0,0
Waller,101 - 02,U.S. House,10,REP,Michael McCaul,379,342,37
Waller,101 - 02,U.S. House,10,DEM,Mike Siegel,284,239,45
Waller,101 - 02,U.S. House,10,LIB,Roy Eriksen,12,8,4
Waller,101 - 02,Railroad Commissioner,,REP,"James ""Jim"" Wright",361,326,35
Waller,101 - 02,Railroad Commissioner,,DEM,Chrysta Castaeda,278,234,44
Waller,101 - 02,Railroad Commissioner,,LIB,Matt Sterett,13,10,3
Waller,101 - 02,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,3,2
Waller,101 - 02,"Chief Justice, Supreme Court",,REP,Nathan Hecht,351,319,32
Waller,101 - 02,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,290,243,47
Waller,101 - 02,"Chief Justice, Supreme Court",,LIB,Mark Ash,18,14,4
Waller,101 - 02,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,377,337,40
Waller,101 - 02,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,287,242,45
Waller,101 - 02,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,360,325,35
Waller,101 - 02,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,290,244,46
Waller,101 - 02,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,10,7,3
Waller,101 - 02,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,359,325,34
Waller,101 - 02,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,284,240,44
Waller,101 - 02,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,14,9,5
Waller,101 - 02,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,361,323,38
Waller,101 - 02,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,301,255,46
Waller,101 - 02,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,369,328,41
Waller,101 - 02,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,283,243,40
Waller,101 - 02,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,370,330,40
Waller,101 - 02,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,280,238,42
Waller,101 - 02,"Member, State Board of Education, District No. 10",,REP,Tom Maynard,357,325,32
Waller,101 - 02,"Member, State Board of Education, District No. 10",,DEM,Marsha Burnett-Webster,280,236,44
Waller,101 - 02,"Member, State Board of Education, District No. 10",,LIB,Trip Siebold,13,6,7
Waller,101 - 02,State Senate,18,REP,Lois W. Kolkhorst,382,343,39
Waller,101 - 02,State Senate,18,DEM,Michael Antalan,276,232,44
Waller,101 - 02,State Representative,3,REP,Cecil Bell Jr,380,341,39
Waller,101 - 02,State Representative,3,DEM,Martin Shupp,274,230,44
Waller,101 - 02,"Chief Justice, 14th Court of Appeals District",,REP,Tracy Elizabeth Christopher,368,327,41
Waller,101 - 02,"Chief Justice, 14th Court of Appeals District",,DEM,Jane Robinson,281,241,40
Waller,101 - 02,"Justice, 1st Court of Appeals District, Place No. 3",,REP,Russell Lloyd,360,325,35
Waller,101 - 02,"Justice, 1st Court of Appeals District, Place No. 3",,DEM,Veronica Rivas-Molloy,293,246,47
Waller,101 - 02,"Justice, 1st Court of Appeals District, Place No. 5",,REP,Terry Adams,361,322,39
Waller,101 - 02,"Justice, 1st Court of Appeals District, Place No. 5",,DEM,Amparo Monique Guerra,286,244,42
Waller,101 - 02,"Justice, 14th Court of Appeals District, Place No. 7",,REP,Ken Wise,368,330,38
Waller,101 - 02,"Justice, 14th Court of Appeals District, Place No. 7",,DEM,"Tamika ""Tami"" Craft",278,236,42
Waller,101 - 02,"District Judge, 506th Judicial District",,REP,Gary W. Chaney,484,424,60
Waller,101 - 02,Sheriff,,REP,Troy Guidry,396,353,43
Waller,101 - 02,Sheriff,,DEM,Cedric D. Watson,276,234,42
Waller,101 - 02,County Tax Assessor-Collector,,REP,Ellen Contreras Shelburne,481,415,66
Waller,101 - 02,"County Commissioner, Precinct No. 1",,REP,John Allen Amsler,404,356,48
Waller,101 - 02,"County Commissioner, Precinct No. 1",,DEM,Mildred Jefferson,270,232,38
Waller,101 - 02,"Constable, Precinct No. 1",,REP,Bo Hashaw,484,418,66
Waller,101 - 02,Mayor City of Hempstead,,"","Michael S. Wolfe, Sr.",198,166,32
Waller,101 - 02,Mayor City of Hempstead,,"",Dave Shelburne,482,426,56
Waller,101 - 02,"Councilmember, Position 1 City of Hempstead",,"",Erica Gillum,269,228,41
Waller,101 - 02,"Councilmember, Position 1 City of Hempstead",,"",Patricia Chernosky,377,336,41
Waller,101 - 02,"Councilmember, Position 2 City of Hempstead",,"",Katherine Ragston,286,244,42
Waller,101 - 02,"Councilmember, Position 2 City of Hempstead",,"",Sherion H. Grant,348,308,40
Waller,101 - 02,"Councilmember, Position 4 City of Hempstead",,"",Raul Villareal,482,423,59
Waller,101 - 02,"Councilmember, Position 4 City of Hempstead",,"","Fred Thomas, III",188,160,28
Waller,101 - 02,"Trustee, Position 4 Hempstead ISD",,"",Stephanie Bush,386,336,50
Waller,101 - 02,"Trustee, Position 4 Hempstead ISD",,"",Shari Griswold,220,194,26
Waller,101 - 02,"Trustee, Position 7 Hempstead ISD",,"",Walter Pete Pendleton,234,194,40
Waller,101 - 02,"Trustee, Position 7 Hempstead ISD",,"",Connie Wawarofsky,400,360,40
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Ryan Kasperek,65,51,14
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Glen Trahan,89,83,6
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Brian L. Davis,114,92,22
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Brenda Bundick,118,103,15
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Sherry Whiteley,90,78,12
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Jason Tharp,25,20,5
Waller,101 - 02,Board of Emergency Services Commissioners,,"",Tommy Davis,206,183,23
Waller,101 - 02,Waller-Harris Emergency Services District No. 200 Proposition A,,"",For,311,259,52
Waller,101 - 02,Waller-Harris Emergency Services District No. 200 Proposition A,,"",Against,305,276,29
Waller,,Registered Voters,,,,363,,
Waller,102 - 01,President,,REP,Donald J. Trump Mike Pence,201,182,19
Waller,102 - 01,President,,DEM,Joseph R. Biden Kamala D. Harris,80,72,8
Waller,102 - 01,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",3,3,0
Waller,102 - 01,President,,GRN,Howie Hawkins Angela Walker,0,0,0
Waller,102 - 01,President,,"",ABRAM LOEB/ JENNIFER JAIRALA,0,0,0
Waller,102 - 01,President,,"",BRIAN CARROLL/ AMAR PATEL,0,0,0
Waller,102 - 01,President,,"",GLORIA LA RIVA/ LEONARD PELTIER,0,0,0
Waller,102 - 01,President,,"",JESSE CUELLAR/ JIMMY MONREAL,0,0,0
Waller,102 - 01,President,,"",KASEY WELLS/ RACHEL WELLS,0,0,0
