county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Henderson,2E,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,390,257,117,16
Henderson,2E,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,390,257,117,16
Henderson,2E,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,390,257,117,16
Henderson,2E,"Member, State BoE, Dist 9",,REP,Total Votes Cast,390,257,117,16
Henderson,2E,"State Representative, Dist 4",,REP,Keith Bell,390,260,115,15
Henderson,2E,"State Representative, Dist 4",,REP,Total Votes Cast,390,260,115,15
Henderson,2E,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,387,255,116,16
Henderson,2E,"Chief Justice, 12th Ct of App Dist",,REP,Total Votes Cast,387,255,116,16
Henderson,2E,"District Judge, 3rd Judicial Dist",,REP,Mark A. Calhoon,386,255,115,16
Henderson,2E,"District Judge, 3rd Judicial Dist",,REP,Total Votes Cast,386,255,115,16
Henderson,2E,"Dist Judge, 392nd Judicial Dist",,REP,R. Scott McKee,393,259,118,16
Henderson,2E,"Dist Judge, 392nd Judicial Dist",,REP,Total Votes Cast,393,259,118,16
Henderson,2E,"Dist Attorney, 173rd Judicial Dist",,REP,Jenny Palmer,386,255,115,16
Henderson,2E,"Dist Attorney, 173rd Judicial Dist",,REP,Total Votes Cast,386,255,115,16
Henderson,2E,County Attorney,,REP,Clint Davis,393,258,119,16
Henderson,2E,County Attorney,,REP,Total Votes Cast,393,258,119,16
Henderson,2E,Sheriff,,REP,Botie Hillhouse,396,258,121,17
Henderson,2E,Sheriff,,REP,Total Votes Cast,396,258,121,17
Henderson,2E,County Tax Assessor-Collector,,REP,Peggy Goodall,397,260,120,17
Henderson,2E,County Tax Assessor-Collector,,REP,Total Votes Cast,397,260,120,17
Henderson,2E,Constable Pct 2,,REP,Mitch Baker,392,257,119,16
Henderson,2E,Constable Pct 2,,REP,Total Votes Cast,392,257,119,16
Henderson,2E,County Chair,,REP,Daniel Hunt,388,256,116,16
Henderson,2E,County Chair,,REP,Total Votes Cast,388,256,116,16
Henderson,2E,Proposition 1,,REP,Yes,354,236,105,13
Henderson,2E,Proposition 1,,REP,No,55,32,19,4
Henderson,2E,Proposition 1,,REP,Total Votes Cast,409,268,124,17
Henderson,2E,Proposition 2,,REP,Yes,360,234,109,17
Henderson,2E,Proposition 2,,REP,No,48,32,15,1
Henderson,2E,Proposition 2,,REP,Total Votes Cast,408,266,124,18
Henderson,2E,Proposition 3,,REP,Yes,386,251,117,18
Henderson,2E,Proposition 3,,REP,No,21,15,6,0
Henderson,2E,Proposition 3,,REP,Total Votes Cast,407,266,123,18
Henderson,2E,Proposition 4,,REP,Yes,398,262,119,17
Henderson,2E,Proposition 4,,REP,No,10,5,4,1
Henderson,2E,Proposition 4,,REP,Total Votes Cast,408,267,123,18
Henderson,2E,Proposition 5,,REP,Yes,373,243,115,15
Henderson,2E,Proposition 5,,REP,No,34,24,8,2
Henderson,2E,Proposition 5,,REP,Total Votes Cast,407,267,123,17
Henderson,2E,Proposition 6,,REP,Yes,389,250,121,18
Henderson,2E,Proposition 6,,REP,No,21,17,4,0
Henderson,2E,Proposition 6,,REP,Total Votes Cast,410,267,125,18
Henderson,2E,Proposition 7,,REP,Yes,407,264,125,18
Henderson,2E,Proposition 7,,REP,No,2,2,0,0
Henderson,2E,Proposition 7,,REP,Total Votes Cast,409,266,125,18
Henderson,2E,Proposition 8,,REP,Yes,408,266,124,18
Henderson,2E,Proposition 8,,REP,No,2,1,1,0
Henderson,2E,Proposition 8,,REP,Total Votes Cast,410,267,125,18
Henderson,2E,Proposition 9,,REP,Yes,394,256,121,17
Henderson,2E,Proposition 9,,REP,No,15,10,4,1
Henderson,2E,Proposition 9,,REP,Total Votes Cast,409,266,125,18
Henderson,2E,Proposition 10,,REP,Yes,375,245,113,17
Henderson,2E,Proposition 10,,REP,No,35,22,12,1
Henderson,2E,Proposition 10,,REP,Total Votes Cast,410,267,125,18
Henderson,2E,President,,DEM,Marianne Williamson,0,0,0,0
Henderson,2E,President,,DEM,Michael Bennet,0,0,0,0
Henderson,2E,President,,DEM,Deval Patrick,0,0,0,0
Henderson,2E,President,,DEM,Julian Castro,0,0,0,0
Henderson,2E,President,,DEM,Andrew Yang,0,0,0,0
Henderson,2E,President,,DEM,Pete Buttigieg,2,0,2,0
Henderson,2E,President,,DEM,Joseph R. Biden,41,35,4,2
Henderson,2E,President,,DEM,Robby Wells,0,0,0,0
Henderson,2E,President,,DEM,Michael R. Bloomberg,21,9,8,4
Henderson,2E,President,,DEM,Cory Booker,0,0,0,0
Henderson,2E,President,,DEM,Amy Klobuchar,1,0,0,1
Henderson,2E,President,,DEM,Bernie Sanders,17,13,3,1
Henderson,2E,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Henderson,2E,President,,DEM,Elizabeth Warren,9,7,1,1
Henderson,2E,President,,DEM,Tulsi Gabbard,2,1,1,0
Henderson,2E,President,,DEM,Tom Steyer,2,1,1,0
Henderson,2E,President,,DEM,John K. Delaney,0,0,0,0
Henderson,2E,President,,DEM,Total Votes Cast,95,66,20,9
Henderson,2E,US Senator,,DEM,Royce West,21,14,5,2
Henderson,2E,US Senator,,DEM,Victor Hugo Harris,0,0,0,0
Henderson,2E,US Senator,,DEM,Amanda K. Edwards,5,1,3,1
Henderson,2E,US Senator,,DEM,"Annie ""Mama"" Garcia",9,8,1,0
Henderson,2E,US Senator,,DEM,D. R. Hunter,2,1,0,1
Henderson,2E,US Senator,,DEM,Cristina Tzintzun Ramirez,5,5,0,0
Henderson,2E,US Senator,,DEM,Mary (MJ) Hegar,21,13,8,0
Henderson,2E,US Senator,,DEM,Michael Cooper,7,4,1,2
Henderson,2E,US Senator,,DEM,"Jack Daniel Foster, Jr.",3,2,0,1
Henderson,2E,US Senator,,DEM,Chris Bell,7,4,1,2
Henderson,2E,US Senator,,DEM,Sema Hernandez,3,3,0,0
Henderson,2E,US Senator,,DEM,Adrian Ocegueda,1,1,0,0
Henderson,2E,US Senator,,DEM,Total Votes Cast,84,56,19,9
Henderson,2E,"US Representative, Dist 5",,DEM,Carolyn Salter,77,53,17,7
Henderson,2E,"US Representative, Dist 5",,DEM,Total Votes Cast,77,53,17,7
Henderson,2E,Railroad Commissioner,,DEM,Kelly Stone,30,18,7,5
Henderson,2E,Railroad Commissioner,,DEM,Mark Watson,16,9,5,2
Henderson,2E,Railroad Commissioner,,DEM,Chrysta Castaneda,15,9,4,2
Henderson,2E,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",22,20,2,0
Henderson,2E,Railroad Commissioner,,DEM,Total Votes Cast,83,56,18,9
Henderson,2E,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,66,41,17,8
Henderson,2E,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,17,15,1,1
Henderson,2E,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,83,56,18,9
Henderson,2E,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,26,18,5,3
Henderson,2E,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,57,37,14,6
Henderson,2E,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,83,55,19,9
Henderson,2E,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,30,20,3,7
Henderson,2E,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,50,33,15,2
Henderson,2E,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,80,53,18,9
Henderson,2E,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,50,32,13,5
Henderson,2E,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,31,22,5,4
Henderson,2E,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,81,54,18,9
Henderson,2E,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,22,14,4,4
Henderson,2E,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,52,34,14,4
Henderson,2E,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,6,5,0,1
Henderson,2E,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,80,53,18,9
Henderson,2E,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,65,40,17,8
Henderson,2E,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,15,13,1,1
Henderson,2E,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,80,53,18,9
Henderson,2E,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,75,51,17,7
Henderson,2E,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,75,51,17,7
Henderson,2E,"Member, State BoE, Dist 9",,DEM,Brenda Davis,77,52,18,7
Henderson,2E,"Member, State BoE, Dist 9",,DEM,Total Votes Cast,77,52,18,7
Henderson,2E,County Chair,,DEM,Kelley C. Townsend,75,49,18,8
Henderson,2E,County Chair,,DEM,Total Votes Cast,75,49,18,8
Henderson,2E,Proposition #1,,DEM,Yes,87,61,17,9
Henderson,2E,Proposition #1,,DEM,No,5,2,3,0
Henderson,2E,Proposition #1,,DEM,Total Votes Cast,92,63,20,9
Henderson,2E,Proposition #2,,DEM,Yes,89,62,18,9
Henderson,2E,Proposition #2,,DEM,No,4,2,2,0
Henderson,2E,Proposition #2,,DEM,Total Votes Cast,93,64,20,9
Henderson,2E,Proposition #3,,DEM,Yes,87,60,19,8
Henderson,2E,Proposition #3,,DEM,No,6,4,1,1
Henderson,2E,Proposition #3,,DEM,Total Votes Cast,93,64,20,9
Henderson,2E,Proposition #4,,DEM,Yes,87,60,19,8
Henderson,2E,Proposition #4,,DEM,No,5,3,1,1
Henderson,2E,Proposition #4,,DEM,Total Votes Cast,92,63,20,9
Henderson,2E,Proposition #5,,DEM,Yes,88,61,18,9
Henderson,2E,Proposition #5,,DEM,No,6,4,2,0
Henderson,2E,Proposition #5,,DEM,Total Votes Cast,94,65,20,9
Henderson,2E,Proposition #6,,DEM,Yes,86,59,18,9
Henderson,2E,Proposition #6,,DEM,No,5,3,2,0
Henderson,2E,Proposition #6,,DEM,Total Votes Cast,91,62,20,9
Henderson,2E,Proposition #7,,DEM,Yes,82,56,17,9
Henderson,2E,Proposition #7,,DEM,No,9,6,3,0
Henderson,2E,Proposition #7,,DEM,Total Votes Cast,91,62,20,9
Henderson,2E,Proposition #8,,DEM,Yes,83,57,18,8
Henderson,2E,Proposition #8,,DEM,No,8,5,2,1
Henderson,2E,Proposition #8,,DEM,Total Votes Cast,91,62,20,9
Henderson,2E,Proposition #9,,DEM,Yes,87,59,19,9
Henderson,2E,Proposition #9,,DEM,No,5,4,1,0
Henderson,2E,Proposition #9,,DEM,Total Votes Cast,92,63,20,9
Henderson,2E,Proposition #10,,DEM,Yes,83,56,19,8
Henderson,2E,Proposition #10,,DEM,No,10,8,1,1
Henderson,2E,Proposition #10,,DEM,Total Votes Cast,93,64,20,9
Henderson,2E,Proposition #11,,DEM,Yes,81,54,19,8
Henderson,2E,Proposition #11,,DEM,No,10,8,1,1
Henderson,2E,Proposition #11,,DEM,Total Votes Cast,91,62,20,9
Henderson,2GBS,Registered Voters,,,,2430,,,
Henderson,2GBS,Registered Voters,,,,0,,,
Henderson,2GBS,Registered Voters,,,,0,,,
Henderson,2GBS,Registered Voters,,,,2430,,,
Henderson,2GBS,Ballots Cast,,,,468,258,161,49
Henderson,2GBS,Ballots Cast,,REP,,364,201,127,36
Henderson,2GBS,Ballots Cast,,DEM,,104,57,34,13
Henderson,2GBS,President,,REP,Bill Weld,1,0,1,0
Henderson,2GBS,President,,REP,Roque Rocky DeLa Fuente Guerra,2,1,1,0
Henderson,2GBS,President,,REP,Zoltan G. Istvan,0,0,0,0
Henderson,2GBS,President,,REP,Matthew John Matern,0,0,0,0
Henderson,2GBS,President,,REP,Donald J. Trump,351,195,121,35
Henderson,2GBS,President,,REP,Joe Walsh,2,1,1,0
Henderson,2GBS,President,,REP,Bob Ely,1,1,0,0
Henderson,2GBS,President,,REP,Uncommitted,5,2,2,1
Henderson,2GBS,President,,REP,Total Votes Cast,362,200,126,36
Henderson,2GBS,US Senator,,REP,John Cornyn,290,158,102,30
Henderson,2GBS,US Senator,,REP,Mark Yancey,23,14,8,1
Henderson,2GBS,US Senator,,REP,John Anthony Castro,13,10,1,2
Henderson,2GBS,US Senator,,REP,Virgil Bierschwale,1,0,1,0
Henderson,2GBS,US Senator,,REP,Dwayne Stovall,29,13,13,3
Henderson,2GBS,US Senator,,REP,Total Votes Cast,356,195,125,36
Henderson,2GBS,"US Representative, Dist 5",,REP,Lance Gooden,314,166,112,36
Henderson,2GBS,"US Representative, Dist 5",,REP,Don Hill,42,32,10,0
Henderson,2GBS,"US Representative, Dist 5",,REP,Total Votes Cast,356,198,122,36
Henderson,2GBS,Railroad Commissioner,,REP,"James ""Jim"" Wright",260,147,91,22
Henderson,2GBS,Railroad Commissioner,,REP,Ryan Sitton,92,49,30,13
Henderson,2GBS,Railroad Commissioner,,REP,Total Votes Cast,352,196,121,35
Henderson,2GBS,"Chief Justice, Supreme Court",,REP,Nathan Hecht,341,193,116,32
Henderson,2GBS,"Chief Justice, Supreme Court",,REP,Total Votes Cast,341,193,116,32
Henderson,2GBS,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,340,191,116,33
Henderson,2GBS,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,340,191,116,33
Henderson,2GBS,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,339,191,115,33
Henderson,2GBS,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,339,191,115,33
Henderson,2GBS,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,341,192,116,33
Henderson,2GBS,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,341,192,116,33
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,194,107,67,20
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,146,82,49,15
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,340,189,116,35
Henderson,2GBS,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,344,195,116,33
Henderson,2GBS,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,344,195,116,33
Henderson,2GBS,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,341,193,115,33
Henderson,2GBS,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,341,193,115,33
Henderson,2GBS,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,339,190,116,33
Henderson,2GBS,"Member, State BoE, Dist 9",,REP,Total Votes Cast,339,190,116,33
Henderson,2GBS,"State Representative, Dist 4",,REP,Keith Bell,346,195,118,33
Henderson,2GBS,"State Representative, Dist 4",,REP,Total Votes Cast,346,195,118,33
Henderson,2GBS,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,340,193,115,32
Henderson,2GBS,"Chief Justice, 12th Ct of App Dist",,REP,Total Votes Cast,340,193,115,32
Henderson,2GBS,"District Judge, 3rd Judicial Dist",,REP,Mark A. Calhoon,341,194,114,33
Henderson,2GBS,"District Judge, 3rd Judicial Dist",,REP,Total Votes Cast,341,194,114,33
Henderson,2GBS,"Dist Judge, 392nd Judicial Dist",,REP,R. Scott McKee,342,194,115,33
Henderson,2GBS,"Dist Judge, 392nd Judicial Dist",,REP,Total Votes Cast,342,194,115,33
Henderson,2GBS,"Dist Attorney, 173rd Judicial Dist",,REP,Jenny Palmer,343,195,115,33
Henderson,2GBS,"Dist Attorney, 173rd Judicial Dist",,REP,Total Votes Cast,343,195,115,33
Henderson,2GBS,County Attorney,,REP,Clint Davis,343,193,117,33
Henderson,2GBS,County Attorney,,REP,Total Votes Cast,343,193,117,33
Henderson,2GBS,Sheriff,,REP,Botie Hillhouse,343,193,117,33
Henderson,2GBS,Sheriff,,REP,Total Votes Cast,343,193,117,33
Henderson,2GBS,County Tax Assessor-Collector,,REP,Peggy Goodall,350,196,121,33
Henderson,2GBS,County Tax Assessor-Collector,,REP,Total Votes Cast,350,196,121,33
Henderson,2GBS,Constable Pct 2,,REP,Mitch Baker,342,192,117,33
Henderson,2GBS,Constable Pct 2,,REP,Total Votes Cast,342,192,117,33
Henderson,2GBS,County Chair,,REP,Daniel Hunt,342,192,117,33
Henderson,2GBS,County Chair,,REP,Total Votes Cast,342,192,117,33
Henderson,2GBS,Proposition 1,,REP,Yes,305,171,105,29
Henderson,2GBS,Proposition 1,,REP,No,58,30,21,7
Henderson,2GBS,Proposition 1,,REP,Total Votes Cast,363,201,126,36
Henderson,2GBS,Proposition 2,,REP,Yes,301,157,115,29
Henderson,2GBS,Proposition 2,,REP,No,61,43,11,7
Henderson,2GBS,Proposition 2,,REP,Total Votes Cast,362,200,126,36
Henderson,2GBS,Proposition 3,,REP,Yes,327,182,110,35
Henderson,2GBS,Proposition 3,,REP,No,32,18,13,1
Henderson,2GBS,Proposition 3,,REP,Total Votes Cast,359,200,123,36
Henderson,2GBS,Proposition 4,,REP,Yes,353,194,124,35
Henderson,2GBS,Proposition 4,,REP,No,8,5,2,1
Henderson,2GBS,Proposition 4,,REP,Total Votes Cast,361,199,126,36
Henderson,2GBS,Proposition 5,,REP,Yes,344,188,121,35
Henderson,2GBS,Proposition 5,,REP,No,17,10,6,1
Henderson,2GBS,Proposition 5,,REP,Total Votes Cast,361,198,127,36
Henderson,2GBS,Proposition 6,,REP,Yes,337,185,117,35
Henderson,2GBS,Proposition 6,,REP,No,21,13,7,1
Henderson,2GBS,Proposition 6,,REP,Total Votes Cast,358,198,124,36
Henderson,2GBS,Proposition 7,,REP,Yes,360,198,126,36
Henderson,2GBS,Proposition 7,,REP,No,1,1,0,0
Henderson,2GBS,Proposition 7,,REP,Total Votes Cast,361,199,126,36
Henderson,2GBS,Proposition 8,,REP,Yes,360,200,124,36
Henderson,2GBS,Proposition 8,,REP,No,0,0,0,0
Henderson,2GBS,Proposition 8,,REP,Total Votes Cast,360,200,124,36
Henderson,2GBS,Proposition 9,,REP,Yes,347,187,125,35
Henderson,2GBS,Proposition 9,,REP,No,17,14,2,1
Henderson,2GBS,Proposition 9,,REP,Total Votes Cast,364,201,127,36
Henderson,2GBS,Proposition 10,,REP,Yes,334,181,119,34
Henderson,2GBS,Proposition 10,,REP,No,26,17,7,2
Henderson,2GBS,Proposition 10,,REP,Total Votes Cast,360,198,126,36
Henderson,2GBS,President,,DEM,Marianne Williamson,1,1,0,0
Henderson,2GBS,President,,DEM,Michael Bennet,0,0,0,0
Henderson,2GBS,President,,DEM,Deval Patrick,0,0,0,0
Henderson,2GBS,President,,DEM,Julian Castro,0,0,0,0
Henderson,2GBS,President,,DEM,Andrew Yang,0,0,0,0
Henderson,2GBS,President,,DEM,Pete Buttigieg,9,0,5,4
Henderson,2GBS,President,,DEM,Joseph R. Biden,35,27,8,0
Henderson,2GBS,President,,DEM,Robby Wells,0,0,0,0
Henderson,2GBS,President,,DEM,Michael R. Bloomberg,23,10,10,3
Henderson,2GBS,President,,DEM,Cory Booker,0,0,0,0
Henderson,2GBS,President,,DEM,Amy Klobuchar,0,0,0,0
Henderson,2GBS,President,,DEM,Bernie Sanders,22,12,7,3
Henderson,2GBS,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Henderson,2GBS,President,,DEM,Elizabeth Warren,9,4,3,2
Henderson,2GBS,President,,DEM,Tulsi Gabbard,1,1,0,0
Henderson,2GBS,President,,DEM,Tom Steyer,4,2,1,1
Henderson,2GBS,President,,DEM,John K. Delaney,0,0,0,0
Henderson,2GBS,President,,DEM,Total Votes Cast,104,57,34,13
Henderson,2GBS,US Senator,,DEM,Royce West,15,8,6,1
Henderson,2GBS,US Senator,,DEM,Victor Hugo Harris,1,0,0,1
Henderson,2GBS,US Senator,,DEM,Amanda K. Edwards,7,1,4,2
Henderson,2GBS,US Senator,,DEM,"Annie ""Mama"" Garcia",10,8,1,1
Henderson,2GBS,US Senator,,DEM,D. R. Hunter,3,1,1,1
Henderson,2GBS,US Senator,,DEM,Cristina Tzintzun Ramirez,7,5,2,0
Henderson,2GBS,US Senator,,DEM,Mary (MJ) Hegar,36,20,10,6
Henderson,2GBS,US Senator,,DEM,Michael Cooper,2,1,1,0
Henderson,2GBS,US Senator,,DEM,"Jack Daniel Foster, Jr.",2,1,1,0
Henderson,2GBS,US Senator,,DEM,Chris Bell,9,2,7,0
Henderson,2GBS,US Senator,,DEM,Sema Hernandez,1,1,0,0
Henderson,2GBS,US Senator,,DEM,Adrian Ocegueda,3,2,1,0
Henderson,2GBS,US Senator,,DEM,Total Votes Cast,96,50,34,12
Henderson,2GBS,"US Representative, Dist 5",,DEM,Carolyn Salter,87,43,32,12
Henderson,2GBS,"US Representative, Dist 5",,DEM,Total Votes Cast,87,43,32,12
Henderson,2GBS,Railroad Commissioner,,DEM,Kelly Stone,42,18,20,4
Henderson,2GBS,Railroad Commissioner,,DEM,Mark Watson,19,11,5,3
Henderson,2GBS,Railroad Commissioner,,DEM,Chrysta Castaneda,15,9,4,2
Henderson,2GBS,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",18,11,4,3
Henderson,2GBS,Railroad Commissioner,,DEM,Total Votes Cast,94,49,33,12
Henderson,2GBS,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,74,41,23,10
Henderson,2GBS,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,18,7,10,1
Henderson,2GBS,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,92,48,33,11
Henderson,2GBS,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,29,10,15,4
Henderson,2GBS,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,67,40,19,8
Henderson,2GBS,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,96,50,34,12
Henderson,2GBS,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,35,20,12,3
Henderson,2GBS,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,57,29,19,9
Henderson,2GBS,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,92,49,31,12
Henderson,2GBS,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,61,33,19,9
Henderson,2GBS,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,33,16,14,3
Henderson,2GBS,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,94,49,33,12
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,25,13,9,3
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,62,34,20,8
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,5,1,4,0
Henderson,2GBS,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,92,48,33,11
Henderson,2GBS,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,76,44,23,9
Henderson,2GBS,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,17,5,10,2
Henderson,2GBS,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,93,49,33,11
Henderson,2GBS,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,87,44,32,11
Henderson,2GBS,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,87,44,32,11
Henderson,2GBS,"Member, State BoE, Dist 9",,DEM,Brenda Davis,90,47,32,11
Henderson,2GBS,"Member, State BoE, Dist 9",,DEM,Total Votes Cast,90,47,32,11
Henderson,2GBS,County Chair,,DEM,Kelley C. Townsend,92,48,33,11
Henderson,2GBS,County Chair,,DEM,Total Votes Cast,92,48,33,11
Henderson,2GBS,Proposition #1,,DEM,Yes,93,51,31,11
Henderson,2GBS,Proposition #1,,DEM,No,9,4,3,2
Henderson,2GBS,Proposition #1,,DEM,Total Votes Cast,102,55,34,13
Henderson,2GBS,Proposition #2,,DEM,Yes,91,49,30,12
Henderson,2GBS,Proposition #2,,DEM,No,10,6,3,1
Henderson,2GBS,Proposition #2,,DEM,Total Votes Cast,101,55,33,13
Henderson,2GBS,Proposition #3,,DEM,Yes,98,54,32,12
Henderson,2GBS,Proposition #3,,DEM,No,4,1,2,1
Henderson,2GBS,Proposition #3,,DEM,Total Votes Cast,102,55,34,13
Henderson,2GBS,Proposition #4,,DEM,Yes,89,51,29,9
Henderson,2GBS,Proposition #4,,DEM,No,14,5,5,4
Henderson,2GBS,Proposition #4,,DEM,Total Votes Cast,103,56,34,13
Henderson,2GBS,Proposition #5,,DEM,Yes,97,52,33,12
Henderson,2GBS,Proposition #5,,DEM,No,5,3,1,1
Henderson,2GBS,Proposition #5,,DEM,Total Votes Cast,102,55,34,13
Henderson,2GBS,Proposition #6,,DEM,Yes,96,53,31,12
Henderson,2GBS,Proposition #6,,DEM,No,5,1,3,1
Henderson,2GBS,Proposition #6,,DEM,Total Votes Cast,101,54,34,13
Henderson,2GBS,Proposition #7,,DEM,Yes,92,49,32,11
Henderson,2GBS,Proposition #7,,DEM,No,11,7,2,2
Henderson,2GBS,Proposition #7,,DEM,Total Votes Cast,103,56,34,13
Henderson,2GBS,Proposition #8,,DEM,Yes,89,49,29,11
Henderson,2GBS,Proposition #8,,DEM,No,13,6,5,2
Henderson,2GBS,Proposition #8,,DEM,Total Votes Cast,102,55,34,13
Henderson,2GBS,Proposition #9,,DEM,Yes,95,53,32,10
Henderson,2GBS,Proposition #9,,DEM,No,8,3,2,3
Henderson,2GBS,Proposition #9,,DEM,Total Votes Cast,103,56,34,13
Henderson,2GBS,Proposition #10,,DEM,Yes,91,52,27,12
Henderson,2GBS,Proposition #10,,DEM,No,11,3,7,1
Henderson,2GBS,Proposition #10,,DEM,Total Votes Cast,102,55,34,13
Henderson,2GBS,Proposition #11,,DEM,Yes,87,48,28,11
Henderson,2GBS,Proposition #11,,DEM,No,13,6,6,1
Henderson,2GBS,Proposition #11,,DEM,Total Votes Cast,100,54,34,12
Henderson,2GBN,Registered Voters,,,,3342,,,
Henderson,2GBN,Registered Voters,,,,0,,,
Henderson,2GBN,Registered Voters,,,,0,,,
Henderson,2GBN,Registered Voters,,,,3342,,,
Henderson,2GBN,Ballots Cast,,,,1128,570,482,76
Henderson,2GBN,Ballots Cast,,REP,,920,451,418,51
Henderson,2GBN,Ballots Cast,,DEM,,208,119,64,25
Henderson,2GBN,President,,REP,Bill Weld,6,1,5,0
Henderson,2GBN,President,,REP,Roque Rocky DeLa Fuente Guerra,1,1,0,0
Henderson,2GBN,President,,REP,Zoltan G. Istvan,0,0,0,0
Henderson,2GBN,President,,REP,Matthew John Matern,0,0,0,0
Henderson,2GBN,President,,REP,Donald J. Trump,878,431,399,48
Henderson,2GBN,President,,REP,Joe Walsh,3,3,0,0
Henderson,2GBN,President,,REP,Bob Ely,2,1,1,0
Henderson,2GBN,President,,REP,Uncommitted,25,12,10,3
Henderson,2GBN,President,,REP,Total Votes Cast,915,449,415,51
Henderson,2GBN,US Senator,,REP,John Cornyn,737,344,346,47
Henderson,2GBN,US Senator,,REP,Mark Yancey,46,23,21,2
Henderson,2GBN,US Senator,,REP,John Anthony Castro,22,16,6,0
Henderson,2GBN,US Senator,,REP,Virgil Bierschwale,6,4,2,0
Henderson,2GBN,US Senator,,REP,Dwayne Stovall,88,53,34,1
Henderson,2GBN,US Senator,,REP,Total Votes Cast,899,440,409,50
Henderson,2GBN,"US Representative, Dist 5",,REP,Lance Gooden,788,376,364,48
Henderson,2GBN,"US Representative, Dist 5",,REP,Don Hill,119,64,52,3
Henderson,2GBN,"US Representative, Dist 5",,REP,Total Votes Cast,907,440,416,51
