county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Refugio,1 - CO-RCMH,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,3,2,0,1
Refugio,1 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,144,107,26,11
Refugio,1 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,119,85,15,19
Refugio,1 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,140,102,27,11
Refugio,1 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,122,86,17,19
Refugio,1 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,138,101,26,11
Refugio,1 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,122,86,17,19
Refugio,1 - CO-RCMH,State Senate,18,REP,Lois W. Kolkhorst,145,108,26,11
Refugio,1 - CO-RCMH,State Senate,18,DEM,Michael Antalan,120,84,18,18
Refugio,1 - CO-RCMH,State Representative,30,REP,Geanie W. Morrison,185,136,34,15
Refugio,1 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,REP,Jaime Tijerina,140,105,24,11
Refugio,1 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,DEM,Migdalia Lopez,121,83,18,20
Refugio,1 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 6",,REP,Clarissa Silva,144,108,25,11
Refugio,1 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 6",,DEM,Nereida Lopez-Singleterry,120,83,18,19
Refugio,1 - CO-RCMH,"District Judge, 24th Judicial District",,REP,Jack W. Marr,177,131,32,14
Refugio,1 - CO-RCMH,"District Judge, 135th Judicial District",,REP,Kemper Stephen Williams,178,131,33,14
Refugio,1 - CO-RCMH,"District Attorney, 24th Judicial District",,REP,"Robert C. ""Rob"" Lassmann",180,132,33,15
Refugio,1 - CO-RCMH,County Attorney,,REP,"Deborah ""Deb"" Bauer",185,134,32,19
Refugio,1 - CO-RCMH,Sheriff,,REP,"Raul ""Pinky"" Gonzales",151,107,24,20
Refugio,1 - CO-RCMH,Sheriff,,DEM,Shelly G Haertig,57,38,10,9
Refugio,1 - CO-RCMH,Sheriff,,"",MATTHEW TUTTLE,68,55,10,3
Refugio,1 - CO-RCMH,Sheriff,,"",Rejected write-ins,4,2,2,0
Refugio,1 - CO-RCMH,Sheriff,,"",Unassigned write-ins,0,0,0,0
Refugio,1 - CO-RCMH,County Tax Assessor-Collector,,DEM,Ida Mascorro Turner,226,158,38,30
Refugio,1 - CO-RCMH,"County Commissioner, Precinct No. 1",,REP,Roy Payne,159,116,30,13
Refugio,1 - CO-RCMH,"County Commissioner, Precinct No. 1",,DEM,George Hernandez,117,83,16,18
Refugio,1 - CO-RCMH,"Constable, No. 1",,REP,Mark Winston Moore,199,145,35,19
Refugio,1A - CO-RCMH,Registered Voters,,,,5,,,
Refugio,1A - CO-RCMH,President,,REP,Donald J. Trump Michael R. Pence,3,3,0,0
Refugio,1A - CO-RCMH,President,,DEM,Joseph R. Biden Kamala D. Harris,0,0,0,0
Refugio,1A - CO-RCMH,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Refugio,1A - CO-RCMH,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",ABRAM LOEB / JENNIFER JAIRALA,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",BRIAN CARROLL / AMAR PATEL,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",GLORIA LA RIVA / LEONARD PELTIER,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",JESSE CUELLAR / JIMMY MONREAL,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",KASEY WELLS / RACHEL WELLS,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",PRESIDENT R BODDIE / ERIC C. STONEHAM,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",ROBERT MORROW / ANNE BECKETT,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",TODD CELLA / TIM CELLA,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",TOM HOEFLING / ANDY PRIOR,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",Rejected write-ins,0,0,0,0
Refugio,1A - CO-RCMH,President,,"",Unassigned write-ins,0,0,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,REP,John Cornyn,3,3,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,"",RICARDO TURULLOLS-BONILLA,0,0,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Refugio,1A - CO-RCMH,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Refugio,1A - CO-RCMH,U.S. House,27,REP,Michael Cloud,3,3,0,0
Refugio,1A - CO-RCMH,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",0,0,0,0
Refugio,1A - CO-RCMH,U.S. House,27,LIB,Phil Gray,0,0,0,0
Refugio,1A - CO-RCMH,Railroad Commissioner,,REP,"James ""Jim"" Wright",3,3,0,0
Refugio,1A - CO-RCMH,Railroad Commissioner,,DEM,Chrysta Castaeda,0,0,0,0
Refugio,1A - CO-RCMH,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Refugio,1A - CO-RCMH,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Refugio,1A - CO-RCMH,"Chief Justice, Supreme Court",,REP,Nathan Hecht,3,3,0,0
Refugio,1A - CO-RCMH,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,0,0,0,0
Refugio,1A - CO-RCMH,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,3,3,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,0,0,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,3,3,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,0,0,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,0,0,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,3,3,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,0,0,0,0
Refugio,1A - CO-RCMH,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,0,0,0,0
Refugio,1A - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,3,3,0,0
Refugio,1A - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,0,0,0,0
Refugio,1A - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,3,3,0,0
Refugio,1A - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,0,0,0,0
Refugio,1A - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,3,3,0,0
Refugio,1A - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,0,0,0,0
Refugio,1A - CO-RCMH,State Senate,18,REP,Lois W. Kolkhorst,3,3,0,0
Refugio,1A - CO-RCMH,State Senate,18,DEM,Michael Antalan,0,0,0,0
Refugio,1A - CO-RCMH,State Representative,30,REP,Geanie W. Morrison,3,3,0,0
Refugio,1A - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,REP,Jaime Tijerina,3,3,0,0
Refugio,1A - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,DEM,Migdalia Lopez,0,0,0,0
Refugio,1A - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 6",,REP,Clarissa Silva,3,3,0,0
Refugio,1A - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 6",,DEM,Nereida Lopez-Singleterry,0,0,0,0
Refugio,1A - CO-RCMH,"District Judge, 24th Judicial District",,REP,Jack W. Marr,2,2,0,0
Refugio,1A - CO-RCMH,"District Judge, 135th Judicial District",,REP,Kemper Stephen Williams,2,2,0,0
Refugio,1A - CO-RCMH,"District Attorney, 24th Judicial District",,REP,"Robert C. ""Rob"" Lassmann",3,3,0,0
Refugio,1A - CO-RCMH,County Attorney,,REP,"Deborah ""Deb"" Bauer",2,2,0,0
Refugio,1A - CO-RCMH,Sheriff,,REP,"Raul ""Pinky"" Gonzales",2,2,0,0
Refugio,1A - CO-RCMH,Sheriff,,DEM,Shelly G Haertig,1,1,0,0
Refugio,1A - CO-RCMH,Sheriff,,"",MATTHEW TUTTLE,0,0,0,0
Refugio,1A - CO-RCMH,Sheriff,,"",Rejected write-ins,0,0,0,0
Refugio,1A - CO-RCMH,Sheriff,,"",Unassigned write-ins,0,0,0,0
Refugio,1A - CO-RCMH,County Tax Assessor-Collector,,DEM,Ida Mascorro Turner,2,2,0,0
Refugio,1A - CO-RCMH,"County Commissioner, Precinct No. 1",,REP,Roy Payne,3,3,0,0
Refugio,1A - CO-RCMH,"County Commissioner, Precinct No. 1",,DEM,George Hernandez,0,0,0,0
Refugio,1A - CO-RCMH,"Constable, No. 1",,REP,Mark Winston Moore,3,3,0,0
Refugio,1A - CO-RCMH-WO,Registered Voters,,,,575,,,
Refugio,1A - CO-RCMH-WO,President,,REP,Donald J. Trump Michael R. Pence,184,128,47,9
Refugio,1A - CO-RCMH-WO,President,,DEM,Joseph R. Biden Kamala D. Harris,189,108,47,34
Refugio,1A - CO-RCMH-WO,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",5,2,3,0
Refugio,1A - CO-RCMH-WO,President,,GRN,Howie Hawkins Angela Walker,3,2,1,0
Refugio,1A - CO-RCMH-WO,President,,"",ABRAM LOEB / JENNIFER JAIRALA,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",BRIAN CARROLL / AMAR PATEL,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",GLORIA LA RIVA / LEONARD PELTIER,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",JESSE CUELLAR / JIMMY MONREAL,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",KASEY WELLS / RACHEL WELLS,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",PRESIDENT R BODDIE / ERIC C. STONEHAM,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",ROBERT MORROW / ANNE BECKETT,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",TODD CELLA / TIM CELLA,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",TOM HOEFLING / ANDY PRIOR,0,0,0,0
Refugio,1A - CO-RCMH-WO,President,,"",Rejected write-ins,1,0,1,0
Refugio,1A - CO-RCMH-WO,President,,"",Unassigned write-ins,0,0,0,0
Refugio,1A - CO-RCMH-WO,U.S. Senate,,REP,John Cornyn,167,116,45,6
Refugio,1A - CO-RCMH-WO,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",175,100,43,32
Refugio,1A - CO-RCMH-WO,U.S. Senate,,LIB,Kerry Douglas McKennon,4,2,2,0
Refugio,1A - CO-RCMH-WO,U.S. Senate,,GRN,David B. Collins,4,3,1,0
Refugio,1A - CO-RCMH-WO,U.S. Senate,,"",RICARDO TURULLOLS-BONILLA,1,0,1,0
Refugio,1A - CO-RCMH-WO,U.S. Senate,,"",Rejected write-ins,1,0,1,0
Refugio,1A - CO-RCMH-WO,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Refugio,1A - CO-RCMH-WO,U.S. House,27,REP,Michael Cloud,167,117,40,10
Refugio,1A - CO-RCMH-WO,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",176,101,46,29
Refugio,1A - CO-RCMH-WO,U.S. House,27,LIB,Phil Gray,5,2,3,0
Refugio,1A - CO-RCMH-WO,Railroad Commissioner,,REP,"James ""Jim"" Wright",161,112,40,9
Refugio,1A - CO-RCMH-WO,Railroad Commissioner,,DEM,Chrysta Castaeda,176,101,46,29
Refugio,1A - CO-RCMH-WO,Railroad Commissioner,,LIB,Matt Sterett,6,3,3,0
Refugio,1A - CO-RCMH-WO,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",5,3,2,0
Refugio,1A - CO-RCMH-WO,"Chief Justice, Supreme Court",,REP,Nathan Hecht,154,108,37,9
Refugio,1A - CO-RCMH-WO,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,187,109,49,29
Refugio,1A - CO-RCMH-WO,"Chief Justice, Supreme Court",,LIB,Mark Ash,8,4,4,0
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,163,111,44,8
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,178,104,45,29
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,149,105,35,9
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,180,106,45,29
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,12,3,9,0
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,154,110,35,9
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,170,100,42,28
Refugio,1A - CO-RCMH-WO,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,15,4,11,0
Refugio,1A - CO-RCMH-WO,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,159,109,41,9
Refugio,1A - CO-RCMH-WO,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,185,108,48,29
Refugio,1A - CO-RCMH-WO,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,167,116,42,9
Refugio,1A - CO-RCMH-WO,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,175,100,45,30
Refugio,1A - CO-RCMH-WO,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,161,112,41,8
Refugio,1A - CO-RCMH-WO,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,175,101,45,29
Refugio,1A - CO-RCMH-WO,State Senate,18,REP,Lois W. Kolkhorst,162,113,41,8
Refugio,1A - CO-RCMH-WO,State Senate,18,DEM,Michael Antalan,172,101,42,29
Refugio,1A - CO-RCMH-WO,State Representative,30,REP,Geanie W. Morrison,235,164,57,14
Refugio,1A - CO-RCMH-WO,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,REP,Jaime Tijerina,160,115,37,8
Refugio,1A - CO-RCMH-WO,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,DEM,Migdalia Lopez,186,109,47,30
Refugio,1A - CO-RCMH-WO,"Justice, 13th Court of Appeals District, Place No. 6",,REP,Clarissa Silva,168,120,40,8
Refugio,1A - CO-RCMH-WO,"Justice, 13th Court of Appeals District, Place No. 6",,DEM,Nereida Lopez-Singleterry,174,100,44,30
Refugio,1A - CO-RCMH-WO,"District Judge, 24th Judicial District",,REP,Jack W. Marr,236,160,59,17
Refugio,1A - CO-RCMH-WO,"District Judge, 135th Judicial District",,REP,Kemper Stephen Williams,237,161,57,19
Refugio,1A - CO-RCMH-WO,"District Attorney, 24th Judicial District",,REP,"Robert C. ""Rob"" Lassmann",227,155,55,17
Refugio,1A - CO-RCMH-WO,County Attorney,,REP,"Deborah ""Deb"" Bauer",237,156,60,21
Refugio,1A - CO-RCMH-WO,Sheriff,,REP,"Raul ""Pinky"" Gonzales",74,50,16,8
Refugio,1A - CO-RCMH-WO,Sheriff,,DEM,Shelly G Haertig,86,43,23,20
Refugio,1A - CO-RCMH-WO,Sheriff,,"",MATTHEW TUTTLE,211,144,56,11
Refugio,1A - CO-RCMH-WO,Sheriff,,"",Rejected write-ins,7,3,3,1
Refugio,1A - CO-RCMH-WO,Sheriff,,"",Unassigned write-ins,0,0,0,0
Refugio,1A - CO-RCMH-WO,County Tax Assessor-Collector,,DEM,Ida Mascorro Turner,314,193,81,40
Refugio,1A - CO-RCMH-WO,"County Commissioner, Precinct No. 1",,REP,Roy Payne,182,121,46,15
Refugio,1A - CO-RCMH-WO,"County Commissioner, Precinct No. 1",,DEM,George Hernandez,192,115,50,27
Refugio,1A - CO-RCMH-WO,"Constable, No. 1",,REP,Mark Winston Moore,268,178,69,21
Refugio,2 - CO-RCMH,Registered Voters,,,,453,,,
Refugio,2 - CO-RCMH,President,,REP,Donald J. Trump Michael R. Pence,287,242,36,9
Refugio,2 - CO-RCMH,President,,DEM,Joseph R. Biden Kamala D. Harris,49,24,16,9
Refugio,2 - CO-RCMH,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2,2,0,0
Refugio,2 - CO-RCMH,President,,GRN,Howie Hawkins Angela Walker,2,2,0,0
Refugio,2 - CO-RCMH,President,,"",ABRAM LOEB / JENNIFER JAIRALA,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",BRIAN CARROLL / AMAR PATEL,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",GLORIA LA RIVA / LEONARD PELTIER,1,0,0,1
Refugio,2 - CO-RCMH,President,,"",JESSE CUELLAR / JIMMY MONREAL,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",KASEY WELLS / RACHEL WELLS,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",PRESIDENT R BODDIE / ERIC C. STONEHAM,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",ROBERT MORROW / ANNE BECKETT,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",TODD CELLA / TIM CELLA,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",TOM HOEFLING / ANDY PRIOR,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",Rejected write-ins,0,0,0,0
Refugio,2 - CO-RCMH,President,,"",Unassigned write-ins,0,0,0,0
Refugio,2 - CO-RCMH,U.S. Senate,,REP,John Cornyn,262,222,30,10
Refugio,2 - CO-RCMH,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",43,23,11,9
Refugio,2 - CO-RCMH,U.S. Senate,,LIB,Kerry Douglas McKennon,2,1,1,0
Refugio,2 - CO-RCMH,U.S. Senate,,GRN,David B. Collins,2,2,0,0
Refugio,2 - CO-RCMH,U.S. Senate,,"",RICARDO TURULLOLS-BONILLA,0,0,0,0
Refugio,2 - CO-RCMH,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Refugio,2 - CO-RCMH,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Refugio,2 - CO-RCMH,U.S. House,27,REP,Michael Cloud,274,234,29,11
Refugio,2 - CO-RCMH,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",35,18,9,8
Refugio,2 - CO-RCMH,U.S. House,27,LIB,Phil Gray,6,2,4,0
Refugio,2 - CO-RCMH,Railroad Commissioner,,REP,"James ""Jim"" Wright",256,217,29,10
Refugio,2 - CO-RCMH,Railroad Commissioner,,DEM,Chrysta Castaeda,43,25,10,8
Refugio,2 - CO-RCMH,Railroad Commissioner,,LIB,Matt Sterett,7,5,2,0
Refugio,2 - CO-RCMH,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,1,0,0
Refugio,2 - CO-RCMH,"Chief Justice, Supreme Court",,REP,Nathan Hecht,250,218,24,8
Refugio,2 - CO-RCMH,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,54,30,14,10
Refugio,2 - CO-RCMH,"Chief Justice, Supreme Court",,LIB,Mark Ash,4,2,2,0
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,255,219,28,8
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,46,23,13,10
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,258,222,27,9
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,46,25,12,9
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,5,2,3,0
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,255,220,26,9
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,43,23,11,9
Refugio,2 - CO-RCMH,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,6,3,3,0
Refugio,2 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,258,222,27,9
Refugio,2 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,48,25,14,9
Refugio,2 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,260,223,27,10
Refugio,2 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,43,23,12,8
Refugio,2 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,256,220,28,8
Refugio,2 - CO-RCMH,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,49,26,13,10
Refugio,2 - CO-RCMH,State Senate,18,REP,Lois W. Kolkhorst,266,226,29,11
Refugio,2 - CO-RCMH,State Senate,18,DEM,Michael Antalan,44,23,13,8
Refugio,2 - CO-RCMH,State Representative,30,REP,Geanie W. Morrison,281,233,35,13
Refugio,2 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,REP,Jaime Tijerina,255,221,25,9
Refugio,2 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",,DEM,Migdalia Lopez,51,27,15,9
Refugio,2 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 6",,REP,Clarissa Silva,260,224,26,10
Refugio,2 - CO-RCMH,"Justice, 13th Court of Appeals District, Place No. 6",,DEM,Nereida Lopez-Singleterry,41,20,13,8
Refugio,2 - CO-RCMH,"District Judge, 24th Judicial District",,REP,Jack W. Marr,272,228,33,11
Refugio,2 - CO-RCMH,"District Judge, 135th Judicial District",,REP,Kemper Stephen Williams,275,232,32,11
Refugio,2 - CO-RCMH,"District Attorney, 24th Judicial District",,REP,"Robert C. ""Rob"" Lassmann",271,229,31,11
Refugio,2 - CO-RCMH,County Attorney,,REP,"Deborah ""Deb"" Bauer",265,220,32,13
Refugio,2 - CO-RCMH,Sheriff,,REP,"Raul ""Pinky"" Gonzales",93,72,10,11
Refugio,2 - CO-RCMH,Sheriff,,DEM,Shelly G Haertig,39,28,10,1
Refugio,2 - CO-RCMH,Sheriff,,"",MATTHEW TUTTLE,198,163,29,6
Refugio,2 - CO-RCMH,Sheriff,,"",Rejected write-ins,5,4,1,0
