county,precinct,office,district,candidate,party,votes,early_voting,election_day,absentee
Wood,3~2,President,,Cory Booker,DEM,0,0,0,
Wood,3~3,President,,Cory Booker,DEM,1,0,1,
Wood,4~1,President,,Cory Booker,DEM,0,0,0,
Wood,4~2,President,,Cory Booker,DEM,0,0,0,
Wood,4~3,President,,Cory Booker,DEM,0,0,0,
Wood,4~4,President,,Cory Booker,DEM,1,0,1,
Wood,1~1,President,,Julian Castro,DEM,1,0,1,
Wood,1~2,President,,Julian Castro,DEM,0,0,0,
Wood,1~3,President,,Julian Castro,DEM,0,0,0,
Wood,1~4,President,,Julian Castro,DEM,0,0,0,
Wood,2~1,President,,Julian Castro,DEM,0,0,0,
Wood,2~2,President,,Julian Castro,DEM,1,0,1,
Wood,2~3,President,,Julian Castro,DEM,0,0,0,
Wood,3~1,President,,Julian Castro,DEM,0,0,0,
Wood,3~2,President,,Julian Castro,DEM,0,0,0,
Wood,3~3,President,,Julian Castro,DEM,0,0,0,
Wood,4~1,President,,Julian Castro,DEM,0,0,0,
Wood,4~2,President,,Julian Castro,DEM,1,1,0,
Wood,4~3,President,,Julian Castro,DEM,0,0,0,
Wood,4~4,President,,Julian Castro,DEM,0,0,0,
Wood,1~1,President,,Pete Buttigieg,DEM,4,4,0,
Wood,1~2,President,,Pete Buttigieg,DEM,5,4,1,
Wood,1~3,President,,Pete Buttigieg,DEM,4,3,1,
Wood,1~4,President,,Pete Buttigieg,DEM,2,2,0,
Wood,2~1,President,,Pete Buttigieg,DEM,0,0,0,
Wood,2~2,President,,Pete Buttigieg,DEM,8,7,1,
Wood,2~3,President,,Pete Buttigieg,DEM,6,6,0,
Wood,3~1,President,,Pete Buttigieg,DEM,3,3,0,
Wood,3~2,President,,Pete Buttigieg,DEM,10,10,0,
Wood,3~3,President,,Pete Buttigieg,DEM,2,1,1,
Wood,4~1,President,,Pete Buttigieg,DEM,0,0,0,
Wood,4~2,President,,Pete Buttigieg,DEM,5,5,0,
Wood,4~3,President,,Pete Buttigieg,DEM,4,4,0,
Wood,4~4,President,,Pete Buttigieg,DEM,1,1,0,
Wood,1~1,President,,Michael R. Bloomberg,DEM,23,14,9,
Wood,1~2,President,,Michael R. Bloomberg,DEM,25,14,11,
Wood,1~3,President,,Michael R. Bloomberg,DEM,19,10,9,
Wood,1~4,President,,Michael R. Bloomberg,DEM,1,1,0,
Wood,2~1,President,,Michael R. Bloomberg,DEM,4,4,0,
Wood,2~2,President,,Michael R. Bloomberg,DEM,29,10,19,
Wood,2~3,President,,Michael R. Bloomberg,DEM,29,21,8,
Wood,3~1,President,,Michael R. Bloomberg,DEM,16,15,1,
Wood,3~2,President,,Michael R. Bloomberg,DEM,31,11,20,
Wood,3~3,President,,Michael R. Bloomberg,DEM,10,3,7,
Wood,4~1,President,,Michael R. Bloomberg,DEM,6,4,2,
Wood,4~2,President,,Michael R. Bloomberg,DEM,12,8,4,
Wood,4~3,President,,Michael R. Bloomberg,DEM,10,7,3,
Wood,4~4,President,,Michael R. Bloomberg,DEM,3,2,1,
Wood,1~1,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,1~2,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,1~3,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,1~4,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,2~1,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,2~2,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,2~3,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,3~1,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,3~2,President,,Tulsi Gabbard,DEM,1,1,0,
Wood,3~3,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,4~1,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,4~2,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,4~3,President,,Tulsi Gabbard,DEM,2,1,1,
Wood,4~4,President,,Tulsi Gabbard,DEM,0,0,0,
Wood,1~1,President,,Andrew Yang,DEM,1,1,0,
Wood,1~2,President,,Andrew Yang,DEM,0,0,0,
Wood,1~3,President,,Andrew Yang,DEM,0,0,0,
Wood,1~4,President,,Andrew Yang,DEM,0,0,0,
Wood,2~1,President,,Andrew Yang,DEM,0,0,0,
Wood,2~2,President,,Andrew Yang,DEM,2,0,2,
Wood,2~3,President,,Andrew Yang,DEM,3,2,1,
Wood,3~1,President,,Andrew Yang,DEM,0,0,0,
Wood,3~2,President,,Andrew Yang,DEM,0,0,0,
Wood,3~3,President,,Andrew Yang,DEM,0,0,0,
Wood,4~1,President,,Andrew Yang,DEM,0,0,0,
Wood,4~2,President,,Andrew Yang,DEM,0,0,0,
Wood,4~3,President,,Andrew Yang,DEM,1,1,0,
Wood,4~4,President,,Andrew Yang,DEM,0,0,0,
Wood,1~1,President,,Deval Patrick,DEM,0,0,0,
Wood,1~2,President,,Deval Patrick,DEM,0,0,0,
Wood,1~3,President,,Deval Patrick,DEM,0,0,0,
Wood,1~4,President,,Deval Patrick,DEM,0,0,0,
Wood,2~1,President,,Deval Patrick,DEM,0,0,0,
Wood,2~2,President,,Deval Patrick,DEM,0,0,0,
Wood,2~3,President,,Deval Patrick,DEM,0,0,0,
Wood,3~1,President,,Deval Patrick,DEM,0,0,0,
Wood,3~2,President,,Deval Patrick,DEM,0,0,0,
Wood,3~3,President,,Deval Patrick,DEM,0,0,0,
Wood,4~1,President,,Deval Patrick,DEM,0,0,0,
Wood,4~2,President,,Deval Patrick,DEM,0,0,0,
Wood,4~3,President,,Deval Patrick,DEM,0,0,0,
Wood,4~4,President,,Deval Patrick,DEM,0,0,0,
Wood,1~1,President,,Marianne Williamson,DEM,0,0,0,
Wood,1~2,President,,Marianne Williamson,DEM,0,0,0,
Wood,1~3,President,,Marianne Williamson,DEM,0,0,0,
Wood,1~4,President,,Marianne Williamson,DEM,0,0,0,
Wood,2~1,President,,Marianne Williamson,DEM,0,0,0,
Wood,2~2,President,,Marianne Williamson,DEM,0,0,0,
Wood,2~3,President,,Marianne Williamson,DEM,1,0,1,
Wood,3~1,President,,Marianne Williamson,DEM,0,0,0,
Wood,3~2,President,,Marianne Williamson,DEM,0,0,0,
Wood,3~3,President,,Marianne Williamson,DEM,0,0,0,
Wood,4~1,President,,Marianne Williamson,DEM,0,0,0,
Wood,4~2,President,,Marianne Williamson,DEM,0,0,0,
Wood,4~3,President,,Marianne Williamson,DEM,0,0,0,
Wood,4~4,President,,Marianne Williamson,DEM,0,0,0,
Wood,1~1,President,,Robby Wells,DEM,0,0,0,
Wood,1~2,President,,Robby Wells,DEM,0,0,0,
Wood,1~3,President,,Robby Wells,DEM,0,0,0,
Wood,1~4,President,,Robby Wells,DEM,0,0,0,
Wood,2~1,President,,Robby Wells,DEM,0,0,0,
Wood,2~2,President,,Robby Wells,DEM,1,1,0,
Wood,2~3,President,,Robby Wells,DEM,0,0,0,
Wood,3~1,President,,Robby Wells,DEM,0,0,0,
Wood,3~2,President,,Robby Wells,DEM,1,1,0,
Wood,3~3,President,,Robby Wells,DEM,0,0,0,
Wood,4~1,President,,Robby Wells,DEM,0,0,0,
Wood,4~2,President,,Robby Wells,DEM,0,0,0,
Wood,4~3,President,,Robby Wells,DEM,0,0,0,
Wood,4~4,President,,Robby Wells,DEM,0,0,0,
Wood,1~1,President,,Michael Bennet,DEM,0,0,0,
Wood,1~2,President,,Michael Bennet,DEM,0,0,0,
Wood,1~3,President,,Michael Bennet,DEM,0,0,0,
Wood,1~4,President,,Michael Bennet,DEM,0,0,0,
Wood,2~1,President,,Michael Bennet,DEM,0,0,0,
Wood,2~2,President,,Michael Bennet,DEM,1,1,0,
Wood,2~3,President,,Michael Bennet,DEM,0,0,0,
Wood,3~1,President,,Michael Bennet,DEM,0,0,0,
Wood,3~2,President,,Michael Bennet,DEM,0,0,0,
Wood,3~3,President,,Michael Bennet,DEM,0,0,0,
Wood,4~1,President,,Michael Bennet,DEM,0,0,0,
Wood,4~2,President,,Michael Bennet,DEM,0,0,0,
Wood,4~3,President,,Michael Bennet,DEM,2,1,1,
Wood,4~4,President,,Michael Bennet,DEM,0,0,0,
Wood,1~1,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,1~2,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,1~3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,1~4,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,2~1,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,2~2,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,2~3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,3~1,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,3~2,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,3~3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,4~1,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,4~2,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,4~3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,4~4,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,
Wood,1~1,President,,John K. Delaney,DEM,0,0,0,
Wood,1~2,President,,John K. Delaney,DEM,0,0,0,
Wood,1~3,President,,John K. Delaney,DEM,0,0,0,
Wood,1~4,President,,John K. Delaney,DEM,0,0,0,
Wood,2~1,President,,John K. Delaney,DEM,0,0,0,
Wood,2~2,President,,John K. Delaney,DEM,0,0,0,
Wood,2~3,President,,John K. Delaney,DEM,0,0,0,
Wood,3~1,President,,John K. Delaney,DEM,0,0,0,
Wood,3~2,President,,John K. Delaney,DEM,1,1,0,
Wood,3~3,President,,John K. Delaney,DEM,0,0,0,
Wood,4~1,President,,John K. Delaney,DEM,0,0,0,
Wood,4~2,President,,John K. Delaney,DEM,0,0,0,
Wood,4~3,President,,John K. Delaney,DEM,0,0,0,
Wood,4~4,President,,John K. Delaney,DEM,0,0,0,
Wood,1~1,President,,Amy Klobuchar,DEM,2,2,0,
Wood,1~2,President,,Amy Klobuchar,DEM,4,3,1,
Wood,1~3,President,,Amy Klobuchar,DEM,0,0,0,
Wood,1~4,President,,Amy Klobuchar,DEM,0,0,0,
Wood,2~1,President,,Amy Klobuchar,DEM,1,1,0,
Wood,2~2,President,,Amy Klobuchar,DEM,4,4,0,
Wood,2~3,President,,Amy Klobuchar,DEM,4,4,0,
Wood,3~1,President,,Amy Klobuchar,DEM,1,1,0,
Wood,3~2,President,,Amy Klobuchar,DEM,6,6,0,
Wood,3~3,President,,Amy Klobuchar,DEM,2,2,0,
Wood,4~1,President,,Amy Klobuchar,DEM,2,2,0,
Wood,4~2,President,,Amy Klobuchar,DEM,3,3,0,
Wood,4~3,President,,Amy Klobuchar,DEM,6,6,0,
Wood,4~4,President,,Amy Klobuchar,DEM,0,0,0,
Wood,1~1,President,,Bernie Sanders,DEM,25,13,12,
Wood,1~2,President,,Bernie Sanders,DEM,14,1,13,
Wood,1~3,President,,Bernie Sanders,DEM,14,5,9,
Wood,1~4,President,,Bernie Sanders,DEM,3,0,3,
Wood,2~1,President,,Bernie Sanders,DEM,2,1,1,
Wood,2~2,President,,Bernie Sanders,DEM,32,7,25,
Wood,2~3,President,,Bernie Sanders,DEM,37,13,24,
Wood,3~1,President,,Bernie Sanders,DEM,12,5,7,
Wood,3~2,President,,Bernie Sanders,DEM,28,8,20,
Wood,3~3,President,,Bernie Sanders,DEM,30,7,23,
Wood,4~1,President,,Bernie Sanders,DEM,2,0,2,
Wood,4~2,President,,Bernie Sanders,DEM,17,12,5,
Wood,4~3,President,,Bernie Sanders,DEM,32,9,23,
Wood,4~4,President,,Bernie Sanders,DEM,8,5,3,
Wood,1~1,U.S. Senate,,Adrian Ocegueda,DEM,13,4,9,
Wood,1~2,U.S. Senate,,Adrian Ocegueda,DEM,9,0,9,
Wood,1~3,U.S. Senate,,Adrian Ocegueda,DEM,9,2,7,
Wood,1~4,U.S. Senate,,Adrian Ocegueda,DEM,2,0,2,
Wood,2~1,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,
Wood,2~2,U.S. Senate,,Adrian Ocegueda,DEM,16,8,8,
Wood,2~3,U.S. Senate,,Adrian Ocegueda,DEM,19,7,12,
Wood,3~1,U.S. Senate,,Adrian Ocegueda,DEM,3,1,2,
Wood,3~2,U.S. Senate,,Adrian Ocegueda,DEM,14,3,11,
Wood,3~3,U.S. Senate,,Adrian Ocegueda,DEM,12,1,11,
Wood,4~1,U.S. Senate,,Adrian Ocegueda,DEM,2,1,1,
Wood,4~2,U.S. Senate,,Adrian Ocegueda,DEM,6,3,3,
Wood,4~3,U.S. Senate,,Adrian Ocegueda,DEM,6,1,5,
Wood,4~4,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,
Wood,1~1,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,11,4,7,
Wood,1~2,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,13,2,11,
Wood,1~3,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,8,1,7,
Wood,1~4,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,2,0,2,
Wood,2~1,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,1,0,
Wood,2~2,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,18,5,13,
Wood,2~3,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,14,4,10,
Wood,3~1,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,6,1,5,
Wood,3~2,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,9,5,4,
Wood,3~3,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,20,7,13,
Wood,4~1,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,1,0,
Wood,4~2,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,9,5,4,
Wood,4~3,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,19,10,9,
Wood,4~4,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,3,2,1,
Wood,1~1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,19,15,4,
Wood,1~2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,40,21,19,
Wood,1~3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,17,7,10,
Wood,1~4,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,3,2,1,
Wood,2~1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,2,0,2,
Wood,2~2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,32,13,19,
Wood,2~3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,35,25,10,
Wood,3~1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,18,12,6,
Wood,3~2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,36,8,28,
Wood,3~3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,20,9,11,
Wood,4~1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,4,2,2,
Wood,4~2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,26,14,12,
Wood,4~3,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,28,12,16,
Wood,4~4,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,5,2,3,
Wood,1~1,U.S. Senate,,Sema Hernandez,DEM,8,5,3,
Wood,1~2,U.S. Senate,,Sema Hernandez,DEM,3,2,1,
Wood,1~3,U.S. Senate,,Sema Hernandez,DEM,3,0,3,
Wood,1~4,U.S. Senate,,Sema Hernandez,DEM,2,0,2,
Wood,2~1,U.S. Senate,,Sema Hernandez,DEM,0,0,0,
Wood,2~2,U.S. Senate,,Sema Hernandez,DEM,9,1,8,
Wood,2~3,U.S. Senate,,Sema Hernandez,DEM,6,2,4,
Wood,3~1,U.S. Senate,,Sema Hernandez,DEM,4,1,3,
Wood,3~2,U.S. Senate,,Sema Hernandez,DEM,2,0,2,
Wood,3~3,U.S. Senate,,Sema Hernandez,DEM,7,4,3,
Wood,4~1,U.S. Senate,,Sema Hernandez,DEM,1,0,1,
Wood,4~2,U.S. Senate,,Sema Hernandez,DEM,3,1,2,
Wood,4~3,U.S. Senate,,Sema Hernandez,DEM,2,1,1,
Wood,4~4,U.S. Senate,,Sema Hernandez,DEM,0,0,0,
Wood,1~1,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,3,1,2,
Wood,1~2,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,3,1,2,
Wood,1~3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,3,1,2,
Wood,1~4,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,2,0,2,
Wood,2~1,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,1,0,
Wood,2~2,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,10,5,5,
Wood,2~3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,5,1,4,
Wood,3~1,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,1,
Wood,3~2,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,15,4,11,
Wood,3~3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,11,1,10,
Wood,4~1,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,1,0,
Wood,4~2,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,4,3,1,
Wood,4~3,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,8,2,6,
Wood,4~4,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,0,1,
Wood,1~1,U.S. Senate,,Jack Daniel Foster Jr,DEM,14,7,7,
Wood,1~2,U.S. Senate,,Jack Daniel Foster Jr,DEM,5,3,2,
Wood,1~3,U.S. Senate,,Jack Daniel Foster Jr,DEM,6,1,5,
Wood,1~4,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,
Wood,2~1,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,
Wood,2~2,U.S. Senate,,Jack Daniel Foster Jr,DEM,11,5,6,
Wood,2~3,U.S. Senate,,Jack Daniel Foster Jr,DEM,13,3,10,
Wood,3~1,U.S. Senate,,Jack Daniel Foster Jr,DEM,4,3,1,
Wood,3~2,U.S. Senate,,Jack Daniel Foster Jr,DEM,11,2,9,
Wood,3~3,U.S. Senate,,Jack Daniel Foster Jr,DEM,7,1,6,
Wood,4~1,U.S. Senate,,Jack Daniel Foster Jr,DEM,2,0,2,
Wood,4~2,U.S. Senate,,Jack Daniel Foster Jr,DEM,0,0,0,
Wood,4~3,U.S. Senate,,Jack Daniel Foster Jr,DEM,9,4,5,
Wood,4~4,U.S. Senate,,Jack Daniel Foster Jr,DEM,1,0,1,
Wood,1~1,U.S. Senate,,Victor Hugo Harris,DEM,6,2,4,
Wood,1~2,U.S. Senate,,Victor Hugo Harris,DEM,3,2,1,
Wood,1~3,U.S. Senate,,Victor Hugo Harris,DEM,2,1,1,
Wood,1~4,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,
Wood,2~1,U.S. Senate,,Victor Hugo Harris,DEM,1,1,0,
Wood,2~2,U.S. Senate,,Victor Hugo Harris,DEM,7,0,7,
Wood,2~3,U.S. Senate,,Victor Hugo Harris,DEM,7,2,5,
Wood,3~1,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,
Wood,3~2,U.S. Senate,,Victor Hugo Harris,DEM,2,0,2,
Wood,3~3,U.S. Senate,,Victor Hugo Harris,DEM,4,2,2,
Wood,4~1,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,
Wood,4~2,U.S. Senate,,Victor Hugo Harris,DEM,1,1,0,
Wood,4~3,U.S. Senate,,Victor Hugo Harris,DEM,7,0,7,
Wood,4~4,U.S. Senate,,Victor Hugo Harris,DEM,2,1,1,
Wood,1~1,U.S. Senate,,D. R. Hunter,DEM,4,1,3,
Wood,1~2,U.S. Senate,,D. R. Hunter,DEM,7,2,5,
Wood,1~3,U.S. Senate,,D. R. Hunter,DEM,1,0,1,
Wood,1~4,U.S. Senate,,D. R. Hunter,DEM,0,0,0,
Wood,2~1,U.S. Senate,,D. R. Hunter,DEM,1,1,0,
Wood,2~2,U.S. Senate,,D. R. Hunter,DEM,4,2,2,
Wood,2~3,U.S. Senate,,D. R. Hunter,DEM,6,4,2,
Wood,3~1,U.S. Senate,,D. R. Hunter,DEM,3,3,0,
Wood,3~2,U.S. Senate,,D. R. Hunter,DEM,5,2,3,
Wood,3~3,U.S. Senate,,D. R. Hunter,DEM,1,0,1,
Wood,4~1,U.S. Senate,,D. R. Hunter,DEM,2,1,1,
Wood,4~2,U.S. Senate,,D. R. Hunter,DEM,5,1,4,
Wood,4~3,U.S. Senate,,D. R. Hunter,DEM,2,0,2,
Wood,4~4,U.S. Senate,,D. R. Hunter,DEM,1,1,0,
Wood,1~1,U.S. Senate,,Royce West,DEM,28,18,10,
Wood,1~2,U.S. Senate,,Royce West,DEM,8,2,6,
Wood,1~3,U.S. Senate,,Royce West,DEM,12,6,6,
Wood,1~4,U.S. Senate,,Royce West,DEM,3,2,1,
Wood,2~1,U.S. Senate,,Royce West,DEM,0,0,0,
Wood,2~2,U.S. Senate,,Royce West,DEM,24,9,15,
Wood,2~3,U.S. Senate,,Royce West,DEM,28,20,8,
Wood,3~1,U.S. Senate,,Royce West,DEM,5,4,1,
Wood,3~2,U.S. Senate,,Royce West,DEM,29,18,11,
Wood,3~3,U.S. Senate,,Royce West,DEM,31,13,18,
Wood,4~1,U.S. Senate,,Royce West,DEM,5,4,1,
Wood,4~2,U.S. Senate,,Royce West,DEM,2,0,2,
Wood,4~3,U.S. Senate,,Royce West,DEM,10,7,3,
Wood,4~4,U.S. Senate,,Royce West,DEM,1,1,0,
Wood,1~1,U.S. Senate,,Michael Cooper,DEM,2,1,1,
Wood,1~2,U.S. Senate,,Michael Cooper,DEM,3,1,2,
Wood,1~3,U.S. Senate,,Michael Cooper,DEM,4,1,3,
Wood,1~4,U.S. Senate,,Michael Cooper,DEM,1,0,1,
Wood,2~1,U.S. Senate,,Michael Cooper,DEM,1,0,1,
Wood,2~2,U.S. Senate,,Michael Cooper,DEM,12,2,10,
Wood,2~3,U.S. Senate,,Michael Cooper,DEM,11,7,4,
Wood,3~1,U.S. Senate,,Michael Cooper,DEM,3,2,1,
Wood,3~2,U.S. Senate,,Michael Cooper,DEM,2,1,1,
Wood,3~3,U.S. Senate,,Michael Cooper,DEM,9,2,7,
Wood,4~1,U.S. Senate,,Michael Cooper,DEM,0,0,0,
Wood,4~2,U.S. Senate,,Michael Cooper,DEM,6,4,2,
Wood,4~3,U.S. Senate,,Michael Cooper,DEM,8,2,6,
Wood,4~4,U.S. Senate,,Michael Cooper,DEM,1,1,0,
Wood,1~1,U.S. Senate,,Amanda K. Edwards,DEM,14,8,6,
Wood,1~2,U.S. Senate,,Amanda K. Edwards,DEM,7,3,4,
Wood,1~3,U.S. Senate,,Amanda K. Edwards,DEM,7,4,3,
Wood,1~4,U.S. Senate,,Amanda K. Edwards,DEM,2,1,1,
Wood,2~1,U.S. Senate,,Amanda K. Edwards,DEM,2,1,1,
Wood,2~2,U.S. Senate,,Amanda K. Edwards,DEM,15,6,9,
Wood,2~3,U.S. Senate,,Amanda K. Edwards,DEM,16,7,9,
Wood,3~1,U.S. Senate,,Amanda K. Edwards,DEM,5,4,1,
Wood,3~2,U.S. Senate,,Amanda K. Edwards,DEM,19,7,12,
Wood,3~3,U.S. Senate,,Amanda K. Edwards,DEM,23,6,17,
Wood,4~1,U.S. Senate,,Amanda K. Edwards,DEM,2,0,2,
Wood,4~2,U.S. Senate,,Amanda K. Edwards,DEM,17,12,5,
Wood,4~3,U.S. Senate,,Amanda K. Edwards,DEM,14,7,7,
Wood,4~4,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,
Wood,1~1,U.S. Senate,,Chris Bell,DEM,12,6,6,
Wood,1~2,U.S. Senate,,Chris Bell,DEM,8,4,4,
Wood,1~3,U.S. Senate,,Chris Bell,DEM,6,5,1,
Wood,1~4,U.S. Senate,,Chris Bell,DEM,0,0,0,
Wood,2~1,U.S. Senate,,Chris Bell,DEM,3,1,2,
Wood,2~2,U.S. Senate,,Chris Bell,DEM,7,3,4,
Wood,2~3,U.S. Senate,,Chris Bell,DEM,20,8,12,
Wood,3~1,U.S. Senate,,Chris Bell,DEM,4,2,2,
Wood,3~2,U.S. Senate,,Chris Bell,DEM,22,5,17,
Wood,3~3,U.S. Senate,,Chris Bell,DEM,11,3,8,
