county,precinct,office,district,party,candidate,early_voting,election_day,votes
King,1,President,,REP,Donald J Trump,28,14,42
King,1,President,,ONA,Howie Hawkins,0,0,0
King,1,President,,LIB,Jo Jorgensen,0,0,0
King,1,President,,DEM,Joseph R Biden,1,0,1
King,2,President,,REP,Donald J Trump,18,7,25
King,2,President,,ONA,Howie Hawkins,0,0,0
King,2,President,,LIB,Jo Jorgensen,0,0,0
King,2,President,,DEM,Joseph R Biden,0,0,0
King,3,President,,REP,Donald J Trump,37,7,44
King,3,President,,ONA,Howie Hawkins,0,0,0
King,3,President,,LIB,Jo Jorgensen,0,0,0
King,3,President,,DEM,Joseph R Biden,0,2,2
King,4,President,,REP,Donald J Trump,24,16,40
King,4,President,,ONA,Howie Hawkins,0,0,0
King,4,President,,LIB,Jo Jorgensen,0,0,0
King,4,President,,DEM,Joseph R Biden,2,3,5
King,1,U.S. Senate,,ONA,David B Collins,0,0,0
King,1,U.S. Senate,,REP,John Cornyn,28,14,42
King,1,U.S. Senate,,LIB,Kerry Douglas Mckennon,0,0,0
King,1,U.S. Senate,,DEM,"Mary ""Mj"" Hegar",1,0,1
King,2,U.S. Senate,,ONA,David B Collins,0,0,0
King,2,U.S. Senate,,REP,John Cornyn,18,7,25
King,2,U.S. Senate,,LIB,Kerry Douglas Mckennon,0,0,0
King,2,U.S. Senate,,DEM,"Mary ""Mj"" Hegar",0,0,0
King,3,U.S. Senate,,ONA,David B Collins,0,0,0
King,3,U.S. Senate,,REP,John Cornyn,36,8,44
King,3,U.S. Senate,,LIB,Kerry Douglas Mckennon,0,0,0
King,3,U.S. Senate,,DEM,"Mary ""Mj"" Hegar",0,1,1
King,4,U.S. Senate,,ONA,David B Collins,0,0,0
King,4,U.S. Senate,,REP,John Cornyn,22,16,38
King,4,U.S. Senate,,LIB,Kerry Douglas Mckennon,0,0,0
King,4,U.S. Senate,,DEM,"Mary ""Mj"" Hegar",1,2,3
King,1,U.S. House,13,DEM,Gus Trujillo,0,0,0
King,1,U.S. House,13,LIB,Jack B Westbrook,0,0,0
King,1,U.S. House,13,REP,Ronny Jackson,29,14,43
King,2,U.S. House,13,DEM,Gus Trujillo,0,0,0
King,2,U.S. House,13,LIB,Jack B Westbrook,0,0,0
King,2,U.S. House,13,REP,Ronny Jackson,17,6,23
King,3,U.S. House,13,DEM,Gus Trujillo,0,1,1
King,3,U.S. House,13,LIB,Jack B Westbrook,0,1,1
King,3,U.S. House,13,REP,Ronny Jackson,36,7,43
King,4,U.S. House,13,DEM,Gus Trujillo,1,2,3
King,4,U.S. House,13,LIB,Jack B Westbrook,0,1,1
King,4,U.S. House,13,REP,Ronny Jackson,22,14,36
King,1,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0
King,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",28,14,42
King,1,Railroad Commissioner,,ONA,"Katija ""Kat"" Gruene",0,0,0
King,1,Railroad Commissioner,,LIB,Matt Sterett,0,0,0
King,2,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0
King,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",17,7,24
King,2,Railroad Commissioner,,ONA,"Katija ""Kat"" Gruene",0,0,0
King,2,Railroad Commissioner,,LIB,Matt Sterett,0,0,0
King,3,Railroad Commissioner,,DEM,Chrysta Castaneda,0,1,1
King,3,Railroad Commissioner,,REP,"James ""Jim"" Wright",35,8,43
King,3,Railroad Commissioner,,ONA,"Katija ""Kat"" Gruene",0,0,0
King,3,Railroad Commissioner,,LIB,Matt Sterett,0,0,0
King,4,Railroad Commissioner,,DEM,Chrysta Castaneda,1,2,3
King,4,Railroad Commissioner,,REP,"James ""Jim"" Wright",21,16,37
King,4,Railroad Commissioner,,LIB,Matt Sterett,0,1,1
King,4,Railroad Commissioner,,ONA,"Katija ""Kat"" Gruene",0,,0
King,1,"Chief Justice, Sup Court",,DEM,Amy Clark Meachum,0,0,0
King,1,"Chief Justice, Sup Court",,LIB,Mark Ash,0,0,0
King,1,"Chief Justice, Sup Court",,REP,Nathan Hecht,28,14,42
King,2,"Chief Justice, Sup Court",,DEM,Amy Clark Meachum,0,0,0
King,2,"Chief Justice, Sup Court",,LIB,Mark Ash,0,0,0
King,2,"Chief Justice, Sup Court",,REP,Nathan Hecht,17,7,24
King,3,"Chief Justice, Sup Court",,DEM,Amy Clark Meachum,0,1,1
King,3,"Chief Justice, Sup Court",,LIB,Mark Ash,0,1,1
King,3,"Chief Justice, Sup Court",,REP,Nathan Hecht,35,7,42
King,4,"Chief Justice, Sup Court",,DEM,Amy Clark Meachum,1,2,3
King,4,"Chief Justice, Sup Court",,LIB,Mark Ash,0,0,0
King,4,"Chief Justice, Sup Court",,REP,Nathan Hecht,22,15,37
King,1,"Justice Sup Court, Pl 6",,REP,Jane Bland,27,14,41
King,1,"Justice Sup Court, Pl 6",,DEM,Kathy Cheng,1,0,1
King,2,"Justice Sup Court, Pl 6",,REP,Jane Bland,17,7,24
King,2,"Justice Sup Court, Pl 6",,DEM,Kathy Cheng,0,0,0
King,3,"Justice Sup Court, Pl 6",,REP,Jane Bland,35,8,43
King,3,"Justice Sup Court, Pl 6",,DEM,Kathy Cheng,0,1,1
King,4,"Justice Sup Court, Pl 6",,REP,Jane Bland,22,14,36
King,4,"Justice Sup Court, Pl 6",,DEM,Kathy Cheng,1,2,3
King,1,"Justice Sup Court, Pl 7",,REP,Jeff Boyd,27,14,41
King,1,"Justice Sup Court, Pl 7",,DEM,Staci Williams,1,0,1
King,1,"Justice Sup Court, Pl 7",,LIB,William Bryan Strange Iii,0,0,0
King,2,"Justice Sup Court, Pl 7",,REP,Jeff Boyd,17,7,24
King,2,"Justice Sup Court, Pl 7",,DEM,Staci Williams,0,0,0
King,2,"Justice Sup Court, Pl 7",,LIB,William Bryan Strange Iii,0,0,0
King,3,"Justice Sup Court, Pl 7",,REP,Jeff Boyd,35,8,43
King,3,"Justice Sup Court, Pl 7",,DEM,Staci Williams,0,1,1
King,3,"Justice Sup Court, Pl 7",,LIB,William Bryan Strange Iii,0,0,0
King,4,"Justice Sup Court, Pl 7",,REP,Jeff Boyd,22,14,36
King,4,"Justice Sup Court, Pl 7",,DEM,Staci Williams,1,3,4
King,4,"Justice Sup Court, Pl 7",,LIB,William Bryan Strange Iii,0,0,0
King,1,"Justice Sup Court, Pl 8",,REP,Brett Busby,28,14,42
King,1,"Justice Sup Court, Pl 8",,DEM,Gisela D Triana,0,0,0
King,1,"Justice Sup Court, Pl 8",,LIB,Tom Oxford,0,0,0
King,2,"Justice Sup Court, Pl 8",,REP,Brett Busby,17,7,24
King,2,"Justice Sup Court, Pl 8",,DEM,Gisela D Triana,0,0,0
King,2,"Justice Sup Court, Pl 8",,LIB,Tom Oxford,0,0,0
King,3,"Justice Sup Court, Pl 8",,REP,Brett Busby,35,7,42
King,3,"Justice Sup Court, Pl 8",,DEM,Gisela D Triana,0,1,1
King,3,"Justice Sup Court, Pl 8",,LIB,Tom Oxford,0,1,1
King,4,"Justice Sup Court, Pl 8",,REP,Brett Busby,22,15,37
King,4,"Justice Sup Court, Pl 8",,DEM,Gisela D Triana,1,1,2
King,4,"Justice Sup Court, Pl 8",,LIB,Tom Oxford,0,1,1
King,1,"Judge, Cca, Pl 3",,REP,Bert Richardson,27,14,41
King,1,"Judge, Cca, Pl 3",,DEM,Elizabeth Davis Frizell,1,0,1
King,2,"Judge, Cca, Pl 3",,REP,Bert Richardson,17,7,24
King,2,"Judge, Cca, Pl 3",,DEM,Elizabeth Davis Frizell,0,0,0
King,3,"Judge, Cca, Pl 3",,REP,Bert Richardson,35,8,43
King,3,"Judge, Cca, Pl 3",,DEM,Elizabeth Davis Frizell,0,1,1
King,4,"Judge, Cca, Pl 3",,REP,Bert Richardson,21,15,36
King,4,"Judge, Cca, Pl 3",,DEM,Elizabeth Davis Frizell,1,2,3
King,1,"Judge, Cca, Pl 4",,REP,Kevin Patrick Yeary,28,14,42
King,1,"Judge, Cca, Pl 4",,DEM,Tina Clinton,0,0,0
King,2,"Judge, Cca, Pl 4",,REP,Kevin Patrick Yeary,17,7,24
King,2,"Judge, Cca, Pl 4",,DEM,Tina Clinton,0,0,0
King,3,"Judge, Cca, Pl 4",,REP,Kevin Patrick Yeary,34,8,42
King,3,"Judge, Cca, Pl 4",,DEM,Tina Clinton,0,1,1
King,4,"Judge, Cca, Pl 4",,REP,Kevin Patrick Yeary,21,16,37
King,4,"Judge, Cca, Pl 4",,DEM,Tina Clinton,1,1,2
King,1,"Judge, Cca, Pl 9",,DEM,Brandon Birmingham,0,0,0
King,1,"Judge, Cca, Pl 9",,REP,David Newell,28,14,42
King,2,"Judge, Cca, Pl 9",,DEM,Brandon Birmingham,0,0,0
King,2,"Judge, Cca, Pl 9",,REP,David Newell,17,7,24
King,3,"Judge, Cca, Pl 9",,DEM,Brandon Birmingham,0,1,1
King,3,"Judge, Cca, Pl 9",,REP,David Newell,34,8,42
King,4,"Judge, Cca, Pl 9",,DEM,Brandon Birmingham,1,1,2
King,4,"Judge, Cca, Pl 9",,REP,David Newell,21,14,35
King,1,"Mem, Sbe, Dist 15",,REP,Jay Johnson,27,14,41
King,1,"Mem, Sbe, Dist 15",,DEM,John Betancourt,1,0,1
King,2,"Mem, Sbe, Dist 15",,REP,Jay Johnson,17,7,24
King,2,"Mem, Sbe, Dist 15",,DEM,John Betancourt,0,0,0
King,3,"Mem, Sbe, Dist 15",,REP,Jay Johnson,34,8,42
King,3,"Mem, Sbe, Dist 15",,DEM,John Betancourt,0,1,1
King,4,"Mem, Sbe, Dist 15",,REP,Jay Johnson,22,14,36
King,4,"Mem, Sbe, Dist 15",,DEM,John Betancourt,1,3,4
King,1,State Senate,28,REP,Charles Perry,27,14,41
King,2,State Senate,28,REP,Charles Perry,16,7,23
King,3,State Senate,28,REP,Charles Perry,34,8,42
King,4,State Senate,28,REP,Charles Perry,22,15,37
King,1,State Representative,68,REP,Drew Springer,27,14,41
King,1,State Representative,68,DEM,Patsy Ledbetter,1,0,1
King,2,State Representative,68,REP,Drew Springer,17,7,24
King,2,State Representative,68,DEM,Patsy Ledbetter,1,0,1
King,3,State Representative,68,REP,Drew Springer,36,8,44
King,3,State Representative,68,DEM,Patsy Ledbetter,0,1,1
King,4,State Representative,68,REP,Drew Springer,23,18,41
King,4,State Representative,68,DEM,Patsy Ledbetter,0,1,1
King,1,"Chief Justice, 7 Th Cad",,REP,Brian Quinn,27,14,41
King,2,"Chief Justice, 7 Th Cad",,REP,Brian Quinn,17,7,24
King,3,"Chief Justice, 7 Th Cad",,REP,Brian Quinn,33,8,41
King,4,"Chief Justice, 7 Th Cad",,REP,Brian Quinn,22,16,38
King,1,"Dist Judge, 50 Th Jud Dist",,REP,Jennifer A Habert,27,12,39
King,2,"Dist Judge, 50 Th Jud Dist",,REP,Jennifer A Habert,15,7,22
King,3,"Dist Judge, 50 Th Jud Dist",,REP,Jennifer A Habert,33,8,41
King,4,"Dist Judge, 50 Th Jud Dist",,REP,Jennifer A Habert,23,15,38
King,1,"Dist Atny, 50 Th Jud Dist",,REP,Hunter Brooks,27,12,39
King,2,"Dist Atny, 50 Th Jud Dist",,REP,Hunter Brooks,16,7,23
King,3,"Dist Atny, 50 Th Jud Dist",,REP,Hunter Brooks,33,8,41
King,4,"Dist Atny, 50 Th Jud Dist",,REP,Hunter Brooks,23,16,39
King,1,"Justice, 7 Th Coa, Dist, Pl 4",,REP,Larry Doss,27,14,41
King,2,"Justice, 7 Th Coa, Dist, Pl 4",,REP,Larry Doss,17,7,24
King,3,"Justice, 7 Th Coa, Dist, Pl 4",,REP,Larry Doss,33,8,41
King,4,"Justice, 7 Th Coa, Dist, Pl 4",,REP,Larry Doss,22,16,38
