county,precinct,office,district,candidate,party,early_voting,election day,votes
Gray,Precinct 3,President,,Zoltan G. Istvan,REP,0,0,0
Gray,Precinct 3,President,,Matthew John Matern,REP,0,0,0
Gray,Precinct 3,President,,Joe Walsh,REP,0,0,0
Gray,Precinct 3,President,,Bill Weld,REP,2,0,2
Gray,Precinct 3,President,,Donald J. Trump,REP,16,50,66
Gray,Precinct 3,President,,Bob Ely,REP,0,0,0
Gray,Precinct 3,President,,Uncommitted,REP,0,0,0
Gray,Precinct 3,U S Senate,,Mark Yancey,REP,0,3,3
Gray,Precinct 3,U S Senate,,John Cornyn,REP,15,35,50
Gray,Precinct 3,U S Senate,,Virgil Bierschwale,REP,0,0,0
Gray,Precinct 3,U S Senate,,Dwayne Stovall,REP,1,6,7
Gray,Precinct 3,U S Senate,,John Anthony Castro,REP,0,0,0
Gray,Precinct 3,U S House,13,Matt McArthur,REP,1,0,1
Gray,Precinct 3,U S House,13,Jamie Culley,REP,0,0,0
Gray,Precinct 3,U S House,13,Monique Worthy,REP,0,0,0
Gray,Precinct 3,U S House,13,Josh Winegarner,REP,8,36,44
Gray,Precinct 3,U S House,13,Mark Neese,REP,0,1,1
Gray,Precinct 3,U S House,13,Asusena Resendiz,REP,0,0,0
Gray,Precinct 3,U S House,13,Elaine Hays,REP,1,0,1
Gray,Precinct 3,U S House,13,Ronny Jackson,REP,4,2,6
Gray,Precinct 3,U S House,13,Lee Harvey,REP,1,2,3
Gray,Precinct 3,U S House,13,Diane Knowlton,REP,0,0,0
Gray,Precinct 3,U S House,13,"Catherine ""I Swear"" Carr",REP,0,0,0
Gray,Precinct 3,U S House,13,Vance Snider II,REP,0,1,1
Gray,Precinct 3,U S House,13,Richard Herman,REP,0,0,0
Gray,Precinct 3,U S House,13,Jason Foglesong,REP,0,0,0
Gray,Precinct 3,U S House,13,Chris Ekstrom,REP,3,6,9
Gray,Precinct 3,Railroad Commissioner,,"James ""Jim"" Wright",REP,11,24,35
Gray,Precinct 3,Railroad Commissioner,,Ryan Sitton,REP,2,14,16
Gray,Precinct 3,State House,88,Ken King,REP,17,42,59
Gray,Precinct 3,President,,Joseph R. Biden,DEM,0,1,1
Gray,Precinct 3,President,,Cory Booker,DEM,0,0,0
Gray,Precinct 3,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Gray,Precinct 3,President,,Bernie Sanders,DEM,0,0,0
Gray,Precinct 3,President,,Michael Bennet,DEM,0,0,0
Gray,Precinct 3,President,,Tom Steyer,DEM,0,0,0
Gray,Precinct 3,President,,Deval Patrick,DEM,0,0,0
Gray,Precinct 3,President,,Andrew Yang,DEM,0,0,0
Gray,Precinct 3,President,,John K. Delaney,DEM,0,0,0
Gray,Precinct 3,President,,Robby Wells,DEM,0,0,0
Gray,Precinct 3,President,,Tulsi Gabbard,DEM,0,0,0
Gray,Precinct 3,President,,Julian Castro,DEM,0,0,0
Gray,Precinct 3,President,,Elizabeth Warren,DEM,0,0,0
Gray,Precinct 3,President,,Michael R. Bloomberg,DEM,0,0,0
Gray,Precinct 3,President,,Amy Klobuchar,DEM,0,0,0
Gray,Precinct 3,President,,Marianne Williamson,DEM,0,0,0
Gray,Precinct 3,President,,Pete Buttigieg,DEM,0,0,0
Gray,Precinct 3,U S Senate,,D. R. Hunter,DEM,0,0,0
Gray,Precinct 3,U S Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0
Gray,Precinct 3,U S Senate,,Michael Cooper,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Gray,Precinct 3,U S Senate,,"Mary ""MJ"" Hegar",DEM,0,0,0
Gray,Precinct 3,U S Senate,,Adrian Ocegueda,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Chris Bell,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Victor Hugo Harris,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Royce West,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Amanda K. Edwards,DEM,0,0,0
Gray,Precinct 3,U S Senate,,Sema Hernandez,DEM,0,0,0
Gray,Precinct 3,U S House,13,Greg Sagan,DEM,0,1,1
Gray,Precinct 3,U S House,13,Gus Trujillo,DEM,0,0,0
Gray,Precinct 3,U S House,13,Timothy W. Gassaway,DEM,0,0,0
Gray,Precinct 3,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0
Gray,Precinct 3,Railroad Commissioner,,Kelly Stone,DEM,0,0,0
Gray,Precinct 3,Railroad Commissioner,,Mark Watson,DEM,0,0,0
Gray,Precinct 3,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0
Gray,Precinct 4,Ballots Cast,,,,,,268
Gray,Precinct 4,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0
Gray,Precinct 4,President,,Zoltan G. Istvan,REP,0,0,0
Gray,Precinct 4,President,,Matthew John Matern,REP,0,0,0
Gray,Precinct 4,President,,Joe Walsh,REP,0,1,1
Gray,Precinct 4,President,,Bill Weld,REP,0,0,0
Gray,Precinct 4,President,,Donald J. Trump,REP,18,220,238
Gray,Precinct 4,President,,Bob Ely,REP,0,0,0
Gray,Precinct 4,President,,Uncommitted,REP,1,3,4
Gray,Precinct 4,U S Senate,,Mark Yancey,REP,0,25,25
Gray,Precinct 4,U S Senate,,John Cornyn,REP,15,133,148
Gray,Precinct 4,U S Senate,,Virgil Bierschwale,REP,0,7,7
Gray,Precinct 4,U S Senate,,Dwayne Stovall,REP,4,36,40
Gray,Precinct 4,U S Senate,,John Anthony Castro,REP,0,12,12
Gray,Precinct 4,U S House,13,Matt McArthur,REP,1,6,7
Gray,Precinct 4,U S House,13,Jamie Culley,REP,0,4,4
Gray,Precinct 4,U S House,13,Monique Worthy,REP,0,1,1
Gray,Precinct 4,U S House,13,Josh Winegarner,REP,8,85,93
Gray,Precinct 4,U S House,13,Mark Neese,REP,0,5,5
Gray,Precinct 4,U S House,13,Asusena Resendiz,REP,0,1,1
Gray,Precinct 4,U S House,13,Elaine Hays,REP,2,11,13
Gray,Precinct 4,U S House,13,Ronny Jackson,REP,2,52,54
Gray,Precinct 4,U S House,13,Lee Harvey,REP,0,3,3
Gray,Precinct 4,U S House,13,Diane Knowlton,REP,0,3,3
Gray,Precinct 4,U S House,13,"Catherine ""I Swear"" Carr",REP,0,2,2
Gray,Precinct 4,U S House,13,Vance Snider II,REP,1,11,12
Gray,Precinct 4,U S House,13,Richard Herman,REP,1,1,2
Gray,Precinct 4,U S House,13,Jason Foglesong,REP,0,0,0
Gray,Precinct 4,U S House,13,Chris Ekstrom,REP,4,30,34
Gray,Precinct 4,Railroad Commissioner,,"James ""Jim"" Wright",REP,9,139,148
Gray,Precinct 4,Railroad Commissioner,,Ryan Sitton,REP,8,59,67
Gray,Precinct 4,State House,88,Ken King,REP,17,185,202
Gray,Precinct 4,President,,Joseph R. Biden,DEM,2,6,8
Gray,Precinct 4,President,,Cory Booker,DEM,0,0,0
Gray,Precinct 4,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Gray,Precinct 4,President,,Bernie Sanders,DEM,1,2,3
Gray,Precinct 4,President,,Michael Bennet,DEM,0,0,0
Gray,Precinct 4,President,,Tom Steyer,DEM,0,0,0
Gray,Precinct 4,President,,Deval Patrick,DEM,0,0,0
Gray,Precinct 4,President,,Andrew Yang,DEM,0,0,0
Gray,Precinct 4,President,,John K. Delaney,DEM,0,0,0
Gray,Precinct 4,President,,Robby Wells,DEM,0,0,0
Gray,Precinct 4,President,,Tulsi Gabbard,DEM,0,0,0
Gray,Precinct 4,President,,Julian Castro,DEM,0,0,0
Gray,Precinct 4,President,,Elizabeth Warren,DEM,1,3,4
Gray,Precinct 4,President,,Michael R. Bloomberg,DEM,1,1,2
Gray,Precinct 4,President,,Amy Klobuchar,DEM,0,0,0
Gray,Precinct 4,President,,Marianne Williamson,DEM,0,0,0
Gray,Precinct 4,President,,Pete Buttigieg,DEM,0,2,2
Gray,Precinct 4,U S Senate,,D. R. Hunter,DEM,1,0,1
Gray,Precinct 4,U S Senate,,"Annie ""Mama"" Garcia",DEM,1,3,4
Gray,Precinct 4,U S Senate,,Michael Cooper,DEM,0,0,0
Gray,Precinct 4,U S Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0
Gray,Precinct 4,U S Senate,,Jack Daniel Foster Jr,DEM,0,1,1
Gray,Precinct 4,U S Senate,,"Mary ""MJ"" Hegar",DEM,0,2,2
Gray,Precinct 4,U S Senate,,Adrian Ocegueda,DEM,0,0,0
Gray,Precinct 4,U S Senate,,Chris Bell,DEM,2,2,4
Gray,Precinct 4,U S Senate,,Victor Hugo Harris,DEM,0,0,0
Gray,Precinct 4,U S Senate,,Royce West,DEM,1,0,1
Gray,Precinct 4,U S Senate,,Amanda K. Edwards,DEM,0,2,2
Gray,Precinct 4,U S Senate,,Sema Hernandez,DEM,0,1,1
Gray,Precinct 4,U S House,13,Greg Sagan,DEM,4,3,7
Gray,Precinct 4,U S House,13,Gus Trujillo,DEM,1,6,7
Gray,Precinct 4,U S House,13,Timothy W. Gassaway,DEM,0,2,2
Gray,Precinct 4,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,7,9
Gray,Precinct 4,Railroad Commissioner,,Kelly Stone,DEM,2,1,3
Gray,Precinct 4,Railroad Commissioner,,Mark Watson,DEM,0,3,3
Gray,Precinct 4,Railroad Commissioner,,Chrysta Castaneda,DEM,1,0,1
Gray,Precinct 5,Ballots Cast,,,,,,1160
Gray,Precinct 5,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,2,3
Gray,Precinct 5,President,,Zoltan G. Istvan,REP,0,0,0
Gray,Precinct 5,President,,Matthew John Matern,REP,1,1,2
Gray,Precinct 5,President,,Joe Walsh,REP,2,3,5
Gray,Precinct 5,President,,Bill Weld,REP,1,0,1
Gray,Precinct 5,President,,Donald J. Trump,REP,608,416,1024
Gray,Precinct 5,President,,Bob Ely,REP,2,1,3
Gray,Precinct 5,President,,Uncommitted,REP,20,8,28
Gray,Precinct 5,U S Senate,,Mark Yancey,REP,33,35,68
Gray,Precinct 5,U S Senate,,John Cornyn,REP,489,285,774
Gray,Precinct 5,U S Senate,,Virgil Bierschwale,REP,6,2,8
Gray,Precinct 5,U S Senate,,Dwayne Stovall,REP,70,68,138
Gray,Precinct 5,U S Senate,,John Anthony Castro,REP,13,21,34
Gray,Precinct 5,U S House,13,Matt McArthur,REP,18,21,39
Gray,Precinct 5,U S House,13,Jamie Culley,REP,3,4,7
Gray,Precinct 5,U S House,13,Monique Worthy,REP,0,3,3
Gray,Precinct 5,U S House,13,Josh Winegarner,REP,257,188,445
Gray,Precinct 5,U S House,13,Mark Neese,REP,6,6,12
Gray,Precinct 5,U S House,13,Asusena Resendiz,REP,4,6,10
Gray,Precinct 5,U S House,13,Elaine Hays,REP,89,35,124
Gray,Precinct 5,U S House,13,Ronny Jackson,REP,92,63,155
Gray,Precinct 5,U S House,13,Lee Harvey,REP,8,8,16
Gray,Precinct 5,U S House,13,Diane Knowlton,REP,3,2,5
Gray,Precinct 5,U S House,13,"Catherine ""I Swear"" Carr",REP,7,3,10
Gray,Precinct 5,U S House,13,Vance Snider II,REP,12,11,23
Gray,Precinct 5,U S House,13,Richard Herman,REP,2,3,5
Gray,Precinct 5,U S House,13,Jason Foglesong,REP,0,1,1
Gray,Precinct 5,U S House,13,Chris Ekstrom,REP,120,67,187
Gray,Precinct 5,Railroad Commissioner,,"James ""Jim"" Wright",REP,388,283,671
Gray,Precinct 5,Railroad Commissioner,,Ryan Sitton,REP,170,101,271
Gray,Precinct 5,State House,88,Ken King,REP,538,379,917
Gray,Precinct 5,President,,Joseph R. Biden,DEM,19,17,36
Gray,Precinct 5,President,,Cory Booker,DEM,0,0,0
Gray,Precinct 5,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Gray,Precinct 5,President,,Bernie Sanders,DEM,2,20,22
Gray,Precinct 5,President,,Michael Bennet,DEM,0,0,0
Gray,Precinct 5,President,,Tom Steyer,DEM,0,0,0
Gray,Precinct 5,President,,Deval Patrick,DEM,0,0,0
Gray,Precinct 5,President,,Andrew Yang,DEM,0,0,0
Gray,Precinct 5,President,,John K. Delaney,DEM,0,0,0
Gray,Precinct 5,President,,Robby Wells,DEM,0,0,0
Gray,Precinct 5,President,,Tulsi Gabbard,DEM,0,1,1
Gray,Precinct 5,President,,Julian Castro,DEM,1,0,1
Gray,Precinct 5,President,,Elizabeth Warren,DEM,1,3,4
Gray,Precinct 5,President,,Michael R. Bloomberg,DEM,4,2,6
Gray,Precinct 5,President,,Amy Klobuchar,DEM,2,0,2
Gray,Precinct 5,President,,Marianne Williamson,DEM,0,0,0
Gray,Precinct 5,President,,Pete Buttigieg,DEM,0,2,2
Gray,Precinct 5,U S Senate,,D. R. Hunter,DEM,2,7,9
Gray,Precinct 5,U S Senate,,"Annie ""Mama"" Garcia",DEM,3,4,7
Gray,Precinct 5,U S Senate,,Michael Cooper,DEM,3,5,8
Gray,Precinct 5,U S Senate,,Cristina Tzintzun Ramirez,DEM,1,5,6
Gray,Precinct 5,U S Senate,,Jack Daniel Foster Jr,DEM,0,0,0
Gray,Precinct 5,U S Senate,,"Mary ""MJ"" Hegar",DEM,6,4,10
Gray,Precinct 5,U S Senate,,Adrian Ocegueda,DEM,0,2,2
Gray,Precinct 5,U S Senate,,Chris Bell,DEM,7,4,11
Gray,Precinct 5,U S Senate,,Victor Hugo Harris,DEM,0,0,0
Gray,Precinct 5,U S Senate,,Royce West,DEM,0,0,0
Gray,Precinct 5,U S Senate,,Amanda K. Edwards,DEM,3,3,6
Gray,Precinct 5,U S Senate,,Sema Hernandez,DEM,2,4,6
Gray,Precinct 5,U S House,13,Greg Sagan,DEM,18,19,37
Gray,Precinct 5,U S House,13,Gus Trujillo,DEM,4,13,17
Gray,Precinct 5,U S House,13,Timothy W. Gassaway,DEM,3,4,7
Gray,Precinct 5,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,9,11
Gray,Precinct 5,Railroad Commissioner,,Kelly Stone,DEM,12,11,23
Gray,Precinct 5,Railroad Commissioner,,Mark Watson,DEM,6,7,13
Gray,Precinct 5,Railroad Commissioner,,Chrysta Castaneda,DEM,7,6,13
Gray,Precinct 6,Ballots Cast,,,,,,1070
Gray,Precinct 6,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,5,3,8
Gray,Precinct 6,President,,Zoltan G. Istvan,REP,2,0,2
Gray,Precinct 6,President,,Matthew John Matern,REP,0,0,0
Gray,Precinct 6,President,,Joe Walsh,REP,5,0,5
Gray,Precinct 6,President,,Bill Weld,REP,1,4,5
Gray,Precinct 6,President,,Donald J. Trump,REP,560,390,950
Gray,Precinct 6,President,,Bob Ely,REP,0,0,0
Gray,Precinct 6,President,,Uncommitted,REP,10,9,19
Gray,Precinct 6,U S Senate,,Mark Yancey,REP,33,40,73
Gray,Precinct 6,U S Senate,,John Cornyn,REP,456,280,736
Gray,Precinct 6,U S Senate,,Virgil Bierschwale,REP,2,6,8
Gray,Precinct 6,U S Senate,,Dwayne Stovall,REP,48,48,96
Gray,Precinct 6,U S Senate,,John Anthony Castro,REP,21,16,37
Gray,Precinct 6,U S House,13,Matt McArthur,REP,17,23,40
Gray,Precinct 6,U S House,13,Jamie Culley,REP,1,2,3
Gray,Precinct 6,U S House,13,Monique Worthy,REP,2,1,3
Gray,Precinct 6,U S House,13,Josh Winegarner,REP,248,150,398
Gray,Precinct 6,U S House,13,Mark Neese,REP,9,6,15
Gray,Precinct 6,U S House,13,Asusena Resendiz,REP,1,6,7
Gray,Precinct 6,U S House,13,Elaine Hays,REP,70,43,113
Gray,Precinct 6,U S House,13,Ronny Jackson,REP,97,82,179
Gray,Precinct 6,U S House,13,Lee Harvey,REP,11,6,17
Gray,Precinct 6,U S House,13,Diane Knowlton,REP,3,3,6
Gray,Precinct 6,U S House,13,"Catherine ""I Swear"" Carr",REP,2,2,4
Gray,Precinct 6,U S House,13,Vance Snider II,REP,12,5,17
Gray,Precinct 6,U S House,13,Richard Herman,REP,5,4,9
Gray,Precinct 6,U S House,13,Jason Foglesong,REP,7,1,8
Gray,Precinct 6,U S House,13,Chris Ekstrom,REP,84,59,143
Gray,Precinct 6,Railroad Commissioner,,"James ""Jim"" Wright",REP,348,262,610
Gray,Precinct 6,Railroad Commissioner,,Ryan Sitton,REP,175,96,271
Gray,Precinct 6,State House,88,Ken King,REP,519,357,876
Gray,Precinct 6,President,,Joseph R. Biden,DEM,13,12,25
Gray,Precinct 6,President,,Cory Booker,DEM,0,0,0
Gray,Precinct 6,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Gray,Precinct 6,President,,Bernie Sanders,DEM,5,12,17
Gray,Precinct 6,President,,Michael Bennet,DEM,0,0,0
Gray,Precinct 6,President,,Tom Steyer,DEM,0,0,0
Gray,Precinct 6,President,,Deval Patrick,DEM,0,0,0
Gray,Precinct 6,President,,Andrew Yang,DEM,0,0,0
Gray,Precinct 6,President,,John K. Delaney,DEM,0,0,0
Gray,Precinct 6,President,,Robby Wells,DEM,0,0,0
Gray,Precinct 6,President,,Tulsi Gabbard,DEM,0,0,0
Gray,Precinct 6,President,,Julian Castro,DEM,0,0,0
Gray,Precinct 6,President,,Elizabeth Warren,DEM,3,1,4
Gray,Precinct 6,President,,Michael R. Bloomberg,DEM,6,5,11
Gray,Precinct 6,President,,Amy Klobuchar,DEM,3,0,3
Gray,Precinct 6,President,,Marianne Williamson,DEM,1,0,1
Gray,Precinct 6,President,,Pete Buttigieg,DEM,3,0,3
Gray,Precinct 6,U S Senate,,D. R. Hunter,DEM,3,4,7
Gray,Precinct 6,U S Senate,,"Annie ""Mama"" Garcia",DEM,2,4,6
