candidate,office,district,party,county,precinct,votes
Registered Voters,,,,Limestone,Precinct 101,1621
Ballots Cast,,,,Limestone,Precinct 101,1056
Donald J Trump,President ,,REP,Limestone,Precinct 101,789
Joseph R Biden,President ,,DEM,Limestone,Precinct 101,246
Jo Jorgensen ,President ,,LIB,Limestone,Precinct 101,6
Howie Hawkins,President ,,GRN,Limestone,Precinct 101,1
Write-In,President ,,,Limestone,Precinct 101,4
John Cornyn,U.S. Senate,,REP,Limestone,Precinct 101,761
"Mary ""MJ"" Hegar",U.S. Senate,,DEM,Limestone,Precinct 101,238
Kerry Douglas McKennon ,U.S. Senate,,LIB,Limestone,Precinct 101,10
David B. Collins,U.S. Senate,,GRN,Limestone,Precinct 101,9
Write-In,U.S. Senate,,,Limestone,Precinct 101,0
Pete Sessions,U.S. House,17,REP,Limestone,Precinct 101,785
Rick Kennedy ,U.S. House,17,DEM,Limestone,Precinct 101,221
Ted Brown,U.S. House,17,LIB,Limestone,Precinct 101,16
"James ""Jim"" Wright ",Railroad Commissioner,,REP,Limestone,Precinct 101,771
Chrysta Castaneda ,Railroad Commissioner,,DEM,Limestone,Precinct 101,213
Matt Sterett ,Railroad Commissioner,,LIB,Limestone,Precinct 101,12
"Katija ""Kat"" Gruene",Railroad Commissioner,,GRN,Limestone,Precinct 101,7
Kyle Kacal ,State Representative,12,REP,Limestone,Precinct 101,877
Registered Voters,,,,Limestone,Precinct 102,664
Ballots Cast,,,,Limestone,Precinct 102,484
Donald J Trump,President ,,REP,Limestone,Precinct 102,444
Joseph R Biden,President ,,DEM,Limestone,Precinct 102,35
Jo Jorgensen ,President ,,LIB,Limestone,Precinct 102,1
Howie Hawkins,President ,,GRN,Limestone,Precinct 102,1
Write-In,President ,,,Limestone,Precinct 102,2
John Cornyn,U.S. Senate,,REP,Limestone,Precinct 102,430
"Mary ""MJ"" Hegar",U.S. Senate,,DEM,Limestone,Precinct 102,37
Kerry Douglas McKennon ,U.S. Senate,,LIB,Limestone,Precinct 102,5
David B. Collins,U.S. Senate,,GRN,Limestone,Precinct 102,5
Write-In,U.S. Senate,,,Limestone,Precinct 102,0
Pete Sessions,U.S. House,17,REP,Limestone,Precinct 102,437
Rick Kennedy ,U.S. House,17,DEM,Limestone,Precinct 102,34
Ted Brown,U.S. House,17,LIB,Limestone,Precinct 102,7
"James ""Jim"" Wright ",Railroad Commissioner,,REP,Limestone,Precinct 102,428
Chrysta Castaneda ,Railroad Commissioner,,DEM,Limestone,Precinct 102,34
Matt Sterett ,Railroad Commissioner,,LIB,Limestone,Precinct 102,9
"Katija ""Kat"" Gruene",Railroad Commissioner,,GRN,Limestone,Precinct 102,2
Kyle Kacal ,State Representative,12,REP,Limestone,Precinct 102,444
Registered Voters,,,,Limestone,Precinct 103,702
Ballots Cast,,,,Limestone,Precinct 103,509
Donald J Trump,President ,,REP,Limestone,Precinct 103,431
Joseph R Biden,President ,,DEM,Limestone,Precinct 103,68
Jo Jorgensen ,President ,,LIB,Limestone,Precinct 103,2
Howie Hawkins,President ,,GRN,Limestone,Precinct 103,3
Write-In,President ,,,Limestone,Precinct 103,0
John Cornyn,U.S. Senate,,REP,Limestone,Precinct 103,430
"Mary ""MJ"" Hegar",U.S. Senate,,DEM,Limestone,Precinct 103,63
Kerry Douglas McKennon ,U.S. Senate,,LIB,Limestone,Precinct 103,5
David B. Collins,U.S. Senate,,GRN,Limestone,Precinct 103,2
Write-In,U.S. Senate,,,Limestone,Precinct 103,1
Pete Sessions,U.S. House,17,REP,Limestone,Precinct 103,433
Rick Kennedy ,U.S. House,17,DEM,Limestone,Precinct 103,59
Ted Brown,U.S. House,17,LIB,Limestone,Precinct 103,6
"James ""Jim"" Wright ",Railroad Commissioner,,REP,Limestone,Precinct 103,419
Chrysta Castaneda ,Railroad Commissioner,,DEM,Limestone,Precinct 103,60
Matt Sterett ,Railroad Commissioner,,LIB,Limestone,Precinct 103,6
"Katija ""Kat"" Gruene",Railroad Commissioner,,GRN,Limestone,Precinct 103,5
Kyle Kacal ,State Representative,12,REP,Limestone,Precinct 103,461
Registered Voters,,,,Limestone,Precinct 104,731
Ballots Cast,,,,Limestone,Precinct 104,579
Donald J Trump,President ,,REP,Limestone,Precinct 104,498
Joseph R Biden,President ,,DEM,Limestone,Precinct 104,70
