county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Gray,1,Registered Voters,,,,6,,,
Gray,1,President,,REP,Donald J. Trump Michael R. Pence,2,2,2,0
Gray,1,President,,DEM,Joseph R. Biden Kamala D. Harris,2,0,2,0
Gray,1,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Gray,1,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Gray,1,President,,"",Abram Loeb / Jennifer Jairala,0,0,0,0
Gray,1,President,,"",Brian Carroll / Amar Patel,0,0,0,0
Gray,1,President,,"",Gloria La Riva / Leonard Peltier,0,0,0,0
Gray,1,President,,"",Jesse Cuellar / Jimmy Monreal,0,0,0,0
Gray,1,President,,"",Kasey Wells / Rachel Wells,0,0,0,0
Gray,1,President,,"",President R. Boddie / Eric C. Stoneham,0,0,0,0
Gray,1,President,,"",Robert Morrow / Anne Beckett,0,0,0,0
Gray,1,President,,"",Todd Cella / Tim Cella,0,0,0,0
Gray,1,President,,"",Tom Hoefling / Andy Prior,0,0,0,0
Gray,1,President,,"",Rejected write-ins,0,0,0,0
Gray,1,President,,"",Unassigned write-ins,0,0,0,0
Gray,1,U.S. Senate,,REP,John Cornyn,2,2,2,0
Gray,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",2,0,2,0
Gray,1,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Gray,1,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Gray,1,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Gray,1,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Gray,1,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Gray,1,U.S. House,13,REP,Ronny Jackson,2,2,2,0
Gray,1,U.S. House,13,DEM,Gus Trujillo,2,0,2,0
Gray,1,U.S. House,13,LIB,Jack B. Westbrook,0,0,0,0
Gray,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",2,2,2,0
Gray,1,Railroad Commissioner,,DEM,Chrysta Castaeda,2,0,2,0
Gray,1,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Gray,1,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Gray,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,2,2,2,0
Gray,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,2,0,2,0
Gray,1,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Gray,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,2,2,2,0
Gray,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,2,0,2,0
Gray,1,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,2,2,2,0
Gray,1,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,2,0,2,0
Gray,1,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,0,0,0,0
Gray,1,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,2,2,2,0
Gray,1,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,2,0,2,0
Gray,1,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,0,0,0,0
Gray,1,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,2,2,2,0
Gray,1,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,2,0,2,0
Gray,1,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,2,2,2,0
Gray,1,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,2,0,2,0
Gray,1,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,2,2,2,0
Gray,1,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,2,0,2,0
Gray,1,"Member State Board of Education, District No. 15",,REP,Jay Johnson,2,2,2,0
Gray,1,"Member State Board of Education, District No. 15",,DEM,John Betancourt,2,0,2,0
Gray,1,State Representative,88,REP,Ken King,2,2,2,0
Gray,1,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,2,2,2,0
Gray,1,"Justice, 7th Court of Appeals District, Place No. 4 Unexpired Term",,REP,Larry Doss,2,2,2,0
Gray,1,"District Attorney, 31st Judicial District",,REP,Franklin McDonough,2,2,2,0
Gray,1 - LISD,Registered Voters,,,,68,,,
Gray,1 - LISD,President,,REP,Donald J. Trump Michael R. Pence,34,23,34,2
Gray,1 - LISD,President,,DEM,Joseph R. Biden Kamala D. Harris,1,0,1,0
Gray,1 - LISD,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Gray,1 - LISD,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Gray,1 - LISD,President,,"",Abram Loeb / Jennifer Jairala,0,0,0,0
Gray,1 - LISD,President,,"",Brian Carroll / Amar Patel,0,0,0,0
Gray,1 - LISD,President,,"",Gloria La Riva / Leonard Peltier,0,0,0,0
Gray,1 - LISD,President,,"",Jesse Cuellar / Jimmy Monreal,0,0,0,0
Gray,1 - LISD,President,,"",Kasey Wells / Rachel Wells,0,0,0,0
Gray,1 - LISD,President,,"",President R. Boddie / Eric C. Stoneham,0,0,0,0
Gray,1 - LISD,President,,"",Robert Morrow / Anne Beckett,0,0,0,0
Gray,1 - LISD,President,,"",Todd Cella / Tim Cella,0,0,0,0
Gray,1 - LISD,President,,"",Tom Hoefling / Andy Prior,0,0,0,0
Gray,1 - LISD,President,,"",Rejected write-ins,0,0,0,0
Gray,1 - LISD,President,,"",Unassigned write-ins,0,0,0,0
Gray,1 - LISD,U.S. Senate,,REP,John Cornyn,32,23,32,2
Gray,1 - LISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",1,0,1,0
Gray,1 - LISD,U.S. Senate,,LIB,Kerry Douglas McKennon,1,0,1,0
Gray,1 - LISD,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Gray,1 - LISD,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Gray,1 - LISD,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Gray,1 - LISD,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Gray,1 - LISD,U.S. House,13,REP,Ronny Jackson,31,23,31,2
Gray,1 - LISD,U.S. House,13,DEM,Gus Trujillo,1,0,1,0
Gray,1 - LISD,U.S. House,13,LIB,Jack B. Westbrook,0,0,0,0
Gray,1 - LISD,Railroad Commissioner,,REP,"James ""Jim"" Wright",32,22,32,1
Gray,1 - LISD,Railroad Commissioner,,DEM,Chrysta Castaeda,1,0,1,0
Gray,1 - LISD,Railroad Commissioner,,LIB,Matt Sterett,1,0,1,0
Gray,1 - LISD,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Gray,1 - LISD,"Chief Justice, Supreme Court",,REP,Nathan Hecht,33,22,33,1
Gray,1 - LISD,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,1,0,1,0
Gray,1 - LISD,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Gray,1 - LISD,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,33,22,33,1
Gray,1 - LISD,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,1,0,1,0
Gray,1 - LISD,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,33,22,33,1
Gray,1 - LISD,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,1,0,1,0
Gray,1 - LISD,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,0,0,0,0
Gray,1 - LISD,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,33,22,33,1
Gray,1 - LISD,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,1,0,1,0
Gray,1 - LISD,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,0,0,0,0
Gray,1 - LISD,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,33,22,33,1
Gray,1 - LISD,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,1,0,1,0
Gray,1 - LISD,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,33,22,33,1
Gray,1 - LISD,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,1,0,1,0
Gray,1 - LISD,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,33,22,33,1
Gray,1 - LISD,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,1,0,1,0
Gray,1 - LISD,"Member State Board of Education, District No. 15",,REP,Jay Johnson,33,22,33,1
Gray,1 - LISD,"Member State Board of Education, District No. 15",,DEM,John Betancourt,1,0,1,0
Gray,1 - LISD,State Representative,88,REP,Ken King,33,22,33,1
Gray,1 - LISD,"Chief Justice, 7th Court of Appeals District",,REP,Brian Quinn,32,21,32,1
Gray,1 - LISD,"Justice, 7th Court of Appeals District, Place No. 4 Unexpired Term",,REP,Larry Doss,31,21,31,1
Gray,1 - LISD,"District Attorney, 31st Judicial District",,REP,Franklin McDonough,32,21,32,1
Gray,1 - CITY LISD,Registered Voters,,,,343,,,
Gray,1 - CITY LISD,President,,REP,Donald J. Trump Michael R. Pence,150,47,150,11
Gray,1 - CITY LISD,President,,DEM,Joseph R. Biden Kamala D. Harris,4,3,4,4
Gray,1 - CITY LISD,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",3,0,3,0
Gray,1 - CITY LISD,President,,GRN,Howie Hawkins Angela Walker,1,0,1,0
Gray,1 - CITY LISD,President,,"",Abram Loeb / Jennifer Jairala,0,0,0,0
Gray,1 - CITY LISD,President,,"",Brian Carroll / Amar Patel,0,0,0,0
Gray,1 - CITY LISD,President,,"",Gloria La Riva / Leonard Peltier,0,0,0,0
Gray,1 - CITY LISD,President,,"",Jesse Cuellar / Jimmy Monreal,0,0,0,0
Gray,1 - CITY LISD,President,,"",Kasey Wells / Rachel Wells,0,0,0,0
Gray,1 - CITY LISD,President,,"",President R. Boddie / Eric C. Stoneham,0,0,0,0
Gray,1 - CITY LISD,President,,"",Robert Morrow / Anne Beckett,0,0,0,0
Gray,1 - CITY LISD,President,,"",Todd Cella / Tim Cella,0,0,0,0
Gray,1 - CITY LISD,President,,"",Tom Hoefling / Andy Prior,0,0,0,0
Gray,1 - CITY LISD,President,,"",Rejected write-ins,0,0,0,0
Gray,1 - CITY LISD,President,,"",Unassigned write-ins,0,0,0,0
Gray,1 - CITY LISD,U.S. Senate,,REP,John Cornyn,144,47,144,11
Gray,1 - CITY LISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",4,3,4,4
Gray,1 - CITY LISD,U.S. Senate,,LIB,Kerry Douglas McKennon,6,0,6,0
Gray,1 - CITY LISD,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Gray,1 - CITY LISD,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
