county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Rains,102,U.S. Senate,,Kerry Douglas McKennon,LIB,2,1,4,7
Rains,102,U.S. Senate,,David B. Collins,GRN,0,1,1,2
Rains,102,U.S. Senate,,Undervotes,,1,12,4,17
Rains,102,U.S. Senate,,Overvotes,,0,0,0,0
Rains,102,U.S. House,4,Pat Fallon,REP,28,304,125,457
Rains,102,U.S. House,4,Russell Foster,DEM,30,48,24,102
Rains,102,U.S. House,4,Lou Antonelli,LIB,0,3,2,5
Rains,102,U.S. House,4,Undervotes,,1,16,5,22
Rains,102,U.S. House,4,Overvotes,,0,0,0,0
Rains,102,Railroad Commissioner,,"James ""Jim"" Wright",REP,31,299,126,456
Rains,102,Railroad Commissioner,,Chrysta Castaneda,DEM,23,54,21,98
Rains,102,Railroad Commissioner,,Matt Sterett,LIB,2,4,2,8
Rains,102,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,4,1,6
Rains,102,Railroad Commissioner,,Undervotes,,2,10,6,18
Rains,102,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,102,State Representative,5,Cole Hefner,REP,33,297,127,457
Rains,102,State Representative,5,Lawyanda Prince,DEM,26,49,23,98
Rains,102,State Representative,5,Undervotes,,0,25,6,31
Rains,102,State Representative,5,Overvotes,,0,0,0,0
Rains,203,President,,Donald J. Trump / Michael R. Pence,REP,56,806,127,989
Rains,203,President,,Joseph R. Biden / Kamala D. Harris,DEM,24,101,10,135
Rains,203,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,3,2,5
Rains,203,President,,Howie Hawkins / Angela Walker,GRN,0,2,2,4
Rains,203,President,,Undervotes,,2,2,1,5
Rains,203,President,,Overvotes,,0,1,0,1
Rains,203,U.S. Senate,,John Cornyn,REP,58,801,120,979
Rains,203,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,23,85,13,121
Rains,203,U.S. Senate,,Kerry Douglas McKennon,LIB,1,9,3,13
Rains,203,U.S. Senate,,David B. Collins,GRN,0,4,2,6
Rains,203,U.S. Senate,,Undervotes,,0,16,4,20
Rains,203,U.S. Senate,,Overvotes,,0,0,0,0
Rains,203,U.S. House,4,Pat Fallon,REP,55,798,121,974
Rains,203,U.S. House,4,Russell Foster,DEM,24,90,10,124
Rains,203,U.S. House,4,Lou Antonelli,LIB,0,7,6,13
Rains,203,U.S. House,4,Undervotes,,3,20,5,28
Rains,203,U.S. House,4,Overvotes,,0,0,0,0
Rains,203,Railroad Commissioner,,"James ""Jim"" Wright",REP,56,792,124,972
Rains,203,Railroad Commissioner,,Chrysta Castaneda,DEM,23,86,8,117
Rains,203,Railroad Commissioner,,Matt Sterett,LIB,0,6,5,11
Rains,203,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,5,2,7
Rains,203,Railroad Commissioner,,Undervotes,,3,26,3,32
Rains,203,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,203,State Representative,5,Cole Hefner,REP,57,802,123,982
Rains,203,State Representative,5,Lawyanda Prince,DEM,24,85,13,122
Rains,203,State Representative,5,Undervotes,,1,28,6,35
Rains,203,State Representative,5,Overvotes,,0,0,0,0
Rains,204,President,,Donald J. Trump / Michael R. Pence,REP,21,349,46,416
Rains,204,President,,Joseph R. Biden / Kamala D. Harris,DEM,14,45,2,61
Rains,204,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,1,2,3
Rains,204,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Rains,204,President,,Undervotes,,2,3,0,5
Rains,204,President,,Overvotes,,0,0,0,0
Rains,204,U.S. Senate,,John Cornyn,REP,22,338,43,403
Rains,204,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,15,39,2,56
Rains,204,U.S. Senate,,Kerry Douglas McKennon,LIB,0,2,2,4
Rains,204,U.S. Senate,,David B. Collins,GRN,0,3,0,3
Rains,204,U.S. Senate,,Undervotes,,0,16,3,19
Rains,204,U.S. Senate,,Overvotes,,0,0,0,0
Rains,204,U.S. House,4,Pat Fallon,REP,22,337,41,400
Rains,204,U.S. House,4,Russell Foster,DEM,15,40,3,58
Rains,204,U.S. House,4,Lou Antonelli,LIB,0,5,2,7
Rains,204,U.S. House,4,Undervotes,,0,16,4,20
Rains,204,U.S. House,4,Overvotes,,0,0,0,0
Rains,204,Railroad Commissioner,,"James ""Jim"" Wright",REP,20,337,43,400
Rains,204,Railroad Commissioner,,Chrysta Castaneda,DEM,15,44,2,61
Rains,204,Railroad Commissioner,,Matt Sterett,LIB,1,5,2,8
Rains,204,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,1,1
Rains,204,Railroad Commissioner,,Undervotes,,1,12,2,15
Rains,204,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,204,State Representative,5,Cole Hefner,REP,23,334,43,400
Rains,204,State Representative,5,Lawyanda Prince,DEM,14,42,3,59
Rains,204,State Representative,5,Undervotes,,0,22,4,26
Rains,204,State Representative,5,Overvotes,,0,0,0,0
Rains,305,President,,Donald J. Trump / Michael R. Pence,REP,41,458,77,576
Rains,305,President,,Joseph R. Biden / Kamala D. Harris,DEM,30,57,22,109
Rains,305,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,1,3,1,5
Rains,305,President,,Howie Hawkins / Angela Walker,GRN,0,0,1,1
Rains,305,President,,Undervotes,,10,2,2,14
Rains,305,President,,Overvotes,,0,0,0,0
Rains,305,U.S. Senate,,John Cornyn,REP,42,449,79,570
Rains,305,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,28,49,19,96
Rains,305,U.S. Senate,,Kerry Douglas McKennon,LIB,0,7,2,9
Rains,305,U.S. Senate,,David B. Collins,GRN,1,2,1,4
Rains,305,U.S. Senate,,Undervotes,,11,13,2,26
Rains,305,U.S. Senate,,Overvotes,,0,0,0,0
Rains,305,U.S. House,4,Pat Fallon,REP,41,442,78,561
Rains,305,U.S. House,4,Russell Foster,DEM,29,52,18,99
Rains,305,U.S. House,4,Lou Antonelli,LIB,1,6,3,10
Rains,305,U.S. House,4,Undervotes,,11,20,4,35
Rains,305,U.S. House,4,Overvotes,,0,0,0,0
Rains,305,Railroad Commissioner,,"James ""Jim"" Wright",REP,42,442,76,560
Rains,305,Railroad Commissioner,,Chrysta Castaneda,DEM,25,55,19,99
Rains,305,Railroad Commissioner,,Matt Sterett,LIB,3,7,4,14
Rains,305,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Rains,305,Railroad Commissioner,,Undervotes,,12,16,4,32
Rains,305,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,305,State Representative,5,Cole Hefner,REP,42,449,79,570
Rains,305,State Representative,5,Lawyanda Prince,DEM,27,51,18,96
Rains,305,State Representative,5,Undervotes,,13,20,6,39
Rains,305,State Representative,5,Overvotes,,0,0,0,0
Rains,306,President,,Donald J. Trump / Michael R. Pence,REP,22,485,82,589
Rains,306,President,,Joseph R. Biden / Kamala D. Harris,DEM,25,112,26,163
Rains,306,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,1,2,3
Rains,306,President,,Howie Hawkins / Angela Walker,GRN,0,3,0,3
Rains,306,President,,Undervotes,,0,0,0,0
Rains,306,President,,Overvotes,,0,0,0,0
Rains,306,U.S. Senate,,John Cornyn,REP,26,471,82,579
Rains,306,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,20,108,22,150
Rains,306,U.S. Senate,,Kerry Douglas McKennon,LIB,0,8,4,12
Rains,306,U.S. Senate,,David B. Collins,GRN,0,2,0,2
Rains,306,U.S. Senate,,Undervotes,,1,12,2,15
Rains,306,U.S. Senate,,Overvotes,,0,0,0,0
Rains,306,U.S. House,4,Pat Fallon,REP,23,471,79,573
Rains,306,U.S. House,4,Russell Foster,DEM,22,107,22,151
Rains,306,U.S. House,4,Lou Antonelli,LIB,0,5,4,9
Rains,306,U.S. House,4,Undervotes,,2,18,5,25
Rains,306,U.S. House,4,Overvotes,,0,0,0,0
Rains,306,Railroad Commissioner,,"James ""Jim"" Wright",REP,23,464,78,565
Rains,306,Railroad Commissioner,,Chrysta Castaneda,DEM,21,104,22,147
Rains,306,Railroad Commissioner,,Matt Sterett,LIB,0,12,4,16
Rains,306,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,2,1,3
Rains,306,Railroad Commissioner,,Undervotes,,3,19,5,27
Rains,306,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,306,State Representative,5,Cole Hefner,REP,25,468,82,575
Rains,306,State Representative,5,Lawyanda Prince,DEM,20,106,22,148
Rains,306,State Representative,5,Undervotes,,2,27,6,35
Rains,306,State Representative,5,Overvotes,,0,0,0,0
Rains,407,President,,Donald J. Trump / Michael R. Pence,REP,26,519,129,674
Rains,407,President,,Joseph R. Biden / Kamala D. Harris,DEM,19,57,23,99
Rains,407,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,2,2,4
Rains,407,President,,Howie Hawkins / Angela Walker,GRN,0,1,0,1
Rains,407,President,,Undervotes,,0,0,2,2
Rains,407,President,,Overvotes,,0,0,0,0
Rains,407,U.S. Senate,,John Cornyn,REP,31,508,127,666
Rains,407,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,10,58,21,89
Rains,407,U.S. Senate,,Kerry Douglas McKennon,LIB,2,6,7,15
Rains,407,U.S. Senate,,David B. Collins,GRN,1,0,1,2
Rains,407,U.S. Senate,,Undervotes,,1,7,0,8
Rains,407,U.S. Senate,,Overvotes,,0,0,0,0
Rains,407,U.S. House,4,Pat Fallon,REP,28,505,125,658
Rains,407,U.S. House,4,Russell Foster,DEM,17,54,20,91
Rains,407,U.S. House,4,Lou Antonelli,LIB,0,5,5,10
Rains,407,U.S. House,4,Undervotes,,0,15,6,21
Rains,407,U.S. House,4,Overvotes,,0,0,0,0
Rains,407,Railroad Commissioner,,"James ""Jim"" Wright",REP,30,495,118,643
Rains,407,Railroad Commissioner,,Chrysta Castaneda,DEM,14,52,22,88
Rains,407,Railroad Commissioner,,Matt Sterett,LIB,0,7,11,18
Rains,407,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,1,0,2
Rains,407,Railroad Commissioner,,Undervotes,,0,24,5,29
Rains,407,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,407,State Representative,5,Cole Hefner,REP,30,510,131,671
Rains,407,State Representative,5,Lawyanda Prince,DEM,15,53,21,89
Rains,407,State Representative,5,Undervotes,,0,16,4,20
Rains,407,State Representative,5,Overvotes,,0,0,0,0
Rains,408,President,,Donald J. Trump / Michael R. Pence,REP,22,412,136,570
Rains,408,President,,Joseph R. Biden / Kamala D. Harris,DEM,16,66,15,97
Rains,408,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0,4,2,6
Rains,408,President,,Howie Hawkins / Angela Walker,GRN,0,1,0,1
Rains,408,President,,Undervotes,,0,2,1,3
Rains,408,President,,Overvotes,,0,0,0,0
Rains,408,U.S. Senate,,John Cornyn,REP,19,410,134,563
Rains,408,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,17,59,14,90
Rains,408,U.S. Senate,,Kerry Douglas McKennon,LIB,0,5,3,8
Rains,408,U.S. Senate,,David B. Collins,GRN,0,4,1,5
Rains,408,U.S. Senate,,Undervotes,,2,7,2,11
Rains,408,U.S. Senate,,Overvotes,,0,0,0,0
Rains,408,U.S. House,4,Pat Fallon,REP,20,403,135,558
Rains,408,U.S. House,4,Russell Foster,DEM,16,60,10,86
Rains,408,U.S. House,4,Lou Antonelli,LIB,0,5,6,11
Rains,408,U.S. House,4,Undervotes,,2,17,3,22
Rains,408,U.S. House,4,Overvotes,,0,0,0,0
Rains,408,Railroad Commissioner,,"James ""Jim"" Wright",REP,19,400,132,551
Rains,408,Railroad Commissioner,,Chrysta Castaneda,DEM,16,60,10,86
Rains,408,Railroad Commissioner,,Matt Sterett,LIB,1,7,5,13
Rains,408,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,6,1,7
Rains,408,Railroad Commissioner,,Undervotes,,2,12,6,20
Rains,408,Railroad Commissioner,,Overvotes,,0,0,0,0
Rains,408,State Representative,5,Cole Hefner,REP,21,396,137,554
Rains,408,State Representative,5,Lawyanda Prince,DEM,15,64,9,88
Rains,408,State Representative,5,Undervotes,,2,25,8,35
Rains,408,State Representative,5,Overvotes,,0,0,0,0
