county,precinct,office,district,candidate,party,votes
Lavaca,Precinct 1,Registered Voters,,,,1065
Lavaca,Precinct 1,Ballots Cast,,,,834
Lavaca,Precinct 1,President ,,Donald J. Trump / Michael R. Pence,REP,734
Lavaca,Precinct 1,President ,,Joseph R. Biden / Kamala D. Harris,DEM,92
Lavaca,Precinct 1,President ,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,0
Lavaca,Precinct 1,President ,,Howie Hawkins / Angela Walker,GRN,1
Lavaca,Precinct 1,President ,,Write-In,,2
Lavaca,Precinct 1,U.S. Senate,,John Cornyn,REP,711
Lavaca,Precinct 1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,98
Lavaca,Precinct 1,U.S. Senate,,Kerry Douglas McKennon,LIB,4
Lavaca,Precinct 1,U.S. Senate,,David B. Collins,GRN,2
Lavaca,Precinct 1,U.S. Senate,,Write-In,,1
Lavaca,Precinct 1,U.S. House,27,Michael Cloud,REP,728
Lavaca,Precinct 1,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,76
Lavaca,Precinct 1,U.S. House,27,Phil Gray,LIB,8
Lavaca,Precinct 1,Railroad Commissioner,,"James ""Jim"" Wright",REP,702
Lavaca,Precinct 1,Railroad Commissioner,,Chrysta Castaneda,DEM,97
Lavaca,Precinct 1,Railroad Commissioner,,Matt Sterett,LIB,6
Lavaca,Precinct 1,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,5
Lavaca,Precinct 1,State Senate,18,Lois W. Kolkhorst,REP,720
Lavaca,Precinct 1,State Senate,18,Michael Antalan,DEM,85
Lavaca,Precinct 1,State Representative,13,Ben Leman,REP,738
Lavaca,Precinct 2,Registered Voters,,,,1518
Lavaca,Precinct 2,Ballots Cast,,,,1123
Lavaca,Precinct 2,President ,,Donald J. Trump / Michael R. Pence,REP,926
Lavaca,Precinct 2,President ,,Joseph R. Biden / Kamala D. Harris,DEM,187
Lavaca,Precinct 2,President ,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LIB,3
Lavaca,Precinct 2,President ,,Howie Hawkins / Angela Walker,GRN,1
Lavaca,Precinct 2,President ,,Write-In,,0
Lavaca,Precinct 2,U.S. Senate,,John Cornyn,REP,901
Lavaca,Precinct 2,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,191
Lavaca,Precinct 2,U.S. Senate,,Kerry Douglas McKennon,LIB,7
Lavaca,Precinct 2,U.S. Senate,,David B. Collins,GRN,5
Lavaca,Precinct 2,U.S. Senate,,Write-In,,1
Lavaca,Precinct 2,U.S. House,27,Michael Cloud,REP,914
Lavaca,Precinct 2,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,172
Lavaca,Precinct 2,U.S. House,27,Phil Gray,LIB,9
Lavaca,Precinct 2,Railroad Commissioner,,"James ""Jim"" Wright",REP,887
