county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Franklin,302,President,,DEM,Robby Wells,0,0,0,0
Franklin,401,President,,DEM,Robby Wells,0,0,0,0
Franklin,402,President,,DEM,Robby Wells,0,0,0,0
Franklin,101,President,,DEM,Elizabeth Warren,1,5,0,6
Franklin,102,President,,DEM,Elizabeth Warren,0,1,0,1
Franklin,201,President,,DEM,Elizabeth Warren,0,0,1,1
Franklin,202,President,,DEM,Elizabeth Warren,0,0,0,0
Franklin,301,President,,DEM,Elizabeth Warren,0,0,2,2
Franklin,302,President,,DEM,Elizabeth Warren,0,2,1,3
Franklin,401,President,,DEM,Elizabeth Warren,1,5,1,7
Franklin,402,President,,DEM,Elizabeth Warren,0,2,0,2
Franklin,101,President,,DEM,Michael R. Bloomberg,0,4,7,11
Franklin,102,President,,DEM,Michael R. Bloomberg,0,2,0,2
Franklin,201,President,,DEM,Michael R. Bloomberg,2,3,2,7
Franklin,202,President,,DEM,Michael R. Bloomberg,0,2,14,16
Franklin,301,President,,DEM,Michael R. Bloomberg,1,4,3,8
Franklin,302,President,,DEM,Michael R. Bloomberg,0,0,3,3
Franklin,401,President,,DEM,Michael R. Bloomberg,0,8,8,16
Franklin,402,President,,DEM,Michael R. Bloomberg,0,0,6,6
Franklin,101,President,,DEM,Amy Klobuchar,0,1,0,1
Franklin,102,President,,DEM,Amy Klobuchar,0,1,0,1
Franklin,201,President,,DEM,Amy Klobuchar,0,0,0,0
Franklin,202,President,,DEM,Amy Klobuchar,1,0,0,1
Franklin,301,President,,DEM,Amy Klobuchar,1,0,0,1
Franklin,302,President,,DEM,Amy Klobuchar,0,2,0,2
Franklin,401,President,,DEM,Amy Klobuchar,0,4,0,4
Franklin,402,President,,DEM,Amy Klobuchar,0,0,0,0
Franklin,101,President,,DEM,Andrew Yang,0,0,0,0
Franklin,102,President,,DEM,Andrew Yang,0,0,0,0
Franklin,201,President,,DEM,Andrew Yang,0,0,0,0
Franklin,202,President,,DEM,Andrew Yang,0,0,0,0
Franklin,301,President,,DEM,Andrew Yang,0,0,0,0
Franklin,302,President,,DEM,Andrew Yang,0,0,0,0
Franklin,401,President,,DEM,Andrew Yang,0,0,0,0
Franklin,402,President,,DEM,Andrew Yang,0,0,0,0
Franklin,101,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,102,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,201,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,202,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,301,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,302,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,401,President,,DEM,Tulsi Gabbard,0,1,0,1
Franklin,402,President,,DEM,Tulsi Gabbard,0,0,0,0
Franklin,101,President,,DEM,Deval Patrick,0,0,0,0
Franklin,102,President,,DEM,Deval Patrick,0,0,0,0
Franklin,201,President,,DEM,Deval Patrick,0,0,0,0
Franklin,202,President,,DEM,Deval Patrick,1,0,0,1
Franklin,301,President,,DEM,Deval Patrick,0,0,0,0
Franklin,302,President,,DEM,Deval Patrick,0,0,0,0
Franklin,401,President,,DEM,Deval Patrick,0,0,0,0
Franklin,402,President,,DEM,Deval Patrick,0,0,0,0
Franklin,101,President,,DEM,Marianne Williamson,0,0,0,0
Franklin,102,President,,DEM,Marianne Williamson,0,0,0,0
Franklin,201,President,,DEM,Marianne Williamson,0,1,0,1
Franklin,202,President,,DEM,Marianne Williamson,0,0,0,0
Franklin,301,President,,DEM,Marianne Williamson,0,0,0,0
Franklin,302,President,,DEM,Marianne Williamson,0,0,1,1
Franklin,401,President,,DEM,Marianne Williamson,0,0,0,0
Franklin,402,President,,DEM,Marianne Williamson,0,0,0,0
Franklin,101,President,,DEM,Julian Castro,0,0,0,0
Franklin,102,President,,DEM,Julian Castro,0,0,0,0
Franklin,201,President,,DEM,Julian Castro,0,0,0,0
Franklin,202,President,,DEM,Julian Castro,0,0,0,0
Franklin,301,President,,DEM,Julian Castro,0,0,0,0
Franklin,302,President,,DEM,Julian Castro,0,0,0,0
Franklin,401,President,,DEM,Julian Castro,0,0,0,0
Franklin,402,President,,DEM,Julian Castro,0,0,0,0
Franklin,101,President,,DEM,John K. Delaney,0,0,0,0
Franklin,102,President,,DEM,John K. Delaney,0,0,0,0
Franklin,201,President,,DEM,John K. Delaney,0,0,0,0
Franklin,202,President,,DEM,John K. Delaney,0,0,0,0
Franklin,301,President,,DEM,John K. Delaney,0,0,0,0
Franklin,302,President,,DEM,John K. Delaney,0,0,0,0
Franklin,401,President,,DEM,John K. Delaney,0,0,0,0
Franklin,402,President,,DEM,John K. Delaney,0,0,0,0
Franklin,101,President,,DEM,Tom Steyer,0,0,0,0
Franklin,102,President,,DEM,Tom Steyer,0,0,0,0
Franklin,201,President,,DEM,Tom Steyer,0,0,0,0
Franklin,202,President,,DEM,Tom Steyer,0,0,0,0
Franklin,301,President,,DEM,Tom Steyer,0,0,0,0
Franklin,302,President,,DEM,Tom Steyer,0,0,0,0
Franklin,401,President,,DEM,Tom Steyer,0,0,0,0
Franklin,402,President,,DEM,Tom Steyer,0,0,0,0
Franklin,101,President,,DEM,Bernie Sanders,0,4,7,11
Franklin,102,President,,DEM,Bernie Sanders,0,0,3,3
Franklin,201,President,,DEM,Bernie Sanders,0,1,2,3
Franklin,202,President,,DEM,Bernie Sanders,0,2,5,7
Franklin,301,President,,DEM,Bernie Sanders,0,3,8,11
Franklin,302,President,,DEM,Bernie Sanders,0,1,7,8
Franklin,401,President,,DEM,Bernie Sanders,0,3,4,7
Franklin,402,President,,DEM,Bernie Sanders,1,3,4,8
Franklin,101,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,102,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,201,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,202,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,301,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,302,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,401,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,402,President,,DEM,"Roque ""Rocky"" De La Fuenta",0,0,0,0
Franklin,101,President,,DEM,Cory Booker,0,0,0,0
Franklin,102,President,,DEM,Cory Booker,0,0,0,0
Franklin,201,President,,DEM,Cory Booker,0,0,0,0
Franklin,202,President,,DEM,Cory Booker,0,0,0,0
Franklin,301,President,,DEM,Cory Booker,0,0,0,0
Franklin,302,President,,DEM,Cory Booker,0,0,0,0
Franklin,401,President,,DEM,Cory Booker,0,0,0,0
Franklin,402,President,,DEM,Cory Booker,0,0,0,0
Franklin,101,President,,DEM,Pete Buttigieg,0,3,0,3
Franklin,102,President,,DEM,Pete Buttigieg,0,1,0,1
Franklin,201,President,,DEM,Pete Buttigieg,0,0,0,0
Franklin,202,President,,DEM,Pete Buttigieg,0,4,0,4
Franklin,301,President,,DEM,Pete Buttigieg,0,1,0,1
Franklin,302,President,,DEM,Pete Buttigieg,1,2,0,3
Franklin,401,President,,DEM,Pete Buttigieg,0,4,1,5
Franklin,402,President,,DEM,Pete Buttigieg,0,0,0,0
Franklin,101,U.S. Senate,,DEM,D. R. Hunter,0,2,4,6
Franklin,102,U.S. Senate,,DEM,D. R. Hunter,0,0,2,2
Franklin,201,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Franklin,202,U.S. Senate,,DEM,D. R. Hunter,0,0,5,5
Franklin,301,U.S. Senate,,DEM,D. R. Hunter,0,2,1,3
Franklin,302,U.S. Senate,,DEM,D. R. Hunter,0,0,1,1
Franklin,401,U.S. Senate,,DEM,D. R. Hunter,0,2,5,7
Franklin,402,U.S. Senate,,DEM,D. R. Hunter,0,0,1,1
Franklin,101,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,2,3,5
Franklin,102,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,2,2,4
Franklin,201,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,2,0,2
Franklin,202,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,3,2,5
Franklin,301,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,0,2,4
Franklin,302,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,0,1,1
Franklin,401,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,6,3,9
Franklin,402,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,0,3,3,6
Franklin,101,U.S. Senate,,DEM,Royce West,1,4,2,7
Franklin,102,U.S. Senate,,DEM,Royce West,0,1,1,2
Franklin,201,U.S. Senate,,DEM,Royce West,0,1,0,1
Franklin,202,U.S. Senate,,DEM,Royce West,2,2,11,15
Franklin,301,U.S. Senate,,DEM,Royce West,1,5,7,13
Franklin,302,U.S. Senate,,DEM,Royce West,0,0,4,4
Franklin,401,U.S. Senate,,DEM,Royce West,0,4,5,9
Franklin,402,U.S. Senate,,DEM,Royce West,0,2,4,6
Franklin,101,U.S. Senate,,DEM,Mary (MJ) Hegar,0,14,6,20
Franklin,102,U.S. Senate,,DEM,Mary (MJ) Hegar,0,2,0,2
Franklin,201,U.S. Senate,,DEM,Mary (MJ) Hegar,2,1,1,4
Franklin,202,U.S. Senate,,DEM,Mary (MJ) Hegar,0,4,4,8
Franklin,301,U.S. Senate,,DEM,Mary (MJ) Hegar,0,3,6,9
Franklin,302,U.S. Senate,,DEM,Mary (MJ) Hegar,2,2,8,12
Franklin,401,U.S. Senate,,DEM,Mary (MJ) Hegar,0,5,13,18
Franklin,402,U.S. Senate,,DEM,Mary (MJ) Hegar,0,5,11,16
Franklin,101,U.S. Senate,,DEM,Amanda K. Edwards,1,4,1,6
Franklin,102,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Franklin,201,U.S. Senate,,DEM,Amanda K. Edwards,0,0,2,2
Franklin,202,U.S. Senate,,DEM,Amanda K. Edwards,0,0,4,4
Franklin,301,U.S. Senate,,DEM,Amanda K. Edwards,0,1,2,3
Franklin,302,U.S. Senate,,DEM,Amanda K. Edwards,1,1,3,5
Franklin,401,U.S. Senate,,DEM,Amanda K. Edwards,0,2,7,9
Franklin,402,U.S. Senate,,DEM,Amanda K. Edwards,1,0,3,4
Franklin,101,U.S. Senate,,DEM,Victor Hugo Harris,0,2,0,2
Franklin,102,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Franklin,201,U.S. Senate,,DEM,Victor Hugo Harris,0,1,2,3
Franklin,202,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Franklin,301,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Franklin,302,U.S. Senate,,DEM,Victor Hugo Harris,0,1,1,2
Franklin,401,U.S. Senate,,DEM,Victor Hugo Harris,0,0,1,1
Franklin,402,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Franklin,101,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,1,4,6
Franklin,102,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Franklin,201,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,0,0
Franklin,202,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,11,11
Franklin,301,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,2,2
Franklin,302,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,2,2
Franklin,401,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,1,3,5
Franklin,402,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,0,3,3
Franklin,101,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Franklin,102,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Franklin,201,U.S. Senate,,DEM,Sema Hernandez,0,0,1,1
Franklin,202,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Franklin,301,U.S. Senate,,DEM,Sema Hernandez,0,2,1,3
Franklin,302,U.S. Senate,,DEM,Sema Hernandez,0,1,0,1
Franklin,401,U.S. Senate,,DEM,Sema Hernandez,0,1,0,1
Franklin,402,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Franklin,101,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,102,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,201,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,202,U.S. Senate,,DEM,Adrian Ocegueda,0,0,1,1
Franklin,301,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,302,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,401,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,402,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Franklin,101,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,2,2
Franklin,102,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0
Franklin,201,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,1,1
Franklin,202,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,1,1
Franklin,301,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,1,0,1
Franklin,302,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0
Franklin,401,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,1,0,1
Franklin,402,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",0,0,0,0
Franklin,101,U.S. Senate,,DEM,Chris Bell,0,0,2,2
Franklin,102,U.S. Senate,,DEM,Chris Bell,0,0,1,1
Franklin,201,U.S. Senate,,DEM,Chris Bell,0,1,1,2
Franklin,202,U.S. Senate,,DEM,Chris Bell,0,0,4,4
Franklin,301,U.S. Senate,,DEM,Chris Bell,0,1,1,2
Franklin,302,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Franklin,401,U.S. Senate,,DEM,Chris Bell,0,4,1,5
Franklin,402,U.S. Senate,,DEM,Chris Bell,0,0,0,0
Franklin,101,U.S. Senate,,DEM,Michael Cooper,0,0,2,2
Franklin,102,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Franklin,201,U.S. Senate,,DEM,Michael Cooper,0,0,3,3
Franklin,202,U.S. Senate,,DEM,Michael Cooper,1,3,4,8
Franklin,301,U.S. Senate,,DEM,Michael Cooper,0,0,1,1
Franklin,302,U.S. Senate,,DEM,Michael Cooper,0,0,2,2
Franklin,401,U.S. Senate,,DEM,Michael Cooper,0,0,2,2
Franklin,402,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Franklin,101,U.S. House,4,DEM,Russell Foster,4,25,25,54
Franklin,102,U.S. House,4,DEM,Russell Foster,0,5,2,7
Franklin,201,U.S. House,4,DEM,Russell Foster,2,2,9,13
Franklin,202,U.S. House,4,DEM,Russell Foster,3,8,39,50
Franklin,301,U.S. House,4,DEM,Russell Foster,3,11,19,33
Franklin,302,U.S. House,4,DEM,Russell Foster,3,4,19,26
Franklin,401,U.S. House,4,DEM,Russell Foster,1,22,35,58
Franklin,402,U.S. House,4,DEM,Russell Foster,1,8,20,29
Franklin,101,Railroad Commissioner,,DEM,Mark Watson,2,8,13,23
Franklin,102,Railroad Commissioner,,DEM,Mark Watson,0,1,5,6
Franklin,201,Railroad Commissioner,,DEM,Mark Watson,0,1,3,4
Franklin,202,Railroad Commissioner,,DEM,Mark Watson,2,2,16,20
Franklin,301,Railroad Commissioner,,DEM,Mark Watson,0,4,9,13
Franklin,302,Railroad Commissioner,,DEM,Mark Watson,1,0,6,7
Franklin,401,Railroad Commissioner,,DEM,Mark Watson,0,5,11,16
Franklin,402,Railroad Commissioner,,DEM,Mark Watson,0,4,2,6
