county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Clay,PCT 1,President,,DEM,Marianne Williamson,0,0,0,0
Clay,PCT 1,President,,DEM,Tulsi Gabbard,0,0,0,0
Clay,PCT 1,President,,DEM,Michael Bennet,0,0,0,0
Clay,PCT 1,President,,DEM,Julian Castro,0,0,0,0
Clay,PCT 1,President,,DEM,Cory Booker,0,0,0,0
Clay,PCT 1,President,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0,0
Clay,PCT 1,President,,DEM,Robby Wells,0,0,0,0
Clay,PCT 1,President,,DEM,Pete Buttigieg,3,0,3,0
Clay,PCT 1,President,,DEM,Tom Steyer,0,0,0,0
Clay,PCT 1,President,,DEM,Michael R. Bloomberg,5,3,2,0
Clay,PCT 1,President,,DEM,Deval Patrick,0,0,0,0
Clay,PCT 1,President,,DEM,Elizabeth Warren,8,4,4,0
Clay,PCT 1,President,,DEM,John K. Delaney,0,0,0,0
Clay,PCT 1,President,,DEM,Bernie Sanders,10,5,5,0
Clay,PCT 1,President,,DEM,Joseph R. Biden,18,14,4,0
Clay,PCT 1,President,,DEM,Andrew Yang,0,0,0,0
Clay,PCT 1,President,,DEM,Amy Klobuchar,4,0,4,0
Clay,PCT 1,President,,DEM,Ballots Cast,49,27,22,0
Clay,PCT 1,U.S. Senate,,DEM,Royce West,6,3,3,0
Clay,PCT 1,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Clay,PCT 1,U.S. Senate,,DEM,Chris Bell,9,5,4,0
Clay,PCT 1,U.S. Senate,,DEM,D. R. Hunter,0,0,0,0
Clay,PCT 1,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",4,3,1,0
Clay,PCT 1,U.S. Senate,,DEM,Victor Hugo Harris,4,3,1,0
Clay,PCT 1,U.S. Senate,,DEM,Amanda K. Edwards,4,2,2,0
Clay,PCT 1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,1,3,0
Clay,PCT 1,U.S. Senate,,DEM,Sema Hernandez,0,0,0,0
Clay,PCT 1,U.S. Senate,,DEM,Michael Cooper,2,2,0,0
Clay,PCT 1,U.S. Senate,,DEM,Mary (MJ) Hegar,10,4,6,0
Clay,PCT 1,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",3,2,1,0
Clay,PCT 1,U.S. Senate,,DEM,Ballots Cast,46,25,21,0
Clay,PCT 1,"US Representative, Dist 13",,DEM,Timothy W. Gassaway,14,4,10,0
Clay,PCT 1,"US Representative, Dist 13",,DEM,Greg Sagan,19,15,4,0
Clay,PCT 1,"US Representative, Dist 13",,DEM,Gus Trujillo,11,5,6,0
Clay,PCT 1,"US Representative, Dist 13",,DEM,Ballots Cast,44,24,20,0
Clay,PCT 1,Railroad Commissioner,,DEM,Kelly Stone,12,10,2,0
Clay,PCT 1,Railroad Commissioner,,DEM,Chrysta Castaneda,3,1,2,0
Clay,PCT 1,Railroad Commissioner,,DEM,Mark Watson,18,7,11,0
Clay,PCT 1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",12,8,4,0
Clay,PCT 1,Railroad Commissioner,,DEM,Ballots Cast,45,26,19,0
Clay,PCT 1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,12,8,4,0
Clay,PCT 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,33,18,15,0
Clay,PCT 1,"Chief Justice, Supreme Court",,DEM,Ballots Cast,45,26,19,0
Clay,PCT 1,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,13,8,5,0
Clay,PCT 1,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,31,18,13,0
Clay,PCT 1,"Justice, Supreme Court, Pl 6",,DEM,Ballots Cast,44,26,18,0
Clay,PCT 1,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,15,8,7,0
Clay,PCT 1,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,30,18,12,0
Clay,PCT 1,"Justice, Supreme Court, Pl 7",,DEM,Ballots Cast,45,26,19,0
Clay,PCT 1,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,24,13,11,0
Clay,PCT 1,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,19,12,7,0
Clay,PCT 1,"Justice, Supreme Court, Pl 8",,DEM,Ballots Cast,43,25,18,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,33,18,15,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,6,6,0,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,5,2,3,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 3",,DEM,Ballots Cast,44,26,18,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,31,18,13,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,13,8,5,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 4",,DEM,Ballots Cast,44,26,18,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,44,25,19,0
Clay,PCT 1,"Judge, Ct of Crim App, Pl 9",,DEM,Ballots Cast,44,25,19,0
Clay,PCT 1,"Member, State BoE, Dist 15",,DEM,John Betancourt,43,24,19,0
Clay,PCT 1,"Member, State BoE, Dist 15",,DEM,Ballots Cast,43,24,19,0
Clay,PCT 1,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Delonia A. Watson,45,26,19,0
Clay,PCT 1,"Justice, 2nd Ct of App Dist, Pl 6",,DEM,Ballots Cast,45,26,19,0
Clay,PCT 1,County Chair,,DEM,Meta McCauley,46,25,21,0
Clay,PCT 1,County Chair,,DEM,Ballots Cast,46,25,21,0
Clay,PCT 1,Proposition #1,,DEM,Yes,48,27,21,0
Clay,PCT 1,Proposition #1,,DEM,No,0,0,0,0
Clay,PCT 1,Proposition #1,,DEM,Ballots Cast,48,27,21,0
Clay,PCT 1,Proposition #2,,DEM,Yes,49,26,23,0
Clay,PCT 1,Proposition #2,,DEM,No,1,0,1,0
Clay,PCT 1,Proposition #2,,DEM,Ballots Cast,50,26,24,0
Clay,PCT 1,Proposition #3,,DEM,Yes,48,27,21,0
Clay,PCT 1,Proposition #3,,DEM,No,1,0,1,0
Clay,PCT 1,Proposition #3,,DEM,Ballots Cast,49,27,22,0
Clay,PCT 1,Proposition #4,,DEM,Yes,47,25,22,0
