county,precinct,office,district,party,candidate,early_voting,election_day,mail,votes
Presidio,6,President,,DEM,CORY BOOKER,0,0,0,0
Presidio,7,President,,DEM,CORY BOOKER,0,0,0,0
Presidio,1,President,,DEM,PETE BUTTIGIEG,1,0,0,1
Presidio,2,President,,DEM,PETE BUTTIGIEG,3,0,0,3
Presidio,3,President,,DEM,PETE BUTTIGIEG,0,0,0,0
Presidio,4,President,,DEM,PETE BUTTIGIEG,4,0,0,4
Presidio,5,President,,DEM,PETE BUTTIGIEG,2,1,0,3
Presidio,6,President,,DEM,PETE BUTTIGIEG,0,0,0,0
Presidio,7,President,,DEM,PETE BUTTIGIEG,8,1,0,9
Presidio,1,President,,DEM,JOSEPH R BIDEN,3,13,0,16
Presidio,2,President,,DEM,JOSEPH R BIDEN,8,5,2,15
Presidio,3,President,,DEM,JOSEPH R BIDEN,1,2,0,3
Presidio,4,President,,DEM,JOSEPH R BIDEN,12,14,0,26
Presidio,5,President,,DEM,JOSEPH R BIDEN,5,11,2,18
Presidio,6,President,,DEM,JOSEPH R BIDEN,0,0,0,0
Presidio,7,President,,DEM,JOSEPH R BIDEN,24,68,3,95
Presidio,1,President,,DEM,AMY KLOBUCHAR,2,0,1,3
Presidio,2,President,,DEM,AMY KLOBUCHAR,3,1,0,4
Presidio,3,President,,DEM,AMY KLOBUCHAR,0,0,0,0
Presidio,4,President,,DEM,AMY KLOBUCHAR,6,2,0,8
Presidio,5,President,,DEM,AMY KLOBUCHAR,3,0,0,3
Presidio,6,President,,DEM,AMY KLOBUCHAR,0,0,0,0
Presidio,7,President,,DEM,AMY KLOBUCHAR,3,0,1,4
Presidio,1,President,,DEM,ELIZABETH WARREN,6,7,1,14
Presidio,2,President,,DEM,ELIZABETH WARREN,7,2,0,9
Presidio,3,President,,DEM,ELIZABETH WARREN,2,0,0,2
Presidio,4,President,,DEM,ELIZABETH WARREN,12,3,0,15
Presidio,5,President,,DEM,ELIZABETH WARREN,8,1,0,9
Presidio,6,President,,DEM,ELIZABETH WARREN,0,0,0,0
Presidio,7,President,,DEM,ELIZABETH WARREN,21,31,2,54
Presidio,1,President,,DEM,JULIAN CASTRO,0,0,0,0
Presidio,2,President,,DEM,JULIAN CASTRO,12,0,0,12
Presidio,3,President,,DEM,JULIAN CASTRO,0,0,0,0
Presidio,4,President,,DEM,JULIAN CASTRO,13,5,1,19
Presidio,5,President,,DEM,JULIAN CASTRO,15,3,1,19
Presidio,6,President,,DEM,JULIAN CASTRO,0,0,0,0
Presidio,7,President,,DEM,JULIAN CASTRO,3,0,0,3
Presidio,1,President,,DEM,ROQUE DE LA FUENTE,0,0,0,0
Presidio,2,President,,DEM,ROQUE DE LA FUENTE,6,3,0,9
Presidio,3,President,,DEM,ROQUE DE LA FUENTE,0,0,0,0
Presidio,4,President,,DEM,ROQUE DE LA FUENTE,11,0,0,11
Presidio,5,President,,DEM,ROQUE DE LA FUENTE,5,0,0,5
Presidio,6,President,,DEM,ROQUE DE LA FUENTE,0,0,0,0
Presidio,7,President,,DEM,ROQUE DE LA FUENTE,0,1,0,1
Presidio,1,President,,DEM,ANDREW YANG,0,0,0,0
Presidio,2,President,,DEM,ANDREW YANG,1,0,0,1
Presidio,3,President,,DEM,ANDREW YANG,0,0,0,0
Presidio,4,President,,DEM,ANDREW YANG,1,0,0,1
Presidio,5,President,,DEM,ANDREW YANG,1,0,0,1
Presidio,6,President,,DEM,ANDREW YANG,0,0,0,0
Presidio,7,President,,DEM,ANDREW YANG,1,1,0,2
Presidio,1,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Presidio,2,President,,DEM,MARIANNE WILLIAMSON,1,0,0,1
Presidio,3,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Presidio,4,President,,DEM,MARIANNE WILLIAMSON,1,0,0,1
Presidio,5,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Presidio,6,President,,DEM,MARIANNE WILLIAMSON,0,0,0,0
Presidio,7,President,,DEM,MARIANNE WILLIAMSON,1,0,0,1
Presidio,1,President,,DEM,ROBBY WELLS,0,0,0,0
Presidio,2,President,,DEM,ROBBY WELLS,1,0,0,1
Presidio,3,President,,DEM,ROBBY WELLS,0,0,0,0
Presidio,4,President,,DEM,ROBBY WELLS,3,0,0,3
Presidio,5,President,,DEM,ROBBY WELLS,0,0,0,0
Presidio,6,President,,DEM,ROBBY WELLS,0,0,0,0
Presidio,7,President,,DEM,ROBBY WELLS,0,0,0,0
Presidio,1,U.S. Senate,,DEM,ADRIAN OCEGUEDA,1,0,0,1
Presidio,2,U.S. Senate,,DEM,ADRIAN OCEGUEDA,10,2,0,12
Presidio,3,U.S. Senate,,DEM,ADRIAN OCEGUEDA,1,0,1,2
Presidio,4,U.S. Senate,,DEM,ADRIAN OCEGUEDA,31,1,2,34
Presidio,5,U.S. Senate,,DEM,ADRIAN OCEGUEDA,18,1,0,19
Presidio,6,U.S. Senate,,DEM,ADRIAN OCEGUEDA,1,0,0,1
Presidio,7,U.S. Senate,,DEM,ADRIAN OCEGUEDA,7,11,0,18
Presidio,1,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",4,12,0,16
Presidio,2,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",28,10,4,42
Presidio,3,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",0,0,0,0
Presidio,4,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",39,16,1,56
Presidio,5,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",29,6,1,36
Presidio,6,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",0,0,0,0
Presidio,7,U.S. Senate,,DEM,"ANNIE ""MAMA"" GARCIA",26,42,3,71
Presidio,1,U.S. Senate,,DEM,SEMA HERNANDEZ,5,1,0,6
Presidio,2,U.S. Senate,,DEM,SEMA HERNANDEZ,19,2,0,21
Presidio,3,U.S. Senate,,DEM,SEMA HERNANDEZ,5,0,0,5
Presidio,4,U.S. Senate,,DEM,SEMA HERNANDEZ,22,2,0,24
Presidio,5,U.S. Senate,,DEM,SEMA HERNANDEZ,15,3,2,20
Presidio,6,U.S. Senate,,DEM,SEMA HERNANDEZ,0,0,0,0
Presidio,7,U.S. Senate,,DEM,SEMA HERNANDEZ,7,16,3,26
Presidio,1,U.S. Senate,,DEM,VICTOR HUGO HARRIS,0,0,0,0
Presidio,2,U.S. Senate,,DEM,VICTOR HUGO HARRIS,11,4,0,15
Presidio,3,U.S. Senate,,DEM,VICTOR HUGO HARRIS,1,0,0,1
Presidio,4,U.S. Senate,,DEM,VICTOR HUGO HARRIS,12,0,0,12
Presidio,5,U.S. Senate,,DEM,VICTOR HUGO HARRIS,11,0,0,11
Presidio,6,U.S. Senate,,DEM,VICTOR HUGO HARRIS,0,0,0,0
Presidio,7,U.S. Senate,,DEM,VICTOR HUGO HARRIS,2,4,0,6
Presidio,1,U.S. Senate,,DEM,D.R. HUNTER,0,1,0,1
Presidio,2,U.S. Senate,,DEM,D.R. HUNTER,2,2,0,4
Presidio,3,U.S. Senate,,DEM,D.R. HUNTER,0,0,0,0
Presidio,4,U.S. Senate,,DEM,D.R. HUNTER,2,1,0,3
Presidio,5,U.S. Senate,,DEM,D.R. HUNTER,0,1,0,1
Presidio,6,U.S. Senate,,DEM,D.R. HUNTER,0,0,0,0
Presidio,7,U.S. Senate,,DEM,D.R. HUNTER,0,1,0,1
Presidio,1,U.S. Senate,,DEM,MICHAEL COOPER,1,1,0,2
Presidio,2,U.S. Senate,,DEM,MICHAEL COOPER,7,0,0,7
Presidio,3,U.S. Senate,,DEM,MICHAEL COOPER,0,0,0,0
Presidio,4,U.S. Senate,,DEM,MICHAEL COOPER,8,5,0,13
Presidio,5,U.S. Senate,,DEM,MICHAEL COOPER,2,2,0,4
Presidio,6,U.S. Senate,,DEM,MICHAEL COOPER,0,0,0,0
Presidio,7,U.S. Senate,,DEM,MICHAEL COOPER,2,2,3,7
Presidio,1,U.S. Senate,,DEM,AMANDA EDWARDS,3,0,0,3
Presidio,2,U.S. Senate,,DEM,AMANDA EDWARDS,5,0,0,5
Presidio,3,U.S. Senate,,DEM,AMANDA EDWARDS,2,0,0,2
Presidio,4,U.S. Senate,,DEM,AMANDA EDWARDS,8,0,0,8
Presidio,5,U.S. Senate,,DEM,AMANDA EDWARDS,6,1,0,7
Presidio,6,U.S. Senate,,DEM,AMANDA EDWARDS,0,0,0,0
Presidio,7,U.S. Senate,,DEM,AMANDA EDWARDS,5,17,4,26
Presidio,1,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,8,14,2,24
Presidio,2,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,14,4,0,18
Presidio,3,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,0,1,1,2
Presidio,4,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,20,8,1,29
Presidio,5,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,13,6,1,20
Presidio,6,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,0,0,1,1
Presidio,7,U.S. Senate,,DEM,CRISTINA TZINZUN RAMIREZ,31,46,5,82
Presidio,1,U.S. Senate,,DEM,MARY HEGAR,7,4,1,12
Presidio,2,U.S. Senate,,DEM,MARY HEGAR,3,2,0,5
Presidio,3,U.S. Senate,,DEM,MARY HEGAR,0,0,0,0
Presidio,4,U.S. Senate,,DEM,MARY HEGAR,2,1,0,3
Presidio,5,U.S. Senate,,DEM,MARY HEGAR,1,0,0,1
Presidio,6,U.S. Senate,,DEM,MARY HEGAR,0,0,0,0
Presidio,7,U.S. Senate,,DEM,MARY HEGAR,19,29,3,51
Presidio,1,U.S. Senate,,DEM,CHRIS BELL,0,1,0,1
Presidio,2,U.S. Senate,,DEM,CHRIS BELL,4,0,0,4
Presidio,3,U.S. Senate,,DEM,CHRIS BELL,0,0,0,0
Presidio,4,U.S. Senate,,DEM,CHRIS BELL,3,0,0,3
Presidio,5,U.S. Senate,,DEM,CHRIS BELL,1,0,0,1
Presidio,6,U.S. Senate,,DEM,CHRIS BELL,0,0,0,0
Presidio,7,U.S. Senate,,DEM,CHRIS BELL,11,12,1,24
Presidio,1,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",0,0,0,0
Presidio,2,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",2,1,0,3
Presidio,3,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",0,0,0,0
Presidio,4,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",6,1,0,7
Presidio,5,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",2,0,0,2
Presidio,6,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",0,0,0,0
Presidio,7,U.S. Senate,,DEM,"JACK DANIEL FOSTER, JR.",2,0,0,2
Presidio,1,U.S. Senate,,DEM,ROYCE WEST,2,2,1,5
Presidio,2,U.S. Senate,,DEM,ROYCE WEST,2,0,0,2
Presidio,3,U.S. Senate,,DEM,ROYCE WEST,0,0,0,0
Presidio,4,U.S. Senate,,DEM,ROYCE WEST,2,1,0,3
Presidio,5,U.S. Senate,,DEM,ROYCE WEST,1,0,0,1
Presidio,6,U.S. Senate,,DEM,ROYCE WEST,0,0,0,0
Presidio,7,U.S. Senate,,DEM,ROYCE WEST,8,6,2,16
Presidio,1,U.S. House,23,DEM,JAIME ESCUDER,6,2,1,9
Presidio,2,U.S. House,23,DEM,JAIME ESCUDER,17,4,0,21
Presidio,3,U.S. House,23,DEM,JAIME ESCUDER,1,0,1,2
Presidio,4,U.S. House,23,DEM,JAIME ESCUDER,31,1,1,33
Presidio,5,U.S. House,23,DEM,JAIME ESCUDER,10,3,0,13
Presidio,6,U.S. House,23,DEM,JAIME ESCUDER,1,0,0,1
Presidio,7,U.S. House,23,DEM,JAIME ESCUDER,22,35,1,58
Presidio,1,U.S. House,23,DEM,RICARDO MADRID,3,2,0,5
Presidio,2,U.S. House,23,DEM,RICARDO MADRID,23,6,1,30
Presidio,3,U.S. House,23,DEM,RICARDO MADRID,1,0,0,1
Presidio,4,U.S. House,23,DEM,RICARDO MADRID,35,7,2,44
Presidio,5,U.S. House,23,DEM,RICARDO MADRID,21,2,0,23
Presidio,6,U.S. House,23,DEM,RICARDO MADRID,1,0,0,1
Presidio,7,U.S. House,23,DEM,RICARDO MADRID,11,17,3,31
Presidio,1,U.S. House,23,DEM,GINA JONES,21,31,3,55
Presidio,2,U.S. House,23,DEM,GINA JONES,62,17,3,82
Presidio,3,U.S. House,23,DEM,GINA JONES,7,1,1,9
Presidio,4,U.S. House,23,DEM,GINA JONES,90,25,1,116
Presidio,5,U.S. House,23,DEM,GINA JONES,56,16,4,76
Presidio,6,U.S. House,23,DEM,GINA JONES,1,0,1,2
Presidio,7,U.S. House,23,DEM,GINA JONES,90,144,19,253
Presidio,1,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",0,1,1,2
Presidio,2,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",12,3,0,15
Presidio,3,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",0,0,0,0
Presidio,4,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",16,7,0,23
Presidio,5,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",10,3,0,13
Presidio,6,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",0,0,0,0
Presidio,7,U.S. House,23,DEM,"ROSALINDA ""ROSEY"" RAMOS ABUABARA",6,16,3,25
Presidio,1,U.S. House,23,DEM,EFRAIN VALDEZ,1,1,0,2
Presidio,2,U.S. House,23,DEM,EFRAIN VALDEZ,5,1,0,6
Presidio,3,U.S. House,23,DEM,EFRAIN VALDEZ,0,0,0,0
Presidio,4,U.S. House,23,DEM,EFRAIN VALDEZ,8,5,0,13
Presidio,5,U.S. House,23,DEM,EFRAIN VALDEZ,8,0,0,8
Presidio,6,U.S. House,23,DEM,EFRAIN VALDEZ,0,0,0,0
Presidio,7,U.S. House,23,DEM,EFRAIN VALDEZ,3,4,0,7
Presidio,1,Railroad Commissioner,,DEM,KELLY STONE,12,4,0,16
Presidio,2,Railroad Commissioner,,DEM,KELLY STONE,7,2,2,11
Presidio,3,Railroad Commissioner,,DEM,KELLY STONE,0,0,0,0
Presidio,4,Railroad Commissioner,,DEM,KELLY STONE,15,5,0,20
Presidio,5,Railroad Commissioner,,DEM,KELLY STONE,7,3,0,10
Presidio,6,Railroad Commissioner,,DEM,KELLY STONE,0,0,0,0
Presidio,7,Railroad Commissioner,,DEM,KELLY STONE,29,47,5,81
Presidio,1,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,9,14,3,26
Presidio,2,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,31,9,1,41
Presidio,3,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,4,0,0,4
Presidio,4,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,49,10,2,61
Presidio,5,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,29,4,2,35
Presidio,6,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,0,0,1,1
Presidio,7,Railroad Commissioner,,DEM,CHRYSTA CASTANEDA,49,84,8,141
Presidio,1,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",7,13,0,20
Presidio,2,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",61,11,1,73
Presidio,3,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",5,0,2,7
Presidio,4,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",93,17,2,112
Presidio,5,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",62,11,0,73
Presidio,6,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",1,0,0,1
Presidio,7,Railroad Commissioner,,DEM,"ROBERTO ""BETO""ALONZO",28,48,8,84
Presidio,1,Railroad Commissioner,,DEM,MARK WATCON,0,3,0,3
Presidio,2,Railroad Commissioner,,DEM,MARK WATCON,8,3,0,11
Presidio,3,Railroad Commissioner,,DEM,MARK WATCON,0,1,0,1
Presidio,4,Railroad Commissioner,,DEM,MARK WATCON,6,3,0,9
Presidio,5,Railroad Commissioner,,DEM,MARK WATCON,8,1,0,9
Presidio,6,Railroad Commissioner,,DEM,MARK WATCON,0,0,0,0
Presidio,7,Railroad Commissioner,,DEM,MARK WATCON,4,12,5,21
Presidio,1,State Senate,29,DEM,CESAR BLANCO,20,28,1,49
Presidio,2,State Senate,29,DEM,CESAR BLANCO,82,19,4,105
Presidio,3,State Senate,29,DEM,CESAR BLANCO,6,1,3,10
Presidio,4,State Senate,29,DEM,CESAR BLANCO,136,27,4,167
Presidio,5,State Senate,29,DEM,CESAR BLANCO,82,16,4,102
Presidio,6,State Senate,29,DEM,CESAR BLANCO,1,0,1,2
Presidio,7,State Senate,29,DEM,CESAR BLANCO,90,147,17,254
Presidio,1,State Representative,74,DEM,"EDDIE MORALES, JR",15,20,1,36
Presidio,2,State Representative,74,DEM,"EDDIE MORALES, JR",99,20,3,122
Presidio,3,State Representative,74,DEM,"EDDIE MORALES, JR",9,1,1,11
Presidio,4,State Representative,74,DEM,"EDDIE MORALES, JR",160,37,2,199
Presidio,5,State Representative,74,DEM,"EDDIE MORALES, JR",83,22,5,110
Presidio,6,State Representative,74,DEM,"EDDIE MORALES, JR",2,0,1,3
Presidio,7,State Representative,74,DEM,"EDDIE MORALES, JR",81,122,15,218
Presidio,1,State Representative,74,DEM,ROWLAND GARZA,8,12,2,22
Presidio,2,State Representative,74,DEM,ROWLAND GARZA,11,5,1,17
Presidio,3,State Representative,74,DEM,ROWLAND GARZA,1,1,1,3
Presidio,4,State Representative,74,DEM,ROWLAND GARZA,14,1,2,17
Presidio,5,State Representative,74,DEM,ROWLAND GARZA,18,1,0,19
Presidio,6,State Representative,74,DEM,ROWLAND GARZA,0,0,0,0
Presidio,7,State Representative,74,DEM,ROWLAND GARZA,30,54,7,91
Presidio,1,State Representative,74,DEM,RAMSEY ENGLISH CANTU,2,3,1,6
Presidio,2,State Representative,74,DEM,RAMSEY ENGLISH CANTU,3,1,0,4
Presidio,3,State Representative,74,DEM,RAMSEY ENGLISH CANTU,0,0,1,1
Presidio,4,State Representative,74,DEM,RAMSEY ENGLISH CANTU,3,4,0,7
Presidio,5,State Representative,74,DEM,RAMSEY ENGLISH CANTU,1,0,0,1
Presidio,6,State Representative,74,DEM,RAMSEY ENGLISH CANTU,0,0,0,0
Presidio,7,State Representative,74,DEM,RAMSEY ENGLISH CANTU,13,16,1,30
Presidio,1,President,,REP,DONALD TRUMP,18,13,0,31
Presidio,2,President,,REP,DONALD TRUMP,10,7,0,17
Presidio,3,President,,REP,DONALD TRUMP,0,1,0,1
Presidio,4,President,,REP,DONALD TRUMP,8,10,0,18
Presidio,5,President,,REP,DONALD TRUMP,2,3,0,5
Presidio,6,President,,REP,DONALD TRUMP,4,2,0,6
Presidio,7,President,,REP,DONALD TRUMP,35,32,0,67
Presidio,1,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,2,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,3,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,4,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,5,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,6,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,7,President,,REP,ROQUE DE LA FUENTE,0,0,0,0
Presidio,1,President,,REP,BILL WELD,0,1,0,1
Presidio,2,President,,REP,BILL WELD,0,0,0,0
Presidio,3,President,,REP,BILL WELD,0,0,0,0
Presidio,4,President,,REP,BILL WELD,0,0,0,0
Presidio,5,President,,REP,BILL WELD,0,0,0,0
Presidio,6,President,,REP,BILL WELD,0,0,0,0
Presidio,7,President,,REP,BILL WELD,0,0,0,0
Presidio,1,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,2,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,3,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,4,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,5,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,6,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,7,President,,REP,ZOLTAN ISTVAN,0,0,0,0
Presidio,1,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,2,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,3,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,4,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,5,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,6,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,7,President,,REP,MATTHEW JOHN MATERN,0,0,0,0
Presidio,1,President,,REP,JOE WALSH,0,1,0,1
Presidio,2,President,,REP,JOE WALSH,0,0,0,0
Presidio,3,President,,REP,JOE WALSH,0,0,0,0
Presidio,4,President,,REP,JOE WALSH,0,0,0,0
Presidio,5,President,,REP,JOE WALSH,0,0,0,0
Presidio,6,President,,REP,JOE WALSH,0,0,0,0
Presidio,7,President,,REP,JOE WALSH,0,0,0,0
Presidio,1,President,,REP,BOB ELY,0,0,0,0
Presidio,2,President,,REP,BOB ELY,0,0,0,0
Presidio,3,President,,REP,BOB ELY,0,0,0,0
Presidio,4,President,,REP,BOB ELY,0,0,0,0
Presidio,5,President,,REP,BOB ELY,0,0,0,0
Presidio,6,President,,REP,BOB ELY,0,0,0,0
Presidio,7,President,,REP,BOB ELY,0,0,0,0
Presidio,1,President,,REP,UNCOMMITTED,1,0,0,1
Presidio,2,President,,REP,UNCOMMITTED,0,0,0,0
Presidio,3,President,,REP,UNCOMMITTED,0,0,0,0
Presidio,4,President,,REP,UNCOMMITTED,0,0,0,0
Presidio,5,President,,REP,UNCOMMITTED,0,1,0,1
Presidio,6,President,,REP,UNCOMMITTED,0,0,0,0
Presidio,7,President,,REP,UNCOMMITTED,0,1,0,1
Presidio,1,U.S. Senate,,REP,DWAYNE STOVALL,5,1,0,6
Presidio,2,U.S. Senate,,REP,DWAYNE STOVALL,2,1,0,3
Presidio,3,U.S. Senate,,REP,DWAYNE STOVALL,0,0,0,0
Presidio,4,U.S. Senate,,REP,DWAYNE STOVALL,2,2,0,4
Presidio,5,U.S. Senate,,REP,DWAYNE STOVALL,0,2,0,2
Presidio,6,U.S. Senate,,REP,DWAYNE STOVALL,1,0,0,1
Presidio,7,U.S. Senate,,REP,DWAYNE STOVALL,3,6,0,9
Presidio,1,U.S. Senate,,REP,MARK YANCEY,1,1,0,2
Presidio,2,U.S. Senate,,REP,MARK YANCEY,1,1,0,2
Presidio,3,U.S. Senate,,REP,MARK YANCEY,0,0,0,0
Presidio,4,U.S. Senate,,REP,MARK YANCEY,0,0,0,0
Presidio,5,U.S. Senate,,REP,MARK YANCEY,1,1,0,2
Presidio,6,U.S. Senate,,REP,MARK YANCEY,0,0,0,0
Presidio,7,U.S. Senate,,REP,MARK YANCEY,2,1,0,3
Presidio,1,U.S. Senate,,REP,JOHN ANTHONY CASTRO,2,0,0,2
Presidio,2,U.S. Senate,,REP,JOHN ANTHONY CASTRO,0,0,0,0
Presidio,3,U.S. Senate,,REP,JOHN ANTHONY CASTRO,0,0,0,0
Presidio,4,U.S. Senate,,REP,JOHN ANTHONY CASTRO,2,0,0,2
Presidio,5,U.S. Senate,,REP,JOHN ANTHONY CASTRO,1,1,0,2
Presidio,6,U.S. Senate,,REP,JOHN ANTHONY CASTRO,0,0,0,0
Presidio,7,U.S. Senate,,REP,JOHN ANTHONY CASTRO,1,7,0,8
Presidio,1,U.S. Senate,,REP,JOHN CORNYN,10,11,0,21
Presidio,2,U.S. Senate,,REP,JOHN CORNYN,5,4,0,9
Presidio,3,U.S. Senate,,REP,JOHN CORNYN,0,0,0,0
