county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Lampasas,Precinct 3,Ballots Cast,,DEM,Ballots Cast,117,18,56,43
Lampasas,Precinct 4,Ballots Cast,,DEM,Ballots Cast,76,7,22,47
Lampasas,Precinct 5,Ballots Cast,,DEM,Ballots Cast,27,2,12,13
Lampasas,Precinct 6,Ballots Cast,,DEM,Ballots Cast,30,4,9,17
Lampasas,Precinct 7,Ballots Cast,,DEM,Ballots Cast,38,5,11,22
Lampasas,Precinct 8,Ballots Cast,,DEM,Ballots Cast,123,6,31,86
Lampasas,Precinct 9,Ballots Cast,,DEM,Ballots Cast,103,3,25,75
Lampasas,Precinct 1,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 2,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 3,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 4,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 5,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 6,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 7,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 8,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 9,BALLOTS CAST - BLANK,,,BALLOTS CAST - BLANK,0,0,0,0
Lampasas,Precinct 1,President,,REP,Roque Rocky DeLa Fuente Guerra,1,0,0,1
Lampasas,Precinct 2,President,,REP,Roque Rocky DeLa Fuente Guerra,3,0,1,2
Lampasas,Precinct 3,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Lampasas,Precinct 4,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Lampasas,Precinct 5,President,,REP,Roque Rocky DeLa Fuente Guerra,1,0,0,1
Lampasas,Precinct 6,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Lampasas,Precinct 7,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Lampasas,Precinct 8,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Lampasas,Precinct 9,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Lampasas,Precinct 1,President,,REP,Donald J. Trump,350,11,100,239
Lampasas,Precinct 2,President,,REP,Donald J. Trump,705,16,380,309
Lampasas,Precinct 3,President,,REP,Donald J. Trump,281,7,146,128
Lampasas,Precinct 4,President,,REP,Donald J. Trump,224,1,117,106
Lampasas,Precinct 5,President,,REP,Donald J. Trump,188,3,110,75
Lampasas,Precinct 6,President,,REP,Donald J. Trump,154,0,79,75
Lampasas,Precinct 7,President,,REP,Donald J. Trump,240,3,48,189
Lampasas,Precinct 8,President,,REP,Donald J. Trump,324,4,112,208
Lampasas,Precinct 9,President,,REP,Donald J. Trump,394,4,165,225
Lampasas,Precinct 1,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 2,President,,REP,Matthew John Matern,3,0,1,2
Lampasas,Precinct 3,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 4,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 5,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 6,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 7,President,,REP,Matthew John Matern,1,0,0,1
Lampasas,Precinct 8,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 9,President,,REP,Matthew John Matern,0,0,0,0
Lampasas,Precinct 1,President,,REP,Joe Walsh,4,0,1,3
Lampasas,Precinct 2,President,,REP,Joe Walsh,6,0,5,1
Lampasas,Precinct 3,President,,REP,Joe Walsh,3,0,0,3
Lampasas,Precinct 4,President,,REP,Joe Walsh,0,0,0,0
Lampasas,Precinct 5,President,,REP,Joe Walsh,1,0,0,1
Lampasas,Precinct 6,President,,REP,Joe Walsh,0,0,0,0
Lampasas,Precinct 7,President,,REP,Joe Walsh,0,0,0,0
Lampasas,Precinct 8,President,,REP,Joe Walsh,1,0,0,1
Lampasas,Precinct 9,President,,REP,Joe Walsh,2,0,1,1
Lampasas,Precinct 1,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 2,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 3,President,,REP,Bob Ely,1,0,0,1
Lampasas,Precinct 4,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 5,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 6,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 7,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 8,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 9,President,,REP,Bob Ely,0,0,0,0
Lampasas,Precinct 1,President,,REP,Zoltan G. Istvan,1,0,0,1
Lampasas,Precinct 2,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 3,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 4,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 5,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 6,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 7,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 8,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 9,President,,REP,Zoltan G. Istvan,0,0,0,0
Lampasas,Precinct 1,President,,REP,Bill Weld,5,0,3,2
Lampasas,Precinct 2,President,,REP,Bill Weld,11,0,11,0
Lampasas,Precinct 3,President,,REP,Bill Weld,0,0,0,0
Lampasas,Precinct 4,President,,REP,Bill Weld,2,0,0,2
Lampasas,Precinct 5,President,,REP,Bill Weld,0,0,0,0
Lampasas,Precinct 6,President,,REP,Bill Weld,1,0,0,1
Lampasas,Precinct 7,President,,REP,Bill Weld,1,0,0,1
Lampasas,Precinct 8,President,,REP,Bill Weld,6,0,3,3
Lampasas,Precinct 9,President,,REP,Bill Weld,0,0,0,0
Lampasas,Precinct 1,President,,REP,Uncommitted,14,1,4,9
Lampasas,Precinct 2,President,,REP,Uncommitted,18,0,12,6
Lampasas,Precinct 3,President,,REP,Uncommitted,4,0,2,2
Lampasas,Precinct 4,President,,REP,Uncommitted,5,0,1,4
Lampasas,Precinct 5,President,,REP,Uncommitted,2,0,1,1
Lampasas,Precinct 6,President,,REP,Uncommitted,2,0,0,2
Lampasas,Precinct 7,President,,REP,Uncommitted,7,0,1,6
Lampasas,Precinct 8,President,,REP,Uncommitted,7,0,3,4
Lampasas,Precinct 9,President,,REP,Uncommitted,6,0,4,2
Lampasas,Precinct 1,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 2,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 3,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 4,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 5,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 6,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 7,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 8,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 9,President,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 1,President,,REP,UNDER VOTES,1,0,0,1
Lampasas,Precinct 2,President,,REP,UNDER VOTES,2,0,1,1
Lampasas,Precinct 3,President,,REP,UNDER VOTES,2,0,2,0
Lampasas,Precinct 4,President,,REP,UNDER VOTES,0,0,0,0
Lampasas,Precinct 5,President,,REP,UNDER VOTES,0,0,0,0
Lampasas,Precinct 6,President,,REP,UNDER VOTES,0,0,0,0
Lampasas,Precinct 7,President,,REP,UNDER VOTES,1,0,0,1
Lampasas,Precinct 8,President,,REP,UNDER VOTES,1,0,0,1
Lampasas,Precinct 9,President,,REP,UNDER VOTES,0,0,0,0
Lampasas,Precinct 1,U.S. Senate,,REP,Virgil Bierschwale,10,0,3,7
Lampasas,Precinct 2,U.S. Senate,,REP,Virgil Bierschwale,17,1,8,8
Lampasas,Precinct 3,U.S. Senate,,REP,Virgil Bierschwale,11,0,3,8
Lampasas,Precinct 4,U.S. Senate,,REP,Virgil Bierschwale,5,0,2,3
Lampasas,Precinct 5,U.S. Senate,,REP,Virgil Bierschwale,4,0,1,3
Lampasas,Precinct 6,U.S. Senate,,REP,Virgil Bierschwale,1,0,1,0
Lampasas,Precinct 7,U.S. Senate,,REP,Virgil Bierschwale,8,1,1,6
Lampasas,Precinct 8,U.S. Senate,,REP,Virgil Bierschwale,7,0,2,5
Lampasas,Precinct 9,U.S. Senate,,REP,Virgil Bierschwale,7,0,2,5
Lampasas,Precinct 1,U.S. Senate,,REP,Dwayne Stovall,45,0,12,33
Lampasas,Precinct 2,U.S. Senate,,REP,Dwayne Stovall,58,0,24,34
Lampasas,Precinct 3,U.S. Senate,,REP,Dwayne Stovall,38,0,23,15
Lampasas,Precinct 4,U.S. Senate,,REP,Dwayne Stovall,32,0,19,13
Lampasas,Precinct 5,U.S. Senate,,REP,Dwayne Stovall,22,0,10,12
Lampasas,Precinct 6,U.S. Senate,,REP,Dwayne Stovall,20,0,3,17
Lampasas,Precinct 7,U.S. Senate,,REP,Dwayne Stovall,30,0,8,22
Lampasas,Precinct 8,U.S. Senate,,REP,Dwayne Stovall,31,1,10,20
Lampasas,Precinct 9,U.S. Senate,,REP,Dwayne Stovall,41,0,16,25
Lampasas,Precinct 1,U.S. Senate,,REP,John Cornyn,278,10,82,186
Lampasas,Precinct 2,U.S. Senate,,REP,John Cornyn,603,14,341,248
Lampasas,Precinct 3,U.S. Senate,,REP,John Cornyn,214,7,113,94
Lampasas,Precinct 4,U.S. Senate,,REP,John Cornyn,173,1,87,85
Lampasas,Precinct 5,U.S. Senate,,REP,John Cornyn,155,2,96,57
Lampasas,Precinct 6,U.S. Senate,,REP,John Cornyn,124,0,70,54
Lampasas,Precinct 7,U.S. Senate,,REP,John Cornyn,172,2,35,135
Lampasas,Precinct 8,U.S. Senate,,REP,John Cornyn,256,2,95,159
Lampasas,Precinct 9,U.S. Senate,,REP,John Cornyn,324,4,140,180
Lampasas,Precinct 1,U.S. Senate,,REP,Mark Yancey,20,0,3,17
Lampasas,Precinct 2,U.S. Senate,,REP,Mark Yancey,32,1,16,15
Lampasas,Precinct 3,U.S. Senate,,REP,Mark Yancey,16,0,7,9
Lampasas,Precinct 4,U.S. Senate,,REP,Mark Yancey,9,0,5,4
Lampasas,Precinct 5,U.S. Senate,,REP,Mark Yancey,5,1,2,2
Lampasas,Precinct 6,U.S. Senate,,REP,Mark Yancey,9,0,4,5
Lampasas,Precinct 7,U.S. Senate,,REP,Mark Yancey,16,0,2,14
Lampasas,Precinct 8,U.S. Senate,,REP,Mark Yancey,28,1,9,18
Lampasas,Precinct 9,U.S. Senate,,REP,Mark Yancey,14,0,6,8
Lampasas,Precinct 1,U.S. Senate,,REP,John Anthony Castro,19,0,8,11
Lampasas,Precinct 2,U.S. Senate,,REP,John Anthony Castro,18,0,11,7
Lampasas,Precinct 3,U.S. Senate,,REP,John Anthony Castro,8,0,3,5
Lampasas,Precinct 4,U.S. Senate,,REP,John Anthony Castro,8,0,2,6
Lampasas,Precinct 5,U.S. Senate,,REP,John Anthony Castro,2,0,1,1
Lampasas,Precinct 6,U.S. Senate,,REP,John Anthony Castro,0,0,0,0
Lampasas,Precinct 7,U.S. Senate,,REP,John Anthony Castro,14,0,3,11
Lampasas,Precinct 8,U.S. Senate,,REP,John Anthony Castro,11,0,2,9
Lampasas,Precinct 9,U.S. Senate,,REP,John Anthony Castro,12,0,6,6
Lampasas,Precinct 1,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 2,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 3,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 4,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 5,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 6,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 7,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 8,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 9,U.S. Senate,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 1,U.S. Senate,,REP,UNDER VOTES,4,2,0,2
Lampasas,Precinct 2,U.S. Senate,,REP,UNDER VOTES,20,0,11,9
Lampasas,Precinct 3,U.S. Senate,,REP,UNDER VOTES,4,0,1,3
Lampasas,Precinct 4,U.S. Senate,,REP,UNDER VOTES,4,0,3,1
Lampasas,Precinct 5,U.S. Senate,,REP,UNDER VOTES,4,0,1,3
Lampasas,Precinct 6,U.S. Senate,,REP,UNDER VOTES,3,0,1,2
Lampasas,Precinct 7,U.S. Senate,,REP,UNDER VOTES,10,0,0,10
Lampasas,Precinct 8,U.S. Senate,,REP,UNDER VOTES,6,0,0,6
Lampasas,Precinct 9,U.S. Senate,,REP,UNDER VOTES,4,0,0,4
Lampasas,Precinct 1,U.S. House,25,REP,Roger Williams,330,11,95,224
Lampasas,Precinct 2,U.S. House,25,REP,Roger Williams,665,15,366,284
Lampasas,Precinct 3,U.S. House,25,REP,Roger Williams,264,6,134,124
Lampasas,Precinct 4,U.S. House,25,REP,Roger Williams,198,1,102,95
Lampasas,Precinct 5,U.S. House,25,REP,Roger Williams,162,1,100,61
Lampasas,Precinct 6,U.S. House,25,REP,Roger Williams,136,0,70,66
Lampasas,Precinct 7,U.S. House,25,REP,Roger Williams,216,3,45,168
Lampasas,Precinct 8,U.S. House,25,REP,Roger Williams,291,3,100,188
Lampasas,Precinct 9,U.S. House,25,REP,Roger Williams,367,4,154,209
Lampasas,Precinct 1,U.S. House,25,REP,Keith Neuendorff,41,0,12,29
Lampasas,Precinct 2,U.S. House,25,REP,Keith Neuendorff,54,0,36,18
Lampasas,Precinct 3,U.S. House,25,REP,Keith Neuendorff,19,0,13,6
Lampasas,Precinct 4,U.S. House,25,REP,Keith Neuendorff,29,0,14,15
Lampasas,Precinct 5,U.S. House,25,REP,Keith Neuendorff,19,0,9,10
Lampasas,Precinct 6,U.S. House,25,REP,Keith Neuendorff,19,0,9,10
Lampasas,Precinct 7,U.S. House,25,REP,Keith Neuendorff,23,0,4,19
Lampasas,Precinct 8,U.S. House,25,REP,Keith Neuendorff,40,1,15,24
Lampasas,Precinct 9,U.S. House,25,REP,Keith Neuendorff,32,0,15,17
Lampasas,Precinct 1,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 2,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 3,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 4,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 5,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 6,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 7,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 8,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 9,U.S. House,25,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 1,U.S. House,25,REP,UNDER VOTES,5,1,1,3
Lampasas,Precinct 2,U.S. House,25,REP,UNDER VOTES,29,1,9,19
Lampasas,Precinct 3,U.S. House,25,REP,UNDER VOTES,8,1,3,4
Lampasas,Precinct 4,U.S. House,25,REP,UNDER VOTES,4,0,2,2
Lampasas,Precinct 5,U.S. House,25,REP,UNDER VOTES,11,2,2,7
Lampasas,Precinct 6,U.S. House,25,REP,UNDER VOTES,2,0,0,2
Lampasas,Precinct 7,U.S. House,25,REP,UNDER VOTES,11,0,0,11
Lampasas,Precinct 8,U.S. House,25,REP,UNDER VOTES,8,0,3,5
Lampasas,Precinct 9,U.S. House,25,REP,UNDER VOTES,3,0,1,2
Lampasas,Precinct 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",268,9,80,179
Lampasas,Precinct 2,Railroad Commissioner,,REP,"James ""Jim"" Wright",509,10,280,219
Lampasas,Precinct 3,Railroad Commissioner,,REP,"James ""Jim"" Wright",206,2,111,93
Lampasas,Precinct 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",173,1,92,80
Lampasas,Precinct 5,Railroad Commissioner,,REP,"James ""Jim"" Wright",131,2,77,52
Lampasas,Precinct 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",102,0,51,51
Lampasas,Precinct 7,Railroad Commissioner,,REP,"James ""Jim"" Wright",170,2,29,139
Lampasas,Precinct 8,Railroad Commissioner,,REP,"James ""Jim"" Wright",235,4,77,154
Lampasas,Precinct 9,Railroad Commissioner,,REP,"James ""Jim"" Wright",277,4,113,160
Lampasas,Precinct 1,Railroad Commissioner,,REP,Ryan Sitton,97,1,25,71
Lampasas,Precinct 2,Railroad Commissioner,,REP,Ryan Sitton,183,4,101,78
Lampasas,Precinct 3,Railroad Commissioner,,REP,Ryan Sitton,64,5,26,33
Lampasas,Precinct 4,Railroad Commissioner,,REP,Ryan Sitton,45,0,19,26
Lampasas,Precinct 5,Railroad Commissioner,,REP,Ryan Sitton,52,1,31,20
Lampasas,Precinct 6,Railroad Commissioner,,REP,Ryan Sitton,43,0,25,18
Lampasas,Precinct 7,Railroad Commissioner,,REP,Ryan Sitton,59,0,16,43
Lampasas,Precinct 8,Railroad Commissioner,,REP,Ryan Sitton,93,0,36,57
Lampasas,Precinct 9,Railroad Commissioner,,REP,Ryan Sitton,114,0,52,62
Lampasas,Precinct 1,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 2,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 3,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 4,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 5,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 6,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 7,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 8,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 9,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 1,Railroad Commissioner,,REP,UNDER VOTES,11,2,3,6
Lampasas,Precinct 2,Railroad Commissioner,,REP,UNDER VOTES,56,2,30,24
Lampasas,Precinct 3,Railroad Commissioner,,REP,UNDER VOTES,21,0,13,8
Lampasas,Precinct 4,Railroad Commissioner,,REP,UNDER VOTES,13,0,7,6
Lampasas,Precinct 5,Railroad Commissioner,,REP,UNDER VOTES,9,0,3,6
Lampasas,Precinct 6,Railroad Commissioner,,REP,UNDER VOTES,12,0,3,9
Lampasas,Precinct 7,Railroad Commissioner,,REP,UNDER VOTES,21,1,4,16
Lampasas,Precinct 8,Railroad Commissioner,,REP,UNDER VOTES,11,0,5,6
Lampasas,Precinct 9,Railroad Commissioner,,REP,UNDER VOTES,11,0,5,6
Lampasas,Precinct 1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,360,9,103,248
Lampasas,Precinct 2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,687,12,379,296
Lampasas,Precinct 3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,270,6,136,128
Lampasas,Precinct 4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,213,1,107,105
Lampasas,Precinct 5,"Chief Justice, Supreme Court",,REP,Nathan Hecht,181,3,107,71
Lampasas,Precinct 6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,141,0,74,67
Lampasas,Precinct 7,"Chief Justice, Supreme Court",,REP,Nathan Hecht,227,3,45,179
Lampasas,Precinct 8,"Chief Justice, Supreme Court",,REP,Nathan Hecht,316,4,107,205
Lampasas,Precinct 9,"Chief Justice, Supreme Court",,REP,Nathan Hecht,387,4,161,222
Lampasas,Precinct 1,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 2,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 3,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 4,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 5,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 6,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 7,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 8,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 9,"Chief Justice, Supreme Court",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 1,"Chief Justice, Supreme Court",,REP,UNDER VOTES,16,3,5,8
Lampasas,Precinct 2,"Chief Justice, Supreme Court",,REP,UNDER VOTES,61,4,32,25
Lampasas,Precinct 3,"Chief Justice, Supreme Court",,REP,UNDER VOTES,21,1,14,6
Lampasas,Precinct 4,"Chief Justice, Supreme Court",,REP,UNDER VOTES,18,0,11,7
Lampasas,Precinct 5,"Chief Justice, Supreme Court",,REP,UNDER VOTES,11,0,4,7
Lampasas,Precinct 6,"Chief Justice, Supreme Court",,REP,UNDER VOTES,16,0,5,11
Lampasas,Precinct 7,"Chief Justice, Supreme Court",,REP,UNDER VOTES,23,0,4,19
Lampasas,Precinct 8,"Chief Justice, Supreme Court",,REP,UNDER VOTES,23,0,11,12
Lampasas,Precinct 9,"Chief Justice, Supreme Court",,REP,UNDER VOTES,15,0,9,6
Lampasas,Precinct 1,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,362,9,103,250
Lampasas,Precinct 2,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,683,12,375,296
Lampasas,Precinct 3,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,270,6,136,128
Lampasas,Precinct 4,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,216,1,110,105
Lampasas,Precinct 5,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,181,3,105,73
Lampasas,Precinct 6,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,138,0,71,67
Lampasas,Precinct 7,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,226,3,46,177
Lampasas,Precinct 8,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,316,4,108,204
Lampasas,Precinct 9,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,389,4,162,223
Lampasas,Precinct 1,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 2,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 3,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 4,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 5,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 6,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 7,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 8,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 9,"Justice, Supreme Court, Pl 6",,REP,OVER VOTES,0,0,0,0
Lampasas,Precinct 1,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,14,3,5,6
Lampasas,Precinct 2,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,65,4,36,25
Lampasas,Precinct 3,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,21,1,14,6
Lampasas,Precinct 4,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,15,0,8,7
Lampasas,Precinct 5,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,11,0,6,5
Lampasas,Precinct 6,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,19,0,8,11
Lampasas,Precinct 7,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,24,0,3,21
Lampasas,Precinct 8,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,23,0,10,13
Lampasas,Precinct 9,"Justice, Supreme Court, Pl 6",,REP,UNDER VOTES,13,0,8,5
Lampasas,Precinct 1,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,357,9,102,246
Lampasas,Precinct 2,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,683,12,374,297
Lampasas,Precinct 3,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,268,6,135,127
Lampasas,Precinct 4,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,215,1,109,105
Lampasas,Precinct 5,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,181,3,107,71
Lampasas,Precinct 6,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,139,0,72,67
