county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Aransas,1,"State Senator, District 18",,REP,Ballots Cast,193,19,228,440
Aransas,1,"State Senator, District 18",,REP,Undervotes,34,9,42,85
Aransas,1,"State Senator, District 18",,REP,Overvotes,0,0,0,0
Aransas,1,"State Representative, District 30",,REP,Vanessa Hicks-Callaway,62,7,76,145
Aransas,1,"State Representative, District 30",,REP,Geanie W. Morrison,142,16,173,331
Aransas,1,"State Representative, District 30",,REP,Ballots Cast,204,23,249,476
Aransas,1,"State Representative, District 30",,REP,Undervotes,23,5,21,49
Aransas,1,"State Representative, District 30",,REP,Overvotes,0,0,0,0
Aransas,1,"Justice, 13th Court of Appeals District, Place 4",,REP,Jaime Tijerina,188,19,215,422
Aransas,1,"Justice, 13th Court of Appeals District, Place 4",,REP,Ballots Cast,188,19,215,422
Aransas,1,"Justice, 13th Court of Appeals District, Place 4",,REP,Undervotes,39,9,55,103
Aransas,1,"Justice, 13th Court of Appeals District, Place 4",,REP,Overvotes,0,0,0,0
Aransas,1,"Justice, 13th Court of Appeals District, Place 6",,REP,Clarissa Silva,185,18,218,421
Aransas,1,"Justice, 13th Court of Appeals District, Place 6",,REP,Ballots Cast,185,18,218,421
Aransas,1,"Justice, 13th Court of Appeals District, Place 6",,REP,Undervotes,42,10,52,104
Aransas,1,"Justice, 13th Court of Appeals District, Place 6",,REP,Overvotes,0,0,0,0
Aransas,1,"District Judge, 343rd Judicial District",,REP,Janna K. Whatley,191,21,224,436
Aransas,1,"District Judge, 343rd Judicial District",,REP,Ballots Cast,191,21,224,436
Aransas,1,"District Judge, 343rd Judicial District",,REP,Undervotes,36,7,46,89
Aransas,1,"District Judge, 343rd Judicial District",,REP,Overvotes,0,0,0,0
Aransas,1,County Attorney,,REP,Amanda Oster,148,11,195,354
Aransas,1,County Attorney,,REP,Kristen Barnebey,66,13,68,147
Aransas,1,County Attorney,,REP,Ballots Cast,214,24,263,501
Aransas,1,County Attorney,,REP,Undervotes,13,4,7,24
Aransas,1,County Attorney,,REP,Overvotes,0,0,0,0
Aransas,1,Sheriff,,REP,Bill Mills,198,23,240,461
Aransas,1,Sheriff,,REP,Ballots Cast,198,23,240,461
Aransas,1,Sheriff,,REP,Undervotes,29,5,30,64
Aransas,1,Sheriff,,REP,Overvotes,0,0,0,0
Aransas,1,County Tax Assessor-Collector,,REP,Jeffery Hutt,116,8,97,221
Aransas,1,County Tax Assessor-Collector,,REP,Anna Marshall,98,13,160,271
Aransas,1,County Tax Assessor-Collector,,REP,Ballots Cast,214,21,257,492
Aransas,1,County Tax Assessor-Collector,,REP,Undervotes,13,7,13,33
Aransas,1,County Tax Assessor-Collector,,REP,Overvotes,0,0,0,0
Aransas,1,"County Commissioner, Precinct 1",,REP,Melissa Esquivel,73,8,99,180
Aransas,1,"County Commissioner, Precinct 1",,REP,Jack Chaney,135,15,156,306
Aransas,1,"County Commissioner, Precinct 1",,REP,Ballots Cast,208,23,255,486
Aransas,1,"County Commissioner, Precinct 1",,REP,Undervotes,19,5,15,39
Aransas,1,"County Commissioner, Precinct 1",,REP,Overvotes,0,0,0,0
Aransas,1,"Constable, Precinct No. 1",,REP,Doc Thomas,198,21,233,452
Aransas,1,"Constable, Precinct No. 1",,REP,Ballots Cast,198,21,233,452
Aransas,1,"Constable, Precinct No. 1",,REP,Undervotes,29,7,37,73
Aransas,1,"Constable, Precinct No. 1",,REP,Overvotes,0,0,0,0
Aransas,1,County Chairman,,REP,Ric Young,189,20,222,431
Aransas,1,County Chairman,,REP,Ballots Cast,189,20,222,431
Aransas,1,County Chairman,,REP,Undervotes,38,8,48,94
Aransas,1,County Chairman,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 1,,REP,Yes,193,22,235,450
Aransas,1,Proposition 1,,REP,No,28,5,32,65
Aransas,1,Proposition 1,,REP,Ballots Cast,221,27,267,515
Aransas,1,Proposition 1,,REP,Undervotes,6,1,3,10
Aransas,1,Proposition 1,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 2,,REP,Yes,179,21,233,433
Aransas,1,Proposition 2,,REP,No,42,5,33,80
Aransas,1,Proposition 2,,REP,Ballots Cast,221,26,266,513
Aransas,1,Proposition 2,,REP,Undervotes,6,1,4,11
Aransas,1,Proposition 2,,REP,Overvotes,0,1,0,1
Aransas,1,Proposition 3,,REP,Yes,211,26,254,491
Aransas,1,Proposition 3,,REP,No,10,2,8,20
Aransas,1,Proposition 3,,REP,Ballots Cast,221,28,262,511
Aransas,1,Proposition 3,,REP,Undervotes,6,0,8,14
Aransas,1,Proposition 3,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 4,,REP,Yes,205,25,249,479
Aransas,1,Proposition 4,,REP,No,17,2,12,31
Aransas,1,Proposition 4,,REP,Ballots Cast,222,27,261,510
Aransas,1,Proposition 4,,REP,Undervotes,5,1,9,15
Aransas,1,Proposition 4,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 5,,REP,Yes,192,20,239,451
Aransas,1,Proposition 5,,REP,No,25,5,25,55
Aransas,1,Proposition 5,,REP,Ballots Cast,217,25,264,506
Aransas,1,Proposition 5,,REP,Undervotes,10,3,6,19
Aransas,1,Proposition 5,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 6,,REP,Yes,205,26,248,479
Aransas,1,Proposition 6,,REP,No,15,1,10,26
Aransas,1,Proposition 6,,REP,Ballots Cast,220,27,258,505
Aransas,1,Proposition 6,,REP,Undervotes,7,1,12,20
Aransas,1,Proposition 6,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 7,,REP,Yes,216,26,261,503
Aransas,1,Proposition 7,,REP,No,8,1,1,10
Aransas,1,Proposition 7,,REP,Ballots Cast,224,27,262,513
Aransas,1,Proposition 7,,REP,Undervotes,3,1,8,12
Aransas,1,Proposition 7,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 8,,REP,Yes,216,28,261,505
Aransas,1,Proposition 8,,REP,No,5,0,0,5
Aransas,1,Proposition 8,,REP,Ballots Cast,221,28,261,510
Aransas,1,Proposition 8,,REP,Undervotes,6,0,9,15
Aransas,1,Proposition 8,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 9,,REP,Yes,207,27,252,486
Aransas,1,Proposition 9,,REP,No,11,0,9,20
Aransas,1,Proposition 9,,REP,Ballots Cast,218,27,261,506
Aransas,1,Proposition 9,,REP,Undervotes,9,1,9,19
Aransas,1,Proposition 9,,REP,Overvotes,0,0,0,0
Aransas,1,Proposition 10,,REP,Yes,203,26,248,477
Aransas,1,Proposition 10,,REP,No,11,1,13,25
Aransas,1,Proposition 10,,REP,Ballots Cast,214,27,261,502
Aransas,1,Proposition 10,,REP,Undervotes,13,1,9,23
Aransas,1,Proposition 10,,REP,Overvotes,0,0,0,0
Aransas,1A,President,,REP,Zoltan G. Istvan,0,0,0,0
Aransas,1A,President,,REP,Joe Walsh,0,0,0,0
Aransas,1A,President,,REP,Bill Weld,0,1,1,2
Aransas,1A,President,,REP,Bob Ely,0,0,0,0
Aransas,1A,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Aransas,1A,President,,REP,Matthew John Matern,0,0,0,0
Aransas,1A,President,,REP,Donald J. Trump,126,10,121,257
Aransas,1A,President,,REP,Uncommitted,1,0,1,2
Aransas,1A,President,,REP,Ballots Cast,127,11,123,261
Aransas,1A,President,,REP,Undervotes,1,0,0,1
Aransas,1A,President,,REP,Overvotes,0,0,0,0
Aransas,1A,United States Senator,,REP,John Cornyn,75,10,84,169
Aransas,1A,United States Senator,,REP,Mark Yancey,17,0,5,22
Aransas,1A,United States Senator,,REP,John Anthony Castro,1,0,3,4
Aransas,1A,United States Senator,,REP,Dwayne Stovall,20,0,15,35
Aransas,1A,United States Senator,,REP,Virgil Bierschwale,2,1,1,4
Aransas,1A,United States Senator,,REP,Ballots Cast,115,11,108,234
Aransas,1A,United States Senator,,REP,Undervotes,13,0,15,28
Aransas,1A,United States Senator,,REP,Overvotes,0,0,0,0
Aransas,1A,"United States Representative, District No. 27",,REP,Michael Cloud,100,11,109,220
Aransas,1A,"United States Representative, District No. 27",,REP,Ballots Cast,100,11,109,220
Aransas,1A,"United States Representative, District No. 27",,REP,Undervotes,28,0,14,42
Aransas,1A,"United States Representative, District No. 27",,REP,Overvotes,0,0,0,0
Aransas,1A,Railroad Commissioner,,REP,Ryan Sitton,43,4,46,93
Aransas,1A,Railroad Commissioner,,REP,"James ""Jim"" Wright",65,7,52,124
Aransas,1A,Railroad Commissioner,,REP,Ballots Cast,108,11,98,217
Aransas,1A,Railroad Commissioner,,REP,Undervotes,20,0,25,45
Aransas,1A,Railroad Commissioner,,REP,Overvotes,0,0,0,0
Aransas,1A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,100,11,100,211
Aransas,1A,"Chief Justice, Supreme Court",,REP,Ballots Cast,100,11,100,211
Aransas,1A,"Chief Justice, Supreme Court",,REP,Undervotes,28,0,23,51
Aransas,1A,"Chief Justice, Supreme Court",,REP,Overvotes,0,0,0,0
Aransas,1A,"Justice, Supreme Court, Place 6",,REP,Jane Bland,101,11,99,211
Aransas,1A,"Justice, Supreme Court, Place 6",,REP,Ballots Cast,101,11,99,211
Aransas,1A,"Justice, Supreme Court, Place 6",,REP,Undervotes,27,0,24,51
Aransas,1A,"Justice, Supreme Court, Place 6",,REP,Overvotes,0,0,0,0
Aransas,1A,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,96,11,99,206
Aransas,1A,"Justice, Supreme Court, Place 7",,REP,Ballots Cast,96,11,99,206
Aransas,1A,"Justice, Supreme Court, Place 7",,REP,Undervotes,32,0,24,56
Aransas,1A,"Justice, Supreme Court, Place 7",,REP,Overvotes,0,0,0,0
Aransas,1A,"Justice, Supreme Court, Place 8",,REP,Brett Busby,97,11,99,207
Aransas,1A,"Justice, Supreme Court, Place 8",,REP,Ballots Cast,97,11,99,207
Aransas,1A,"Justice, Supreme Court, Place 8",,REP,Undervotes,31,0,24,55
Aransas,1A,"Justice, Supreme Court, Place 8",,REP,Overvotes,0,0,0,0
Aransas,1A,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,53,2,67,122
Aransas,1A,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,48,9,30,87
Aransas,1A,"Judge, Court of Criminal Appeals, Place 3",,REP,Ballots Cast,101,11,97,209
Aransas,1A,"Judge, Court of Criminal Appeals, Place 3",,REP,Undervotes,27,0,26,53
Aransas,1A,"Judge, Court of Criminal Appeals, Place 3",,REP,Overvotes,0,0,0,0
Aransas,1A,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,98,11,98,207
Aransas,1A,"Judge, Court of Criminal Appeals, Place 4",,REP,Ballots Cast,98,11,98,207
Aransas,1A,"Judge, Court of Criminal Appeals, Place 4",,REP,Undervotes,30,0,25,55
Aransas,1A,"Judge, Court of Criminal Appeals, Place 4",,REP,Overvotes,0,0,0,0
Aransas,1A,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,97,11,99,207
Aransas,1A,"Judge, Court of Criminal Appeals, Place 9",,REP,Ballots Cast,97,11,99,207
Aransas,1A,"Judge, Court of Criminal Appeals, Place 9",,REP,Undervotes,31,0,24,55
Aransas,1A,"Judge, Court of Criminal Appeals, Place 9",,REP,Overvotes,0,0,0,0
Aransas,1A,"State Senator, District 18",,REP,Lois W. Kolkhorst,99,11,101,211
Aransas,1A,"State Senator, District 18",,REP,Ballots Cast,99,11,101,211
Aransas,1A,"State Senator, District 18",,REP,Undervotes,29,0,22,51
Aransas,1A,"State Senator, District 18",,REP,Overvotes,0,0,0,0
Aransas,1A,"State Representative, District 30",,REP,Vanessa Hicks-Callaway,38,1,45,84
Aransas,1A,"State Representative, District 30",,REP,Geanie W. Morrison,64,10,57,131
Aransas,1A,"State Representative, District 30",,REP,Ballots Cast,102,11,102,215
Aransas,1A,"State Representative, District 30",,REP,Undervotes,26,0,21,47
Aransas,1A,"State Representative, District 30",,REP,Overvotes,0,0,0,0
Aransas,1A,"Justice, 13th Court of Appeals District, Place 4",,REP,Jaime Tijerina,94,11,95,200
Aransas,1A,"Justice, 13th Court of Appeals District, Place 4",,REP,Ballots Cast,94,11,95,200
Aransas,1A,"Justice, 13th Court of Appeals District, Place 4",,REP,Undervotes,34,0,28,62
Aransas,1A,"Justice, 13th Court of Appeals District, Place 4",,REP,Overvotes,0,0,0,0
Aransas,1A,"Justice, 13th Court of Appeals District, Place 6",,REP,Clarissa Silva,90,11,95,196
Aransas,1A,"Justice, 13th Court of Appeals District, Place 6",,REP,Ballots Cast,90,11,95,196
Aransas,1A,"Justice, 13th Court of Appeals District, Place 6",,REP,Undervotes,38,0,28,66
Aransas,1A,"Justice, 13th Court of Appeals District, Place 6",,REP,Overvotes,0,0,0,0
Aransas,1A,"District Judge, 343rd Judicial District",,REP,Janna K. Whatley,92,11,97,200
Aransas,1A,"District Judge, 343rd Judicial District",,REP,Ballots Cast,92,11,97,200
Aransas,1A,"District Judge, 343rd Judicial District",,REP,Undervotes,36,0,26,62
Aransas,1A,"District Judge, 343rd Judicial District",,REP,Overvotes,0,0,0,0
Aransas,1A,County Attorney,,REP,Amanda Oster,56,2,63,121
Aransas,1A,County Attorney,,REP,Kristen Barnebey,54,9,49,112
Aransas,1A,County Attorney,,REP,Ballots Cast,110,11,112,233
Aransas,1A,County Attorney,,REP,Undervotes,18,0,11,29
Aransas,1A,County Attorney,,REP,Overvotes,0,0,0,0
Aransas,1A,Sheriff,,REP,Bill Mills,101,11,96,208
Aransas,1A,Sheriff,,REP,Ballots Cast,101,11,96,208
Aransas,1A,Sheriff,,REP,Undervotes,27,0,27,54
Aransas,1A,Sheriff,,REP,Overvotes,0,0,0,0
Aransas,1A,County Tax Assessor-Collector,,REP,Jeffery Hutt,66,1,60,127
Aransas,1A,County Tax Assessor-Collector,,REP,Anna Marshall,41,9,48,98
Aransas,1A,County Tax Assessor-Collector,,REP,Ballots Cast,107,10,108,225
Aransas,1A,County Tax Assessor-Collector,,REP,Undervotes,21,1,15,37
Aransas,1A,County Tax Assessor-Collector,,REP,Overvotes,0,0,0,0
Aransas,1A,"County Commissioner, Precinct 1",,REP,Melissa Esquivel,40,5,61,106
Aransas,1A,"County Commissioner, Precinct 1",,REP,Jack Chaney,67,6,54,127
Aransas,1A,"County Commissioner, Precinct 1",,REP,Ballots Cast,107,11,115,233
Aransas,1A,"County Commissioner, Precinct 1",,REP,Undervotes,21,0,8,29
Aransas,1A,"County Commissioner, Precinct 1",,REP,Overvotes,0,0,0,0
Aransas,1A,"Constable, Precinct No. 1",,REP,Doc Thomas,104,10,100,214
Aransas,1A,"Constable, Precinct No. 1",,REP,Ballots Cast,104,10,100,214
Aransas,1A,"Constable, Precinct No. 1",,REP,Undervotes,24,1,23,48
Aransas,1A,"Constable, Precinct No. 1",,REP,Overvotes,0,0,0,0
Aransas,1A,County Chairman,,REP,Ric Young,98,11,94,203
Aransas,1A,County Chairman,,REP,Ballots Cast,98,11,94,203
Aransas,1A,County Chairman,,REP,Undervotes,30,0,29,59
Aransas,1A,County Chairman,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 1,,REP,Yes,103,8,106,217
Aransas,1A,Proposition 1,,REP,No,19,3,16,38
Aransas,1A,Proposition 1,,REP,Ballots Cast,122,11,122,255
Aransas,1A,Proposition 1,,REP,Undervotes,6,0,1,7
Aransas,1A,Proposition 1,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 2,,REP,Yes,110,8,106,224
Aransas,1A,Proposition 2,,REP,No,13,2,14,29
Aransas,1A,Proposition 2,,REP,Ballots Cast,123,10,120,253
Aransas,1A,Proposition 2,,REP,Undervotes,5,0,3,8
Aransas,1A,Proposition 2,,REP,Overvotes,0,1,0,1
Aransas,1A,Proposition 3,,REP,Yes,113,11,114,238
Aransas,1A,Proposition 3,,REP,No,9,0,6,15
Aransas,1A,Proposition 3,,REP,Ballots Cast,122,11,120,253
Aransas,1A,Proposition 3,,REP,Undervotes,6,0,3,9
Aransas,1A,Proposition 3,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 4,,REP,Yes,123,10,120,253
Aransas,1A,Proposition 4,,REP,No,2,1,2,5
Aransas,1A,Proposition 4,,REP,Ballots Cast,125,11,122,258
Aransas,1A,Proposition 4,,REP,Undervotes,3,0,1,4
Aransas,1A,Proposition 4,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 5,,REP,Yes,117,10,113,240
Aransas,1A,Proposition 5,,REP,No,6,1,5,12
Aransas,1A,Proposition 5,,REP,Ballots Cast,123,11,118,252
Aransas,1A,Proposition 5,,REP,Undervotes,5,0,5,10
Aransas,1A,Proposition 5,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 6,,REP,Yes,114,11,113,238
Aransas,1A,Proposition 6,,REP,No,9,0,8,17
Aransas,1A,Proposition 6,,REP,Ballots Cast,123,11,121,255
Aransas,1A,Proposition 6,,REP,Undervotes,5,0,2,7
Aransas,1A,Proposition 6,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 7,,REP,Yes,121,11,118,250
Aransas,1A,Proposition 7,,REP,No,2,0,3,5
Aransas,1A,Proposition 7,,REP,Ballots Cast,123,11,121,255
Aransas,1A,Proposition 7,,REP,Undervotes,5,0,2,7
Aransas,1A,Proposition 7,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 8,,REP,Yes,123,11,118,252
Aransas,1A,Proposition 8,,REP,No,2,0,0,2
Aransas,1A,Proposition 8,,REP,Ballots Cast,125,11,118,254
Aransas,1A,Proposition 8,,REP,Undervotes,3,0,5,8
Aransas,1A,Proposition 8,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 9,,REP,Yes,112,11,116,239
Aransas,1A,Proposition 9,,REP,No,11,0,6,17
Aransas,1A,Proposition 9,,REP,Ballots Cast,123,11,122,256
Aransas,1A,Proposition 9,,REP,Undervotes,5,0,1,6
Aransas,1A,Proposition 9,,REP,Overvotes,0,0,0,0
Aransas,1A,Proposition 10,,REP,Yes,117,10,110,237
Aransas,1A,Proposition 10,,REP,No,7,1,6,14
Aransas,1A,Proposition 10,,REP,Ballots Cast,124,11,116,251
Aransas,1A,Proposition 10,,REP,Undervotes,4,0,7,11
Aransas,1A,Proposition 10,,REP,Overvotes,0,0,0,0
Aransas,2,President,,REP,Zoltan G. Istvan,0,0,0,0
Aransas,2,President,,REP,Joe Walsh,4,0,5,9
Aransas,2,President,,REP,Bill Weld,1,1,2,4
Aransas,2,President,,REP,Bob Ely,0,0,1,1
Aransas,2,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,1,2,4
Aransas,2,President,,REP,Matthew John Matern,0,0,1,1
Aransas,2,President,,REP,Donald J. Trump,201,30,356,587
Aransas,2,President,,REP,Uncommitted,11,4,25,40
Aransas,2,President,,REP,Ballots Cast,218,36,392,646
Aransas,2,President,,REP,Undervotes,2,1,10,13
Aransas,2,President,,REP,Overvotes,0,0,0,0
Aransas,2,United States Senator,,REP,John Cornyn,155,30,266,451
Aransas,2,United States Senator,,REP,Mark Yancey,11,1,23,35
Aransas,2,United States Senator,,REP,John Anthony Castro,15,1,33,49
Aransas,2,United States Senator,,REP,Dwayne Stovall,19,4,36,59
Aransas,2,United States Senator,,REP,Virgil Bierschwale,2,0,5,7
Aransas,2,United States Senator,,REP,Ballots Cast,202,36,363,601
Aransas,2,United States Senator,,REP,Undervotes,18,1,39,58
Aransas,2,United States Senator,,REP,Overvotes,0,0,0,0
Aransas,2,"United States Representative, District No. 27",,REP,Michael Cloud,197,30,357,584
Aransas,2,"United States Representative, District No. 27",,REP,Ballots Cast,197,30,357,584
Aransas,2,"United States Representative, District No. 27",,REP,Undervotes,23,7,45,75
Aransas,2,"United States Representative, District No. 27",,REP,Overvotes,0,0,0,0
Aransas,2,Railroad Commissioner,,REP,Ryan Sitton,58,14,124,196
Aransas,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",126,16,199,341
Aransas,2,Railroad Commissioner,,REP,Ballots Cast,184,30,323,537
Aransas,2,Railroad Commissioner,,REP,Undervotes,36,6,79,121
Aransas,2,Railroad Commissioner,,REP,Overvotes,0,1,0,1
Aransas,2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,185,25,319,529
Aransas,2,"Chief Justice, Supreme Court",,REP,Ballots Cast,185,25,319,529
Aransas,2,"Chief Justice, Supreme Court",,REP,Undervotes,35,12,83,130
Aransas,2,"Chief Justice, Supreme Court",,REP,Overvotes,0,0,0,0
Aransas,2,"Justice, Supreme Court, Place 6",,REP,Jane Bland,180,25,309,514
Aransas,2,"Justice, Supreme Court, Place 6",,REP,Ballots Cast,180,25,309,514
Aransas,2,"Justice, Supreme Court, Place 6",,REP,Undervotes,40,12,93,145
Aransas,2,"Justice, Supreme Court, Place 6",,REP,Overvotes,0,0,0,0
Aransas,2,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,182,24,311,517
Aransas,2,"Justice, Supreme Court, Place 7",,REP,Ballots Cast,182,24,311,517
Aransas,2,"Justice, Supreme Court, Place 7",,REP,Undervotes,38,13,91,142
Aransas,2,"Justice, Supreme Court, Place 7",,REP,Overvotes,0,0,0,0
Aransas,2,"Justice, Supreme Court, Place 8",,REP,Brett Busby,179,24,304,507
Aransas,2,"Justice, Supreme Court, Place 8",,REP,Ballots Cast,179,24,304,507
Aransas,2,"Justice, Supreme Court, Place 8",,REP,Undervotes,41,13,98,152
Aransas,2,"Justice, Supreme Court, Place 8",,REP,Overvotes,0,0,0,0
Aransas,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Gina Parker,98,17,171,286
Aransas,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Bert Richardson,85,12,148,245
Aransas,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Ballots Cast,183,29,319,531
Aransas,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Undervotes,37,8,83,128
Aransas,2,"Judge, Court of Criminal Appeals, Place 3",,REP,Overvotes,0,0,0,0
Aransas,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Kevin Patrick Yeary,174,23,305,502
Aransas,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Ballots Cast,174,23,305,502
Aransas,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Undervotes,46,14,97,157
Aransas,2,"Judge, Court of Criminal Appeals, Place 4",,REP,Overvotes,0,0,0,0
Aransas,2,"Judge, Court of Criminal Appeals, Place 9",,REP,David Newell,175,23,302,500
Aransas,2,"Judge, Court of Criminal Appeals, Place 9",,REP,Ballots Cast,175,23,302,500
Aransas,2,"Judge, Court of Criminal Appeals, Place 9",,REP,Undervotes,45,14,100,159
Aransas,2,"Judge, Court of Criminal Appeals, Place 9",,REP,Overvotes,0,0,0,0
Aransas,2,"State Senator, District 18",,REP,Lois W. Kolkhorst,174,28,322,524
Aransas,2,"State Senator, District 18",,REP,Ballots Cast,174,28,322,524
Aransas,2,"State Senator, District 18",,REP,Undervotes,46,9,80,135
Aransas,2,"State Senator, District 18",,REP,Overvotes,0,0,0,0
