county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Ellis,101,REGISTERED VOTERS,,,,3962,,,
Ellis,102,REGISTERED VOTERS,,,,4560,,,
Ellis,103,REGISTERED VOTERS,,,,5213,,,
Ellis,104,REGISTERED VOTERS,,,,3818,,,
Ellis,105,REGISTERED VOTERS,,,,5320,,,
Ellis,106,REGISTERED VOTERS,,,,3347,,,
Ellis,107,REGISTERED VOTERS,,,,3857,,,
Ellis,108,REGISTERED VOTERS,,,,3510,,,
Ellis,109,REGISTERED VOTERS,,,,1984,,,
Ellis,110,REGISTERED VOTERS,,,,4875,,,
Ellis,111,REGISTERED VOTERS,,,,2613,,,
Ellis,112,REGISTERED VOTERS,,,,2051,,,
Ellis,113-5073,REGISTERED VOTERS,,,,2148,,,
Ellis,114,REGISTERED VOTERS,,,,2317,,,
Ellis,115,REGISTERED VOTERS,,,,1969,,,
Ellis,116-5084,REGISTERED VOTERS,,,,2186,,,
Ellis,117-5085,REGISTERED VOTERS,,,,2782,,,
Ellis,118-5086,REGISTERED VOTERS,,,,2908,,,
Ellis,119,REGISTERED VOTERS,,,,1544,,,
Ellis,120,REGISTERED VOTERS,,,,682,,,
Ellis,121-5097,REGISTERED VOTERS,,,,2327,,,
Ellis,122-5100,REGISTERED VOTERS,,,,1276,,,
Ellis,123-5105,REGISTERED VOTERS,,,,1042,,,
Ellis,124,REGISTERED VOTERS,,,,1791,,,
Ellis,125,REGISTERED VOTERS,,,,4260,,,
Ellis,126,REGISTERED VOTERS,,,,1126,,,
Ellis,127-5120,REGISTERED VOTERS,,,,483,,,
Ellis,128-5123,REGISTERED VOTERS,,,,211,,,
Ellis,129-5124,REGISTERED VOTERS,,,,839,,,
Ellis,130,REGISTERED VOTERS,,,,671,,,
Ellis,131,REGISTERED VOTERS,,,,1968,,,
Ellis,132,REGISTERED VOTERS,,,,654,,,
Ellis,133-5139,REGISTERED VOTERS,,,,638,,,
Ellis,134,REGISTERED VOTERS,,,,781,,,
Ellis,135,REGISTERED VOTERS,,,,4127,,,
Ellis,136,REGISTERED VOTERS,,,,528,,,
Ellis,137,REGISTERED VOTERS,,,,1257,,,
Ellis,138,REGISTERED VOTERS,,,,2160,,,
Ellis,139,REGISTERED VOTERS,,,,1053,,,
Ellis,140,REGISTERED VOTERS,,,,6155,,,
Ellis,141,REGISTERED VOTERS,,,,2062,,,
Ellis,142,REGISTERED VOTERS,,,,2276,,,
Ellis,143,REGISTERED VOTERS,,,,3094,,,
Ellis,144-5210,REGISTERED VOTERS,,,,2182,,,
Ellis,145,REGISTERED VOTERS,,,,4203,,,
Ellis,146-5216,REGISTERED VOTERS,,,,3048,,,
Ellis,147,REGISTERED VOTERS,,,,4197,,,
Ellis,148,REGISTERED VOTERS,,,,2930,,,
Ellis,149,REGISTERED VOTERS,,,,1526,,,
Ellis,101,BALLOTS CAST,,,,2953,158,2495,300
Ellis,102,BALLOTS CAST,,,,3044,158,2503,383
Ellis,103,BALLOTS CAST,,,,3895,180,3334,381
Ellis,104,BALLOTS CAST,,,,2928,135,2490,303
Ellis,105,BALLOTS CAST,,,,4273,227,3745,301
Ellis,106,BALLOTS CAST,,,,2612,115,2281,216
Ellis,107,BALLOTS CAST,,,,3177,159,2741,277
Ellis,108,BALLOTS CAST,,,,2834,141,2454,239
Ellis,109,BALLOTS CAST,,,,1497,140,1218,139
Ellis,110,BALLOTS CAST,,,,3621,187,3127,307
Ellis,111,BALLOTS CAST,,,,2063,153,1715,195
Ellis,112,BALLOTS CAST,,,,1511,89,1204,218
Ellis,113-5073,BALLOTS CAST,,,,1224,86,901,237
Ellis,114,BALLOTS CAST,,,,1604,154,1244,206
Ellis,115,BALLOTS CAST,,,,1318,93,1053,172
Ellis,116-5084,BALLOTS CAST,,,,1461,102,1140,219
Ellis,117-5085,BALLOTS CAST,,,,1766,122,1398,246
Ellis,118-5086,BALLOTS CAST,,,,1929,264,1421,244
Ellis,119,BALLOTS CAST,,,,1067,88,843,136
Ellis,120,BALLOTS CAST,,,,421,21,352,48
Ellis,121-5097,BALLOTS CAST,,,,1610,135,1270,205
Ellis,122-5100,BALLOTS CAST,,,,899,65,736,98
Ellis,123-5105,BALLOTS CAST,,,,456,55,305,96
Ellis,124,BALLOTS CAST,,,,839,90,609,140
Ellis,125,BALLOTS CAST,,,,2868,192,2267,409
Ellis,126,BALLOTS CAST,,,,738,47,593,98
Ellis,127-5120,BALLOTS CAST,,,,301,33,236,32
Ellis,128-5123,BALLOTS CAST,,,,97,8,72,17
Ellis,129-5124,BALLOTS CAST,,,,532,33,386,113
Ellis,130,BALLOTS CAST,,,,423,20,197,206
