county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Nueces,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,15,52,58,125
Nueces,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,7,14,26,47
Nueces,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Nueces,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,12,45,43,100
Nueces,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,2,6,14,22
Nueces,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,14,51,57,122
Nueces,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,8,15,27,50
Nueces,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,15,45,47,107
Nueces,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,15,45,47,107
Nueces,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,7,21,37,65
Nueces,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Nueces,1,State Senate,20,DEM,"Juan ""Chuy"" Hinojosa",16,51,61,128
Nueces,1,State Senate,20,DEM,Ballots Cast,16,51,61,128
Nueces,1,State Senate,20,DEM,Under Votes,6,15,23,44
Nueces,1,State Senate,20,DEM,Over Votes,0,0,0,0
Nueces,1,State Representative,34,DEM,Abel Herrero,16,53,58,127
Nueces,1,State Representative,34,DEM,Ballots Cast,16,53,58,127
Nueces,1,State Representative,34,DEM,Under Votes,6,13,26,45
Nueces,1,State Representative,34,DEM,Over Votes,0,0,0,0
Nueces,1,"Justice, 13th Court of Appeals District, Place 4",,DEM,Migdalia Lopez,12,48,51,111
Nueces,1,"Justice, 13th Court of Appeals District, Place 4",,DEM,Ballots Cast,12,48,51,111
Nueces,1,"Justice, 13th Court of Appeals District, Place 4",,DEM,Under Votes,10,18,33,61
Nueces,1,"Justice, 13th Court of Appeals District, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,1,"Justice, 13th Court of Appeals District, Place 6",,DEM,Nereida Lopez-Singleterry,13,50,51,114
Nueces,1,"Justice, 13th Court of Appeals District, Place 6",,DEM,Ballots Cast,13,50,51,114
Nueces,1,"Justice, 13th Court of Appeals District, Place 6",,DEM,Under Votes,9,16,33,58
Nueces,1,"Justice, 13th Court of Appeals District, Place 6",,DEM,Over Votes,0,0,0,0
Nueces,1,"District Judge, 28th Judicial District",,DEM,Nanette Hasette,13,53,58,124
Nueces,1,"District Judge, 28th Judicial District",,DEM,Ballots Cast,13,53,58,124
Nueces,1,"District Judge, 28th Judicial District",,DEM,Under Votes,9,13,26,48
Nueces,1,"District Judge, 28th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,1,"District Judge, 347th Judicial District",,DEM,Deborah Rios,11,50,53,114
Nueces,1,"District Judge, 347th Judicial District",,DEM,Ballots Cast,11,50,53,114
Nueces,1,"District Judge, 347th Judicial District",,DEM,Under Votes,11,16,31,58
Nueces,1,"District Judge, 347th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,1,"District Attorney, 105th Judicial District",,DEM,Mark A Gonzalez,11,51,55,117
Nueces,1,"District Attorney, 105th Judicial District",,DEM,Ballots Cast,11,51,55,117
Nueces,1,"District Attorney, 105th Judicial District",,DEM,Under Votes,11,15,29,55
Nueces,1,"District Attorney, 105th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,1,County Attorney,,DEM,Carlos Vela,9,21,33,63
Nueces,1,County Attorney,,DEM,Rene Flores,9,34,28,71
Nueces,1,County Attorney,,DEM,Ballots Cast,18,55,61,134
Nueces,1,County Attorney,,DEM,Under Votes,4,11,23,38
Nueces,1,County Attorney,,DEM,Over Votes,0,0,0,0
Nueces,1,Sheriff,,DEM,David Torres,14,45,51,110
Nueces,1,Sheriff,,DEM,Ballots Cast,14,45,51,110
Nueces,1,Sheriff,,DEM,Under Votes,8,21,33,62
Nueces,1,Sheriff,,DEM,Over Votes,0,0,0,0
Nueces,1,"County Commissioner, Precinct 1",,DEM,Robert Hernandez,11,48,51,110
Nueces,1,"County Commissioner, Precinct 1",,DEM,Ballots Cast,11,48,51,110
Nueces,1,"County Commissioner, Precinct 1",,DEM,Under Votes,11,18,33,62
Nueces,1,"County Commissioner, Precinct 1",,DEM,Over Votes,0,0,0,0
Nueces,1,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Joe Benavides,12,48,54,114
Nueces,1,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Ballots Cast,12,48,54,114
Nueces,1,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Under Votes,10,18,30,58
Nueces,1,"Justice of the Peace, Precinct No. 1, Place 1",,DEM,Over Votes,0,0,0,0
Nueces,1,"Constable, Precinct 1",,DEM,Randy Balderas,7,19,22,48
Nueces,1,"Constable, Precinct 1",,DEM,Robert Cisneros,7,30,29,66
Nueces,1,"Constable, Precinct 1",,DEM,Ballots Cast,14,49,51,114
Nueces,1,"Constable, Precinct 1",,DEM,Under Votes,8,17,33,58
Nueces,1,"Constable, Precinct 1",,DEM,Over Votes,0,0,0,0
Nueces,1,County Chairman,,DEM,Coretta Graham,13,49,56,118
Nueces,1,County Chairman,,DEM,Ballots Cast,13,49,56,118
Nueces,1,County Chairman,,DEM,Under Votes,9,17,28,54
Nueces,1,County Chairman,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 1,,DEM,Yes,16,60,73,149
Nueces,1,Proposition 1,,DEM,No,2,5,8,15
Nueces,1,Proposition 1,,DEM,Ballots Cast,18,65,81,164
Nueces,1,Proposition 1,,DEM,Under Votes,4,1,3,8
Nueces,1,Proposition 1,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 2,,DEM,Yes,15,61,71,147
Nueces,1,Proposition 2,,DEM,No,4,4,10,18
Nueces,1,Proposition 2,,DEM,Ballots Cast,19,65,81,165
Nueces,1,Proposition 2,,DEM,Under Votes,3,1,3,7
Nueces,1,Proposition 2,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 3,,DEM,Yes,18,63,76,157
Nueces,1,Proposition 3,,DEM,No,0,3,5,8
Nueces,1,Proposition 3,,DEM,Ballots Cast,18,66,81,165
Nueces,1,Proposition 3,,DEM,Under Votes,4,0,3,7
Nueces,1,Proposition 3,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 4,,DEM,Yes,17,59,72,148
Nueces,1,Proposition 4,,DEM,No,1,6,9,16
Nueces,1,Proposition 4,,DEM,Ballots Cast,18,65,81,164
Nueces,1,Proposition 4,,DEM,Under Votes,4,1,3,8
Nueces,1,Proposition 4,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 5,,DEM,Yes,18,65,78,161
Nueces,1,Proposition 5,,DEM,No,0,1,3,4
Nueces,1,Proposition 5,,DEM,Ballots Cast,18,66,81,165
Nueces,1,Proposition 5,,DEM,Under Votes,4,0,3,7
Nueces,1,Proposition 5,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 6,,DEM,Yes,19,63,77,159
Nueces,1,Proposition 6,,DEM,No,0,1,4,5
Nueces,1,Proposition 6,,DEM,Ballots Cast,19,64,81,164
Nueces,1,Proposition 6,,DEM,Under Votes,3,2,3,8
Nueces,1,Proposition 6,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 7,,DEM,Yes,15,60,74,149
Nueces,1,Proposition 7,,DEM,No,3,6,7,16
Nueces,1,Proposition 7,,DEM,Ballots Cast,18,66,81,165
Nueces,1,Proposition 7,,DEM,Under Votes,4,0,3,7
Nueces,1,Proposition 7,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 8,,DEM,Yes,20,61,77,158
Nueces,1,Proposition 8,,DEM,No,0,4,5,9
Nueces,1,Proposition 8,,DEM,Ballots Cast,20,65,82,167
Nueces,1,Proposition 8,,DEM,Under Votes,2,1,2,5
Nueces,1,Proposition 8,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 9,,DEM,Yes,20,66,79,165
Nueces,1,Proposition 9,,DEM,No,0,0,3,3
Nueces,1,Proposition 9,,DEM,Ballots Cast,20,66,82,168
Nueces,1,Proposition 9,,DEM,Under Votes,2,0,2,4
Nueces,1,Proposition 9,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 10,,DEM,Yes,19,66,73,158
Nueces,1,Proposition 10,,DEM,No,0,0,8,8
Nueces,1,Proposition 10,,DEM,Ballots Cast,19,66,81,166
Nueces,1,Proposition 10,,DEM,Under Votes,3,0,3,6
Nueces,1,Proposition 10,,DEM,Over Votes,0,0,0,0
Nueces,1,Proposition 11,,DEM,Yes,19,56,68,143
Nueces,1,Proposition 11,,DEM,No,0,6,13,19
Nueces,1,Proposition 11,,DEM,Ballots Cast,19,62,81,162
Nueces,1,Proposition 11,,DEM,Under Votes,3,4,3,10
Nueces,1,Proposition 11,,DEM,Over Votes,0,0,0,0
Nueces,2,Registered Voters,,DEM,,,,,309
Nueces,2,President,,DEM,John K. Delaney,0,0,1,1
Nueces,2,President,,DEM,Michael Bennet,0,0,1,1
Nueces,2,President,,DEM,Deval Patrick,0,1,0,1
Nueces,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,1,1,2
Nueces,2,President,,DEM,Pete Buttigieg,1,9,0,10
Nueces,2,President,,DEM,Cory Booker,0,2,0,2
Nueces,2,President,,DEM,Amy Klobuchar,3,4,3,10
Nueces,2,President,,DEM,Michael R. Bloomberg,11,24,26,61
Nueces,2,President,,DEM,Robby Wells,0,0,0,0
Nueces,2,President,,DEM,Bernie Sanders,3,34,49,86
Nueces,2,President,,DEM,Tulsi Gabbard,1,0,2,3
Nueces,2,President,,DEM,Julián Castro,0,0,0,0
Nueces,2,President,,DEM,Joseph R. Biden,12,13,67,92
Nueces,2,President,,DEM,Tom Steyer,0,0,0,0
Nueces,2,President,,DEM,Elizabeth Warren,4,18,9,31
Nueces,2,President,,DEM,Marianne Williamson,0,0,0,0
Nueces,2,President,,DEM,Andrew Yang,1,0,1,2
Nueces,2,President,,DEM,Ballots Cast,36,106,160,302
Nueces,2,President,,DEM,Under Votes,6,0,1,7
Nueces,2,President,,DEM,Over Votes,0,0,0,0
Nueces,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",7,20,18,45
Nueces,2,U.S. Senate,,DEM,Michael Cooper,2,5,6,13
Nueces,2,U.S. Senate,,DEM,D.R. Hunter,5,2,13,20
Nueces,2,U.S. Senate,,DEM,Sema Hernandez,4,11,11,26
Nueces,2,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",1,9,18,28
Nueces,2,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,3,4,7
Nueces,2,U.S. Senate,,DEM,Amanda K. Edwards,1,4,14,19
Nueces,2,U.S. Senate,,DEM,Victor Hugo Harris,0,6,6,12
Nueces,2,U.S. Senate,,DEM,Adrian Ocegueda,1,0,2,3
Nueces,2,U.S. Senate,,DEM,Chris Bell,5,3,6,14
Nueces,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,4,23,29,56
Nueces,2,U.S. Senate,,DEM,Royce West,3,4,5,12
Nueces,2,U.S. Senate,,DEM,Ballots Cast,33,90,132,255
Nueces,2,U.S. Senate,,DEM,Under Votes,8,16,29,53
Nueces,2,U.S. Senate,,DEM,Over Votes,1,0,0,1
Nueces,2,U.S. House,27,DEM,Charlie Jackson,15,37,51,103
Nueces,2,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",23,47,70,140
Nueces,2,U.S. House,27,DEM,Ballots Cast,38,84,121,243
Nueces,2,U.S. House,27,DEM,Under Votes,4,22,40,66
Nueces,2,U.S. House,27,DEM,Over Votes,0,0,0,0
Nueces,2,Railroad Commissioner,,DEM,Kelly Stone,7,7,22,36
Nueces,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",11,18,42,71
Nueces,2,Railroad Commissioner,,DEM,Chrysta Castañeda,14,33,39,86
Nueces,2,Railroad Commissioner,,DEM,Mark Watson,5,24,23,52
Nueces,2,Railroad Commissioner,,DEM,Ballots Cast,37,82,126,245
Nueces,2,Railroad Commissioner,,DEM,Under Votes,5,24,35,64
Nueces,2,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Nueces,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,27,71,101,199
Nueces,2,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,9,13,23,45
Nueces,2,"Chief Justice, Supreme Court",,DEM,Ballots Cast,36,84,124,244
Nueces,2,"Chief Justice, Supreme Court",,DEM,Under Votes,6,22,37,65
Nueces,2,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Nueces,2,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Kathy Cheng,24,65,97,186
Nueces,2,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Larry Praeger,12,19,26,57
Nueces,2,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Ballots Cast,36,84,123,243
Nueces,2,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Under Votes,6,22,38,66
Nueces,2,"Justice, Supreme Court, Place 6, Unexpired Term",,DEM,Over Votes,0,0,0,0
Nueces,2,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,17,50,78,145
Nueces,2,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,16,30,44,90
Nueces,2,"Justice, Supreme Court, Place 7",,DEM,Ballots Cast,33,80,122,235
Nueces,2,"Justice, Supreme Court, Place 7",,DEM,Under Votes,9,26,39,74
Nueces,2,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Nueces,2,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,21,62,91,174
Nueces,2,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,12,20,31,63
Nueces,2,"Justice, Supreme Court, Place 8",,DEM,Ballots Cast,33,82,122,237
Nueces,2,"Justice, Supreme Court, Place 8",,DEM,Under Votes,9,24,39,72
Nueces,2,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Nueces,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,3,3,13,19
Nueces,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,22,53,93,168
Nueces,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,10,22,16,48
Nueces,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Ballots Cast,35,78,122,235
Nueces,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,7,28,39,74
Nueces,2,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Nueces,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,26,64,94,184
Nueces,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,5,16,24,45
Nueces,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Ballots Cast,31,80,118,229
Nueces,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,11,26,43,80
Nueces,2,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,25,74,103,202
Nueces,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Ballots Cast,25,74,103,202
Nueces,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,17,32,58,107
Nueces,2,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0,0
Nueces,2,State Senate,20,DEM,"Juan ""Chuy"" Hinojosa",35,85,123,243
Nueces,2,State Senate,20,DEM,Ballots Cast,35,85,123,243
Nueces,2,State Senate,20,DEM,Under Votes,7,21,38,66
Nueces,2,State Senate,20,DEM,Over Votes,0,0,0,0
Nueces,2,State Representative,32,DEM,Eric Holguin,29,85,118,232
Nueces,2,State Representative,32,DEM,Ballots Cast,29,85,118,232
Nueces,2,State Representative,32,DEM,Under Votes,13,21,43,77
Nueces,2,State Representative,32,DEM,Over Votes,0,0,0,0
Nueces,2,"Justice, 13th Court of Appeals District, Place 4",,DEM,Migdalia Lopez,28,83,111,222
Nueces,2,"Justice, 13th Court of Appeals District, Place 4",,DEM,Ballots Cast,28,83,111,222
Nueces,2,"Justice, 13th Court of Appeals District, Place 4",,DEM,Under Votes,14,23,50,87
Nueces,2,"Justice, 13th Court of Appeals District, Place 4",,DEM,Over Votes,0,0,0,0
Nueces,2,"Justice, 13th Court of Appeals District, Place 6",,DEM,Nereida Lopez-Singleterry,29,81,111,221
Nueces,2,"Justice, 13th Court of Appeals District, Place 6",,DEM,Ballots Cast,29,81,111,221
Nueces,2,"Justice, 13th Court of Appeals District, Place 6",,DEM,Under Votes,13,25,50,88
Nueces,2,"Justice, 13th Court of Appeals District, Place 6",,DEM,Over Votes,0,0,0,0
Nueces,2,"District Judge, 28th Judicial District",,DEM,Nanette Hasette,34,84,121,239
Nueces,2,"District Judge, 28th Judicial District",,DEM,Ballots Cast,34,84,121,239
Nueces,2,"District Judge, 28th Judicial District",,DEM,Under Votes,8,22,40,70
Nueces,2,"District Judge, 28th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,2,"District Judge, 347th Judicial District",,DEM,Deborah Rios,29,82,114,225
Nueces,2,"District Judge, 347th Judicial District",,DEM,Ballots Cast,29,82,114,225
Nueces,2,"District Judge, 347th Judicial District",,DEM,Under Votes,13,24,47,84
Nueces,2,"District Judge, 347th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,2,"District Attorney, 105th Judicial District",,DEM,Mark A Gonzalez,31,86,116,233
Nueces,2,"District Attorney, 105th Judicial District",,DEM,Ballots Cast,31,86,116,233
Nueces,2,"District Attorney, 105th Judicial District",,DEM,Under Votes,11,20,45,76
Nueces,2,"District Attorney, 105th Judicial District",,DEM,Over Votes,0,0,0,0
Nueces,2,County Attorney,,DEM,Carlos Vela,23,34,59,116
Nueces,2,County Attorney,,DEM,Rene Flores,13,56,73,142
Nueces,2,County Attorney,,DEM,Ballots Cast,36,90,132,258
Nueces,2,County Attorney,,DEM,Under Votes,6,16,29,51
Nueces,2,County Attorney,,DEM,Over Votes,0,0,0,0
Nueces,2,Sheriff,,DEM,David Torres,26,77,108,211
Nueces,2,Sheriff,,DEM,Ballots Cast,26,77,108,211
Nueces,2,Sheriff,,DEM,Under Votes,16,29,53,98
Nueces,2,Sheriff,,DEM,Over Votes,0,0,0,0
Nueces,2,"County Commissioner, Precinct 3",,DEM,Joe A Gonzalez,15,47,57,119
Nueces,2,"County Commissioner, Precinct 3",,DEM,John Marez,23,42,74,139
Nueces,2,"County Commissioner, Precinct 3",,DEM,Ballots Cast,38,89,131,258
Nueces,2,"County Commissioner, Precinct 3",,DEM,Under Votes,4,17,30,51
Nueces,2,"County Commissioner, Precinct 3",,DEM,Over Votes,0,0,0,0
Nueces,2,"Justice of the Peace, Precinct No. 2, Place 1",,DEM,"David ""Matt"" Farias",25,81,107,213
Nueces,2,"Justice of the Peace, Precinct No. 2, Place 1",,DEM,Ballots Cast,25,81,107,213
Nueces,2,"Justice of the Peace, Precinct No. 2, Place 1",,DEM,Under Votes,17,25,54,96
Nueces,2,"Justice of the Peace, Precinct No. 2, Place 1",,DEM,Over Votes,0,0,0,0
Nueces,2,"Constable, Precinct 2",,DEM,Dwayne Sada,24,73,100,197
Nueces,2,"Constable, Precinct 2",,DEM,Ballots Cast,24,73,100,197
Nueces,2,"Constable, Precinct 2",,DEM,Under Votes,18,33,61,112
Nueces,2,"Constable, Precinct 2",,DEM,Over Votes,0,0,0,0
Nueces,2,County Chairman,,DEM,Coretta Graham,25,73,105,203
Nueces,2,County Chairman,,DEM,Ballots Cast,25,73,105,203
Nueces,2,County Chairman,,DEM,Under Votes,17,33,56,106
Nueces,2,County Chairman,,DEM,Over Votes,0,0,0,0
Nueces,2,Proposition 1,,DEM,Yes,36,93,139,268
Nueces,2,Proposition 1,,DEM,No,2,8,16,26
Nueces,2,Proposition 1,,DEM,Ballots Cast,38,101,155,294
Nueces,2,Proposition 1,,DEM,Under Votes,4,5,6,15
Nueces,2,Proposition 1,,DEM,Over Votes,0,0,0,0
Nueces,2,Proposition 2,,DEM,Yes,38,93,141,272
Nueces,2,Proposition 2,,DEM,No,1,10,15,26
Nueces,2,Proposition 2,,DEM,Ballots Cast,39,103,156,298
Nueces,2,Proposition 2,,DEM,Under Votes,3,3,5,11
Nueces,2,Proposition 2,,DEM,Over Votes,0,0,0,0
Nueces,2,Proposition 3,,DEM,Yes,39,98,146,283
Nueces,2,Proposition 3,,DEM,No,1,5,7,13
Nueces,2,Proposition 3,,DEM,Ballots Cast,40,103,153,296
Nueces,2,Proposition 3,,DEM,Under Votes,2,3,8,13
Nueces,2,Proposition 3,,DEM,Over Votes,0,0,0,0
Nueces,2,Proposition 4,,DEM,Yes,38,95,143,276
Nueces,2,Proposition 4,,DEM,No,1,8,13,22
Nueces,2,Proposition 4,,DEM,Ballots Cast,39,103,156,298
Nueces,2,Proposition 4,,DEM,Under Votes,3,3,5,11
Nueces,2,Proposition 4,,DEM,Over Votes,0,0,0,0
Nueces,2,Proposition 5,,DEM,Yes,38,100,146,284
Nueces,2,Proposition 5,,DEM,No,2,3,10,15
Nueces,2,Proposition 5,,DEM,Ballots Cast,40,103,156,299
Nueces,2,Proposition 5,,DEM,Under Votes,2,3,5,10
Nueces,2,Proposition 5,,DEM,Over Votes,0,0,0,0
Nueces,2,Proposition 6,,DEM,Yes,39,99,148,286
Nueces,2,Proposition 6,,DEM,No,0,4,7,11
Nueces,2,Proposition 6,,DEM,Ballots Cast,39,103,155,297
Nueces,2,Proposition 6,,DEM,Under Votes,2,3,6,11
Nueces,2,Proposition 6,,DEM,Over Votes,1,0,0,1
Nueces,2,Proposition 7,,DEM,Yes,39,91,141,271
Nueces,2,Proposition 7,,DEM,No,1,11,16,28
Nueces,2,Proposition 7,,DEM,Ballots Cast,40,102,157,299
Nueces,2,Proposition 7,,DEM,Under Votes,2,4,4,10
