county,precinct,office,district,candidate,party,votes
Trinity,EARLY,President,,Donald J. Trump,REP,4281
Trinity,1,President,,Donald J. Trump,REP,87
Trinity,2,President,,Donald J. Trump,REP,129
Trinity,3,President,,Donald J. Trump,REP,70
Trinity,4,President,,Donald J. Trump,REP,82
Trinity,5,President,,Donald J. Trump,REP,25
Trinity,6,President,,Donald J. Trump,REP,53
Trinity,7,President,,Donald J. Trump,REP,78
Trinity,8,President,,Donald J. Trump,REP,53
Trinity,9,President,,Donald J. Trump,REP,91
Trinity,10,President,,Donald J. Trump,REP,47
Trinity,11,President,,Donald J. Trump,REP,192
Trinity,12,President,,Donald J. Trump,REP,21
Trinity,14,President,,Donald J. Trump,REP,57
Trinity,15,President,,Donald J. Trump,REP,28
Trinity,16,President,,Donald J. Trump,REP,61
Trinity,17,President,,Donald J. Trump,REP,25
Trinity,18,President,,Donald J. Trump,REP,5
Trinity,19,President,,Donald J. Trump,REP,132
Trinity,20,President,,Donald J. Trump,REP,16
Trinity,21,President,,Donald J. Trump,REP,46
Trinity,EARLY,President,,Joseph R. Biden,DEM,1027
Trinity,1,President,,Joseph R. Biden,DEM,11
Trinity,2,President,,Joseph R. Biden,DEM,13
Trinity,3,President,,Joseph R. Biden,DEM,8
Trinity,4,President,,Joseph R. Biden,DEM,11
Trinity,5,President,,Joseph R. Biden,DEM,9
Trinity,6,President,,Joseph R. Biden,DEM,7
Trinity,7,President,,Joseph R. Biden,DEM,2
Trinity,8,President,,Joseph R. Biden,DEM,1
Trinity,9,President,,Joseph R. Biden,DEM,7
Trinity,10,President,,Joseph R. Biden,DEM,4
Trinity,11,President,,Joseph R. Biden,DEM,25
Trinity,12,President,,Joseph R. Biden,DEM,5
Trinity,14,President,,Joseph R. Biden,DEM,14
Trinity,15,President,,Joseph R. Biden,DEM,1
Trinity,16,President,,Joseph R. Biden,DEM,22
Trinity,17,President,,Joseph R. Biden,DEM,90
Trinity,18,President,,Joseph R. Biden,DEM,28
Trinity,19,President,,Joseph R. Biden,DEM,33
Trinity,20,President,,Joseph R. Biden,DEM,0
Trinity,21,President,,Joseph R. Biden,DEM,5
Trinity,EARLY,President,,Jo Jorgensen,LBT,17
Trinity,1,President,,Jo Jorgensen,LBT,1
Trinity,2,President,,Jo Jorgensen,LBT,0
Trinity,3,President,,Jo Jorgensen,LBT,0
Trinity,4,President,,Jo Jorgensen,LBT,0
Trinity,5,President,,Jo Jorgensen,LBT,0
Trinity,6,President,,Jo Jorgensen,LBT,0
Trinity,7,President,,Jo Jorgensen,LBT,1
Trinity,8,President,,Jo Jorgensen,LBT,1
