county,precinct,office,district,party,candidate,early_voting,election_day,votes
Culberson,1,U.S. House,23,DEM,Efrain V Valdez,8,9,17
Culberson,1,U.S. House,23,DEM,Gina Ortiz Jones,47,30,77
Culberson,1,U.S. House,23,DEM,Jaime Escuder,6,3,9
Culberson,1,U.S. House,23,DEM,Ricardo R. Madrid,10,2,12
Culberson,1,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",19,7,26
Culberson,2,U.S. House,23,DEM,Efrain V Valdez,13,7,20
Culberson,2,U.S. House,23,DEM,Gina Ortiz Jones,44,25,69
Culberson,2,U.S. House,23,DEM,Jaime Escuder,4,2,6
Culberson,2,U.S. House,23,DEM,Ricardo R. Madrid,3,3,6
Culberson,2,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",13,8,21
Culberson,3,U.S. House,23,DEM,Efrain V Valdez,8,3,11
Culberson,3,U.S. House,23,DEM,Gina Ortiz Jones,49,38,87
Culberson,3,U.S. House,23,DEM,Jaime Escuder,7,4,11
Culberson,3,U.S. House,23,DEM,Ricardo R. Madrid,4,8,12
Culberson,3,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",8,3,11
Culberson,4,U.S. House,23,DEM,Efrain V Valdez,13,4,17
Culberson,4,U.S. House,23,DEM,Gina Ortiz Jones,46,19,65
Culberson,4,U.S. House,23,DEM,Jaime Escuder,5,4,9
Culberson,4,U.S. House,23,DEM,Ricardo R. Madrid,4,7,11
Culberson,4,U.S. House,23,DEM,"Rosalinda ""Rosey"" Ramos Abuabara",5,3,8
Culberson,3,County Commissioner Precinct 3,,DEM,Gilda Morales,78,60,138
Culberson,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,50,32,82
Culberson,1,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,24,12,36
Culberson,2,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,42,27,69
Culberson,2,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,17,14,31
Culberson,3,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,35,28,63
Culberson,3,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,22,12,34
Culberson,4,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,47,20,67
Culberson,4,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,19,14,33
Culberson,1,State Senate,29,DEM,César J. Blanco,68,38,106
Culberson,2,State Senate,29,DEM,César J. Blanco,53,33,86
Culberson,3,State Senate,29,DEM,César J. Blanco,44,35,79
Culberson,4,State Senate,29,DEM,César J. Blanco,33,,33
Culberson,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,40,22,62
Culberson,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,35,20,55
Culberson,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,31,23,54
Culberson,2,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,30,16,46
Culberson,3,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,29,21,50
Culberson,3,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,29,20,49
Culberson,4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,44,16,60
Culberson,4,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,22,18,40
Culberson,1,"Member, State Board Of Education, District 1",,DEM,Georgina Perez,65,41,106
Culberson,2,"Member, State Board Of Education, District 1",,DEM,Georgina Perez,56,32,88
Culberson,3,"Member, State Board Of Education, District 1",,DEM,Georgina Perez,43,36,79
Culberson,4,"Member, State Board Of Education, District 1",,DEM,Georgina Perez,49,29,78
Culberson,1,"District Judge, 394 Th Judicial District",,DEM,Roy B. Ferguson,69,40,109
Culberson,2,"District Judge, 394 Th Judicial District",,DEM,Roy B. Ferguson,73,42,115
Culberson,3,"District Judge, 394 Th Judicial District",,DEM,Roy B. Ferguson,68,53,121
Culberson,4,"District Judge, 394 Th Judicial District",,DEM,Roy B. Ferguson,58,42,100
Culberson,1,President,,DEM,Amy Klobuchar,3,1,4
Culberson,1,President,,DEM,Andrew Yang,1,0,1
Culberson,1,President,,DEM,Bernie Sanders,38,16,54
Culberson,1,President,,DEM,Cory Booker,1,0,1
Culberson,1,President,,DEM,Deval Patrick,1,0,1
Culberson,1,President,,DEM,Elizabeth Warren,2,2,4
Culberson,1,President,,DEM,John K. Delaney,2,1,3
Culberson,1,President,,DEM,Joseph R. Biden,17,18,35
Culberson,1,President,,DEM,Julián Castro,1,1,2
Culberson,1,President,,DEM,Marianne Williamson,0,2,2
Culberson,1,President,,DEM,Michael Bennet,1,1,2
Culberson,1,President,,DEM,Michael R. Bloomberg,20,10,30
Culberson,1,President,,DEM,Pete Buttigieg,8,0,8
Culberson,1,President,,DEM,Robby Wells,2,0,2
Culberson,1,President,,DEM,"Roque ""Rocky"" De La Fuente",1,1,2
Culberson,1,President,,DEM,Tom Steyer,1,0,1
Culberson,1,President,,DEM,Tulsi Gabbard,0,0,0
Culberson,2,President,,DEM,Amy Klobuchar,0,1,1
Culberson,2,President,,DEM,Andrew Yang,2,1,3
Culberson,2,President,,DEM,Bernie Sanders,28,25,53
Culberson,2,President,,DEM,Cory Booker,0,0,0
Culberson,2,President,,DEM,Deval Patrick,0,0,0
Culberson,2,President,,DEM,Elizabeth Warren,4,2,6
Culberson,2,President,,DEM,John K. Delaney,0,1,1
Culberson,2,President,,DEM,Joseph R. Biden,16,12,28
Culberson,2,President,,DEM,Julián Castro,2,1,3
Culberson,2,President,,DEM,Marianne Williamson,2,1,3
Culberson,2,President,,DEM,Michael Bennet,0,0,0
