county,precinct,office,district,candidate,party,votes
San Saba,1,Registered Voters,,,,936
San Saba,2A,Registered Voters,,,,673
San Saba,2B,Registered Voters,,,,289
San Saba,3A,Registered Voters,,,,569
San Saba,3B,Registered Voters,,,,389
San Saba,4A,Registered Voters,,,,791
San Saba,4B,Registered Voters,,,,122
San Saba,1,President,,Biden,DEM,75
San Saba,2A,President,,Biden,DEM,47
San Saba,2B,President,,Biden,DEM,19
San Saba,3A,President,,Biden,DEM,49
San Saba,3B,President,,Biden,DEM,34
San Saba,4A,President,,Biden,DEM,54
San Saba,4B,President,,Biden,DEM,9
San Saba,1,President,,Trump,REP,576
San Saba,2A,President,,Trump,REP,413
San Saba,2B,President,,Trump,REP,180
San Saba,3A,President,,Trump,REP,339
San Saba,3B,President,,Trump,REP,243
San Saba,4A,President,,Trump,REP,484
San Saba,4B,President,,Trump,REP,73
San Saba,1,President,,Jorgensen,LBT,1
San Saba,2A,President,,Jorgensen,LBT,0
San Saba,2B,President,,Jorgensen,LBT,0
San Saba,3A,President,,Jorgensen,LBT,3
San Saba,3B,President,,Jorgensen,LBT,1
San Saba,4A,President,,Jorgensen,LBT,1
San Saba,4B,President,,Jorgensen,LBT,1
San Saba,1,President,,Hawkins,GRE,0
San Saba,2A,President,,Hawkins,GRE,0
San Saba,2B,President,,Hawkins,GRE,0
San Saba,3A,President,,Hawkins,GRE,0
San Saba,3B,President,,Hawkins,GRE,0
San Saba,4A,President,,Hawkins,GRE,0
San Saba,4B,President,,Hawkins,GRE,0
San Saba,1,President,,Write-In,W,0
San Saba,2A,President,,Write-In,W,0
San Saba,2B,President,,Write-In,W,0
San Saba,3A,President,,Write-In,W,0
San Saba,3B,President,,Write-In,W,0
San Saba,4A,President,,Write-In,W,0
San Saba,4B,President,,Write-In,W,0
San Saba,1,U.S. Senate,,Cornyn,REP,560
San Saba,2A,U.S. Senate,,Cornyn,REP,390
San Saba,2B,U.S. Senate,,Cornyn,REP,172
San Saba,3A,U.S. Senate,,Cornyn,REP,327
San Saba,3B,U.S. Senate,,Cornyn,REP,238
San Saba,4A,U.S. Senate,,Cornyn,REP,462
San Saba,4B,U.S. Senate,,Cornyn,REP,69
San Saba,1,U.S. Senate,,Hegar,DEM,73
San Saba,2A,U.S. Senate,,Hegar,DEM,46
San Saba,2B,U.S. Senate,,Hegar,DEM,16
San Saba,3A,U.S. Senate,,Hegar,DEM,43
San Saba,3B,U.S. Senate,,Hegar,DEM,31
San Saba,4A,U.S. Senate,,Hegar,DEM,52
San Saba,4B,U.S. Senate,,Hegar,DEM,9
San Saba,1,U.S. Senate,,McKennon,LBT,2
San Saba,2A,U.S. Senate,,McKennon,LBT,0
San Saba,2B,U.S. Senate,,McKennon,LBT,1
San Saba,3A,U.S. Senate,,McKennon,LBT,3
San Saba,3B,U.S. Senate,,McKennon,LBT,1
San Saba,4A,U.S. Senate,,McKennon,LBT,1
San Saba,4B,U.S. Senate,,McKennon,LBT,1
San Saba,1,U.S. Senate,,Collins,GRE,0
San Saba,2A,U.S. Senate,,Collins,GRE,0
San Saba,2B,U.S. Senate,,Collins,GRE,0
San Saba,3A,U.S. Senate,,Collins,GRE,2
San Saba,3B,U.S. Senate,,Collins,GRE,0
San Saba,4A,U.S. Senate,,Collins,GRE,1
San Saba,4B,U.S. Senate,,Collins,GRE,0
San Saba,1,U.S. House,11,Hogg,DEM,70
San Saba,2A,U.S. House,11,Hogg,DEM,43
San Saba,2B,U.S. House,11,Hogg,DEM,16
San Saba,3A,U.S. House,11,Hogg,DEM,41
San Saba,3B,U.S. House,11,Hogg,DEM,31
San Saba,4A,U.S. House,11,Hogg,DEM,50
San Saba,4B,U.S. House,11,Hogg,DEM,8
San Saba,1,U.S. House,11,Pfluger,REP,568
San Saba,2A,U.S. House,11,Pfluger,REP,397
San Saba,2B,U.S. House,11,Pfluger,REP,177
San Saba,3A,U.S. House,11,Pfluger,REP,334
San Saba,3B,U.S. House,11,Pfluger,REP,240
San Saba,4A,U.S. House,11,Pfluger,REP,470
San Saba,4B,U.S. House,11,Pfluger,REP,72
San Saba,1,U.S. House,11,Cody,LBT,7
San Saba,2A,U.S. House,11,Cody,LBT,1
San Saba,2B,U.S. House,11,Cody,LBT,1
San Saba,3A,U.S. House,11,Cody,LBT,6
San Saba,3B,U.S. House,11,Cody,LBT,3
San Saba,4A,U.S. House,11,Cody,LBT,6
San Saba,4B,U.S. House,11,Cody,LBT,1
San Saba,1,Railroad Commissioner,,Castaneda,DEM,68
San Saba,2A,Railroad Commissioner,,Castaneda,DEM,42
San Saba,2B,Railroad Commissioner,,Castaneda,DEM,16
San Saba,3A,Railroad Commissioner,,Castaneda,DEM,41
San Saba,3B,Railroad Commissioner,,Castaneda,DEM,31
San Saba,4A,Railroad Commissioner,,Castaneda,DEM,49
San Saba,4B,Railroad Commissioner,,Castaneda,DEM,8
San Saba,1,Railroad Commissioner,,Wright,REP,566
San Saba,2A,Railroad Commissioner,,Wright,REP,397
San Saba,2B,Railroad Commissioner,,Wright,REP,174
San Saba,3A,Railroad Commissioner,,Wright,REP,330
San Saba,3B,Railroad Commissioner,,Wright,REP,239
San Saba,4A,Railroad Commissioner,,Wright,REP,466
San Saba,4B,Railroad Commissioner,,Wright,REP,71
San Saba,1,Railroad Commissioner,,Sterett,LBT,7
San Saba,2A,Railroad Commissioner,,Sterett,LBT,1
San Saba,2B,Railroad Commissioner,,Sterett,LBT,2
San Saba,3A,Railroad Commissioner,,Sterett,LBT,6
San Saba,3B,Railroad Commissioner,,Sterett,LBT,3
San Saba,4A,Railroad Commissioner,,Sterett,LBT,6
San Saba,4B,Railroad Commissioner,,Sterett,LBT,1
San Saba,1,Railroad Commissioner,,Gruene,GRE,2
San Saba,2A,Railroad Commissioner,,Gruene,GRE,0
San Saba,2B,Railroad Commissioner,,Gruene,GRE,1
San Saba,3A,Railroad Commissioner,,Gruene,GRE,3
San Saba,3B,Railroad Commissioner,,Gruene,GRE,1
San Saba,4A,Railroad Commissioner,,Gruene,GRE,1
San Saba,4B,Railroad Commissioner,,Gruene,GRE,1
San Saba,1,State Senate,24,Buckingham,REP,572
San Saba,2A,State Senate,24,Buckingham,REP,394
San Saba,2B,State Senate,24,Buckingham,REP,178
San Saba,3A,State Senate,24,Buckingham,REP,338
San Saba,3B,State Senate,24,Buckingham,REP,243
San Saba,4A,State Senate,24,Buckingham,REP,473
San Saba,4B,State Senate,24,Buckingham,REP,72
San Saba,1,State Senate,24,Tucker,DEM,73
San Saba,2A,State Senate,24,Tucker,DEM,46
San Saba,2B,State Senate,24,Tucker,DEM,16
San Saba,3A,State Senate,24,Tucker,DEM,43
San Saba,3B,State Senate,24,Tucker,DEM,31
San Saba,4A,State Senate,24,Tucker,DEM,52
San Saba,4B,State Senate,24,Tucker,DEM,9
