county,precinct,office,district,party,candidate,early_voting,election_day,votes
Frio,1,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,358,95,453
Frio,1,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,222,63,285
Frio,10,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,150,54,204
Frio,10,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,251,74,325
Frio,2,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,222,73,295
Frio,2,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,78,46,124
Frio,3,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,214,92,306
Frio,3,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,59,34,93
Frio,4,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,309,70,379
Frio,4,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,315,87,402
Frio,5,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,69,33,102
Frio,5,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,161,148,309
Frio,6,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,57,50,107
Frio,6,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,158,127,285
Frio,8,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,268,120,388
Frio,8,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,131,76,207
Frio,9,Chief Justice 4 Th Court Of Appeals District,,ONA,Rebeca Martinez,212,104,316
Frio,9,Chief Justice 4 Th Court Of Appeals District,,ONA,Renee Yanta,136,64,200
Frio,1,Chief Justice Supreme Court,,ONA,Amy Clark Meachum,327,82,409
Frio,1,Chief Justice Supreme Court,,ONA,Mark Ash,19,3,22
Frio,1,Chief Justice Supreme Court,,ONA,Nathan Hecht,225,60,285
Frio,10,Chief Justice Supreme Court,,ONA,Amy Clark Meachum,144,47,191
Frio,10,Chief Justice Supreme Court,,ONA,Mark Ash,6,1,7
Frio,10,Chief Justice Supreme Court,,ONA,Nathan Hecht,246,80,326
Frio,2,Chief Justice Supreme Court,,ONA,Amy Clark Meachum,193,72,265
Frio,2,Chief Justice Supreme Court,,ONA,Mark Ash,10,5,15
Frio,2,Chief Justice Supreme Court,,ONA,Nathan Hecht,89,37,126
