county,precinct,office,district,party,candidate,votes,early_voting,election_day
Upshur,1,Registered Voters,,,,1765,,
Upshur,1,Ballots Cast,,DEM,,94,,
Upshur,1,President,,DEM,Over Votes,0,0,0
Upshur,1,President,,DEM,Under Votes,2,1,1
Upshur,1,President,,DEM,Cory Booker,1,0,1
Upshur,1,President,,DEM,Tulsi Gabbard,2,1,1
Upshur,1,President,,DEM,Michael R. Bloomberg,9,4,5
Upshur,1,President,,DEM,Deval Patrick,0,0,0
Upshur,1,President,,DEM,John K. Delaney,0,0,0
Upshur,1,President,,DEM,Pete Buttigieg,2,2,0
Upshur,1,President,,DEM,Marianne Williamson,0,0,0
Upshur,1,President,,DEM,Robby Wells,0,0,0
Upshur,1,President,,DEM,Amy Klobuchar,1,0,1
Upshur,1,President,,DEM,Bernie Sanders,22,12,10
Upshur,1,President,,DEM,Julián Castro,0,0,0
Upshur,1,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0
Upshur,1,President,,DEM,Andrew Yang,0,0,0
Upshur,1,President,,DEM,Joseph R. Biden,49,14,35
Upshur,1,President,,DEM,Elizabeth Warren,2,1,1
Upshur,1,President,,DEM,Tom Steyer,1,0,1
Upshur,1,President,,DEM,Michael Bennet,3,1,2
Upshur,1,U.S. Senate,,DEM,Over Votes,0,0,0
Upshur,1,U.S. Senate,,DEM,Under Votes,14,5,9
Upshur,1,U.S. Senate,,DEM,D.R. Hunter,4,0,4
Upshur,1,U.S. Senate,,DEM,Amanda K. Edwards,12,3,9
Upshur,1,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",8,3,5
Upshur,1,U.S. Senate,,DEM,Royce West,10,2,8
Upshur,1,U.S. Senate,,DEM,Michael Cooper,8,3,5
Upshur,1,U.S. Senate,,DEM,Jack Daniel Foster Jr,6,2,4
Upshur,1,U.S. Senate,,DEM,Victor Hugo Harris,2,1,1
Upshur,1,U.S. Senate,,DEM,Adrian Ocegueda,1,0,1
Upshur,1,U.S. Senate,,DEM,Chris Bell,12,9,3
Upshur,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,3,2,1
Upshur,1,U.S. Senate,,DEM,Sema Hernandez,2,0,2
Upshur,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",12,6,6
Upshur,1,U.S. House,4,DEM,Over Votes,0,0,0
Upshur,1,U.S. House,4,DEM,Under Votes,27,8,19
Upshur,1,U.S. House,4,DEM,Russell Foster,67,28,39
Upshur,1,Railroad Commissioner,,DEM,Mark Watson,17,7,10
Upshur,1,Railroad Commissioner,,DEM,Kelly Stone,20,6,14
Upshur,1,Railroad Commissioner,,DEM,Chrysta Castañeda,14,8,6
Upshur,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",25,10,15
Upshur,1,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0
Upshur,1,"Chief Justice, Supreme Court",,DEM,Under Votes,22,6,16
Upshur,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,58,24,34
