county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Scurry,5,Registered Voters,,,Registered Voters,93,0,0,0
Scurry,6,Registered Voters,,,Registered Voters,278,0,0,0
Scurry,7,Registered Voters,,,Registered Voters,2164,0,0,0
Scurry,8,Registered Voters,,,Registered Voters,917,0,0,0
Scurry,9,Registered Voters,,,Registered Voters,491,0,0,0
Scurry,10,Registered Voters,,,Registered Voters,1183,0,0,0
Scurry,11,Registered Voters,,,Registered Voters,142,0,0,0
Scurry,12,Registered Voters,,,Registered Voters,1510,0,0,0
Scurry,13,Registered Voters,,,Registered Voters,469,0,0,0
Scurry,14,Registered Voters,,,Registered Voters,119,0,0,0
Scurry,15,Registered Voters,,,Registered Voters,1953,0,0,0
Scurry,5,Ballots Cast,,,Ballots Cast,45,1,22,22
Scurry,6,Ballots Cast,,,Ballots Cast,99,2,56,41
Scurry,7,Ballots Cast,,,Ballots Cast,772,27,413,332
Scurry,8,Ballots Cast,,,Ballots Cast,295,7,164,124
Scurry,9,Ballots Cast,,,Ballots Cast,236,8,102,126
Scurry,10,Ballots Cast,,,Ballots Cast,467,21,245,201
Scurry,11,Ballots Cast,,,Ballots Cast,50,6,21,23
Scurry,12,Ballots Cast,,,Ballots Cast,374,15,183,176
Scurry,13,Ballots Cast,,,Ballots Cast,190,4,89,97
Scurry,14,Ballots Cast,,,Ballots Cast,61,3,34,24
Scurry,15,Ballots Cast,,,Ballots Cast,388,9,198,181
Scurry,5,Ballots Cast,,REP,Ballots Cast,43,1,21,21
Scurry,6,Ballots Cast,,REP,Ballots Cast,91,2,53,36
Scurry,7,Ballots Cast,,REP,Ballots Cast,698,20,390,288
Scurry,8,Ballots Cast,,REP,Ballots Cast,275,7,157,111
Scurry,9,Ballots Cast,,REP,Ballots Cast,230,8,101,121
Scurry,10,Ballots Cast,,REP,Ballots Cast,437,15,238,184
Scurry,11,Ballots Cast,,REP,Ballots Cast,49,5,21,23
Scurry,12,Ballots Cast,,REP,Ballots Cast,336,12,174,150
Scurry,13,Ballots Cast,,REP,Ballots Cast,174,3,83,88
Scurry,14,Ballots Cast,,REP,Ballots Cast,56,3,31,22
Scurry,15,Ballots Cast,,REP,Ballots Cast,328,5,180,143
Scurry,5,Ballots Cast,,DEM,Ballots Cast,2,0,1,1
Scurry,6,Ballots Cast,,DEM,Ballots Cast,8,0,3,5
Scurry,7,Ballots Cast,,DEM,Ballots Cast,74,7,23,44
Scurry,8,Ballots Cast,,DEM,Ballots Cast,20,0,7,13
Scurry,9,Ballots Cast,,DEM,Ballots Cast,6,0,1,5
Scurry,10,Ballots Cast,,DEM,Ballots Cast,30,6,7,17
Scurry,11,Ballots Cast,,DEM,Ballots Cast,1,1,0,0
Scurry,12,Ballots Cast,,DEM,Ballots Cast,38,3,9,26
Scurry,13,Ballots Cast,,DEM,Ballots Cast,16,1,6,9
Scurry,14,Ballots Cast,,DEM,Ballots Cast,5,0,3,2
Scurry,15,Ballots Cast,,DEM,Ballots Cast,60,4,18,38
Scurry,5,President,,REP,Donald J. Trump,39,1,19,19
Scurry,6,President,,REP,Donald J. Trump,80,0,48,32
Scurry,7,President,,REP,Donald J. Trump,646,19,357,270
Scurry,8,President,,REP,Donald J. Trump,246,6,135,105
Scurry,9,President,,REP,Donald J. Trump,214,6,100,108
Scurry,10,President,,REP,Donald J. Trump,405,15,219,171
Scurry,11,President,,REP,Donald J. Trump,47,5,19,23
Scurry,12,President,,REP,Donald J. Trump,307,12,161,134
Scurry,13,President,,REP,Donald J. Trump,166,3,78,85
Scurry,14,President,,REP,Donald J. Trump,48,3,26,19
Scurry,15,President,,REP,Donald J. Trump,276,5,152,119
Scurry,5,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Scurry,6,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,0,0,1
