county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Maverick,1A,President,,DEM,TULSI GABBARD,0,0,0,0
Maverick,1A,President,,DEM,MICHAEL R. BLOOMBERG,1,28,10,39
Maverick,1A,President,,DEM,AMY KLOBUCHAR,0,4,1,5
Maverick,1A,President,,DEM,TOM STEYER,0,2,0,2
Maverick,1A,President,,DEM,ELIZABETH WARREN,0,10,1,11
Maverick,1A,President,,DEM,BERNIE SANDERS,4,33,20,57
Maverick,1A,President,,DEM,CORY BOOKER,0,0,1,1
Maverick,1A,President,,DEM,JOSEPH R. BIDEN,4,5,9,18
Maverick,1A,President,,DEM,MARIANNE WILLIAMSON,0,1,1,2
Maverick,1A,President,,DEM,"ROQUE ""ROCKY "" DE LA FUENTE",0,5,1,6
Maverick,1A,President,,DEM,PETE BUTTIGIEG,0,4,0,4
Maverick,1A,President,,DEM,ROBBY WELLS,0,0,2,2
Maverick,1A,President,,DEM,ANDREW YANG,0,0,1,1
Maverick,1A,President,,DEM,JOHN K. DELANEY,0,0,0,0
Maverick,1A,President,,DEM,DEVAL PATRICK,0,2,0,2
Maverick,1A,President,,DEM,JULIAN CASTRO,2,26,8,36
Maverick,1A,President,,DEM,MICHAEL BENNET,0,3,0,3
Maverick,1B,President,,DEM,TULSI GABBARD,0,12,5,17
Maverick,1B,President,,DEM,MICHAEL R. BLOOMBERG,6,105,36,147
Maverick,1B,President,,DEM,AMY KLOBUCHAR,0,9,1,10
Maverick,1B,President,,DEM,TOM STEYER,0,8,3,11
Maverick,1B,President,,DEM,ELIZABETH WARREN,5,21,16,42
Maverick,1B,President,,DEM,BERNIE SANDERS,6,129,69,204
Maverick,1B,President,,DEM,CORY BOOKER,0,1,0,1
Maverick,1B,President,,DEM,JOSEPH R. BIDEN,7,46,64,117
Maverick,1B,President,,DEM,MARIANNE WILLIAMSON,0,3,1,4
Maverick,1B,President,,DEM,"ROQUE ""ROCKY "" DE LA FUENTE",1,15,2,18
Maverick,1B,President,,DEM,PETE BUTTIGIEG,1,31,3,35
Maverick,1B,President,,DEM,ROBBY WELLS,0,3,0,3
Maverick,1B,President,,DEM,ANDREW YANG,0,4,1,5
Maverick,1B,President,,DEM,JOHN K. DELANEY,0,2,0,2
Maverick,1B,President,,DEM,DEVAL PATRICK,0,1,0,1
Maverick,1B,President,,DEM,JULIAN CASTRO,1,62,18,81
Maverick,1B,President,,DEM,MICHAEL BENNET,0,8,1,9
Maverick,1C,President,,DEM,TULSI GABBARD,0,6,5,11
Maverick,1C,President,,DEM,MICHAEL R. BLOOMBERG,7,154,54,215
Maverick,1C,President,,DEM,AMY KLOBUCHAR,2,7,0,9
Maverick,1C,President,,DEM,TOM STEYER,0,20,7,27
Maverick,1C,President,,DEM,ELIZABETH WARREN,4,45,16,65
Maverick,1C,President,,DEM,BERNIE SANDERS,11,323,125,459
Maverick,1C,President,,DEM,CORY BOOKER,0,7,1,8
Maverick,1C,President,,DEM,JOSEPH R. BIDEN,7,85,63,155
Maverick,1C,President,,DEM,MARIANNE WILLIAMSON,0,6,1,7
Maverick,1C,President,,DEM,"ROQUE ""ROCKY "" DE LA FUENTE",0,51,0,51
Maverick,1C,President,,DEM,PETE BUTTIGIEG,0,25,1,26
Maverick,1C,President,,DEM,ROBBY WELLS,0,3,1,4
Maverick,1C,President,,DEM,ANDREW YANG,0,12,0,12
Maverick,1C,President,,DEM,JOHN K. DELANEY,0,6,0,6
Maverick,1C,President,,DEM,DEVAL PATRICK,0,2,1,3
Maverick,1C,President,,DEM,JULIAN CASTRO,3,116,37,156
Maverick,1C,President,,DEM,MICHAEL BENNET,0,14,5,19
Maverick,2A,President,,DEM,TULSI GABBARD,0,1,0,1
