county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Pecos,Precinct #2,State Senate,19,LIB,Jo-Anne Valdivia,18,2,11,5
Pecos,Precinct #2,State Senate,19,,Overvotes,0,0,0,0
Pecos,Precinct #2,State Senate,19,,Undervotes,36,5,24,7
Pecos,Precinct #2,State Representative,74,REP,Ruben Falcon,710,42,541,127
Pecos,Precinct #2,State Representative,74,DEM,Eddie Morales,393,63,285,45
Pecos,Precinct #2,State Representative,74,,Overvotes,0,0,0,0
Pecos,Precinct #2,State Representative,74,,Undervotes,28,7,17,4
Pecos,Precinct #3,,,,Registered Voters,238,,,
Pecos,Precinct #3,,,,Ballots Cast,169,6,145,18
Pecos,Precinct #3,,,,Ballots Cast Blank,0,0,0,0
Pecos,Precinct #3,President,,REP,Donald J Trump,154,5,132,17
Pecos,Precinct #3,President,,DEM,Joseph R Biden,11,1,9,1
Pecos,Precinct #3,President,,LIB,Jo Jorgensen,2,0,2,0
Pecos,Precinct #3,President,,GRN,Howie Hawkins,0,0,0,0
Pecos,Precinct #3,President,,,Write-In,0,0,0,0
Pecos,Precinct #3,President,,,Overvotes,0,0,0,0
Pecos,Precinct #3,President,,,Undervotes,2,0,2,0
Pecos,Precinct #3,U.S. Senate,,REP,John Cornyn,142,5,122,15
Pecos,Precinct #3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",15,1,12,2
Pecos,Precinct #3,U.S. Senate,,LIB,Kerry Douglas McKennon,5,0,5,0
Pecos,Precinct #3,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Pecos,Precinct #3,U.S. Senate,,,Write-In,1,0,1,0
Pecos,Precinct #3,U.S. Senate,,,Overvotes,0,0,0,0
Pecos,Precinct #3,U.S. Senate,,,Undervotes,6,0,5,1
Pecos,Precinct #3,U.S. House,23,REP,Tony Gonzales,147,5,128,14
Pecos,Precinct #3,U.S. House,23,DEM,Gina Ortiz Jones,14,1,10,3
Pecos,Precinct #3,U.S. House,23,LIB,Beto Villela,5,0,5,0
Pecos,Precinct #3,U.S. House,23,,Overvotes,0,0,0,0
Pecos,Precinct #3,U.S. House,23,,Undervotes,3,0,2,1
Pecos,Precinct #3,Railroad Commissioner,,REP,"James ""Jim""Wright",145,5,126,14
Pecos,Precinct #3,Railroad Commissioner,,DEM,Chrysta Castaneda,15,1,12,2
Pecos,Precinct #3,Railroad Commissioner,,LIB,Matt Sterett,4,0,4,0
Pecos,Precinct #3,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,1,0
Pecos,Precinct #3,Railroad Commissioner,,,Overvotes,0,0,0,0
Pecos,Precinct #3,Railroad Commissioner,,,Undervotes,4,0,2,2
Pecos,Precinct #3,State Senate,19,REP,"Peter P. ""Pete""Flores",150,5,130,15
Pecos,Precinct #3,State Senate,19,DEM,Roland Gutierrez,9,0,8,1
Pecos,Precinct #3,State Senate,19,LIB,Jo-Anne Valdivia,5,1,4,0
Pecos,Precinct #3,State Senate,19,,Overvotes,0,0,0,0
Pecos,Precinct #3,State Senate,19,,Undervotes,5,0,3,2
Pecos,Precinct #3,State Representative,74,REP,Ruben Falcon,146,5,127,14
Pecos,Precinct #3,State Representative,74,DEM,Eddie Morales,17,1,15,1
Pecos,Precinct #3,State Representative,74,,Overvotes,0,0,0,0
Pecos,Precinct #3,State Representative,74,,Undervotes,6,0,3,3
Pecos,Precinct #4,,,,Registered Voters,710,,,
Pecos,Precinct #4,,,,Ballots Cast,456,11,379,66
Pecos,Precinct #4,,,,Ballots Cast Blank,0,0,0,0
Pecos,Precinct #4,President,,REP,Donald J Trump,389,7,329,53
Pecos,Precinct #4,President,,DEM,Joseph R Biden,57,4,44,9
Pecos,Precinct #4,President,,LIB,Jo Jorgensen,3,0,1,2
Pecos,Precinct #4,President,,GRN,Howie Hawkins,3,0,2,1
Pecos,Precinct #4,President,,,Write-In,0,0,0,0
Pecos,Precinct #4,President,,,Overvotes,0,0,0,0
Pecos,Precinct #4,President,,,Undervotes,4,0,3,1
Pecos,Precinct #4,U.S. Senate,,REP,John Cornyn,369,7,318,44
Pecos,Precinct #4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",62,4,47,11
Pecos,Precinct #4,U.S. Senate,,LIB,Kerry Douglas McKennon,4,0,0,4
Pecos,Precinct #4,U.S. Senate,,GRN,David B. Collins,2,0,2,0
Pecos,Precinct #4,U.S. Senate,,,Write-In,0,0,0,0
Pecos,Precinct #4,U.S. Senate,,,Overvotes,0,0,0,0
Pecos,Precinct #4,U.S. Senate,,,Undervotes,19,0,12,7
Pecos,Precinct #4,U.S. House,23,REP,Tony Gonzales,361,7,306,48
Pecos,Precinct #4,U.S. House,23,DEM,Gina Ortiz Jones,72,4,55,13
Pecos,Precinct #4,U.S. House,23,LIB,Beto Villela,8,0,5,3
Pecos,Precinct #4,U.S. House,23,,Overvotes,0,0,0,0
Pecos,Precinct #4,U.S. House,23,,Undervotes,15,0,13,2
Pecos,Precinct #4,Railroad Commissioner,,REP,"James ""Jim""Wright",358,7,305,46
Pecos,Precinct #4,Railroad Commissioner,,DEM,Chrysta Castaneda,64,4,49,11
Pecos,Precinct #4,Railroad Commissioner,,LIB,Matt Sterett,6,0,5,1
Pecos,Precinct #4,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,0,1
Pecos,Precinct #4,Railroad Commissioner,,,Overvotes,0,0,0,0
Pecos,Precinct #4,Railroad Commissioner,,,Undervotes,27,0,20,7
Pecos,Precinct #4,State Senate,19,REP,"Peter P. ""Pete""Flores",365,7,308,50
Pecos,Precinct #4,State Senate,19,DEM,Roland Gutierrez,65,3,51,11
Pecos,Precinct #4,State Senate,19,LIB,Jo-Anne Valdivia,7,0,5,2
Pecos,Precinct #4,State Senate,19,,Overvotes,0,0,0,0
Pecos,Precinct #4,State Senate,19,,Undervotes,19,1,15,3
Pecos,Precinct #4,State Representative,74,REP,Ruben Falcon,351,7,296,48
Pecos,Precinct #4,State Representative,74,DEM,Eddie Morales,76,3,60,13
Pecos,Precinct #4,State Representative,74,,Overvotes,0,0,0,0
Pecos,Precinct #4,State Representative,74,,Undervotes,29,1,23,5
Pecos,Precinct #5,,,,Registered Voters,62,,,
Pecos,Precinct #5,,,,Ballots Cast,45,3,12,30
Pecos,Precinct #5,,,,Ballots Cast Blank,0,0,0,0
Pecos,Precinct #5,President,,REP,Donald J Trump,44,2,12,30
Pecos,Precinct #5,President,,DEM,Joseph R Biden,0,0,0,0
Pecos,Precinct #5,President,,LIB,Jo Jorgensen,1,1,0,0
Pecos,Precinct #5,President,,GRN,Howie Hawkins,0,0,0,0
Pecos,Precinct #5,President,,,Write-In,0,0,0,0
Pecos,Precinct #5,President,,,Overvotes,0,0,0,0
Pecos,Precinct #5,President,,,Undervotes,0,0,0,0
Pecos,Precinct #5,U.S. Senate,,REP,John Cornyn,43,2,12,29
Pecos,Precinct #5,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,0,0,0
Pecos,Precinct #5,U.S. Senate,,LIB,Kerry Douglas McKennon,1,1,0,0
Pecos,Precinct #5,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Pecos,Precinct #5,U.S. Senate,,,Write-In,1,0,0,1
Pecos,Precinct #5,U.S. Senate,,,Overvotes,0,0,0,0
Pecos,Precinct #5,U.S. Senate,,,Undervotes,0,0,0,0
Pecos,Precinct #5,U.S. House,23,REP,Tony Gonzales,44,2,12,30
Pecos,Precinct #5,U.S. House,23,DEM,Gina Ortiz Jones,0,0,0,0
Pecos,Precinct #5,U.S. House,23,LIB,Beto Villela,1,1,0,0
Pecos,Precinct #5,U.S. House,23,,Overvotes,0,0,0,0
Pecos,Precinct #5,U.S. House,23,,Undervotes,0,0,0,0
Pecos,Precinct #5,Railroad Commissioner,,REP,"James ""Jim""Wright",44,2,12,30
Pecos,Precinct #5,Railroad Commissioner,,DEM,Chrysta Castaneda,0,0,0,0
Pecos,Precinct #5,Railroad Commissioner,,LIB,Matt Sterett,1,1,0,0
Pecos,Precinct #5,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0
Pecos,Precinct #5,Railroad Commissioner,,,Overvotes,0,0,0,0
Pecos,Precinct #5,Railroad Commissioner,,,Undervotes,0,0,0,0
Pecos,Precinct #5,State Senate,19,REP,"Peter P. ""Pete""Flores",42,2,12,28
Pecos,Precinct #5,State Senate,19,DEM,Roland Gutierrez,0,0,0,0
Pecos,Precinct #5,State Senate,19,LIB,Jo-Anne Valdivia,1,1,0,0
Pecos,Precinct #5,State Senate,19,,Overvotes,0,0,0,0
Pecos,Precinct #5,State Senate,19,,Undervotes,2,0,0,2
Pecos,Precinct #5,State Representative,74,REP,Ruben Falcon,42,3,10,29
Pecos,Precinct #5,State Representative,74,DEM,Eddie Morales,2,0,1,1
Pecos,Precinct #5,State Representative,74,,Overvotes,0,0,0,0
Pecos,Precinct #5,State Representative,74,,Undervotes,1,0,1,0
Pecos,Precinct #6,,,,Registered Voters,148,,,
Pecos,Precinct #6,,,,Ballots Cast,91,4,69,18
Pecos,Precinct #6,,,,Ballots Cast Blank,0,0,0,0
Pecos,Precinct #6,President,,REP,Donald J Trump,65,1,52,12
Pecos,Precinct #6,President,,DEM,Joseph R Biden,25,3,16,6
Pecos,Precinct #6,President,,LIB,Jo Jorgensen,0,0,0,0
Pecos,Precinct #6,President,,GRN,Howie Hawkins,0,0,0,0
Pecos,Precinct #6,President,,,Write-In,0,0,0,0
Pecos,Precinct #6,President,,,Overvotes,0,0,0,0
Pecos,Precinct #6,President,,,Undervotes,1,0,1,0
Pecos,Precinct #6,U.S. Senate,,REP,John Cornyn,65,2,53,10
Pecos,Precinct #6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",23,2,15,6
Pecos,Precinct #6,U.S. Senate,,LIB,Kerry Douglas McKennon,2,0,1,1
Pecos,Precinct #6,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Pecos,Precinct #6,U.S. Senate,,,Write-In,0,0,0,0
Pecos,Precinct #6,U.S. Senate,,,Overvotes,0,0,0,0
Pecos,Precinct #6,U.S. Senate,,,Undervotes,1,0,0,1
Pecos,Precinct #6,U.S. House,23,REP,Tony Gonzales,57,1,47,9
Pecos,Precinct #6,U.S. House,23,DEM,Gina Ortiz Jones,27,3,18,6
Pecos,Precinct #6,U.S. House,23,LIB,Beto Villela,3,0,1,2
Pecos,Precinct #6,U.S. House,23,,Overvotes,0,0,0,0
Pecos,Precinct #6,U.S. House,23,,Undervotes,4,0,3,1
Pecos,Precinct #6,Railroad Commissioner,,REP,"James ""Jim""Wright",56,1,46,9
Pecos,Precinct #6,Railroad Commissioner,,DEM,Chrysta Castaneda,33,3,21,9
Pecos,Precinct #6,Railroad Commissioner,,LIB,Matt Sterett,1,0,1,0
Pecos,Precinct #6,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,1,0
Pecos,Precinct #6,Railroad Commissioner,,,Overvotes,0,0,0,0
Pecos,Precinct #6,Railroad Commissioner,,,Undervotes,0,0,0,0
Pecos,Precinct #6,State Senate,19,REP,"Peter P. ""Pete""Flores",,,,
Pecos,Precinct #6,State Senate,19,DEM,Roland Gutierrez,,,,
Pecos,Precinct #6,State Senate,19,LIB,Jo-Anne Valdivia,,,,
Pecos,Precinct #6,State Senate,19,,Overvotes,,,,
Pecos,Precinct #6,State Senate,19,,Undervotes,,,,
Pecos,Precinct #6,State Representative,74,REP,Ruben Falcon,,,,
Pecos,Precinct #6,State Representative,74,DEM,Eddie Morales,,,,
Pecos,Precinct #6,State Representative,74,,Overvotes,,,,
Pecos,Precinct #6,State Representative,74,,Undervotes,,,,
