county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Brazoria,1,U.S. House,14,DEM,Adrienne Bell,11,55,45,111
Brazoria,1,U.S. House,14,DEM,Sanjanetta Barnes,5,10,16,31
Brazoria,1,U.S. House,14,DEM,Under Votes,2,16,12,30
Brazoria,1,U.S. House,14,DEM,Over Votes,0,0,0,0
Brazoria,1,Railroad Commissioner,,DEM,Mark Watson,5,27,26,58
Brazoria,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,42,36,87
Brazoria,1,Railroad Commissioner,,DEM,Kelly Stone,4,16,19,39
Brazoria,1,Railroad Commissioner,,DEM,Chrysta Castañeda,5,27,20,52
Brazoria,1,Ballots Cast,,DEM,,23,112,101,236
Brazoria,1,Railroad Commissioner,,DEM,Under Votes,3,21,14,38
Brazoria,1,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Brazoria,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,15,87,82,184
Brazoria,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,9,29,22,60
Brazoria,1,"Chief Justice, Supreme Court",,DEM,Under Votes,2,17,11,30
Brazoria,1,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,10,33,32,75
Brazoria,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,13,82,69,164
Brazoria,1,"Justice, Supreme Court, Place 6",,DEM,Under Votes,3,18,14,35
Brazoria,1,"Justice, Supreme Court, Place 6",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,15,77,66,158
Brazoria,1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,9,37,35,81
Brazoria,1,"Justice, Supreme Court, Place 7",,DEM,Under Votes,2,19,14,35
Brazoria,1,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,9,73,58,140
Brazoria,1,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,14,37,40,91
Brazoria,1,Ballots Cast,,DEM,,23,110,98,231
Brazoria,1,"Justice, Supreme Court, Place 8",,DEM,Under Votes,3,23,17,43
Brazoria,1,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Judge, Court of Criminal Appeals Place 3",,DEM,William Pieratt Demond,1,17,16,34
Brazoria,1,"Judge, Court of Criminal Appeals Place 3",,DEM,Dan Wood,9,30,21,60
Brazoria,1,"Judge, Court of Criminal Appeals Place 3",,DEM,Elizabeth Davis Frizell,14,62,62,138
Brazoria,1,"Judge, Court of Criminal Appeals Place 3",,DEM,Under Votes,2,24,16,42
Brazoria,1,"Judge, Court of Criminal Appeals Place 3",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Judge, Court of Criminal Appeals Place 4",,DEM,Steven Miears,13,31,27,71
Brazoria,1,"Judge, Court of Criminal Appeals Place 4",,DEM,Tina Clinton,11,80,72,163
Brazoria,1,"Judge, Court of Criminal Appeals Place 4",,DEM,Under Votes,2,22,16,40
Brazoria,1,"Judge, Court of Criminal Appeals Place 4",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Judge, Court of Criminal Appeals Place 9",,DEM,Brandon Birmingham,22,104,96,222
Brazoria,1,"Judge, Court of Criminal Appeals Place 9",,DEM,Under Votes,4,29,19,52
Brazoria,1,"Judge, Court of Criminal Appeals Place 9",,DEM,Over Votes,0,0,0,0
Brazoria,1,State Senate,11,DEM,Susan Criss,13,50,38,101
Brazoria,1,State Senate,11,DEM,Margarita Ruiz Johnson,10,60,61,131
Brazoria,1,Ballots Cast,,DEM,,23,110,99,232
Brazoria,1,State Senate,11,DEM,Under Votes,3,23,16,42
Brazoria,1,State Senate,11,DEM,Over Votes,0,0,0,0
Brazoria,1,State Representative,25,DEM,Patrick Henry,22,114,96,232
Brazoria,1,State Representative,25,DEM,Under Votes,4,19,19,42
Brazoria,1,State Representative,25,DEM,Over Votes,0,0,0,0
Brazoria,1,"Chief Justice, 14th Court of Appeals District",,DEM,Jim Evans,6,31,26,63
Brazoria,1,"Chief Justice, 14th Court of Appeals District",,DEM,Jane Robinson,17,80,76,173
Brazoria,1,"Chief Justice, 14th Court of Appeals District",,DEM,Under Votes,3,22,13,38
Brazoria,1,"Chief Justice, 14th Court of Appeals District",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Justice, 1st Court of Appeals District, Place 3",,DEM,Jim Sharp,6,36,36,78
Brazoria,1,"Justice, 1st Court of Appeals District, Place 3",,DEM,Dinesh Singhal,2,22,9,33
Brazoria,1,"Justice, 1st Court of Appeals District, Place 3",,DEM,Veronica Rivas-Molloy,15,57,53,125
Brazoria,1,"Justice, 1st Court of Appeals District, Place 3",,DEM,Under Votes,3,18,17,38
Brazoria,1,"Justice, 1st Court of Appeals District, Place 3",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Justice, 1st Court of Appeals District, Place 5",,DEM,Tim Hootman,14,51,37,102
Brazoria,1,"Justice, 1st Court of Appeals District, Place 5",,DEM,Amparo Monique Guerra,10,59,59,128
Brazoria,1,Ballots Cast,,DEM,,24,110,96,230
Brazoria,1,"Justice, 1st Court of Appeals District, Place 5",,DEM,Under Votes,2,23,19,44
Brazoria,1,"Justice, 1st Court of Appeals District, Place 5",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,"Tamika ""Tami"" Craft",7,33,28,68
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,Dominic J. Merino,2,13,19,34
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,V.R. Faulkner,2,11,8,21
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,Wally Kronzer,2,5,2,9
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,Lennon C. Wright,3,11,7,21
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,Cheri Thomas,7,32,32,71
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,Under Votes,3,28,19,50
Brazoria,1,"Justice, 14th Court of Appeals District, Place 7",,DEM,Over Votes,0,0,0,0
Brazoria,1,"Judge, County Court at Law No. 1 & Probate, Unexpired Term",,DEM,Terence Norman,22,104,93,219
Brazoria,1,"Judge, County Court at Law No. 1 & Probate, Unexpired Term",,DEM,Under Votes,4,29,22,55
Brazoria,1,"Judge, County Court at Law No. 1 & Probate, Unexpired Term",,DEM,Over Votes,0,0,0,0
Brazoria,1,County Tax Assessor-Collector,,DEM,Andrew Bell,23,105,101,229
Brazoria,1,County Tax Assessor-Collector,,DEM,Under Votes,3,28,14,45
Brazoria,1,County Tax Assessor-Collector,,DEM,Over Votes,0,0,0,0
Brazoria,1,County Chair,,DEM,Kris McGarvey,22,106,97,225
Brazoria,1,Ballots Cast,,DEM,,22,106,97,225
Brazoria,1,County Chair,,DEM,Under Votes,4,27,18,49
Brazoria,1,County Chair,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 1,,DEM,Yes,25,123,107,255
Brazoria,1,Democratic Party Proposition 1,,DEM,No,0,3,5,8
Brazoria,1,Democratic Party Proposition 1,,DEM,Under Votes,1,7,3,11
Brazoria,1,Democratic Party Proposition 1,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 2,,DEM,Yes,24,124,104,252
Brazoria,1,Democratic Party Proposition 2,,DEM,No,1,2,6,9
Brazoria,1,Democratic Party Proposition 2,,DEM,Under Votes,1,7,5,13
Brazoria,1,Democratic Party Proposition 2,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 3,,DEM,Yes,25,126,111,262
Brazoria,1,Democratic Party Proposition 3,,DEM,No,0,1,2,3
Brazoria,1,Democratic Party Proposition 3,,DEM,Under Votes,1,6,2,9
Brazoria,1,Democratic Party Proposition 3,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 4,,DEM,Yes,25,124,110,259
Brazoria,1,Democratic Party Proposition 4,,DEM,No,0,3,2,5
Brazoria,1,Ballots Cast,,DEM,,25,127,112,264
Brazoria,1,Democratic Party Proposition 4,,DEM,Under Votes,1,6,3,10
Brazoria,1,Democratic Party Proposition 4,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 5,,DEM,Yes,25,124,109,258
Brazoria,1,Democratic Party Proposition 5,,DEM,No,0,2,2,4
Brazoria,1,Democratic Party Proposition 5,,DEM,Under Votes,1,7,4,12
Brazoria,1,Democratic Party Proposition 5,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 6,,DEM,Yes,25,124,108,257
Brazoria,1,Democratic Party Proposition 6,,DEM,No,0,0,4,4
Brazoria,1,Democratic Party Proposition 6,,DEM,Under Votes,1,9,3,13
Brazoria,1,Democratic Party Proposition 6,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 7,,DEM,Yes,23,123,106,252
Brazoria,1,Democratic Party Proposition 7,,DEM,No,2,1,4,7
Brazoria,1,Democratic Party Proposition 7,,DEM,Under Votes,1,9,5,15
Brazoria,1,Democratic Party Proposition 7,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 8,,DEM,Yes,25,119,107,251
Brazoria,1,Democratic Party Proposition 8,,DEM,No,0,4,4,8
Brazoria,1,Ballots Cast,,DEM,,25,123,111,259
Brazoria,1,Democratic Party Proposition 8,,DEM,Under Votes,1,10,4,15
Brazoria,1,Democratic Party Proposition 8,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 9,,DEM,Yes,25,120,108,253
Brazoria,1,Democratic Party Proposition 9,,DEM,No,0,3,4,7
Brazoria,1,Democratic Party Proposition 9,,DEM,Under Votes,1,10,3,14
Brazoria,1,Democratic Party Proposition 9,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 10,,DEM,Yes,24,120,104,248
Brazoria,1,Democratic Party Proposition 10,,DEM,No,1,3,5,9
Brazoria,1,Democratic Party Proposition 10,,DEM,Under Votes,1,10,6,17
Brazoria,1,Democratic Party Proposition 10,,DEM,Over Votes,0,0,0,0
Brazoria,1,Democratic Party Proposition 11,,DEM,Yes,23,120,99,242
Brazoria,1,Democratic Party Proposition 11,,DEM,No,2,4,11,17
Brazoria,1,Democratic Party Proposition 11,,DEM,Under Votes,1,9,5,15
Brazoria,1,Democratic Party Proposition 11,,DEM,Over Votes,0,0,0,0
Brazoria,2,President,,DEM,Tulsi Gabbard,0,0,0,0
Brazoria,2,President,,DEM,Bernie Sanders,3,39,38,80
Brazoria,2,President,,DEM,Pete Buttigieg,2,7,1,10
Brazoria,2,President,,DEM,"Roque ""Rocky"" de la Fuente",0,0,0,0
Brazoria,2,President,,DEM,Michael R. Bloomberg,9,28,17,54
Brazoria,2,President,,DEM,Amy Klobuchar,1,4,1,6
Brazoria,2,President,,DEM,Michael Bennet,0,1,0,1
Brazoria,2,President,,DEM,Tom Steyer,0,1,0,1
Brazoria,2,President,,DEM,John K. Delaney,0,0,0,0
Brazoria,2,President,,DEM,Robby Wells,0,0,0,0
Brazoria,2,President,,DEM,Joseph R. Biden,16,22,64,102
Brazoria,2,President,,DEM,Marianne Williamson,0,0,0,0
Brazoria,2,President,,DEM,Julián Castro,0,0,0,0
Brazoria,2,President,,DEM,Andrew Yang,0,0,0,0
Brazoria,2,President,,DEM,Cory Booker,0,0,0,0
Brazoria,2,President,,DEM,Deval Patrick,0,0,0,0
Brazoria,2,President,,DEM,Elizabeth Warren,3,6,10,19
Brazoria,2,Ballots Cast,,DEM,,34,108,131,273
Brazoria,2,President,,DEM,Under Votes,1,0,1,2
Brazoria,2,President,,DEM,Over Votes,0,0,0,0
Brazoria,2,U.S. Senate,,DEM,Victor Hugo Harris,1,7,4,12
Brazoria,2,U.S. Senate,,DEM,Royce West,0,11,16,27
Brazoria,2,U.S. Senate,,DEM,Michael Cooper,5,8,12,25
Brazoria,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,15,12,29
Brazoria,2,U.S. Senate,,DEM,Chris Bell,14,26,30,70
Brazoria,2,U.S. Senate,,DEM,D. R. Hunter,0,4,4,8
Brazoria,2,U.S. Senate,,DEM,Sema Hernandez,0,12,17,29
Brazoria,2,U.S. Senate,,DEM,"Annie ""Mamá"" Garcia",3,1,5,9
Brazoria,2,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,0,0,0
Brazoria,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",4,12,13,29
Brazoria,2,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Brazoria,2,U.S. Senate,,DEM,Amanda K. Edwards,3,5,5,13
Brazoria,2,Ballots Cast,,DEM,,32,101,118,251
Brazoria,2,U.S. Senate,,DEM,Under Votes,3,7,14,24
Brazoria,2,U.S. Senate,,DEM,Over Votes,0,0,0,0
Brazoria,2,U.S. House,14,DEM,Eddie Fisher,2,7,13,22
Brazoria,2,U.S. House,14,DEM,Mikal Williams,0,7,12,19
Brazoria,2,U.S. House,14,DEM,"Robert ""Puga"" Thomas",15,43,53,111
Brazoria,2,U.S. House,14,DEM,Adrienne Bell,13,40,36,89
Brazoria,2,U.S. House,14,DEM,Sanjanetta Barnes,3,5,7,15
Brazoria,2,U.S. House,14,DEM,Under Votes,2,6,11,19
Brazoria,2,U.S. House,14,DEM,Over Votes,0,0,0,0
Brazoria,2,Railroad Commissioner,,DEM,Mark Watson,12,22,30,64
Brazoria,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",6,34,17,57
Brazoria,2,Railroad Commissioner,,DEM,Kelly Stone,5,27,40,72
Brazoria,2,Railroad Commissioner,,DEM,Chrysta Castañeda,8,18,27,53
Brazoria,2,Ballots Cast,,DEM,,31,101,114,246
Brazoria,2,Railroad Commissioner,,DEM,Under Votes,4,7,18,29
Brazoria,2,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Brazoria,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,25,80,89,194
Brazoria,2,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,7,21,29,57
Brazoria,2,"Chief Justice, Supreme Court",,DEM,Under Votes,3,7,14,24
Brazoria,2,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,8,30,42,80
Brazoria,2,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,24,70,71,165
Brazoria,2,"Justice, Supreme Court, Place 6",,DEM,Under Votes,3,8,19,30
Brazoria,2,"Justice, Supreme Court, Place 6",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,18,77,85,180
Brazoria,2,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,12,24,29,65
Brazoria,2,"Justice, Supreme Court, Place 7",,DEM,Under Votes,5,7,18,30
Brazoria,2,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,14,62,70,146
Brazoria,2,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,17,37,45,99
Brazoria,2,Ballots Cast,,DEM,,31,99,115,245
Brazoria,2,"Justice, Supreme Court, Place 8",,DEM,Under Votes,4,9,17,30
Brazoria,2,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Judge, Court of Criminal Appeals Place 3",,DEM,William Pieratt Demond,8,17,9,34
Brazoria,2,"Judge, Court of Criminal Appeals Place 3",,DEM,Dan Wood,11,22,24,57
Brazoria,2,"Judge, Court of Criminal Appeals Place 3",,DEM,Elizabeth Davis Frizell,12,61,81,154
Brazoria,2,"Judge, Court of Criminal Appeals Place 3",,DEM,Under Votes,4,8,18,30
Brazoria,2,"Judge, Court of Criminal Appeals Place 3",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Judge, Court of Criminal Appeals Place 4",,DEM,Steven Miears,7,29,32,68
Brazoria,2,"Judge, Court of Criminal Appeals Place 4",,DEM,Tina Clinton,23,72,81,176
Brazoria,2,"Judge, Court of Criminal Appeals Place 4",,DEM,Under Votes,5,7,19,31
Brazoria,2,"Judge, Court of Criminal Appeals Place 4",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Judge, Court of Criminal Appeals Place 9",,DEM,Brandon Birmingham,27,95,103,225
Brazoria,2,"Judge, Court of Criminal Appeals Place 9",,DEM,Under Votes,8,13,29,50
Brazoria,2,"Judge, Court of Criminal Appeals Place 9",,DEM,Over Votes,0,0,0,0
Brazoria,2,State Representative,25,DEM,Patrick Henry,28,95,105,228
Brazoria,2,Ballots Cast,,DEM,,28,95,105,228
Brazoria,2,State Representative,25,DEM,Under Votes,7,13,27,47
Brazoria,2,State Representative,25,DEM,Over Votes,0,0,0,0
Brazoria,2,"Chief Justice, 14th Court of Appeals District",,DEM,Jim Evans,9,25,29,63
Brazoria,2,"Chief Justice, 14th Court of Appeals District",,DEM,Jane Robinson,22,73,75,170
Brazoria,2,"Chief Justice, 14th Court of Appeals District",,DEM,Under Votes,4,10,28,42
Brazoria,2,"Chief Justice, 14th Court of Appeals District",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice, 1st Court of Appeals District, Place 3",,DEM,Jim Sharp,13,28,35,76
Brazoria,2,"Justice, 1st Court of Appeals District, Place 3",,DEM,Dinesh Singhal,4,13,19,36
Brazoria,2,"Justice, 1st Court of Appeals District, Place 3",,DEM,Veronica Rivas-Molloy,14,57,53,124
Brazoria,2,"Justice, 1st Court of Appeals District, Place 3",,DEM,Under Votes,4,10,25,39
Brazoria,2,"Justice, 1st Court of Appeals District, Place 3",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice, 1st Court of Appeals District, Place 5",,DEM,Tim Hootman,19,47,51,117
Brazoria,2,"Justice, 1st Court of Appeals District, Place 5",,DEM,Amparo Monique Guerra,12,51,54,117
Brazoria,2,"Justice, 1st Court of Appeals District, Place 5",,DEM,Under Votes,4,10,27,41
Brazoria,2,"Justice, 1st Court of Appeals District, Place 5",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,"Tamika ""Tami"" Craft",4,30,30,64
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,Dominic J. Merino,3,8,8,19
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,V.R. Faulkner,6,7,10,23
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,Wally Kronzer,1,4,4,9
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,Lennon C. Wright,5,9,5,19
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,Cheri Thomas,11,37,45,93
Brazoria,2,Ballots Cast,,DEM,,30,95,102,227
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,Under Votes,5,13,30,48
Brazoria,2,"Justice, 14th Court of Appeals District, Place 7",,DEM,Over Votes,0,0,0,0
Brazoria,2,"Judge, County Court at Law No. 1 & Probate, Unexpired Term",,DEM,Terence Norman,29,93,99,221
Brazoria,2,"Judge, County Court at Law No. 1 & Probate, Unexpired Term",,DEM,Under Votes,6,15,33,54
Brazoria,2,"Judge, County Court at Law No. 1 & Probate, Unexpired Term",,DEM,Over Votes,0,0,0,0
Brazoria,2,County Tax Assessor-Collector,,DEM,Andrew Bell,29,96,102,227
Brazoria,2,County Tax Assessor-Collector,,DEM,Under Votes,6,12,30,48
Brazoria,2,County Tax Assessor-Collector,,DEM,Over Votes,0,0,0,0
Brazoria,2,"Justice of the Peace Precinct 4, Place 1",,DEM,F. J. Jones,28,95,108,231
Brazoria,2,"Justice of the Peace Precinct 4, Place 1",,DEM,Under Votes,7,13,24,44
Brazoria,2,"Justice of the Peace Precinct 4, Place 1",,DEM,Over Votes,0,0,0,0
Brazoria,2,County Constable Precinct 4,,DEM,David Keith Rougeau,29,92,99,220
Brazoria,2,Ballots Cast,,DEM,,29,92,99,220
Brazoria,2,County Constable Precinct 4,,DEM,Under Votes,6,16,33,55
Brazoria,2,County Constable Precinct 4,,DEM,Over Votes,0,0,0,0
Brazoria,2,County Chair,,DEM,Kris McGarvey,29,91,99,219
Brazoria,2,County Chair,,DEM,Under Votes,6,17,33,56
Brazoria,2,County Chair,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 1,,DEM,Yes,30,102,125,257
Brazoria,2,Democratic Party Proposition 1,,DEM,No,0,4,4,8
Brazoria,2,Democratic Party Proposition 1,,DEM,Under Votes,5,2,3,10
Brazoria,2,Democratic Party Proposition 1,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 2,,DEM,Yes,30,103,122,255
Brazoria,2,Democratic Party Proposition 2,,DEM,No,0,2,7,9
Brazoria,2,Democratic Party Proposition 2,,DEM,Under Votes,5,3,3,11
Brazoria,2,Democratic Party Proposition 2,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 3,,DEM,Yes,30,104,129,263
Brazoria,2,Democratic Party Proposition 3,,DEM,No,0,1,1,2
Brazoria,2,Ballots Cast,,DEM,,30,105,130,265
Brazoria,2,Democratic Party Proposition 3,,DEM,Under Votes,5,3,2,10
Brazoria,2,Democratic Party Proposition 3,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 4,,DEM,Yes,29,103,124,256
Brazoria,2,Democratic Party Proposition 4,,DEM,No,1,2,4,7
Brazoria,2,Democratic Party Proposition 4,,DEM,Under Votes,5,3,4,12
Brazoria,2,Democratic Party Proposition 4,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 5,,DEM,Yes,30,104,121,255
Brazoria,2,Democratic Party Proposition 5,,DEM,No,0,2,6,8
Brazoria,2,Democratic Party Proposition 5,,DEM,Under Votes,5,2,5,12
Brazoria,2,Democratic Party Proposition 5,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 6,,DEM,Yes,30,103,126,259
Brazoria,2,Democratic Party Proposition 6,,DEM,No,0,1,2,3
Brazoria,2,Democratic Party Proposition 6,,DEM,Under Votes,5,4,4,13
Brazoria,2,Democratic Party Proposition 6,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 7,,DEM,Yes,30,100,117,247
Brazoria,2,Democratic Party Proposition 7,,DEM,No,0,3,9,12
Brazoria,2,Ballots Cast,,DEM,,30,103,126,259
Brazoria,2,Democratic Party Proposition 7,,DEM,Under Votes,5,5,6,16
Brazoria,2,Democratic Party Proposition 7,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 8,,DEM,Yes,30,100,120,250
Brazoria,2,Democratic Party Proposition 8,,DEM,No,0,3,8,11
Brazoria,2,Democratic Party Proposition 8,,DEM,Under Votes,5,5,4,14
Brazoria,2,Democratic Party Proposition 8,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 9,,DEM,Yes,30,101,124,255
Brazoria,2,Democratic Party Proposition 9,,DEM,No,0,1,3,4
Brazoria,2,Democratic Party Proposition 9,,DEM,Under Votes,5,6,5,16
Brazoria,2,Democratic Party Proposition 9,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 10,,DEM,Yes,29,99,119,247
Brazoria,2,Democratic Party Proposition 10,,DEM,No,1,5,9,15
Brazoria,2,Democratic Party Proposition 10,,DEM,Under Votes,5,4,4,13
Brazoria,2,Democratic Party Proposition 10,,DEM,Over Votes,0,0,0,0
Brazoria,2,Democratic Party Proposition 11,,DEM,Yes,29,99,116,244
Brazoria,2,Democratic Party Proposition 11,,DEM,No,1,3,12,16
Brazoria,2,Ballots Cast,,DEM,,30,102,128,260
Brazoria,2,Democratic Party Proposition 11,,DEM,Under Votes,5,6,4,15
Brazoria,2,Democratic Party Proposition 11,,DEM,Over Votes,0,0,0,0
Brazoria,3,President,,DEM,Tulsi Gabbard,0,0,2,2
Brazoria,3,President,,DEM,Bernie Sanders,3,35,39,77
Brazoria,3,President,,DEM,Pete Buttigieg,0,19,0,19
Brazoria,3,President,,DEM,"Roque ""Rocky"" de la Fuente",0,0,0,0
Brazoria,3,President,,DEM,Michael R. Bloomberg,8,23,21,52
Brazoria,3,President,,DEM,Amy Klobuchar,0,14,0,14
Brazoria,3,President,,DEM,Michael Bennet,0,0,0,0
Brazoria,3,President,,DEM,Tom Steyer,0,3,0,3
Brazoria,3,President,,DEM,John K. Delaney,0,0,0,0
Brazoria,3,President,,DEM,Robby Wells,0,0,0,0
Brazoria,3,President,,DEM,Joseph R. Biden,4,27,45,76
Brazoria,3,President,,DEM,Marianne Williamson,0,0,0,0
Brazoria,3,President,,DEM,Julián Castro,0,1,0,1
