county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Houston,21,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,9,23,24,56
Houston,22,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,9,19,10,38
Houston,1,U.S. Senate,,Kerry Douglas McKennon,LBT,0,7,1,8
Houston,2,U.S. Senate,,Kerry Douglas McKennon,LBT,0,4,1,5
Houston,3,U.S. Senate,,Kerry Douglas McKennon,LBT,1,6,2,9
Houston,4,U.S. Senate,,Kerry Douglas McKennon,LBT,0,9,6,15
Houston,5,U.S. Senate,,Kerry Douglas McKennon,LBT,0,10,2,12
Houston,6,U.S. Senate,,Kerry Douglas McKennon,LBT,1,6,2,9
Houston,7,U.S. Senate,,Kerry Douglas McKennon,LBT,0,2,3,5
Houston,8,U.S. Senate,,Kerry Douglas McKennon,LBT,0,1,0,1
Houston,9,U.S. Senate,,Kerry Douglas McKennon,LBT,0,3,1,4
Houston,10,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,3,3
Houston,11,U.S. Senate,,Kerry Douglas McKennon,LBT,0,1,2,3
Houston,12,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Houston,14,U.S. Senate,,Kerry Douglas McKennon,LBT,0,1,0,1
Houston,15,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Houston,16,U.S. Senate,,Kerry Douglas McKennon,LBT,0,4,0,4
Houston,17,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Houston,18,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Houston,19,U.S. Senate,,Kerry Douglas McKennon,LBT,1,1,1,3
Houston,20,U.S. Senate,,Kerry Douglas McKennon,LBT,0,1,0,1
Houston,21,U.S. Senate,,Kerry Douglas McKennon,LBT,0,3,0,3
Houston,22,U.S. Senate,,Kerry Douglas McKennon,LBT,1,0,5,6
Houston,1,U.S. Senate,,David B. Collins,GRE,0,2,0,2
Houston,2,U.S. Senate,,David B. Collins,GRE,0,2,3,5
Houston,3,U.S. Senate,,David B. Collins,GRE,0,2,1,3
Houston,4,U.S. Senate,,David B. Collins,GRE,1,2,1,4
Houston,5,U.S. Senate,,David B. Collins,GRE,0,0,5,5
Houston,6,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,7,U.S. Senate,,David B. Collins,GRE,0,0,1,1
Houston,8,U.S. Senate,,David B. Collins,GRE,0,1,1,2
Houston,9,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,10,U.S. Senate,,David B. Collins,GRE,0,1,1,2
Houston,11,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,12,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,14,U.S. Senate,,David B. Collins,GRE,0,1,0,1
Houston,15,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,16,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,17,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,18,U.S. Senate,,David B. Collins,GRE,0,1,0,1
Houston,19,U.S. Senate,,David B. Collins,GRE,0,0,2,2
Houston,20,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,21,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,22,U.S. Senate,,David B. Collins,GRE,0,0,0,0
Houston,1,U.S. Senate,,Write-ins,,0,0,0,0
Houston,2,U.S. Senate,,Write-ins,,0,0,0,0
Houston,3,U.S. Senate,,Write-ins,,0,0,0,0
Houston,4,U.S. Senate,,Write-ins,,0,0,0,0
Houston,5,U.S. Senate,,Write-ins,,0,1,0,1
Houston,6,U.S. Senate,,Write-ins,,0,0,0,0
Houston,7,U.S. Senate,,Write-ins,,0,0,1,1
Houston,8,U.S. Senate,,Write-ins,,0,0,0,0
Houston,9,U.S. Senate,,Write-ins,,0,0,0,0
Houston,10,U.S. Senate,,Write-ins,,0,0,0,0
Houston,11,U.S. Senate,,Write-ins,,0,0,0,0
Houston,12,U.S. Senate,,Write-ins,,0,0,0,0
Houston,14,U.S. Senate,,Write-ins,,0,0,0,0
Houston,15,U.S. Senate,,Write-ins,,0,0,0,0
Houston,16,U.S. Senate,,Write-ins,,0,0,0,0
Houston,17,U.S. Senate,,Write-ins,,0,0,0,0
Houston,18,U.S. Senate,,Write-ins,,0,0,0,0
Houston,19,U.S. Senate,,Write-ins,,0,0,0,0
Houston,20,U.S. Senate,,Write-ins,,0,0,0,0
Houston,21,U.S. Senate,,Write-ins,,0,0,0,0
Houston,22,U.S. Senate,,Write-ins,,0,0,0,0
Houston,1,U.S. House,8,Kevin Brady,REP,45,361,75,481
Houston,2,U.S. House,8,Kevin Brady,REP,53,572,88,713
Houston,3,U.S. House,8,Kevin Brady,REP,27,267,35,329
Houston,4,U.S. House,8,Kevin Brady,REP,84,683,132,899
Houston,5,U.S. House,8,Kevin Brady,REP,42,622,165,829
Houston,6,U.S. House,8,Kevin Brady,REP,35,407,143,585
Houston,7,U.S. House,8,Kevin Brady,REP,17,393,157,567
Houston,8,U.S. House,8,Kevin Brady,REP,23,133,84,240
Houston,9,U.S. House,8,Kevin Brady,REP,19,198,119,336
Houston,10,U.S. House,8,Kevin Brady,REP,14,78,86,178
Houston,11,U.S. House,8,Kevin Brady,REP,5,67,21,93
Houston,12,U.S. House,8,Kevin Brady,REP,5,73,13,91
Houston,14,U.S. House,8,Kevin Brady,REP,6,107,53,166
Houston,15,U.S. House,8,Kevin Brady,REP,12,113,36,161
Houston,16,U.S. House,8,Kevin Brady,REP,11,157,35,203
Houston,17,U.S. House,8,Kevin Brady,REP,5,90,125,220
Houston,18,U.S. House,8,Kevin Brady,REP,6,39,41,86
Houston,19,U.S. House,8,Kevin Brady,REP,18,175,178,371
Houston,20,U.S. House,8,Kevin Brady,REP,11,59,82,152
Houston,21,U.S. House,8,Kevin Brady,REP,11,102,98,211
Houston,22,U.S. House,8,Kevin Brady,REP,12,69,74,155
Houston,1,U.S. House,8,Elizabeth Hernandez,DEM,48,173,48,269
Houston,2,U.S. House,8,Elizabeth Hernandez,DEM,36,184,38,258
Houston,3,U.S. House,8,Elizabeth Hernandez,DEM,91,315,105,511
Houston,4,U.S. House,8,Elizabeth Hernandez,DEM,49,227,53,329
Houston,5,U.S. House,8,Elizabeth Hernandez,DEM,26,68,26,120
Houston,6,U.S. House,8,Elizabeth Hernandez,DEM,36,113,34,183
Houston,7,U.S. House,8,Elizabeth Hernandez,DEM,9,41,13,63
Houston,8,U.S. House,8,Elizabeth Hernandez,DEM,13,24,8,45
Houston,9,U.S. House,8,Elizabeth Hernandez,DEM,4,10,6,20
Houston,10,U.S. House,8,Elizabeth Hernandez,DEM,2,27,6,35
Houston,11,U.S. House,8,Elizabeth Hernandez,DEM,2,4,5,11
Houston,12,U.S. House,8,Elizabeth Hernandez,DEM,1,13,1,15
Houston,14,U.S. House,8,Elizabeth Hernandez,DEM,0,17,2,19
Houston,15,U.S. House,8,Elizabeth Hernandez,DEM,15,12,8,35
Houston,16,U.S. House,8,Elizabeth Hernandez,DEM,2,8,5,15
Houston,17,U.S. House,8,Elizabeth Hernandez,DEM,2,5,1,8
Houston,18,U.S. House,8,Elizabeth Hernandez,DEM,8,25,7,40
Houston,19,U.S. House,8,Elizabeth Hernandez,DEM,21,48,29,98
Houston,20,U.S. House,8,Elizabeth Hernandez,DEM,2,3,8,13
Houston,21,U.S. House,8,Elizabeth Hernandez,DEM,9,22,22,53
Houston,22,U.S. House,8,Elizabeth Hernandez,DEM,9,18,10,37
Houston,1,U.S. House,8,Chris Duncan,LBT,1,5,3,9
Houston,2,U.S. House,8,Chris Duncan,LBT,1,4,3,8
Houston,3,U.S. House,8,Chris Duncan,LBT,1,7,1,9
Houston,4,U.S. House,8,Chris Duncan,LBT,0,8,4,12
Houston,5,U.S. House,8,Chris Duncan,LBT,1,6,4,11
Houston,6,U.S. House,8,Chris Duncan,LBT,1,8,3,12
Houston,7,U.S. House,8,Chris Duncan,LBT,1,1,5,7
Houston,8,U.S. House,8,Chris Duncan,LBT,0,2,1,3
Houston,9,U.S. House,8,Chris Duncan,LBT,0,4,2,6
Houston,10,U.S. House,8,Chris Duncan,LBT,0,1,3,4
Houston,11,U.S. House,8,Chris Duncan,LBT,0,1,2,3
Houston,12,U.S. House,8,Chris Duncan,LBT,0,0,0,0
Houston,14,U.S. House,8,Chris Duncan,LBT,0,3,1,4
Houston,15,U.S. House,8,Chris Duncan,LBT,0,1,1,2
Houston,16,U.S. House,8,Chris Duncan,LBT,0,7,0,7
Houston,17,U.S. House,8,Chris Duncan,LBT,0,1,2,3
Houston,18,U.S. House,8,Chris Duncan,LBT,0,0,0,0
Houston,19,U.S. House,8,Chris Duncan,LBT,0,0,1,1
Houston,20,U.S. House,8,Chris Duncan,LBT,0,2,0,2
Houston,21,U.S. House,8,Chris Duncan,LBT,0,1,1,2
Houston,22,U.S. House,8,Chris Duncan,LBT,1,0,4,5
Houston,1,U.S. House,8,"James ""Jim"" Wright",REP,46,352,71,469
Houston,2,U.S. House,8,"James ""Jim"" Wright",REP,53,558,86,697
Houston,3,U.S. House,8,"James ""Jim"" Wright",REP,25,265,36,326
Houston,4,U.S. House,8,"James ""Jim"" Wright",REP,84,667,134,885
Houston,5,U.S. House,8,"James ""Jim"" Wright",REP,43,611,163,817
Houston,6,U.S. House,8,"James ""Jim"" Wright",REP,35,406,145,586
Houston,7,U.S. House,8,"James ""Jim"" Wright",REP,16,385,153,554
Houston,8,U.S. House,8,"James ""Jim"" Wright",REP,23,135,85,243
Houston,9,U.S. House,8,"James ""Jim"" Wright",REP,19,195,119,333
Houston,10,U.S. House,8,"James ""Jim"" Wright",REP,14,76,88,178
Houston,11,U.S. House,8,"James ""Jim"" Wright",REP,5,66,20,91
Houston,12,U.S. House,8,"James ""Jim"" Wright",REP,4,72,13,89
Houston,14,U.S. House,8,"James ""Jim"" Wright",REP,6,107,52,165
Houston,15,U.S. House,8,"James ""Jim"" Wright",REP,10,111,35,156
Houston,16,U.S. House,8,"James ""Jim"" Wright",REP,11,152,35,198
Houston,17,U.S. House,8,"James ""Jim"" Wright",REP,5,88,125,218
Houston,18,U.S. House,8,"James ""Jim"" Wright",REP,5,38,42,85
Houston,19,U.S. House,8,"James ""Jim"" Wright",REP,21,171,177,369
Houston,20,U.S. House,8,"James ""Jim"" Wright",REP,11,59,81,151
Houston,21,U.S. House,8,"James ""Jim"" Wright",REP,11,98,99,208
Houston,22,U.S. House,8,"James ""Jim"" Wright",REP,11,70,73,154
Houston,1,U.S. House,8,Chrysta Castaneda,DEM,48,171,49,268
Houston,2,U.S. House,8,Chrysta Castaneda,DEM,38,182,37,257
Houston,3,U.S. House,8,Chrysta Castaneda,DEM,92,308,102,502
Houston,4,U.S. House,8,Chrysta Castaneda,DEM,49,219,46,314
Houston,5,U.S. House,8,Chrysta Castaneda,DEM,24,67,24,115
Houston,6,U.S. House,8,Chrysta Castaneda,DEM,35,111,33,179
Houston,7,U.S. House,8,Chrysta Castaneda,DEM,9,43,14,66
Houston,8,U.S. House,8,Chrysta Castaneda,DEM,13,23,6,42
Houston,9,U.S. House,8,Chrysta Castaneda,DEM,4,11,6,21
Houston,10,U.S. House,8,Chrysta Castaneda,DEM,2,26,5,33
Houston,11,U.S. House,8,Chrysta Castaneda,DEM,2,4,6,12
Houston,12,U.S. House,8,Chrysta Castaneda,DEM,0,13,1,14
Houston,14,U.S. House,8,Chrysta Castaneda,DEM,0,16,2,18
Houston,15,U.S. House,8,Chrysta Castaneda,DEM,18,13,8,39
Houston,16,U.S. House,8,Chrysta Castaneda,DEM,2,10,4,16
Houston,17,U.S. House,8,Chrysta Castaneda,DEM,2,5,3,10
Houston,18,U.S. House,8,Chrysta Castaneda,DEM,8,24,6,38
Houston,19,U.S. House,8,Chrysta Castaneda,DEM,17,46,27,90
Houston,20,U.S. House,8,Chrysta Castaneda,DEM,2,3,7,12
Houston,21,U.S. House,8,Chrysta Castaneda,DEM,9,24,23,56
Houston,22,U.S. House,8,Chrysta Castaneda,DEM,9,17,10,36
Houston,1,U.S. House,8,Matt Sterett,LBT,0,7,5,12
Houston,2,U.S. House,8,Matt Sterett,LBT,0,10,3,13
Houston,3,U.S. House,8,Matt Sterett,LBT,1,4,1,6
Houston,4,U.S. House,8,Matt Sterett,LBT,0,8,4,12
Houston,5,U.S. House,8,Matt Sterett,LBT,0,8,0,8
Houston,6,U.S. House,8,Matt Sterett,LBT,1,7,2,10
Houston,7,U.S. House,8,Matt Sterett,LBT,0,3,5,8
Houston,8,U.S. House,8,Matt Sterett,LBT,0,1,1,2
Houston,9,U.S. House,8,Matt Sterett,LBT,0,4,0,4
Houston,10,U.S. House,8,Matt Sterett,LBT,0,2,2,4
Houston,11,U.S. House,8,Matt Sterett,LBT,0,1,1,2
Houston,12,U.S. House,8,Matt Sterett,LBT,1,0,0,1
Houston,14,U.S. House,8,Matt Sterett,LBT,0,2,0,2
Houston,15,U.S. House,8,Matt Sterett,LBT,0,1,1,2
Houston,16,U.S. House,8,Matt Sterett,LBT,0,7,0,7
Houston,17,U.S. House,8,Matt Sterett,LBT,0,0,0,0
Houston,18,U.S. House,8,Matt Sterett,LBT,0,1,0,1
Houston,19,U.S. House,8,Matt Sterett,LBT,0,5,0,5
Houston,20,U.S. House,8,Matt Sterett,LBT,0,2,0,2
Houston,21,U.S. House,8,Matt Sterett,LBT,0,1,0,1
Houston,22,U.S. House,8,Matt Sterett,LBT,2,1,3,6
Houston,1,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,2,0,2
Houston,2,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,1,1,2
Houston,3,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,4,1,5
Houston,4,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,11,2,13
Houston,5,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,1,1,2
Houston,6,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,1,0,1
Houston,7,U.S. House,8,"Katija ""Kat"" Gruene",GRE,1,0,1,2
Houston,8,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,1,1
Houston,9,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Houston,10,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Houston,11,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Houston,12,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Houston,14,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,1,0,1
Houston,15,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,1,1
Houston,16,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,1,1
Houston,17,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,1,0,1
Houston,18,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,1,0,1
Houston,19,U.S. House,8,"Katija ""Kat"" Gruene",GRE,1,0,2,3
Houston,20,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Houston,21,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,0,0
Houston,22,U.S. House,8,"Katija ""Kat"" Gruene",GRE,0,0,1,1
Houston,1,State Representative,57,Trent Ashby,REP,49,371,80,500
Houston,2,State Representative,57,Trent Ashby,REP,53,589,90,732
Houston,3,State Representative,57,Trent Ashby,REP,26,285,41,352
Houston,4,State Representative,57,Trent Ashby,REP,85,692,141,918
Houston,5,State Representative,57,Trent Ashby,REP,44,623,166,833
Houston,6,State Representative,57,Trent Ashby,REP,38,417,147,602
Houston,7,State Representative,57,Trent Ashby,REP,18,397,162,577
Houston,8,State Representative,57,Trent Ashby,REP,24,140,85,249
Houston,9,State Representative,57,Trent Ashby,REP,18,201,122,341
Houston,10,State Representative,57,Trent Ashby,REP,14,77,90,181
Houston,11,State Representative,57,Trent Ashby,REP,5,69,21,95
Houston,12,State Representative,57,Trent Ashby,REP,5,76,13,94
Houston,14,State Representative,57,Trent Ashby,REP,6,110,53,169
Houston,15,State Representative,57,Trent Ashby,REP,14,112,36,162
Houston,16,State Representative,57,Trent Ashby,REP,11,165,36,212
Houston,17,State Representative,57,Trent Ashby,REP,5,91,127,223
Houston,18,State Representative,57,Trent Ashby,REP,6,39,42,87
Houston,19,State Representative,57,Trent Ashby,REP,21,178,187,386
Houston,20,State Representative,57,Trent Ashby,REP,11,60,85,156
Houston,21,State Representative,57,Trent Ashby,REP,13,104,99,216
Houston,22,State Representative,57,Trent Ashby,REP,13,69,77,159
Houston,1,State Representative,57,Jason Rogers,DEM,46,164,44,254
Houston,2,State Representative,57,Jason Rogers,DEM,38,168,38,244
Houston,3,State Representative,57,Jason Rogers,DEM,92,303,96,491
Houston,4,State Representative,57,Jason Rogers,DEM,46,217,44,307
Houston,5,State Representative,57,Jason Rogers,DEM,24,69,23,116
Houston,6,State Representative,57,Jason Rogers,DEM,34,112,30,176
Houston,7,State Representative,57,Jason Rogers,DEM,9,39,13,61
Houston,8,State Representative,57,Jason Rogers,DEM,12,21,7,40
Houston,9,State Representative,57,Jason Rogers,DEM,4,11,4,19
Houston,10,State Representative,57,Jason Rogers,DEM,2,26,5,33
Houston,11,State Representative,57,Jason Rogers,DEM,2,4,7,13
Houston,12,State Representative,57,Jason Rogers,DEM,0,11,1,12
Houston,14,State Representative,57,Jason Rogers,DEM,0,14,3,17
Houston,15,State Representative,57,Jason Rogers,DEM,14,13,9,36
Houston,16,State Representative,57,Jason Rogers,DEM,2,6,4,12
Houston,17,State Representative,57,Jason Rogers,DEM,2,5,0,7
Houston,18,State Representative,57,Jason Rogers,DEM,8,25,6,39
Houston,19,State Representative,57,Jason Rogers,DEM,18,46,24,88
Houston,20,State Representative,57,Jason Rogers,DEM,2,4,6,12
