county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Smith,4,U.S. Senate,,LBT,Kerry Douglas McKennon,9,0,4,5
Smith,4,U.S. Senate,,GRE,David B. Collins,8,1,4,3
Smith,4,U.S. Senate,,,Write-ins,1,1,0,0
Smith,4,U.S. House,1,REP,Louie Gohmert,569,47,363,159
Smith,4,U.S. House,1,DEM,Hank Gilbert,487,50,345,92
Smith,4,Railroad Commissioner,,REP,James Jim Wright,557,45,358,154
Smith,4,Railroad Commissioner,,DEM,Chrysta Castaneda,472,51,331,90
Smith,4,Railroad Commissioner,,LBT,Matt Sterett,8,0,5,3
Smith,4,Railroad Commissioner,,GRE,Katija Kat Gruene,11,1,6,4
Smith,4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,544,42,352,150
Smith,4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,492,54,341,97
Smith,4,"Chief Justice, Supreme Court",,LBT,Mark Ash,16,0,12,4
Smith,4,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,570,43,369,158
Smith,4,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,481,53,334,94
Smith,4,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,558,43,365,150
Smith,4,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,479,54,332,93
Smith,4,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,14,0,6,8
Smith,4,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,551,43,358,150
Smith,4,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,489,54,339,96
Smith,4,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,11,0,5,6
Smith,4,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,570,43,369,158
Smith,4,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,481,53,334,94
Smith,4,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,568,42,367,159
Smith,4,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,479,52,335,92
Smith,4,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,573,45,370,158
Smith,4,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,473,51,328,94
Smith,4,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,559,44,361,154
Smith,4,"Member, State BoE, Dist 9",,DEM,Brenda Davis,491,53,340,98
Smith,4,State Senate,1,REP,Bryan Hughes,571,45,368,158
Smith,4,State Senate,1,DEM,Audrey Spanko,478,51,335,92
Smith,4,State Representative,5,REP,Cole Hefner,578,52,370,156
Smith,4,State Representative,5,DEM,Lawyanda Prince,484,54,336,94
Smith,4,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,844,66,546,232
Smith,4,"Dist Judge, 7th Judicial Dist",,REP,Kerry L. Russell,850,70,553,227
Smith,4,"Dist Judge, 114th Judicial Dist",,REP,Austin Reeve Jackson,852,69,555,228
Smith,4,Sheriff,,REP,Larry R. Smith,853,69,556,228
Smith,4,County Tax Assessor-Collector,,REP,Gary B. Barber,862,67,561,234
Smith,4,County Commissioner Pct 3,,REP,Terry Phillips,858,68,559,231
Smith,4,Constable Pct 4,,REP,Josh Joplin,858,69,556,233
Smith,4,Mayor Tyler,,,Joel Rando,17,3,11,3
Smith,4,Mayor Tyler,,,Don Warren,21,4,14,3
Smith,5,Ballots Cast,,,,3277,169,2871,237
Smith,5,President,,REP,Donald J. Trump / Michael R. Pence,2762,110,2457,195
Smith,5,President,,DEM,Joseph R. Biden / Kamala D. Harris,452,55,362,35
Smith,5,President,,LBT,Jo Jorgensen / Jeremy Spike Cohen,36,2,30,4
Smith,5,President,,GRE,Howie Hawkins / Angela Walker,11,0,10,1
Smith,5,President,,,Write-ins,7,0,5,2
Smith,5,U.S. Senate,,REP,John Cornyn,2758,112,2454,192
Smith,5,U.S. Senate,,DEM,Mary MJ Hegar,433,54,347,32
Smith,5,U.S. Senate,,LBT,Kerry Douglas McKennon,42,0,35,7
Smith,5,U.S. Senate,,GRE,David B. Collins,14,0,11,3
Smith,5,U.S. Senate,,,Write-ins,3,0,2,1
Smith,5,U.S. House,1,REP,Louie Gohmert,2789,112,2473,204
Smith,5,U.S. House,1,DEM,Hank Gilbert,469,55,381,33
Smith,5,Railroad Commissioner,,REP,James Jim Wright,2750,111,2447,192
Smith,5,Railroad Commissioner,,DEM,Chrysta Castaneda,419,51,337,31
Smith,5,Railroad Commissioner,,LBT,Matt Sterett,55,0,47,8
Smith,5,Railroad Commissioner,,GRE,Katija Kat Gruene,17,1,12,4
Smith,5,"Chief Justice, Supreme Court",,REP,Nathan Hecht,2758,109,2455,194
Smith,5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,434,54,345,35
Smith,5,"Chief Justice, Supreme Court",,LBT,Mark Ash,56,1,48,7
Smith,5,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,2797,111,2484,202
Smith,5,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,439,50,356,33
Smith,5,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,2758,110,2453,195
Smith,5,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,434,53,346,35
Smith,5,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,52,1,45,6
Smith,5,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,2763,109,2457,197
Smith,5,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,421,53,337,31
Smith,5,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,54,0,46,8
Smith,5,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,2791,111,2478,202
Smith,5,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,451,50,367,34
Smith,5,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,2795,110,2483,202
Smith,5,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,438,50,354,34
Smith,5,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,2802,111,2487,204
Smith,5,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,441,53,356,32
Smith,5,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,2776,107,2475,194
Smith,5,"Member, State BoE, Dist 9",,DEM,Brenda Davis,460,52,367,41
Smith,5,State Senate,1,REP,Bryan Hughes,2801,111,2488,202
Smith,5,State Senate,1,DEM,Audrey Spanko,436,51,352,33
Smith,5,State Representative,5,REP,Cole Hefner,2799,112,2487,200
Smith,5,State Representative,5,DEM,Lawyanda Prince,434,49,350,35
Smith,5,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,3039,126,2690,223
Smith,5,"Dist Judge, 7th Judicial Dist",,REP,Kerry L. Russell,3041,132,2682,227
Smith,5,"Dist Judge, 114th Judicial Dist",,REP,Austin Reeve Jackson,3044,126,2689,229
Smith,5,Sheriff,,REP,Larry R. Smith,3077,137,2710,230
Smith,5,County Tax Assessor-Collector,,REP,Gary B. Barber,3081,140,2711,230
Smith,5,County Commissioner Pct 3,,REP,Terry Phillips,3040,131,2681,228
Smith,5,Constable Precinct 5,,REP,Jeff McClenny,3064,132,2704,228
Smith,5,Proposition 1 Lindale,,,Yes,184,22,150,12
Smith,5,Proposition 1 Lindale,,,No,74,3,66,5
Smith,5,Proposition 2 Lindale,,,Yes,80,10,64,6
Smith,5,Proposition 2 Lindale,,,No,188,15,161,12
Smith,5,Proposition 3 Lindale,,,Yes,105,18,81,6
Smith,5,Proposition 3 Lindale,,,No,162,7,144,11
Smith,5,Proposition 4 Lindale,,,Yes,147,15,126,6
Smith,5,Proposition 4 Lindale,,,No,118,10,96,12
Smith,5,Proposition 5 Lindale,,,Yes,147,11,124,12
Smith,5,Proposition 5 Lindale,,,No,116,12,98,6
Smith,6,Ballots Cast,,,,706,47,491,168
Smith,6,President,,REP,Donald J. Trump / Michael R. Pence,585,23,416,146
Smith,6,President,,DEM,Joseph R. Biden / Kamala D. Harris,105,20,68,17
Smith,6,President,,LBT,Jo Jorgensen / Jeremy Spike Cohen,10,0,6,4
Smith,6,President,,GRE,Howie Hawkins / Angela Walker,2,0,1,1
Smith,6,President,,,Write-ins,0,0,0,0
Smith,6,U.S. Senate,,REP,John Cornyn,580,23,410,147
Smith,6,U.S. Senate,,DEM,Mary MJ Hegar,104,20,69,15
Smith,6,U.S. Senate,,LBT,Kerry Douglas McKennon,9,0,5,4
Smith,6,U.S. Senate,,GRE,David B. Collins,3,0,2,1
Smith,6,U.S. Senate,,,Write-ins,0,0,0,0
Smith,6,U.S. House,1,REP,Louie Gohmert,586,23,417,146
Smith,6,U.S. House,1,DEM,Hank Gilbert,112,20,70,22
Smith,6,Railroad Commissioner,,REP,James Jim Wright,580,23,411,146
Smith,6,Railroad Commissioner,,DEM,Chrysta Castaneda,99,20,64,15
Smith,6,Railroad Commissioner,,LBT,Matt Sterett,12,0,7,5
Smith,6,Railroad Commissioner,,GRE,Katija Kat Gruene,3,0,2,1
Smith,6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,579,23,411,145
Smith,6,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,104,20,70,14
Smith,6,"Chief Justice, Supreme Court",,LBT,Mark Ash,12,0,5,7
Smith,6,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,592,23,419,150
Smith,6,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,103,20,66,17
Smith,6,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,581,23,415,143
Smith,6,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,104,20,66,18
Smith,6,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,12,0,6,6
Smith,6,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,580,23,414,143
Smith,6,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,102,20,65,17
Smith,6,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,12,0,5,7
Smith,6,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,587,22,418,147
Smith,6,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,107,20,67,20
Smith,6,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,590,21,419,150
Smith,6,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,101,19,65,17
Smith,6,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,591,23,422,146
Smith,6,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,102,18,63,21
Smith,6,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,584,23,416,145
Smith,6,"Member, State BoE, Dist 9",,DEM,Brenda Davis,110,20,68,22
Smith,6,State Senate,1,REP,Bryan Hughes,588,23,414,151
Smith,6,State Senate,1,DEM,Audrey Spanko,105,20,69,16
Smith,6,State Representative,5,REP,Cole Hefner,597,27,419,151
Smith,6,State Representative,5,DEM,Lawyanda Prince,97,20,61,16
Smith,6,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,634,29,448,157
Smith,6,"Dist Judge, 7th Judicial Dist",,REP,Kerry L. Russell,635,29,448,158
Smith,6,"Dist Judge, 114th Judicial Dist",,REP,Austin Reeve Jackson,635,29,448,158
Smith,6,Sheriff,,REP,Larry R. Smith,640,31,449,160
Smith,6,County Tax Assessor-Collector,,REP,Gary B. Barber,645,32,452,161
Smith,6,County Commissioner Pct 3,,REP,Terry Phillips,635,33,444,158
Smith,6,Constable Pct 4,,REP,Josh Joplin,619,29,433,157
Smith,7,Ballots Cast,,,,1284,67,876,341
Smith,7,President,,REP,Donald J. Trump / Michael R. Pence,951,34,652,265
Smith,7,President,,DEM,Joseph R. Biden / Kamala D. Harris,309,30,214,65
Smith,7,President,,LBT,Jo Jorgensen / Jeremy Spike Cohen,12,0,5,7
Smith,7,President,,GRE,Howie Hawkins / Angela Walker,6,2,1,3
Smith,7,President,,,Write-ins,4,1,2,1
Smith,7,U.S. Senate,,REP,John Cornyn,928,35,642,251
Smith,7,U.S. Senate,,DEM,Mary MJ Hegar,320,29,217,74
Smith,7,U.S. Senate,,LBT,Kerry Douglas McKennon,18,1,8,9
Smith,7,U.S. Senate,,GRE,David B. Collins,5,0,2,3
Smith,7,U.S. Senate,,,Write-ins,2,0,1,1
Smith,7,U.S. House,1,REP,Louie Gohmert,955,36,654,265
Smith,7,U.S. House,1,DEM,Hank Gilbert,320,27,220,73
Smith,7,Railroad Commissioner,,REP,James Jim Wright,925,35,635,255
Smith,7,Railroad Commissioner,,DEM,Chrysta Castaneda,304,28,212,64
Smith,7,Railroad Commissioner,,LBT,Matt Sterett,25,0,14,11
Smith,7,Railroad Commissioner,,GRE,Katija Kat Gruene,11,0,6,5
Smith,7,"Chief Justice, Supreme Court",,REP,Nathan Hecht,921,35,635,251
Smith,7,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,315,27,214,74
Smith,7,"Chief Justice, Supreme Court",,LBT,Mark Ash,31,2,17,12
Smith,7,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,940,30,648,262
Smith,7,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,324,32,218,74
Smith,7,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,933,34,642,257
Smith,7,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,316,29,215,72
Smith,7,"Justice, Supreme Court, Pl 7",,LBT,William Bryan Strange III,17,0,10,7
Smith,7,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,929,34,638,257
Smith,7,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,315,28,216,71
Smith,7,"Justice, Supreme Court, Pl 8",,LBT,Tom Oxford,19,1,11,7
Smith,7,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,946,32,652,262
Smith,7,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,316,29,215,72
Smith,7,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,942,30,654,258
Smith,7,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,319,30,213,76
Smith,7,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,945,34,649,262
Smith,7,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,317,29,216,72
Smith,7,"Member, State BoE, Dist 9",,REP,Keven M. Ellis,941,32,645,264
Smith,7,"Member, State BoE, Dist 9",,DEM,Brenda Davis,323,30,222,71
Smith,7,State Senate,1,REP,Bryan Hughes,957,36,652,269
Smith,7,State Senate,1,DEM,Audrey Spanko,313,27,218,68
Smith,7,State Representative,5,REP,Cole Hefner,956,35,653,268
Smith,7,State Representative,5,DEM,Lawyanda Prince,309,27,214,68
Smith,7,"Chief Justice, 12th Ct of App Dist",,REP,Jim Worthen,1139,49,774,316
Smith,7,"Dist Judge, 7th Judicial Dist",,REP,Kerry L. Russell,1136,48,774,314
Smith,7,"Dist Judge, 114th Judicial Dist",,REP,Austin Reeve Jackson,1141,49,774,318
Smith,7,Sheriff,,REP,Larry R. Smith,1136,51,763,322
Smith,7,County Tax Assessor-Collector,,REP,Gary B. Barber,1152,51,780,321
Smith,7,County Commissioner Pct 3,,REP,Terry Phillips,1128,48,764,316
Smith,7,Constable Pct 4,,REP,Josh Joplin,1113,48,758,307
Smith,7,"Trustees, Place 4 Chapel Hill",,,Tammy Humes,2,0,2,0
Smith,7,"Trustees, Place 4 Chapel Hill",,,Cindy Cagle Gaddis,2,0,2,0
Smith,7,"Trustees, Place 5 Chapel Hill",,,Amy Hayes,2,0,2,0
Smith,7,"Trustees, Place 5 Chapel Hill",,,Martin Ibarra,2,0,2,0
