county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Hildalgo,1,Ballots Cast,,,,,,,382
Hildalgo,1,President,,Donald J. Trump/ Michael R. Pence,REP,9,81,30,120
Hildalgo,1,President,,Joseph R. Biden/ Kamala D. Harris,DEM,28,171,57,256
Hildalgo,1,President,,Jo Jorgensen/ Jeremy 'Spike' Cohen,LBT,0,2,0,2
Hildalgo,1,President,,Howie Hawkins/ Angela Walker,GRE,0,0,1,1
Hildalgo,1,President,,Brian Carroll/Amar Patel (W),,0,0,0,0
Hildalgo,1,President,,Jesse Cuellar/Jimmy Monreal (W),,0,0,0,0
Hildalgo,1,President,,R.Boddie/Eric C.Stoneham (W),,0,0,0,0
Hildalgo,1,President,,Robert Morrow/ Anne Beckett (W),,0,0,0,0
Hildalgo,1,President,,Todd Cella/Tim Cella (W),,0,0,0,0
Hildalgo,1,President,,Tom Hoefling/ Andy Prior (W),,0,0,0,0
Hildalgo,1,President,,Under Votes,,1,2,0,3
Hildalgo,1,President,,Over Votes,,0,0,0,0
Hildalgo,1,U.S. Senate,,John Cornyn,REP,11,82,31,124
Hildalgo,1,U.S. Senate,,Mary 'MJ' Hegar,DEM,26,141,51,218
Hildalgo,1,U.S. Senate,,Kerry Douglas McKennon,LBT,0,13,2,15
Hildalgo,1,U.S. Senate,,David B. Collins,GRE,0,3,3,6
Hildalgo,1,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,1,0,1
Hildalgo,1,U.S. Senate,,Under Votes,,1,16,1,18
Hildalgo,1,U.S. Senate,,Over Votes,,0,0,0,0
Hildalgo,1,U.S. House,15,Monica De La Cruz-Hernandez,REP,4,94,36,134
Hildalgo,1,U.S. House,15,Vicente Gonzalez,DEM,30,138,50,218
Hildalgo,1,U.S. House,15,Ross Lynn Leone,LBT,0,7,0,7
Hildalgo,1,U.S. House,15,Under Votes,,4,17,2,23
Hildalgo,1,U.S. House,15,Over Votes,,0,0,0,0
Hildalgo,1,Railroad Commissioner,,James 'Jim' Wright,REP,5,67,27,99
Hildalgo,1,Railroad Commissioner,,Chrysta Castañeda,DEM,29,156,56,241
Hildalgo,1,Railroad Commissioner,,Matt Sterett,LBT,0,10,1,11
Hildalgo,1,Railroad Commissioner,,Katija 'Kat' Gruene,GRE,0,5,2,7
Hildalgo,1,Railroad Commissioner,,Under Votes,,4,18,2,24
Hildalgo,1,Railroad Commissioner,,Over Votes,,0,0,0,0
Hildalgo,1,"Chief Justice, Supreme Court",,Nathan Hecht,REP,7,68,35,110
Hildalgo,1,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,31,161,47,239
Hildalgo,1,"Chief Justice, Supreme Court",,Mark Ash,LBT,0,9,2,11
Hildalgo,1,"Chief Justice, Supreme Court",,Under Votes,,0,18,4,22
Hildalgo,1,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Hildalgo,1,"Justice, Supreme Court, Place 6, Unexpired Term",,Jane Bland,REP,8,91,39,138
Hildalgo,1,"Justice, Supreme Court, Place 6, Unexpired Term",,Kathy Cheng,DEM,30,144,46,220
Hildalgo,1,"Justice, Supreme Court, Place 6, Unexpired Term",,Under Votes,,0,21,3,24
Hildalgo,1,"Justice, Supreme Court, Place 6, Unexpired Term",,Over Votes,,0,0,0,0
Hildalgo,1,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,8,70,36,114
Hildalgo,1,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,29,151,46,226
Hildalgo,1,"Justice, Supreme Court, Place 7",,William Bryan Strange III,LBT,1,11,3,15
Hildalgo,1,"Justice, Supreme Court, Place 7",,Under Votes,,0,24,3,27
Hildalgo,1,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0
Hildalgo,1,"Justice, Supreme Court, Place 8",,Brett Busby,REP,6,73,35,114
Hildalgo,1,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,31,150,47,228
Hildalgo,1,"Justice, Supreme Court, Place 8",,Tom Oxford,LBT,0,10,3,13
Hildalgo,1,"Justice, Supreme Court, Place 8",,Under Votes,,1,23,3,27
Hildalgo,1,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,7,70,34,111
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,30,164,51,245
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 3",,Under Votes,,1,22,3,26
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 3",,Over Votes,,0,0,0,0
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,9,77,37,123
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,29,158,47,234
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 4",,Under Votes,,0,21,4,25
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 4",,Over Votes,,0,0,0,0
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,6,86,38,130
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,29,149,46,224
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 9",,Under Votes,,3,21,4,28
Hildalgo,1,"Judge, Court of Criminal Appeals, Place 9",,Over Votes,,0,0,0,0
Hildalgo,1,State Senate,27,Vanessa Tijerina,REP,5,79,33,117
Hildalgo,1,State Senate,27,"Eddie Lucio, Jr. DEM",DEM,31,164,50,245
Hildalgo,1,State Senate,27,Under Votes,,2,13,5,20
Hildalgo,1,State Senate,27,Over Votes,,0,0,0,0
Hildalgo,1,State Representative,39,Armando 'Mando' Martinez,DEM,32,215,82,329
Hildalgo,1,State Representative,39,Under Votes,,6,41,6,53
Hildalgo,1,State Representative,39,Over Votes,,0,0,0,0
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 4, Unexpired Term",,Jaime Tijerina,REP,5,86,40,131
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 4, Unexpired Term",,Migdalia Lopez,DEM,30,150,43,223
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 4, Unexpired Term",,Under Votes,,3,20,5,28
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 4, Unexpired Term",,Over Votes,,0,0,0,0
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 6",,Clarissa Silva,REP,7,77,37,121
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 6",,Nereida Lopez-Singleterry,DEM,30,161,46,237
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 6",,Under Votes,,1,18,5,24
Hildalgo,1,"Justice, 13th Court of Appeals District, Place 6",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 92nd Judicial District",,Luis Manuel Singleterry,DEM,34,203,77,314
Hildalgo,1,"District Judge, 92nd Judicial District",,Under Votes,,4,53,11,68
Hildalgo,1,"District Judge, 92nd Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 93rd Judicial District",,Fernando Mancías,DEM,35,202,76,313
Hildalgo,1,"District Judge, 93rd Judicial District",,Under Votes,,3,54,12,69
Hildalgo,1,"District Judge, 93rd Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 139th Judicial District",,J.R. 'Bobby' Flores,DEM,36,204,79,319
Hildalgo,1,"District Judge, 139th Judicial District",,Under Votes,,2,52,9,63
Hildalgo,1,"District Judge, 139th Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 332nd Judicial District",,"Mario E. Ramirez, Jr. DEM",DEM,35,201,76,312
Hildalgo,1,"District Judge, 332nd Judicial District",,Under Votes,,3,55,12,70
Hildalgo,1,"District Judge, 332nd Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 389th Judicial District",,Letty Lopez,DEM,35,201,78,314
Hildalgo,1,"District Judge, 389th Judicial District",,Under Votes,,3,55,10,68
Hildalgo,1,"District Judge, 389th Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 398th Judicial District",,Keno Vasquez,DEM,35,199,74,308
Hildalgo,1,"District Judge, 398th Judicial District",,Under Votes,,3,57,14,74
Hildalgo,1,"District Judge, 398th Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 430th Judicial District",,"Israel Ramon, Jr. DEM",DEM,35,199,75,309
Hildalgo,1,"District Judge, 430th Judicial District",,Under Votes,,3,57,13,73
Hildalgo,1,"District Judge, 430th Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 449th Judicial District",,Renee 'Rena' Rodriguez-Betancourt,DEM,34,196,75,305
Hildalgo,1,"District Judge, 449th Judicial District",,Under Votes,,4,60,13,77
Hildalgo,1,"District Judge, 449th Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,"District Judge, 464th Judicial District",,Ysmael D. Fonseca,REP,8,71,30,109
Hildalgo,1,"District Judge, 464th Judicial District",,Joe Ramirez,DEM,28,161,51,240
Hildalgo,1,"District Judge, 464th Judicial District",,Under Votes,,2,24,7,33
Hildalgo,1,"District Judge, 464th Judicial District",,Over Votes,,0,0,0,0
Hildalgo,1,Sheriff,,Ezequiel 'Zeik' Jurado,REP,4,72,30,106
Hildalgo,1,Sheriff,,J. E. 'Eddie' Guerra,DEM,31,172,53,256
Hildalgo,1,Sheriff,,Under Votes,,3,12,5,20
Hildalgo,1,Sheriff,,Over Votes,,0,0,0,0
Hildalgo,1,"For School Board Trustee, Place No. 5, Mercedes ISD",,Lucy Alvarado Delgado,,16,103,44,163
Hildalgo,1,"For School Board Trustee, Place No. 5, Mercedes ISD",,Oscar 'Big O' Riojas,,20,126,40,186
Hildalgo,1,"For School Board Trustee, Place No. 5, Mercedes ISD",,Under Votes,,2,27,4,33
Hildalgo,1,"For School Board Trustee, Place No. 5, Mercedes ISD",,Over Votes,,0,0,0,0
Hildalgo,1,"For School Board Trustee, Place No. 6, Mercedes ISD",,Elvia Sandoval,,22,108,40,170
Hildalgo,1,"For School Board Trustee, Place No. 6, Mercedes ISD",,Pete 'Capt' Martinez III,,16,123,43,182
Hildalgo,1,"For School Board Trustee, Place No. 6, Mercedes ISD",,Under Votes,,0,25,5,30
Hildalgo,1,"For School Board Trustee, Place No. 6, Mercedes ISD",,Over Votes,,0,0,0,0
Hildalgo,1,"For School Board Trustee, Place No. 7, Mercedes ISD",,Horacio Pequeño,,15,99,30,144
Hildalgo,1,"For School Board Trustee, Place No. 7, Mercedes ISD",,"Eddie Howell, Jr.",,22,133,55,210
Hildalgo,1,"For School Board Trustee, Place No. 7, Mercedes ISD",,Under Votes,,1,24,3,28
Hildalgo,1,"For School Board Trustee, Place No. 7, Mercedes ISD",,Over Votes,,0,0,0,0
Hildalgo,1,"School Board Trustee, Commissioner Pct. 1, South Texas ISD",,Ricardo Ochoa,,24,121,41,186
Hildalgo,1,"School Board Trustee, Commissioner Pct. 1, South Texas ISD",,Homero Garcia,,12,96,41,149
Hildalgo,1,"School Board Trustee, Commissioner Pct. 1, South Texas ISD",,Under Votes,,2,39,6,47
Hildalgo,1,"School Board Trustee, Commissioner Pct. 1, South Texas ISD",,Over Votes,,0,0,0,0
Hildalgo,1,"Board of Trustees District 7, South Texas College",,Danny Guzman,,16,129,57,202
Hildalgo,1,"Board of Trustees District 7, South Texas College",,Roy Deleon,,22,87,26,135
Hildalgo,1,"Board of Trustees District 7, South Texas College",,Under Votes,,0,40,5,45
Hildalgo,1,"Board of Trustees District 7, South Texas College",,Over Votes,,0,0,0,0
Hildalgo,2,President,,Donald J. Trump/ Michael R. Pence,REP,61,357,78,496
Hildalgo,2,President,,Joseph R. Biden/ Kamala D. Harris,DEM,91,405,83,579
Hildalgo,2,President,,Jo Jorgensen/ Jeremy 'Spike' Cohen,LBT,0,2,1,3
Hildalgo,2,President,,Howie Hawkins/ Angela Walker,GRE,0,4,1,5
