county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Ellis,103,Ballots Cast,,,Ballots Cast,1205,36,544,625
Ellis,104,Ballots Cast,,,Ballots Cast,1063,27,525,511
Ellis,105,Ballots Cast,,,Ballots Cast,1497,58,737,702
Ellis,106,Ballots Cast,,,Ballots Cast,1055,43,560,452
Ellis,107,Ballots Cast,,,Ballots Cast,1199,47,508,644
Ellis,108,Ballots Cast,,,Ballots Cast,1044,53,471,520
Ellis,109,Ballots Cast,,,Ballots Cast,680,39,255,386
Ellis,110,Ballots Cast,,,Ballots Cast,1287,63,483,741
Ellis,111,Ballots Cast,,,Ballots Cast,847,44,461,342
Ellis,112,Ballots Cast,,,Ballots Cast,631,29,320,282
Ellis,113,Ballots Cast,,,Ballots Cast,323,28,102,193
Ellis,114,Ballots Cast,,,Ballots Cast,642,53,314,275
Ellis,115,Ballots Cast,,,Ballots Cast,489,29,244,216
Ellis,116,Ballots Cast,,,Ballots Cast,630,37,299,294
Ellis,117,Ballots Cast,,,Ballots Cast,703,47,333,323
Ellis,118,Ballots Cast,,,Ballots Cast,877,109,463,305
Ellis,119,Ballots Cast,,,Ballots Cast,507,28,283,196
Ellis,120,Ballots Cast,,,Ballots Cast,164,18,81,65
Ellis,121,Ballots Cast,,,Ballots Cast,706,50,413,243
Ellis,122,Ballots Cast,,,Ballots Cast,445,28,222,195
Ellis,123,Ballots Cast,,,Ballots Cast,150,22,51,77
Ellis,124,Ballots Cast,,,Ballots Cast,245,18,86,141
Ellis,125,Ballots Cast,,,Ballots Cast,1059,51,588,420
Ellis,126,Ballots Cast,,,Ballots Cast,279,17,149,113
Ellis,127,Ballots Cast,,,Ballots Cast,122,12,59,51
Ellis,128,Ballots Cast,,,Ballots Cast,34,2,19,13
Ellis,129,Ballots Cast,,,Ballots Cast,208,7,105,96
Ellis,130,Ballots Cast,,,Ballots Cast,189,4,32,153
Ellis,131,Ballots Cast,,,Ballots Cast,558,28,121,409
Ellis,132,Ballots Cast,,,Ballots Cast,178,16,71,91
Ellis,133,Ballots Cast,,,Ballots Cast,158,12,63,83
Ellis,134,Ballots Cast,,,Ballots Cast,262,11,159,92
Ellis,135,Ballots Cast,,,Ballots Cast,1280,62,488,730
Ellis,136,Ballots Cast,,,Ballots Cast,210,8,132,70
Ellis,137,Ballots Cast,,,Ballots Cast,414,19,195,200
Ellis,138,Ballots Cast,,,Ballots Cast,520,12,302,206
Ellis,139,Ballots Cast,,,Ballots Cast,417,23,218,176
Ellis,140,Ballots Cast,,,Ballots Cast,1605,98,761,746
Ellis,141,Ballots Cast,,,Ballots Cast,633,37,269,327
Ellis,142,Ballots Cast,,,Ballots Cast,632,40,325,267
Ellis,143,Ballots Cast,,,Ballots Cast,995,44,503,448
Ellis,144,Ballots Cast,,,Ballots Cast,609,28,240,341
Ellis,145,Ballots Cast,,,Ballots Cast,901,65,338,498
Ellis,146,Ballots Cast,,,Ballots Cast,743,39,331,373
Ellis,147,Ballots Cast,,,Ballots Cast,1094,61,532,501
Ellis,148,Ballots Cast,,,Ballots Cast,575,33,172,370
Ellis,149,Ballots Cast,,,Ballots Cast,349,21,89,239
Ellis,101,Ballots Cast,,,Ballots Cast,300,10,125,165
Ellis,102,Ballots Cast,,,Ballots Cast,279,16,83,180
Ellis,103,Ballots Cast,,,Ballots Cast,382,9,136,237
Ellis,104,Ballots Cast,,,Ballots Cast,258,6,95,157
Ellis,105,Ballots Cast,,,Ballots Cast,384,19,125,240
Ellis,106,Ballots Cast,,,Ballots Cast,215,9,86,120
Ellis,107,Ballots Cast,,,Ballots Cast,356,20,111,225
Ellis,108,Ballots Cast,,,Ballots Cast,300,13,111,176
Ellis,109,Ballots Cast,,,Ballots Cast,199,13,56,130
Ellis,110,Ballots Cast,,,Ballots Cast,644,28,180,436
Ellis,111,Ballots Cast,,,Ballots Cast,208,7,79,122
Ellis,112,Ballots Cast,,,Ballots Cast,136,6,52,78
Ellis,113,Ballots Cast,,,Ballots Cast,229,26,55,148
Ellis,114,Ballots Cast,,,Ballots Cast,176,26,55,95
Ellis,115,Ballots Cast,,,Ballots Cast,165,11,64,90
Ellis,116,Ballots Cast,,,Ballots Cast,171,9,70,92
Ellis,117,Ballots Cast,,,Ballots Cast,194,19,66,109
Ellis,118,Ballots Cast,,,Ballots Cast,229,26,97,106
Ellis,119,Ballots Cast,,,Ballots Cast,113,9,48,56
Ellis,120,Ballots Cast,,,Ballots Cast,37,3,13,21
Ellis,121,Ballots Cast,,,Ballots Cast,159,17,53,89
Ellis,122,Ballots Cast,,,Ballots Cast,101,7,36,58
Ellis,123,Ballots Cast,,,Ballots Cast,120,22,32,66
Ellis,124,Ballots Cast,,,Ballots Cast,162,14,51,97
Ellis,125,Ballots Cast,,,Ballots Cast,238,20,90,128
Ellis,126,Ballots Cast,,,Ballots Cast,69,2,31,36
Ellis,127,Ballots Cast,,,Ballots Cast,27,6,5,16
Ellis,128,Ballots Cast,,,Ballots Cast,20,1,9,10
Ellis,129,Ballots Cast,,,Ballots Cast,55,2,23,30
Ellis,130,Ballots Cast,,,Ballots Cast,50,,3,47
Ellis,131,Ballots Cast,,,Ballots Cast,152,9,23,120
Ellis,132,Ballots Cast,,,Ballots Cast,29,3,10,16
Ellis,133,Ballots Cast,,,Ballots Cast,34,3,6,25
Ellis,134,Ballots Cast,,,Ballots Cast,32,2,12,18
Ellis,135,Ballots Cast,,,Ballots Cast,192,11,57,124
Ellis,136,Ballots Cast,,,Ballots Cast,44,3,27,14
Ellis,137,Ballots Cast,,,Ballots Cast,90,8,24,58
Ellis,138,Ballots Cast,,,Ballots Cast,102,2,43,57
Ellis,139,Ballots Cast,,,Ballots Cast,77,4,33,40
Ellis,140,Ballots Cast,,,Ballots Cast,502,21,190,291
Ellis,141,Ballots Cast,,,Ballots Cast,158,10,47,101
Ellis,142,Ballots Cast,,,Ballots Cast,149,14,58,77
Ellis,143,Ballots Cast,,,Ballots Cast,269,10,95,164
Ellis,144,Ballots Cast,,,Ballots Cast,391,22,125,244
Ellis,145,Ballots Cast,,,Ballots Cast,505,34,149,322
Ellis,146,Ballots Cast,,,Ballots Cast,317,12,106,199
Ellis,147,Ballots Cast,,,Ballots Cast,356,27,136,193
Ellis,148,Ballots Cast,,,Ballots Cast,275,20,66,189
Ellis,149,Ballots Cast,,,Ballots Cast,123,7,19,97
Ellis,101,President,,DEM,Pete Buttigieg,9,,8,1
Ellis,102,President,,DEM,Pete Buttigieg,8,2,6,0
Ellis,103,President,,DEM,Pete Buttigieg,16,,15,1
Ellis,104,President,,DEM,Pete Buttigieg,7,1,6,0
Ellis,105,President,,DEM,Pete Buttigieg,13,1,12,0
Ellis,106,President,,DEM,Pete Buttigieg,13,2,11,0
Ellis,107,President,,DEM,Pete Buttigieg,9,,9,0
Ellis,108,President,,DEM,Pete Buttigieg,11,3,7,1
Ellis,109,President,,DEM,Pete Buttigieg,6,1,4,1
Ellis,110,President,,DEM,Pete Buttigieg,14,,13,1
Ellis,111,President,,DEM,Pete Buttigieg,8,,8,0
Ellis,112,President,,DEM,Pete Buttigieg,4,,3,1
Ellis,113,President,,DEM,Pete Buttigieg,0,,,0
Ellis,114,President,,DEM,Pete Buttigieg,6,1,5,0
Ellis,115,President,,DEM,Pete Buttigieg,6,,6,0
Ellis,116,President,,DEM,Pete Buttigieg,3,,3,0
Ellis,117,President,,DEM,Pete Buttigieg,15,,13,2
Ellis,118,President,,DEM,Pete Buttigieg,9,2,6,1
Ellis,119,President,,DEM,Pete Buttigieg,3,1,2,0
Ellis,120,President,,DEM,Pete Buttigieg,2,,2,0
Ellis,121,President,,DEM,Pete Buttigieg,4,2,2,0
Ellis,122,President,,DEM,Pete Buttigieg,3,,3,0
Ellis,123,President,,DEM,Pete Buttigieg,0,,,0
Ellis,124,President,,DEM,Pete Buttigieg,6,1,5,0
Ellis,125,President,,DEM,Pete Buttigieg,11,2,5,4
Ellis,126,President,,DEM,Pete Buttigieg,3,,2,1
Ellis,127,President,,DEM,Pete Buttigieg,0,,,0
Ellis,128,President,,DEM,Pete Buttigieg,0,,,0
Ellis,129,President,,DEM,Pete Buttigieg,1,,1,0
Ellis,130,President,,DEM,Pete Buttigieg,0,,,0
Ellis,131,President,,DEM,Pete Buttigieg,2,,2,0
Ellis,132,President,,DEM,Pete Buttigieg,0,,,0
Ellis,133,President,,DEM,Pete Buttigieg,0,,,0
Ellis,134,President,,DEM,Pete Buttigieg,4,1,2,1
Ellis,135,President,,DEM,Pete Buttigieg,2,,2,0
Ellis,136,President,,DEM,Pete Buttigieg,4,,4,0
Ellis,137,President,,DEM,Pete Buttigieg,7,2,4,1
Ellis,138,President,,DEM,Pete Buttigieg,4,,4,0
Ellis,139,President,,DEM,Pete Buttigieg,1,,1,0
Ellis,140,President,,DEM,Pete Buttigieg,19,2,17,0
Ellis,141,President,,DEM,Pete Buttigieg,5,1,4,0
Ellis,142,President,,DEM,Pete Buttigieg,9,,9,0
Ellis,143,President,,DEM,Pete Buttigieg,8,1,7,0
Ellis,144,President,,DEM,Pete Buttigieg,4,1,2,1
Ellis,145,President,,DEM,Pete Buttigieg,14,1,12,1
Ellis,146,President,,DEM,Pete Buttigieg,15,1,13,1
Ellis,147,President,,DEM,Pete Buttigieg,9,1,8,0
Ellis,148,President,,DEM,Pete Buttigieg,11,1,7,3
Ellis,149,President,,DEM,Pete Buttigieg,2,,2,0
Ellis,101,President,,DEM,Joseph R. Biden,134,1,41,92
Ellis,102,President,,DEM,Joseph R. Biden,86,5,8,73
Ellis,103,President,,DEM,Joseph R. Biden,176,4,34,138
Ellis,104,President,,DEM,Joseph R. Biden,132,2,41,89
Ellis,105,President,,DEM,Joseph R. Biden,183,9,32,142
Ellis,106,President,,DEM,Joseph R. Biden,106,3,32,71
Ellis,107,President,,DEM,Joseph R. Biden,197,6,41,150
Ellis,108,President,,DEM,Joseph R. Biden,149,4,43,102
Ellis,109,President,,DEM,Joseph R. Biden,118,7,25,86
Ellis,110,President,,DEM,Joseph R. Biden,344,12,69,263
Ellis,111,President,,DEM,Joseph R. Biden,100,1,22,77
Ellis,112,President,,DEM,Joseph R. Biden,56,1,19,36
Ellis,113,President,,DEM,Joseph R. Biden,124,12,18,94
Ellis,114,President,,DEM,Joseph R. Biden,76,12,14,50
Ellis,115,President,,DEM,Joseph R. Biden,72,5,23,44
Ellis,116,President,,DEM,Joseph R. Biden,52,4,11,37
Ellis,117,President,,DEM,Joseph R. Biden,85,5,16,64
Ellis,118,President,,DEM,Joseph R. Biden,82,5,28,49
Ellis,119,President,,DEM,Joseph R. Biden,54,1,20,33
Ellis,120,President,,DEM,Joseph R. Biden,12,1,,11
Ellis,121,President,,DEM,Joseph R. Biden,70,4,18,48
Ellis,122,President,,DEM,Joseph R. Biden,49,2,8,39
Ellis,123,President,,DEM,Joseph R. Biden,49,10,6,33
Ellis,124,President,,DEM,Joseph R. Biden,84,8,20,56
Ellis,125,President,,DEM,Joseph R. Biden,96,10,24,62
Ellis,126,President,,DEM,Joseph R. Biden,27,,8,19
Ellis,127,President,,DEM,Joseph R. Biden,15,1,3,11
Ellis,128,President,,DEM,Joseph R. Biden,6,,5,1
Ellis,129,President,,DEM,Joseph R. Biden,22,,3,19
Ellis,130,President,,DEM,Joseph R. Biden,25,,,25
Ellis,131,President,,DEM,Joseph R. Biden,76,4,5,67
Ellis,132,President,,DEM,Joseph R. Biden,6,,2,4
Ellis,133,President,,DEM,Joseph R. Biden,12,,2,10
Ellis,134,President,,DEM,Joseph R. Biden,17,,7,10
Ellis,135,President,,DEM,Joseph R. Biden,74,4,16,54
Ellis,136,President,,DEM,Joseph R. Biden,15,1,7,7
Ellis,137,President,,DEM,Joseph R. Biden,38,3,11,24
Ellis,138,President,,DEM,Joseph R. Biden,26,,4,22
Ellis,139,President,,DEM,Joseph R. Biden,36,,9,27
Ellis,140,President,,DEM,Joseph R. Biden,223,2,64,157
Ellis,141,President,,DEM,Joseph R. Biden,63,1,11,51
Ellis,142,President,,DEM,Joseph R. Biden,64,4,17,43
Ellis,143,President,,DEM,Joseph R. Biden,133,5,36,92
Ellis,144,President,,DEM,Joseph R. Biden,215,7,52,156
Ellis,145,President,,DEM,Joseph R. Biden,241,14,48,179
Ellis,146,President,,DEM,Joseph R. Biden,149,4,32,113
Ellis,147,President,,DEM,Joseph R. Biden,130,10,32,88
Ellis,148,President,,DEM,Joseph R. Biden,120,6,14,100
Ellis,149,President,,DEM,Joseph R. Biden,61,,5,56
Ellis,101,President,,DEM,Marianne Williamson,0,,,0
Ellis,102,President,,DEM,Marianne Williamson,0,,,0
Ellis,103,President,,DEM,Marianne Williamson,0,,,0
Ellis,104,President,,DEM,Marianne Williamson,0,,,0
Ellis,105,President,,DEM,Marianne Williamson,0,,,0
Ellis,106,President,,DEM,Marianne Williamson,0,,,0
Ellis,107,President,,DEM,Marianne Williamson,0,,,0
Ellis,108,President,,DEM,Marianne Williamson,0,,,0
Ellis,109,President,,DEM,Marianne Williamson,0,,,0
Ellis,110,President,,DEM,Marianne Williamson,0,,,0
Ellis,111,President,,DEM,Marianne Williamson,0,,,0
Ellis,112,President,,DEM,Marianne Williamson,0,,,0
Ellis,113,President,,DEM,Marianne Williamson,1,,1,0
Ellis,114,President,,DEM,Marianne Williamson,0,,,0
Ellis,115,President,,DEM,Marianne Williamson,0,,,0
Ellis,116,President,,DEM,Marianne Williamson,0,,,0
Ellis,117,President,,DEM,Marianne Williamson,0,,,0
Ellis,118,President,,DEM,Marianne Williamson,1,,,1
Ellis,119,President,,DEM,Marianne Williamson,0,,,0
Ellis,120,President,,DEM,Marianne Williamson,1,,,1
Ellis,121,President,,DEM,Marianne Williamson,0,,,0
Ellis,122,President,,DEM,Marianne Williamson,0,,,0
Ellis,123,President,,DEM,Marianne Williamson,0,,,0
Ellis,124,President,,DEM,Marianne Williamson,0,,,0
Ellis,125,President,,DEM,Marianne Williamson,0,,,0
Ellis,126,President,,DEM,Marianne Williamson,1,,1,0
Ellis,127,President,,DEM,Marianne Williamson,0,,,0
Ellis,128,President,,DEM,Marianne Williamson,0,,,0
Ellis,129,President,,DEM,Marianne Williamson,0,,,0
Ellis,130,President,,DEM,Marianne Williamson,0,,,0
Ellis,131,President,,DEM,Marianne Williamson,0,,,0
Ellis,132,President,,DEM,Marianne Williamson,0,,,0
Ellis,133,President,,DEM,Marianne Williamson,0,,,0
Ellis,134,President,,DEM,Marianne Williamson,0,,,0
Ellis,135,President,,DEM,Marianne Williamson,1,,1,0
Ellis,136,President,,DEM,Marianne Williamson,0,,,0
Ellis,137,President,,DEM,Marianne Williamson,0,,,0
Ellis,138,President,,DEM,Marianne Williamson,0,,,0
Ellis,139,President,,DEM,Marianne Williamson,0,,,0
Ellis,140,President,,DEM,Marianne Williamson,0,,,0
Ellis,141,President,,DEM,Marianne Williamson,0,,,0
Ellis,142,President,,DEM,Marianne Williamson,0,,,0
Ellis,143,President,,DEM,Marianne Williamson,0,,,0
Ellis,144,President,,DEM,Marianne Williamson,0,,,0
Ellis,145,President,,DEM,Marianne Williamson,1,,,1
Ellis,146,President,,DEM,Marianne Williamson,1,,1,0
Ellis,147,President,,DEM,Marianne Williamson,0,,,0
Ellis,148,President,,DEM,Marianne Williamson,0,,,0
Ellis,149,President,,DEM,Marianne Williamson,0,,,0
Ellis,101,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,102,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,103,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,104,President,,DEM,Tulsi Gabbard,1,,1,0
Ellis,105,President,,DEM,Tulsi Gabbard,3,,1,2
Ellis,106,President,,DEM,Tulsi Gabbard,4,,2,2
Ellis,107,President,,DEM,Tulsi Gabbard,2,,,2
Ellis,108,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,109,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,110,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,111,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,112,President,,DEM,Tulsi Gabbard,1,,1,0
Ellis,113,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,114,President,,DEM,Tulsi Gabbard,1,,1,0
Ellis,115,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,116,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,117,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,118,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,119,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,120,President,,DEM,Tulsi Gabbard,1,,1,0
Ellis,121,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,122,President,,DEM,Tulsi Gabbard,1,,1,0
Ellis,123,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,124,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,125,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,126,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,127,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,128,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,129,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,130,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,131,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,132,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,133,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,134,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,135,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,136,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,137,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,138,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,139,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,140,President,,DEM,Tulsi Gabbard,2,,,2
Ellis,141,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,142,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,143,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,144,President,,DEM,Tulsi Gabbard,1,,1,0
Ellis,145,President,,DEM,Tulsi Gabbard,1,,,1
Ellis,146,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,147,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,148,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,149,President,,DEM,Tulsi Gabbard,0,,,0
Ellis,101,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,102,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,103,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,104,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,105,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,106,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,107,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,108,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,109,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,110,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,111,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,112,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,113,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,114,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,115,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,116,President,,DEM,"Roque ""Rocky"" De La Fuente",2,,1,1
Ellis,117,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,118,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,119,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,120,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,121,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,122,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,123,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,124,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,125,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,126,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,127,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,128,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,129,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,130,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,131,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,132,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,133,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,134,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,135,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,136,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,137,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,138,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,139,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,140,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,141,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,142,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,143,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,144,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,145,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,146,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,147,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,148,President,,DEM,"Roque ""Rocky"" De La Fuente",1,,,1
Ellis,149,President,,DEM,"Roque ""Rocky"" De La Fuente",0,,,0
Ellis,101,President,,DEM,Michael R. Bloomberg,43,6,22,15
Ellis,102,President,,DEM,Michael R. Bloomberg,47,5,21,21
Ellis,103,President,,DEM,Michael R. Bloomberg,42,2,19,21
Ellis,104,President,,DEM,Michael R. Bloomberg,23,2,8,13
Ellis,105,President,,DEM,Michael R. Bloomberg,49,4,23,22
Ellis,106,President,,DEM,Michael R. Bloomberg,27,2,17,8
Ellis,107,President,,DEM,Michael R. Bloomberg,40,5,21,14
Ellis,108,President,,DEM,Michael R. Bloomberg,36,2,20,14
Ellis,109,President,,DEM,Michael R. Bloomberg,26,1,10,15
Ellis,110,President,,DEM,Michael R. Bloomberg,75,9,25,41
Ellis,111,President,,DEM,Michael R. Bloomberg,24,5,8,11
Ellis,112,President,,DEM,Michael R. Bloomberg,28,3,11,14
Ellis,113,President,,DEM,Michael R. Bloomberg,34,6,13,15
Ellis,114,President,,DEM,Michael R. Bloomberg,27,12,9,6
Ellis,115,President,,DEM,Michael R. Bloomberg,27,4,13,10
Ellis,116,President,,DEM,Michael R. Bloomberg,40,1,24,15
Ellis,117,President,,DEM,Michael R. Bloomberg,22,4,14,4
Ellis,118,President,,DEM,Michael R. Bloomberg,50,13,25,12
Ellis,119,President,,DEM,Michael R. Bloomberg,12,6,4,2
Ellis,120,President,,DEM,Michael R. Bloomberg,5,1,,4
Ellis,121,President,,DEM,Michael R. Bloomberg,23,7,10,6
Ellis,122,President,,DEM,Michael R. Bloomberg,17,3,6,8
Ellis,123,President,,DEM,Michael R. Bloomberg,28,9,13,6
Ellis,124,President,,DEM,Michael R. Bloomberg,24,4,11,9
Ellis,125,President,,DEM,Michael R. Bloomberg,41,2,26,13
Ellis,126,President,,DEM,Michael R. Bloomberg,11,1,7,3
Ellis,127,President,,DEM,Michael R. Bloomberg,7,4,1,2
Ellis,128,President,,DEM,Michael R. Bloomberg,4,,2,2
Ellis,129,President,,DEM,Michael R. Bloomberg,7,,3,4
Ellis,130,President,,DEM,Michael R. Bloomberg,3,,,3
Ellis,131,President,,DEM,Michael R. Bloomberg,17,2,4,11
Ellis,132,President,,DEM,Michael R. Bloomberg,8,1,4,3
Ellis,133,President,,DEM,Michael R. Bloomberg,10,1,2,7
Ellis,134,President,,DEM,Michael R. Bloomberg,2,1,,1
Ellis,135,President,,DEM,Michael R. Bloomberg,27,5,11,11
Ellis,136,President,,DEM,Michael R. Bloomberg,12,1,6,5
Ellis,137,President,,DEM,Michael R. Bloomberg,15,2,2,11
