county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Zavala,1A,U.S. House,23,DEM,Jaime Escuder,0,6,4,10
Zavala,1A,U.S. House,23,DEM,Rosalinda Ramos Abuabara,3,14,8,25
Zavala,1A,U.S. House,23,DEM,Efrain V. Valdez,3,22,16,41
Zavala,1A,U.S. House,23,DEM,Ricardo R. Madrid,1,3,4,8
Zavala,1A,U.S. House,23,DEM,Gina Ortiz Jones,35,79,97,211
Zavala,1A,Railroad Commissioner,,DEM,Kelly Stone,0,15,9,24
Zavala,1A,Railroad Commissioner,,DEM,Mark Watson,1,11,5,17
Zavala,1A,Railroad Commissioner,,DEM,Chrysta Castaneda,4,18,13,35
Zavala,1A,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",39,77,103,219
Zavala,1A,State Senate,19,DEM,Roland Gutierrez,15,37,40,92
Zavala,1A,State Senate,19,DEM,Xochil Pena Rodriguez,11,67,61,139
Zavala,1A,State Senate,19,DEM,Freddy Ramirez,15,24,26,65
Zavala,1A,State Representative,80,DEM,Danny Valdez,9,40,28,77
Zavala,1A,State Representative,80,DEM,Tracy King,46,134,125,305
Zavala,2,President,,DEM,Michael R. Bloomberg,33,92,95,220
Zavala,2,President,,DEM,Michael Bennet,0,2,6,8
Zavala,2,President,,DEM,Marianne Williamson,0,1,2,3
Zavala,2,President,,DEM,John K. Delaney,0,4,1,5
Zavala,2,President,,DEM,Joseph R. Biden,21,46,113,180
Zavala,2,President,,DEM,Elizabeth Warren,1,13,11,25
Zavala,2,President,,DEM,Andrew Yang,0,5,1,6
Zavala,2,President,,DEM,Pete Buttiegieg,2,8,5,15
Zavala,2,President,,DEM,Tulsi Gabbard,0,3,4,7
Zavala,2,President,,DEM,Tom Steyer,0,5,4,9
Zavala,2,President,,DEM,Robby Wells,0,1,1,2
Zavala,2,President,,DEM,Bernie Sanders,28,108,115,251
Zavala,2,President,,DEM,Cory Booker,0,2,0,2
Zavala,2,President,,DEM,Julian Castro,7,30,26,63
Zavala,2,President,,DEM,Amy Klobuchar,1,5,3,9
Zavala,2,President,,DEM,Deval Patrick,0,0,0,0
Zavala,2,President,,DEM,"Roque ""Rocky"" De La Fuente",0,10,4,14
Zavala,2,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",17,101,88,206
Zavala,2,U.S. Senate,,DEM,Jack Daniel Foster Jr,2,17,17,36
Zavala,2,U.S. Senate,,DEM,Adrian Osegueda,0,15,4,19
Zavala,2,U.S. Senate,,DEM,D.R. Hunter,0,7,6,13
Zavala,2,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,16,45,82,143
Zavala,2,U.S. Senate,,DEM,Royce West,2,6,6,14
Zavala,2,U.S. Senate,,DEM,Victo Hugo Harris,1,8,7,16
Zavala,2,U.S. Senate,,DEM,Mary (MJ) Hegar,4,9,18,31
Zavala,2,U.S. Senate,,DEM,Chris Bell,0,10,6,16
Zavala,2,U.S. Senate,,DEM,Amanda K. Edwards,0,7,3,10
Zavala,2,U.S. Senate,,DEM,Sema Hernandez,8,36,41,85
Zavala,2,U.S. Senate,,DEM,Michael Cooper,19,20,27,66
Zavala,2,U.S. House,23,DEM,Jaime Escuder,1,17,10,28
Zavala,2,U.S. House,23,DEM,Rosalinda Ramos Abuabara,4,18,19,41
Zavala,2,U.S. House,23,DEM,Efrain V. Valdez,4,46,41,91
Zavala,2,U.S. House,23,DEM,Ricardo R. Madrid,2,16,15,33
Zavala,2,U.S. House,23,DEM,Gina Ortiz Jones,73,221,276,570
Zavala,2,Railroad Commissioner,,DEM,Kelly Stone,3,21,24,48
Zavala,2,Railroad Commissioner,,DEM,Mark Watson,1,21,21,43
Zavala,2,Railroad Commissioner,,DEM,Chrysta Castaneda,6,32,36,74
Zavala,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",65,245,249,559
Zavala,2,State Senate,19,DEM,Roland Gutierrez,26,111,109,246
Zavala,2,State Senate,19,DEM,Xochil Pena Rodriguez,31,175,176,382
Zavala,2,State Senate,19,DEM,Freddy Ramirez,17,53,53,123
Zavala,2,State Representative,80,DEM,Danny Valdez,20,94,87,201
Zavala,2,State Representative,80,DEM,Tracy King,82,327,340,749
Zavala,3,President,,DEM,Michael R. Bloomberg,91,82,158,331
Zavala,3,President,,DEM,Michael Bennet,0,12,3,15
Zavala,3,President,,DEM,Marianne Williamson,0,2,0,2
Zavala,3,President,,DEM,John K. Delaney,0,0,2,2
Zavala,3,President,,DEM,Joseph R. Biden,22,48,73,143
Zavala,3,President,,DEM,Elizabeth Warren,4,12,15,31
Zavala,3,President,,DEM,Andrew Yang,0,1,0,1
Zavala,3,President,,DEM,Pete Buttiegieg,3,7,3,13
Zavala,3,President,,DEM,Tulsi Gabbard,0,2,2,4
Zavala,3,President,,DEM,Tom Steyer,0,2,4,6
Zavala,3,President,,DEM,Robby Wells,0,1,0,1
Zavala,3,President,,DEM,Bernie Sanders,27,117,116,260
Zavala,3,President,,DEM,Cory Booker,2,2,5,9
Zavala,3,President,,DEM,Julian Castro,3,27,18,48
Zavala,3,President,,DEM,Amy Klobuchar,0,7,0,7
Zavala,3,President,,DEM,Deval Patrick,0,0,1,1
Zavala,3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,19,10,29
Zavala,3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",40,102,113,255
Zavala,3,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,13,7,20
Zavala,3,U.S. Senate,,DEM,Adrian Osegueda,3,8,10,21
Zavala,3,U.S. Senate,,DEM,D.R. Hunter,1,7,5,13
Zavala,3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,15,51,67,133
Zavala,3,U.S. Senate,,DEM,Royce West,0,4,6,10
Zavala,3,U.S. Senate,,DEM,Victo Hugo Harris,0,12,2,14
Zavala,3,U.S. Senate,,DEM,Mary (MJ) Hegar,5,12,18,35
Zavala,3,U.S. Senate,,DEM,Chris Bell,2,12,7,21
Zavala,3,U.S. Senate,,DEM,Amanda K. Edwards,3,11,5,19
Zavala,3,U.S. Senate,,DEM,Sema Hernandez,7,25,24,56
Zavala,3,U.S. Senate,,DEM,Michael Cooper,61,16,69,146
Zavala,3,U.S. House,23,DEM,Jaime Escuder,6,16,16,38
Zavala,3,U.S. House,23,DEM,Rosalinda Ramos Abuabara,3,29,19,51
Zavala,3,U.S. House,23,DEM,Efrain V. Valdez,4,34,34,72
Zavala,3,U.S. House,23,DEM,Ricardo R. Madrid,2,14,10,26
Zavala,3,U.S. House,23,DEM,Gina Ortiz Jones,125,234,285,644
Zavala,3,Railroad Commissioner,,DEM,Kelly Stone,7,32,18,57
Zavala,3,Railroad Commissioner,,DEM,Mark Watson,2,12,17,31
Zavala,3,Railroad Commissioner,,DEM,Chrysta Castaneda,10,37,42,89
Zavala,3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",123,226,278,627
Zavala,3,State Senate,19,DEM,Roland Gutierrez,35,93,98,226
Zavala,3,State Senate,19,DEM,Xochil Pena Rodriguez,44,203,158,405
Zavala,3,State Senate,19,DEM,Freddy Ramirez,59,45,97,201
Zavala,3,State Representative,80,DEM,Danny Valdez,15,98,74,187
Zavala,3,State Representative,80,DEM,Tracy King,164,350,393,907
Zavala,4,President,,DEM,Michael R. Bloomberg,2,43,34,79
Zavala,4,President,,DEM,Michael Bennet,0,3,3,6
Zavala,4,President,,DEM,Marianne Williamson,0,1,1,2
Zavala,4,President,,DEM,John K. Delaney,0,3,3,6
Zavala,4,President,,DEM,Joseph R. Biden,4,22,69,95
Zavala,4,President,,DEM,Elizabeth Warren,0,3,4,7
Zavala,4,President,,DEM,Andrew Yang,0,0,0,0
Zavala,4,President,,DEM,Pete Buttiegieg,0,2,0,2
Zavala,4,President,,DEM,Tulsi Gabbard,0,1,0,1
Zavala,4,President,,DEM,Tom Steyer,0,2,2,4
Zavala,4,President,,DEM,Robby Wells,0,0,0,0
Zavala,4,President,,DEM,Bernie Sanders,2,48,48,98
Zavala,4,President,,DEM,Cory Booker,0,1,0,1
Zavala,4,President,,DEM,Julian Castro,0,15,7,22
Zavala,4,President,,DEM,Amy Klobuchar,1,1,3,5
Zavala,4,President,,DEM,Deval Patrick,0,0,0,0
Zavala,4,President,,DEM,"Roque ""Rocky"" De La Fuente",1,4,6,11
Zavala,4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",0,40,40,80
Zavala,4,U.S. Senate,,DEM,Jack Daniel Foster Jr,0,6,6,12
Zavala,4,U.S. Senate,,DEM,Adrian Osegueda,1,3,4,8
Zavala,4,U.S. Senate,,DEM,D.R. Hunter,0,3,3,6
Zavala,4,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,1,28,28,57
Zavala,4,U.S. Senate,,DEM,Royce West,0,5,2,7
Zavala,4,U.S. Senate,,DEM,Victo Hugo Harris,0,4,5,9
Zavala,4,U.S. Senate,,DEM,Mary (MJ) Hegar,0,6,10,16
Zavala,4,U.S. Senate,,DEM,Chris Bell,1,5,6,12
Zavala,4,U.S. Senate,,DEM,Amanda K. Edwards,0,1,6,7
Zavala,4,U.S. Senate,,DEM,Sema Hernandez,2,13,18,33
Zavala,4,U.S. Senate,,DEM,Michael Cooper,1,6,5,12
Zavala,4,U.S. House,23,DEM,Jaime Escuder,0,6,7,13
Zavala,4,U.S. House,23,DEM,Rosalinda Ramos Abuabara,0,10,9,19
Zavala,4,U.S. House,23,DEM,Efrain V. Valdez,0,16,19,35
Zavala,4,U.S. House,23,DEM,Ricardo R. Madrid,1,4,7,12
Zavala,4,U.S. House,23,DEM,Gina Ortiz Jones,5,90,99,194
Zavala,4,Railroad Commissioner,,DEM,Kelly Stone,0,14,15,29
Zavala,4,Railroad Commissioner,,DEM,Mark Watson,0,9,14,23
Zavala,4,Railroad Commissioner,,DEM,Chrysta Castaneda,2,23,28,53
Zavala,4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",4,71,70,145
Zavala,4,State Senate,19,DEM,Roland Gutierrez,1,35,44,80
Zavala,4,State Senate,19,DEM,Xochil Pena Rodriguez,4,58,65,127
Zavala,4,State Senate,19,DEM,Freddy Ramirez,0,29,26,55
Zavala,4,State Representative,80,DEM,Danny Valdez,3,41,48,92
Zavala,4,State Representative,80,DEM,Tracy King,4,124,131,259
Zavala,4A,President,,DEM,Michael R. Bloomberg,21,18,41,80
Zavala,4A,President,,DEM,Michael Bennet,1,1,2,4
Zavala,4A,President,,DEM,Marianne Williamson,0,1,1,2
Zavala,4A,President,,DEM,John K. Delaney,1,3,1,5
Zavala,4A,President,,DEM,Joseph R. Biden,11,15,32,58
Zavala,4A,President,,DEM,Elizabeth Warren,0,6,5,11
Zavala,4A,President,,DEM,Andrew Yang,0,2,0,2
Zavala,4A,President,,DEM,Pete Buttiegieg,0,7,0,7
Zavala,4A,President,,DEM,Tulsi Gabbard,1,0,1,2
Zavala,4A,President,,DEM,Tom Steyer,0,2,0,2
Zavala,4A,President,,DEM,Robby Wells,0,2,0,2
Zavala,4A,President,,DEM,Bernie Sanders,13,40,35,88
Zavala,4A,President,,DEM,Cory Booker,0,1,1,2
Zavala,4A,President,,DEM,Julian Castro,0,7,3,10
Zavala,4A,President,,DEM,Amy Klobuchar,0,3,0,3
Zavala,4A,President,,DEM,Deval Patrick,0,0,0,0
Zavala,4A,President,,DEM,"Roque ""Rocky"" De La Fuente",0,7,3,10
Zavala,4A,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",8,33,21,62
Zavala,4A,U.S. Senate,,DEM,Jack Daniel Foster Jr,1,6,5,12
Zavala,4A,U.S. Senate,,DEM,Adrian Osegueda,2,1,5,8
Zavala,4A,U.S. Senate,,DEM,D.R. Hunter,0,3,1,4
Zavala,4A,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,2,8,22,32
Zavala,4A,U.S. Senate,,DEM,Royce West,0,6,0,6
Zavala,4A,U.S. Senate,,DEM,Victo Hugo Harris,0,8,1,9
Zavala,4A,U.S. Senate,,DEM,Mary (MJ) Hegar,0,2,2,4
Zavala,4A,U.S. Senate,,DEM,Chris Bell,1,3,2,6
Zavala,4A,U.S. Senate,,DEM,Amanda K. Edwards,0,0,2,2
Zavala,4A,U.S. Senate,,DEM,Sema Hernandez,3,15,6,24
Zavala,4A,U.S. Senate,,DEM,Michael Cooper,11,6,13,30
Zavala,4A,U.S. House,23,DEM,Jaime Escuder,1,7,4,12
Zavala,4A,U.S. House,23,DEM,Rosalinda Ramos Abuabara,0,9,9,18
Zavala,4A,U.S. House,23,DEM,Efrain V. Valdez,2,18,8,28
Zavala,4A,U.S. House,23,DEM,Ricardo R. Madrid,0,15,3,18
Zavala,4A,U.S. House,23,DEM,Gina Ortiz Jones,40,66,82,188
Zavala,4A,Railroad Commissioner,,DEM,Kelly Stone,1,10,4,15
Zavala,4A,Railroad Commissioner,,DEM,Mark Watson,2,13,6,21
Zavala,4A,Railroad Commissioner,,DEM,Chrysta Castaneda,4,16,11,31
Zavala,4A,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",31,64,77,172
Zavala,4A,State Senate,19,DEM,Roland Gutierrez,13,32,27,72
Zavala,4A,State Senate,19,DEM,Xochil Pena Rodriguez,13,64,45,122
Zavala,4A,State Senate,19,DEM,Freddy Ramirez,9,21,25,55
Zavala,4A,State Representative,80,DEM,Danny Valdez,7,23,22,52
Zavala,4A,State Representative,80,DEM,Tracy King,41,142,105,288
Zavala,1,President,,REP,Donald Trump,,,,22
Zavala,1,President,,REP,Matthew Matern,,,,0
Zavala,1,President,,REP,Zoltan Istvan,,,,0
Zavala,1,President,,REP,Roque De La Fuente Guerra,,,,0
Zavala,1,President,,REP,Bob Ely,,,,0
Zavala,1,President,,REP,Joe Walsh,,,,0
Zavala,1,President,,REP,Bill Weld,,,,0
Zavala,1,President,,REP,Uncommitted,,,,0
Zavala,1A,President,,REP,Donald Trump,,,,3
Zavala,1A,President,,REP,Matthew Matern,,,,0
Zavala,1A,President,,REP,Zoltan Istvan,,,,0
Zavala,1A,President,,REP,Roque De La Fuente Guerra,,,,0
Zavala,1A,President,,REP,Bob Ely,,,,0
Zavala,1A,President,,REP,Joe Walsh,,,,0
Zavala,1A,President,,REP,Bill Weld,,,,0
Zavala,1A,President,,REP,Uncommitted,,,,0
Zavala,2,President,,REP,Donald Trump,,,,11
Zavala,2,President,,REP,Matthew Matern,,,,0
Zavala,2,President,,REP,Zoltan Istvan,,,,0
Zavala,2,President,,REP,Roque De La Fuente Guerra,,,,0
Zavala,2,President,,REP,Bob Ely,,,,0
Zavala,2,President,,REP,Joe Walsh,,,,0
Zavala,2,President,,REP,Bill Weld,,,,0
Zavala,2,President,,REP,Uncommitted,,,,0
Zavala,3,President,,REP,Donald Trump,,,,5
Zavala,3,President,,REP,Matthew Matern,,,,5
Zavala,3,President,,REP,Zoltan Istvan,,,,5
Zavala,3,President,,REP,Roque De La Fuente Guerra,,,,5
Zavala,3,President,,REP,Bob Ely,,,,5
Zavala,3,President,,REP,Joe Walsh,,,,5
Zavala,3,President,,REP,Bill Weld,,,,5
Zavala,3,President,,REP,Uncommitted,,,,5
Zavala,4,President,,REP,Donald Trump,,,,64
Zavala,4,President,,REP,Matthew Matern,,,,0
Zavala,4,President,,REP,Zoltan Istvan,,,,0
Zavala,4,President,,REP,Roque De La Fuente Guerra,,,,0
Zavala,4,President,,REP,Bob Ely,,,,0
Zavala,4,President,,REP,Joe Walsh,,,,0
Zavala,4,President,,REP,Bill Weld,,,,0
Zavala,4,President,,REP,Uncommitted,,,,0
Zavala,4A,President,,REP,Donald Trump,,,,4
Zavala,4A,President,,REP,Matthew Matern,,,,0
Zavala,4A,President,,REP,Zoltan Istvan,,,,0
Zavala,4A,President,,REP,Roque De La Fuente Guerra,,,,0
Zavala,4A,President,,REP,Bob Ely,,,,0
Zavala,4A,President,,REP,Joe Walsh,,,,0
Zavala,4A,President,,REP,Bill Weld,,,,0
Zavala,4A,President,,REP,Uncommitted,,,,1
Zavala,1,U.S. Senate,,REP,John A. Castro,,,,0
Zavala,1,U.S. Senate,,REP,John Cornyn,,,,22
Zavala,1,U.S. Senate,,REP,Virgil Bierschwale,,,,0
Zavala,1,U.S. Senate,,REP,Dwayne Stovall,,,,0
Zavala,1,U.S. Senate,,REP,Mark Yancey,,,,0
Zavala,1A,U.S. Senate,,REP,John A. Castro,,,,1
Zavala,1A,U.S. Senate,,REP,John Cornyn,,,,1
Zavala,1A,U.S. Senate,,REP,Virgil Bierschwale,,,,0
Zavala,1A,U.S. Senate,,REP,Dwayne Stovall,,,,0
Zavala,1A,U.S. Senate,,REP,Mark Yancey,,,,0
Zavala,2,U.S. Senate,,REP,John A. Castro,,,,0
Zavala,2,U.S. Senate,,REP,John Cornyn,,,,7
Zavala,2,U.S. Senate,,REP,Virgil Bierschwale,,,,0
Zavala,2,U.S. Senate,,REP,Dwayne Stovall,,,,2
Zavala,2,U.S. Senate,,REP,Mark Yancey,,,,2
Zavala,3,U.S. Senate,,REP,John A. Castro,,,,2
Zavala,3,U.S. Senate,,REP,John Cornyn,,,,1
Zavala,3,U.S. Senate,,REP,Virgil Bierschwale,,,,1
Zavala,3,U.S. Senate,,REP,Dwayne Stovall,,,,0
Zavala,3,U.S. Senate,,REP,Mark Yancey,,,,1
Zavala,4,U.S. Senate,,REP,John A. Castro,,,,9
Zavala,4,U.S. Senate,,REP,John Cornyn,,,,37
Zavala,4,U.S. Senate,,REP,Virgil Bierschwale,,,,3
Zavala,4,U.S. Senate,,REP,Dwayne Stovall,,,,5
Zavala,4,U.S. Senate,,REP,Mark Yancey,,,,0
Zavala,4A,U.S. Senate,,REP,John A. Castro,,,,2
Zavala,4A,U.S. Senate,,REP,John Cornyn,,,,2
Zavala,4A,U.S. Senate,,REP,Virgil Bierschwale,,,,0
Zavala,4A,U.S. Senate,,REP,Dwayne Stovall,,,,0
Zavala,4A,U.S. Senate,,REP,Mark Yancey,,,,0
Zavala,1,U.S. House,23,REP,Raul Reyes,,,,0
Zavala,1,U.S. House,23,REP,Sharon B. Thomas,,,,4
Zavala,1,U.S. House,23,REP,Cecil B. Jones,,,,3
Zavala,1,U.S. House,23,REP,Alia Ureste,,,,0
Zavala,1,U.S. House,23,REP,Alma Arredondo-Lynch,,,,6
Zavala,1,U.S. House,23,REP,Tony Gonzales,,,,4
Zavala,1,U.S. House,23,REP,Ben Van Winkle,,,,4
Zavala,1,U.S. House,23,REP,Darwin Boedeker,,,,1
Zavala,1,U.S. House,23,REP,Jeff McFarlin,,,,0
Zavala,1A,U.S. House,23,REP,Raul Reyes,,,,2
Zavala,1A,U.S. House,23,REP,Sharon B. Thomas,,,,0
Zavala,1A,U.S. House,23,REP,Cecil B. Jones,,,,0
Zavala,1A,U.S. House,23,REP,Alia Ureste,,,,0
Zavala,1A,U.S. House,23,REP,Alma Arredondo-Lynch,,,,0
Zavala,1A,U.S. House,23,REP,Tony Gonzales,,,,0
Zavala,1A,U.S. House,23,REP,Ben Van Winkle,,,,0
Zavala,1A,U.S. House,23,REP,Darwin Boedeker,,,,0
Zavala,1A,U.S. House,23,REP,Jeff McFarlin,,,,0
Zavala,2,U.S. House,23,REP,Raul Reyes,,,,2
Zavala,2,U.S. House,23,REP,Sharon B. Thomas,,,,0
Zavala,2,U.S. House,23,REP,Cecil B. Jones,,,,1
Zavala,2,U.S. House,23,REP,Alia Ureste,,,,0
Zavala,2,U.S. House,23,REP,Alma Arredondo-Lynch,,,,3
Zavala,2,U.S. House,23,REP,Tony Gonzales,,,,2
Zavala,2,U.S. House,23,REP,Ben Van Winkle,,,,2
Zavala,2,U.S. House,23,REP,Darwin Boedeker,,,,0
Zavala,2,U.S. House,23,REP,Jeff McFarlin,,,,0
Zavala,3,U.S. House,23,REP,Raul Reyes,,,,3
Zavala,3,U.S. House,23,REP,Sharon B. Thomas,,,,1
Zavala,3,U.S. House,23,REP,Cecil B. Jones,,,,0
Zavala,3,U.S. House,23,REP,Alia Ureste,,,,0
Zavala,3,U.S. House,23,REP,Alma Arredondo-Lynch,,,,0
Zavala,3,U.S. House,23,REP,Tony Gonzales,,,,0
Zavala,3,U.S. House,23,REP,Ben Van Winkle,,,,0
Zavala,3,U.S. House,23,REP,Darwin Boedeker,,,,0
Zavala,3,U.S. House,23,REP,Jeff McFarlin,,,,1
Zavala,4,U.S. House,23,REP,Raul Reyes,,,,13
Zavala,4,U.S. House,23,REP,Sharon B. Thomas,,,,2
Zavala,4,U.S. House,23,REP,Cecil B. Jones,,,,2
Zavala,4,U.S. House,23,REP,Alia Ureste,,,,2
Zavala,4,U.S. House,23,REP,Alma Arredondo-Lynch,,,,21
Zavala,4,U.S. House,23,REP,Tony Gonzales,,,,11
Zavala,4,U.S. House,23,REP,Ben Van Winkle,,,,8
Zavala,4,U.S. House,23,REP,Darwin Boedeker,,,,0
Zavala,4,U.S. House,23,REP,Jeff McFarlin,,,,2
Zavala,4A,U.S. House,23,REP,Raul Reyes,,,,1
Zavala,4A,U.S. House,23,REP,Sharon B. Thomas,,,,0
Zavala,4A,U.S. House,23,REP,Cecil B. Jones,,,,0
Zavala,4A,U.S. House,23,REP,Alia Ureste,,,,0
Zavala,4A,U.S. House,23,REP,Alma Arredondo-Lynch,,,,0
Zavala,4A,U.S. House,23,REP,Tony Gonzales,,,,1
Zavala,4A,U.S. House,23,REP,Ben Van Winkle,,,,0
Zavala,4A,U.S. House,23,REP,Darwin Boedeker,,,,0
Zavala,4A,U.S. House,23,REP,Jeff McFarlin,,,,1
Zavala,1,Railroad Commissioner,,REP,James Wright,,,,14
Zavala,1,Railroad Commissioner,,REP,Ryan Sitton,,,,8
Zavala,1A,Railroad Commissioner,,REP,James Wright,,,,2
Zavala,1A,Railroad Commissioner,,REP,Ryan Sitton,,,,0
Zavala,2,Railroad Commissioner,,REP,James Wright,,,,7
Zavala,2,Railroad Commissioner,,REP,Ryan Sitton,,,,4
Zavala,3,Railroad Commissioner,,REP,James Wright,,,,4
Zavala,3,Railroad Commissioner,,REP,Ryan Sitton,,,,1
Zavala,4,Railroad Commissioner,,REP,James Wright,,,,37
Zavala,4,Railroad Commissioner,,REP,Ryan Sitton,,,,14
Zavala,4A,Railroad Commissioner,,REP,James Wright,,,,2
Zavala,4A,Railroad Commissioner,,REP,Ryan Sitton,,,,1
Zavala,1,State Senate,19,REP,Peter Flores,,,,19
Zavala,1A,State Senate,19,REP,Peter Flores,,,,1
Zavala,2,State Senate,19,REP,Peter Flores,,,,11
Zavala,3,State Senate,19,REP,Peter Flores,,,,5
