county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Colorado,402,President,,DEM,Pete Buttigieg,8,0,1,7
Colorado,402,President,,DEM,Michael R. Bloomberg,34,25,4,5
Colorado,402,President,,DEM,Julian Castro,2,2,0,0
Colorado,402,President,,DEM,Bernie Sanders,46,31,3,12
Colorado,402,President,,DEM,Marianne Williamson,1,1,0,0
Colorado,402,President,,DEM,Deval Patrick,0,0,0,0
Colorado,402,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Colorado,402,President,,DEM,Tulsi Gabbard,0,0,0,0
Colorado,402,President,,DEM,John K. Delaney,1,1,0,0
Colorado,402,U.S. Senate,,DEM,Chris Bell,35,24,3,8
Colorado,402,U.S. Senate,,DEM,D. R. Hunter,5,3,0,2
Colorado,402,U.S. Senate,,DEM,Mary (MJ) Hegar,36,22,7,7
Colorado,402,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,14,9,1,4
Colorado,402,U.S. Senate,,DEM,Michael Cooper,33,31,0,2
Colorado,402,U.S. Senate,,DEM,Royce West,34,27,1,6
Colorado,402,U.S. Senate,,DEM,Adrian Ocegueda,3,0,0,3
Colorado,402,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",18,16,1,1
Colorado,402,U.S. Senate,,DEM,Sema Hernandez,10,9,1,0
Colorado,402,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",4,4,0,0
Colorado,402,U.S. Senate,,DEM,Amanda K. Edwards,12,9,1,2
Colorado,402,U.S. Senate,,DEM,Victor Hugo Harris,6,5,0,1
Colorado,402,U.S. House,10,DEM,Mike Siegel,106,76,6,24
Colorado,402,U.S. House,10,DEM,Shannon Hutcheson,70,60,4,6
Colorado,402,U.S. House,10,DEM,Pritesh Gandhi,39,26,6,7
Colorado,402,Railroad Commissioner,,DEM,Kelly Stone,51,33,8,10
Colorado,402,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",68,56,3,9
Colorado,402,Railroad Commissioner,,DEM,Chrysta Castaneda,51,38,3,10
Colorado,402,Railroad Commissioner,,DEM,Mark Watson,36,29,2,5
Colorado,402,State Senate,18,DEM,Michael Antalan,172,124,14,34
Colorado,101,President,,REP,Matthew John Matern,1,0,1,0
Colorado,101,President,,REP,Bill Weld,5,0,4,1
Colorado,101,President,,REP,Joe Walsh,6,1,5,0
Colorado,101,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,101,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,101,President,,REP,Bob Ely,0,0,0,0
Colorado,101,President,,REP,Donald J. Trump,655,225,405,25
Colorado,101,President,,REP,Uncommitted,27,7,17,3
Colorado,101,U.S. Senate,,REP,Mark Yancey,41,14,26,1
Colorado,101,U.S. Senate,,REP,John Anthony Castro,14,5,9,0
Colorado,101,U.S. Senate,,REP,Virgil Bierschwale,3,0,3,0
Colorado,101,U.S. Senate,,REP,Dwayne Stovall,71,23,44,4
Colorado,101,U.S. Senate,,REP,John Cornyn,515,169,322,24
Colorado,101,U.S. House,10,REP,Michael McCaul,625,195,402,28
Colorado,101,Railroad Commissioner,,REP,"James ""Jim"" Wright",398,122,260,16
Colorado,101,Railroad Commissioner,,REP,Ryan Sitton,198,65,123,10
Colorado,101,State Senate,18,REP,Lois W. Kolkhorst,629,195,407,27
Colorado,101,State Representative,13,REP,Ben Leman,622,193,401,28
Colorado,102,President,,REP,Matthew John Matern,0,0,0,0
Colorado,102,President,,REP,Bill Weld,0,0,0,0
Colorado,102,President,,REP,Joe Walsh,1,0,0,1
Colorado,102,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,102,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,102,President,,REP,Bob Ely,0,0,0,0
Colorado,102,President,,REP,Donald J. Trump,98,61,33,4
Colorado,102,President,,REP,Uncommitted,1,1,0,0
Colorado,102,U.S. Senate,,REP,Mark Yancey,11,3,6,2
Colorado,102,U.S. Senate,,REP,John Anthony Castro,2,1,1,0
Colorado,102,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Colorado,102,U.S. Senate,,REP,Dwayne Stovall,19,12,7,0
Colorado,102,U.S. Senate,,REP,John Cornyn,62,43,17,2
Colorado,102,U.S. House,10,REP,Michael McCaul,88,54,29,5
Colorado,102,Railroad Commissioner,,REP,"James ""Jim"" Wright",63,40,20,3
Colorado,102,Railroad Commissioner,,REP,Ryan Sitton,24,14,9,1
Colorado,102,State Senate,18,REP,Lois W. Kolkhorst,92,57,30,5
Colorado,102,State Representative,13,REP,Ben Leman,91,56,31,4
Colorado,103,President,,REP,Matthew John Matern,0,0,0,0
Colorado,103,President,,REP,Bill Weld,0,0,0,0
Colorado,103,President,,REP,Joe Walsh,0,0,0,0
Colorado,103,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,103,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,103,President,,REP,Bob Ely,0,0,0,0
Colorado,103,President,,REP,Donald J. Trump,218,166,39,13
Colorado,103,President,,REP,Uncommitted,10,3,3,4
Colorado,103,U.S. Senate,,REP,Mark Yancey,7,6,1,0
Colorado,103,U.S. Senate,,REP,John Anthony Castro,2,2,0,0
Colorado,103,U.S. Senate,,REP,Virgil Bierschwale,5,5,0,0
Colorado,103,U.S. Senate,,REP,Dwayne Stovall,30,17,12,1
Colorado,103,U.S. Senate,,REP,John Cornyn,162,119,27,16
Colorado,103,U.S. House,10,REP,Michael McCaul,187,137,37,13
Colorado,103,Railroad Commissioner,,REP,"James ""Jim"" Wright",128,98,21,9
Colorado,103,Railroad Commissioner,,REP,Ryan Sitton,45,32,9,4
Colorado,103,State Senate,18,REP,Lois W. Kolkhorst,200,143,41,16
Colorado,103,State Representative,13,REP,Ben Leman,187,134,37,16
Colorado,201,President,,REP,Matthew John Matern,1,1,0,0
Colorado,201,President,,REP,Bill Weld,8,2,5,1
Colorado,201,President,,REP,Joe Walsh,4,1,3,0
Colorado,201,President,,REP,Roque Rocky DeLa Fuente Guerra,1,0,1,0
Colorado,201,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,201,President,,REP,Bob Ely,1,1,0,0
Colorado,201,President,,REP,Donald J. Trump,706,447,234,25
Colorado,201,President,,REP,Uncommitted,13,9,4,0
Colorado,201,U.S. Senate,,REP,Mark Yancey,56,37,17,2
Colorado,201,U.S. Senate,,REP,John Anthony Castro,25,15,10,0
Colorado,201,U.S. Senate,,REP,Virgil Bierschwale,4,4,0,0
Colorado,201,U.S. Senate,,REP,Dwayne Stovall,81,52,26,3
Colorado,201,U.S. Senate,,REP,John Cornyn,531,327,184,20
Colorado,201,U.S. House,10,REP,Michael McCaul,658,399,236,23
Colorado,201,Railroad Commissioner,,REP,"James ""Jim"" Wright",436,268,156,12
Colorado,201,Railroad Commissioner,,REP,Ryan Sitton,210,131,73,6
Colorado,201,State Senate,18,REP,Lois W. Kolkhorst,666,409,234,23
Colorado,201,State Representative,13,REP,Ben Leman,657,403,233,21
Colorado,202,President,,REP,Matthew John Matern,0,0,0,0
Colorado,202,President,,REP,Bill Weld,0,0,0,0
Colorado,202,President,,REP,Joe Walsh,0,0,0,0
Colorado,202,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,202,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,202,President,,REP,Bob Ely,1,1,0,0
Colorado,202,President,,REP,Donald J. Trump,165,107,43,15
Colorado,202,President,,REP,Uncommitted,3,3,0,0
Colorado,202,U.S. Senate,,REP,Mark Yancey,9,7,2,0
Colorado,202,U.S. Senate,,REP,John Anthony Castro,3,3,0,0
Colorado,202,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Colorado,202,U.S. Senate,,REP,Dwayne Stovall,28,22,5,1
Colorado,202,U.S. Senate,,REP,John Cornyn,124,74,36,14
Colorado,202,U.S. House,10,REP,Michael McCaul,156,102,43,11
Colorado,202,Railroad Commissioner,,REP,"James ""Jim"" Wright",110,76,29,5
Colorado,202,Railroad Commissioner,,REP,Ryan Sitton,50,27,14,9
Colorado,202,State Senate,18,REP,Lois W. Kolkhorst,159,107,41,11
Colorado,202,State Representative,13,REP,Ben Leman,157,105,42,10
Colorado,302,President,,REP,Matthew John Matern,2,2,0,0
Colorado,302,President,,REP,Bill Weld,6,4,2,0
Colorado,302,President,,REP,Joe Walsh,4,3,1,0
Colorado,302,President,,REP,Roque Rocky DeLa Fuente Guerra,4,4,0,0
Colorado,302,President,,REP,Zoltan G. Istvan,2,2,0,0
Colorado,302,President,,REP,Bob Ely,4,4,0,0
Colorado,302,President,,REP,Donald J. Trump,417,228,163,26
Colorado,302,President,,REP,Uncommitted,13,7,3,3
Colorado,302,U.S. Senate,,REP,Mark Yancey,26,18,8,0
Colorado,302,U.S. Senate,,REP,John Anthony Castro,18,12,5,1
Colorado,302,U.S. Senate,,REP,Virgil Bierschwale,7,5,1,1
Colorado,302,U.S. Senate,,REP,Dwayne Stovall,49,27,20,2
Colorado,302,U.S. Senate,,REP,John Cornyn,321,172,125,24
Colorado,302,U.S. House,10,REP,Michael McCaul,392,209,156,27
Colorado,302,Railroad Commissioner,,REP,"James ""Jim"" Wright",253,143,93,17
Colorado,302,Railroad Commissioner,,REP,Ryan Sitton,131,60,62,9
Colorado,302,State Senate,18,REP,Lois W. Kolkhorst,402,215,160,27
Colorado,302,State Representative,13,REP,Ben Leman,386,203,155,28
Colorado,303,President,,REP,Matthew John Matern,0,0,0,0
Colorado,303,President,,REP,Bill Weld,5,1,4,0
Colorado,303,President,,REP,Joe Walsh,0,0,0,0
Colorado,303,President,,REP,Roque Rocky DeLa Fuente Guerra,1,0,1,0
Colorado,303,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,303,President,,REP,Bob Ely,0,0,0,0
Colorado,303,President,,REP,Donald J. Trump,242,129,109,4
Colorado,303,President,,REP,Uncommitted,5,5,0,0
Colorado,303,U.S. Senate,,REP,Mark Yancey,19,10,9,0
Colorado,303,U.S. Senate,,REP,John Anthony Castro,7,3,4,0
Colorado,303,U.S. Senate,,REP,Virgil Bierschwale,3,3,0,0
Colorado,303,U.S. Senate,,REP,Dwayne Stovall,39,25,13,1
Colorado,303,U.S. Senate,,REP,John Cornyn,167,80,84,3
Colorado,303,U.S. House,10,REP,Michael McCaul,224,117,104,3
Colorado,303,Railroad Commissioner,,REP,"James ""Jim"" Wright",147,74,70,3
Colorado,303,Railroad Commissioner,,REP,Ryan Sitton,75,39,35,1
Colorado,303,State Senate,18,REP,Lois W. Kolkhorst,223,115,105,3
Colorado,303,State Representative,13,REP,Ben Leman,217,110,105,2
Colorado,304,President,,REP,Matthew John Matern,0,0,0,0
Colorado,304,President,,REP,Bill Weld,2,1,1,0
Colorado,304,President,,REP,Joe Walsh,0,0,0,0
Colorado,304,President,,REP,Roque Rocky DeLa Fuente Guerra,1,1,0,0
Colorado,304,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,304,President,,REP,Bob Ely,0,0,0,0
Colorado,304,President,,REP,Donald J. Trump,184,102,78,4
Colorado,304,President,,REP,Uncommitted,12,2,10,0
Colorado,304,U.S. Senate,,REP,Mark Yancey,12,8,4,0
Colorado,304,U.S. Senate,,REP,John Anthony Castro,4,3,1,0
Colorado,304,U.S. Senate,,REP,Virgil Bierschwale,6,2,2,2
Colorado,304,U.S. Senate,,REP,Dwayne Stovall,24,15,9,0
Colorado,304,U.S. Senate,,REP,John Cornyn,142,67,73,2
Colorado,304,U.S. House,10,REP,Michael McCaul,172,87,83,2
Colorado,304,Railroad Commissioner,,REP,"James ""Jim"" Wright",116,65,49,2
Colorado,304,Railroad Commissioner,,REP,Ryan Sitton,56,24,31,1
Colorado,304,State Senate,18,REP,Lois W. Kolkhorst,171,88,81,2
Colorado,304,State Representative,13,REP,Ben Leman,173,89,82,2
Colorado,305,President,,REP,Matthew John Matern,0,0,0,0
Colorado,305,President,,REP,Bill Weld,3,1,2,0
Colorado,305,President,,REP,Joe Walsh,2,1,1,0
Colorado,305,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,305,President,,REP,Zoltan G. Istvan,1,0,1,0
Colorado,305,President,,REP,Bob Ely,1,0,1,0
Colorado,305,President,,REP,Donald J. Trump,522,200,299,23
Colorado,305,President,,REP,Uncommitted,28,9,17,2
Colorado,305,U.S. Senate,,REP,Mark Yancey,46,18,27,1
Colorado,305,U.S. Senate,,REP,John Anthony Castro,19,7,12,0
Colorado,305,U.S. Senate,,REP,Virgil Bierschwale,8,1,6,1
Colorado,305,U.S. Senate,,REP,Dwayne Stovall,61,19,41,1
Colorado,305,U.S. Senate,,REP,John Cornyn,386,140,226,20
Colorado,305,U.S. House,10,REP,Michael McCaul,497,174,301,22
Colorado,305,Railroad Commissioner,,REP,"James ""Jim"" Wright",360,130,212,18
Colorado,305,Railroad Commissioner,,REP,Ryan Sitton,133,43,86,4
Colorado,305,State Senate,18,REP,Lois W. Kolkhorst,498,172,305,21
Colorado,305,State Representative,13,REP,Ben Leman,487,165,299,23
Colorado,401,President,,REP,Matthew John Matern,1,1,0,0
Colorado,401,President,,REP,Bill Weld,0,0,0,0
Colorado,401,President,,REP,Joe Walsh,0,0,0,0
Colorado,401,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,401,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,401,President,,REP,Bob Ely,0,0,0,0
Colorado,401,President,,REP,Donald J. Trump,78,35,42,1
Colorado,401,President,,REP,Uncommitted,1,1,0,0
Colorado,401,U.S. Senate,,REP,Mark Yancey,6,6,0,0
Colorado,401,U.S. Senate,,REP,John Anthony Castro,3,2,1,0
Colorado,401,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Colorado,401,U.S. Senate,,REP,Dwayne Stovall,6,5,1,0
Colorado,401,U.S. Senate,,REP,John Cornyn,59,21,37,1
Colorado,401,U.S. House,10,REP,Michael McCaul,75,35,39,1
Colorado,401,Railroad Commissioner,,REP,"James ""Jim"" Wright",49,25,24,0
Colorado,401,Railroad Commissioner,,REP,Ryan Sitton,24,10,14,0
Colorado,401,State Senate,18,REP,Lois W. Kolkhorst,76,36,39,1
Colorado,401,State Representative,13,REP,Ben Leman,75,36,38,1
Colorado,401,President,,REP,Matthew John Matern,1,0,1,0
Colorado,401,President,,REP,Bill Weld,0,0,0,0
Colorado,401,President,,REP,Joe Walsh,0,0,0,0
Colorado,401,President,,REP,Roque Rocky DeLa Fuente Guerra,0,0,0,0
Colorado,401,President,,REP,Zoltan G. Istvan,0,0,0,0
Colorado,401,President,,REP,Bob Ely,0,0,0,0
Colorado,401,President,,REP,Donald J. Trump,293,200,76,17
Colorado,401,President,,REP,Uncommitted,12,10,2,0
Colorado,401,U.S. Senate,,REP,Mark Yancey,18,13,3,2
Colorado,401,U.S. Senate,,REP,John Anthony Castro,13,10,3,0
Colorado,401,U.S. Senate,,REP,Virgil Bierschwale,3,2,0,1
Colorado,401,U.S. Senate,,REP,Dwayne Stovall,35,23,12,0
Colorado,401,U.S. Senate,,REP,John Cornyn,220,145,61,14
Colorado,401,U.S. House,10,REP,Michael McCaul,269,177,78,14
Colorado,401,Railroad Commissioner,,REP,"James ""Jim"" Wright",174,121,48,5
Colorado,401,Railroad Commissioner,,REP,Ryan Sitton,81,47,28,6
Colorado,401,State Senate,18,REP,Lois W. Kolkhorst,275,183,77,15
Colorado,401,State Representative,13,REP,Ben Leman,270,177,78,15
