county,precinct,office,district,candidate,party,early_voting,election day,votes
Comanche,1,President,,Amy Klobuchar,DEM,3,0,3
Comanche,1,President,,Andrew Yang,DEM,0,0,0
Comanche,1,President,,Bernie Sanders,DEM,4,9,13
Comanche,1,President,,Cory Booker,DEM,0,0,0
Comanche,1,President,,Deval Patrick,DEM,0,0,0
Comanche,1,President,,Elizabeth Warren,DEM,1,0,1
Comanche,1,President,,John K. Delaney,DEM,0,0,0
Comanche,1,President,,Joseph R. Biden,DEM,6,19,25
Comanche,1,President,,Julian Castro,DEM,0,0,0
Comanche,1,President,,Marianne Williamson,DEM,0,0,0
Comanche,1,President,,Michael Bennet,DEM,0,0,0
Comanche,1,President,,Michael R. Bloomberg,DEM,9,4,13
Comanche,1,President,,Pete Buttigieg,DEM,1,0,1
Comanche,1,President,,Robby Wells,DEM,0,1,1
Comanche,1,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,1,President,,Tom Steyer,DEM,1,1,2
Comanche,1,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,10,President,,Amy Klobuchar,DEM,1,0,1
Comanche,10,President,,Andrew Yang,DEM,0,0,0
Comanche,10,President,,Bernie Sanders,DEM,3,1,4
Comanche,10,President,,Cory Booker,DEM,0,0,0
Comanche,10,President,,Deval Patrick,DEM,0,0,0
Comanche,10,President,,Elizabeth Warren,DEM,0,4,4
Comanche,10,President,,John K. Delaney,DEM,0,0,0
Comanche,10,President,,Joseph R. Biden,DEM,3,6,9
Comanche,10,President,,Julian Castro,DEM,0,0,0
Comanche,10,President,,Marianne Williamson,DEM,0,0,0
Comanche,10,President,,Michael Bennet,DEM,0,0,0
Comanche,10,President,,Michael R. Bloomberg,DEM,0,4,4
Comanche,10,President,,Pete Buttigieg,DEM,0,0,0
Comanche,10,President,,Robby Wells,DEM,0,0,0
Comanche,10,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,10,President,,Tom Steyer,DEM,0,0,0
Comanche,10,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,11,President,,Amy Klobuchar,DEM,0,0,0
Comanche,11,President,,Andrew Yang,DEM,0,0,0
Comanche,11,President,,Bernie Sanders,DEM,2,8,10
Comanche,11,President,,Cory Booker,DEM,0,0,0
Comanche,11,President,,Deval Patrick,DEM,0,0,0
Comanche,11,President,,Elizabeth Warren,DEM,2,1,3
Comanche,11,President,,John K. Delaney,DEM,0,0,0
Comanche,11,President,,Joseph R. Biden,DEM,6,13,19
Comanche,11,President,,Julian Castro,DEM,0,3,3
Comanche,11,President,,Marianne Williamson,DEM,0,0,0
Comanche,11,President,,Michael Bennet,DEM,0,0,0
Comanche,11,President,,Michael R. Bloomberg,DEM,2,1,3
Comanche,11,President,,Pete Buttigieg,DEM,0,0,0
Comanche,11,President,,Robby Wells,DEM,0,0,0
Comanche,11,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,11,President,,Tom Steyer,DEM,0,0,0
Comanche,11,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,12,President,,Amy Klobuchar,DEM,4,1,5
Comanche,12,President,,Andrew Yang,DEM,0,0,0
Comanche,12,President,,Bernie Sanders,DEM,9,11,20
Comanche,12,President,,Cory Booker,DEM,0,0,0
Comanche,12,President,,Deval Patrick,DEM,0,0,0
Comanche,12,President,,Elizabeth Warren,DEM,3,3,6
Comanche,12,President,,John K. Delaney,DEM,0,0,0
Comanche,12,President,,Joseph R. Biden,DEM,17,32,49
Comanche,12,President,,Julian Castro,DEM,0,1,1
Comanche,12,President,,Marianne Williamson,DEM,0,1,1
Comanche,12,President,,Michael Bennet,DEM,0,0,0
Comanche,12,President,,Michael R. Bloomberg,DEM,15,9,24
Comanche,12,President,,Pete Buttigieg,DEM,3,0,3
Comanche,12,President,,Robby Wells,DEM,0,0,0
Comanche,12,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,12,President,,Tom Steyer,DEM,0,1,1
Comanche,12,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,13,President,,Amy Klobuchar,DEM,0,0,0
Comanche,13,President,,Andrew Yang,DEM,0,0,0
Comanche,13,President,,Bernie Sanders,DEM,1,1,2
Comanche,13,President,,Cory Booker,DEM,0,0,0
Comanche,13,President,,Deval Patrick,DEM,0,0,0
Comanche,13,President,,Elizabeth Warren,DEM,0,1,1
Comanche,13,President,,John K. Delaney,DEM,0,0,0
Comanche,13,President,,Joseph R. Biden,DEM,1,3,4
Comanche,13,President,,Julian Castro,DEM,0,0,0
Comanche,13,President,,Marianne Williamson,DEM,0,0,0
Comanche,13,President,,Michael Bennet,DEM,0,0,0
Comanche,13,President,,Michael R. Bloomberg,DEM,0,0,0
Comanche,13,President,,Pete Buttigieg,DEM,1,0,1
Comanche,13,President,,Robby Wells,DEM,0,0,0
Comanche,13,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,13,President,,Tom Steyer,DEM,0,0,0
Comanche,13,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,14,President,,Amy Klobuchar,DEM,2,0,2
Comanche,14,President,,Andrew Yang,DEM,0,0,0
Comanche,14,President,,Bernie Sanders,DEM,0,4,4
Comanche,14,President,,Cory Booker,DEM,0,0,0
Comanche,14,President,,Deval Patrick,DEM,0,0,0
Comanche,14,President,,Elizabeth Warren,DEM,0,0,0
Comanche,14,President,,John K. Delaney,DEM,0,0,0
Comanche,14,President,,Joseph R. Biden,DEM,0,0,0
Comanche,14,President,,Julian Castro,DEM,0,0,0
Comanche,14,President,,Marianne Williamson,DEM,0,0,0
Comanche,14,President,,Michael Bennet,DEM,0,0,0
Comanche,14,President,,Michael R. Bloomberg,DEM,1,0,1
Comanche,14,President,,Pete Buttigieg,DEM,0,0,0
Comanche,14,President,,Robby Wells,DEM,0,0,0
Comanche,14,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,14,President,,Tom Steyer,DEM,0,0,0
Comanche,14,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,15,President,,Amy Klobuchar,DEM,1,0,1
Comanche,15,President,,Andrew Yang,DEM,0,0,0
Comanche,15,President,,Bernie Sanders,DEM,2,0,2
Comanche,15,President,,Cory Booker,DEM,0,0,0
Comanche,15,President,,Deval Patrick,DEM,0,0,0
Comanche,15,President,,Elizabeth Warren,DEM,0,1,1
Comanche,15,President,,John K. Delaney,DEM,0,0,0
Comanche,15,President,,Joseph R. Biden,DEM,6,2,8
Comanche,15,President,,Julian Castro,DEM,0,0,0
Comanche,15,President,,Marianne Williamson,DEM,0,0,0
Comanche,15,President,,Michael Bennet,DEM,0,0,0
Comanche,15,President,,Michael R. Bloomberg,DEM,3,0,3
Comanche,15,President,,Pete Buttigieg,DEM,0,0,0
Comanche,15,President,,Robby Wells,DEM,0,0,0
Comanche,15,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,15,President,,Tom Steyer,DEM,1,1,2
Comanche,15,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,16,President,,Amy Klobuchar,DEM,0,0,0
Comanche,16,President,,Andrew Yang,DEM,0,0,0
Comanche,16,President,,Bernie Sanders,DEM,0,0,0
Comanche,16,President,,Cory Booker,DEM,0,0,0
Comanche,16,President,,Deval Patrick,DEM,0,0,0
Comanche,16,President,,Elizabeth Warren,DEM,0,0,0
Comanche,16,President,,John K. Delaney,DEM,0,0,0
Comanche,16,President,,Joseph R. Biden,DEM,0,1,1
Comanche,16,President,,Julian Castro,DEM,0,0,0
Comanche,16,President,,Marianne Williamson,DEM,0,0,0
Comanche,16,President,,Michael Bennet,DEM,0,0,0
Comanche,16,President,,Michael R. Bloomberg,DEM,0,0,0
Comanche,16,President,,Pete Buttigieg,DEM,0,0,0
Comanche,16,President,,Robby Wells,DEM,0,0,0
Comanche,16,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,16,President,,Tom Steyer,DEM,0,0,0
Comanche,16,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,2,President,,Amy Klobuchar,DEM,0,0,0
Comanche,2,President,,Andrew Yang,DEM,0,0,0
Comanche,2,President,,Bernie Sanders,DEM,3,8,11
Comanche,2,President,,Cory Booker,DEM,0,0,0
Comanche,2,President,,Deval Patrick,DEM,0,0,0
Comanche,2,President,,Elizabeth Warren,DEM,1,1,2
Comanche,2,President,,John K. Delaney,DEM,1,0,1
Comanche,2,President,,Joseph R. Biden,DEM,4,9,13
Comanche,2,President,,Julian Castro,DEM,0,0,0
Comanche,2,President,,Marianne Williamson,DEM,1,0,1
Comanche,2,President,,Michael Bennet,DEM,0,0,0
Comanche,2,President,,Michael R. Bloomberg,DEM,11,3,14
Comanche,2,President,,Pete Buttigieg,DEM,3,0,3
Comanche,2,President,,Robby Wells,DEM,0,0,0
Comanche,2,President,,"Roque ""Rocky"" De La Fuente",DEM,0,1,1
Comanche,2,President,,Tom Steyer,DEM,0,0,0
Comanche,2,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,5,President,,Amy Klobuchar,DEM,0,0,0
Comanche,5,President,,Andrew Yang,DEM,0,0,0
Comanche,5,President,,Bernie Sanders,DEM,7,5,12
Comanche,5,President,,Cory Booker,DEM,0,0,0
Comanche,5,President,,Deval Patrick,DEM,0,0,0
Comanche,5,President,,Elizabeth Warren,DEM,1,0,1
Comanche,5,President,,John K. Delaney,DEM,0,0,0
Comanche,5,President,,Joseph R. Biden,DEM,3,3,6
Comanche,5,President,,Julian Castro,DEM,0,0,0
Comanche,5,President,,Marianne Williamson,DEM,0,0,0
Comanche,5,President,,Michael Bennet,DEM,0,0,0
Comanche,5,President,,Michael R. Bloomberg,DEM,4,0,4
Comanche,5,President,,Pete Buttigieg,DEM,1,0,1
Comanche,5,President,,Robby Wells,DEM,0,0,0
Comanche,5,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,5,President,,Tom Steyer,DEM,1,0,1
Comanche,5,President,,Tulsi Gabbard,DEM,0,0,0
Comanche,6,President,,Amy Klobuchar,DEM,0,0,0
Comanche,6,President,,Andrew Yang,DEM,0,0,0
Comanche,6,President,,Bernie Sanders,DEM,1,0,1
Comanche,6,President,,Cory Booker,DEM,0,0,0
Comanche,6,President,,Deval Patrick,DEM,0,0,0
Comanche,6,President,,Elizabeth Warren,DEM,0,1,1
Comanche,6,President,,John K. Delaney,DEM,0,0,0
Comanche,6,President,,Joseph R. Biden,DEM,5,0,5
Comanche,6,President,,Julian Castro,DEM,0,0,0
Comanche,6,President,,Marianne Williamson,DEM,0,0,0
Comanche,6,President,,Michael Bennet,DEM,0,0,0
Comanche,6,President,,Michael R. Bloomberg,DEM,5,2,7
Comanche,6,President,,Pete Buttigieg,DEM,0,1,1
Comanche,6,President,,Robby Wells,DEM,0,0,0
Comanche,6,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
Comanche,6,President,,Tom Steyer,DEM,0,1,1
Comanche,6,President,,Tulsi Gabbard,DEM,0,0,0
